null_index,seed,swap_attempts,swap_accepted,mobility_fraction,mobile_groups,transition_groups,graph_signature,matches_real_graph,scale_persistence,time_persistence,stitch_defect
42,20260946,2605,2598,0.9973128598848369,3,3,93e2737ed5376f720c00b7eb5799f8f5816ed6b2232d2edca3288b5ac2f7a425,False,0.3564154786150713,,
43,20260947,2605,2597,0.9969289827255279,3,3,aadcadc0d71bcf5bef2cfc8d6d1f05d1e38e0be2152162e9c8de049acf5398bf,False,0.35539714867617106,,
44,20260948,2605,2602,0.9988483685220729,3,3,bbc28180d6110a423c86c9b90400254c4ed5135aaa0166e08571e9572fef6c8d,False,0.35539714867617106,,
45,20260949,2605,2598,0.9973128598848369,3,3,346d5f06e9c301fe8fa38e2fc22ab69b960cc47fc04adefe69769c47aa940168,False,0.3564154786150713,,
46,20260950,2605,2600,0.9980806142034548,3,3,3dcfc13e8e37afe0f7e728059eee223ee7c54869ca4c0fb04210a4e4ba6181dc,False,0.3559063136456212,,
47,20260951,2605,2597,0.9969289827255279,3,3,36066f8fb71425869ef674cb55ce372dbfc474681631978288b6274d1357d2c1,False,0.35539714867617106,,
48,20260952,2605,2598,0.9973128598848369,3,3,0adf1b5a65d83a6feb425d7cdeb322b60831700a91d8d593f316b42a5e843158,False,0.359979633401222,,
49,20260953,2605,2594,0.9957773512476008,3,3,d3fe5fcf13beb832610d671d0646554bf310f6606669e22d2fb17a59e22f5a17,False,0.3574338085539715,,
50,20260954,2605,2603,0.9992322456813819,3,3,7f5047f7f8709ce3680c9373e84e3bd769f0bcd3aafe6c7105d3f54af4e1dbb5,False,0.3564154786150713,,
51,20260955,2605,2602,0.9988483685220729,3,3,fb40702c371d87db1a528e63253055d0a0c409db4e827b49e21af35ae60aa5a9,False,0.35539714867617106,,
52,20260956,2605,2594,0.9957773512476008,3,3,8188656a017bda129aec5d784416a91d4b78cecfb3bd73567dbfb6b33e504bb3,False,0.3559063136456212,,
53,20260957,2605,2598,0.9973128598848369,3,3,0e6b53be7135cf120974dc2065fef9f72d3841c3dd086f398b1131509586617f,False,0.3543788187372709,,
54,20260958,2605,2595,0.9961612284069098,3,3,7555c0593e8a3c76ad6ef05ecb0a2c444ee270ee7968d17646ca4e021341f997,False,0.3574338085539715,,
55,20260959,2605,2600,0.9980806142034548,3,3,b53584cc9a9d9e84e9b9b74e92535c7f35bd78d2032609184e8235e3c469819f,False,0.35845213849287166,,
56,20260960,2605,2599,0.9976967370441459,3,3,dc1085d5bc63c8771774c614499f03b12cf4d8159da3cfaee67ecefae0be706b,False,0.3564154786150713,,
57,20260961,2605,2599,0.9976967370441459,3,3,e3deed612a48f3de64ef84c30cbb47c00edcd311f70b157da10490678574c1b1,False,0.354887983706721,,
58,20260962,2605,2603,0.9992322456813819,3,3,b277ac52a9a0674d1798393faed2b975ec8732358060ee0c82da124a644928f1,False,0.35845213849287166,,
59,20260963,2605,2597,0.9969289827255279,3,3,45c92a31c06ce2ac4f75fcb8043843ae4d822eed82e0dde4638905890d6da6e4,False,0.3559063136456212,,
60,20260964,2605,2600,0.9980806142034548,3,3,fb92f68f710e6d4949a837f219881791a22a3e58207eb20c21ad5ef06f4eb610,False,0.3564154786150713,,
61,20260965,2605,2603,0.9992322456813819,3,3,8fe101b4be58a4aa1324fac9db013c41363302314e78b45982e4e33379c8c10f,False,0.35539714867617106,,
62,20260966,2605,2599,0.9976967370441459,3,3,59dfa969d259729d201daad4f72d0a16870fc17584621ddb4be80df6b16e5ce6,False,0.35845213849287166,,
63,20260967,2605,2597,0.9969289827255279,3,3,e591b245cebaaa5a80a7052eeb262cdbe9402c5839a239f71fa5959500986acd,False,0.3564154786150713,,
64,20260968,2605,2593,0.9953934740882917,3,3,bf36d85edbab78993d3540cd704162360319bd9ce55c38a2fe17ea0a08666d46,False,0.35386965376782076,,
65,20260969,2605,2600,0.9980806142034548,3,3,b7a911175b6d6d0c812475ca569523b1e6dd21c7dc3a7a28a2c415ec22a6172b,False,0.3559063136456212,,
66,20260970,2605,2602,0.9988483685220729,3,3,07c4be658890f2f59adf90ecf9d2dc9889c81da8d6b663ecf988e67175cad855,False,0.35539714867617106,,
67,20260971,2605,2598,0.9973128598848369,3,3,69fbbab8982d13a34504a5f2e0f23e5312e2a025aa3a76fd8c47e00c5327a807,False,0.3589613034623218,,
68,20260972,2605,2598,0.9973128598848369,3,3,341acf07c86da7c3d2d123a311f3b62580eba9faaf8010501d0ffad6deab3f34,False,0.3528513238289206,,
69,20260973,2605,2597,0.9969289827255279,3,3,bc5cfab717eec073dbd414e7151fbb874c2a8bdc31c0e9c0f7d0c18ece3ba4e5,False,0.35539714867617106,,
70,20260974,2605,2599,0.9976967370441459,3,3,5bd8af31302211ad8c386927352cff05e624e7d1aa95430a6b2d6732e3c4f85e,False,0.354887983706721,,
71,20260975,2605,2597,0.9969289827255279,3,3,a0b3d0c4eba20ef7ca8ace413fce4fbc2ab6ce203f12e1fffb18351757f3120e,False,0.35692464358452136,,
72,20260976,2605,2591,0.9946257197696737,3,3,55ebe565bb8af7e9ef1b30f8b30c2584006b305f2b9fa7ccb8f603afaf8414b8,False,0.35845213849287166,,
73,20260977,2605,2598,0.9973128598848369,3,3,b619b9fb039c8c9a5116eb41c37886090763b3ba6334512aa6036b59ea2ecec9,False,0.3604887983706721,,
74,20260978,2605,2595,0.9961612284069098,3,3,45e3381c2c7a2dfb0ab183b1e0e76ab410478fc9405589d218a7c8c3bce45157,False,0.35692464358452136,,
75,20260979,2605,2604,0.999616122840691,3,3,0c10f709c7eaa03ca4c9142b31de3da4730f3d63f057df4dc5618f52dd64607a,False,0.3543788187372709,,
76,20260980,2605,2598,0.9973128598848369,3,3,9bfcdd3404b480feaa287ab4f406a8bf3b57d2f6946e99206e9c847f07404135,False,0.35386965376782076,,
77,20260981,2605,2597,0.9969289827255279,3,3,26a91aa7e77a3bef4a80da892ff7c7936fe85199ff92cd08c2ecc74b48426cc2,False,0.3543788187372709,,
78,20260982,2605,2602,0.9988483685220729,3,3,2122e235a7114b6f5ff2a0a6e02887990dd99dec7d2d1f5c0b5b20269146900b,False,0.35539714867617106,,
79,20260983,2605,2598,0.9973128598848369,3,3,3a7dd89abfa84e977ac2caff0cc68577b7fb94d43da58c9acbbfdac920d6337f,False,0.3559063136456212,,
80,20260984,2605,2597,0.9969289827255279,3,3,947f75d9af81a7bbe6990198aa2d1ceb324852bdfaf14d2ef0a3212927c96162,False,0.354887983706721,,
81,20260985,2605,2599,0.9976967370441459,3,3,c9b303e0705bb8793e70e4a48fa8dfa42ce4b6fe6969651f72ec7b17c7396786,False,0.3528513238289206,,
82,20260986,2605,2596,0.9965451055662188,3,3,13dd2152a477a143510510a2ff38121deac1417b4d47b69168a51394626e70b1,False,0.35386965376782076,,
83,20260987,2605,2597,0.9969289827255279,3,3,f8995797639fb6d4792622f0733efc580e2ed670e8662fbbc310f7786aed0800,False,0.35386965376782076,,
84,20260988,2605,2600,0.9980806142034548,3,3,b611ab6bf1eedf8a630e3f970304102625fad12bbaa14d725ddb172e517d2fcf,False,0.354887983706721,,
85,20260989,2605,2600,0.9980806142034548,3,3,f95be3f5fe63df3bce2ba028aff29eca7ea01c0af58a5d27ecb123f84e700004,False,0.3559063136456212,,
86,20260990,2605,2603,0.9992322456813819,3,3,f3811888897dbeade58301f5256e16113b0b22da4277f8aefa4c829ca41b0ebc,False,0.354887983706721,,
87,20260991,2605,2596,0.9965451055662188,3,3,6cd85320cdf097362a9b2f599f27d9fb379e71a051618f5837723cd2a072fe6c,False,0.3513238289205703,,
88,20260992,2605,2595,0.9961612284069098,3,3,4d764a6ad3105ec46a1e88bfb0ef5282512a965d564d436fd8573440b27b9f04,False,0.3594704684317719,,
89,20260993,2605,2599,0.9976967370441459,3,3,5041b49d9893763473cc46e80cb0adbfddcc659d7450dc3f5b5ea3e4a364eda5,False,0.3543788187372709,,
90,20260994,2605,2599,0.9976967370441459,3,3,207d5830e72a1590f8c667bd62e37da33e20319c0ec5650fd602afe86b2d0fdb,False,0.3574338085539715,,
91,20260995,2605,2605,1.0,3,3,5d5295cf0e005036736984dcb51973c4a503865a25fcd09767f03afa3a019a37,False,0.35539714867617106,,
92,20260996,2605,2603,0.9992322456813819,3,3,fdd5776bb1ff2410167070ef0fae6af57a56027306ad744b5ad2c7fa1ae57718,False,0.3574338085539715,,
93,20260997,2605,2601,0.9984644913627639,3,3,585574aac418d413b6cb902b389f8ea0c6294bcb1a9d8291630540b52843a4a7,False,0.354887983706721,,
94,20260998,2605,2593,0.9953934740882917,3,3,29cc7d1745e6d27ba8acc76d9f163109ee2a3280f7536df66f5028cfcc541c30,False,0.35539714867617106,,
95,20260999,2605,2598,0.9973128598848369,3,3,5a9cb5c1cdb5354572a88c19a9ae51f03905d8de59680e3736e7af82ff4514a3,False,0.3564154786150713,,
96,20261000,2605,2600,0.9980806142034548,3,3,4d8d22f465626bdf3eb2bf1d061e189f79f38f425441f5a3c756edfae6fe5bc4,False,0.35539714867617106,,
97,20261001,2605,2597,0.9969289827255279,3,3,8dfb822aa5bf86be117b193a6bdddf1a9741effaf38f1c6ff724b43da0df542b,False,0.35386965376782076,,
98,20261002,2605,2595,0.9961612284069098,3,3,d678dc4d831665dba937114806bcdc4aa4ccdfeb26349bb950860bcafc8b2bc8,False,0.35845213849287166,,
99,20261003,2605,2601,0.9984644913627639,3,3,2c1c7ac7375fbc7ee615eb3ce26bbdaa85bfeebaa94bd1a1543dec394462fdaa,False,0.3528513238289206,,
100,20261004,2605,2596,0.9965451055662188,3,3,4607bf394e9d4db8d80b9e526e0cf52c0b4e0628d385d01dae2ebd6d0e6793fa,False,0.35539714867617106,,
