sample_index,time,intensity
53,488.01060000000007,-0.011681081812219352
54,488.0108,-0.01126508181221935
55,488.01099999999997,-0.01095308181221935
56,488.01120000000014,-0.010780081812219351
57,488.0114000000001,-0.01003208181221935
58,488.01160000000004,-0.010309081812219352
59,488.0118,-0.009507081812219351
60,488.01200000000017,-0.00953408181221935
61,488.0122000000001,-0.009103081812219352
62,488.01240000000007,-0.00920808181221935
63,488.0126,-0.008194081812219351
64,488.01279999999997,-0.008047081812219352
65,488.01300000000015,-0.007915081812219352
66,488.0132000000001,-0.007075081812219351
67,488.01340000000005,-0.006867081812219351
68,488.0136,-0.006752081812219352
69,488.0138000000002,-0.0058160818122193515
70,488.0140000000001,-0.0059140818122193515
71,488.0142000000001,-0.005787081812219351
72,488.0144,-0.004906081812219351
73,488.0146,-0.004906081812219351
74,488.01480000000015,-0.004808081812219351
75,488.0150000000001,-0.004193081812219351
76,488.01520000000005,-0.0028740818122193514
77,488.0154,-0.0035240818122193513
78,488.0156000000002,-0.0028190818122193514
79,488.0158000000001,-0.0024680818122193512
80,488.0160000000001,-0.0019350818122193514
81,488.0162,-0.0013850818122193513
82,488.0164,-0.0020940818122193515
83,488.01660000000015,-0.00045508181221935143
84,488.0168000000001,-0.0005920818122193514
85,488.01700000000005,0.00025491818778064854
86,488.0172,0.0006089181877806485
87,488.01739999999995,0.0005739181877806485
88,488.01760000000013,0.0006189181877806485
89,488.0178000000001,0.0011819181877806486
90,488.01800000000003,0.0018049181877806486
91,488.0182,0.0016939181877806487
92,488.01840000000016,0.0024689181877806487
93,488.0186000000001,0.0028449181877806488
94,488.01880000000006,0.0027299181877806487
95,488.019,0.0034289181877806487
96,488.01919999999996,0.0041039181877806485
97,488.01940000000013,0.0045359181877806486
98,488.0196000000001,0.004834918187780648
99,488.01980000000003,0.005030918187780648
100,488.02,0.005569918187780649
101,488.02020000000016,0.006065918187780649
102,488.0204000000001,0.006094918187780649
103,488.02060000000006,0.006451918187780649
104,488.0208,0.007143918187780649
105,488.02099999999996,0.007818918187780648
106,488.02120000000014,0.007869918187780649
107,488.0214000000001,0.007611918187780648
108,488.02160000000003,0.00882291818778065
109,488.0218,0.009060918187780648
110,488.02200000000016,0.009028918187780649
111,488.0222000000001,0.00919591818778065
112,488.02240000000006,0.01001791818778065
113,488.0226,0.010360918187780649
114,488.02279999999996,0.011013918187780648
115,488.02300000000014,0.011013918187780648
116,488.0232000000001,0.011057918187780649
117,488.02340000000004,0.011149918187780649
118,488.0236,0.011581918187780649
119,488.02380000000016,0.012518918187780649
120,488.0240000000001,0.01247391818778065
121,488.02420000000006,0.01286791818778065
122,488.0244,0.012915918187780649
123,488.02459999999996,0.013671918187780649
124,488.02480000000014,0.013517918187780649
125,488.0250000000001,0.013678918187780649
126,488.02520000000004,0.013979918187780648
127,488.0254,0.014524918187780648
128,488.02560000000017,0.015017918187780649
129,488.0258000000001,0.014758918187780648
130,488.02600000000007,0.015358918187780648
131,488.0262,0.015185918187780648
132,488.02639999999997,0.015974918187780646
133,488.02660000000014,0.015571918187780647
134,488.0268000000001,0.016005918187780646
135,488.02700000000004,0.016262918187780646
136,488.0272,0.016377918187780647
137,488.02740000000017,0.016704918187780648
138,488.0276000000001,0.016553918187780646
139,488.02780000000007,0.01672991818778065
140,488.028,0.016690918187780648
141,488.02819999999997,0.016962918187780646
142,488.02840000000015,0.01769091818778065
143,488.0286000000001,0.01667791818778065
144,488.02880000000005,0.018110918187780645
145,488.029,0.017637918187780648
146,488.0292000000002,0.017897918187780647
147,488.0294000000001,0.017656918187780646
148,488.0296000000001,0.017885918187780646
149,488.0298,0.017545918187780646
150,488.03,0.017872918187780647
151,488.03020000000015,0.018345918187780648
152,488.0304000000001,0.01752091818778065
153,488.03060000000005,0.018484918187780648
154,488.0308,0.017560918187780647
155,488.0310000000002,0.018287918187780645
156,488.0312000000001,0.017895918187780645
157,488.0314000000001,0.018350918187780646
158,488.0316,0.018445918187780647
159,488.0318,0.018455918187780647
160,488.03200000000015,0.017974918187780648
161,488.0322000000001,0.018722918187780647
162,488.03240000000005,0.018317918187780648
163,488.0326,0.01769791818778065
164,488.03279999999995,0.018146918187780647
165,488.03300000000013,0.018049918187780647
166,488.0332000000001,0.018077918187780647
167,488.03340000000003,0.018300918187780648
168,488.0336,0.017667918187780646
169,488.03380000000016,0.018048918187780646
170,488.0340000000001,0.017359918187780647
171,488.03420000000006,0.017844918187780646
172,488.0344,0.017113918187780647
173,488.03459999999995,0.017223918187780646
174,488.03480000000013,0.017353918187780648
175,488.0350000000001,0.016851918187780646
176,488.03520000000003,0.017188918187780646
177,488.0354,0.017009918187780648
178,488.03560000000016,0.016762918187780647
179,488.0358000000001,0.016947918187780648
180,488.03600000000006,0.016394918187780647
181,488.0362,0.01599091818778065
182,488.03639999999996,0.015870918187780646
183,488.03660000000013,0.015483918187780648
184,488.0368000000001,0.015129918187780648
185,488.03700000000003,0.014843918187780648
186,488.0372,0.015221918187780648
187,488.03740000000016,0.014651918187780649
188,488.0376000000001,0.014659918187780648
189,488.03780000000006,0.01435091818778065
190,488.038,0.013914918187780649
191,488.03819999999996,0.013631918187780648
192,488.03840000000014,0.01325791818778065
193,488.0386000000001,0.01364991818778065
194,488.03880000000004,0.012963918187780648
195,488.039,0.012327918187780649
196,488.03920000000016,0.012422918187780648
197,488.0394000000001,0.012644918187780648
198,488.03960000000006,0.011638918187780649
199,488.0398,0.011816918187780648
200,488.03999999999996,0.011020918187780648
201,488.04020000000014,0.010963918187780648
202,488.0404000000001,0.00977491818778065
203,488.04060000000004,0.00972991818778065
204,488.0408,0.009239918187780648
205,488.04100000000017,0.00939691818778065
206,488.0412000000001,0.00891991818778065
207,488.04140000000007,0.008925918187780648
208,488.0416,0.008165918187780648
209,488.04179999999997,0.007545918187780649
210,488.04200000000014,0.007092918187780649
211,488.0422000000001,0.007308918187780649
212,488.04240000000004,0.006432918187780649
213,488.0426,0.006757918187780649
214,488.04280000000017,0.006178918187780649
215,488.0430000000001,0.005215918187780649
216,488.04320000000007,0.005166918187780649
217,488.0434,0.005366918187780649
218,488.04359999999997,0.004468918187780648
219,488.04380000000015,0.004304918187780648
220,488.0440000000001,0.003939918187780648
221,488.04420000000005,0.0031859181877806485
222,488.0444,0.0026189181877806487
223,488.0446000000002,0.0024379181877806485
224,488.0448000000001,0.0020429181877806486
225,488.0450000000001,0.0019119181877806485
226,488.0452,0.0006429181877806486
227,488.0454,0.0007209181877806485
228,488.04560000000015,0.00027091818778064854
229,488.0458000000001,-0.00034308181221935147
230,488.04600000000005,-0.0005860818122193515
231,488.0462,-0.0013540818122193513
232,488.0464000000002,-0.0010860818122193513
233,488.0466000000001,-0.0017770818122193513
234,488.0468000000001,-0.0018330818122193513
235,488.047,-0.0024010818122193515
236,488.0472,-0.0028220818122193514
237,488.04740000000015,-0.0033150818122193513
238,488.0476000000001,-0.0041040818122193515
239,488.04780000000005,-0.0033100818122193515
240,488.048,-0.0049210818122193516
241,488.04819999999995,-0.005018081812219351
242,488.04840000000013,-0.005248081812219352
243,488.0486000000001,-0.005457081812219352
244,488.0488,-0.005516081812219352
245,488.049,-0.006867081812219351
246,488.04920000000016,-0.0064630818122193515
247,488.0494000000001,-0.0072990818122193515
248,488.04960000000005,-0.007427081812219351
249,488.0498,-0.007388081812219351
250,488.04999999999995,-0.008012081812219352
251,488.05020000000013,-0.008721081812219351
252,488.0504000000001,-0.008760081812219352
253,488.05060000000003,-0.009452081812219352
254,488.0508,-0.009809081812219352
255,488.05100000000016,-0.01024008181221935
256,488.0512000000001,-0.010275081812219351
257,488.05140000000006,-0.010231081812219352
258,488.0516,-0.011554081812219352
259,488.05179999999996,-0.010829081812219352
260,488.05200000000013,-0.011506081812219352
261,488.0522000000001,-0.011795081812219351
262,488.05240000000003,-0.012376081812219351
263,488.0526,-0.01254708181221935
264,488.05280000000016,-0.012426081812219351
265,488.0530000000001,-0.01364508181221935
266,488.05320000000006,-0.013262081812219351
267,488.0534,-0.014399081812219352
268,488.05359999999996,-0.013294081812219352
269,488.05380000000014,-0.014633081812219352
270,488.0540000000001,-0.015164081812219352
271,488.05420000000004,-0.01506408181221935
272,488.0544,-0.015087081812219351
273,488.05460000000016,-0.014742081812219351
274,488.0548000000001,-0.015437081812219351
275,488.05500000000006,-0.015795081812219353
276,488.0552,-0.01610208181221935
277,488.05539999999996,-0.016355081812219355
278,488.05560000000014,-0.016016081812219352
279,488.0558000000001,-0.017036081812219352
280,488.05600000000004,-0.016734081812219352
281,488.0562,-0.016912081812219353
282,488.05640000000017,-0.017143081812219352
283,488.0566000000001,-0.01701108181221935
284,488.05680000000007,-0.017654081812219353
285,488.057,-0.017941081812219352
286,488.05719999999997,-0.017485081812219354
287,488.05740000000014,-0.01784708181221935
288,488.0576000000001,-0.018387081812219354
289,488.05780000000004,-0.018005081812219353
290,488.058,-0.018355081812219353
291,488.05820000000017,-0.018750081812219353
292,488.0584000000001,-0.018655081812219355
293,488.05860000000007,-0.018231081812219354
294,488.0588,-0.018949081812219354
295,488.05899999999997,-0.018731081812219354
296,488.05920000000015,-0.018765081812219354
297,488.0594000000001,-0.018984081812219354
298,488.05960000000005,-0.018485081812219355
299,488.0598,-0.018834081812219353
300,488.0600000000002,-0.019095081812219354
301,488.0602000000001,-0.018999081812219352
302,488.0604000000001,-0.018835081812219354
303,488.0606,-0.018955081812219353
304,488.0608,-0.018771081812219353
305,488.06100000000015,-0.018677081812219352
306,488.0612000000001,-0.018760081812219352
307,488.06140000000005,-0.018473081812219353
308,488.0616,-0.018934081812219353
309,488.0618000000002,-0.018796081812219353
310,488.0620000000001,-0.018539081812219353
311,488.0622000000001,-0.018726081812219353
312,488.0624,-0.018642081812219352
313,488.0626,-0.018424081812219353
314,488.06280000000015,-0.018234081812219353
315,488.0630000000001,-0.018408081812219354
316,488.06320000000005,-0.017772081812219353
317,488.0634,-0.017845081812219353
318,488.06359999999995,-0.018057081812219353
319,488.0638000000001,-0.017352081812219353
320,488.0640000000001,-0.017480081812219352
321,488.0642,-0.017452081812219352
322,488.0644,-0.016731081812219353
323,488.06460000000015,-0.016592081812219352
324,488.0648000000001,-0.017058081812219354
325,488.06500000000005,-0.015825081812219352
326,488.0652,-0.01612308181221935
327,488.06539999999995,-0.016178081812219355
328,488.06560000000013,-0.015737081812219354
329,488.0658000000001,-0.01542308181221935
330,488.06600000000003,-0.015115081812219352
331,488.0662,-0.014712081812219351
332,488.06640000000016,-0.015280081812219352
333,488.0666000000001,-0.014588081812219352
334,488.06680000000006,-0.01371608181221935
335,488.067,-0.013880081812219352
336,488.06719999999996,-0.01323908181221935
337,488.06740000000013,-0.013111081812219351
338,488.0676000000001,-0.013092081812219351
339,488.06780000000003,-0.012988081812219351
340,488.068,-0.012088081812219351
341,488.06820000000016,-0.012430081812219352
342,488.0684000000001,-0.011094081812219351
343,488.06860000000006,-0.011325081812219352
344,488.0688,-0.01130008181221935
345,488.06899999999996,-0.010889081812219351
346,488.06920000000014,-0.010458081812219352
347,488.0694000000001,-0.00953408181221935
348,488.06960000000004,-0.009595081812219351
349,488.0698,-0.00916808181221935
350,488.07000000000016,-0.008637081812219352
351,488.0702000000001,-0.008336081812219351
352,488.07040000000006,-0.008156081812219352
353,488.0706,-0.007788081812219351
354,488.07079999999996,-0.007121081812219351
355,488.07100000000014,-0.006818081812219351
356,488.0712000000001,-0.006538081812219351
357,488.07140000000004,-0.006364081812219351
358,488.0716,-0.005700081812219352
359,488.07180000000017,-0.005722081812219351
360,488.0720000000001,-0.005310081812219351
361,488.07220000000007,-0.004350081812219351
362,488.0724,-0.004279081812219351
363,488.07259999999997,-0.0035630818122193513
364,488.07280000000014,-0.004168081812219351
365,488.0730000000001,-0.0027260818122193512
366,488.07320000000004,-0.0022130818122193512
367,488.0734,-0.0019810818122193517
368,488.07360000000017,-0.0014950818122193513
369,488.0738000000001,-0.00045308181221935144
370,488.07400000000007,-0.0007250818122193515
371,488.0742,-0.0007060818122193515
372,488.07439999999997,-0.00045008181221935147
373,488.07460000000015,-5.7280502219351434e-05
374,488.0748000000001,0.0012699181877806488
375,488.07500000000005,0.0014549181877806486
376,488.0752,0.0018479181877806487
377,488.0754000000002,0.0020869181877806488
378,488.0756000000001,0.0019389181877806486
379,488.0758000000001,0.002603918187780649
380,488.076,0.0028199181877806485
381,488.0762,0.0035239181877806487
382,488.07640000000015,0.004088918187780649
383,488.0766000000001,0.004506918187780649
384,488.07680000000005,0.004520918187780648
385,488.077,0.005063918187780648
386,488.0772000000002,0.006020918187780649
387,488.0774000000001,0.005812918187780649
388,488.0776000000001,0.005916918187780649
389,488.0778,0.007215918187780649
390,488.078,0.007095918187780648
391,488.07820000000015,0.007302918187780649
392,488.0784000000001,0.00783391818778065
393,488.07860000000005,0.00848991818778065
394,488.0788,0.008597918187780648
395,488.07899999999995,0.00908991818778065
396,488.0792000000001,0.009556918187780648
397,488.0794000000001,0.00932391818778065
398,488.0796,0.01025391818778065
399,488.0798,0.010578918187780648
400,488.08000000000015,0.010522918187780648
401,488.0802000000001,0.011605918187780648
402,488.08040000000005,0.01161391818778065
403,488.0806,0.011752918187780648
404,488.08079999999995,0.012224918187780648
405,488.08100000000013,0.013232918187780648
406,488.0812000000001,0.012981918187780649
407,488.08140000000003,0.01334291818778065
408,488.0816,0.013626918187780649
409,488.08180000000016,0.013862918187780649
410,488.0820000000001,0.014968918187780648
411,488.08220000000006,0.013787918187780648
412,488.0824,0.014544918187780649
413,488.08259999999996,0.01512791818778065
414,488.08280000000013,0.015388918187780648
415,488.0830000000001,0.015602918187780647
416,488.08320000000003,0.015992918187780647
417,488.0834,0.016415918187780647
418,488.08360000000016,0.016437918187780648
419,488.0838000000001,0.016425918187780646
420,488.08400000000006,0.016883918187780646
421,488.0842,0.017110918187780648
422,488.08439999999996,0.017183918187780648
423,488.08460000000014,0.017141918187780648
424,488.0848000000001,0.017195918187780646
425,488.08500000000004,0.017503918187780645
426,488.0852,0.017310918187780647
427,488.08540000000016,0.017913918187780646
428,488.0856000000001,0.018525918187780648
429,488.08580000000006,0.018255918187780648
430,488.086,0.018452918187780647
431,488.08619999999996,0.01920691818778065
432,488.08640000000014,0.019030918187780646
433,488.0866000000001,0.018882918187780647
434,488.08680000000004,0.019403918187780648
435,488.087,0.018901918187780645
436,488.08720000000017,0.019624918187780647
437,488.0874000000001,0.019180918187780647
438,488.08760000000007,0.019150918187780648
439,488.0878,0.019496918187780647
440,488.08799999999997,0.019164918187780648
441,488.08820000000014,0.019208918187780647
442,488.0884000000001,0.019464918187780646
443,488.08860000000004,0.019639918187780648
444,488.0888,0.019045918187780647
445,488.08900000000017,0.019822918187780647
446,488.0892000000001,0.019470918187780645
447,488.08940000000007,0.019521918187780648
448,488.0896,0.018920918187780647
449,488.08979999999997,0.019857918187780647
450,488.09000000000015,0.018998918187780645
451,488.0902000000001,0.019318918187780646
452,488.09040000000005,0.019365918187780648
453,488.0906,0.019040918187780646
454,488.0908000000002,0.019177918187780647
455,488.0910000000001,0.01907491818778065
456,488.0912000000001,0.018713918187780648
457,488.0914,0.01857891818778065
458,488.09159999999997,0.018924918187780648
459,488.09180000000015,0.018830918187780647
460,488.0920000000001,0.018495918187780645
461,488.09220000000005,0.018115918187780647
462,488.0924,0.017740918187780647
463,488.0926000000002,0.017490918187780646
464,488.0928000000001,0.018027918187780646
465,488.0930000000001,0.017460918187780648
466,488.0932,0.017080918187780646
467,488.0934,0.017258918187780647
468,488.09360000000015,0.017616918187780647
469,488.0938000000001,0.017014918187780646
470,488.09400000000005,0.016792918187780646
471,488.0942,0.016111918187780648
472,488.09439999999995,0.01559891818778065
473,488.0946000000001,0.015846918187780647
474,488.0948000000001,0.01557791818778065
475,488.095,0.015452918187780648
476,488.0952,0.014998918187780649
477,488.09540000000015,0.014774918187780648
478,488.0956000000001,0.01435091818778065
479,488.09580000000005,0.014406918187780648
480,488.096,0.013361918187780649
481,488.09619999999995,0.013871918187780649
482,488.09640000000013,0.013694918187780649
483,488.0966000000001,0.012864918187780648
484,488.09680000000003,0.013269918187780649
485,488.097,0.011794918187780648
486,488.09720000000016,0.012205918187780648
487,488.0974000000001,0.01225891818778065
488,488.09760000000006,0.011104918187780649
489,488.0978,0.010791918187780648
490,488.09799999999996,0.010259918187780648
491,488.09820000000013,0.010179918187780648
492,488.0984000000001,0.009465918187780649
493,488.09860000000003,0.009364918187780649
494,488.0988,0.008673918187780648
495,488.09900000000016,0.008921918187780648
496,488.0992000000001,0.007785918187780648
497,488.09940000000006,0.007741918187780649
498,488.0996,0.007864918187780649
499,488.09979999999996,0.007136918187780649
500,488.10000000000014,0.006635918187780649
501,488.1002000000001,0.005688918187780649
502,488.10040000000004,0.005447918187780649
503,488.1006,0.005771918187780649
504,488.10080000000016,0.004748918187780649
505,488.1010000000001,0.005072918187780649
506,488.10120000000006,0.0038509181877806487
507,488.1014,0.003833918187780649
508,488.10159999999996,0.0034049181877806485
509,488.10180000000014,0.0026619181877806488
510,488.1020000000001,0.0028669181877806487
511,488.10220000000004,0.0014379181877806487
512,488.1024,0.0014349181877806488
513,488.10260000000017,0.0007739181877806485
514,488.1028000000001,0.0009659181877806486
515,488.10300000000007,0.00022091818778064858
516,488.1032,-0.00031808181221935146
517,488.10339999999997,-0.0006570818122193515
518,488.10360000000014,-0.0016240818122193513
519,488.1038000000001,-0.0017540818122193512
520,488.10400000000004,-0.0020600818122193513
521,488.1042,-0.002356081812219351
522,488.10440000000017,-0.003023081812219351
523,488.1046000000001,-0.0032460818122193513
524,488.10480000000007,-0.0038710818122193514
525,488.105,-0.0040060818122193515
526,488.10519999999997,-0.004302081812219351
527,488.10540000000015,-0.005050081812219351
528,488.1056000000001,-0.004991081812219351
529,488.10580000000004,-0.005840081812219351
530,488.106,-0.006079081812219352
531,488.1062000000002,-0.006369081812219351
532,488.1064000000001,-0.006852081812219351
533,488.10660000000007,-0.006762081812219351
534,488.1068,-0.007592081812219351
535,488.10699999999997,-0.007838081812219351
536,488.10720000000015,-0.008548081812219352
537,488.1074000000001,-0.008707081812219351
538,488.10760000000005,-0.00961908181221935
539,488.1078,-0.00955508181221935
540,488.1080000000002,-0.009906081812219351
541,488.1082000000001,-0.010397081812219352
542,488.1084000000001,-0.010269081812219352
543,488.1086,-0.011644081812219351
544,488.1088,-0.011053081812219352
545,488.10900000000015,-0.012038081812219352
546,488.1092000000001,-0.012244081812219351
547,488.10940000000005,-0.012730081812219352
548,488.1096,-0.012230081812219351
549,488.1098000000002,-0.013235081812219352
550,488.1100000000001,-0.013237081812219352
551,488.1102000000001,-0.013640081812219351
552,488.1104,-0.014057081812219352
553,488.1106,-0.01437708181221935
554,488.11080000000015,-0.014941081812219351
555,488.1110000000001,-0.014950081812219351
556,488.11120000000005,-0.014957081812219351
557,488.1114,-0.015700081812219352
558,488.11159999999995,-0.015446081812219351
559,488.11180000000013,-0.015764081812219354
560,488.1120000000001,-0.016569081812219354
561,488.11220000000003,-0.017053081812219352
562,488.1124,-0.016724081812219353
563,488.11260000000016,-0.017031081812219354
564,488.1128000000001,-0.017377081812219353
565,488.11300000000006,-0.017883081812219353
566,488.1132,-0.01751408181221935
567,488.11339999999996,-0.017982081812219355
568,488.11360000000013,-0.018196081812219354
569,488.1138000000001,-0.01845408181221935
570,488.11400000000003,-0.018407081812219353
571,488.1142,-0.018686081812219354
572,488.11440000000016,-0.018548081812219352
573,488.1146000000001,-0.018851081812219353
574,488.11480000000006,-0.019316081812219353
575,488.115,-0.018511081812219353
576,488.11519999999996,-0.019446081812219355
577,488.11540000000014,-0.019714081812219352
578,488.1156000000001,-0.019595081812219355
579,488.11580000000004,-0.020089081812219352
580,488.116,-0.019612081812219354
581,488.11620000000016,-0.02016108181221935
582,488.1164000000001,-0.019980081812219355
583,488.11660000000006,-0.020111081812219354
584,488.1168,-0.019808081812219352
585,488.11699999999996,-0.019839081812219352
586,488.11720000000014,-0.02031708181221935
587,488.1174000000001,-0.020305081812219353
588,488.11760000000004,-0.019766081812219352
589,488.1178,-0.020829081812219354
590,488.11800000000017,-0.019469081812219353
591,488.1182000000001,-0.019693081812219352
592,488.11840000000007,-0.020082081812219352
593,488.1186,-0.019737081812219354
594,488.11879999999996,-0.020288081812219354
595,488.11900000000014,-0.019751081812219354
596,488.1192000000001,-0.019380081812219355
597,488.11940000000004,-0.019450081812219352
598,488.1196,-0.019365081812219354
599,488.11980000000017,-0.019475081812219353
600,488.1200000000001,-0.01923108181221935
601,488.12020000000007,-0.019159081812219352
602,488.1204,-0.019320081812219354
603,488.12059999999997,-0.018807081812219354
604,488.12080000000014,-0.018871081812219352
605,488.1210000000001,-0.018263081812219355
606,488.12120000000004,-0.018296081812219353
607,488.1214,-0.017894081812219353
608,488.12160000000017,-0.01845408181221935
609,488.1218000000001,-0.017685081812219353
610,488.12200000000007,-0.018022081812219353
611,488.1222,-0.018075081812219354
612,488.12239999999997,-0.017252081812219353
613,488.12260000000015,-0.016604081812219354
614,488.1228000000001,-0.016579081812219353
615,488.12300000000005,-0.016528081812219354
616,488.1232,-0.016502081812219353
617,488.1234000000002,-0.016176081812219353
618,488.1236000000001,-0.015820081812219354
619,488.1238000000001,-0.015459081812219352
620,488.124,-0.015768081812219354
621,488.1242,-0.014806081812219351
622,488.12440000000015,-0.014558081812219351
623,488.1246000000001,-0.01417408181221935
624,488.12480000000005,-0.014045081812219352
625,488.125,-0.014719081812219351
626,488.1252000000002,-0.013080081812219351
627,488.1254000000001,-0.013844081812219352
628,488.1256000000001,-0.012808081812219351
629,488.1258,-0.012346081812219351
630,488.126,-0.011514081812219351
631,488.12620000000015,-0.012026081812219352
632,488.1264000000001,-0.011137081812219351
633,488.12660000000005,-0.010355081812219351
634,488.1268,-0.010813081812219351
635,488.12699999999995,-0.010742081812219351
636,488.12720000000013,-0.010159081812219351
637,488.1274000000001,-0.009499081812219352
638,488.12760000000003,-0.00888708181221935
639,488.1278,-0.008648081812219351
640,488.12800000000016,-0.00819508181221935
641,488.1282000000001,-0.007490081812219352
642,488.12840000000006,-0.007636081812219351
643,488.1286,-0.006850081812219352
644,488.12879999999996,-0.006480081812219351
645,488.12900000000013,-0.006647081812219352
646,488.1292000000001,-0.005250081812219351
647,488.12940000000003,-0.005423081812219351
648,488.1296,-0.004996081812219351
649,488.12980000000016,-0.004527081812219351
650,488.1300000000001,-0.0039040818122193515
651,488.13020000000006,-0.002830081812219351
652,488.1304,-0.002461081812219351
653,488.13059999999996,-0.002170081812219351
654,488.13080000000014,-0.0025410818122193514
655,488.1310000000001,-0.0019400818122193514
656,488.13120000000004,-0.0009530818122193515
657,488.1314,-0.0010630818122193515
658,488.13160000000016,-0.00046708181221935145
659,488.1318000000001,-0.00038508181221935146
660,488.13200000000006,0.0002499181877806486
661,488.1322,0.0011929181877806487
662,488.13239999999996,0.0015229181877806487
663,488.13260000000014,0.0021149181877806486
664,488.1328000000001,0.002142918187780649
665,488.13300000000004,0.0021359181877806488
666,488.1332,0.0029179181877806485
667,488.13340000000017,0.0029809181877806486
668,488.1336000000001,0.0038879181877806484
669,488.13380000000006,0.004612918187780648
670,488.134,0.004696918187780648
671,488.13419999999996,0.005296918187780649
672,488.13440000000014,0.005607918187780649
673,488.1346000000001,0.0055419181877806485
674,488.13480000000004,0.006555918187780649
675,488.135,0.0065349181877806485
676,488.13520000000017,0.006976918187780649
677,488.1354000000001,0.007319918187780649
678,488.13560000000007,0.008079918187780649
679,488.1358,0.008547918187780649
680,488.13599999999997,0.008806918187780649
681,488.13620000000014,0.009232918187780648
682,488.1364000000001,0.00929291818778065
683,488.13660000000004,0.010440918187780649
684,488.1368,0.010374918187780649
685,488.13700000000017,0.011237918187780648
686,488.1372000000001,0.01067891818778065
687,488.13740000000007,0.01138291818778065
688,488.1376,0.012485918187780649
689,488.13779999999997,0.012340918187780648
690,488.13800000000015,0.011921918187780649
691,488.1382000000001,0.013613918187780648
692,488.13840000000005,0.013053918187780648
693,488.1386,0.013716918187780648
694,488.1388000000002,0.013775918187780649
695,488.1390000000001,0.01421391818778065
696,488.1392000000001,0.01469091818778065
697,488.1394,0.014946918187780649
698,488.1396,0.014753918187780648
699,488.13980000000015,0.015861918187780648
700,488.1400000000001,0.015683918187780647
701,488.14020000000005,0.016148918187780647
702,488.1404,0.016227918187780646
703,488.1406000000002,0.01613991818778065
704,488.1408000000001,0.017057918187780647
705,488.1410000000001,0.016891918187780647
706,488.1412,0.017614918187780645
707,488.1414,0.017863918187780648
708,488.14160000000015,0.018152918187780646
709,488.1418000000001,0.018302918187780647
710,488.14200000000005,0.01823191818778065
711,488.1422,0.018778918187780647
712,488.14239999999995,0.01875591818778065
713,488.14260000000013,0.019278918187780648
714,488.1428000000001,0.019073918187780647
715,488.14300000000003,0.020070918187780645
716,488.1432,0.019346918187780646
717,488.14340000000016,0.019689918187780646
718,488.1436000000001,0.01959891818778065
719,488.14380000000006,0.019988918187780647
720,488.144,0.019378918187780647
721,488.14419999999996,0.020565918187780648
722,488.14440000000013,0.019914918187780645
723,488.1446000000001,0.01985191818778065
724,488.14480000000003,0.020121918187780648
725,488.145,0.020111918187780648
726,488.14520000000016,0.020201918187780648
727,488.1454000000001,0.020861918187780645
728,488.14560000000006,0.020876918187780646
729,488.1458,0.020407918187780646
730,488.14599999999996,0.020363918187780647
731,488.14620000000014,0.020152918187780648
732,488.1464000000001,0.021064918187780647
733,488.14660000000003,0.020135918187780648
734,488.1468,0.020591918187780646
735,488.14700000000016,0.021029918187780647
736,488.1472000000001,0.020893918187780646
737,488.14740000000006,0.020228918187780647
738,488.1476,0.02038991818778065
739,488.14779999999996,0.020675918187780647
740,488.14800000000014,0.019937918187780648
741,488.1482000000001,0.020501918187780646
