sample_index,time,intensity
182,495.03639999999996,0.057280276904992815
183,495.03659999999945,0.056627276904992814
184,495.03679999999986,0.05582627690499281
185,495.03700000000026,0.056058276904992814
186,495.03719999999976,0.05563327690499281
187,495.03740000000016,0.055248276904992816
188,495.03759999999966,0.054892276904992814
189,495.03780000000006,0.05405627690499281
190,495.03799999999956,0.05405127690499281
191,495.03819999999996,0.053215276904992816
192,495.03839999999946,0.05294827690499281
193,495.03859999999986,0.053096276904992815
194,495.03880000000026,0.05196827690499281
195,495.03899999999976,0.050661276904992815
196,495.03920000000016,0.05099827690499281
197,495.03939999999966,0.04977027690499281
198,495.03960000000006,0.048835276904992814
199,495.03979999999956,0.048176276904992814
200,495.03999999999996,0.04736827690499281
201,495.04019999999946,0.04689727690499281
202,495.04039999999986,0.04627827690499281
203,495.04060000000027,0.045026276904992814
204,495.04079999999976,0.04498927690499281
205,495.04100000000017,0.04375427690499281
206,495.04119999999966,0.043154276904992815
207,495.04140000000007,0.04224627690499281
208,495.04159999999956,0.04149927690499281
209,495.04179999999997,0.041031276904992815
210,495.04199999999946,0.03955727690499281
211,495.04219999999987,0.03885027690499281
212,495.04240000000027,0.03741727690499281
213,495.04259999999977,0.03655427690499281
214,495.04280000000017,0.035667276904992815
215,495.04299999999967,0.03460027690499281
216,495.04320000000007,0.03279027690499281
217,495.04339999999956,0.03207127690499281
218,495.04359999999997,0.031616276904992816
219,495.04379999999946,0.030161276904992807
220,495.04399999999987,0.02907527690499281
221,495.0442000000003,0.02857027690499281
222,495.04439999999977,0.02665527690499281
223,495.0446000000002,0.02671427690499281
224,495.04479999999967,0.02510627690499281
225,495.0450000000001,0.02313227690499281
226,495.04519999999957,0.022692276904992807
227,495.0454,0.021076276904992808
228,495.04559999999947,0.02005127690499281
229,495.0457999999999,0.018745276904992808
230,495.0460000000003,0.01788227690499281
231,495.04619999999977,0.01583527690499281
232,495.0464000000002,0.014974276904992808
233,495.04659999999967,0.013342276904992808
234,495.0468000000001,0.01280027690499281
235,495.04699999999957,0.01168527690499281
236,495.0472,0.009707276904992809
237,495.04739999999947,0.00952227690499281
238,495.0475999999999,0.0074632769049928094
239,495.04779999999937,0.00634727690499281
240,495.0479999999998,0.00501027690499281
241,495.0482000000002,0.00401027690499281
242,495.0483999999997,0.0027702769049928093
243,495.0486000000001,0.002059276904992809
244,495.0487999999996,0.0006942769049928093
245,495.049,-0.0006267230950071907
246,495.0491999999995,-0.0020407230950071904
247,495.0493999999999,-0.0031437230950071907
248,495.0495999999994,-0.005299723095007191
249,495.0497999999998,-0.00582072309500719
250,495.0500000000002,-0.00717372309500719
251,495.0501999999997,-0.008039723095007192
252,495.0504000000001,-0.009857723095007192
253,495.0505999999996,-0.01166372309500719
254,495.0508,-0.012811723095007192
255,495.0509999999995,-0.013688723095007191
256,495.0511999999999,-0.014425723095007191
257,495.0513999999994,-0.01638872309500719
258,495.0515999999998,-0.01686472309500719
259,495.0518000000002,-0.01802572309500719
260,495.0519999999997,-0.01939072309500719
261,495.0522000000001,-0.02108572309500719
262,495.0523999999996,-0.02243872309500719
263,495.0526,-0.02329472309500719
264,495.0527999999995,-0.024667723095007192
265,495.0529999999999,-0.02516172309500719
266,495.0531999999994,-0.026402723095007193
267,495.0533999999998,-0.028053723095007192
268,495.0536000000002,-0.02890872309500719
269,495.0537999999997,-0.030367723095007192
270,495.0540000000001,-0.031869723095007185
271,495.0541999999996,-0.031882723095007184
272,495.0544,-0.03313572309500719
273,495.0545999999995,-0.033763723095007185
274,495.0547999999999,-0.03534172309500719
275,495.0549999999994,-0.036101723095007185
276,495.0551999999998,-0.037204723095007185
277,495.0554000000002,-0.03846572309500719
278,495.0555999999997,-0.040007723095007185
279,495.0558000000001,-0.04033072309500719
280,495.0559999999996,-0.040382723095007185
281,495.0562,-0.041646723095007186
282,495.0563999999995,-0.04238972309500719
283,495.0565999999999,-0.043589723095007187
284,495.0567999999994,-0.04437772309500719
285,495.0569999999998,-0.045072723095007185
286,495.0572000000002,-0.046405723095007186
287,495.0573999999997,-0.04609072309500719
288,495.0576000000001,-0.04674072309500719
289,495.0577999999996,-0.04769772309500719
290,495.058,-0.048951723095007185
291,495.0581999999995,-0.04881872309500719
292,495.0583999999999,-0.04979972309500719
293,495.0585999999994,-0.050534723095007186
294,495.0587999999998,-0.051366723095007186
295,495.0590000000002,-0.05247272309500719
296,495.0591999999997,-0.05233472309500719
297,495.0594000000001,-0.05336072309500719
298,495.0595999999996,-0.053149723095007186
299,495.0598,-0.05321372309500719
300,495.0599999999995,-0.05474872309500719
301,495.0601999999999,-0.05420572309500719
302,495.0603999999994,-0.054912723095007186
303,495.0605999999998,-0.05527072309500719
304,495.0608000000002,-0.05593572309500719
305,495.0609999999997,-0.05612772309500719
306,495.0612000000001,-0.056168723095007186
307,495.0613999999996,-0.05734872309500719
308,495.0616,-0.05688672309500719
309,495.0617999999995,-0.05676272309500719
310,495.0619999999999,-0.05732872309500719
311,495.0621999999994,-0.05830172309500719
312,495.0623999999998,-0.05703172309500719
313,495.0626000000002,-0.057403723095007186
314,495.0627999999997,-0.05749672309500719
315,495.0630000000001,-0.05778672309500719
316,495.0631999999996,-0.05816472309500719
317,495.0634,-0.05783072309500719
318,495.0635999999995,-0.05775172309500719
319,495.0637999999999,-0.05716272309500719
320,495.0639999999994,-0.05734872309500719
321,495.0641999999998,-0.057596723095007185
322,495.0644000000002,-0.056827723095007186
323,495.0645999999997,-0.057090723095007186
324,495.0648000000001,-0.05663672309500719
325,495.0649999999996,-0.05673372309500719
326,495.0652,-0.05617972309500719
327,495.0653999999995,-0.055613723095007186
328,495.0655999999999,-0.05591572309500719
329,495.0657999999994,-0.05503972309500719
330,495.0659999999998,-0.05527672309500719
331,495.0662000000002,-0.055085723095007186
332,495.0663999999997,-0.05391572309500719
333,495.0666000000001,-0.05365272309500719
334,495.0667999999996,-0.05293072309500719
335,495.067,-0.05206172309500719
336,495.0671999999995,-0.05198072309500719
337,495.0673999999999,-0.05176372309500719
338,495.0675999999994,-0.050914723095007185
339,495.0677999999998,-0.049297723095007184
340,495.0680000000002,-0.04898172309500719
341,495.0681999999997,-0.04874172309500719
342,495.0684000000001,-0.04861572309500719
343,495.0685999999996,-0.047030723095007186
344,495.0688,-0.04729072309500719
345,495.0689999999995,-0.04613972309500719
346,495.0691999999999,-0.045413723095007186
347,495.0693999999994,-0.044199723095007186
348,495.0695999999998,-0.04397272309500719
349,495.0698000000002,-0.04242572309500719
350,495.0699999999997,-0.041478723095007185
351,495.0702000000001,-0.040868723095007185
352,495.0703999999996,-0.040604723095007185
353,495.0706,-0.039022723095007185
354,495.0707999999995,-0.037275723095007186
355,495.0709999999999,-0.03702772309500719
356,495.0711999999994,-0.03668172309500719
357,495.0713999999998,-0.03453272309500719
358,495.0716000000002,-0.03340172309500719
359,495.0717999999997,-0.03327272309500719
360,495.0720000000001,-0.03206872309500719
361,495.0721999999996,-0.03133872309500719
362,495.0724,-0.030589723095007192
363,495.0725999999995,-0.02883372309500719
364,495.0727999999999,-0.02810472309500719
365,495.0729999999994,-0.027255723095007192
366,495.0731999999998,-0.02615472309500719
367,495.0734000000002,-0.02448872309500719
368,495.0735999999997,-0.023661723095007192
369,495.0738000000001,-0.02186372309500719
370,495.0739999999996,-0.020719723095007192
371,495.0742,-0.01941772309500719
372,495.0743999999995,-0.018239723095007192
373,495.0745999999999,-0.01714272309500719
374,495.0747999999994,-0.01611172309500719
375,495.0749999999998,-0.01501672309500719
376,495.0752000000002,-0.013782723095007192
377,495.0753999999997,-0.012349723095007191
378,495.0756000000001,-0.01151272309500719
379,495.0757999999996,-0.009628723095007192
380,495.076,-0.008814723095007191
381,495.0761999999995,-0.007587723095007191
382,495.0763999999999,-0.00568072309500719
383,495.0765999999994,-0.00498372309500719
384,495.0767999999998,-0.0033727230950071907
385,495.0770000000002,-0.001958723095007191
386,495.0771999999997,-0.0012207230950071906
387,495.0774000000001,0.0003572769049928093
388,495.0775999999996,0.0012162769049928093
389,495.0778,0.0021272769049928094
390,495.0779999999995,0.003599276904992809
391,495.0781999999999,0.00482127690499281
392,495.0783999999994,0.00623827690499281
393,495.0785999999998,0.008028276904992809
394,495.07880000000023,0.00928827690499281
395,495.0789999999997,0.01014127690499281
396,495.0792000000001,0.011766276904992809
397,495.0793999999996,0.013153276904992808
398,495.0796,0.01431327690499281
399,495.0797999999995,0.015396276904992809
400,495.0799999999999,0.016795276904992808
401,495.0801999999994,0.017700276904992807
402,495.0803999999998,0.018485276904992808
403,495.08060000000023,0.02053327690499281
404,495.0807999999997,0.02109527690499281
405,495.08100000000013,0.02244227690499281
406,495.0811999999996,0.023282276904992807
407,495.08140000000003,0.02485127690499281
408,495.0815999999995,0.02566327690499281
409,495.08179999999993,0.026942276904992808
410,495.0819999999994,0.028257276904992808
411,495.08219999999983,0.029180276904992808
412,495.08240000000023,0.02983127690499281
413,495.08259999999973,0.031144276904992812
414,495.08280000000013,0.033253276904992815
415,495.08299999999963,0.033273276904992814
416,495.08320000000003,0.03439927690499281
417,495.08339999999953,0.03538127690499281
418,495.08359999999993,0.03650927690499281
419,495.0837999999994,0.03742027690499281
420,495.08399999999983,0.038213276904992814
421,495.08420000000024,0.03997827690499281
422,495.08439999999973,0.04020127690499281
423,495.08460000000014,0.041231276904992814
424,495.08479999999963,0.042765276904992815
425,495.08500000000004,0.043362276904992815
426,495.08519999999953,0.043945276904992815
427,495.08539999999994,0.044665276904992814
428,495.08559999999943,0.04511527690499281
429,495.08579999999984,0.04615227690499281
430,495.08600000000024,0.04684627690499281
431,495.08619999999974,0.046915276904992816
432,495.08640000000014,0.04801227690499281
433,495.08659999999963,0.04914327690499281
434,495.08680000000004,0.04999727690499281
435,495.08699999999953,0.04989627690499281
436,495.08719999999994,0.05138127690499281
437,495.08739999999943,0.05178927690499281
438,495.08759999999984,0.051611276904992814
439,495.08780000000024,0.05236327690499281
440,495.08799999999974,0.053006276904992815
441,495.08820000000014,0.05382227690499281
442,495.08839999999964,0.05472327690499281
443,495.08860000000004,0.05487427690499281
444,495.08879999999954,0.05523027690499281
445,495.08899999999994,0.055447276904992814
446,495.08919999999944,0.05503327690499281
447,495.08939999999984,0.05607527690499281
448,495.08960000000025,0.05647027690499281
449,495.08979999999974,0.05653527690499281
450,495.09000000000015,0.057099276904992814
451,495.09019999999964,0.057280276904992815
452,495.09040000000005,0.05684627690499281
453,495.09059999999954,0.057300276904992814
454,495.09079999999994,0.05778927690499281
455,495.09099999999944,0.058044276904992816
456,495.09119999999984,0.057938276904992814
457,495.09140000000025,0.057607276904992816
458,495.09159999999974,0.05742327690499281
459,495.09180000000015,0.05709127690499281
460,495.09199999999964,0.058167276904992814
461,495.09220000000005,0.057502276904992815
462,495.09239999999954,0.057724276904992815
463,495.09259999999995,0.05755227690499281
464,495.09279999999944,0.056898276904992814
465,495.09299999999985,0.057232276904992815
466,495.09320000000025,0.05709527690499281
467,495.09339999999975,0.05645227690499281
468,495.09360000000015,0.05651827690499281
469,495.09379999999965,0.05521627690499281
470,495.09400000000005,0.05634627690499281
471,495.09419999999955,0.05545327690499281
472,495.09439999999995,0.054928276904992815
473,495.09459999999945,0.05486327690499281
474,495.09479999999985,0.05340527690499281
475,495.09500000000025,0.05404927690499281
476,495.09519999999975,0.053429276904992815
477,495.09540000000015,0.05284527690499281
478,495.09559999999965,0.05235727690499281
479,495.09580000000005,0.051715276904992814
480,495.09599999999955,0.05098927690499281
481,495.09619999999995,0.05014527690499281
482,495.09639999999945,0.050078276904992815
483,495.09659999999985,0.04927827690499281
484,495.09680000000026,0.04900727690499281
485,495.09699999999975,0.04774927690499281
486,495.09720000000016,0.04702127690499281
487,495.09739999999965,0.04653427690499281
488,495.09760000000006,0.04526027690499281
489,495.09779999999955,0.044894276904992814
490,495.09799999999996,0.04346427690499281
491,495.09819999999945,0.04331527690499281
492,495.09839999999986,0.04220127690499281
493,495.09860000000026,0.04160427690499281
494,495.09879999999976,0.04012527690499281
495,495.09900000000016,0.039858276904992815
496,495.09919999999966,0.039108276904992814
497,495.09940000000006,0.037630276904992814
498,495.09959999999955,0.03678227690499281
499,495.09979999999996,0.036485276904992814
500,495.09999999999945,0.03464527690499281
501,495.10019999999986,0.03418427690499281
502,495.10040000000026,0.03308827690499281
503,495.10059999999976,0.03217427690499281
504,495.10080000000016,0.03068127690499281
505,495.10099999999966,0.029933276904992808
506,495.10120000000006,0.02829727690499281
507,495.10139999999956,0.02692927690499281
508,495.10159999999996,0.026328276904992808
509,495.10179999999946,0.02516027690499281
510,495.10199999999986,0.024375276904992808
511,495.10220000000027,0.02295127690499281
512,495.10239999999976,0.02180327690499281
513,495.10260000000017,0.02022827690499281
514,495.10279999999966,0.01977027690499281
515,495.10300000000007,0.017624276904992808
516,495.10319999999956,0.017242276904992807
517,495.10339999999997,0.01573227690499281
518,495.10359999999946,0.014243276904992809
519,495.10379999999986,0.013710276904992809
520,495.10400000000027,0.01181327690499281
521,495.10419999999976,0.011141276904992808
522,495.10440000000017,0.00987927690499281
523,495.10459999999966,0.008829276904992809
524,495.10480000000007,0.00728127690499281
525,495.10499999999956,0.00607927690499281
526,495.10519999999997,0.00436427690499281
527,495.10539999999946,0.0030552769049928094
528,495.10559999999987,0.0015602769049928092
529,495.1058000000003,0.0009122769049928093
530,495.10599999999977,-0.0002767230950071907
531,495.1062000000002,-0.0019007230950071907
532,495.10639999999967,-0.0025167230950071907
533,495.10660000000007,-0.00488472309500719
534,495.10679999999957,-0.006201723095007191
535,495.10699999999997,-0.00695072309500719
536,495.10719999999947,-0.007853723095007191
537,495.10739999999987,-0.009896723095007191
538,495.1076000000003,-0.010707723095007192
539,495.10779999999977,-0.01175772309500719
540,495.1080000000002,-0.013192723095007191
541,495.10819999999967,-0.014120723095007191
542,495.1084000000001,-0.01624572309500719
543,495.10859999999957,-0.01680972309500719
544,495.1088,-0.018169723095007192
545,495.10899999999947,-0.019314723095007192
546,495.1091999999999,-0.020216723095007192
547,495.10939999999937,-0.02104172309500719
548,495.1095999999998,-0.02271272309500719
549,495.1098000000002,-0.023526723095007192
550,495.1099999999997,-0.02568372309500719
551,495.1102000000001,-0.026214723095007192
552,495.1103999999996,-0.02731272309500719
553,495.1106,-0.02853172309500719
554,495.1107999999995,-0.02920372309500719
555,495.1109999999999,-0.03097972309500719
556,495.11119999999937,-0.03220172309500719
557,495.1113999999998,-0.03256672309500719
558,495.1116000000002,-0.034076723095007186
559,495.1117999999997,-0.03550172309500719
560,495.1120000000001,-0.03573272309500719
561,495.1121999999996,-0.03613372309500719
562,495.1124,-0.03826272309500719
563,495.1125999999995,-0.03930272309500719
564,495.1127999999999,-0.04016372309500719
565,495.1129999999994,-0.04078872309500719
566,495.1131999999998,-0.04160272309500719
567,495.1134000000002,-0.04285472309500719
568,495.1135999999997,-0.04325272309500719
569,495.1138000000001,-0.04397872309500719
570,495.1139999999996,-0.04474972309500719
571,495.1142,-0.045441723095007186
572,495.1143999999995,-0.046432723095007185
573,495.1145999999999,-0.047536723095007186
574,495.1147999999994,-0.04835172309500719
575,495.1149999999998,-0.04837972309500719
576,495.1152000000002,-0.049860723095007185
577,495.1153999999997,-0.050637723095007185
578,495.1156000000001,-0.05001472309500719
579,495.1157999999996,-0.05116772309500719
580,495.116,-0.05089072309500719
581,495.1161999999995,-0.05217672309500719
582,495.1163999999999,-0.052358723095007186
583,495.1165999999994,-0.05324172309500719
584,495.1167999999998,-0.05368772309500719
585,495.1170000000002,-0.05379872309500719
586,495.1171999999997,-0.054862723095007185
587,495.1174000000001,-0.054940723095007186
588,495.1175999999996,-0.055098723095007185
589,495.1178,-0.05529172309500719
590,495.1179999999995,-0.05600572309500719
591,495.1181999999999,-0.056610723095007184
592,495.1183999999994,-0.05576672309500719
593,495.1185999999998,-0.05664872309500719
594,495.1188000000002,-0.05710072309500719
595,495.1189999999997,-0.05698772309500719
596,495.1192000000001,-0.057721723095007185
597,495.1193999999996,-0.057555723095007186
598,495.1196,-0.05844572309500719
599,495.1197999999995,-0.05715072309500719
600,495.1199999999999,-0.05731072309500719
601,495.1201999999994,-0.05770572309500719
602,495.1203999999998,-0.058116723095007185
603,495.1206000000002,-0.05780372309500719
604,495.1207999999997,-0.05721372309500719
605,495.1210000000001,-0.05711572309500719
606,495.1211999999996,-0.05758872309500719
607,495.1214,-0.056993723095007186
608,495.1215999999995,-0.057305723095007186
609,495.1217999999999,-0.05729672309500719
610,495.1219999999994,-0.05685672309500719
611,495.1221999999998,-0.056056723095007185
612,495.1224000000002,-0.05601672309500719
613,495.1225999999997,-0.05619272309500719
614,495.1228000000001,-0.05553272309500719
615,495.1229999999996,-0.05518572309500719
616,495.1232,-0.05504872309500719
617,495.1233999999995,-0.05438872309500719
618,495.1235999999999,-0.05319472309500719
619,495.1237999999994,-0.05368872309500719
620,495.1239999999998,-0.05205772309500719
621,495.1242000000002,-0.052184723095007185
622,495.1243999999997,-0.05139172309500719
623,495.1246000000001,-0.05080272309500719
624,495.1247999999996,-0.050062723095007186
625,495.125,-0.05002972309500719
626,495.1251999999995,-0.049416723095007185
627,495.1253999999999,-0.04821472309500719
628,495.1255999999994,-0.04758372309500719
629,495.1257999999998,-0.04717272309500719
630,495.1260000000002,-0.04660172309500719
631,495.1261999999997,-0.04536672309500719
632,495.1264000000001,-0.04481972309500719
633,495.1265999999996,-0.04378772309500719
634,495.1268,-0.043588723095007186
635,495.1269999999995,-0.04264272309500719
636,495.1271999999999,-0.04114472309500719
637,495.1273999999994,-0.04069172309500719
638,495.1275999999998,-0.03885972309500719
639,495.1278000000002,-0.038543723095007185
640,495.1279999999997,-0.03762372309500719
641,495.1282000000001,-0.036928723095007186
642,495.1283999999996,-0.03519672309500719
643,495.1286,-0.03532172309500719
644,495.1287999999995,-0.03356572309500719
645,495.1289999999999,-0.03263672309500719
646,495.1291999999994,-0.03225672309500719
647,495.1293999999998,-0.030148723095007192
648,495.1296000000002,-0.02898772309500719
649,495.1297999999997,-0.028705723095007192
650,495.1300000000001,-0.026610723095007192
651,495.1301999999996,-0.02612672309500719
652,495.1304,-0.02545072309500719
653,495.1305999999995,-0.02344272309500719
654,495.1307999999999,-0.02230772309500719
655,495.1309999999994,-0.02117572309500719
656,495.1311999999998,-0.020470723095007193
657,495.1314000000002,-0.01878272309500719
658,495.1315999999997,-0.017420723095007192
659,495.1318000000001,-0.016501723095007192
660,495.1319999999996,-0.01533772309500719
661,495.1322,-0.01415972309500719
662,495.1323999999995,-0.01289172309500719
663,495.1325999999999,-0.011608723095007191
664,495.1327999999994,-0.01038172309500719
665,495.1329999999998,-0.00896672309500719
666,495.1332000000002,-0.00742572309500719
667,495.1333999999997,-0.0065337230950071904
668,495.1336000000001,-0.00475572309500719
669,495.1337999999996,-0.0036167230950071906
670,495.134,-0.0031507230950071907
671,495.1341999999995,-0.0008967230950071907
672,495.1343999999999,-0.0005257230950071907
673,495.1345999999994,0.0010552769049928094
674,495.1347999999998,0.002024276904992809
675,495.1350000000002,0.002965276904992809
676,495.1351999999997,0.00503727690499281
677,495.1354000000001,0.0063072769049928095
678,495.1355999999996,0.00708927690499281
679,495.1358,0.008605276904992808
680,495.1359999999995,0.009774276904992808
681,495.1361999999999,0.010818276904992808
682,495.1363999999994,0.01303827690499281
683,495.1365999999998,0.01374227690499281
684,495.1368000000002,0.015536276904992808
685,495.1369999999997,0.01582527690499281
686,495.1372000000001,0.017038276904992808
687,495.1373999999996,0.019178276904992807
688,495.1376,0.01981527690499281
689,495.1377999999995,0.02089827690499281
690,495.1379999999999,0.02262227690499281
691,495.1381999999994,0.02290227690499281
692,495.1383999999998,0.02436427690499281
693,495.1386000000002,0.025721276904992808
694,495.1387999999997,0.02664927690499281
695,495.1390000000001,0.028174276904992808
696,495.1391999999996,0.028816276904992808
697,495.1394,0.03054427690499281
698,495.1395999999995,0.03157227690499281
699,495.1397999999999,0.03181327690499281
700,495.1399999999994,0.03303427690499281
701,495.1401999999998,0.034523276904992815
702,495.1404000000002,0.035827276904992815
703,495.1405999999997,0.03642027690499281
704,495.1408000000001,0.037076276904992815
705,495.1409999999996,0.03809127690499281
706,495.1412,0.03924327690499281
707,495.1413999999995,0.03974427690499281
708,495.1415999999999,0.040767276904992815
709,495.1417999999994,0.042702276904992814
710,495.1419999999998,0.04427927690499281
711,495.14220000000023,0.04402427690499281
712,495.1423999999997,0.04437327690499281
713,495.14260000000013,0.04587727690499281
714,495.1427999999996,0.04583627690499281
715,495.14300000000003,0.04683627690499281
716,495.1431999999995,0.04768227690499281
717,495.14339999999993,0.04840927690499281
718,495.1435999999994,0.04921927690499281
719,495.1437999999998,0.04896627690499281
720,495.14400000000023,0.050008276904992814
