ladder,domain,kappa,epsilon,nu_V,vuln_count,inv,rho,Ak
static_gap12_repair_window_ladder,condensed-matter,0.215443,0.00057248,2,3,0.2280,0.114000,1.000000
static_gap12_repair_window_ladder,condensed-matter,0.242446,0.00064423,2,3,0.2955,0.147750,1.000000
static_gap12_repair_window_ladder,condensed-matter,0.272833,0.00072498,3,4,0.3800,0.126667,1.000000
static_gap12_repair_window_ladder,condensed-matter,0.307029,0.00081584,4,6,0.4865,0.121625,1.000000
static_gap12_repair_window_ladder,condensed-matter,0.345511,0.00091810,4,6,0.6145,0.153625,1.000000
static_gap12_repair_window_ladder,condensed-matter,0.388816,0.00103317,4,7,0.7675,0.191875,1.000000
static_gap12_repair_window_ladder,condensed-matter,0.437548,0.00116266,4,7,0.8965,0.224125,1.000000
static_gap12_repair_window_ladder,condensed-matter,0.492388,0.00130838,5,8,1.0880,0.217600,1.000000
static_gap12_repair_window_ladder,condensed-matter,0.554102,0.00147237,5,9,1.2930,0.258600,1.000000
static_gap12_repair_window_ladder,condensed-matter,0.623551,0.00165691,6,11,1.4845,0.247417,1.000000
static_gap12_repair_window_ladder,condensed-matter,0.701704,0.00186458,6,12,1.7230,0.287167,1.000000
static_gap12_repair_window_ladder,condensed-matter,0.789652,0.00209828,6,12,1.9800,0.330000,1.000000
static_gap12_repair_window_ladder,condensed-matter,0.888624,0.00236127,6,12,2.2495,0.374917,1.000000
static_gap12_repair_window_ladder,condensed-matter,1.000000,0.00265722,6,12,2.5270,0.421167,1.000000
