ladder_id,source_id,source_name,object_name,progenitor_type,target_mass_class,selected_model_mass,network,model_number,num_zones,star_age,time_seconds,star_mass,he_core_mass,c_core_mass,o_core_mass,si_core_mass,fe_core_mass,zone_index,radial_order,q,mass_coordinate,radius,logR,logT,logRho,logP,luminosity,entropy,ye,abar,mu,h1,he4,c12,o16,ne20,mg24,si28,fe56,eps_nuc,non_nuc_neu,support_margin_proxy,energy_loss_proxy,dominant_species,composition_stage,boundary_role,struc_perc_role,unns_interpretation,raw_reference
A2_20M,A2,Zenodo 5556959 pre-supernova processed MESA profile,20M_pre_supernova_single_profile,single,20M,19.98,128net,158931,3694,3.8702834052990819E-002,1.2213898418501469E+006,1.1661630439622648E+001,7.5907528454527675E+000,5.6667555963709901E+000,4.3119270452614469E+000,1.9643157918947798E+000,1.6281273441468127E+000,14,14,0.999999988738,11.6616303083,972.991087743,2.9881088623,3.53464020523,-8.82887810509,2.48281615389,117019.846897,20.5312140876,0.816430297433,1.38499659887,1.38525558606,0.632965813825,0.352807629547,0.00149488677197,0.00507964674413,0.00134730726957,0.00051315382796,0.000566283760584,0.0011009601481,5.70561454226e-11,0,11.311694259,-2.47791657144e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M19.98_128net.data::zone=14
A2_20M,A2,Zenodo 5556959 pre-supernova processed MESA profile,20M_pre_supernova_single_profile,single,20M,19.98,128net,158931,3694,3.8702834052990819E-002,1.2213898418501469E+006,1.1661630439622648E+001,7.5907528454527675E+000,5.6667555963709901E+000,4.3119270452614469E+000,1.9643157918947798E+000,1.6281273441468127E+000,15,15,0.999999982721,11.6616302381,972.991064274,2.98810885183,3.53464035146,-8.82887708284,2.48281732238,117019.847034,20.5312127683,0.816430296942,1.38499660028,1.38525558395,0.632965812844,0.352807630528,0.00149488676192,0.00507964672939,0.00134730726957,0.00051315382796,0.000566283760584,0.0011009601481,5.7056145419e-11,0,11.3116944052,-2.47791657144e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M19.98_128net.data::zone=15
A2_20M,A2,Zenodo 5556959 pre-supernova processed MESA profile,20M_pre_supernova_single_profile,single,20M,19.98,128net,158931,3694,3.8702834052990819E-002,1.2213898418501469E+006,1.1661630439622648E+001,7.5907528454527675E+000,5.6667555963709901E+000,4.3119270452614469E+000,1.9643157918947798E+000,1.6281273441468127E+000,16,16,0.999999976703,11.6616301679,972.991040804,2.98810884135,3.53464058068,-8.82887547943,2.48281915386,117019.847174,20.5312106499,0.816430294886,1.38499660619,1.38525558422,0.632965808731,0.352807634643,0.00149488671981,0.00507964666761,0.00134730726957,0.00051315382796,0.000566283760584,0.0011009601481,5.70561454134e-11,0,11.3116946333,-2.47791657144e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M19.98_128net.data::zone=16
A2_20M,A2,Zenodo 5556959 pre-supernova processed MESA profile,20M_pre_supernova_single_profile,single,20M,19.98,128net,158931,3694,3.8702834052990819E-002,1.2213898418501469E+006,1.1661630439622648E+001,7.5907528454527675E+000,5.6667555963709901E+000,4.3119270452614469E+000,1.9643157918947798E+000,1.6281273441468127E+000,17,17,0.999999963857,11.6616300181,972.990990701,2.98810881899,3.53464089287,-8.82887329597,2.48282164832,117019.847494,20.5312077814,0.816430292509,1.38499661303,1.3852555834,0.632965803978,0.352807639398,0.00149488667114,0.00507964659622,0.00134730726957,0.00051315382796,0.000566283760584,0.0011009601481,5.70561454057e-11,0,11.3116949443,-2.47791657144e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M19.98_128net.data::zone=17
A2_20M,A2,Zenodo 5556959 pre-supernova processed MESA profile,20M_pre_supernova_single_profile,single,20M,19.98,128net,158931,3694,3.8702834052990819E-002,1.2213898418501469E+006,1.1661630439622648E+001,7.5907528454527675E+000,5.6667555963709901E+000,4.3119270452614469E+000,1.9643157918947798E+000,1.6281273441468127E+000,18,18,0.999999951011,11.6616298683,972.990940599,2.98810879662,3.53464137901,-8.82886989198,2.48282553267,117019.847789,20.5312031379,0.816430284306,1.38499663663,1.3852555946,0.632965787573,0.352807655807,0.00149488650319,0.00507964634983,0.00134730726957,0.00051315382796,0.000566283760584,0.0011009601481,5.70561453937e-11,0,11.3116954246,-2.47791657144e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M19.98_128net.data::zone=18
A2_20M,A2,Zenodo 5556959 pre-supernova processed MESA profile,20M_pre_supernova_single_profile,single,20M,19.98,128net,158931,3694,3.8702834052990819E-002,1.2213898418501469E+006,1.1661630439622648E+001,7.5907528454527675E+000,5.6667555963709901E+000,4.3119270452614469E+000,1.9643157918947798E+000,1.6281273441468127E+000,19,19,0.99999992385,11.6616295516,972.990834663,2.98810874934,3.53464203912,-8.82886526949,2.48283080688,117019.848435,20.5311968093,0.816430272566,1.38499667041,1.38525561148,0.632965764095,0.352807679293,0.00149488626281,0.00507964599719,0.00134730726957,0.00051315382796,0.000566283760584,0.0011009601481,5.70561453774e-11,0,11.3116960764,-2.47791657144e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M19.98_128net.data::zone=19
A2_20M,A2,Zenodo 5556959 pre-supernova processed MESA profile,20M_pre_supernova_single_profile,single,20M,19.98,128net,158931,3694,3.8702834052990819E-002,1.2213898418501469E+006,1.1661630439622648E+001,7.5907528454527675E+000,5.6667555963709901E+000,4.3119270452614469E+000,1.9643157918947798E+000,1.6281273441468127E+000,20,20,0.999999896688,11.6616292348,972.990728728,2.98810870206,3.53464304523,-8.82885822205,2.48283884532,117019.849087,20.5311870606,0.81643025204,1.38499672946,1.38525564448,0.632965723044,0.352807720356,0.00149488584253,0.00507964538062,0.00134730726957,0.00051315382796,0.000566283760584,0.0011009601481,5.70561453526e-11,0,11.3116970674,-2.47791657144e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M19.98_128net.data::zone=20
A2_20M,A2,Zenodo 5556959 pre-supernova processed MESA profile,20M_pre_supernova_single_profile,single,20M,19.98,128net,158931,3694,3.8702834052990819E-002,1.2213898418501469E+006,1.1661630439622648E+001,7.5907528454527675E+000,5.6667555963709901E+000,4.3119270452614469E+000,1.9643157918947798E+000,1.6281273441468127E+000,21,21,0.999999841055,11.6616285861,972.99051175,2.98810860521,3.53464439736,-8.8288487517,2.48284964786,117019.850436,20.5311739757,0.816430224853,1.38499680768,1.38525568774,0.632965668672,0.352807774743,0.00149488528586,0.00507964456398,0.00134730726957,0.00051315382796,0.000566283760584,0.0011009601481,5.70561453193e-11,0,11.3116983996,-2.47791657144e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M19.98_128net.data::zone=21
A2_20M,A2,Zenodo 5556959 pre-supernova processed MESA profile,20M_pre_supernova_single_profile,single,20M,19.98,128net,158931,3694,3.8702834052990819E-002,1.2213898418501469E+006,1.1661630439622648E+001,7.5907528454527675E+000,5.6667555963709901E+000,4.3119270452614469E+000,1.9643157918947798E+000,1.6281273441468127E+000,22,22,0.999999785421,11.6616279373,972.990294777,2.98810850836,3.53464640202,-8.82883471128,2.48286566263,117019.851762,20.5311545445,0.816430183701,1.38499692608,1.3852557542,0.632965586372,0.352807857068,0.00149488444326,0.00507964332787,0.00134730726957,0.00051315382796,0.000566283760584,0.0011009601481,5.70561452698e-11,0,11.3117003739,-2.47791657144e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M19.98_128net.data::zone=22
A2_20M,A2,Zenodo 5556959 pre-supernova processed MESA profile,20M_pre_supernova_single_profile,single,20M,19.98,128net,158931,3694,3.8702834052990819E-002,1.2213898418501469E+006,1.1661630439622648E+001,7.5907528454527675E+000,5.6667555963709901E+000,4.3119270452614469E+000,1.9643157918947798E+000,1.6281273441468127E+000,23,23,0.999999676096,11.6616266624,972.989868418,2.98810831806,3.53464905933,-8.82881610278,2.48288688909,117019.854364,20.5311288279,0.816430130093,1.38499708031,1.3852558397,0.632965479161,0.352807964311,0.00149488334561,0.0050796417176,0.00134730726957,0.00051315382796,0.000566283760584,0.0011009601481,5.70561452043e-11,0,11.3117029919,-2.47791657144e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M19.98_128net.data::zone=23
A2_20M,A2,Zenodo 5556959 pre-supernova processed MESA profile,20M_pre_supernova_single_profile,single,20M,19.98,128net,158931,3694,3.8702834052990819E-002,1.2213898418501469E+006,1.1661630439622648E+001,7.5907528454527675E+000,5.6667555963709901E+000,4.3119270452614469E+000,1.9643157918947798E+000,1.6281273441468127E+000,24,24,0.999999566771,11.6616253875,972.989442077,2.98810812776,3.53465290676,-8.82878916367,2.48291761862,117019.856952,20.5310915979,0.816430052434,1.38499730375,1.3852559636,0.632965323848,0.352808119671,0.00149488175549,0.00507963938486,0.00134730726957,0.00051315382796,0.000566283760584,0.0011009601481,5.70561451094e-11,0,11.3117067823,-2.47791657144e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M19.98_128net.data::zone=24
A2_20M,A2,Zenodo 5556959 pre-supernova processed MESA profile,20M_pre_supernova_single_profile,single,20M,19.98,128net,158931,3694,3.8702834052990819E-002,1.2213898418501469E+006,1.1661630439622648E+001,7.5907528454527675E+000,5.6667555963709901E+000,4.3119270452614469E+000,1.9643157918947798E+000,1.6281273441468127E+000,25,25,0.999999359538,11.6616229708,972.988633968,2.98810776706,3.53465794473,-8.82875389871,2.4829578493,117019.861904,20.5310429667,0.816429953448,1.38499758854,1.38525611834,0.632965125884,0.352808317693,0.00149487972871,0.00507963641153,0.00134730726957,0.00051315382796,0.000566283760584,0.0011009601481,5.70561449853e-11,0,11.311711748,-2.47791657144e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M19.98_128net.data::zone=25
A2_20M,A2,Zenodo 5556959 pre-supernova processed MESA profile,20M_pre_supernova_single_profile,single,20M,19.98,128net,158931,3694,3.8702834052990819E-002,1.2213898418501469E+006,1.1661630439622648E+001,7.5907528454527675E+000,5.6667555963709901E+000,4.3119270452614469E+000,1.9643157918947798E+000,1.6281273441468127E+000,26,26,0.999999152305,11.6616205541,972.987825923,2.98810740639,3.53466515872,-8.82870341557,2.48301544392,117019.866854,20.5309733935,0.816429812773,1.38499799327,1.38525633695,0.632964844547,0.352808599115,0.00149487684833,0.00507963218595,0.00134730726957,0.00051315382796,0.000566283760584,0.0011009601481,5.70561448075e-11,0,11.3117188595,-2.47791657144e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M19.98_128net.data::zone=26
A2_20M,A2,Zenodo 5556959 pre-supernova processed MESA profile,20M_pre_supernova_single_profile,single,20M,19.98,128net,158931,3694,3.8702834052990819E-002,1.2213898418501469E+006,1.1661630439622648E+001,7.5907528454527675E+000,5.6667555963709901E+000,4.3119270452614469E+000,1.9643157918947798E+000,1.6281273441468127E+000,27,27,0.999998766119,11.6616160506,972.986320276,2.98810673434,3.53467455019,-8.8286377277,2.4830903959,117019.87605,20.5308831361,0.816429636526,1.38499850035,1.38525660245,0.632964492067,0.352808951699,0.00149487323962,0.00507962689182,0.00134730726957,0.00051315382796,0.000566283760584,0.0011009601481,5.70561445763e-11,0,11.3117281236,-2.47791657144e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M19.98_128net.data::zone=27
A2_20M,A2,Zenodo 5556959 pre-supernova processed MESA profile,20M_pre_supernova_single_profile,single,20M,19.98,128net,158931,3694,3.8702834052990819E-002,1.2213898418501469E+006,1.1661630439622648E+001,7.5907528454527675E+000,5.6667555963709901E+000,4.3119270452614469E+000,1.9643157918947798E+000,1.6281273441468127E+000,28,28,0.999998379933,11.661611547,972.984814853,2.98810606239,3.53468805352,-8.82854332867,2.48319811997,117019.885196,20.5307536484,0.816429388541,1.38499921382,1.38525696912,0.632963996118,0.352809447796,0.00149486816207,0.00507961944281,0.00134730726957,0.00051315382796,0.000566283760584,0.0011009601481,5.7056144244e-11,0,11.3117414486,-2.47791657144e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M19.98_128net.data::zone=28
A2_20M,A2,Zenodo 5556959 pre-supernova processed MESA profile,20M_pre_supernova_single_profile,single,20M,19.98,128net,158931,3694,3.8702834052990819E-002,1.2213898418501469E+006,1.1661630439622648E+001,7.5907528454527675E+000,5.6667555963709901E+000,4.3119270452614469E+000,1.9643157918947798E+000,1.6281273441468127E+000,29,29,0.999997655808,11.6616031025,972.981992679,2.9881048027,3.53470567384,-8.82842025265,2.48333859285,117019.902323,20.5305852453,0.816429075256,1.38500011517,1.38525741892,0.632963369575,0.352810074526,0.00149486174752,0.00507961003228,0.00134730726957,0.00051315382796,0.000566283760584,0.0011009601481,5.7056143811e-11,0,11.3117588455,-2.47791657144e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M19.98_128net.data::zone=29
A2_20M,A2,Zenodo 5556959 pre-supernova processed MESA profile,20M_pre_supernova_single_profile,single,20M,19.98,128net,158931,3694,3.8702834052990819E-002,1.2213898418501469E+006,1.1661630439622648E+001,7.5907528454527675E+000,5.6667555963709901E+000,4.3119270452614469E+000,1.9643157918947798E+000,1.6281273441468127E+000,30,30,0.999996931682,11.661594658,972.979171288,2.98810354336,3.53473130724,-8.82824137274,2.48354279016,117019.919289,20.5303409171,0.816428629553,1.38500139751,1.38525804532,0.632962478206,0.352810966161,0.00149485262179,0.00507959664405,0.00134730726957,0.00051315382796,0.000566283760584,0.0011009601481,5.70561431817e-11,0,11.3117841629,-2.47791657144e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M19.98_128net.data::zone=30
A2_20M,A2,Zenodo 5556959 pre-supernova processed MESA profile,20M_pre_supernova_single_profile,single,20M,19.98,128net,158931,3694,3.8702834052990819E-002,1.2213898418501469E+006,1.1661630439622648E+001,7.5907528454527675E+000,5.6667555963709901E+000,4.3119270452614469E+000,1.9643157918947798E+000,1.6281273441468127E+000,31,31,0.999995549757,11.6615785425,972.973789098,2.98810114098,3.53476497259,-8.82800680066,2.48381062606,117019.951087,20.5300211872,0.816428058917,1.38500303928,1.38525882681,0.632961336982,0.352812107725,0.00149484093793,0.00507957950317,0.00134730726957,0.00051315382796,0.000566283760584,0.0011009601481,5.70561423568e-11,0,11.3118174267,-2.47791657144e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M19.98_128net.data::zone=31
A2_20M,A2,Zenodo 5556959 pre-supernova processed MESA profile,20M_pre_supernova_single_profile,single,20M,19.98,128net,158931,3694,3.8702834052990819E-002,1.2213898418501469E+006,1.1661630439622648E+001,7.5907528454527675E+000,5.6667555963709901E+000,4.3119270452614469E+000,1.9643157918947798E+000,1.6281273441468127E+000,32,32,0.999994167831,11.661562427,972.968409755,2.98809873987,3.53481416083,-8.82766465676,2.48420138343,117019.981825,20.5295554884,0.816427237703,1.38500540201,1.38525993344,0.632959694625,0.352813750573,0.00149482412337,0.00507955483544,0.00134730726957,0.00051315382796,0.000566283760584,0.0011009601481,5.70561411543e-11,0,11.3118660402,-2.47791657144e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M19.98_128net.data::zone=32
A2_20M,A2,Zenodo 5556959 pre-supernova processed MESA profile,20M_pre_supernova_single_profile,single,20M,19.98,128net,158931,3694,3.8702834052990819E-002,1.2213898418501469E+006,1.1661630439622648E+001,7.5907528454527675E+000,5.6667555963709901E+000,4.3119270452614469E+000,1.9643157918947798E+000,1.6281273441468127E+000,33,33,0.999991514479,11.6615314846,972.958089173,2.98809413314,3.53487894197,-8.8272153482,2.4847147455,117020.036976,20.5289455072,0.816426187248,1.38500842429,1.38526130331,0.632957593803,0.352815852021,0.00149480261483,0.00507952328193,0.00134730726957,0.00051315382796,0.000566283760584,0.0011009601481,5.70561395764e-11,0,11.3119300937,-2.47791657144e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M19.98_128net.data::zone=33
