ladder_id,source_id,source_name,object_name,progenitor_type,target_mass_class,selected_model_mass,network,model_number,num_zones,star_age,time_seconds,star_mass,he_core_mass,c_core_mass,o_core_mass,si_core_mass,fe_core_mass,zone_index,radial_order,q,mass_coordinate,radius,logR,logT,logRho,logP,luminosity,entropy,ye,abar,mu,h1,he4,c12,o16,ne20,mg24,si28,fe56,eps_nuc,non_nuc_neu,support_margin_proxy,energy_loss_proxy,dominant_species,composition_stage,boundary_role,struc_perc_role,unns_interpretation,raw_reference
A1_12M,A1,Zenodo 5556959 pre-supernova processed MESA profile,12M_pre_supernova_single_profile,single,12M,12.09,128net,25280,3909,3.4057856353960037E-001,1.0748029389517983E+007,9.7279723927779802E+000,4.3346881034425326E+000,2.8123265992212492E+000,2.1735317756723678E+000,1.3052821229586522E+000,1.2557030894755898E+000,11,11,0.999999993458,9.72797232914,1071.80845472,3.03011717855,3.49127239353,-8.74808597988,2.54541120804,94236.0474868,21.4218221195,0.84786628493,1.30012827726,1.30483587727,0.695835459909,0.289845471156,0.0016356610675,0.00595149400704,0.00134730726957,0.000513153827961,0.000566283760585,0.0011009601481,5.70554795756e-11,0,11.2934971879,-2.47788764161e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M12.09_128net.data::zone=11
A1_12M,A1,Zenodo 5556959 pre-supernova processed MESA profile,12M_pre_supernova_single_profile,single,12M,12.09,128net,25280,3909,3.4057856353960037E-001,1.0748029389517983E+007,9.7279723927779802E+000,4.3346881034425326E+000,2.8123265992212492E+000,2.1735317756723678E+000,1.3052821229586522E+000,1.2557030894755898E+000,12,12,0.999999990908,9.72797230433,1071.80844904,3.03011717625,3.49127242843,-8.74808573474,2.54541148918,94533.3535301,21.4218218128,0.847866283952,1.30012827974,1.30483587386,0.695835457952,0.289845473115,0.00163566104867,0.00595149396995,0.00134730726957,0.000513153827961,0.000566283760585,0.0011009601481,5.70554795747e-11,0,11.2934972239,-2.47788764161e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M12.09_128net.data::zone=12
A1_12M,A1,Zenodo 5556959 pre-supernova processed MESA profile,12M_pre_supernova_single_profile,single,12M,12.09,128net,25280,3909,3.4057856353960037E-001,1.0748029389517983E+007,9.7279723927779802E+000,4.3346881034425326E+000,2.8123265992212492E+000,2.1735317756723678E+000,1.3052821229586522E+000,1.2557030894755898E+000,13,13,0.999999986382,9.7279722603,1071.80843896,3.03011717217,3.49127247329,-8.7480854216,2.54541184877,94966.5314103,21.4218214306,0.847866282909,1.30012828238,1.30483586885,0.695835455867,0.289845475202,0.00163566102892,0.00595149393044,0.00134730726957,0.000513153827961,0.000566283760585,0.0011009601481,5.70554795736e-11,0,11.2934972704,-2.47788764161e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M12.09_128net.data::zone=13
A1_12M,A1,Zenodo 5556959 pre-supernova processed MESA profile,12M_pre_supernova_single_profile,single,12M,12.09,128net,25280,3909,3.4057856353960037E-001,1.0748029389517983E+007,9.7279723927779802E+000,4.3346881034425326E+000,2.8123265992212492E+000,2.1735317756723678E+000,1.3052821229586522E+000,1.2557030894755898E+000,14,14,0.999999981856,9.72797221627,1071.80842889,3.03011716809,3.49127253628,-8.74808498394,2.54541235197,95308.2011442,21.4218209112,0.847866281778,1.30012828525,1.30483586087,0.695835453604,0.289845477467,0.00163566100783,0.00595149388756,0.00134730726957,0.000513153827961,0.000566283760585,0.0011009601481,5.70554795721e-11,0,11.2934973359,-2.47788764161e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M12.09_128net.data::zone=14
A1_12M,A1,Zenodo 5556959 pre-supernova processed MESA profile,12M_pre_supernova_single_profile,single,12M,12.09,128net,25280,3909,3.4057856353960037E-001,1.0748029389517983E+007,9.7279723927779802E+000,4.3346881034425326E+000,2.8123265992212492E+000,2.1735317756723678E+000,1.3052821229586522E+000,1.2557030894755898E+000,15,15,0.999999973715,9.72797213708,1071.80841076,3.03011716074,3.49127261762,-8.74808442196,2.54541299877,95749.2569222,21.4218202543,0.847866280512,1.30012828845,1.30483584996,0.695835451073,0.28984548,0.00163566098452,0.00595149383965,0.00134730726957,0.000513153827961,0.000566283760585,0.0011009601481,5.70554795701e-11,0,11.2934974207,-2.47788764161e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M12.09_128net.data::zone=15
A1_12M,A1,Zenodo 5556959 pre-supernova processed MESA profile,12M_pre_supernova_single_profile,single,12M,12.09,128net,25280,3909,3.4057856353960037E-001,1.0748029389517983E+007,9.7279723927779802E+000,4.3346881034425326E+000,2.8123265992212492E+000,2.1735317756723678E+000,1.3052821229586522E+000,1.2557030894755898E+000,16,16,0.999999965575,9.72797205789,1071.80839264,3.0301171534,3.49127273141,-8.74808363897,2.54541390071,96057.535199,21.4218193537,0.847866279053,1.30012829215,1.30483583378,0.695835448155,0.289845482921,0.0016356609584,0.00595149378442,0.00134730726957,0.000513153827961,0.000566283760585,0.0011009601481,5.70554795674e-11,0,11.2934975397,-2.47788764161e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M12.09_128net.data::zone=16
A1_12M,A1,Zenodo 5556959 pre-supernova processed MESA profile,12M_pre_supernova_single_profile,single,12M,12.09,128net,25280,3909,3.4057856353960037E-001,1.0748029389517983E+007,9.7279723927779802E+000,4.3346881034425326E+000,2.8123265992212492E+000,2.1735317756723678E+000,1.3052821229586522E+000,1.2557030894755898E+000,17,17,0.999999951012,9.72797191622,1071.80836022,3.03011714027,3.49127287795,-8.74808263523,2.54541505779,96419.3900173,21.4218182085,0.847866277316,1.30012829656,1.30483581248,0.695835444682,0.289845486398,0.00163566092676,0.00595149371868,0.00134730726957,0.000513153827961,0.000566283760585,0.0011009601481,5.70554795639e-11,0,11.293497693,-2.47788764161e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M12.09_128net.data::zone=17
A1_12M,A1,Zenodo 5556959 pre-supernova processed MESA profile,12M_pre_supernova_single_profile,single,12M,12.09,128net,25280,3909,3.4057856353960037E-001,1.0748029389517983E+007,9.7279723927779802E+000,4.3346881034425326E+000,2.8123265992212492E+000,2.1735317756723678E+000,1.3052821229586522E+000,1.2557030894755898E+000,18,18,0.999999936448,9.72797177455,1071.8083278,3.03011712713,3.49127308244,-8.74808123929,2.54541666792,96696.0472694,21.421816628,0.847866275104,1.30012830216,1.30483578209,0.695835440256,0.289845490828,0.00163566088649,0.00595149363494,0.00134730726957,0.000513153827961,0.000566283760585,0.0011009601481,5.7055479559e-11,0,11.2934979072,-2.47788764161e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M12.09_128net.data::zone=18
A1_12M,A1,Zenodo 5556959 pre-supernova processed MESA profile,12M_pre_supernova_single_profile,single,12M,12.09,128net,25280,3909,3.4057856353960037E-001,1.0748029389517983E+007,9.7279723927779802E+000,4.3346881034425326E+000,2.8123265992212492E+000,2.1735317756723678E+000,1.3052821229586522E+000,1.2557030894755898E+000,19,19,0.999999910481,9.72797152194,1071.80827,3.03011710371,3.49127334567,-8.74807945211,2.5454187311,97138.0928507,21.4218146223,0.8478662725,1.30012830876,1.30483574212,0.69583543505,0.289845496039,0.00163566083777,0.00595149353636,0.00134730726957,0.000513153827961,0.000566283760585,0.0011009601481,5.70554795528e-11,0,11.2934981832,-2.47788764161e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M12.09_128net.data::zone=19
A1_12M,A1,Zenodo 5556959 pre-supernova processed MESA profile,12M_pre_supernova_single_profile,single,12M,12.09,128net,25280,3909,3.4057856353960037E-001,1.0748029389517983E+007,9.7279723927779802E+000,4.3346881034425326E+000,2.8123265992212492E+000,2.1735317756723678E+000,1.3052821229586522E+000,1.2557030894755898E+000,20,20,0.999999884514,9.72797126933,1071.80821219,3.03011708028,3.4912737128,-8.74807697299,2.54542159539,97584.2713739,21.4218118581,0.847866269044,1.30012831752,1.30483568565,0.695835428138,0.289845502957,0.0016356607716,0.00595149340542,0.00134730726957,0.000513153827961,0.000566283760585,0.0011009601481,5.70554795442e-11,0,11.2934985684,-2.47788764161e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M12.09_128net.data::zone=20
A1_12M,A1,Zenodo 5556959 pre-supernova processed MESA profile,12M_pre_supernova_single_profile,single,12M,12.09,128net,25280,3909,3.4057856353960037E-001,1.0748029389517983E+007,9.7279723927779802E+000,4.3346881034425326E+000,2.8123265992212492E+000,2.1735317756723678E+000,1.3052821229586522E+000,1.2557030894755898E+000,21,21,0.99999983838,9.72797082054,1071.80810949,3.03011703867,3.49127418641,-8.74807380525,2.54542526079,98375.0680289,21.4218083776,0.84786626524,1.30012832717,1.30483561047,0.695835420531,0.289845510572,0.00163566069775,0.00595149326127,0.00134730726957,0.000513153827961,0.000566283760585,0.0011009601481,5.70554795332e-11,0,11.293499066,-2.47788764161e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M12.09_128net.data::zone=21
A1_12M,A1,Zenodo 5556959 pre-supernova processed MESA profile,12M_pre_supernova_single_profile,single,12M,12.09,128net,25280,3909,3.4057856353960037E-001,1.0748029389517983E+007,9.7279723927779802E+000,4.3346881034425326E+000,2.8123265992212492E+000,2.1735317756723678E+000,1.3052821229586522E+000,1.2557030894755898E+000,22,22,0.999999792246,9.72797037175,1071.80800679,3.03011699706,3.4912748475,-8.74806942247,2.54543033893,99112.6759647,21.4218036157,0.847866260443,1.30012833933,1.30483550342,0.695835410937,0.289845520174,0.00163566060251,0.00595149307939,0.00134730726957,0.000513153827961,0.000566283760585,0.0011009601481,5.70554795181e-11,0,11.2934997614,-2.47788764161e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M12.09_128net.data::zone=22
A1_12M,A1,Zenodo 5556959 pre-supernova processed MESA profile,12M_pre_supernova_single_profile,single,12M,12.09,128net,25280,3909,3.4057856353960037E-001,1.0748029389517983E+007,9.7279723927779802E+000,4.3346881034425326E+000,2.8123265992212492E+000,2.1735317756723678E+000,1.3052821229586522E+000,1.2557030894755898E+000,23,23,0.999999710548,9.727969577,1071.80782493,3.03011692337,3.49127570215,-8.74806383199,2.54543682977,100242.59734,21.4217976491,0.847866255295,1.30012835237,1.30483536078,0.695835400642,0.289845530477,0.00163566050019,0.00595149288429,0.00134730726957,0.000513153827961,0.000566283760585,0.0011009601481,5.70554794989e-11,0,11.2935006618,-2.47788764161e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M12.09_128net.data::zone=23
A1_12M,A1,Zenodo 5556959 pre-supernova processed MESA profile,12M_pre_supernova_single_profile,single,12M,12.09,128net,25280,3909,3.4057856353960037E-001,1.0748029389517983E+007,9.7279723927779802E+000,4.3346881034425326E+000,2.8123265992212492E+000,2.1735317756723678E+000,1.3052821229586522E+000,1.2557030894755898E+000,24,24,0.999999628851,9.72796878225,1071.80764307,3.03011684968,3.49127689079,-8.74805611527,2.54544580004,100878.38564,21.4217895085,0.847866249234,1.30012836774,1.30483515835,0.69583538852,0.28984554261,0.00163566037834,0.00595149265456,0.00134730726957,0.000513153827961,0.000566283760585,0.0011009601481,5.70554794724e-11,0,11.2935019153,-2.47788764161e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M12.09_128net.data::zone=24
A1_12M,A1,Zenodo 5556959 pre-supernova processed MESA profile,12M_pre_supernova_single_profile,single,12M,12.09,128net,25280,3909,3.4057856353960037E-001,1.0748029389517983E+007,9.7279723927779802E+000,4.3346881034425326E+000,2.8123265992212492E+000,2.1735317756723678E+000,1.3052821229586522E+000,1.2557030894755898E+000,25,25,0.999999484734,9.72796738029,1071.80732227,3.03011671969,3.49127838381,-8.74804623969,2.5454572496,99270.3009474,21.4217789528,0.847866242354,1.30012838518,1.30483490532,0.69583537476,0.289845556382,0.00163566024071,0.00595149239394,0.00134730726957,0.000513153827961,0.000566283760585,0.0011009601481,5.70554794382e-11,0,11.2935034893,-2.47788764161e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M12.09_128net.data::zone=25
A1_12M,A1,Zenodo 5556959 pre-supernova processed MESA profile,12M_pre_supernova_single_profile,single,12M,12.09,128net,25280,3909,3.4057856353960037E-001,1.0748029389517983E+007,9.7279723927779802E+000,4.3346881034425326E+000,2.8123265992212492E+000,2.1735317756723678E+000,1.3052821229586522E+000,1.2557030894755898E+000,26,26,0.999999340618,9.72796597833,1071.80700147,3.0301165897,3.49128073685,-8.7480329569,2.54547303038,113507.862948,21.4217669034,0.847866234212,1.30012840582,1.30483445855,0.695835358477,0.28984557268,0.00163566007803,0.00595149208569,0.00134730726957,0.000513153827961,0.000566283760585,0.0011009601481,5.70554793947e-11,0,11.2935059873,-2.47788764161e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M12.09_128net.data::zone=26
A1_12M,A1,Zenodo 5556959 pre-supernova processed MESA profile,12M_pre_supernova_single_profile,single,12M,12.09,128net,25280,3909,3.4057856353960037E-001,1.0748029389517983E+007,9.7279723927779802E+000,4.3346881034425326E+000,2.8123265992212492E+000,2.1735317756723678E+000,1.3052821229586522E+000,1.2557030894755898E+000,27,27,0.999999087454,9.72796351556,1071.80643796,3.03011636137,3.49128291523,-8.7480151191,2.54549314195,82449.4787765,21.4217447593,0.847866224,1.3001284317,1.30483415087,0.695835338055,0.28984559312,0.00163565987437,0.00595149169914,0.00134730726957,0.000513153827961,0.000566283760585,0.0011009601481,5.70554793296e-11,0,11.2935082611,-2.47788764161e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M12.09_128net.data::zone=27
A1_12M,A1,Zenodo 5556959 pre-supernova processed MESA profile,12M_pre_supernova_single_profile,single,12M,12.09,128net,25280,3909,3.4057856353960037E-001,1.0748029389517983E+007,9.7279723927779802E+000,4.3346881034425326E+000,2.8123265992212492E+000,2.1735317756723678E+000,1.3052821229586522E+000,1.2557030894755898E+000,28,28,0.99999883429,9.72796105279,1071.80587447,3.03011613304,3.49128795085,-8.74799283981,2.54552081119,138524.848341,21.4217312115,0.847866210845,1.30012846505,1.30483307389,0.695835311745,0.289845619455,0.0016356596125,0.00595149120129,0.00134730726957,0.000513153827961,0.000566283760585,0.0011009601481,5.7055479264e-11,0,11.293513651,-2.47788764161e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M12.09_128net.data::zone=28
A1_12M,A1,Zenodo 5556959 pre-supernova processed MESA profile,12M_pre_supernova_single_profile,single,12M,12.09,128net,25280,3909,3.4057856353960037E-001,1.0748029389517983E+007,9.7279723927779802E+000,4.3346881034425326E+000,2.8123265992212492E+000,2.1735317756723678E+000,1.3052821229586522E+000,1.2557030894755898E+000,29,29,0.999998390818,9.7279567387,1071.80488745,3.0301157331,3.49129089422,-8.74796063002,2.54555603675,63593.8677833,21.4216852246,0.847866193496,1.30012850902,1.3048328122,0.695835277051,0.289845654181,0.0016356592672,0.00595149054468,0.00134730726957,0.000513153827961,0.000566283760585,0.0011009601481,5.70554791397e-11,0,11.2935166668,-2.47788764161e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M12.09_128net.data::zone=29
A1_12M,A1,Zenodo 5556959 pre-supernova processed MESA profile,12M_pre_supernova_single_profile,single,12M,12.09,128net,25280,3909,3.4057856353960037E-001,1.0748029389517983E+007,9.7279723927779802E+000,4.3346881034425326E+000,2.8123265992212492E+000,2.1735317756723678E+000,1.3052821229586522E+000,1.2557030894755898E+000,30,30,0.999997947346,9.72795242461,1071.8039005,3.03011533319,3.49130053075,-8.74792299311,2.54560402114,152826.833935,21.4216691168,0.847866168519,1.30012857234,1.30483066243,0.695835227098,0.28984570418,0.0016356587709,0.00595148959909,0.00134730726957,0.000513153827961,0.000566283760585,0.0011009601481,5.70554790365e-11,0,11.2935270142,-2.47788764161e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M12.09_128net.data::zone=30
A1_12M,A1,Zenodo 5556959 pre-supernova processed MESA profile,12M_pre_supernova_single_profile,single,12M,12.09,128net,25280,3909,3.4057856353960037E-001,1.0748029389517983E+007,9.7279723927779802E+000,4.3346881034425326E+000,2.8123265992212492E+000,2.1735317756723678E+000,1.3052821229586522E+000,1.2557030894755898E+000,31,31,0.999997182507,9.72794498428,1071.80219848,3.03011464353,3.49130469443,-8.74786644431,2.54566476036,52156.9245461,21.4215823363,0.847866140189,1.30012864414,1.30483049811,0.695835170442,0.289845760887,0.00163565820602,0.00595148852712,0.00134730726957,0.000513153827961,0.000566283760585,0.0011009601481,5.70554788114e-11,0,11.2935312047,-2.47788764161e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M12.09_128net.data::zone=31
A1_12M,A1,Zenodo 5556959 pre-supernova processed MESA profile,12M_pre_supernova_single_profile,single,12M,12.09,128net,25280,3909,3.4057856353960037E-001,1.0748029389517983E+007,9.7279723927779802E+000,4.3346881034425326E+000,2.8123265992212492E+000,2.1735317756723678E+000,1.3052821229586522E+000,1.2557030894755898E+000,32,32,0.999996417668,9.72793754395,1071.80049668,3.03011395396,3.49132109262,-8.74779835247,2.54575043674,145595.679891,21.421547126,0.847866102026,1.30012874088,1.30482690167,0.69583509412,0.28984583728,0.00163565744421,0.00595148708336,0.00134730726957,0.000513153827961,0.000566283760585,0.0011009601481,5.70554786177e-11,0,11.2935487892,-2.47788764161e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M12.09_128net.data::zone=32
A1_12M,A1,Zenodo 5556959 pre-supernova processed MESA profile,12M_pre_supernova_single_profile,single,12M,12.09,128net,25280,3909,3.4057856353960037E-001,1.0748029389517983E+007,9.7279723927779802E+000,4.3346881034425326E+000,2.8123265992212492E+000,2.1735317756723678E+000,1.3052821229586522E+000,1.2557030894755898E+000,33,33,0.999995024451,9.72792399078,1071.79739718,3.03011269804,3.4913275476,-8.74769414015,2.54586103629,44382.9935713,21.421380076,0.847866057752,1.3001288531,1.30482694214,0.695835005577,0.289845925905,0.00163565655569,0.00595148540921,0.00134730726957,0.000513153827961,0.000566283760585,0.0011009601481,5.70554781947e-11,0,11.2935551764,-2.47788764161e-11,h1,outer_envelope,surface_envelope,envelope_state,real pre-supernova radial structure ladder state,profile_single_M12.09_128net.data::zone=33
