index,energy_cm-1,raw_gap_cm-1,normalized_gap,scale
73,43237.16,21.979999999995925,4.150957834463791e-05,meso
74,43259.14,0.0,0.0,micro
75,43259.14,19.81999999999971,3.743038411241419e-05,meso
76,43278.96,0.0,0.0,micro
77,43278.96,17.06999999999971,3.223696552971285e-05,meso
78,43296.03,0.0,0.0,micro
79,43296.03,15.419999999998254,2.91209143800893e-05,meso
80,43311.45,0.0,0.0,micro
81,43311.45,13.360000000000582,2.523057173268833e-05,meso
82,43324.81,0.0,0.0,micro
83,43324.81,11.590000000003783,2.1887898681282967e-05,meso
84,43336.4,0.0,0.0,micro
85,43336.4,9.989999999997963,1.8866273324063925e-05,meso
86,43346.39,0.0,0.0,micro
87,43346.39,8.520000000004075,1.609015502714057e-05,meso
88,43354.91,0.0,0.0,micro
89,43354.91,8.799999999995634,1.6618939464636038e-05,meso
90,43363.71,0.0,0.0,micro
91,43363.71,8.349999999998545,1.576910733292677e-05,meso
92,43372.06,0.0,0.0,micro
93,43372.06,6.25,1.1803224051593952e-05,meso
94,43378.31,0.0,0.0,micro
95,43378.31,6.5900000000037835,1.2445319440007808e-05,meso
96,43384.9,0.0,0.0,micro
97,43384.9,5.400000000001455,1.0197985580579923e-05,meso
98,43390.3,0.0,0.0,micro
99,43390.3,5.099999999998545,9.631430826097916e-06,micro
100,43395.4,0.0,0.0,micro
101,43395.4,5.099999999998545,9.631430826097916e-06,micro
102,43400.5,0.0,0.0,micro
103,43400.5,4.19999999999709,7.93176656266564e-06,micro
104,43404.7,0.0,0.0,micro
105,43404.7,3.900000000001455,7.365211808197374e-06,micro
106,43408.6,0.0,0.0,micro
107,43408.6,3.8000000000029104,7.176360223374619e-06,micro
108,43412.4,0.0,0.0,micro
109,43412.4,4.5,8.498321317147645e-06,micro
110,43416.9,0.0,0.0,micro
111,43416.9,4.0,7.554063393020129e-06,micro
112,43420.9,0.0,0.0,micro
113,43420.9,3.400000000001455,6.420953884069857e-06,micro
114,43424.3,0.0,0.0,micro
115,43424.3,62.81420000000071,0.00011862561219546259,meso
116,43487.1142,420032.8858,0.7932387616215961,macro
117,463520.0,0.0,0.0,micro
118,463520.0,0.0,0.0,micro
119,463520.0,11630.0,0.021963439315206026,macro
120,475150.0,0.0,0.0,micro
121,475150.0,15290.0,0.028875407319819444,macro
122,490440.0,0.0,0.0,micro
123,490440.0,0.0,0.0,micro
124,490440.0,4130.0,0.007799570453293284,meso
125,494570.0,0.0,0.0,micro
126,494570.0,0.0,0.0,micro
127,494570.0,2260.0,0.004268045817056373,meso
128,496830.0,0.0,0.0,micro
129,496830.0,770.0,0.0014541572031563747,meso
130,497600.0,8670.0,0.01637343240437113,macro
131,506270.0,0.0,0.0,micro
132,506270.0,0.0,0.0,micro
133,506270.0,30.0,5.665547544765097e-05,meso
134,506300.0,0.0,0.0,micro
135,506300.0,0.0,0.0,micro
136,506300.0,0.0,0.0,micro
137,506300.0,3280.0,0.006194331982276506,meso
138,509580.0,4430.0,0.008366125207769793,meso
139,514010.0,1610.0,0.003040510515690602,meso
140,515620.0,0.0,0.0,micro
141,515620.0,0.0,0.0,micro
142,515620.0,490.0,0.0009253727656449658,meso
143,516110.0,1960.0,0.003701491062579863,meso
144,518070.0,0.0,0.0,micro
145,518070.0,0.0,0.0,micro
146,518070.0,780.0,0.0014730423616389251,meso
147,518850.0,4380.0,0.00827169941535704,meso
148,523230.0,0.0,0.0,micro
149,523230.0,0.0,0.0,micro
150,523230.0,2050.0,0.0038714574889228163,meso
151,525280.0,0.0,0.0,micro
152,525280.0,0.0,0.0,micro
153,525280.0,0.0,0.0,micro
154,525280.0,1130.0,0.0021340229085281865,meso
155,526410.0,0.0,0.0,micro
156,526410.0,4140.0,0.007818455611775833,meso
157,530550.0,0.0,0.0,micro
158,530550.0,0.0,0.0,micro
159,530550.0,3140.0,0.005929939763520802,meso
160,533690.0,0.0,0.0,micro
161,533690.0,0.0,0.0,micro
162,533690.0,1690.0,0.0031915917835510046,meso
163,535380.0,0.0,0.0,micro
164,535380.0,0.0,0.0,micro
165,535380.0,610.0,0.0011519946674355696,meso
166,535990.0,0.0,0.0,micro
167,535990.0,3810.0,0.007195245381851673,meso
168,539800.0,0.0,0.0,micro
169,539800.0,1920.0,0.003625950428649662,meso
170,541720.0,0.0,0.0,micro
171,541720.0,1030.0,0.0019451713237026832,meso
172,542750.0,0.0,0.0,micro
173,542750.0,690.0,0.0013030759352959723,meso
174,543440.0,0.0,0.0,micro
175,543440.0,440.0,0.0008309469732322142,meso
176,543880.0,0.0,0.0,micro
177,543880.0,350.0,0.0006609805468892613,meso
178,544230.0,0.0,0.0,micro
179,544230.0,190.0,0.00035881801116845614,meso
180,544420.0,0.0,0.0,micro
