object_id,object_name,spectrum_id,spectrum_file,spectrum_date,phase_days,redshift,instrument,source_archive,line_id,line_name,element_group,rest_wavelength,observed_center_wavelength,window_min,window_max,n_points_total,n_points_window,wavelength_min,wavelength_max,continuum_level,line_flux_proxy,line_depth_proxy,equivalent_width_proxy,velocity_proxy_km_s,width_proxy_angstrom,signal_quality_proxy,spectral_phase_role,alpha_ready,raw_reference
C1_SN1993J,SN1993J,1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-03-31 20:30:00.00,,-0.000113,BC-Ekar,WISeREP,Ca_II_NIR,Ca II near-infrared triplet,Ca,8579,8578.030573,8218.030573,8938.030573,6138,720,3469,9606,5.19682580524e-14,2.65773387158e-15,0.00460658596901,682.612261459,-8074.25699447,180.650608533,0.00263430827514,unknown_phase,yes,C1_SN1993J/1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT.dat::Ca_II_NIR
C1_SN1993J,SN1993J,1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-03-31 20:30:00.00,,-0.000113,BC-Ekar,WISeREP,Si_II_6355,Si II 6355,Si,6355,6354.281885,6194.281885,6514.281885,6138,320,3469,9606,1.15920965047e-13,-4.140901743e-15,0.00820792372413,287.946098893,4468.76248597,85.021518494,0.00408633998426,unknown_phase,yes,C1_SN1993J/1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT.dat::Si_II_6355
C1_SN1993J,SN1993J,1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-03-31 20:30:00.00,,-0.000113,BC-Ekar,WISeREP,Fe_II_5169,Fe II 5169,Fe,5169,5168.415903,4988.415903,5348.415903,6138,360,3469,9606,1.95537976002e-13,8.1290809798e-15,0.00966808049609,298.671843149,-10406.9671586,102.683383277,0.00787656397805,unknown_phase,yes,C1_SN1993J/1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT.dat::Fe_II_5169
C1_SN1993J,SN1993J,1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-03-31 20:30:00.00,,-0.000113,BC-Ekar,WISeREP,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,5889.33443,5629.33443,6149.33443,6138,520,3469,9606,1.3864572061e-13,5.02543917855e-16,0.0150358989253,456.453370663,12607.2429533,169.044141387,0.000485988523751,unknown_phase,yes,C1_SN1993J/1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT.dat::Ni_Co_decay_proxy
C1_SN1993J,SN1993J,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-01 20:30:00.00,,-0.000113,BC-Ekar,WISeREP,H_alpha,H alpha,H,6562.8,6562.0584036,6382.0584036,6742.0584036,4134,360,3445,7578,1.10024999094e-13,6.37000073261e-15,-0.000484925361162,322.251120496,1504.96102713,89.5797256551,0.00632508382993,unknown_phase,yes,C1_SN1993J/1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat::H_alpha
C1_SN1993J,SN1993J,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-01 20:30:00.00,,-0.000113,BC-Ekar,WISeREP,H_beta,H beta,H,4861.3,4860.7506731,4720.7506731,5000.7506731,4134,280,3445,7578,1.89641793209e-13,1.80516249386e-15,0.00923821879679,234.940093814,-8557.60933553,83.1187880753,0.00178949195595,unknown_phase,yes,C1_SN1993J/1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat::H_beta
C1_SN1993J,SN1993J,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-01 20:30:00.00,,-0.000113,BC-Ekar,WISeREP,He_I_5876,He I 5876,He,5875.6,5874.9360572,5714.9360572,6034.9360572,4134,320,3445,7578,1.35758110753e-13,-1.66346598226e-16,0.0108306381773,281.797002268,8116.88330339,108.807672469,0.000163033243251,unknown_phase,yes,C1_SN1993J/1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat::He_I_5876
C1_SN1993J,SN1993J,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-01 20:30:00.00,,-0.000113,BC-Ekar,WISeREP,Si_II_6355,Si II 6355,Si,6355,6354.281885,6194.281885,6514.281885,4134,320,3445,7578,1.18607048824e-13,-3.16271379068e-15,0.00653215334778,286.974830661,-3740.48737673,78.3603107236,0.00314460601934,unknown_phase,yes,C1_SN1993J/1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat::Si_II_6355
C1_SN1993J,SN1993J,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-01 20:30:00.00,,-0.000113,BC-Ekar,WISeREP,Fe_II_5169,Fe II 5169,Fe,5169,5168.415903,4988.415903,5348.415903,4134,360,3445,7578,1.7977038315e-13,4.77832615718e-15,0.00617097731648,303.686045777,-5418.5622253,98.1703728585,0.00470745438057,unknown_phase,yes,C1_SN1993J/1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat::Fe_II_5169
C1_SN1993J,SN1993J,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-01 20:30:00.00,,-0.000113,BC-Ekar,WISeREP,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,5889.33443,5629.33443,6149.33443,4134,520,3445,7578,1.37905854271e-13,-3.5889268393e-15,0.0190573467776,458.61987615,12098.199934,169.970731201,0.00349071217508,unknown_phase,yes,C1_SN1993J/1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat::Ni_Co_decay_proxy
C1_SN1993J,SN1993J,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat,1993-04-07 01:15:00.00,,-0.000113,BC-Asi,WISeREP,H_alpha,H alpha,H,6562.8,6562.0584036,6382.0584036,6742.0584036,3157,360,3890,7046,6.11314791106e-14,2.4400446696e-14,-0.00349311101543,330.982395776,454.189133636,85.4699566907,0.0242764621588,unknown_phase,yes,C1_SN1993J/1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat::H_alpha
C1_SN1993J,SN1993J,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat,1993-04-07 01:15:00.00,,-0.000113,BC-Asi,WISeREP,H_beta,H beta,H,4861.3,4860.7506731,4720.7506731,5000.7506731,3157,280,3890,7046,7.17951665187e-14,4.1209671493e-16,0.0197739445106,261.136289529,3222.53807974,91.062615207,0.000407886526667,unknown_phase,yes,C1_SN1993J/1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat::H_beta
C1_SN1993J,SN1993J,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat,1993-04-07 01:15:00.00,,-0.000113,BC-Asi,WISeREP,He_I_5876,He I 5876,He,5875.6,5874.9360572,5714.9360572,6034.9360572,3157,320,3890,7046,5.84253037118e-14,1.44032072154e-15,0.0100818807373,301.900470679,-3568.77118094,87.459660768,0.00143346877673,unknown_phase,yes,C1_SN1993J/1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat::He_I_5876
C1_SN1993J,SN1993J,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat,1993-04-07 01:15:00.00,,-0.000113,BC-Asi,WISeREP,Si_II_6355,Si II 6355,Si,6355,6354.281885,6194.281885,6514.281885,3157,320,3890,7046,6.66854165475e-14,4.16049995723e-15,0.0168565370838,298.746598641,6025.68918407,93.4198171715,0.00409858862212,unknown_phase,yes,C1_SN1993J/1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat::Si_II_6355
C1_SN1993J,SN1993J,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat,1993-04-07 01:15:00.00,,-0.000113,BC-Asi,WISeREP,Fe_II_5169,Fe II 5169,Fe,5169,5168.415903,4988.415903,5348.415903,3157,360,3890,7046,6.33160990543e-14,1.51253250752e-14,-0.000326827251001,333.442598385,2818.10638553,95.0154583823,0.0149957252189,unknown_phase,yes,C1_SN1993J/1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat::Fe_II_5169
C1_SN1993J,SN1993J,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat,1993-04-07 01:15:00.00,,-0.000113,BC-Asi,WISeREP,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,5889.33443,5629.33443,6149.33443,3157,520,3890,7046,6.7058670086e-14,-9.34340540556e-15,0.0224334700489,491.87414481,-11470.4918603,162.57645075,0.00923856220848,unknown_phase,yes,C1_SN1993J/1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat::Ni_Co_decay_proxy
C1_SN1993J,SN1993J,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-15 00:00:00.00,,-0.000113,BC-Ekar,WISeREP,H_alpha,H alpha,H,6562.8,6562.0584036,6382.0584036,6742.0584036,6140,360,3509,9648,1.11073212531e-13,6.80310909392e-14,-0.0256103380361,301.968226286,-3474.78403336,92.7122953279,0.0676335297017,unknown_phase,yes,C1_SN1993J/1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat::H_alpha
C1_SN1993J,SN1993J,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-15 00:00:00.00,,-0.000113,BC-Ekar,WISeREP,H_beta,H beta,H,4861.3,4860.7506731,4720.7506731,5000.7506731,6140,280,3509,9648,1.77885809381e-13,1.9092892221e-16,0.0376047291827,237.668658262,-8619.28550001,97.076969587,0.000187817423758,unknown_phase,yes,C1_SN1993J/1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat::H_beta
C1_SN1993J,SN1993J,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-15 00:00:00.00,,-0.000113,BC-Ekar,WISeREP,He_I_5876,He I 5876,He,5875.6,5874.9360572,5714.9360572,6034.9360572,6140,320,3509,9648,1.32106145142e-13,1.95695769346e-14,-0.00297228614957,277.127490852,-2803.33529769,71.3936487562,0.019126553975,unknown_phase,yes,C1_SN1993J/1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat::He_I_5876
C1_SN1993J,SN1993J,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-15 00:00:00.00,,-0.000113,BC-Ekar,WISeREP,O_I_7774,O I 7774,O,7774,7773.121538,7593.121538,7953.121538,6140,360,3509,9648,8.04669915769e-14,1.67044737839e-15,0.0151395760476,332.632687297,-6908.32967107,103.136486607,0.00165879934948,unknown_phase,yes,C1_SN1993J/1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat::O_I_7774
C1_SN1993J,SN1993J,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-15 00:00:00.00,,-0.000113,BC-Ekar,WISeREP,Ca_II_NIR,Ca II near-infrared triplet,Ca,8579,8578.030573,8218.030573,8938.030573,6140,720,3509,9648,7.55334888332e-14,-1.27960233962e-15,0.0126603470396,670.291833002,-10940.0641686,201.161144437,0.00126923448288,unknown_phase,yes,C1_SN1993J/1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat::Ca_II_NIR
C1_SN1993J,SN1993J,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-15 00:00:00.00,,-0.000113,BC-Ekar,WISeREP,Si_II_6355,Si II 6355,Si,6355,6354.281885,6194.281885,6514.281885,6140,320,3509,9648,1.4420400502e-13,-9.27402122619e-16,0.0316724127881,279.929774126,6214.40757172,100.112682678,0.000908212232325,unknown_phase,yes,C1_SN1993J/1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat::Si_II_6355
C1_SN1993J,SN1993J,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-15 00:00:00.00,,-0.000113,BC-Ekar,WISeREP,Fe_II_5169,Fe II 5169,Fe,5169,5168.415903,4988.415903,5348.415903,6140,360,3509,9648,1.76692075684e-13,3.32344038177e-15,0.0197925931567,304.925620625,-7390.72231522,115.113607937,0.00328798555524,unknown_phase,yes,C1_SN1993J/1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat::Fe_II_5169
C1_SN1993J,SN1993J,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-15 00:00:00.00,,-0.000113,BC-Ekar,WISeREP,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,5889.33443,5629.33443,6149.33443,6140,520,3509,9648,1.82302740612e-13,-3.77288573626e-14,0.0437787680993,456.413562527,10825.5923857,166.089945209,0.0365222482866,unknown_phase,yes,C1_SN1993J/1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat::Ni_Co_decay_proxy
C1_SN1993J,SN1993J,1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-15 22:30:00.00,,-0.000113,BC-Ekar,WISeREP,H_alpha,H alpha,H,6562.8,6562.0584036,6382.0584036,6742.0584036,5595,360,3560,9154,1.16772815918e-13,8.00238602672e-14,-0.0298810644705,296.561131846,-3017.92668836,91.7257492074,0.0794172620659,unknown_phase,yes,C1_SN1993J/1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT.dat::H_alpha
C1_SN1993J,SN1993J,1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-15 22:30:00.00,,-0.000113,BC-Ekar,WISeREP,H_beta,H beta,H,4861.3,4860.7506731,4720.7506731,5000.7506731,5595,280,3560,9154,1.83053747128e-13,-1.2613899938e-15,0.0427591044275,236.974177952,-8557.60933553,98.6154855092,0.00123588170358,unknown_phase,yes,C1_SN1993J/1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT.dat::H_beta
C1_SN1993J,SN1993J,1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-15 22:30:00.00,,-0.000113,BC-Ekar,WISeREP,He_I_5876,He I 5876,He,5875.6,5874.9360572,5714.9360572,6034.9360572,5595,320,3560,9154,1.41732511957e-13,1.96711185244e-14,-0.00020300910525,274.762467379,-1476.57976672,68.3411085188,0.0191908903807,unknown_phase,yes,C1_SN1993J/1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT.dat::He_I_5876
C1_SN1993J,SN1993J,1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-15 22:30:00.00,,-0.000113,BC-Ekar,WISeREP,O_I_7774,O I 7774,O,7774,7773.121538,7593.121538,7953.121538,5595,360,3560,9154,8.05905906245e-14,3.308879716e-15,0.0119740241276,332.048794812,-6908.32967107,90.4888455913,0.00327471786654,unknown_phase,yes,C1_SN1993J/1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT.dat::O_I_7774
C1_SN1993J,SN1993J,1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-15 22:30:00.00,,-0.000113,BC-Ekar,WISeREP,Ca_II_NIR,Ca II near-infrared triplet,Ca,8579,8578.030573,8218.030573,8938.030573,5595,720,3560,9154,7.64903684012e-14,-1.04442881248e-14,0.0216174656465,675.825728502,-10136.2402051,235.521393513,0.0103100543109,unknown_phase,yes,C1_SN1993J/1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT.dat::Ca_II_NIR
C1_SN1993J,SN1993J,1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-15 22:30:00.00,,-0.000113,BC-Ekar,WISeREP,Si_II_6355,Si II 6355,Si,6355,6354.281885,6194.281885,6514.281885,5595,320,3560,9154,1.54840075766e-13,-2.0710093415e-15,0.0367793587147,277.668509882,6686.20354084,100.15020604,0.00201919116868,unknown_phase,yes,C1_SN1993J/1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT.dat::Si_II_6355
C1_SN1993J,SN1993J,1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-15 22:30:00.00,,-0.000113,BC-Ekar,WISeREP,Fe_II_5169,Fe II 5169,Fe,5169,5168.415903,4988.415903,5348.415903,5595,360,3560,9154,1.83855927986e-13,1.58700205935e-15,0.0256374843732,303.608463464,-7564.7364408,117.055097123,0.00156948578096,unknown_phase,yes,C1_SN1993J/1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT.dat::Fe_II_5169
C1_SN1993J,SN1993J,1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-15 22:30:00.00,,-0.000113,BC-Ekar,WISeREP,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,5889.33443,5629.33443,6149.33443,5595,520,3560,9154,1.93628695976e-13,-3.95770375398e-14,0.0456377873813,452.887955311,11589.1569147,166.721034845,0.038153393625,unknown_phase,yes,C1_SN1993J/1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT.dat::Ni_Co_decay_proxy
C1_SN1993J,SN1993J,1993J_1993-04-18_22-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-18_22-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-18 22:30:00.00,,-0.000113,BC-Ekar,WISeREP,H_alpha,H alpha,H,6562.8,6562.0584036,6382.0584036,6742.0584036,4291,360,3560,7850,9.01614700055e-14,6.05786948307e-14,-0.0199063196511,310.221631534,-3109.29815736,91.9550726581,0.0601097190911,unknown_phase,yes,C1_SN1993J/1993J_1993-04-18_22-30-00_Ekar_BC-Ekar_SUSPECT.dat::H_alpha
C1_SN1993J,SN1993J,1993J_1993-04-18_22-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-18_22-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-18 22:30:00.00,,-0.000113,BC-Ekar,WISeREP,H_beta,H beta,H,4861.3,4860.7506731,4720.7506731,5000.7506731,4291,280,3560,7850,1.19570118509e-13,-2.16539420768e-15,0.031993097645,250.637548948,-8619.28550001,99.5553705426,0.00213542963464,unknown_phase,yes,C1_SN1993J/1993J_1993-04-18_22-30-00_Ekar_BC-Ekar_SUSPECT.dat::H_beta
