object_id,object_name,spectrum_id,spectrum_file,spectrum_date,phase_days,redshift,instrument,source_archive,line_id,line_name,element_group,rest_wavelength,observed_center_wavelength,window_min,window_max,n_points_total,n_points_window,wavelength_min,wavelength_max,continuum_level,line_flux_proxy,line_depth_proxy,equivalent_width_proxy,velocity_proxy_km_s,width_proxy_angstrom,signal_quality_proxy,spectral_phase_role,alpha_ready,raw_reference
C2_SN2012aw,SN2012aw,2012aw_2011-03-25_00-00-00_Swift-UVOT_UV-grism_None,2012aw_2011-03-25_00-00-00_Swift-UVOT_UV-grism_None.txt,2011-03-25 00:00:00.00,,0.002595,UV-grism,WISeREP,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,5905.28455,5645.28455,6165.28455,1205,59,1720.39,5884.51,2.44843e-14,-2.08442033898e-15,0.00639209405161,234.87966761,-11193.2972299,58.1795505271,0.00208037228304,unknown_phase,yes,C2_SN2012aw/2012aw_2011-03-25_00-00-00_Swift-UVOT_UV-grism_None.txt::Ni_Co_decay_proxy
C2_SN2012aw,SN2012aw,2012aw_2011-03-28_00-00-00_Swift-UVOT_UV-grism_None,2012aw_2011-03-28_00-00-00_Swift-UVOT_UV-grism_None.txt,2011-03-28 00:00:00.00,,0.002595,UV-grism,WISeREP,H_beta,H beta,H,4861.3,4873.9150735,4733.9150735,5013.9150735,1205,70,1720.69,5884.42,2.589655e-14,1.73182857143e-16,0.00619599510302,274.931371117,-7757.90001052,84.4652362775,0.000172904627204,unknown_phase,yes,C2_SN2012aw/2012aw_2011-03-28_00-00-00_Swift-UVOT_UV-grism_None.txt::H_beta
C2_SN2012aw,SN2012aw,2012aw_2011-03-28_00-00-00_Swift-UVOT_UV-grism_None,2012aw_2011-03-28_00-00-00_Swift-UVOT_UV-grism_None.txt,2011-03-28 00:00:00.00,,0.002595,UV-grism,WISeREP,He_I_5876,He I 5876,He,5875.6,5890.847182,5730.847182,6050.847182,1205,38,1720.69,5884.42,2.04924e-14,-2.20785263158e-15,0.00816360807783,151.515707029,-6740.90889556,44.1573462025,0.00220215931527,unknown_phase,yes,C2_SN2012aw/2012aw_2011-03-28_00-00-00_Swift-UVOT_UV-grism_None.txt::He_I_5876
C2_SN2012aw,SN2012aw,2012aw_2011-03-28_00-00-00_Swift-UVOT_UV-grism_None,2012aw_2011-03-28_00-00-00_Swift-UVOT_UV-grism_None.txt,2011-03-28 00:00:00.00,,0.002595,UV-grism,WISeREP,Fe_II_5169,Fe II 5169,Fe,5169,5182.413555,5002.413555,5362.413555,1205,89,1720.69,5884.42,2.28302e-14,2.09892921348e-15,0.00280144250727,350.796553535,-9996.92515453,100.146987752,0.00209090719364,unknown_phase,yes,C2_SN2012aw/2012aw_2011-03-28_00-00-00_Swift-UVOT_UV-grism_None.txt::Fe_II_5169
C2_SN2012aw,SN2012aw,2012aw_2011-03-28_00-00-00_Swift-UVOT_UV-grism_None,2012aw_2011-03-28_00-00-00_Swift-UVOT_UV-grism_None.txt,2011-03-28 00:00:00.00,,0.002595,UV-grism,WISeREP,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,5905.28455,5645.28455,6165.28455,1205,59,1720.69,5884.42,2.30746e-14,-4.172e-15,0.0106669640709,235.114194879,-7457.36769133,69.5575513031,0.00416253190756,unknown_phase,yes,C2_SN2012aw/2012aw_2011-03-28_00-00-00_Swift-UVOT_UV-grism_None.txt::Ni_Co_decay_proxy
C2_SN2012aw,SN2012aw,2012aw_2011-03-30_00-00-00_Swift-UVOT_UV-grism_None,2012aw_2011-03-30_00-00-00_Swift-UVOT_UV-grism_None.txt,2011-03-30 00:00:00.00,,0.002595,UV-grism,WISeREP,H_beta,H beta,H,4861.3,4873.9150735,4733.9150735,5013.9150735,1146,69,1733.22,5883.98,2.372765e-14,9.9550942029e-16,0.00560739958523,270.681235968,2979.82697155,75.6533822131,0.000993581057309,unknown_phase,yes,C2_SN2012aw/2012aw_2011-03-30_00-00-00_Swift-UVOT_UV-grism_None.txt::H_beta
C2_SN2012aw,SN2012aw,2012aw_2011-03-30_00-00-00_Swift-UVOT_UV-grism_None,2012aw_2011-03-30_00-00-00_Swift-UVOT_UV-grism_None.txt,2011-03-30 00:00:00.00,,0.002595,UV-grism,WISeREP,He_I_5876,He I 5876,He,5875.6,5890.847182,5730.847182,6050.847182,1146,38,1733.22,5883.98,1.956405e-14,-9.41555263158e-16,0.00423313277866,151.088992746,-556.097730867,42.4669985602,0.000940028599819,unknown_phase,yes,C2_SN2012aw/2012aw_2011-03-30_00-00-00_Swift-UVOT_UV-grism_None.txt::He_I_5876
C2_SN2012aw,SN2012aw,2012aw_2011-03-30_00-00-00_Swift-UVOT_UV-grism_None,2012aw_2011-03-30_00-00-00_Swift-UVOT_UV-grism_None.txt,2011-03-30 00:00:00.00,,0.002595,UV-grism,WISeREP,Fe_II_5169,Fe II 5169,Fe,5169,5182.413555,5002.413555,5362.413555,1146,90,1733.22,5883.98,2.142055e-14,1.35008888889e-15,0.00228901797599,354.614289638,8515.60407359,118.587500837,0.00134512880347,unknown_phase,yes,C2_SN2012aw/2012aw_2011-03-30_00-00-00_Swift-UVOT_UV-grism_None.txt::Fe_II_5169
C2_SN2012aw,SN2012aw,2012aw_2011-03-30_00-00-00_Swift-UVOT_UV-grism_None,2012aw_2011-03-30_00-00-00_Swift-UVOT_UV-grism_None.txt,2011-03-30 00:00:00.00,,0.002595,UV-grism,WISeREP,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,5905.28455,5645.28455,6165.28455,1146,59,1733.22,5883.98,2.18185e-14,-2.80502033898e-15,0.00643010475931,234.503739764,-1287.67728738,72.5038598439,0.00280004675291,unknown_phase,yes,C2_SN2012aw/2012aw_2011-03-30_00-00-00_Swift-UVOT_UV-grism_None.txt::Ni_Co_decay_proxy
C2_SN2012aw,SN2012aw,2012aw_2011-04-11_00-00-00_Swift-UVOT_UV-grism_None,2012aw_2011-04-11_00-00-00_Swift-UVOT_UV-grism_None.txt,2011-04-11 00:00:00.00,,0.002595,UV-grism,WISeREP,H_beta,H beta,H,4861.3,4873.9150735,4733.9150735,5013.9150735,1140,72,1751.08,5886.47,1.711895e-14,-6.15343055556e-16,0.00530208389097,276.952102187,-6600.90485366,83.5812985577,0.000614081853301,unknown_phase,yes,C2_SN2012aw/2012aw_2011-04-11_00-00-00_Swift-UVOT_UV-grism_None.txt::H_beta
C2_SN2012aw,SN2012aw,2012aw_2011-04-11_00-00-00_Swift-UVOT_UV-grism_None,2012aw_2011-04-11_00-00-00_Swift-UVOT_UV-grism_None.txt,2011-04-11 00:00:00.00,,0.002595,UV-grism,WISeREP,He_I_5876,He I 5876,He,5875.6,5890.847182,5730.847182,6050.847182,1140,41,1751.08,5886.47,1.41359e-14,-1.88421219512e-15,0.0037580762105,157.56321515,-4373.95779485,46.240150711,0.00188190052692,unknown_phase,yes,C2_SN2012aw/2012aw_2011-04-11_00-00-00_Swift-UVOT_UV-grism_None.txt::He_I_5876
C2_SN2012aw,SN2012aw,2012aw_2011-04-11_00-00-00_Swift-UVOT_UV-grism_None,2012aw_2011-04-11_00-00-00_Swift-UVOT_UV-grism_None.txt,2011-04-11 00:00:00.00,,0.002595,UV-grism,WISeREP,Fe_II_5169,Fe II 5169,Fe,5169,5182.413555,5002.413555,5362.413555,1140,92,1751.08,5886.47,1.54282e-14,1.25901304348e-15,0.00217455059846,353.808479839,6043.75739552,105.288811304,0.00125646098222,unknown_phase,yes,C2_SN2012aw/2012aw_2011-04-11_00-00-00_Swift-UVOT_UV-grism_None.txt::Fe_II_5169
C2_SN2012aw,SN2012aw,2012aw_2011-04-11_00-00-00_Swift-UVOT_UV-grism_None,2012aw_2011-04-11_00-00-00_Swift-UVOT_UV-grism_None.txt,2011-04-11 00:00:00.00,,0.002595,UV-grism,WISeREP,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,5905.28455,5645.28455,6165.28455,1140,63,1751.08,5886.47,1.59438e-14,-3.51448888889e-15,0.00553091617863,242.071752189,-5096.20336411,69.8470355591,0.0035079869008,unknown_phase,yes,C2_SN2012aw/2012aw_2011-04-11_00-00-00_Swift-UVOT_UV-grism_None.txt::Ni_Co_decay_proxy
C2_SN2012aw,SN2012aw,2012aw_2012-03-17_00-00-00_Ekar_BC-Ekar_None,2012aw_2012-03-17_00-00-00_Ekar_BC-Ekar_None.dat,2012-03-17 00:00:00.00,,0.002595,BC-Ekar,WISeREP,H_alpha,H alpha,H,6562.8,6579.830466,6399.830466,6759.830466,1969,155,3310.517,7815.033,6.542294e-15,3.29331941935e-16,0.000717107472088,355.605606274,-5157.17667912,97.8105457994,0.000329041341402,unknown_phase,yes,C2_SN2012aw/2012aw_2012-03-17_00-00-00_Ekar_BC-Ekar_None.dat::H_alpha
C2_SN2012aw,SN2012aw,2012aw_2012-03-17_00-00-00_Ekar_BC-Ekar_None,2012aw_2012-03-17_00-00-00_Ekar_BC-Ekar_None.dat,2012-03-17 00:00:00.00,,0.002595,BC-Ekar,WISeREP,H_beta,H beta,H,4861.3,4873.9150735,4733.9150735,5013.9150735,1969,123,3310.517,7815.033,1.5373795e-14,-1.12416788618e-16,0.00255020861554,275.861447343,6926.34298746,98.0153856703,0.000112000258344,unknown_phase,yes,C2_SN2012aw/2012aw_2012-03-17_00-00-00_Ekar_BC-Ekar_None.dat::H_beta
C2_SN2012aw,SN2012aw,2012aw_2012-03-17_00-00-00_Ekar_BC-Ekar_None,2012aw_2012-03-17_00-00-00_Ekar_BC-Ekar_None.dat,2012-03-17 00:00:00.00,,0.002595,BC-Ekar,WISeREP,He_I_5876,He I 5876,He,5875.6,5890.847182,5730.847182,6050.847182,1969,139,3310.517,7815.033,8.417324e-15,-6.36287482014e-17,0.00153425269794,316.362373291,6802.41786805,98.2609201919,6.35462413869e-05,unknown_phase,yes,C2_SN2012aw/2012aw_2012-03-17_00-00-00_Ekar_BC-Ekar_None.dat::He_I_5876
C2_SN2012aw,SN2012aw,2012aw_2012-03-17_00-00-00_Ekar_BC-Ekar_None,2012aw_2012-03-17_00-00-00_Ekar_BC-Ekar_None.dat,2012-03-17 00:00:00.00,,0.002595,BC-Ekar,WISeREP,O_I_7774,O I 7774,O,7774,7794.17353,7614.17353,7974.17353,1969,87,3310.517,7815.033,4.949028e-15,-1.05057564368e-15,0.0033067229356,202.356948983,-6381.2188766,64.1278268991,0.00105017116095,unknown_phase,yes,C2_SN2012aw/2012aw_2012-03-17_00-00-00_Ekar_BC-Ekar_None.dat::O_I_7774
C2_SN2012aw,SN2012aw,2012aw_2012-03-17_00-00-00_Ekar_BC-Ekar_None,2012aw_2012-03-17_00-00-00_Ekar_BC-Ekar_None.dat,2012-03-17 00:00:00.00,,0.002595,BC-Ekar,WISeREP,Si_II_6355,Si II 6355,Si,6355,6371.491225,6211.491225,6531.491225,1969,139,3310.517,7815.033,7.045638e-15,1.45615453237e-16,0.000605517741193,318.107078219,4477.00293669,88.7726733835,0.000145510402175,unknown_phase,yes,C2_SN2012aw/2012aw_2012-03-17_00-00-00_Ekar_BC-Ekar_None.dat::Si_II_6355
C2_SN2012aw,SN2012aw,2012aw_2012-03-17_00-00-00_Ekar_BC-Ekar_None,2012aw_2012-03-17_00-00-00_Ekar_BC-Ekar_None.dat,2012-03-17 00:00:00.00,,0.002595,BC-Ekar,WISeREP,Fe_II_5169,Fe II 5169,Fe,5169,5182.413555,5002.413555,5362.413555,1969,158,3310.517,7815.033,1.343004e-14,-1.59216689873e-15,0.00316214230239,355.875883294,10027.9831878,93.1074458624,0.00158758993888,unknown_phase,yes,C2_SN2012aw/2012aw_2012-03-17_00-00-00_Ekar_BC-Ekar_None.dat::Fe_II_5169
C2_SN2012aw,SN2012aw,2012aw_2012-03-17_00-00-00_Ekar_BC-Ekar_None,2012aw_2012-03-17_00-00-00_Ekar_BC-Ekar_None.dat,2012-03-17 00:00:00.00,,0.002595,BC-Ekar,WISeREP,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,5905.28455,5645.28455,6165.28455,1969,227,3310.517,7815.033,8.7602725e-15,-4.37877200441e-16,0.00209536453568,516.666975201,11422.199699,151.80966788,0.000437108235681,unknown_phase,yes,C2_SN2012aw/2012aw_2012-03-17_00-00-00_Ekar_BC-Ekar_None.dat::Ni_Co_decay_proxy
C2_SN2012aw,SN2012aw,2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None,2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None.dat,2012-03-19 00:00:00.00,,0.002595,ALFOSC,WISeREP,H_alpha,H alpha,H,6562.8,6579.830466,6399.830466,6759.830466,1888,120,3502.165,9153.694,8.657441e-15,1.35333081667e-15,0.000256026465976,355.830742991,-4313.13444482,81.5917659243,0.00135195263037,unknown_phase,yes,C2_SN2012aw/2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None.dat::H_alpha
C2_SN2012aw,SN2012aw,2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None,2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None.dat,2012-03-19 00:00:00.00,,0.002595,ALFOSC,WISeREP,H_beta,H beta,H,4861.3,4873.9150735,4733.9150735,5013.9150735,1888,93,3502.165,9153.694,1.9843815e-14,8.9388155914e-16,0.00165683703244,272.869478589,-7003.36280298,81.069349689,0.000890529802646,unknown_phase,yes,C2_SN2012aw/2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None.dat::H_beta
C2_SN2012aw,SN2012aw,2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None,2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None.dat,2012-03-19 00:00:00.00,,0.002595,ALFOSC,WISeREP,He_I_5876,He I 5876,He,5875.6,5890.847182,5730.847182,6050.847182,1888,106,3502.165,9153.694,1.042057e-14,1.61358075472e-15,-0.000310118389613,313.686921005,-4048.49357371,78.6853673457,0.00161087750263,unknown_phase,yes,C2_SN2012aw/2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None.dat::He_I_5876
C2_SN2012aw,SN2012aw,2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None,2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None.dat,2012-03-19 00:00:00.00,,0.002595,ALFOSC,WISeREP,O_I_7774,O I 7774,O,7774,7794.17353,7614.17353,7974.17353,1888,121,3502.165,9153.694,5.4305885e-15,-5.3663164876e-16,0.00363674682452,360.628736691,-6919.60221715,106.077483527,0.000536336642038,unknown_phase,yes,C2_SN2012aw/2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None.dat::O_I_7774
C2_SN2012aw,SN2012aw,2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None,2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None.dat,2012-03-19 00:00:00.00,,0.002595,ALFOSC,WISeREP,Ca_II_NIR,Ca II near-infrared triplet,Ca,8579,8601.262505,8241.262505,8961.262505,1888,240,3502.165,9153.694,5.110591e-15,-6.00356683333e-16,0.00152616340305,715.569969493,9650.9678693,199.80946407,0.000599960373958,unknown_phase,yes,C2_SN2012aw/2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None.dat::Ca_II_NIR
C2_SN2012aw,SN2012aw,2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None,2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None.dat,2012-03-19 00:00:00.00,,0.002595,ALFOSC,WISeREP,Si_II_6355,Si II 6355,Si,6355,6371.491225,6211.491225,6531.491225,1888,107,3502.165,9153.694,1.007085e-14,-1.67439859813e-16,0.0013993166915,317.320925495,-4233.93871081,97.3014689134,0.000167283212415,unknown_phase,yes,C2_SN2012aw/2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None.dat::Si_II_6355
C2_SN2012aw,SN2012aw,2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None,2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None.dat,2012-03-19 00:00:00.00,,0.002595,ALFOSC,WISeREP,Fe_II_5169,Fe II 5169,Fe,5169,5182.413555,5002.413555,5362.413555,1888,121,3502.165,9153.694,1.6604675e-14,-6.81573512397e-16,0.00249715062544,356.716526838,10391.5090897,112.736980993,0.000678806022142,unknown_phase,yes,C2_SN2012aw/2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None.dat::Fe_II_5169
C2_SN2012aw,SN2012aw,2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None,2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None.dat,2012-03-19 00:00:00.00,,0.002595,ALFOSC,WISeREP,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,5905.28455,5645.28455,6165.28455,1888,174,3502.165,9153.694,1.177443e-14,-5.96483965517e-17,0.0020989302922,515.092840226,13017.8035196,168.450082647,5.95296604629e-05,unknown_phase,yes,C2_SN2012aw/2012aw_2012-03-19_00-00-00_NOT_ALFOSC_None.dat::Ni_Co_decay_proxy
C2_SN2012aw,SN2012aw,2012aw_2012-03-19_20-13-20_Ekar_BC-Ekar_None,2012aw_2012-03-19_20-13-20_Ekar_BC-Ekar_None.dat,2012-03-19 20:13:20.00,,0.002595,BC-Ekar,WISeREP,H_alpha,H alpha,H,6562.8,6579.830466,6399.830466,6759.830466,2016,156,3182.91099996,7819.18910151,9.135328e-15,1.23631312821e-15,0.00035766659831,356.843718976,-5943.67929019,80.7771254763,0.00123527267804,unknown_phase,yes,C2_SN2012aw/2012aw_2012-03-19_20-13-20_Ekar_BC-Ekar_None.dat::H_alpha
C2_SN2012aw,SN2012aw,2012aw_2012-03-19_20-13-20_Ekar_BC-Ekar_None,2012aw_2012-03-19_20-13-20_Ekar_BC-Ekar_None.dat,2012-03-19 20:13:20.00,,0.002595,BC-Ekar,WISeREP,H_beta,H beta,H,4861.3,4873.9150735,4733.9150735,5013.9150735,2016,123,3182.91099996,7819.18910151,1.962443e-14,7.80244146341e-16,0.00166996783316,274.780131976,-6014.7316853,83.7301363452,0.000777310273841,unknown_phase,yes,C2_SN2012aw/2012aw_2012-03-19_20-13-20_Ekar_BC-Ekar_None.dat::H_beta
C2_SN2012aw,SN2012aw,2012aw_2012-03-19_20-13-20_Ekar_BC-Ekar_None,2012aw_2012-03-19_20-13-20_Ekar_BC-Ekar_None.dat,2012-03-19 20:13:20.00,,0.002595,BC-Ekar,WISeREP,He_I_5876,He I 5876,He,5875.6,5890.847182,5730.847182,6050.847182,2016,139,3182.91099996,7819.18910151,1.1397535e-14,5.64949604317e-16,0.000625832057224,314.850607522,-5255.09032822,81.2433546331,0.00056409525192,unknown_phase,yes,C2_SN2012aw/2012aw_2012-03-19_20-13-20_Ekar_BC-Ekar_None.dat::He_I_5876
C2_SN2012aw,SN2012aw,2012aw_2012-03-19_20-13-20_Ekar_BC-Ekar_None,2012aw_2012-03-19_20-13-20_Ekar_BC-Ekar_None.dat,2012-03-19 20:13:20.00,,0.002595,BC-Ekar,WISeREP,O_I_7774,O I 7774,O,7774,7794.17353,7614.17353,7974.17353,2016,87,3182.91099996,7819.18910151,6.6370855e-15,-1.22516975287e-15,0.00373966005646,204.23208183,-6120.3074583,57.95653553,0.00122476427555,unknown_phase,yes,C2_SN2012aw/2012aw_2012-03-19_20-13-20_Ekar_BC-Ekar_None.dat::O_I_7774
C2_SN2012aw,SN2012aw,2012aw_2012-03-19_20-13-20_Ekar_BC-Ekar_None,2012aw_2012-03-19_20-13-20_Ekar_BC-Ekar_None.dat,2012-03-19 20:13:20.00,,0.002595,BC-Ekar,WISeREP,Si_II_6355,Si II 6355,Si,6355,6371.491225,6211.491225,6531.491225,2016,139,3182.91099996,7819.18910151,1.022549e-14,1.6728452518e-16,0.00142480467405,317.041859602,-4358.81676873,96.5571570528,0.000167157829493,unknown_phase,yes,C2_SN2012aw/2012aw_2012-03-19_20-13-20_Ekar_BC-Ekar_None.dat::Si_II_6355
C2_SN2012aw,SN2012aw,2012aw_2012-03-19_20-13-20_Ekar_BC-Ekar_None,2012aw_2012-03-19_20-13-20_Ekar_BC-Ekar_None.dat,2012-03-19 20:13:20.00,,0.002595,BC-Ekar,WISeREP,Fe_II_5169,Fe II 5169,Fe,5169,5182.413555,5002.413555,5362.413555,2016,158,3182.91099996,7819.18910151,1.628091e-14,-4.14869810127e-16,0.00219615460454,354.84503166,10142.2500539,120.263859441,0.000413235441891,unknown_phase,yes,C2_SN2012aw/2012aw_2012-03-19_20-13-20_Ekar_BC-Ekar_None.dat::Fe_II_5169
