struc_perc_id,source_ladder_id,object_name,supernova_type,band,phase_name,stage_index,n_points,time_start_mjd,time_end_mjd,duration_days,time_mid_mjd,mag_start,mag_end,mag_min,mag_max,mag_mean,mag_median,mag_range,mean_slope,median_slope,mean_curvature,median_curvature,transition_marker,boundary_role,support_regime_proxy,struc_perc_role,gap,gap_source,alpha_ready,unns_interpretation,raw_reference
B_SN1987A_I_plateau_or_shoulder,B_SN1987A_I,SN1987A,II Pec,I,plateau_or_shoulder,4,71,46975.18,47052.11,76.93,47013.645,2.86,3.51,2.86,3.71,3.263774648,3.29,0.85,0.07243274543,0.005780346821,21.28758141,0.003305730484,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,0.85,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_I_break,B_SN1987A_I,SN1987A,II Pec,I,break,5,116,47054.13,47152.93,98.8,47103.53,3.54,4.4,3.54,4.69,4.092758621,4.085,1.15,0.1442134979,0.009615384615,4.469843493,0.01037576963,break,transition_break,ambiguous,transition_state,1.15,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_I_tail_decay,B_SN1987A_I,SN1987A,II Pec,I,tail_decay,6,262,47154.01,47529.5,375.49,47341.755,4.41,10.5,4.41,10.5,6.155687023,5.82,6.09,0.1450393578,0.01661147903,-1.541630499,0.002238007909,tail_onset,tail_decay,radioactive_tail,relaxation_state,6.09,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_I_late_relaxation,B_SN1987A_I,SN1987A,II Pec,I,late_relaxation,7,36,47572.5,48396.5,824,47984.5,11.15,16.37,11.15,16.37,14.79333333,15.32,5.22,0.005260217805,0.005551282051,-0.0001748456991,-3.10421286e-05,late_relaxation,late_basin_relaxation,late_remnant_relaxation,relaxation_state,5.22,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_R_rise,B_SN1987A_R,SN1987A,II Pec,R,rise,1,113,46850.8,46924.76,73.96,46887.78,4.37,2.28,2.279,4.4,3.257548673,3.38,2.121,-0.04279137137,-0.02985074627,0.733658391,-0.0006137908549,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,2.121,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_R_peak,B_SN1987A_R,SN1987A,II Pec,R,peak,2,8,46929.79,46934.73,4.94,46932.26,2.27,2.285,2.27,2.291,2.280625,2.28,0.021,0.08280557747,0.00234375,-0.003253624869,0.002823215122,peak,maximum_observable_response,ejecta_cooling,transition_state,0.021,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_R_early_decline,B_SN1987A_R,SN1987A,II Pec,R,early_decline,3,38,46935.71,46967.69,31.98,46951.7,2.28,3.22,2.28,3.22,2.750026316,2.7705,0.94,0.02027899144,0.02673463471,0.037341299,0.037341299,decline_onset,post_boundary_relaxation,ejecta_cooling,relaxation_state,0.94,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_R_plateau_or_shoulder,B_SN1987A_R,SN1987A,II Pec,R,plateau_or_shoulder,4,70,46970.18,47049.05,78.87,47009.615,3.306,4.01,3.306,4.02,3.693914286,3.715,0.714,-0.03929006339,0.009259259259,-1.927951229,1.445066045e-05,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,0.714,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_R_break,B_SN1987A_R,SN1987A,II Pec,R,break,5,115,47050.28,47148.86,98.58,47099.57,4.01,4.88,4.01,4.89,4.482521739,4.49,0.88,-0.4362136489,0.009345794393,-54.00989082,0.000304982189,break,transition_break,ambiguous,transition_state,0.88,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_R_tail_decay,B_SN1987A_R,SN1987A,II Pec,R,tail_decay,6,268,47151.15,47529.5,378.35,47340.325,4.91,10.92,4.91,10.92,6.414925373,5.99,6.01,-0.2015575332,0.01098901099,-27.17827566,0,tail_onset,tail_decay,radioactive_tail,relaxation_state,6.01,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_R_late_relaxation,B_SN1987A_R,SN1987A,II Pec,R,late_relaxation,7,35,47572.5,48396.5,824,47984.5,11.53,16.11,11.53,16.11,14.70114286,15.23,4.58,0.006176230227,0.005925925926,6.513554737e-05,-9.786146867e-06,late_relaxation,late_basin_relaxation,late_remnant_relaxation,relaxation_state,4.58,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_U_peak,B_SN1987A_U,SN1987A,II Pec,U,peak,2,25,46850.45,46855.2,4.75,46852.825,4.06,5.98,3.95,5.98,4.9236,4.64,2.03,0.5051707245,0.6212121212,6.775203049,0.2121305174,peak,maximum_observable_response,ejecta_cooling,transition_state,2.03,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_U_early_decline,B_SN1987A_U,SN1987A,II Pec,U,early_decline,3,67,46855.85,46889.81,33.96,46872.83,6.19,7.75,6.19,7.81,7.382686567,7.61,1.62,0.2003536592,0.01769230769,1.883616921,-0.01401337738,decline_onset,post_boundary_relaxation,ejecta_cooling,relaxation_state,1.62,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_U_plateau_or_shoulder,B_SN1987A_U,SN1987A,II Pec,U,plateau_or_shoulder,4,87,46890.89,46970.18,79.29,46930.535,7.71,8.54,7.038,8.54,7.539505747,7.402,1.502,0.02054922503,0,-0.06537264152,-0.0003198315823,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,1.502,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_U_break,B_SN1987A_U,SN1987A,II Pec,U,break,5,84,46971.71,47069.99,98.28,47020.85,8.53,8.69,8.16,8.76,8.682166667,8.71,0.6,0.7323579344,0,86.24298151,0.001565862288,break,transition_break,ambiguous,transition_state,0.6,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_U_tail_decay,B_SN1987A_U,SN1987A,II Pec,U,tail_decay,6,356,47071.06,47447.91,376.85,47259.485,8.69,10.55,8.13,10.55,9.041488764,8.86,2.42,0.1895864114,0,3.833717425,0.003519197555,tail_onset,tail_decay,radioactive_tail,relaxation_state,2.42,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_U_late_relaxation,B_SN1987A_U,SN1987A,II Pec,U,late_relaxation,7,41,47451.98,48272.5,820.52,47862.24,10.53,16.55,10.53,16.57,14.03439024,14.82,6.04,0.007979124826,0.008333333333,0.0009177501625,-5.304476373e-06,late_relaxation,late_basin_relaxation,late_remnant_relaxation,relaxation_state,6.04,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V_rise,B_SN1987A_V,SN1987A,II Pec,V,rise,1,147,46849.44,46918.72,69.28,46884.08,6.36,3.03,3.03,6.36,4.012129252,4.18,3.33,0.001412350444,-0.025,0.9816688235,-0.0009300137315,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,3.33,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V_peak,B_SN1987A_V,SN1987A,II Pec,V,peak,2,6,46922.72,46924.76,2.04,46923.74,3,2.95,2.95,3,2.969666667,2.96,0.05,-0.063663973,-0.02357794603,0.109999962,0.109999962,peak,maximum_observable_response,ejecta_cooling,transition_state,0.05,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V_early_decline,B_SN1987A_V,SN1987A,II Pec,V,early_decline,3,34,46929.79,46964.71,34.92,46947.25,2.96,3.97,2.96,3.97,3.244029412,3.1115,1.01,0.05022036342,0.02435955566,-0.01000198635,-0.000394458645,decline_onset,post_boundary_relaxation,ejecta_cooling,relaxation_state,1.01,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V_plateau_or_shoulder,B_SN1987A_V,SN1987A,II Pec,V,plateau_or_shoulder,4,75,46965.17,47044.34,79.17,47004.755,4.008,5.1,4.008,5.1,4.562933333,4.48,1.092,-0.0009636535081,0.01013513514,-2.372643672,0.001997079866,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,1.092,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V_break,B_SN1987A_V,SN1987A,II Pec,V,break,5,113,47044.97,47143.98,99.01,47094.475,5.03,5.98,5.03,6.06,5.587079646,5.64,1.03,0.01936558254,0.009134134134,-2.16522947,0.007284647605,break,transition_break,ambiguous,transition_state,1.03,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V_tail_decay,B_SN1987A_V,SN1987A,II Pec,V,tail_decay,6,276,47144.78,47465.92,321.14,47305.35,5.99,10.27,5.99,10.27,7.337355072,7.015,4.28,0.04646179765,0.01020408163,0.2940699364,0.0004348907623,tail_onset,tail_decay,radioactive_tail,relaxation_state,4.28,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
B_SN1987A_V_late_relaxation,B_SN1987A_V,SN1987A,II Pec,V,late_relaxation,7,40,47529.5,48443.5,914,47986.5,11.48,17.34,11.48,17.34,15.55225,16.065,5.86,0.006529862161,0.005717391304,4.301845655e-05,-3.064877706e-05,late_relaxation,late_basin_relaxation,late_remnant_relaxation,relaxation_state,5.86,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN1987A_OSC_raw.json::SN1987A::photometry
