struc_perc_id,source_ladder_id,object_name,supernova_type,band,phase_name,stage_index,n_points,time_start_mjd,time_end_mjd,duration_days,time_mid_mjd,mag_start,mag_end,mag_min,mag_max,mag_mean,mag_median,mag_range,mean_slope,median_slope,mean_curvature,median_curvature,transition_marker,boundary_role,support_regime_proxy,struc_perc_role,gap,gap_source,alpha_ready,unns_interpretation,raw_reference
B_SN2011dh_I1_plateau_or_shoulder,B_SN2011dh_I1,SN2011dh,IIb,I1,plateau_or_shoulder,4,3,55778,55797,19,55787.5,12.17,12.71,12.17,12.71,12.41333333,12.36,0.54,0.02734126984,0.02714285714,6.45453439e-05,0.0002040816327,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,0.54,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_I1_tail_decay,B_SN2011dh_I1,SN2011dh,IIb,I1,tail_decay,6,6,55963,56168,205,56065.5,14.25,17.55,14.25,17.55,15.99666667,16.225,3.3,0.01387433229,0.009482304217,4.820063516e-05,-5.557097091e-05,tail_onset,tail_decay,radioactive_tail,relaxation_state,3.3,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_I1_late_relaxation,B_SN2011dh_I1,SN2011dh,IIb,I1,late_relaxation,7,1,56337,56337,0,56337,18.48,18.48,18.48,18.48,18.48,18.48,0,0.00550295858,0.00550295858,,,late_relaxation,late_basin_relaxation,late_remnant_relaxation,relaxation_state,0,phase_local_magnitude_range,partial,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_I2_rise,B_SN2011dh_I2,SN2011dh,IIb,I2,rise,1,3,55730,55743,13,55736.5,11.33,11.16,11.16,11.33,11.21666667,11.16,0.17,-0.01416666667,-0.01416666667,0.002077446363,0.002077446363,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,0.17,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_I2_peak,B_SN2011dh_I2,SN2011dh,IIb,I2,peak,2,1,55750,55750,0,55750,11.15,11.15,11.15,11.15,11.15,11.15,0,-0.001428571429,-0.001428571429,0.0003571428571,0.0003571428571,peak,maximum_observable_response,ejecta_cooling,transition_state,0,phase_local_magnitude_range,partial,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_I2_early_decline,B_SN2011dh_I2,SN2011dh,IIb,I2,early_decline,3,5,55758,55785,27,55771.5,11.16,11.36,11.16,11.36,11.25,11.24,0.2,0.006154761905,0.006666666667,0.0002621801757,0.0001465201465,decline_onset,post_boundary_relaxation,ejecta_cooling,relaxation_state,0.2,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_I2_plateau_or_shoulder,B_SN2011dh_I2,SN2011dh,IIb,I2,plateau_or_shoulder,4,1,55797,55797,0,55797,11.49,11.49,11.49,11.49,11.49,11.49,0,0.01083333333,0.01083333333,-3.271513018e-06,-3.271513018e-06,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,0,phase_local_magnitude_range,partial,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_I2_break,B_SN2011dh_I2,SN2011dh,IIb,I2,break,5,1,55963,55963,0,55963,13.24,13.24,13.24,13.24,13.24,13.24,0,0.01054216867,0.01054216867,-0.000202811245,-0.000202811245,break,transition_break,ambiguous,transition_state,0,phase_local_magnitude_range,partial,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_I2_tail_decay,B_SN2011dh_I2,SN2011dh,IIb,I2,tail_decay,6,6,55993,56337,344,56165,12.96,17.42,12.96,17.42,15.33166667,15.655,4.46,0.01217317698,0.01097064394,0.000170306124,-4.460562373e-05,tail_onset,tail_decay,radioactive_tail,relaxation_state,4.46,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_R_rise,B_SN2011dh_R,SN2011dh,IIb,R,rise,1,10,55715.7,55726.82,11.12,55721.26,14.576,12.577,12.51,14.576,13.2026,12.83,2.066,-0.03105918152,-0.1443298969,0.1346559313,-0.007896468525,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,2.066,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_R_peak,B_SN2011dh_R,SN2011dh,IIb,R,peak,2,12,55728.81,55736.78,7.97,55732.795,12.39,12.27,12.21,12.39,12.2795,12.27,0.18,0.1095386019,-0.01998381877,0.009828035046,0.01190542358,peak,maximum_observable_response,ejecta_cooling,transition_state,0.18,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_R_early_decline,B_SN2011dh_R,SN2011dh,IIb,R,early_decline,3,20,55739.78,55772.91708,33.13708,55756.34854,12.445,13.7,12.445,13.7,13.0144,12.98,1.255,0.3332833954,0.03856727465,0.1632862458,0.002681841132,decline_onset,post_boundary_relaxation,ejecta_cooling,relaxation_state,1.255,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_R_plateau_or_shoulder,B_SN2011dh_R,SN2011dh,IIb,R,plateau_or_shoulder,4,28,55775.02639,55853.72,78.69361,55814.3732,13.684,15.48,13.564,15.48,14.482,14.615,1.916,0.08245219101,0.0203563659,-0.1274986183,0.0001356345261,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,1.916,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_R_break,B_SN2011dh_R,SN2011dh,IIb,R,break,5,5,55855.7,55952.96,97.26,55904.33,15.43,17.12,15.42,17.12,16.033,16.09,1.7,-0.195964954,0.003112033195,-0.1790529185,0.0003249030733,break,transition_break,ambiguous,transition_state,1.7,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_R_tail_decay,B_SN2011dh_R,SN2011dh,IIb,R,tail_decay,6,3,55955.16,56021.89,66.73,55988.525,17.29,18.35,17.29,18.35,17.85,17.91,1.06,0.03644544404,0.0194235589,-0.001797118265,-0.001797118265,tail_onset,tail_decay,radioactive_tail,relaxation_state,1.06,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_U_rise,B_SN2011dh_U,SN2011dh,IIb,U,rise,1,17,55715.5775,55725.81,10.2325,55720.69375,14.927,13.62,13.62,15.095,14.38994118,14.41,1.475,-0.07077374587,-0.1432403032,1.36027087,-0.01292123691,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,1.475,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_U_peak,B_SN2011dh_U,SN2011dh,IIb,U,peak,2,24,55726.2218,55735.78,9.5582,55731.0009,13.985,13.9,13.49,14.224,13.78320833,13.8115,0.734,0.5093127279,0.03673692967,-1.595235592,0.3611028559,peak,maximum_observable_response,ejecta_cooling,transition_state,0.734,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_U_early_decline,B_SN2011dh_U,SN2011dh,IIb,U,early_decline,3,32,55736.1183,55770.4032,34.2849,55753.26075,14.279,16.569,14.16,16.819,15.8448125,16.0965,2.659,0.9418610517,0.08617717442,-0.6155667778,-0.04729876835,decline_onset,post_boundary_relaxation,ejecta_cooling,relaxation_state,2.659,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_U_plateau_or_shoulder,B_SN2011dh_U,SN2011dh,IIb,U,plateau_or_shoulder,4,16,55775.2547,55831.7,56.4453,55803.47735,16.5,16.88,16.19,16.88,16.57575,16.595,0.69,0.01932856359,0.01913858922,0.02755400811,-0.001654882773,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,0.69,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_U_break,B_SN2011dh_U,SN2011dh,IIb,U,break,5,1,55885,55885,0,55885,17.804,17.804,17.804,17.804,17.804,17.804,0,0.0173358349,0.0173358349,,,break,transition_break,ambiguous,transition_state,0,phase_local_magnitude_range,partial,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_UVM2_peak,B_SN2011dh_UVM2,SN2011dh,IIb,UVM2,peak,2,5,55715.563,55720.2623,4.6993,55717.91265,15.961,16.794,15.961,16.794,16.4378,16.543,0.833,0.2048986743,0.2313260517,-0.02355069548,-0.03653403988,peak,maximum_observable_response,ejecta_cooling,transition_state,0.833,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_UVM2_early_decline,B_SN2011dh_UVM2,SN2011dh,IIb,UVM2,early_decline,3,25,55721.5032,55754.1904,32.6872,55737.8468,17.054,18.38,17.054,18.643,17.82952,17.688,1.589,0.0379960262,0.05638095238,0.01927969008,-0.008501073527,decline_onset,post_boundary_relaxation,ejecta_cooling,relaxation_state,1.589,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_UVM2_plateau_or_shoulder,B_SN2011dh_UVM2,SN2011dh,IIb,UVM2,plateau_or_shoulder,4,8,55758.3937,55788.4497,30.056,55773.4217,18.868,18.504,18.412,18.868,18.525625,18.4815,0.456,0.001657295679,0.006305055812,-0.003821825943,0.001813992815,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,0.456,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_UVW1_peak,B_SN2011dh_UVW1,SN2011dh,IIb,UVW1,peak,2,5,55715.5739,55720.2639,4.69,55717.9189,15.428,15.744,15.428,15.862,15.6802,15.744,0.434,0.09794679463,0.1228153246,-0.05652267642,-0.06130843665,peak,maximum_observable_response,ejecta_cooling,transition_state,0.434,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_UVW1_early_decline,B_SN2011dh_UVW1,SN2011dh,IIb,UVW1,early_decline,3,25,55721.5048,55754.1768,32.672,55737.8408,15.668,17.394,15.552,17.394,16.12336,15.775,1.842,0.05124885438,0.023022602,0.007300648649,0.006542034312,decline_onset,post_boundary_relaxation,ejecta_cooling,relaxation_state,1.842,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_UVW1_plateau_or_shoulder,B_SN2011dh_UVW1,SN2011dh,IIb,UVW1,plateau_or_shoulder,4,8,55758.3866,55788.4362,30.0496,55773.4114,17.499,17.601,17.487,17.659,17.552375,17.544,0.172,0.005707242728,0.008387140222,-0.001534816306,0.0004056746723,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,0.172,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_UVW2_peak,B_SN2011dh_UVW2,SN2011dh,IIb,UVW2,peak,2,6,55715.5825,55720.2774,4.6949,55717.92995,16.27,16.998,16.27,16.998,16.72266667,16.832,0.728,0.7441827132,0.2507248849,-0.1377633011,-0.1424273804,peak,maximum_observable_response,ejecta_cooling,transition_state,0.728,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_UVW2_early_decline,B_SN2011dh_UVW2,SN2011dh,IIb,UVW2,early_decline,3,25,55721.4849,55754.1829,32.698,55737.8339,16.834,18.489,16.814,18.489,17.32068,17.016,1.675,0.03558351492,0.03554391544,0.01390430399,0.008711345361,decline_onset,post_boundary_relaxation,ejecta_cooling,relaxation_state,1.675,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_UVW2_plateau_or_shoulder,B_SN2011dh_UVW2,SN2011dh,IIb,UVW2,plateau_or_shoulder,4,8,55758.3899,55788.4421,30.0522,55773.416,18.235,18.37,18.137,18.615,18.352125,18.354,0.478,-0.003210229309,0.008754775706,0.004755299662,0.002753900198,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,0.478,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V_rise,B_SN2011dh_V,SN2011dh,IIb,V,rise,1,23,55713.82,55727.3645,13.5445,55720.59225,13.54,12.737,12.737,14.977,13.57178261,13.344,2.24,-0.08904827608,-0.1513440417,-0.2855087019,0.03447875124,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,2.24,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V_peak,B_SN2011dh_V,SN2011dh,IIb,V,peak,2,22,55728.81,55737.1267,8.3167,55732.96835,12.67,12.745,12.55,12.745,12.61940909,12.605,0.195,0.05778360383,-0.01857697208,0.1325108848,-0.02437826732,peak,maximum_observable_response,ejecta_cooling,transition_state,0.195,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V_early_decline,B_SN2011dh_V,SN2011dh,IIb,V,early_decline,3,34,55738.2638,55772.17671,33.91291,55755.22026,12.828,14.27,12.828,14.418,13.65817647,13.645,1.59,0.3200246779,0.07184988572,0.4578535858,-0.0001684383813,decline_onset,post_boundary_relaxation,ejecta_cooling,relaxation_state,1.59,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V_plateau_or_shoulder,B_SN2011dh_V,SN2011dh,IIb,V,plateau_or_shoulder,4,733,55772.8595,55852.72,79.8605,55812.78975,14.233,15.95,14.101,15.95,14.55947203,14.434,1.849,-6.044383061,-0.01304160271,1436.60095,-0.01015057511,plateau_onset,plateau_or_buffer_regime,recombination_plateau,relaxation_state,1.849,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V_break,B_SN2011dh_V,SN2011dh,IIb,V,break,5,6,55853.72,55885,31.28,55869.36,15.92,16.784,15.82,16.784,16.284,16.26,0.964,0.6657785087,-0.000696771557,2.719055312,-0.007347757675,break,transition_break,ambiguous,transition_state,0.964,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
B_SN2011dh_V_tail_decay,B_SN2011dh_V,SN2011dh,IIb,V,tail_decay,6,3,55952.96,56021.89,68.93,55987.425,17.64,19.44,17.64,19.44,18.43333333,18.22,1.8,0.09817154654,0.0182826315,1.865519455e-05,1.865519455e-05,tail_onset,tail_decay,radioactive_tail,relaxation_state,1.8,phase_local_magnitude_range,yes,compact object-band-phase observable boundary-response state derived from Phase B light-curve ladder,SN2011dh_OSC_raw.json::SN2011dh::photometry
