node_id,time_idx,time_value,scale_idx,scale_value,object_id,stitch_defect,enstrophy_mean,enstrophy_integral,q_mean,q_max,strain_sq_mean_proxy,cx,cy,cz,physical_volume,equiv_radius
t06_s00_o000205,6,1.012,0,0.0061359405517578125,o000205,0.5887046101525317,2144.047844546965,0.34473639985962073,915.0588468354324,2710.805908203125,313.9301508761,3.6613933026105507,3.560009227401909,3.867282319342953,0.00016078764321253436,0.033732978283143714
t03_s01_o000171,3,1.006,1,0.012271881103515625,o000171,0.5847157970241045,1281.0923904107542,0.2320277582388781,547.6788643039002,1332.8094482421875,185.73466180295372,3.681367674652411,3.5575218541281566,3.866948570523943,0.0001811171153428548,0.035098640455680986
t08_s00_o000264,8,1.016,0,0.0061359405517578125,o000264,0.5759378244038048,1928.797134641617,0.19650272237316765,772.8320485502144,1913.8878173828125,383.1330375411883,3.5612298544842638,4.066658826101394,4.094861890723646,0.00010187837738035582,0.02897328932994209
t00_s00_o000282,0,1.0,0,0.0061359405517578125,o000282,0.5696247766768655,1691.557810313666,0.052364272346068975,548.7617624766791,1194.2222900390625,594.0342853603079,3.5533876169973344,3.7691529295337736,4.110796604583513,3.095624165298794e-05,0.019478396691554656
t04_s01_o000247,4,1.008,1,0.012271881103515625,o000247,0.56278270669339,973.8674380653783,0.03419690980679607,342.81015657123766,564.9695434570312,288.247124922903,3.556091672495792,3.768588982130352,4.110909876070525,3.511454277055348e-05,0.02031418809997746
t00_s01_o000380,0,1.0,1,0.012271881103515625,o000380,0.5588902286410272,965.7144029405382,0.04818877537196138,384.2577825475622,618.37890625,197.19883784541378,3.59326614273919,4.028690664856522,4.543655157089233,4.9899613410786525e-05,0.022838602400474972
t01_s01_o000151,1,1.002,1,0.012271881103515625,o000151,0.5487949406953986,748.6626654730903,0.0249053183881308,314.79806179470484,438.96075439453125,119.06654188368066,3.5019088056352405,3.788252698050605,3.7671177917056613,3.326640894052435e-05,0.019951356898934475
t04_s01_o000271,4,1.008,1,0.012271881103515625,o000271,0.5437250408516247,954.9829765768612,0.06000783576786287,386.7373127656824,671.7249755859375,181.5083510454964,3.5839218672584083,3.7680000838111427,4.213758118012372,6.283655022099044e-05,0.02466273528708766
t05_s01_o000018,5,1.01,1,0.012271881103515625,o000018,0.542651980054832,1012.7326093401227,0.052406631090664374,434.44139971051897,718.8441772460938,143.8498099190848,4.317940201078143,3.805589165006365,3.34232565334865,5.1747747240815656e-05,0.023117149394111778
t08_s01_o000188,8,1.016,1,0.012271881103515625,o000188,0.5424523866763024,1497.617319476018,1.688356311862316,593.9982518930905,3346.852783203125,309.6208156898372,3.5025168114021175,4.39645293736067,3.95162742411504,0.0011273616363177696,0.06456416630759848
t08_s00_o000380,8,1.016,0,0.0061359405517578125,o000380,0.5308067870912789,1974.577530445772,0.038773637549092195,590.4456665039063,1147.96875,793.6861974379594,3.350431282380048,4.247866728726555,4.351888967962826,1.9636421944059512e-05,0.016736240784171897
t08_s00_o000375,8,1.016,0,0.0061359405517578125,o000375,0.5308067870912789,2210.323304154491,0.06689143735699604,558.7818638459416,1025.6722412109375,1092.7595764626076,3.4276868241433878,4.1985202108630695,4.328264908026193,3.0263191466727013e-05,0.01933193704027686
t07_s00_o000047,7,1.014,0,0.0061359405517578125,o000047,0.5195116263866975,1535.6183369954426,0.06598415561778367,581.6390074042864,991.370361328125,372.3403221868698,4.2808983479776685,4.291718716262489,3.436051909641553,4.2969111548177286e-05,0.02172814187003345
t06_s01_o000266,6,1.012,1,0.012271881103515625,o000266,0.49911579980854964,1193.5482429504395,0.17646695084548278,478.14834823608396,1355.2197265625,237.25154647827162,3.5895164012908936,3.8036607265472413,4.1988152980804445,0.00014785070640233045,0.03280285152228582
t08_s00_o000273,8,1.016,0,0.0061359405517578125,o000273,0.4988713993758679,1606.200362166004,0.06270899692299521,668.7326465132674,1491.91162109375,268.73506913946926,3.7136875059477674,4.351171791200807,4.0665585486846565,3.904182715936538e-05,0.02104491495522864
t00_s01_o000273,0,1.0,1,0.012271881103515625,o000273,0.4916016611628676,1219.9486340609465,0.19840729405251595,474.57738494873047,1571.962890625,270.7938641634855,3.585472258654508,3.809434088793668,4.199066313830289,0.0001626357770425635,0.033861731356723275
t02_s01_o000020,2,1.004,1,0.012271881103515625,o000020,0.4803429561275889,1009.9668389682112,0.054130062586837294,432.17829789786504,792.0315551757812,145.6102431724811,4.318106445772894,3.7993020929139236,3.3427034822003594,5.3595881070844786e-05,0.023389140810042813
t07_s01_o000021,7,1.014,1,0.012271881103515625,o000021,0.4655917896817202,887.7285838407629,0.16734540522335645,382.5534557267731,746.8740234375,122.62167238721668,4.429358225242765,3.789415719462376,3.4178905346814323,0.00018850965066297132,0.035569819370407534
t06_s00_o000214,6,1.012,0,0.0061359405517578125,o000214,0.4608305534649733,2309.070623475918,3.8956680776704142,864.4792387407479,8389.017578125,580.1121459944225,3.624152580026436,4.196251108436475,4.041744378075671,0.0016871151700878426,0.07385026199893122
t03_s00_o000366,3,1.006,0,0.0061359405517578125,o000366,0.4591479170272447,2565.222995334201,0.05333484824151521,892.0916588677301,3202.8955078125,781.039677598741,3.724711624781291,3.4269821537865535,4.339941930770874,2.079150558782772e-05,0.017058170200370065
t06_s01_o000356,6,1.012,1,0.012271881103515625,o000356,0.4591479170272447,1051.7575031148976,0.11273974010462944,460.6487074227169,1045.3974609375,130.46008826946388,3.779624766316907,4.060396942599066,4.486950603024713,0.00010719176214168957,0.029468470845528165
t08_s00_o000199,8,1.016,0,0.0061359405517578125,o000199,0.4530618363874936,1635.0701338388387,0.2334362461261763,637.0068279377465,1902.2030029296875,361.05647796334574,3.941965620880374,3.533379495336786,3.9701135035085833,0.00014276833836975034,0.032422594535716234
t02_s00_o000234,2,1.004,0,0.0061359405517578125,o000234,0.44939154142639537,2200.3554394523912,1.691177032592363,817.2786619772882,8567.1357421875,565.7981154978149,3.567877390021349,4.258830034449755,4.0520043905554575,0.0007685926565633647,0.05682453281041129
t05_s00_o000352,5,1.01,0,0.0061359405517578125,o000352,0.4398446563609238,1188.9035897603849,0.022521842685012235,527.3365571557022,834.3341064453125,134.23047544898054,3.465375847932769,4.431412342118054,4.26514331887408,1.8943371757798588e-05,0.016536980881615683
t05_s00_o000307,5,1.01,0,0.0061359405517578125,o000307,0.43341781752723485,1893.361013736365,0.04636419518076364,669.7987754389925,1219.17919921875,553.7634628583801,3.6358832728187993,3.8676597442267076,4.166179040692887,2.448777324788598e-05,0.018014417704304658
t05_s00_o000323,5,1.01,0,0.0061359405517578125,o000323,0.43341781752723485,1645.7021673631298,0.04904383032570401,588.5318388236585,1125.125244140625,468.63848971581274,3.6040714230648305,3.788530163062635,4.1848928965339365,2.980115800921973e-05,0.019233050722535967
t05_s00_o000331,5,1.01,0,0.0061359405517578125,o000331,0.43341781752723485,2784.738975747118,0.19878627818044825,1027.6619201462631,4388.2236328125,729.4151354545916,3.5811167156812056,3.8179560780139417,4.2022764451295425,7.138416918487517e-05,0.025733830336767176
t05_s00_o000349,5,1.01,0,0.0061359405517578125,o000349,0.43341781752723485,1525.7948205447892,0.036305865203725154,621.5304064704377,1164.7139892578125,282.7340076039138,3.5654492169907948,3.7480976998227313,4.248206640910176,2.3794723061625056e-05,0.01784284139622391
t07_s00_o000322,7,1.014,0,0.0061359405517578125,o000322,0.4313078125254609,1646.8566332620287,0.04793688044994606,587.3391483851841,1054.365478515625,472.1783364916605,3.6062684929560103,3.7867917598239957,4.1861148750971235,2.9108107822958806e-05,0.019082786375296396
t07_s00_o000348,7,1.014,0,0.0061359405517578125,o000348,0.4313078125254609,1525.9518967401414,0.03701464361913378,628.1461428687686,1178.506103515625,269.65961100260415,3.5673101402464367,3.7465380418868293,4.249159229369391,2.425675651913234e-05,0.017957589510593917
t07_s00_o000307,7,1.014,0,0.0061359405517578125,o000307,0.4313078125254609,2563.2223106274764,0.24751754350665497,913.3754611950742,4737.06103515625,736.471388237328,3.598485443580664,3.8309172203666284,4.193436808563305,9.656499261902207e-05,0.028460577013234237
t08_s00_o000413,8,1.016,0,0.0061359405517578125,o000413,0.4295631304946587,2098.569729647794,0.044117228974422856,883.1380792974115,2387.25,332.2935710529707,3.4191934800410007,4.159282309668405,4.441468147131113,2.102252231658136e-05,0.017121116048210493
t02_s00_o000163,2,1.004,0,0.0061359405517578125,o000163,0.4208100448196149,1472.1005892666903,0.03740878487815684,541.2729020552201,1016.5842895507812,389.5547851562501,3.7834121227264403,3.389540520581332,3.7894365007227115,2.5411840162900545e-05,0.01823822217486626
t02_s00_o000176,2,1.004,0,0.0061359405517578125,o000176,0.4208100448196149,1419.184176883182,0.02426129116714365,586.7376906936233,1188.87890625,245.70879549593542,3.806015601029267,3.4238460063934326,3.831139790045248,1.7095237927769458e-05,0.015980689501991715
t08_s00_o000098,8,1.016,0,0.0061359405517578125,o000098,0.4162231821344986,2187.2749509792593,0.2561856317584249,794.0964217026088,2453.319580078125,599.0821075740416,3.470839807502852,3.7465456491391333,3.6926776582202496,0.00011712548147809615,0.03035201955133446
t02_s00_o000283,2,1.004,0,0.0061359405517578125,o000283,0.4132670718965327,1612.3904009257278,0.02719170838038127,651.3798272119809,1270.5914306640625,309.630746501766,3.2849888311673516,4.28556741100468,4.100480546690013,1.6864221199015816e-05,0.01590837770047859
t05_s00_o000428,5,1.01,0,0.0061359405517578125,o000428,0.4119673074925998,1872.3071359217852,0.03763048146935926,770.3356196962554,1414.0614013671875,331.6358965292743,3.5231495040586625,4.012261546891311,4.507156890014122,2.0098455401566795e-05,0.016866489141571857
t01_s00_o000404,1,1.002,0,0.0061359405517578125,o000404,0.4098733378580533,2221.552641068382,0.0446497766787458,927.918613477685,2591.067626953125,365.715414113012,3.40014858081423,4.16093468117988,4.455882995978169,2.0098455401566795e-05,0.016866489141571857
t04_s00_o000430,4,1.008,0,0.0061359405517578125,o000430,0.40593693711102036,1820.4563306920668,0.05719559782432602,679.9853163326488,1895.752685546875,460.4856980267691,3.6144662183873795,4.017543371985941,4.5423016407910515,3.141827511049522e-05,0.019574825969568093
t02_s00_o000388,2,1.004,0,0.0061359405517578125,o000388,0.40003275601087057,1877.2570176398617,0.03772996644631305,623.8465516539826,1340.2054443359375,629.5639143318965,3.8109039575204084,3.469407128191542,4.375057848020532,2.0098455401566795e-05,0.016866489141571857
t05_s01_o000038,5,1.01,1,0.012271881103515625,o000038,0.38093009090978813,958.1881917317709,0.015937740114065322,266.39905802408856,285.92572021484375,425.39007568359375,3.7637089358435736,4.059597624672784,3.39964312977261,1.6633204470262175e-05,0.015835402464780792
t06_s00_o000376,6,1.012,0,0.0061359405517578125,o000376,0.3725436567554516,1214.2246089327164,0.038709855203637164,516.812209861866,920.616455078125,180.60018920898438,3.923613918000373,4.384076239406198,4.3537522433460625,3.18803085680025e-05,0.019670314436640756
t06_s00_o000177,6,1.012,0,0.0061359405517578125,o000177,0.3705065005495053,1556.0566346591577,0.04781019009474969,626.6139443763217,1306.8497314453125,302.8287459065143,3.6330216038495973,4.1488096893281865,3.8306173435727455,3.0725224924234296e-05,0.019429821934575337
t03_s00_o000358,3,1.006,0,0.0061359405517578125,o000358,0.3651347825946946,1423.7949465569284,0.10492562385928554,535.3568776289123,1125.03173828125,353.0811912991037,3.720813988144495,3.3529845487361416,4.359759672308416,7.369433647241158e-05,0.026008491748528744
t01_s01_o000150,1,1.002,1,0.012271881103515625,o000150,0.35686714873036735,951.2898801915786,0.1195515486627562,405.42890616024243,881.8490600585938,140.43206787109375,3.7595180483425366,3.38522567468531,3.820516516180599,0.00012567310044198088,0.031073099336186818
t02_s00_o000190,2,1.004,0,0.0061359405517578125,o000190,0.351697366440148,1640.5909097133538,0.23649846179540226,650.5871583009377,2004.8043212890625,339.4165931114783,3.9469251051927223,3.527793165964958,3.964359436279688,0.00014415443874227218,0.03252718427474542
t05_s00_o000378,5,1.01,0,0.0061359405517578125,o000378,0.3483358308839582,1735.6355303596047,0.03408167161524271,730.1178412942326,1559.5074462890625,275.39984777113955,3.7567027344423183,3.461311337527107,4.323230516209322,1.9636421944059512e-05,0.016736240784171897
t03_s00_o000160,3,1.006,0,0.0061359405517578125,o000160,0.3424949455666541,1487.1628352785574,0.03538662781299439,543.6231239096633,1013.87255859375,399.91658745923087,3.782768742552081,3.3918557143905788,3.7902748445862704,2.3794723061625056e-05,0.01784284139622391
t04_s00_o000358,4,1.008,0,0.0061359405517578125,o000358,0.3417333353931928,1674.7198879198097,0.1009778489324197,690.393007008052,2227.38232421875,293.9338739037057,3.4253270954921327,4.214747585099319,4.309184647154534,6.0295366204700385e-05,0.02432568671702658
t08_s00_o000236,8,1.016,0,0.0061359405517578125,o000236,0.34100534608069594,2287.6757929592845,3.1624924067798648,848.6053549720642,8542.5517578125,590.4650830151561,3.661981818191508,4.175635101004718,4.057154231530459,0.0013824041048617897,0.0691059542759621
t00_s01_o000135,0,1.0,1,0.012271881103515625,o000135,0.338244925950349,887.7124612497729,0.07054629153188754,347.5139841478924,534.7229614257812,192.68449295398807,4.513688935789951,3.558765350386154,3.7571131961290227,7.946975469125261e-05,0.026670905117255866
t03_s00_o000173,3,1.006,0,0.0061359405517578125,o000173,0.3365262953949816,1613.1476221720377,0.0447196904005079,651.4943489074707,1324.714599609375,310.15892435709634,3.6305760701497394,4.147631327311198,3.8368970712025963,2.772200745043696e-05,0.01877494566696141
t07_s00_o000249,7,1.014,0,0.0061359405517578125,o000249,0.3317440134840863,1975.597413674379,0.42718670452337193,779.3444970611833,2814.72607421875,416.9084195520122,3.525030026069054,4.190989351680136,4.058345525692671,0.00021623165811340828,0.037234331109457855
t01_s01_o000341,1,1.002,1,0.012271881103515625,o000341,0.3304252667912965,943.9190826416016,0.020933865473280078,320.5965156555176,392.3194274902344,302.7260513305664,3.8083649476369223,3.462706963221232,4.3749167919158936,2.2177605960349567e-05,0.017429115631890944
t02_s00_o000423,2,1.004,0,0.0061359405517578125,o000423,0.3250867812985489,1827.060567704458,0.0531822760038177,694.7392166379898,1884.782470703125,437.5821344284784,3.609774744699872,4.017035624337574,4.541707239453754,2.9108107822958806e-05,0.019082786375296396
t02_s00_o000425,2,1.004,0,0.0061359405517578125,o000425,0.3250867812985489,1503.9882405598958,0.03648187655889963,578.3383943103609,1271.6622314453125,347.31145193917405,3.592788902918498,4.044101939882551,4.538074373063587,2.425675651913234e-05,0.017957589510593917
t05_s01_o000140,5,1.01,1,0.012271881103515625,o000140,0.31127812445913283,924.91125,0.042733994272488265,357.55245300292967,554.5424194335938,209.80634399414066,4.484750127792358,3.5182167720794677,3.7749445247650146,4.6203345750728264e-05,0.02226015951165992
t05_s01_o000129,5,1.01,1,0.012271881103515625,o000129,0.31127812445913283,844.2470728556315,0.03744675782994146,331.9976444244385,480.4881286621094,180.25178400675452,4.556949694951375,3.6058789094289145,3.7408696015675864,4.4355211920699134e-05,0.02195930966567118
t03_s01_o000157,3,1.006,1,0.012271881103515625,o000157,0.3002382952624609,1763.4322883627692,1.1439296630502105,670.4086519333712,2725.481201171875,422.61498449602686,4.3145450805327155,4.243396140231706,3.8961473564137084,0.0006486949743402248,0.053701198043299356
t01_s01_o000301,1,1.002,1,0.012271881103515625,o000301,0.2926765162705771,857.7374376569476,0.0443859801228566,355.3975492204939,586.622802734375,146.9423392159598,3.7810454027993337,3.454087427684239,4.2898901871272495,5.1747747240815656e-05,0.023117149394111778
t05_s01_o000015,5,1.01,1,0.012271881103515625,o000015,0.2926765162705771,895.1502947126116,0.08106351958832728,310.44163139498966,460.1532287597656,274.2670319226323,3.5846953051430837,3.4171465610971254,3.4001161954840837,9.05585576714274e-05,0.027857809391000802
t03_s00_o000156,3,1.006,0,0.0061359405517578125,o000156,0.286970092806415,1343.6840459650214,0.027316387364402103,552.571008162065,1074.92431640625,238.54202964089131,3.6413232629949395,4.156811995939775,3.7720606327056885,2.0329472130320436e-05,0.016930865678361637
t01_s00_o000227,1,1.002,0,0.0061359405517578125,o000227,0.2837359659001612,2257.1260492723,3.192218190632179,829.5060475501155,8012.654296875,598.113954172069,3.64421066393536,4.16537171592513,4.068135800761984,0.0014142844134297922,0.0696331510861376
t03_s00_o000175,3,1.006,0,0.0061359405517578125,o000175,0.28148611124962236,1425.1452977564427,0.02535089516084722,588.9787193397423,1127.615234375,247.18785907695815,3.8048321333798496,3.425838194884263,3.8310493339191782,1.778828811403038e-05,0.016193790453734386
t04_s00_o000101,4,1.008,0,0.0061359405517578125,o000101,0.2787696257558987,2191.1260804293447,0.2596738178258261,806.0090824000785,2440.081787109375,579.1079156291878,3.47513433599565,3.745139642068517,3.6924997310192262,0.000118511581850618,0.03047128214996619
t05_s00_o000353,5,1.01,0,0.0061359405517578125,o000353,0.2762115685491563,1268.4925720950207,0.02432256936965579,513.0607071842056,733.6240234375,242.37115772660945,3.8046439555754143,3.455117125109018,4.263582738049059,1.917438848655223e-05,0.016603932951354986
t00_s00_o000102,0,1.0,0,0.0061359405517578125,o000102,0.2724628550711327,2184.4724229626627,0.2639317790864112,812.1599552891222,2485.8154296875,560.1525123844183,3.480817569145509,3.7439708130765372,3.6966431186486384,0.00012082174913815441,0.030668003428891196
t01_s00_o000256,1,1.002,0,0.0061359405517578125,o000256,0.2720983110198306,1736.7793341812248,0.5861898423905813,669.6892908032344,2813.10546875,397.4007525747561,3.4395239434774245,4.182942909218529,4.1373412374108725,0.00033751544070906997,0.04319183733128942
t01_s01_o000377,1,1.002,1,0.012271881103515625,o000377,0.2645733254689796,998.2537766676683,0.11991892741490104,400.0459599421574,891.419921875,198.16185678335341,3.6304384048168474,4.023516196470994,4.556682230876042,0.00012012869895189349,0.03060925232058787
t02_s01_o000371,2,1.004,1,0.012271881103515625,o000371,0.2629639557393053,1030.461200344947,0.11807467270317518,408.3526325841104,873.8028564453125,213.7559351767262,3.631973151237734,4.024673346550234,4.5543435696632635,0.0001145842974618061,0.03013090427255555
t03_s00_o000372,3,1.006,0,0.0061359405517578125,o000372,0.2615291581135273,1282.1209592819214,0.13269374266614595,527.3827403613499,1117.394287109375,227.35547855922164,3.8638532076563155,3.367362482207162,4.391735843249729,0.00010349549448163131,0.02912578313520594
t06_s00_o000164,6,1.012,0,0.0061359405517578125,o000164,0.25698118924235425,1453.92232415615,0.026198669576698714,589.755376571264,1118.5418701171875,274.4115710136218,3.63482796228849,4.164485497352405,3.7653346978701077,1.8019304842784023e-05,0.01626359213737271
t06_s00_o000381,6,1.012,0,0.0061359405517578125,o000381,0.2552744517637614,1572.839823475346,0.10500881784221872,674.0309787209059,1564.3106689453125,224.77786603353434,3.8348903284765856,4.385129205083352,4.392347958673655,6.676383460980234e-05,0.02516619482794459
t05_s01_o000053,5,1.01,1,0.012271881103515625,o000053,0.24835048781787403,883.2868419828869,0.034281078180051536,409.4094543457031,671.7435302734375,64.46793329148068,3.679364102227347,4.104789313815889,3.4426921095166887,3.881081043061174e-05,0.021003324105808765
t06_s00_o000198,6,1.012,0,0.0061359405517578125,o000198,0.24515082237239022,1641.2094511900768,0.23393359942452363,643.7547066810645,1804.57373046875,353.7000378279479,3.944555645437256,3.5319360191277207,3.9674883503195146,0.0001425373216409967,0.032405097179627425
t05_s00_o000249,5,1.01,0,0.0061359405517578125,o000249,0.23351130478966334,1885.5114199320476,0.0836322586099843,716.7378897666931,1440.923583984375,452.03564039866137,3.68069264292717,4.203046540419261,4.009508748849233,4.4355211920699134e-05,0.02195930966567118
t02_s00_o000339,2,1.004,0,0.0061359405517578125,o000339,0.2331701116995924,1272.7562410285675,0.02440432261416566,512.1066912915334,754.8158569335938,248.54285844550077,3.810410261154175,3.4509032864168465,4.258112140448697,1.917438848655223e-05,0.016603932951354986
t02_s00_o000364,2,1.004,0,0.0061359405517578125,o000364,0.2331701116995924,1770.8877793255974,0.03477389965041598,740.5668047736673,1615.2718505859375,289.75416977826285,3.763199612673591,3.4607338372398826,4.3185383263756245,1.9636421944059512e-05,0.016736240784171897
t04_s00_o000188,4,1.008,0,0.0061359405517578125,o000188,0.2298525955918452,1488.322239189391,0.10796178319905186,655.974471851519,1386.2869873046875,176.37329548635307,4.459921063890882,3.9350245697483137,3.8730984690842356,7.253925282864337e-05,0.025871890008439268
t04_s00_o000432,4,1.008,0,0.0061359405517578125,o000432,0.22863747145200827,1514.3847403478142,0.034634972670168865,576.9105350995304,1248.063720703125,360.5636701487533,3.5978835929523814,4.043018189343539,4.535814788606432,2.287065614661049e-05,0.017608809903912375
t01_s00_o000411,1,1.002,0,0.0061359405517578125,o000411,0.22565578682616275,1553.172827034353,0.07678510581777158,642.2573531676676,1452.9766845703125,268.6581206990179,3.4034884466189093,4.158639223776131,4.509047305472543,4.943757995327924e-05,0.022767894200573683
t05_s00_o000423,5,1.01,0,0.0061359405517578125,o000423,0.22408262113248867,1250.703459603446,0.04854081487557961,481.1705060686384,703.0383911132812,288.3624474661691,3.4807860737755183,3.9490532988593694,4.5090309211186,3.881081043061174e-05,0.021003324105808765
t02_s00_o000302,2,1.004,0,0.0061359405517578125,o000302,0.22311060980182446,1052.7452335947567,0.023590570727376723,453.1153400853737,684.0363159179688,146.51455342400925,3.312513476794528,4.316214185400107,4.133717396824631,2.2408622689103208e-05,0.017489424471037365
t08_s00_o000077,8,1.016,0,0.0061359405517578125,o000077,0.22091260393563356,2091.89519230411,1.0134020585126218,811.7799648417708,4260.71142578125,468.3352626205683,3.531124017098772,3.7722574100075987,3.718786652905633,0.00048444208019638585,0.04872117463943299
t02_s00_o000153,2,1.004,0,0.0061359405517578125,o000153,0.21753656246939637,1900.1917957318667,0.1312538517036905,835.6005874684822,3224.814208984375,228.99062079490227,3.735055165147303,3.371844423255793,3.8231746592250557,6.907400189733875e-05,0.02545317731563476
t08_s00_o000425,8,1.016,0,0.0061359405517578125,o000425,0.21120828333872163,1526.5899498714275,0.07018089545712901,648.2122908549093,1426.558837890625,230.16536816160897,3.4177408997137944,4.161916403315175,4.495723902879648,4.597232902197462e-05,0.022222997239695598
t07_s00_o000330,7,1.014,0,0.0061359405517578125,o000330,0.2099645136405023,1721.369793514391,0.402834866515775,721.882504130869,1654.485107421875,277.60478525265285,3.649325164378807,3.9337408490854093,4.405481407931856,0.00023401994622743866,0.03822857315010382
t05_s00_o000332,5,1.01,0,0.0061359405517578125,o000332,0.20846800652108263,1743.3848967216384,0.4003345693443429,733.8373030541649,1645.298583984375,275.71029061330864,3.6457460617395476,3.9349624467807516,4.406324906128513,0.00022963062838111947,0.037988055892543796
