null_index,seed,swap_attempts,swap_accepted,mobility_fraction,mobile_groups,transition_groups,graph_signature,matches_real_graph,scale_persistence,time_persistence,stitch_defect
16,20260920,70560,70478,0.9988378684807256,75,81,c861654e67ab32be92586ebc6b31b065c3dd97d2aa7609430bd8ada40c53c200,False,0.34694616977225673,0.4878996643702527,0.9956349206349207
17,20260921,70560,70471,0.9987386621315193,75,81,e52cbbeb772219ef137fdf8722f0e0e0b14fda03c4d6baa1a6f29c404198618c,False,0.3476190476190476,0.4872813990461049,0.9974069263720103
18,20260922,70560,70492,0.9990362811791383,75,81,e2c50a47e8fc27a408cfc0e13a3d7ab25cd143ea7fd396b7e634064016c4689a,False,0.34751552795031054,0.48714260478966365,0.995029059968021
19,20260923,70560,70496,0.999092970521542,75,81,7c1f966633a5dd0038a0d3fc91ae6e23e03c49669d83d4792ebdf98e34d261ec,False,0.3462215320910973,0.48781134075251725,0.9969042978081921
20,20260924,70560,70459,0.9985685941043084,75,81,cc01377d3b6f45e6c1af01adc02eb50709a9d6179f10ba13b9cb079f4c05c34a,False,0.34648033126294,0.4888586065056653,0.9965477976113233
21,20260925,70560,70486,0.9989512471655329,75,81,a38558dd440a65c13a2dd8e07a1dc1a5c47ea991b04f45b2e1f88399ef0f721a,False,0.3474120082815735,0.4876851641557524,0.9960390403832776
22,20260926,70560,70472,0.9987528344671202,75,81,bd1079a67473793ee94d05b89f85750be578583d0faca68465eb1047b9db5cdc,False,0.3467391304347826,0.48624675095263337,0.9971120378745385
23,20260927,70560,70475,0.998795351473923,75,81,eae718c207c4a97701a75e4ce3944c26cb14bd5955b2fb4ae2773323808740c0,False,0.3472567287784679,0.4880636939460469,0.997945100449306
24,20260928,70560,70478,0.9988378684807256,75,81,eb755bd8cd2ff2b7a454ec0b4528b42a27b15b3ce0438c8676ffe5e4dede51a1,False,0.3468944099378882,0.4893254599136952,0.998266769559164
25,20260929,70560,70472,0.9987528344671202,75,81,154c5adf57c07cc6a94a57d66dd1ebeb8b6284253d269ad3b411df66013fb33e,False,0.34746376811594204,0.4894894894894895,0.9965810548332245
26,20260930,70560,70478,0.9988378684807256,75,81,6784af4930b235fddafcd459994dc43ce3e6a062b36b7682f695d76f84394e87,False,0.3463768115942029,0.48739495798319327,0.9971984213996115
27,20260931,70560,70485,0.998937074829932,75,81,247f891e0c7355edf4a64c143154e8afd0d07ed1ec4240bb797629260cd0788d,False,0.3473084886128364,0.48844222373634144,0.9958338410732039
28,20260932,70560,70480,0.9988662131519275,75,81,fe39b488a8a613484d139dfa7233768e2fed442a56a0a1a2006fafa3cfc8b266,False,0.34694616977225673,0.4891488126782244,0.9966055090946053
29,20260933,70560,70487,0.9989654195011338,75,81,0697b85f63ff0c38983cb49c01e718c9382d2975e2f13dab6c38dee70b6f661b,False,0.34715320910973085,0.4881141645847529,0.9970877344615559
30,20260934,70560,70483,0.9989087301587302,75,81,8cfe054272e518dcbfc81fd997b3501959b4334b67f27ade3d07c8aee95d4d0a,False,0.3481366459627329,0.489110959699195,0.9947151778921036
31,20260935,70560,70490,0.9990079365079365,75,81,c833617bb09954392c7e38de8edfe93db7507bc6fe9b8de412591f48f500a43f,False,0.3472567287784679,0.4893633128927247,0.9958058152458029
32,20260936,70560,70483,0.9989087301587302,75,81,5790af7f8d6fbce25f919e7d84b526958517cdee8b5fef691fc84870293d7532,False,0.34767080745341616,0.48976707800237207,0.9961804718512495
33,20260937,70560,70489,0.9989937641723357,75,81,f95923f4fc5f6938b69085c33622351f50e702a056500432c6dcda3a70eae60f,False,0.34627329192546585,0.4877987230928407,0.996316596353677
34,20260938,70560,70485,0.998937074829932,75,81,5c26b8290b45062f1f850778c01c5b729e87069020138c579029a30ce9f79f5b,False,0.34767080745341616,0.4874454286218992,0.9972895580258373
35,20260939,70560,70476,0.9988095238095238,75,81,e1b3b3540e6657a7a89f04a2cd6cb251d0dad2c666909c0251b65d5149e64786,False,0.347360248447205,0.48922451863628336,0.9962273687369568
36,20260940,70560,70480,0.9988662131519275,75,81,b12ba6669ea8330d94fa49208baf18c9d550284dae090cf35957237dd2056ec1,False,0.3471014492753623,0.48793751734928204,0.9958592304129134
37,20260941,70560,70476,0.9988095238095238,75,81,50ef3ce6e89588bd9a852b2937d460969b3aa7f595f32be7525102042a4a8a45,False,0.34679089026915116,0.4880889292653999,0.9966236712023355
38,20260942,70560,70476,0.9988095238095238,75,81,35a56e549743cdd4acfaae08575707d62c69f4dda954b99f68e76716957dc725,False,0.34699792960662523,0.4890731067201655,0.9968412166831223
39,20260943,70560,70486,0.9989512471655329,75,81,431de3205f4240df8520d87b84262a6b09408e1df9ef7f4860b7a7142779d57b,False,0.3465320910973085,0.488379135437959,0.9960938277183442
40,20260944,70560,70483,0.9989087301587302,75,81,94f18abe6b8f4ac3d54da54eed37dc9656a1854e1414bcd20d94025827da39fc,False,0.3470496894409938,0.4884043707573119,0.9972734253415254
41,20260945,70560,70469,0.9987103174603175,75,81,1c9f22e9e318d9989b0f95b82d761b583193277fdf17c2be25eb126faafaa9de,False,0.3473084886128364,0.4869785752138693,0.9950383986902811
42,20260946,70560,70477,0.9988236961451247,75,81,6376754cfc3877a95fe7f4b225d6cd3cee2cee8383cc46aafe8e3881c3f78849,False,0.34684265010351967,0.48807631160572335,0.99556285699843
43,20260947,70560,70486,0.9989512471655329,75,81,6bc0c2362e8c23e2fe46cb439f2828ea8c0e28ad973a3b54f9ca52fb1e0f8d8d,False,0.34648033126294,0.4860574860574861,0.998274802729024
44,20260948,70560,70485,0.998937074829932,75,81,f33aa409bcaf437ea1bec72ea2c39e97c9b9fb19f7a3787dec99a5bbd6bbec3c,False,0.3479296066252588,0.48807631160572335,0.9944577552558415
45,20260949,70560,70467,0.9986819727891156,75,81,34c442565ab7af5436709d0f3e60a3d4af5a685ddb9762c17b570b881d943f4c,False,0.34575569358178054,0.48844222373634144,0.9971552143767228
46,20260950,70560,70474,0.998781179138322,75,81,c93577dc426c904f8790429108439cfc44171bf452d0029c6f85f4c55c8e0899,False,0.3467391304347826,0.48783657607187014,0.9952677208679885
47,20260951,70560,70479,0.9988520408163265,75,81,7dc133915078b1c7dc92d8f01c29e5889d2a8af8cd9c486a8b4890ff3d2617ea,False,0.34684265010351967,0.48826557650087066,0.994616956310934
48,20260952,70560,70485,0.998937074829932,75,81,db346aa1eaaf12fcbff2b6a666582dd85030075efde38f68b6938431f3b898ab,False,0.34699792960662523,0.48848007671537075,0.9972369611541396
49,20260953,70560,70485,0.998937074829932,75,81,b45801ab8fe39c43f03a736bbff580973613b535b14607c6e70bb00a935593e2,False,0.34627329192546585,0.4876725464960759,0.9956479447559005
50,20260954,70560,70481,0.9988803854875283,75,81,eb0e66796944c59e9e8e00b816a72914be3db4f5cb0b78967d23554ce690dae6,False,0.3464285714285714,0.4895525777878719,0.9964101697053235
51,20260955,70560,70494,0.9990646258503402,75,81,c56afd90db323f8e56de49c0c314c35ff072d16001c2b3c0cd71e3f0bb1ef69f,False,0.34751552795031054,0.4882781941605471,0.9959870176623035
52,20260956,70560,70483,0.9989087301587302,75,81,ea4cd127d25f1f5dc9fd1780ace427553acf3194e30a47bda25f18f464aea11e,False,0.3472567287784679,0.4885179296944003,0.9968165562677621
53,20260957,70560,70484,0.998922902494331,75,81,0fdd9016758e03b2f2038f8820128d6108c69dc7d1ba21062f5a9c8fac16df4f,False,0.34596273291925467,0.4887576652282535,0.9982066485608613
54,20260958,70560,70476,0.9988095238095238,75,81,99c99404e325555426b17f08fac8c55869f57e10f35e035c6dc5e74b05070b36,False,0.34694616977225673,0.4892119009766069,0.9978720937227616
55,20260959,70560,70494,0.9990646258503402,75,81,96b47f0fb04b330fe78bef70a24b7fe6264c1dc2954ae749619d2f4b5cb87dbb,False,0.3472567287784679,0.48826557650087066,0.9944661776470631
56,20260960,70560,70484,0.998922902494331,75,81,b36848cc25182a365af3e62c8a46141eaf5f82460731c012b4a9c2c1da3d1561,False,0.3471014492753623,0.48961566608625434,0.997053693359738
57,20260961,70560,70483,0.9989087301587302,75,81,b0b06c98d3e96af97bb72e835f58c3f22628aaf63f8ea67610cdd2c9625b588c,False,0.3470496894409938,0.48663789840260435,0.9964535047529665
58,20260962,70560,70487,0.9989654195011338,75,81,aa861dc03e5c43783c82c9820d266d4b3e95072362a2533025027f3f4d67275f,False,0.34679089026915116,0.4878996643702526,0.9970608014190955
59,20260963,70560,70487,0.9989654195011338,75,81,2eb43464e082c5b38a36701c8fd903dbaad53c55a1d9f780f2f5282d4c1a22cc,False,0.3464285714285714,0.48759684053801705,0.994670755566137
60,20260964,70560,70471,0.9987386621315193,75,81,dcf82113220d71ec07e2d2591b7117993eb486b7766a7600dc8f2971fb4d4656,False,0.3465320910973085,0.4884043707573119,0.993458323665912
61,20260965,70560,70460,0.9985827664399093,75,81,93160c17d764855f0a0b1953714d59c34463a8f135a65831e95c21bc8d52fdd6,False,0.3473084886128364,0.48724354606707554,0.9982646330740367
62,20260966,70560,70469,0.9987103174603175,75,81,457ffcb97e3bd80db72e0b65fa36b797d81271af2dc1ce2db86892bb9044a957,False,0.3471014492753623,0.48752113457995816,0.9966532372712517
63,20260967,70560,70492,0.9990362811791383,75,81,c3202cf5745019ad800b528a61bdb25513ffe92507c20f0c4c957338a8659a8b,False,0.3471014492753623,0.48869457692987106,0.9973457284179719
64,20260968,70560,70477,0.9988236961451247,75,81,0ff1a6eb929b93803f338d202c76780bbd3e80f6e09d5f08b0847178d3297749,False,0.3476190476190476,0.48730663436545785,0.9970895398183742
65,20260969,70560,70486,0.9989512471655329,75,81,b9ef410c256efeaba1b51f4d0548e5ae71fcb75d46fefd762c898239b9bf3e7f,False,0.3474120082815735,0.4868019279783985,0.9967755627502316
66,20260970,70560,70472,0.9987528344671202,75,81,b0a1144687b969f80bacbd4a97687068b0f3e648756b31106de80061a129ad97,False,0.34679089026915116,0.4895778131072249,0.9967049302005379
67,20260971,70560,70478,0.9988378684807256,75,81,5e566b2b5d215c4467174cb2c24ffea4dff0e4cb8633d960542783698940e296,False,0.34715320910973085,0.48841698841698844,0.9952611261962367
68,20260972,70560,70476,0.9988095238095238,75,81,fbcb115afe16f1dfa03333ee2a3dec62b7492a779fb7eb9f7a52f5ef55eb4785,False,0.347360248447205,0.4881898705428117,0.9982498404571479
69,20260973,70560,70481,0.9988803854875283,75,81,60dcd1dac3a46c02f4aeae13aff64d69ab4a0114c2b5bb3c775a390d80ebb624,False,0.3471014492753623,0.48989325459913696,0.9953113044794158
70,20260974,70560,70472,0.9987528344671202,75,81,9a788699c0cb64d4679c4a53b1839730d25e9b1cbe487bab60c163a185e4e738,False,0.34679089026915116,0.488795518207283,0.9949465452037739
71,20260975,70560,70476,0.9988095238095238,75,81,2fceb32abb95daaf10955cad23c821183a0b2176e76aa97b192b725d20f33c31,False,0.345703933747412,0.4893254599136952,0.9968685554570267
72,20260976,70560,70466,0.9986678004535148,75,81,b295d2d963994dc897b17d82e00139f9f4d8c93ed880ea295263be988f2ee15e,False,0.3453416149068323,0.48800060564766445,0.9972725276140861
73,20260977,70560,70470,0.9987244897959183,75,81,0a56c2b75e4b2df361f2321996a584395bdaad8c752540dfea28e5cc4d71cee7,False,0.34684265010351967,0.48715522244934006,0.9958585149041134
74,20260978,70560,70479,0.9988520408163265,75,81,b58eb2db2c45d97f3deb5a76ef1d34623bccc3d4412f036567620314e3e0e6ab,False,0.34684265010351967,0.4871426047896636,0.9978919948476349
75,20260979,70560,70477,0.9988236961451247,75,81,4c7eb055b7e710e9c28aa59b58222a89520a64450ceb29071fba906260753b72,False,0.34679089026915116,0.48868195927019453,0.9982144780765874
76,20260980,70560,70478,0.9988378684807256,75,81,1aff34c62c26ddd869fdcfbf58804c22567e45495cbff8b7d1729db4dad11d58,False,0.34699792960662523,0.48859363565245917,0.995759039383076
77,20260981,70560,70453,0.9984835600907029,75,81,be9dd5b8bb1d42a0675ea31d1cd6f49326a92bbb1071b1f4dd2f8165f839a1bf,False,0.3464285714285714,0.48841698841698844,0.9958750558653932
78,20260982,70560,70481,0.9988803854875283,75,81,31b2be141472410bac2fcdfa23ff80621fceb199d8b8be50306ea96201cbdbda,False,0.34684265010351967,0.48733186968481085,0.9956812937509547
79,20260983,70560,70472,0.9987528344671202,75,81,3b3abb5097af79ea99141254b97dfe27d785687faa7ce12fc42d65aa09a915e1,False,0.34606625258799173,0.48871981224922406,0.9968740255065013
80,20260984,70560,70469,0.9987103174603175,75,81,0acda14d019bbc527f7dbea101f3e4f1314a7484d51c7829f912a29262623e44,False,0.34658385093167704,0.48782395841219367,0.9971530257151792
81,20260985,70560,70481,0.9988803854875283,75,81,0ffe6d66964d675ea3daf0edcc09e8ce63dbec4ff6b1ce648f9613cdcf1698a8,False,0.3466873706004141,0.48917404799757735,0.9973169762431959
82,20260986,70560,70485,0.998937074829932,75,81,03af61b0bff0215f6f04725b6da5281360bc7f7b9f93ddc7d0519a42cee5763d,False,0.3468944099378882,0.48961566608625434,0.9960266051803919
83,20260987,70560,70498,0.9991213151927437,75,81,63a3b577f6e87f6410b6043dfe507ecf80bb83493a40f91d125b8713487f0ead,False,0.34663561076604554,0.4880636939460469,0.996491053608647
84,20260988,70560,70475,0.998795351473923,75,81,d75e6afa80bf1da08a41b401307578a2a7b159b05e3ec29de43ace6e8bf98ba2,False,0.34632505175983436,0.4888081358669595,0.9941196425440159
85,20260989,70560,70465,0.9986536281179138,75,81,e93301bebcb04c69871d7f767a4b101c4584786b1cdc32cc5c973cc6dc96a05a,False,0.34772256728778467,0.4867136043606632,0.9965754720192846
86,20260990,70560,70497,0.9991071428571429,75,81,184bcd61264c64a2f128c94672d37f5e156bce1886c5d14eb95ab56027ac85b4,False,0.3463768115942029,0.48793751734928204,0.9965524437679977
87,20260991,70560,70479,0.9988520408163265,75,81,7dcca2d1dbff56b3ac41b82248a3bbf9a7d564f37d79b153b845e3737cd78444,False,0.34699792960662523,0.48772301713478183,0.9975146909568867
88,20260992,70560,70488,0.9989795918367347,75,81,e94ff1e77357c2ec52b9eb8cb05c6e2f6b3c1a100a92ddc48453ad985de4ce74,False,0.3466873706004141,0.4882781941605472,0.9955557834617123
89,20260993,70560,70474,0.998781179138322,75,81,f1b1d2bc91fec1e375a76fcb3572be4f114b865d3dc9eebafad948da37379a4c,False,0.3475672877846791,0.48976707800237207,0.9960660763165977
90,20260994,70560,70484,0.998922902494331,75,81,86e7b85d0a7cec11c6cc279d171905109526d239d13f51ae94176607ae7ba2a5,False,0.34699792960662523,0.4882151058621647,0.9974319459192954
91,20260995,70560,70476,0.9988095238095238,75,81,5070d62ccc458b99dd7d2d4034a295469d326c66706312ac404ab657aaedc6f9,False,0.34684265010351967,0.4894516365104601,0.9967026757175393
92,20260996,70560,70465,0.9986536281179138,75,81,8804652ddc0e944372dda2eb1dd935202e0b0d44e0cee764636e592d23d59556,False,0.34627329192546585,0.4881393999041058,0.9967852803894587
93,20260997,70560,70484,0.998922902494331,75,81,44e5cc0bbb9dd28ba4beb52020b6867c3b92b7f714053a6aa1e1d6d80eb217a5,False,0.3463768115942029,0.4848966613672496,0.9937915734792113
94,20260998,70560,70495,0.999078798185941,75,81,c80d1cd0cc0d73d0bb6174c04129d0f3f33e731b01a20918d6048a7f9dd5dafe,False,0.34855072463768116,0.48917404799757747,0.9932882767726298
95,20260999,70560,70486,0.9989512471655329,75,81,17878d8f441976f1112941efb741976182c5943df6d279aaa20d72fd4b3039b6,False,0.3468944099378882,0.4889090771443713,0.9971171337766846
96,20261000,70560,70473,0.9987670068027211,75,81,73bb69561c3207fc15b08fce1573b4f36b0b7274c524d6741622d38b6199d2a2,False,0.3464285714285714,0.4868019279783985,0.997641336454599
97,20261001,70560,70483,0.9989087301587302,75,81,3ddc2e8cbd2faa3ac63cedf3fda820163e7353c91399fd2a61133e3c34a70ba9,False,0.34694616977225673,0.4886441062911651,0.996961436079565
98,20261002,70560,70474,0.998781179138322,75,81,22cd082b9ea13924406d5ee943b068277099266dc530e5de55710b860e22f5d5,False,0.34751552795031054,0.48889645948469485,0.996599147800326
99,20261003,70560,70480,0.9988662131519275,75,81,66347fb23659f3e40c7e29e1a5292d41ef45014e004640b8859d16367c1ec948,False,0.34648033126294,0.4887955182072829,0.9965382591027525
100,20261004,70560,70477,0.9988236961451247,75,81,3499429ae5bd863c4953e434ec70b67586ae24e175bf53090c2b56f7fff2554a,False,0.34632505175983436,0.4883917530976354,0.9974479778026717
