object_id,object_name,line_id,line_name,element_group,spectral_phase_role,spectrum_index,alpha,alpha_radius,gap_base,delta_line_flux_base,delta_line_depth_base,delta_equivalent_width_base,delta_velocity_base,delta_width_base,delta_signal_quality_base,line_transition_flag,element_transition_flag,gap_alpha,delta_line_flux_alpha,delta_line_depth_alpha,delta_equivalent_width_alpha,delta_velocity_alpha,delta_width_alpha,delta_signal_quality_alpha,gap_response_norm,flux_response_norm,depth_response_norm,equivalent_width_response_norm,velocity_response_norm,width_response_norm,quality_response_norm,transition_response_norm,structural_response,phase_persistence_score,tail_pressure_proxy,boundary_role,struc_perc_role,alpha_status,instability_flag
C2_SN2012aw,SN2012aw,Fe_II_5169,Fe II 5169,Fe,early_spectral_state,1,1,0,0.228668832569,0,0,0,0,0,0,1,1,0.228668832569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757605805366,1.27979058723,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Fe_II_5169,Fe II 5169,Fe,early_spectral_state,1,1.05,0.05,0.228668832569,0,0,0,0,0,0,1,1,0.240102274197,0,0,0,0,0,0,0.00371607156141,0,0,0,0,0,0,0.05,0.00274321431228,0.746999911955,1.34378011659,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Fe_II_5169,Fe II 5169,Fe,early_spectral_state,1,1.1,0.1,0.228668832569,0,0,0,0,0,0,1,1,0.251535715826,0,0,0,0,0,0,0.00743214312281,0,0,0,0,0,0,0.1,0.00548642862456,0.736686867443,1.40776964595,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Fe_II_5169,Fe II 5169,Fe,early_spectral_state,1,1.15,0.15,0.228668832569,0,0,0,0,0,0,1,1,0.262969157454,0,0,0,0,0,0,0.0111482146842,0,0,0,0,0,0,0.15,0.00822964293684,0.726654707832,1.47175917531,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Fe_II_5169,Fe II 5169,Fe,early_spectral_state,1,1.2,0.2,0.228668832569,0,0,0,0,0,0,1,1,0.274402599083,0,0,0,0,0,0,0.0148642862456,0,0,0,0,0,0,0.2,0.0109728572491,0.716892112067,1.53574870468,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Fe_II_5169,Fe II 5169,Fe,early_spectral_state,1,1.25,0.25,0.228668832569,0,0,0,0,0,0,1,1,0.285836040711,0,0,0,0,0,0,0.018580357807,0,0,0,0,0,0,0.25,0.0137160715614,0.707388359421,1.59973823404,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Fe_II_5169,Fe II 5169,Fe,early_spectral_state,1,1.3,0.3,0.228668832569,0,0,0,0,0,0,1,1,0.29726948234,0,0,0,0,0,0,0.0222964293684,0,0,0,0,0,0,0.3,0.0164592858737,0.698133290224,1.6637277634,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Fe_II_5169,Fe II 5169,Fe,early_spectral_state,1,1.35,0.35,0.228668832569,0,0,0,0,0,0,1,1,0.308702923968,0,0,0,0,0,0,0.0260125009298,0,0,0,0,0,0,0.35,0.019202500186,0.689117269631,1.72771729276,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Fe_II_5169,Fe II 5169,Fe,early_spectral_state,1,1.4,0.4,0.228668832569,0,0,0,0,0,0,1,1,0.320136365597,0,0,0,0,0,0,0.0297285724913,0,0,0,0,0,0,0.4,0.0219457144983,0.68033115417,1.79170682212,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Fe_II_5169,Fe II 5169,Fe,early_spectral_state,1,1.45,0.45,0.228668832569,0,0,0,0,0,0,1,1,0.331569807225,0,0,0,0,0,0,0.0334446440527,0,0,0,0,0,0,0.45,0.0246889288105,0.671766260804,1.85569635148,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Fe_II_5169,Fe II 5169,Fe,early_spectral_state,1,1.5,0.5,0.228668832569,0,0,0,0,0,0,1,1,0.343003248853,0,0,0,0,0,0,0.0371607156141,0,0,0,0,0,0,0.5,0.0274321431228,0.663414338317,1.91968588084,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,H_beta,H beta,H,early_spectral_state,1,0.5,0.5,0.130213847314,0,0,0,0,0,0,0,0,0.065106923657,0,0,0,0,0,0,0.0211609063408,0,0,0,0,0,0,0,0.00423218126816,0.673784684627,1.91968588084,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,H_beta,H beta,H,early_spectral_state,1,0.55,0.45,0.130213847314,0,0,0,0,0,0,0,0,0.0716176160227,0,0,0,0,0,0,0.0190448157067,0,0,0,0,0,0,0,0.00380896314134,0.681322805472,1.85569635148,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,H_beta,H beta,H,early_spectral_state,1,0.6,0.4,0.130213847314,0,0,0,0,0,0,0,0,0.0781283083884,0,0,0,0,0,0,0.0169287250726,0,0,0,0,0,0,0,0.00338574501453,0.689031503605,1.79170682212,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,H_beta,H beta,H,early_spectral_state,1,0.65,0.35,0.130213847314,0,0,0,0,0,0,0,0,0.0846390007541,0,0,0,0,0,0,0.0148126344385,0,0,0,0,0,0,0,0.00296252688771,0.696916635178,1.72771729276,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,H_beta,H beta,H,early_spectral_state,1,0.7,0.3,0.130213847314,0,0,0,0,0,0,0,0,0.0911496931198,0,0,0,0,0,0,0.0126965438045,0,0,0,0,0,0,0,0.00253930876089,0.704984327511,1.6637277634,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,H_beta,H beta,H,early_spectral_state,1,0.75,0.25,0.130213847314,0,0,0,0,0,0,0,0,0.0976603854855,0,0,0,0,0,0,0.0105804531704,0,0,0,0,0,0,0,0.00211609063408,0.713240994975,1.59973823404,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,H_beta,H beta,H,early_spectral_state,1,0.8,0.2,0.130213847314,0,0,0,0,0,0,0,0,0.104171077851,0,0,0,0,0,0,0.00846436253631,0,0,0,0,0,0,0,0.00169287250726,0.721693355998,1.53574870468,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,H_beta,H beta,H,early_spectral_state,1,0.85,0.15,0.130213847314,0,0,0,0,0,0,0,0,0.110681770217,0,0,0,0,0,0,0.00634827190223,0,0,0,0,0,0,0,0.00126965438045,0.730348451297,1.47175917531,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,H_beta,H beta,H,early_spectral_state,1,0.9,0.1,0.130213847314,0,0,0,0,0,0,0,0,0.117192462583,0,0,0,0,0,0,0.00423218126816,0,0,0,0,0,0,0,0.000846436253631,0.73921366344,1.40776964595,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,H_beta,H beta,H,early_spectral_state,1,0.95,0.05,0.130213847314,0,0,0,0,0,0,0,0,0.123703154948,0,0,0,0,0,0,0.00211609063408,0,0,0,0,0,0,0,0.000423218126816,0.748296737849,1.34378011659,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,H_beta,H beta,H,early_spectral_state,1,1,0,0.130213847314,0,0,0,0,0,0,0,0,0.130213847314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757605805366,1.27979058723,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,H_beta,H beta,H,early_spectral_state,1,1.05,0.05,0.130213847314,0,0,0,0,0,0,0,0,0.13672453968,0,0,0,0,0,0,0.00211609063408,0,0,0,0,0,0,0,0.000423218126816,0.748296737849,1.34378011659,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,H_beta,H beta,H,early_spectral_state,1,1.1,0.1,0.130213847314,0,0,0,0,0,0,0,0,0.143235232045,0,0,0,0,0,0,0.00423218126816,0,0,0,0,0,0,0,0.000846436253631,0.73921366344,1.40776964595,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,H_beta,H beta,H,early_spectral_state,1,1.15,0.15,0.130213847314,0,0,0,0,0,0,0,0,0.149745924411,0,0,0,0,0,0,0.00634827190223,0,0,0,0,0,0,0,0.00126965438045,0.730348451297,1.47175917531,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,H_beta,H beta,H,early_spectral_state,1,1.2,0.2,0.130213847314,0,0,0,0,0,0,0,0,0.156256616777,0,0,0,0,0,0,0.00846436253631,0,0,0,0,0,0,0,0.00169287250726,0.721693355998,1.53574870468,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,H_beta,H beta,H,early_spectral_state,1,1.25,0.25,0.130213847314,0,0,0,0,0,0,0,0,0.162767309142,0,0,0,0,0,0,0.0105804531704,0,0,0,0,0,0,0,0.00211609063408,0.713240994975,1.59973823404,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,H_beta,H beta,H,early_spectral_state,1,1.3,0.3,0.130213847314,0,0,0,0,0,0,0,0,0.169278001508,0,0,0,0,0,0,0.0126965438045,0,0,0,0,0,0,0,0.00253930876089,0.704984327511,1.6637277634,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,H_beta,H beta,H,early_spectral_state,1,1.35,0.35,0.130213847314,0,0,0,0,0,0,0,0,0.175788693874,0,0,0,0,0,0,0.0148126344385,0,0,0,0,0,0,0,0.00296252688771,0.696916635178,1.72771729276,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,H_beta,H beta,H,early_spectral_state,1,1.4,0.4,0.130213847314,0,0,0,0,0,0,0,0,0.18229938624,0,0,0,0,0,0,0.0169287250726,0,0,0,0,0,0,0,0.00338574501453,0.689031503605,1.79170682212,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,H_beta,H beta,H,early_spectral_state,1,1.45,0.45,0.130213847314,0,0,0,0,0,0,0,0,0.188810078605,0,0,0,0,0,0,0.0190448157067,0,0,0,0,0,0,0,0.00380896314134,0.681322805472,1.85569635148,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,H_beta,H beta,H,early_spectral_state,1,1.5,0.5,0.130213847314,0,0,0,0,0,0,0,0,0.195320770971,0,0,0,0,0,0,0.0211609063408,0,0,0,0,0,0,0,0.00423218126816,0.673784684627,1.91968588084,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,He_I_5876,He I 5876,He,early_spectral_state,1,0.5,0.5,0.146924726102,0,0,0,0,0,0,1,1,0.073462363051,0,0,0,0,0,0,0.0238765725176,0,0,0,0,0,0,0.5,0.0247753145035,0.664585722624,1.91968588084,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,He_I_5876,He I 5876,He,early_spectral_state,1,0.55,0.45,0.146924726102,0,0,0,0,0,0,1,1,0.0808085993561,0,0,0,0,0,0,0.0214889152658,0,0,0,0,0,0,0.45,0.0222977830532,0.672847048993,1.85569635148,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,He_I_5876,He I 5876,He,early_spectral_state,1,0.6,0.4,0.146924726102,0,0,0,0,0,0,1,1,0.0881548356612,0,0,0,0,0,0,0.0191012580141,0,0,0,0,0,0,0.4,0.0198202516028,0.681316350301,1.79170682212,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,He_I_5876,He I 5876,He,early_spectral_state,1,0.65,0.35,0.146924726102,0,0,0,0,0,0,1,1,0.0955010719663,0,0,0,0,0,0,0.0167136007623,0,0,0,0,0,0,0.35,0.0173427201525,0.690001580168,1.72771729276,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,He_I_5876,He I 5876,He,early_spectral_state,1,0.7,0.3,0.146924726102,0,0,0,0,0,0,1,1,0.102847308271,0,0,0,0,0,0,0.0143259435106,0,0,0,0,0,0,0.3,0.0148651887021,0.698911103011,1.6637277634,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,He_I_5876,He I 5876,He,early_spectral_state,1,0.75,0.25,0.146924726102,0,0,0,0,0,0,1,1,0.110193544576,0,0,0,0,0,0,0.0119382862588,0,0,0,0,0,0,0.25,0.0123876572518,0.708053720915,1.59973823404,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,He_I_5876,He I 5876,He,early_spectral_state,1,0.8,0.2,0.146924726102,0,0,0,0,0,0,1,1,0.117539780882,0,0,0,0,0,0,0.00955062900704,0,0,0,0,0,0,0.2,0.00991012580141,0.717438702637,1.53574870468,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,He_I_5876,He I 5876,He,early_spectral_state,1,0.85,0.15,0.146924726102,0,0,0,0,0,0,1,1,0.124886017187,0,0,0,0,0,0,0.00716297175528,0,0,0,0,0,0,0.15,0.00743259435106,0.727075814953,1.47175917531,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,He_I_5876,He I 5876,He,early_spectral_state,1,0.9,0.1,0.146924726102,0,0,0,0,0,0,1,1,0.132232253492,0,0,0,0,0,0,0.00477531450352,0,0,0,0,0,0,0.1,0.0049550629007,0.736975356558,1.40776964595,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,He_I_5876,He I 5876,He,early_spectral_state,1,0.95,0.05,0.146924726102,0,0,0,0,0,0,1,1,0.139578489797,0,0,0,0,0,0,0.00238765725176,0,0,0,0,0,0,0.05,0.00247753145035,0.747148194777,1.34378011659,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,He_I_5876,He I 5876,He,early_spectral_state,1,1,0,0.146924726102,0,0,0,0,0,0,1,1,0.146924726102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757605805366,1.27979058723,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,He_I_5876,He I 5876,He,early_spectral_state,1,1.05,0.05,0.146924726102,0,0,0,0,0,0,1,1,0.154270962407,0,0,0,0,0,0,0.00238765725176,0,0,0,0,0,0,0.05,0.00247753145035,0.747148194777,1.34378011659,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,He_I_5876,He I 5876,He,early_spectral_state,1,1.1,0.1,0.146924726102,0,0,0,0,0,0,1,1,0.161617198712,0,0,0,0,0,0,0.00477531450352,0,0,0,0,0,0,0.1,0.0049550629007,0.736975356558,1.40776964595,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,He_I_5876,He I 5876,He,early_spectral_state,1,1.15,0.15,0.146924726102,0,0,0,0,0,0,1,1,0.168963435017,0,0,0,0,0,0,0.00716297175528,0,0,0,0,0,0,0.15,0.00743259435106,0.727075814953,1.47175917531,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,He_I_5876,He I 5876,He,early_spectral_state,1,1.2,0.2,0.146924726102,0,0,0,0,0,0,1,1,0.176309671322,0,0,0,0,0,0,0.00955062900704,0,0,0,0,0,0,0.2,0.00991012580141,0.717438702637,1.53574870468,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,He_I_5876,He I 5876,He,early_spectral_state,1,1.25,0.25,0.146924726102,0,0,0,0,0,0,1,1,0.183655907628,0,0,0,0,0,0,0.0119382862588,0,0,0,0,0,0,0.25,0.0123876572518,0.708053720915,1.59973823404,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,He_I_5876,He I 5876,He,early_spectral_state,1,1.3,0.3,0.146924726102,0,0,0,0,0,0,1,1,0.191002143933,0,0,0,0,0,0,0.0143259435106,0,0,0,0,0,0,0.3,0.0148651887021,0.698911103011,1.6637277634,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,He_I_5876,He I 5876,He,early_spectral_state,1,1.35,0.35,0.146924726102,0,0,0,0,0,0,1,1,0.198348380238,0,0,0,0,0,0,0.0167136007623,0,0,0,0,0,0,0.35,0.0173427201525,0.690001580168,1.72771729276,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,He_I_5876,He I 5876,He,early_spectral_state,1,1.4,0.4,0.146924726102,0,0,0,0,0,0,1,1,0.205694616543,0,0,0,0,0,0,0.0191012580141,0,0,0,0,0,0,0.4,0.0198202516028,0.681316350301,1.79170682212,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,He_I_5876,He I 5876,He,early_spectral_state,1,1.45,0.45,0.146924726102,0,0,0,0,0,0,1,1,0.213040852848,0,0,0,0,0,0,0.0214889152658,0,0,0,0,0,0,0.45,0.0222977830532,0.672847048993,1.85569635148,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,He_I_5876,He I 5876,He,early_spectral_state,1,1.5,0.5,0.146924726102,0,0,0,0,0,0,1,1,0.220387089153,0,0,0,0,0,0,0.0238765725176,0,0,0,0,0,0,0.5,0.0247753145035,0.664585722624,1.91968588084,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,early_spectral_state,1,0.5,0.5,0.185356164634,0,0,0,0,0,0,1,1,0.092678082317,0,0,0,0,0,0,0.0301220225069,0,0,0,0,0,0,0.5,0.0260244045014,0.664034489414,1.91968588084,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,early_spectral_state,1,0.55,0.45,0.185356164634,0,0,0,0,0,0,1,1,0.101945890549,0,0,0,0,0,0,0.0271098202562,0,0,0,0,0,0,0.45,0.0234219640512,0.672338490903,1.85569635148,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,early_spectral_state,1,0.6,0.4,0.185356164634,0,0,0,0,0,0,1,1,0.11121369878,0,0,0,0,0,0,0.0240976180055,0,0,0,0,0,0,0.4,0.0208195236011,0.680852811851,1.79170682212,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,early_spectral_state,1,0.65,0.35,0.185356164634,0,0,0,0,0,0,1,1,0.120481507012,0,0,0,0,0,0,0.0210854157549,0,0,0,0,0,0,0.35,0.018217083151,0.689585545037,1.72771729276,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,early_spectral_state,1,0.7,0.3,0.185356164634,0,0,0,0,0,0,1,1,0.129749315244,0,0,0,0,0,0,0.0180732135042,0,0,0,0,0,0,0.3,0.0156146427008,0.698545203831,1.6637277634,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,early_spectral_state,1,0.75,0.25,0.185356164634,0,0,0,0,0,0,1,1,0.139017123475,0,0,0,0,0,0,0.0150610112535,0,0,0,0,0,0,0.25,0.0130122022507,0.70774074988,1.59973823404,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,early_spectral_state,1,0.8,0.2,0.185356164634,0,0,0,0,0,0,1,1,0.148284931707,0,0,0,0,0,0,0.0120488090028,0,0,0,0,0,0,0.2,0.0104097618006,0.717181623001,1.53574870468,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,early_spectral_state,1,0.85,0.15,0.185356164634,0,0,0,0,0,0,1,1,0.157552739939,0,0,0,0,0,0,0.00903660675208,0,0,0,0,0,0,0.15,0.00780732135042,0.726877773514,1.47175917531,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,early_spectral_state,1,0.9,0.1,0.185356164634,0,0,0,0,0,0,1,1,0.166820548171,0,0,0,0,0,0,0.00602440450139,0,0,0,0,0,0,0.1,0.00520488090028,0.736839697215,1.40776964595,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,early_spectral_state,1,0.95,0.05,0.185356164634,0,0,0,0,0,0,1,1,0.176088356402,0,0,0,0,0,0,0.00301220225069,0,0,0,0,0,0,0.05,0.00260244045014,0.74707847328,1.34378011659,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,early_spectral_state,1,1,0,0.185356164634,0,0,0,0,0,0,1,1,0.185356164634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757605805366,1.27979058723,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,early_spectral_state,1,1.05,0.05,0.185356164634,0,0,0,0,0,0,1,1,0.194623972866,0,0,0,0,0,0,0.00301220225069,0,0,0,0,0,0,0.05,0.00260244045014,0.74707847328,1.34378011659,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,early_spectral_state,1,1.1,0.1,0.185356164634,0,0,0,0,0,0,1,1,0.203891781097,0,0,0,0,0,0,0.00602440450139,0,0,0,0,0,0,0.1,0.00520488090028,0.736839697215,1.40776964595,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,early_spectral_state,1,1.15,0.15,0.185356164634,0,0,0,0,0,0,1,1,0.213159589329,0,0,0,0,0,0,0.00903660675208,0,0,0,0,0,0,0.15,0.00780732135042,0.726877773514,1.47175917531,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,early_spectral_state,1,1.2,0.2,0.185356164634,0,0,0,0,0,0,1,1,0.222427397561,0,0,0,0,0,0,0.0120488090028,0,0,0,0,0,0,0.2,0.0104097618006,0.717181623001,1.53574870468,early_spectral_state,early_post_boundary_spectral_state,valid,no
C2_SN2012aw,SN2012aw,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,early_spectral_state,1,1.25,0.25,0.185356164634,0,0,0,0,0,0,1,1,0.231695205793,0,0,0,0,0,0,0.0150610112535,0,0,0,0,0,0,0.25,0.0130122022507,0.70774074988,1.59973823404,early_spectral_state,early_post_boundary_spectral_state,valid,no
