object_id,object_name,line_id,line_name,element_group,spectral_phase_role,spectrum_index,alpha,alpha_radius,gap_base,delta_line_flux_base,delta_line_depth_base,delta_equivalent_width_base,delta_velocity_base,delta_width_base,delta_signal_quality_base,line_transition_flag,element_transition_flag,gap_alpha,delta_line_flux_alpha,delta_line_depth_alpha,delta_equivalent_width_alpha,delta_velocity_alpha,delta_width_alpha,delta_signal_quality_alpha,gap_response_norm,flux_response_norm,depth_response_norm,equivalent_width_response_norm,velocity_response_norm,width_response_norm,quality_response_norm,transition_response_norm,structural_response,phase_persistence_score,tail_pressure_proxy,boundary_role,struc_perc_role,alpha_status,instability_flag
C1_SN1993J,SN1993J,H_alpha,H alpha,H,early_spectral_state,1,0.65,0.35,1.72663975495,0,0,0,0,0,0,1,1,1.12231584072,0,0,0,0,0,0,0.118692956928,0,0,0,0,0,0,0.35,0.0377385913856,0.831891485281,0.657365073682,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_alpha,H alpha,H,early_spectral_state,1,0.7,0.3,1.72663975495,0,0,0,0,0,0,1,1,1.20864782846,0,0,0,0,0,0,0.101736820224,0,0,0,0,0,0,0.3,0.0323473640448,0.839911295449,0.633018219101,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_alpha,H alpha,H,early_spectral_state,1,0.75,0.25,1.72663975495,0,0,0,0,0,0,1,1,1.29497981621,0,0,0,0,0,0,0.0847806835201,0,0,0,0,0,0,0.25,0.026956136704,0.848087240018,0.60867136452,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_alpha,H alpha,H,early_spectral_state,1,0.8,0.2,1.72663975495,0,0,0,0,0,0,1,1,1.38131180396,0,0,0,0,0,0,0.0678245468161,0,0,0,0,0,0,0.2,0.0215649093632,0.856423923383,0.584324509939,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_alpha,H alpha,H,early_spectral_state,1,0.85,0.15,1.72663975495,0,0,0,0,0,0,1,1,1.46764379171,0,0,0,0,0,0,0.0508684101121,0,0,0,0,0,0,0.15,0.0161736820224,0.864926132782,0.559977655359,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_alpha,H alpha,H,early_spectral_state,1,0.9,0.1,1.72663975495,0,0,0,0,0,0,1,1,1.55397577946,0,0,0,0,0,0,0.033912273408,0,0,0,0,0,0,0.1,0.0107824546816,0.873598847461,0.535630800778,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_alpha,H alpha,H,early_spectral_state,1,0.95,0.05,1.72663975495,0,0,0,0,0,0,1,1,1.6403077672,0,0,0,0,0,0,0.016956136704,0,0,0,0,0,0,0.05,0.0053912273408,0.8824472484,0.511283946197,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_alpha,H alpha,H,early_spectral_state,1,1,0,1.72663975495,0,0,0,0,0,0,1,1,1.72663975495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891476728629,0.486937091616,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_alpha,H alpha,H,early_spectral_state,1,1.05,0.05,1.72663975495,0,0,0,0,0,0,1,1,1.8129717427,0,0,0,0,0,0,0.016956136704,0,0,0,0,0,0,0.05,0.0053912273408,0.8824472484,0.511283946197,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_alpha,H alpha,H,early_spectral_state,1,1.1,0.1,1.72663975495,0,0,0,0,0,0,1,1,1.89930373045,0,0,0,0,0,0,0.033912273408,0,0,0,0,0,0,0.1,0.0107824546816,0.873598847461,0.535630800778,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_alpha,H alpha,H,early_spectral_state,1,1.15,0.15,1.72663975495,0,0,0,0,0,0,1,1,1.98563571819,0,0,0,0,0,0,0.0508684101121,0,0,0,0,0,0,0.15,0.0161736820224,0.864926132782,0.559977655359,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_alpha,H alpha,H,early_spectral_state,1,1.2,0.2,1.72663975495,0,0,0,0,0,0,1,1,2.07196770594,0,0,0,0,0,0,0.0678245468161,0,0,0,0,0,0,0.2,0.0215649093632,0.856423923383,0.584324509939,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_alpha,H alpha,H,early_spectral_state,1,1.25,0.25,1.72663975495,0,0,0,0,0,0,1,1,2.15829969369,0,0,0,0,0,0,0.0847806835201,0,0,0,0,0,0,0.25,0.026956136704,0.848087240018,0.60867136452,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_alpha,H alpha,H,early_spectral_state,1,1.3,0.3,1.72663975495,0,0,0,0,0,0,1,1,2.24463168144,0,0,0,0,0,0,0.101736820224,0,0,0,0,0,0,0.3,0.0323473640448,0.839911295449,0.633018219101,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_alpha,H alpha,H,early_spectral_state,1,1.35,0.35,1.72663975495,0,0,0,0,0,0,1,1,2.33096366918,0,0,0,0,0,0,0.118692956928,0,0,0,0,0,0,0.35,0.0377385913856,0.831891485281,0.657365073682,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_alpha,H alpha,H,early_spectral_state,1,1.4,0.4,1.72663975495,0,0,0,0,0,0,1,1,2.41729565693,0,0,0,0,0,0,0.135649093632,0,0,0,0,0,0,0.4,0.0431298187264,0.824023379313,0.681711928263,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_alpha,H alpha,H,early_spectral_state,1,1.45,0.45,1.72663975495,0,0,0,0,0,0,1,1,2.50362764468,0,0,0,0,0,0,0.152605230336,0,0,0,0,0,0,0.45,0.0485210460672,0.816302713379,0.706058782843,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_alpha,H alpha,H,early_spectral_state,1,1.5,0.5,1.72663975495,0,0,0,0,0,0,1,1,2.58995963243,0,0,0,0,0,0,0.16956136704,0,0,0,0,0,0,0.5,0.053912273408,0.808725381643,0.730405637424,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_beta,H beta,H,early_spectral_state,1,0.5,0.5,0.614277503377,0,0,0,0,0,0,0,0,0.307138751689,0,0,0,0,0,0,0.0603239517195,0,0,0,0,0,0,0,0.0120647903439,0.837053898613,0.730405637424,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_beta,H beta,H,early_spectral_state,1,0.55,0.45,0.614277503377,0,0,0,0,0,0,0,0,0.337852626857,0,0,0,0,0,0,0.0542915565476,0,0,0,0,0,0,0,0.0108583113095,0.842195328753,0.706058782843,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_beta,H beta,H,early_spectral_state,1,0.6,0.4,0.614277503377,0,0,0,0,0,0,0,0,0.368566502026,0,0,0,0,0,0,0.0482591613756,0,0,0,0,0,0,0,0.00965183227513,0.847400309579,0.681711928263,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_beta,H beta,H,early_spectral_state,1,0.65,0.35,0.614277503377,0,0,0,0,0,0,0,0,0.399280377195,0,0,0,0,0,0,0.0422267662037,0,0,0,0,0,0,0,0.00844535324074,0.852670026696,0.657365073682,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_beta,H beta,H,early_spectral_state,1,0.7,0.3,0.614277503377,0,0,0,0,0,0,0,0,0.429994252364,0,0,0,0,0,0,0.0361943710317,0,0,0,0,0,0,0,0.00723887420634,0.858005695385,0.633018219101,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_beta,H beta,H,early_spectral_state,1,0.75,0.25,0.614277503377,0,0,0,0,0,0,0,0,0.460708127533,0,0,0,0,0,0,0.0301619758598,0,0,0,0,0,0,0,0.00603239517195,0.863408561539,0.60867136452,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_beta,H beta,H,early_spectral_state,1,0.8,0.2,0.614277503377,0,0,0,0,0,0,0,0,0.491422002702,0,0,0,0,0,0,0.0241295806878,0,0,0,0,0,0,0,0.00482591613756,0.868879902631,0.584324509939,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_beta,H beta,H,early_spectral_state,1,0.85,0.15,0.614277503377,0,0,0,0,0,0,0,0,0.52213587787,0,0,0,0,0,0,0.0180971855159,0,0,0,0,0,0,0,0.00361943710317,0.87442102872,0.559977655359,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_beta,H beta,H,early_spectral_state,1,0.9,0.1,0.614277503377,0,0,0,0,0,0,0,0,0.552849753039,0,0,0,0,0,0,0.0120647903439,0,0,0,0,0,0,0,0.00241295806878,0.8800332835,0.535630800778,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_beta,H beta,H,early_spectral_state,1,0.95,0.05,0.614277503377,0,0,0,0,0,0,0,0,0.583563628208,0,0,0,0,0,0,0.00603239517195,0,0,0,0,0,0,0,0.00120647903439,0.885718045383,0.511283946197,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_beta,H beta,H,early_spectral_state,1,1,0,0.614277503377,0,0,0,0,0,0,0,0,0.614277503377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891476728629,0.486937091616,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_beta,H beta,H,early_spectral_state,1,1.05,0.05,0.614277503377,0,0,0,0,0,0,0,0,0.644991378546,0,0,0,0,0,0,0.00603239517195,0,0,0,0,0,0,0,0.00120647903439,0.885718045383,0.511283946197,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_beta,H beta,H,early_spectral_state,1,1.1,0.1,0.614277503377,0,0,0,0,0,0,0,0,0.675705253715,0,0,0,0,0,0,0.0120647903439,0,0,0,0,0,0,0,0.00241295806878,0.8800332835,0.535630800778,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_beta,H beta,H,early_spectral_state,1,1.15,0.15,0.614277503377,0,0,0,0,0,0,0,0,0.706419128884,0,0,0,0,0,0,0.0180971855159,0,0,0,0,0,0,0,0.00361943710317,0.87442102872,0.559977655359,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_beta,H beta,H,early_spectral_state,1,1.2,0.2,0.614277503377,0,0,0,0,0,0,0,0,0.737133004052,0,0,0,0,0,0,0.0241295806878,0,0,0,0,0,0,0,0.00482591613756,0.868879902631,0.584324509939,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_beta,H beta,H,early_spectral_state,1,1.25,0.25,0.614277503377,0,0,0,0,0,0,0,0,0.767846879221,0,0,0,0,0,0,0.0301619758598,0,0,0,0,0,0,0,0.00603239517195,0.863408561539,0.60867136452,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_beta,H beta,H,early_spectral_state,1,1.3,0.3,0.614277503377,0,0,0,0,0,0,0,0,0.79856075439,0,0,0,0,0,0,0.0361943710317,0,0,0,0,0,0,0,0.00723887420634,0.858005695385,0.633018219101,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_beta,H beta,H,early_spectral_state,1,1.35,0.35,0.614277503377,0,0,0,0,0,0,0,0,0.829274629559,0,0,0,0,0,0,0.0422267662037,0,0,0,0,0,0,0,0.00844535324074,0.852670026696,0.657365073682,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_beta,H beta,H,early_spectral_state,1,1.4,0.4,0.614277503377,0,0,0,0,0,0,0,0,0.859988504728,0,0,0,0,0,0,0.0482591613756,0,0,0,0,0,0,0,0.00965183227513,0.847400309579,0.681711928263,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_beta,H beta,H,early_spectral_state,1,1.45,0.45,0.614277503377,0,0,0,0,0,0,0,0,0.890702379897,0,0,0,0,0,0,0.0542915565476,0,0,0,0,0,0,0,0.0108583113095,0.842195328753,0.706058782843,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,H_beta,H beta,H,early_spectral_state,1,1.5,0.5,0.614277503377,0,0,0,0,0,0,0,0,0.921416255066,0,0,0,0,0,0,0.0603239517195,0,0,0,0,0,0,0,0.0120647903439,0.837053898613,0.730405637424,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,He_I_5876,He I 5876,He,early_spectral_state,1,0.5,0.5,0.343027917997,0,0,0,0,0,0,1,1,0.171513958998,0,0,0,0,0,0,0.0336864030507,0,0,0,0,0,0,0.5,0.0267372806101,0.82689821164,0.730405637424,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,He_I_5876,He I 5876,He,early_spectral_state,1,0.55,0.45,0.343027917997,0,0,0,0,0,0,1,1,0.188665354898,0,0,0,0,0,0,0.0303177627456,0,0,0,0,0,0,0.45,0.0240635525491,0.83293196545,0.706058782843,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,He_I_5876,He I 5876,He,early_spectral_state,1,0.6,0.4,0.343027917997,0,0,0,0,0,0,1,1,0.205816750798,0,0,0,0,0,0,0.0269491224405,0,0,0,0,0,0,0.4,0.0213898244881,0.839054421323,0.681711928263,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,He_I_5876,He I 5876,He,early_spectral_state,1,0.65,0.35,0.343027917997,0,0,0,0,0,0,1,1,0.222968146698,0,0,0,0,0,0,0.0235804821355,0,0,0,0,0,0,0.35,0.0187160964271,0.845267549751,0.657365073682,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,He_I_5876,He I 5876,He,early_spectral_state,1,0.7,0.3,0.343027917997,0,0,0,0,0,0,1,1,0.240119542598,0,0,0,0,0,0,0.0202118418304,0,0,0,0,0,0,0.3,0.0160423683661,0.851573380031,0.633018219101,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,He_I_5876,He I 5876,He,early_spectral_state,1,0.75,0.25,0.343027917997,0,0,0,0,0,0,1,1,0.257270938498,0,0,0,0,0,0,0.0168432015253,0,0,0,0,0,0,0.25,0.0133686403051,0.857974002469,0.60867136452,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,He_I_5876,He I 5876,He,early_spectral_state,1,0.8,0.2,0.343027917997,0,0,0,0,0,0,1,1,0.274422334398,0,0,0,0,0,0,0.0134745612203,0,0,0,0,0,0,0.2,0.0106949122441,0.864471570689,0.584324509939,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,He_I_5876,He I 5876,He,early_spectral_state,1,0.85,0.15,0.343027917997,0,0,0,0,0,0,1,1,0.291573730297,0,0,0,0,0,0,0.0101059209152,0,0,0,0,0,0,0.15,0.00802118418304,0.871068304056,0.559977655359,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,He_I_5876,He I 5876,He,early_spectral_state,1,0.9,0.1,0.343027917997,0,0,0,0,0,0,1,1,0.308725126197,0,0,0,0,0,0,0.00673728061013,0,0,0,0,0,0,0.1,0.00534745612203,0.877766490198,0.535630800778,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,He_I_5876,He I 5876,He,early_spectral_state,1,0.95,0.05,0.343027917997,0,0,0,0,0,0,1,1,0.325876522097,0,0,0,0,0,0,0.00336864030507,0,0,0,0,0,0,0.05,0.00267372806101,0.884568487651,0.511283946197,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,He_I_5876,He I 5876,He,early_spectral_state,1,1,0,0.343027917997,0,0,0,0,0,0,1,1,0.343027917997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891476728629,0.486937091616,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,He_I_5876,He I 5876,He,early_spectral_state,1,1.05,0.05,0.343027917997,0,0,0,0,0,0,1,1,0.360179313897,0,0,0,0,0,0,0.00336864030507,0,0,0,0,0,0,0.05,0.00267372806101,0.884568487651,0.511283946197,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,He_I_5876,He I 5876,He,early_spectral_state,1,1.1,0.1,0.343027917997,0,0,0,0,0,0,1,1,0.377330709797,0,0,0,0,0,0,0.00673728061013,0,0,0,0,0,0,0.1,0.00534745612203,0.877766490198,0.535630800778,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,He_I_5876,He I 5876,He,early_spectral_state,1,1.15,0.15,0.343027917997,0,0,0,0,0,0,1,1,0.394482105697,0,0,0,0,0,0,0.0101059209152,0,0,0,0,0,0,0.15,0.00802118418304,0.871068304056,0.559977655359,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,He_I_5876,He I 5876,He,early_spectral_state,1,1.2,0.2,0.343027917997,0,0,0,0,0,0,1,1,0.411633501596,0,0,0,0,0,0,0.0134745612203,0,0,0,0,0,0,0.2,0.0106949122441,0.864471570689,0.584324509939,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,He_I_5876,He I 5876,He,early_spectral_state,1,1.25,0.25,0.343027917997,0,0,0,0,0,0,1,1,0.428784897496,0,0,0,0,0,0,0.0168432015253,0,0,0,0,0,0,0.25,0.0133686403051,0.857974002469,0.60867136452,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,He_I_5876,He I 5876,He,early_spectral_state,1,1.3,0.3,0.343027917997,0,0,0,0,0,0,1,1,0.445936293396,0,0,0,0,0,0,0.0202118418304,0,0,0,0,0,0,0.3,0.0160423683661,0.851573380031,0.633018219101,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,He_I_5876,He I 5876,He,early_spectral_state,1,1.35,0.35,0.343027917997,0,0,0,0,0,0,1,1,0.463087689296,0,0,0,0,0,0,0.0235804821355,0,0,0,0,0,0,0.35,0.0187160964271,0.845267549751,0.657365073682,early_spectral_state,early_post_boundary_spectral_state,valid,no
C1_SN1993J,SN1993J,He_I_5876,He I 5876,He,early_spectral_state,1,1.4,0.4,0.343027917997,0,0,0,0,0,0,1,1,0.480239085196,0,0,0,0,0,0,0.0269491224405,0,0,0,0,0,0,0.4,0.0213898244881,0.839054421323,0.681711928263,early_spectral_state,early_post_boundary_spectral_state,valid,no
