null_index,seed,swap_attempts,swap_accepted,mobility_fraction,graph_signature,scale_persistence,time_persistence,stitch_defect,stitch_p90,stitch_max,stitch_n
19,20261924,70560,977,0.013846371882086168,02d9e6546cda8adf0b7a4d0e3f0f8a03f7b9e3edcdd1f2205dc9ca82b217fb7e,0.3466873706004141,0.49947005829358776,0.2141309709632791,1.0,1.0000000000000002,3850
20,20261925,70560,1075,0.015235260770975057,e95cc7746ebc208d575b892f040a80d2ba2414a3eaa60d1be9b3fe2603795807,0.34699792960662523,0.49950791127261707,0.2158827936169002,1.0,1.0000000000000002,3851
21,20261926,70560,1041,0.014753401360544217,838c7eb29fc206e1fd744d4cffcb231ad5896f2b3af4ff17f987349874db7800,0.34539337474120085,0.4999621470209706,0.21858881687531836,1.0,1.0000000000000002,3851
22,20261927,70560,1004,0.014229024943310657,f7663012b86703f1119b0c70917cf7d9332f4641afe102d6795cf882c2669a46,0.3454968944099379,0.5007444419209125,0.21301304588504708,1.0,1.0000000000000002,3864
23,20261928,70560,985,0.013959750566893425,807e5241af372673e77e74f9c916c95e62da4168bae2d49341c4ba0555885078,0.34601449275362317,0.5002018825548237,0.21114875938399633,1.0,1.0000000000000002,3871
24,20261929,70560,1019,0.014441609977324263,43dc5891b7c0b6927d644c7d1ab5d3981dd2b5f8fc549118a5cb49fd224ac962,0.3464285714285714,0.49923032275973456,0.21378575192439728,1.0,1.0000000000000002,3862
25,20261930,70560,1042,0.014767573696145125,87defe78c7fadc1c427314e0a06d8376e2cb71c01d55c1cec4ebee213393b2c3,0.34627329192546585,0.4994952936129407,0.21557862209559997,1.0,1.0000000000000002,3861
26,20261931,70560,1039,0.014725056689342403,714f56d68341abf7c670e5255238a823835525681aea0481025f0bacd02ce475,0.3463768115942029,0.4995079112726172,0.20686430127239924,1.0,1.0000000000000002,3847
27,20261932,70560,973,0.01378968253968254,8ef6b6e6504f911e98a1556aa28d728e64eaf4ff0b96286addd76cd2076ee3e2,0.34611801242236023,0.49964670552905843,0.21052329438812487,1.0,1.0000000000000002,3871
28,20261933,70560,1047,0.01483843537414966,1204b0e64a6276655239de18abf9afac22a514ec5a176c9e7368b7c2890033c9,0.3461697722567288,0.49940696999520523,0.21739990518320668,1.0,1.0000000000000002,3852
29,20261934,70560,990,0.01403061224489796,8215491b088dc2c7f3c9a785810512bf943e57a88588f5ac5e01abfbc5cb8858,0.3456521739130435,0.5001766472354707,0.21224543941828658,1.0,1.0000000000000002,3864
30,20261935,70560,1018,0.014427437641723356,72d0e6285d5b20fedd4abc6a7cf7959c81362b1bb608e9473448723dcd0ab2b0,0.3463768115942029,0.5000630882983824,0.21095565812678183,1.0,1.0000000000000002,3871
31,20261936,70560,1038,0.014710884353741497,6d51dabfcf4cdee032ce7de7eac9c07ef35166f85f3508cecd148f051715e214,0.34627329192546585,0.49986120574355875,0.22186466901692098,1.0,1.0000000000000002,3856
32,20261937,70560,962,0.013633786848072562,c5ced67d170d652c80eefb056f041e45e523d6af67c574e863855174f83722b1,0.3461697722567288,0.49940696999520523,0.2048577429582973,1.0,1.0000000000000002,3858
33,20261938,70560,978,0.013860544217687076,54cee90b5eb950ad76a3cac11c1ca2e980129741f44afc4a2ef6aa510863fbdb,0.3467391304347826,0.5000883236177354,0.2081721170438593,1.0,1.0000000000000002,3863
34,20261939,70560,1014,0.014370748299319728,1aa29b4f06c001847365325574006e7af070c04a495bb125e6169659d060ed54,0.34648033126294,0.5000126176596765,0.20596200548882704,1.0,1.0000000000000002,3846
35,20261940,70560,1000,0.01417233560090703,df7afd3524513539724a5f3b82882c5d13ce62157135d8d4fd94576208f70814,0.34648033126294,0.4993060287177934,0.21403054687392245,1.0,1.0000000000000002,3859
36,20261941,70560,1006,0.014257369614512471,b0bc6181e961847a9124c44db12a3e506b573a0dbdcd4e9f5338950544f32e1f,0.34601449275362317,0.4995457642516466,0.2088344550311191,1.0,1.0000000000000002,3852
37,20261942,70560,995,0.014101473922902494,e3decb831ddc69cab3fdde57bc184cfd17ddd5e03bad675cca9f050ddf7ea62e,0.34648033126294,0.5004794710677064,0.21514483213117516,1.0,1.0000000000000002,3851
38,20261943,70560,1022,0.014484126984126985,4863c14e5e0623e1830fcd237003206ee004fd30c604f0a4db07bdf9158eff2e,0.34601449275362317,0.5005677946854418,0.22202626908302003,1.0,1.0000000000000002,3868
39,20261944,70560,1009,0.014299886621315193,ea38389dd4dc26aa4f6212685333cdb91ea463c14fff1d39f75eb7850e16c5ee,0.34627329192546585,0.5000504706387059,0.2163263041440724,1.0,1.0000000000000002,3854
40,20261945,70560,1011,0.014328231292517007,46a02e03d07ba014a02c76a48bad4724af1c9e901ad006ed543ee461885dbad4,0.34648033126294,0.4992807933984405,0.21242323141360012,1.0,1.0000000000000002,3854
41,20261946,70560,986,0.01397392290249433,047271460989bfd8524e75b253f64b94a41ba92ae6c2770c9d433c1517109940,0.34648033126294,0.5003659121306181,0.21510249721060629,1.0,1.0000000000000002,3852
42,20261947,70560,982,0.013917233560090702,80db1cb95a064cfbba5ebc2f578fdb370a3c4a9f307335a07c97805929d76f8e,0.34580745341614905,0.5002649708532062,0.21125972395922477,1.0,1.0000000000000002,3862
43,20261948,70560,936,0.013265306122448979,c87b4d5950c25d15d03d9dfc3a0d4b56337923f9ee693751d3ba80af0bb4322f,0.3462215320910973,0.5013879425644132,0.20048537647219986,1.0,1.0000000000000002,3850
44,20261949,70560,1000,0.01417233560090703,7f655f9acdb72997196f81b0154bbcda57d4a6781289af6d78e81ddfcb322226,0.3461697722567288,0.500315441491912,0.21372375901958132,1.0,1.0000000000000002,3847
45,20261950,70560,1024,0.014512471655328799,b836424b85b7f0613e975cd952cf266d85c8ae74e1304d622d056e24008127c8,0.3456521739130435,0.49996214702097047,0.21720003424408804,1.0,1.0000000000000002,3875
46,20261951,70560,1000,0.01417233560090703,eed1da2954315d6165743e3b4cb1d6d66a45e675e47eb273a14a2e431c8d658f,0.34632505175983436,0.4999369117016176,0.20345641858974467,1.0,1.0000000000000002,3859
47,20261952,70560,1032,0.014625850340136054,61ef9c7c8a7d3c25900ca65ef2df17cab7c71f6ec13d98d08ebb3498ce2d17be,0.34658385093167704,0.5004542357483533,0.22047309984795244,1.0,1.0000000000000002,3852
48,20261953,70560,995,0.014101473922902494,39c1256f00ac40ec230afafa34525cfa7119bae372574a5578178b9d08dd9633,0.3456521739130435,0.4983092336033513,0.20617181732839396,1.0,1.0000000000000002,3859
49,20261954,70560,997,0.014129818594104308,3a6392d1b2db2215adc21e981171eacd3f0c252b33406bdf0904d815dd208845,0.34632505175983436,0.4995583819113231,0.21497334325823556,1.0,1.0000000000000002,3861
50,20261955,70560,971,0.013761337868480725,5f5d64d114e708b40b921ef789b5c69b81b58f8e1eb69dddd6dd63dc9affd5fb,0.3466873706004141,0.49959623489035254,0.20341905302993546,1.0,1.0000000000000002,3869
51,20261956,70560,954,0.013520408163265307,80c163a9626eef3eae351d54c9839f7a01def6a5c8a5cd37cae8fd4f842da5bd,0.34632505175983436,0.5007192066015597,0.2015471334073963,1.0,1.0000000000000002,3857
52,20261957,70560,1005,0.014243197278911565,9af6cda1cfb2231320e5f25f4785f45483077028afacfdfc71cbc99c27b850f5,0.34611801242236023,0.5004037651096475,0.21395022916588438,1.0,1.0000000000000002,3857
53,20261958,70560,1036,0.014682539682539682,f13186f7704d4d1aac1ab540f171e962082d4bd21733d2931377a683deb4980d,0.34663561076604554,0.500416382769324,0.2086018363009992,1.0,1.0000000000000002,3859
54,20261959,70560,989,0.014016439909297053,cdd28ce80807fda52bcde09f2e209581de7e56e181ce9e4a745c4ebd3d531e77,0.34544513457556936,0.5008958538370303,0.20791106593172295,1.0,1.0000000000000002,3851
55,20261960,70560,1025,0.014526643990929705,65600796ffc23c504440b8a1d822789102d306e0e682b61dcf6b831850f91ce6,0.3464285714285714,0.49964670552905843,0.2131392338205055,1.0,1.0000000000000002,3860
56,20261961,70560,1024,0.014512471655328799,d42fde2d27672d291d2f6dd8fe0216ffbab5b76a7e2e9e88fb9c8908b0c33fb4,0.3461697722567288,0.500075705958059,0.21663311384002004,1.0,1.0000000000000002,3849
57,20261962,70560,1033,0.014640022675736962,fe9510adf3e7cd20e0baf167aab7d68c0c78d78fbaa6f55f418a74a43bb26153,0.34611801242236023,0.5002018825548238,0.2134184321605732,1.0,1.0000000000000002,3866
58,20261963,70560,993,0.01407312925170068,42e4602911f906851d41ce368cc612a606543c7bf52c2acbc40aaca5e6edc153,0.3464285714285714,0.5003028238322357,0.20888688277083522,1.0,1.0000000000000002,3850
59,20261964,70560,992,0.014058956916099773,ae6a5550becff6e70b7c21af02e0f2069df2950486e2de7c2d9638ccf96e3be6,0.3458592132505176,0.4997728821258233,0.21255537845203712,1.0,1.0000000000000002,3863
60,20261965,70560,989,0.014016439909297053,020834c7b53baf1e1e57a2d1905c9c954be2e607ca1d6f8f0e656a4cefac6672,0.34611801242236023,0.5001261765967648,0.19814252621524137,1.0,1.0000000000000002,3856
61,20261966,70560,1010,0.0143140589569161,09d4fd73c2cf8a7168f9b52c014eaf9f9209c0e84a7bf5cf12bdebe548aaace7,0.34596273291925467,0.4989148812678224,0.2062018153384747,1.0,1.0000000000000002,3857
62,20261967,70560,1020,0.01445578231292517,d3c42b28d308554248c335249ec3839d57fb835033ab9829e8bb8fa4247a300b,0.34596273291925467,0.5002145002145002,0.22240190605105378,1.0,1.0000000000000002,3854
63,20261968,70560,1044,0.01479591836734694,8fa3b04dae1ecaed132c8f2ec1753916cf7cdcec2f4e1c14ea876fe7d509350b,0.3462215320910973,0.5002397355338533,0.21443319056072457,1.0,1.0000000000000002,3859
64,20261969,70560,1008,0.014285714285714285,12421ad9156211ff7e9f208deb395c827b7930df891e62742dc7eea88a7790c1,0.34694616977225673,0.49998738234032347,0.21525120705224005,1.0,1.0000000000000002,3856
65,20261970,70560,1000,0.01417233560090703,940119d835783c2ad3f47092450b5dd767b4cfb768945d23574dfa60e4321ed8,0.3467391304347826,0.4997854997854998,0.2203896133099784,1.0,1.0000000000000002,3870
66,20261971,70560,1086,0.015391156462585034,aec7452a926c85b428ebac524251e3aadbdf4249e042329e8d8822ff288a0ec0,0.3461697722567288,0.5015015015015015,0.2214321643260553,1.0,1.0000000000000002,3857
67,20261972,70560,1010,0.0143140589569161,3f4947c95583b5a901ceb09bf6f0d4442cc07422503fa250f56f25823a4930cd,0.3463768115942029,0.49994952936129405,0.2021699843800932,1.0,1.0000000000000002,3851
68,20261973,70560,1004,0.014229024943310657,c3e190471b80b8bae4da786fe58b1df975140824af99dbed49ce67795939ba31,0.34679089026915116,0.49959623489035265,0.20648671731524781,1.0,1.0000000000000002,3865
69,20261974,70560,958,0.013577097505668934,cd074fa409e10cf5becc0b89013bff1ffb9361dd78811e9daafec19fe431c299,0.34606625258799173,0.49989905872258816,0.20791996880041597,1.0,1.0000000000000002,3860
70,20261975,70560,1012,0.014342403628117914,bcdfd6e361f7dd54f267b62a2336f2ada52d7e2567b7fc6e634708591a7a28d3,0.3465320910973085,0.49896535190652835,0.2150686317259511,1.0,1.0000000000000002,3862
71,20261976,70560,1049,0.014866780045351474,def6722448dfc3d7f3f0bdcce1180094337065769c8ca1346f8b46e7a8a54af4,0.34544513457556936,0.4993060287177934,0.21508423706097626,1.0,1.0000000000000002,3839
72,20261977,70560,1041,0.014753401360544217,e7c87a5d95e41fb6f45b361c606891418b05820dda60137f1939046868e6fc89,0.34627329192546585,0.49991167638226464,0.21206775050918386,1.0,1.0000000000000002,3872
73,20261978,70560,1016,0.014399092970521542,937b5498032163947b914bc1f265a068089e5125c0f8e3122fba4d8a3ff0310d,0.34606625258799173,0.4994826759532642,0.20839569904375402,1.0,1.0000000000000002,3859
74,20261979,70560,1014,0.014370748299319728,e3ae73c4b3fd313036d30edd4773e76801fd1e1b0d64a0de8ba9d4f7598175b1,0.34606625258799173,0.49998738234032347,0.21082535786394174,1.0,1.0000000000000002,3848
75,20261980,70560,1008,0.014285714285714285,82bba74e1cbee34fff69ecbada5187c8bba195ea39a29fb16ce3cbf70c22b284,0.3465320910973085,0.4995457642516466,0.21204894800036617,1.0,1.0000000000000002,3845
76,20261981,70560,961,0.013619614512471656,567b102125edbdeef683c50539aade2d13d3108cd6b4ea86b65b1091c05b4dd5,0.34611801242236023,0.5008706185176773,0.20670101762449458,1.0,1.0000000000000002,3860
77,20261982,70560,988,0.014002267573696145,3cc9101c27f0cfebc6dedbff3edc8becace33e8b62c79e70e0d30ad2acf10760,0.3458592132505176,0.5002523531935296,0.20876313305211636,1.0,1.0000000000000002,3858
78,20261983,70560,1084,0.01536281179138322,cb79ea285a8e2c9cc6b2b9918d30790b72649c0507d20b900b32380f4dd505b1,0.34611801242236023,0.5010598834128246,0.2132152865925154,1.0,1.0000000000000002,3846
79,20261984,70560,1029,0.014583333333333334,3a21d431409ac969a6de95d44243b58ec8ed4df85dec3af969b0cb4186e3f792,0.34580745341614905,0.4997981174451763,0.213246098503969,1.0,1.0000000000000002,3851
80,20261985,70560,955,0.013534580498866213,0dc81bfd6768173c491e57bb2c8ba0900cb6ccb7cbe4bba607b71cedd7f0963b,0.3465320910973085,0.499583617230676,0.21066287902459668,1.0,1.0000000000000002,3869
81,20261986,70560,997,0.014129818594104308,7162433d97965ab739986c195f24b7ba4c612ee30860c283215a2943717f481e,0.3466873706004141,0.5010851187321775,0.21377257738717675,1.0,1.0000000000000002,3857
82,20261987,70560,1037,0.01469671201814059,552f4f3766896c2e8c867066fc9da39c7f7573c203028e8d645ba75570579090,0.34684265010351967,0.4993691170161758,0.21452484800567617,1.0,1.0000000000000002,3869
83,20261988,70560,1016,0.014399092970521542,32460aac11355eb080909e2bb416f6297cd00c711e45d458a03ca9eb49171464,0.34601449275362317,0.4990789108436167,0.21574002960161895,1.0,1.0000000000000002,3855
84,20261989,70560,1022,0.014484126984126985,97da0327a4faec1180b844db996e02d16fdeec4c18c80ebcc940fb4414d66ef0,0.34684265010351967,0.5001387942564413,0.21594939390216278,1.0,1.0000000000000002,3859
85,20261990,70560,987,0.013988095238095239,0239527d034c653b94859982eac098b400fbbc5ee0c6b2dc5019ac462c2ffd44,0.34596273291925467,0.4994826759532642,0.20567110833627206,1.0,1.0000000000000002,3872
86,20261991,70560,963,0.01364795918367347,8ee6bd3e21bf87c3e2d603473e5a5ce20993fd63794f0578e60274a15086327c,0.34611801242236023,0.5003911474499709,0.2026852691671818,1.0,1.0000000000000002,3867
87,20261992,70560,998,0.014143990929705216,27ba042b5b203aa4272749dba6b3c94c43c39711833930829adbc01b2626f06f,0.34648033126294,0.49943220531455823,0.21832836389185964,1.0,1.0000000000000002,3865
88,20261993,70560,1000,0.01417233560090703,410e238ed1e0ee57c3fc9839b76f29c23ec57e60af64720175d3376893a23e67,0.34606625258799173,0.5001261765967648,0.20543274390767266,1.0,1.0000000000000002,3864
89,20261994,70560,1022,0.014484126984126985,19af12ac0371ac7aa0b8940ea541516694dec73bf8ec7d3888b19f7d20ed57c3,0.34601449275362317,0.500782294899942,0.21538121612965866,1.0,1.0000000000000002,3860
90,20261995,70560,976,0.013832199546485261,9b2c33a67bc251d5ee3ceb8ecc7e277325e0ac9ed7e07b446b2bad0a2dcccfd9,0.3458592132505176,0.5007065889418831,0.20263983760665663,1.0,1.0000000000000002,3844
91,20261996,70560,977,0.013846371882086168,2234d9879cd9c5c5210530351f4b2617214dbaa1e6a43bb3672f504b026da9e5,0.3459109730848861,0.5005551770257652,0.20512579404807527,1.0,1.0000000000000002,3850
92,20261997,70560,993,0.01407312925170068,89ba6a91611831c4c3fbfbaad7c9b1c4b728b88757267baa79f715b8ac735b3a,0.34601449275362317,0.5006813536225301,0.20858062345649744,1.0,1.0000000000000002,3850
93,20261998,70560,961,0.013619614512471656,58bd13a69f1aa46c8b53571c3f6dd08c8517b78ec1c34d4bbf39bfb01696d59f,0.3456521739130435,0.5012743836273249,0.20198659583086118,1.0,1.0000000000000002,3868
94,20261999,70560,960,0.013605442176870748,bd8accd8ab752e98791ca3d6c33a5479933800b18a516047d8acb8ca3989a2ba,0.3464285714285714,0.49944482297423476,0.20139585452490483,1.0,1.0000000000000002,3866
95,20262000,70560,983,0.01393140589569161,5d508123da9e2f6568dd218229af250fe9ba03495023ec2a78bfd2af83ec0787,0.3462215320910973,0.49970979382744085,0.20758341565941982,1.0,1.0000000000000002,3847
96,20262001,70560,1019,0.014441609977324263,4a20ff59c6a83ff4ffde0db1813151e88dec8222f5f3d691768f60f518b0614b,0.34580745341614905,0.5005173240467358,0.21557696185159117,1.0,1.0000000000000002,3861
97,20262002,70560,998,0.014143990929705216,886d33198a1aa1e7094ecbc8d8b7410b8b0b043578209db34f3e498b096ec71a,0.3458592132505176,0.5005804123451183,0.21629383127765459,1.0,1.0000000000000002,3863
98,20262003,70560,1038,0.014710884353741497,dc7f1db58f4a406f3ac14524dbc557c71278576c1cd1805dc9291ae27cb93a92,0.3465320910973085,0.4999621470209706,0.21190405944430374,1.0,1.0000000000000002,3853
99,20262004,70560,967,0.013704648526077097,798d2b22499bc0061a537c23eb554c111c99a7c4ef314ff969dbd8eff23e2f57,0.34601449275362317,0.5011860600095894,0.20976452526040895,1.0,1.0000000000000002,3870
100,20262005,70560,958,0.013577097505668934,efb9f68d3058ff5e261b20e92835041b735fc7c730a35f82a4e5f96aa0c79ee9,0.34606625258799173,0.5003659121306181,0.20477339647448037,1.0,1.0000000000000002,3853
