filename,epsilon,qubit,accepted,reason,bar_ref_13_17,bar_target_13_17,thermal_no_rescale,W0,Wf,fit_a,fit_b,fit_c,fit_rmse,fit_r2
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,31,False,reference_below_W0,0.1186659454034716,0.20673528939749147,False,0.15,0.09999999999999999,17.120640611542814,0.213,-0.194164853607796,0.44365350727066033,0.2505491431747784
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,32,True,accepted,0.2696461438423375,0.2536901328777525,False,0.15,0.09999999999999999,0.37754181133583103,0.067,0.4968859360568919,0.007224308183983406,0.970384587213128
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,33,False,fit_denominator_invalid,0.16424397872228863,0.12811124246700076,False,0.15,0.09999999999999999,19.503907400191224,0.001,-18.50428151860137,0.2829222788901046,0.34922539409793873
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,34,False,reference_below_W0,0.09887076198173332,0.08370251424728455,True,0.15,0.09999999999999999,1.4733732107082114,0.045,-0.15274735554497038,0.4065354243495804,0.18522338915501957
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,35,True,accepted,0.23996928296378614,0.24300630415481442,False,0.15,0.09999999999999999,12.72771017332077,0.001,-11.874554190485798,0.24964595242959334,0.22690764793718743
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,36,True,accepted,0.515870566388976,0.5045678393116387,False,0.15,0.09999999999999999,0.6307772369711756,0.062,0.5080325172318844,0.011887914705440001,0.9739679979654692
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,37,True,accepted,0.4637221782640081,0.4802015960238153,False,0.15,0.09999999999999999,0.5552037867030291,0.058,0.4971380689773279,0.007038726956835392,0.9889076181086127
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,38,True,accepted,0.3004699279278617,0.30089968297348413,False,0.15,0.09999999999999999,0.6157124239521629,0.099,0.5074447066231851,0.008178307765715771,0.9688786272962429
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,39,True,accepted,0.3110810801609278,0.3198431070456623,False,0.15,0.09999999999999999,0.4296454249993523,0.065,0.4937307527525299,0.008469351339851555,0.9698753511720384
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,40,True,accepted,0.30630484232786637,0.29459433495660503,False,0.15,0.09999999999999999,10.125482123543653,0.001,-9.311937903568447,0.2157792070806838,0.1991314061947972
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,41,True,accepted,0.3565765058788936,0.3566105463063887,False,0.15,0.09999999999999999,0.6587216625492082,0.061,0.41132456056510336,0.16096546807228945,0.1849496686265205
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,42,True,accepted,0.30812749558981534,0.285971866618102,False,0.15,0.09999999999999999,12.18754364209879,0.001,-11.339689599611207,0.25804182862968855,0.20121054216066803
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,43,True,accepted,0.2550327262981161,0.24651570777777096,False,0.15,0.09999999999999999,7.112170140980101,0.001,-6.372648206096215,0.15549205363554214,0.19109583031456
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,44,True,accepted,0.19606245638840256,0.1939393914367103,False,0.15,0.09999999999999999,1.1453399938815927,0.046,0.06872303236906879,0.3504039027408751,0.15466005805756555
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,45,True,accepted,0.16090699098698522,0.15609958496405912,False,0.15,0.09999999999999999,1.1644401596704306,0.011,-0.3818104781632334,0.26082513448614947,0.1279459709811549
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,46,True,accepted,0.5163600261430601,0.5203776745390919,False,0.15,0.09999999999999999,0.5966781680500812,0.057,0.5025726849461205,0.010445710088558881,0.9794211024757645
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,47,True,accepted,0.5390791445543223,0.5518907580683979,False,0.15,0.09999999999999999,0.6325862776382872,0.056,0.4964297493317253,0.010801369537239234,0.9807338593046794
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,48,True,accepted,0.5059633988640158,0.5195930284829126,False,0.15,0.09999999999999999,0.6298232423464805,0.053,0.47037030061717033,0.010023727801042014,0.9840106948360459
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,49,True,accepted,0.5810183016729435,0.5678134674345252,False,0.15,0.09999999999999999,0.6521854409506296,0.047,0.468897349858023,0.017626249363685783,0.9586413013173267
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,50,True,accepted,0.5284136257391083,0.5289919092223427,False,0.15,0.09999999999999999,0.5995587697455739,0.048,0.47110957607432397,0.014491628434731072,0.9662509123129479
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,51,True,accepted,0.43149053309477414,0.422790194361394,False,0.15,0.09999999999999999,0.432472045220901,0.037,0.465859810816014,0.0105528975712055,0.9683547756324478
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,52,True,accepted,0.40729599827603147,0.40613370168255936,False,0.15,0.09999999999999999,0.575504429704478,0.067,0.4929166985741198,0.005900620515988283,0.9913139816658544
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,53,True,accepted,0.43711652685934166,0.44857048773794894,False,0.15,0.09999999999999999,0.5365641780551798,0.057,0.4885880075288198,0.008461884122500901,0.9832349401915103
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,54,True,accepted,0.22234238225314198,0.2656765266585058,False,0.15,0.09999999999999999,6.991663927879661,0.001,-6.267077769131812,0.1530255734966584,0.19075621309993207
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,55,True,accepted,0.34689799872800053,0.37312111686534105,False,0.15,0.09999999999999999,0.4247452277175423,0.052000000000000005,0.4790627391197295,0.005344495896757212,0.990096301546419
NewFloq_REF_Bro57_Eps001_T50_5IT_14Jul.dat,0.01,56,True,accepted,0.43518444207662466,0.45848258012236076,False,0.15,0.09999999999999999,0.5969681475997051,0.062,0.4843620259761416,0.007991837269589479,0.9866931093626198
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,0,True,accepted,0.3459026165139488,0.35945167375584275,False,0.15,0.09999999999999999,0.3437258658242933,0.037,0.4793112052749662,0.01780826532154413,0.8715955370479116
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,1,True,accepted,0.38554720563604106,0.40484216172754417,False,0.15,0.09999999999999999,0.4995032710048564,0.059000000000000004,0.4912837192369033,0.008927713059445154,0.9777998206220333
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,2,True,accepted,0.45746373908483634,0.4377910583430957,False,0.15,0.09999999999999999,0.675389779114526,0.066,0.48064158429592774,0.008457999875590426,0.9873626653206914
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,3,True,accepted,0.4750330248641409,0.4779456981703659,False,0.15,0.09999999999999999,0.4938832716224526,0.043000000000000003,0.47692199086746867,0.00976536362606851,0.9783113001069712
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,4,True,accepted,0.33140633222333393,0.1943913838250952,False,0.15,0.09999999999999999,11.277921377957487,0.001,-10.431013021603242,0.20938549813511617,0.24675563469812445
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,5,True,accepted,0.2834440848502804,0.16785328734322816,False,0.15,0.09999999999999999,0.7936656298862701,0.012,-0.02833366728510367,0.15892111819733729,0.17054090788772602
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,6,True,accepted,0.2012384135326614,0.18508621161829708,False,0.15,0.09999999999999999,6.912928848824727,0.001,-6.190255013369652,0.1525088355281959,0.18831606648767196
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,7,False,reference_below_W0,0.13382352059447222,0.1376112210778611,False,0.15,0.09999999999999999,18.9036967636022,0.001,-17.95977558814365,0.31621052117456466,0.28752553344009213
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,8,False,reference_below_W0,0.08395369279820648,0.0738429140443012,True,0.15,0.09999999999999999,27.130327171062014,0.001,-26.094615801722128,0.3779882625934496,0.36777990171552444
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,9,True,accepted,0.2881670139652829,0.2996971011107892,False,0.15,0.09999999999999999,0.3307329096633512,0.05,0.4878056124839659,0.009182704850910595,0.9548205406685477
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,10,True,accepted,0.34324881242678984,0.34717438155123836,False,0.15,0.09999999999999999,0.4504607361172362,0.062,0.4954268290818072,0.011386556660085383,0.9541246287951783
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,11,True,accepted,0.41383203183284223,0.4121089639511862,False,0.15,0.09999999999999999,0.6041521974873143,0.07100000000000001,0.4979081669424452,0.00998891170575196,0.9757423454780637
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,12,True,accepted,0.27923182098265875,0.31610689385950874,False,0.15,0.09999999999999999,7.143718935098275,0.001,-6.395755568940916,0.15822104934033038,0.1871174389826752
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,13,True,accepted,0.4628280294270281,0.31728035262879334,False,0.15,0.09999999999999999,0.6544597641263341,0.07100000000000001,0.5039860299874571,0.009348625842454055,0.9817814215342751
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,14,True,accepted,0.43144708356013295,0.4328064493208319,False,0.15,0.09999999999999999,0.6115315783122021,0.07200000000000001,0.5023107231635302,0.014162955581480577,0.9524836186612983
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,15,True,accepted,0.40472994831140185,0.391429951845895,False,0.15,0.09999999999999999,0.628683737791459,0.079,0.5083162272192875,0.009009810615656488,0.9780050534623597
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,16,True,accepted,0.3879499315401862,0.38654294394166355,False,0.15,0.09999999999999999,9.55125846698223,0.001,-8.713376975094866,0.15114992982348807,0.3107683434714289
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,17,True,accepted,0.3722579215957126,0.4342902285558444,False,0.15,0.09999999999999999,0.6476703711043151,0.046,0.36756437143573817,0.1604208686299998,0.21821690985462405
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,18,True,accepted,0.49085125396033613,0.49097309016992063,False,0.15,0.09999999999999999,0.6036351687345807,0.058,0.48955358765901424,0.008508534871181509,0.9863237919493723
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,19,False,reference_below_W0,0.13636075757556024,0.15534974716574218,False,0.15,0.09999999999999999,0.8863728002235975,0.138,0.46372097525986505,0.16100037819393656,0.05382166606188876
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,20,False,reference_below_W0,0.12984988818764354,0.1162584742345338,False,0.15,0.09999999999999999,1.6702961806542385,0.089,0.1478614651157464,0.3940538552509157,0.11350363981070122
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,21,True,accepted,0.1596394102654328,0.16742188047251294,False,0.15,0.09999999999999999,1.3290891232822322,0.059000000000000004,0.08208841560196684,0.3669607717835739,0.15581334548253012
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,22,True,accepted,0.19554818812875405,0.20837418369397964,False,0.15,0.09999999999999999,18.068744945515366,0.001,-17.11327667136623,0.2946205664200506,0.2981045200896687
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,23,False,reference_below_W0,0.04356060185423903,0.05678486614993981,True,0.15,0.09999999999999999,22.573585627701835,0.001,-21.737451372524287,0.42748475230257266,0.23946636685625755
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,24,True,accepted,0.15181332297228495,0.13248034886915114,False,0.15,0.09999999999999999,0.7672761098133317,0.044,0.2020018086659926,0.3006355416791768,0.10220810982339568
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,25,False,reference_below_W0,0.05667215563880741,0.04767433591606761,True,0.15,0.09999999999999999,30.095467181474643,0.001,-29.079574105640837,0.38573852463415687,0.4073572139732996
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,26,True,accepted,0.18544480388048135,0.16007336685742654,False,0.15,0.09999999999999999,17.594394994962734,0.001,-16.681191869177283,0.32901098006048174,0.24409605657377953
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,27,False,reference_below_W0,0.09619321140248864,0.09835456111994982,True,0.15,0.09999999999999999,24.36187264386473,0.001,-23.41219838069022,0.4005399659048804,0.2946471813477676
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,28,False,reference_below_W0,0.018394306780397385,0.03155469679124138,True,0.15,0.09999999999999999,7.444805925360375,0.001,-7.2219013521623525,0.5432057133775068,0.020769652410245865
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,29,False,reference_below_W0,0.1446287144181305,0.14157656060111576,False,0.15,0.09999999999999999,0.4903297845094912,0.045,0.33403208183117045,0.2206810195689499,0.07871693877948038
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,30,True,accepted,0.45765043144867157,0.46084615370461296,False,0.15,0.09999999999999999,0.49495633173797815,0.052000000000000005,0.5004641611210845,0.007716642220653273,0.9848759541428159
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,31,False,reference_below_W0,-0.03467617973772935,-0.02310119227589625,True,0.15,0.09999999999999999,-26.44812560866902,0.242,0.3289634724221703,0.3951234192039437,0.3077381038971495
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,32,True,accepted,0.2007355895756338,0.2134918516176914,False,0.15,0.09999999999999999,11.49025715412909,0.001,-10.68219201505844,0.25357259005378746,0.1882177914442137
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,33,True,accepted,0.24813426595935328,0.249836193070396,False,0.15,0.09999999999999999,0.42697787332468445,0.082,0.498758955153759,0.005019406745402396,0.9839851649244342
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,34,True,accepted,0.20790115764952016,0.16414585059081332,False,0.15,0.09999999999999999,6.987933798663702,0.001,-6.262478876096914,0.15298447259544423,0.19067440243591327
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,35,False,reference_below_W0,0.01731193335821533,0.008424137509846654,True,0.15,0.09999999999999999,-3.437767958757395,0.001,3.571169895954307,0.44385295603911806,0.006728359413035401
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,36,True,accepted,0.5410891133750313,0.5438468323125569,False,0.15,0.09999999999999999,0.5596579933828486,0.047,0.49139592162417134,0.009207006086441684,0.9842660754150832
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,37,True,accepted,0.40079316472409754,0.3956725625117259,False,0.15,0.09999999999999999,0.522787586386867,0.065,0.5028947013998183,0.008900604039771522,0.9773552752844041
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,38,True,accepted,0.3460827258289255,0.3100574376441462,False,0.15,0.09999999999999999,0.5579494572005546,0.079,0.5010825748940251,0.007711026545786924,0.9795138568915842
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,39,True,accepted,0.36563312608265747,0.31295436082736083,False,0.15,0.09999999999999999,0.5187910962314236,0.07200000000000001,0.5030517829950055,0.006426108090219615,0.9859306757752029
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,40,True,accepted,0.26184566831069417,0.25666262707036935,False,0.15,0.09999999999999999,0.5247715472645283,0.095,0.5033057412179739,0.007776752570197657,0.9652645127085899
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,41,True,accepted,0.3595512212508895,0.3611980646328316,False,0.15,0.09999999999999999,0.48598113795884557,0.066,0.49738247744794084,0.007161985758079628,0.9825839308133005
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,42,True,accepted,0.2505797097049831,0.25445650932523717,False,0.15,0.09999999999999999,13.591242548487674,0.001,-12.704788298901256,0.24752021468805932,0.2539861918617903
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,43,True,accepted,0.19839968424511772,0.16146516435746022,False,0.15,0.09999999999999999,0.25821254270153043,0.057,0.48916641505444797,0.005584487348487561,0.9689286059741837
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,44,False,reference_below_W0,0.13556247202067156,0.13087463390774526,False,0.15,0.09999999999999999,21.712066521015235,0.001,-20.701347686823627,0.32851758154964544,0.3303117524089553
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,45,True,accepted,0.22768861527472276,0.21115328550026438,False,0.15,0.09999999999999999,0.47063393801831593,0.101,0.5121839197013046,0.008134912228110122,0.9457465788283419
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,46,True,accepted,0.42249864920197416,0.44763612806635356,False,0.15,0.09999999999999999,0.515442877098708,0.058,0.4977915663485249,0.007118392633290578,0.9868645178106487
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,47,True,accepted,0.49703591935233593,0.4239281616322641,False,0.15,0.09999999999999999,0.6328286346286046,0.058,0.4843398711395923,0.007237032278937758,0.9909554162756431
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,48,True,accepted,0.4271625638282842,0.43284191473988154,False,0.15,0.09999999999999999,0.6341110363563389,0.068,0.4871752634710465,0.007091978116830847,0.9894609683168807
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,49,True,accepted,0.4959192563295926,0.49025325214156945,False,0.15,0.09999999999999999,0.588114437492974,0.051000000000000004,0.477369545244265,0.012854785745470379,0.9711168247384394
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,50,True,accepted,0.5472944607205237,0.5162968394900133,False,0.15,0.09999999999999999,0.6800376322837658,0.054,0.47302050660677786,0.012809679335475962,0.9773966580233405
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,51,True,accepted,0.4424819344554827,0.44946469475402645,False,0.15,0.09999999999999999,0.6221410466012437,0.07,0.5039558646968134,0.009044018144036405,0.9815502822364747
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,52,True,accepted,0.4546416660197357,0.41856216928980317,False,0.15,0.09999999999999999,0.5209644161562518,0.05,0.4818594503884158,0.007581977885814619,0.9871657109455483
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,53,True,accepted,0.4405718816726048,0.46091775369588034,False,0.15,0.09999999999999999,0.5070860772243172,0.05,0.48226126555165844,0.013098116955778746,0.960658037155421
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,54,True,accepted,0.3370247327762411,0.3404488576277869,False,0.15,0.09999999999999999,0.5614069488205963,0.079,0.4957487708127682,0.006731558550158881,0.9845008906868257
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,55,True,accepted,0.2965837438700645,0.41522053893130106,False,0.15,0.09999999999999999,0.3664946513960244,0.059000000000000004,0.492707229050254,0.009223110435856852,0.9569273815436513
NewFloq_REF_Bro57_Eps002_T50_5IT_13Jul.dat,0.02,56,True,accepted,0.35940897992789556,0.34206111690013674,False,0.15,0.09999999999999999,0.4814931353268945,0.058,0.4813313226938483,0.009820964113910403,0.9717847551705041
NewFloq_REF_Bro57_Eps002_T50_5IT_9Jul.dat,0.02,0,True,accepted,0.5199295499721167,0.5115068430716947,False,0.15,0.09999999999999999,6.214331203965369,0.217,0.4995913426526287,0.17201304488160685,0.20742789192304467
