node_id,time_idx,time_value,scale_idx,scale_value,object_id,size,weight,voxel_count,physical_volume,cx,cy,cz,equiv_radius,q_mean,q_max,enstrophy_mean,enstrophy_integral,enstrophy_max,helicity_mean,helicity_integral,scale_persistence,scale_out_degree,scale_in_degree,scale_branching,scale_merging,scale_entropy,scale_conservation,time_persistence,time_out_degree,time_in_degree,time_branching,time_merging,time_entropy,time_conservation,stitch_defect,scale_out_overlap_src_mean,scale_out_overlap_src_min,scale_out_overlap_src_max,scale_out_overlap_dst_mean,scale_out_overlap_dst_min,scale_out_overlap_dst_max,scale_out_iou_mean,scale_out_iou_min,scale_out_iou_max,scale_out_distance_norm_mean,scale_out_distance_norm_min,scale_out_distance_norm_max,scale_out_feature_similarity_mean,scale_out_feature_similarity_min,scale_out_feature_similarity_max,scale_out_confidence_mean,scale_out_confidence_min,scale_out_confidence_max,scale_out_edge_n,time_out_overlap_src_mean,time_out_overlap_src_min,time_out_overlap_src_max,time_out_overlap_dst_mean,time_out_overlap_dst_min,time_out_overlap_dst_max,time_out_iou_mean,time_out_iou_min,time_out_iou_max,time_out_distance_norm_mean,time_out_distance_norm_min,time_out_distance_norm_max,time_out_feature_similarity_mean,time_out_feature_similarity_min,time_out_feature_similarity_max,time_out_confidence_mean,time_out_confidence_min,time_out_confidence_max,time_out_edge_n,scale_branch_flag,time_branch_flag,scale_merge_flag,time_merge_flag,any_restructure_flag,strain_sq_mean_proxy,dissipation_mean_proxy
t00_s00_o000011,0,0.0,0,0.0061359405517578125,o000011,2.610489034916147e-05,0.034941012405888525,113,2.610489034916147e-05,1.0967586483575602,0.3882475658855607,0.172403639396735,0.01840253933419328,561.4466771488696,925.1686401367188,1338.4853159136476,0.034941012405888525,2062.6806640625,-4.492700678057375,-0.00011728145857229116,0.25,1,0,0,0,0.0,0.5733954525573128,1.0,1,0,0,0,0.0,1.0113225323880504,0.0,0.5663716814159292,0.5663716814159292,0.5663716814159292,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.41830065359477125,0.41830065359477125,0.41830065359477125,0.19810865789332524,0.19810865789332524,0.19810865789332524,0.6230162128747727,0.6230162128747727,0.6230162128747727,0.5663716814159292,0.5663716814159292,0.5663716814159292,1.0,0.8938053097345132,0.8938053097345132,0.8938053097345132,0.8782608695652174,0.8782608695652174,0.8782608695652174,0.7952755905511811,0.7952755905511811,0.7952755905511811,0.07848131630736517,0.07848131630736517,0.07848131630736517,0.9937343144334757,0.9937343144334757,0.9937343144334757,0.8938053097345132,0.8938053097345132,0.8938053097345132,1.0,0,0,0,0,0,215.5919616159083,0.07976902579788607
t00_s00_o000012,0,0.0,0,0.0061359405517578125,o000012,8.709330674012278e-05,0.12548399297349164,377,8.709330674012278e-05,1.2495346524671156,0.28821017318442266,0.19081635816660106,0.02749784905131942,545.5762225487504,1001.1580200195312,1440.7995019401733,0.12548399297349164,3136.475830078125,-16.645224220872873,-0.0014496876188266024,0.5,1,0,0,0,0.0,0.7868518414092575,1.0,1,0,0,0,0.0,0.9930645047273928,0.0,0.7824933687002652,0.7824933687002652,0.7824933687002652,0.625,0.625,0.625,0.5324909747292419,0.5324909747292419,0.5324909747292419,0.05253196822694158,0.05253196822694158,0.05253196822694158,0.6284812377357841,0.6284812377357841,0.6284812377357841,0.7824933687002652,0.7824933687002652,0.7824933687002652,1.0,0.9177718832891246,0.9177718832891246,0.9177718832891246,0.9153439153439153,0.9153439153439153,0.9153439153439153,0.8459657701711492,0.8459657701711492,0.8459657701711492,0.03765943178735768,0.03765943178735768,0.03765943178735768,0.9904373499529818,0.9904373499529818,0.9904373499529818,0.9177718832891246,0.9177718832891246,0.9177718832891246,1.0,0,0,0,0,0,349.64705684267255,0.12936941103178884
t00_s00_o000013,0,0.0,0,0.0061359405517578125,o000013,1.7095237927769458e-05,0.02931742571607832,74,1.7095237927769458e-05,0.3338283332618507,0.3674101700653901,0.16625082170641098,0.015980689501991715,683.8197033856366,1319.133056640625,1714.9469249828442,0.02931742571607832,2940.4814453125,37.276679103438916,0.0006372536984304002,0.5,1,0,0,0,0.0,0.8984131032139151,1.0,1,0,0,0,0.0,1.0281260955096938,0.0,0.5945945945945946,0.5945945945945946,0.5945945945945946,0.12790697674418605,0.12790697674418605,0.12790697674418605,0.11764705882352941,0.11764705882352941,0.11764705882352941,2.063761362292986,2.063761362292986,2.063761362292986,0.4405111446137889,0.4405111446137889,0.4405111446137889,0.5945945945945946,0.5945945945945946,0.5945945945945946,1.0,0.7162162162162162,0.7162162162162162,0.7162162162162162,0.6794871794871795,0.6794871794871795,0.6794871794871795,0.5353535353535354,0.5353535353535354,0.5353535353535354,0.10448804956189557,0.10448804956189557,0.10448804956189557,0.9754016803553506,0.9754016803553506,0.9754016803553506,0.7162162162162162,0.7162162162162162,0.7162162162162162,1.0,0,0,0,0,0,347.30751821157105,0.12850378173828128
t00_s00_o000014,0,0.0,0,0.0061359405517578125,o000014,0.00010742277887044321,0.1947098485088841,465,0.00010742277887044321,1.1997545180782194,0.3054246881956695,0.22419275263304353,0.029489625533946098,763.7045683173723,3420.942626953125,1812.5564294302335,0.1947098485088841,7152.2109375,-7.228648887654787,-0.0007765215509906154,0.5,1,0,0,0,0.0,0.589859647065118,1.0,1,0,0,0,0.0,0.9987610671022549,0.0,0.6860215053763441,0.6860215053763441,0.6860215053763441,0.5863970588235294,0.5863970588235294,0.5863970588235294,0.4623188405797101,0.4623188405797101,0.4623188405797101,0.3820654460710674,0.3820654460710674,0.3820654460710674,0.5041998821420586,0.5041998821420586,0.5041998821420586,0.6860215053763441,0.6860215053763441,0.6860215053763441,1.0,0.9010752688172043,0.9010752688172043,0.9010752688172043,0.9049676025917927,0.9049676025917927,0.9049676025917927,0.8231827111984283,0.8231827111984283,0.8231827111984283,0.05953161818741426,0.05953161818741426,0.05953161818741426,0.9969340591339264,0.9969340591339264,0.9969340591339264,0.9010752688172043,0.9010752688172043,0.9010752688172043,1.0,0,0,0,0,0,285.14729279548897,0.10550449833433091
t00_s00_o000015,0,0.0,0,0.0061359405517578125,o000015,4.227606136191636e-05,0.04298835941250451,183,4.227606136191636e-05,1.1952007481309233,0.8794848124186199,0.17774109762223042,0.02161069016044573,461.653573458312,590.9112548828125,1016.8487325366077,0.04298835941250451,1319.860595703125,-30.870725345090438,-0.00130509267897591,0.75,1,0,0,0,0.0,1.530421397143267,1.0,1,0,0,0,0.0,1.0168923361367206,0.0,0.9562841530054644,0.9562841530054644,0.9562841530054644,0.4375,0.4375,0.4375,0.42892156862745096,0.42892156862745096,0.42892156862745096,0.10536662098135655,0.10536662098135655,0.10536662098135655,0.7001677891930447,0.7001677891930447,0.7001677891930447,0.9562841530054644,0.9562841530054644,0.9562841530054644,1.0,0.8415300546448088,0.8415300546448088,0.8415300546448088,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.7129629629629629,0.7129629629629629,0.7129629629629629,0.06792251269327101,0.06792251269327101,0.06792251269327101,0.995140628411871,0.995140628411871,0.995140628411871,0.8415300546448088,0.8415300546448088,0.8415300546448088,1.0,0,0,0,0,0,93.54158561998372,0.03461038667939398
t00_s00_o000016,0,0.0,0,0.0061359405517578125,o000016,2.7490990721683317e-05,0.03565028274705598,119,2.7490990721683317e-05,1.0413052054012524,1.2822568877404479,0.18614071757853531,0.018722647497264783,500.58912876674106,650.3416137695312,1296.7987624737395,0.03565028274705598,1784.6859130859375,40.561129762345004,0.0011150656419576196,0.25,1,0,0,0,0.0,0.6853249036167017,1.0,1,0,0,0,0.0,1.0790969676921753,0.0,0.6302521008403361,0.6302521008403361,0.6302521008403361,0.5514705882352942,0.5514705882352942,0.5514705882352942,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5171156361133001,0.5171156361133001,0.5171156361133001,0.599659290664614,0.599659290664614,0.599659290664614,0.6302521008403361,0.6302521008403361,0.6302521008403361,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7846153846153846,0.7846153846153846,0.7846153846153846,0.6938775510204082,0.6938775510204082,0.6938775510204082,0.06749100197998525,0.06749100197998525,0.06749100197998525,0.9877887627336067,0.9877887627336067,0.9877887627336067,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,0,0,0,0,0,295.62050494025743,0.10937958682789525
t00_s00_o000017,0,0.0,0,0.0061359405517578125,o000017,2.7028957264176035e-05,0.031318501165228496,117,2.7028957264176035e-05,0.40591606727013224,0.36333159096220624,0.20877931056878507,0.018617165554728927,488.5740452953893,856.614013671875,1158.7017900515825,0.031318501165228496,1901.3177490234375,19.421926494337555,0.0005249544212034181,0.5,1,0,0,0,0.0,1.0759302785205749,1.0,1,0,0,0,0.0,1.005489870788231,0.0,0.7606837606837606,0.7606837606837606,0.7606837606837606,0.25872093023255816,0.25872093023255816,0.25872093023255816,0.239247311827957,0.239247311827957,0.239247311827957,0.24053287601742,0.24053287601742,0.24053287601742,0.6519824508448021,0.6519824508448021,0.6519824508448021,0.7606837606837606,0.7606837606837606,0.7606837606837606,1.0,0.6752136752136753,0.6752136752136753,0.6752136752136753,0.6694915254237288,0.6694915254237288,0.6694915254237288,0.5064102564102564,0.5064102564102564,0.5064102564102564,0.08251645741137745,0.08251645741137745,0.08251645741137745,0.9969687701883309,0.9969687701883309,0.9969687701883309,0.6752136752136753,0.6752136752136753,0.6752136752136753,1.0,0,0,0,0,0,181.55369946080395,0.06717486880049746
t00_s00_o000018,0,0.0,0,0.0061359405517578125,o000018,2.633590707791511e-05,0.03024839914861372,114,2.633590707791511e-05,0.233865453485857,0.5963703623989173,0.18321703191389116,0.01845666476156732,482.55390849866365,697.9022827148438,1148.5611283151727,0.03024839914861372,1626.7615966796875,4.578651177255731,0.00012058293194639356,0.0,0,0,0,0,,,1.0,1,0,0,0,0.0,0.9933929795783569,,,,,,,,,,,,,,,,,,,,,0.7543859649122807,0.7543859649122807,0.7543859649122807,0.7610619469026548,0.7610619469026548,0.7610619469026548,0.6099290780141844,0.6099290780141844,0.6099290780141844,0.09824683492117671,0.09824683492117671,0.09824683492117671,0.9978206918637202,0.9978206918637202,0.9978206918637202,0.7543859649122807,0.7543859649122807,0.7543859649122807,1.0,0,0,0,0,0,183.45331131784542,0.06787772518760281
t00_s00_o000019,0,0.0,0,0.0061359405517578125,o000019,0.0004031241916751041,1.4270863154065836,1745,0.0004031241916751041,0.8769718312260757,0.79436343501837,0.22643554600057084,0.045826506474355266,1436.758013653687,7621.955078125,3540.066175330744,1.4270863154065836,15833.0224609375,-42.96488647235499,-0.01732018512958072,0.75,1,0,0,0,0.0,1.4777889030094202,1.0,1,0,0,0,0.0,1.005406799435591,0.0,0.8441260744985674,0.8441260744985674,0.8441260744985674,0.0758340197693575,0.0758340197693575,0.0758340197693575,0.07478675873273762,0.07478675873273762,0.07478675873273762,2.5279928879072475,2.5279928879072475,2.5279928879072475,0.41028439250771465,0.41028439250771465,0.41028439250771465,0.8441260744985674,0.8441260744985674,0.8441260744985674,1.0,0.9146131805157593,0.9146131805157593,0.9146131805157593,0.9011857707509882,0.9011857707509882,0.9011857707509882,0.83125,0.83125,0.83125,0.03989078096026894,0.03989078096026894,0.03989078096026894,0.990646451166068,0.990646451166068,0.990646451166068,0.9146131805157593,0.9146131805157593,0.9146131805157593,1.0,0,0,0,0,0,666.5501480233702,0.24662355476864697
t00_s00_o000020,0,0.0,0,0.0061359405517578125,o000020,5.1747747240815656e-05,0.0912921418605895,224,5.1747747240815656e-05,0.15915095806121826,1.1674174751554218,0.18084589072636195,0.023117149394111778,658.1670692988804,1482.806640625,1764.1761569976807,0.0912921418605895,3412.853515625,23.22805216908455,0.001201999372542267,0.25,1,0,0,0,0.0,0.7772716869814617,1.0,1,0,0,0,0.0,0.9976856704991974,0.0,0.78125,0.78125,0.78125,0.5608974358974359,0.5608974358974359,0.5608974358974359,0.48476454293628807,0.48476454293628807,0.48476454293628807,0.46308748728325483,0.46308748728325483,0.46308748728325483,0.5580412111661776,0.5580412111661776,0.5580412111661776,0.78125,0.78125,0.78125,1.0,0.9017857142857143,0.9017857142857143,0.9017857142857143,0.9099099099099099,0.9099099099099099,0.9099099099099099,0.8278688524590164,0.8278688524590164,0.8278688524590164,0.04994200455474854,0.04994200455474854,0.04994200455474854,0.9933704150281527,0.9933704150281527,0.9933704150281527,0.9017857142857143,0.9017857142857143,0.9017857142857143,1.0,0,0,0,0,0,447.8420183999199,0.16570154680797036
t00_s00_o000021,0,0.0,0,0.0061359405517578125,o000021,1.6864221199015816e-05,0.021714886516827233,73,1.6864221199015816e-05,1.2702237481940282,1.3736101437921393,0.18903740138223726,0.01590837770047859,539.1623016775471,817.8502807617188,1287.6305558714148,0.021714886516827233,1785.279296875,25.51275475384438,0.0004302527395650739,0.25,1,0,0,0,0.0,0.7261452530833843,0.6666666666666666,1,0,0,0,0.0,0.9913231434029112,0.0,0.7123287671232876,0.7123287671232876,0.7123287671232876,0.65,0.65,0.65,0.5148514851485149,0.5148514851485149,0.5148514851485149,0.07431509366597973,0.07431509366597973,0.07431509366597973,0.6626075434385882,0.6626075434385882,0.6626075434385882,0.7123287671232876,0.7123287671232876,0.7123287671232876,1.0,0.7808219178082192,0.7808219178082192,0.7808219178082192,0.7808219178082192,0.7808219178082192,0.7808219178082192,0.6404494382022472,0.6404494382022472,0.6404494382022472,0.07774300796249368,0.07774300796249368,0.07774300796249368,0.9913231434029111,0.9913231434029111,0.9913231434029111,0.7808219178082192,0.7808219178082192,0.7808219178082192,1.0,0,0,0,0,0,209.30595251632053,0.0774432024310386
t00_s00_o000022,0,0.0,0,0.0061359405517578125,o000022,2.079150558782772e-05,0.04103530621334044,90,2.079150558782772e-05,0.9998174243503147,0.2098491668701172,0.20200879838731556,0.017058170200370065,631.0585784912109,1270.8797607421875,1973.6572726779514,0.04103530621334044,4563.10205078125,-22.428046793407866,-0.00046631286022920116,0.25,1,0,0,0,0.0,0.47392979352225495,1.0,1,0,0,0,0.0,0.9865591338807655,0.0,0.6444444444444445,0.6444444444444445,0.6444444444444445,0.725,0.725,0.725,0.5178571428571429,0.5178571428571429,0.5178571428571429,0.11520975673397843,0.11520975673397843,0.11520975673397843,0.5331710177125368,0.5331710177125368,0.5331710177125368,0.6444444444444445,0.6444444444444445,0.6444444444444445,1.0,0.8,0.8,0.8,0.8275862068965517,0.8275862068965517,0.8275862068965517,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.056200269894112705,0.056200269894112705,0.056200269894112705,0.9798365181255286,0.9798365181255286,0.9798365181255286,0.8,0.8,0.8,1.0,0,0,0,0,0,711.5401156955295,0.2632698428073459
t00_s00_o000023,0,0.0,0,0.0061359405517578125,o000023,5.1516730512062014e-05,0.10845275179793853,223,5.1516730512062014e-05,0.3284791852326671,0.6622963635910787,0.2360823763860181,0.023082697555588633,732.4719863686327,1969.4547119140625,2105.194773036803,0.10845275179793853,4979.68212890625,-20.603825911812716,-0.0010614417470162963,0.5,1,0,0,0,0.0,0.6572344249036097,1.0,1,0,0,0,0.0,0.9978956970860383,0.0,0.7892376681614349,0.7892376681614349,0.7892376681614349,0.7096774193548387,0.7096774193548387,0.7096774193548387,0.5966101694915255,0.5966101694915255,0.5966101694915255,0.013825555723070286,0.013825555723070286,0.013825555723070286,0.5909809546512297,0.5909809546512297,0.5909809546512297,0.7892376681614349,0.7892376681614349,0.7892376681614349,1.0,0.7623318385650224,0.7623318385650224,0.7623318385650224,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.6204379562043796,0.6204379562043796,0.6204379562043796,0.06987343437374754,0.06987343437374754,0.06987343437374754,0.9931212180074994,0.9931212180074994,0.9931212180074994,0.7623318385650224,0.7623318385650224,0.7623318385650224,1.0,0,0,0,0,0,640.2508002995376,0.2368927961108289
