struc_perc_id,source_ladder_id,object_name,target_mass_class,selected_model_mass,progenitor_type,network,stage_index,phase_name,zone_start,zone_end,n_zones,q_start,q_end,q_mid,mass_start,mass_end,radius_start,radius_end,mean_logT,mean_logRho,mean_logP,mean_ye,mean_support_margin_proxy,mean_energy_loss_proxy,dominant_species_mode,composition_stage_mode,boundary_role_mode,struc_perc_role_mode,delta_logT,delta_logRho,delta_ye,delta_support_margin,delta_energy_loss,composition_transition_count,gap,gap_source,alpha_ready,unns_interpretation,raw_reference
A1_12M_radial_bin_011,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,3,outer_shell,612,672,61,0.646251105774,0.595731046909,0.621215739112,6.28671291577,5.79525517785,527.638929371,439.077463266,4.73424839959,-7.95224393179,5.00919667276,0.845760118991,12.9614406045,-2.4775887001e-11,h1,hydrogen_rich,outer_shell,support_shell_state,0.07373051882,0.10930400961,2.39299990934e-09,0.0985411124,0,0,0.00654316536451,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=612--profile_single_M12.09_128net.data::zone=672
A1_12M_radial_bin_012,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,3,outer_shell,673,733,61,0.59486853756,0.563226083142,0.577874262465,5.78686471072,5.4790477877,437.465725367,375.069795052,4.80124171411,-7.84910845294,5.20243453573,0.845760116504,13.0515429887,-2.4775887001e-11,h1,hydrogen_rich,outer_shell,support_shell_state,0.05292702304,0.08553904641,2.25800000919e-09,0.0715944348,0,0,0.00481002837331,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=673--profile_single_M12.09_128net.data::zone=733
A1_12M_radial_bin_013,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,3,outer_shell,734,794,61,0.562780111472,0.531804095931,0.547314682643,5.4747093876,5.17337556358,374.137537198,304.417487907,4.8580177067,-7.75318925302,5.37538930386,0.845760113798,13.1285785569,-2.47758743541e-11,h1,hydrogen_rich,outer_shell,support_shell_state,0.06409072063,0.11258456623,3.34200001006e-09,0.0871339713,9.64327999997e-17,0,0.00595379445145,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=734--profile_single_M12.09_128net.data::zone=794
A1_12M_radial_bin_014,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,3,outer_shell,795,855,61,0.531346800441,0.499370363641,0.515097419741,5.16892700568,4.85786111127,303.299930304,215.181953645,4.93799510865,-7.60557772207,5.6317959976,0.845760109184,13.2373737197,-2.47757905682e-11,h1,hydrogen_rich,outer_shell,support_shell_state,0.0981895235,0.18917004387,6.15700002093e-09,0.1335253349,0,0,0.0093434073883,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=795--profile_single_M12.09_128net.data::zone=855
A1_12M_radial_bin_015,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,4,intermediate_shell,856,916,61,0.498546638411,0.469810238718,0.48286586392,4.84984793497,4.57030103209,212.565511012,98.2867133311,5.08674769754,-7.29949801547,6.13909375345,0.845760093711,13.4385917689,-2.47756324818e-11,h1,hydrogen_rich,intermediate_shell,support_shell_state,0.20907909426,0.45258398598,4.34200000399e-08,0.2809256259,2.89298200002e-16,0,0.0204790424912,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=856--profile_single_M12.09_128net.data::zone=916
A1_12M_radial_bin_016,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,4,intermediate_shell,917,977,61,0.469622481099,0.460708285873,0.46425802367,4.56847453116,4.4817574861,97.2922688276,41.0387406456,5.32699780703,-6.74852483526,7.00753001335,0.845759871137,13.7560548486,-2.47768086451e-11,h1,hydrogen_rich,intermediate_shell,support_shell_state,0.24330227672,0.58897505459,5.75341000064e-07,0.314016413,4.8216373e-15,0,0.0243680568854,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=917--profile_single_M12.09_128net.data::zone=977
A1_12M_radial_bin_017,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,4,intermediate_shell,978,1038,61,0.460663002449,0.458085620895,0.459188120708,4.4813169702,4.45624427359,40.6907072209,19.6026326923,5.56323207963,-6.1497575598,7.90114024374,0.84575790688,14.0508978035,-2.47855508269e-11,h1,hydrogen_rich,intermediate_shell,support_shell_state,0.22367193519,0.5912176616,4.12469e-06,0.2688359697,1.11861986e-14,0,0.0226175617892,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=978--profile_single_M12.09_128net.data::zone=1038
A1_12M_radial_bin_018,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,4,intermediate_shell,1039,1099,61,0.458052601732,0.457299961687,0.457480085069,4.45592306408,4.44860140251,19.3212153298,12.9694647185,5.77605260844,-5.57087748875,8.72683886824,0.843113968036,14.297716357,-2.47986561952e-11,h1,hydrogen_rich,intermediate_shell,support_shell_state,0.12769877614,0.38607536112,0.047973701705,0.1124369522,9.1611109e-15,0,0.0297733460206,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=1039--profile_single_M12.09_128net.data::zone=1099
A1_12M_radial_bin_019,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,4,intermediate_shell,1100,1160,61,0.457299961683,0.456689381985,0.457154048745,4.44860140248,4.44266170003,12.9694646927,9.75651705273,5.83876552979,-5.26366738808,8.97870489077,0.691341372309,14.2423722789,-2.4803460443e-11,he4,helium_rich,intermediate_shell,support_shell_state,0.12480682848,0.41900933546,0.005430157852,0.09641709,1.10897659e-14,0,0.014538104507,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=1100--profile_single_M12.09_128net.data::zone=1160
A1_12M_radial_bin_020,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,4,intermediate_shell,1161,1222,62,0.456664853464,0.455027493236,0.455858404036,4.44242308725,4.42649489216,9.65071397646,4.93453660741,6.09144871806,-4.46197510065,10.0059684604,0.687300988025,14.467943561,-2.49095878935e-11,he4,helium_rich,intermediate_shell,support_shell_state,0.30638511035,0.91420227567,0.00601012307,0.3071261542,6.480280575e-13,0,0.0331381152689,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=1161--profile_single_M12.09_128net.data::zone=1222
A1_12M_radial_bin_021,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,4,intermediate_shell,1223,1283,61,0.455004797433,0.453291729282,0.454177206325,4.42627410801,4.40960942833,4.88965218777,2.70318639523,6.38327046409,-3.53820565648,11.1915460914,0.678666724245,14.7297517479,-1.29578668779e-10,he4,helium_rich,intermediate_shell,support_shell_state,0.26385102784,0.9485565779,0.010153386849,0.1738483687,6.51498382251e-10,0,0.0304195199754,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=1223--profile_single_M12.09_128net.data::zone=1283
A1_12M_radial_bin_022,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,4,intermediate_shell,1284,1344,61,0.453246229492,0.450561741869,0.452060686461,4.40916680763,4.38305218614,2.67066698143,1.60410901123,6.6492086193,-2.57148970467,12.3287272397,0.659196864091,14.9002169443,-1.58644042985e-07,he4,helium_rich,intermediate_shell,support_shell_state,0.26764537131,0.95829453001,0.038911069862,0.175256487,9.14005106649e-07,0,0.0410026169641,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=1284--profile_single_M12.09_128net.data::zone=1344
A1_12M_radial_bin_023,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,4,intermediate_shell,1345,1405,61,0.450501075482,0.445182504241,0.448184550506,4.38246202521,4.33072311101,1.59110891217,1.0698961365,6.91781051964,-1.53677775448,13.4762569375,0.566513328521,15.013034692,-2.41155385945e-06,he4,helium_rich,intermediate_shell,support_shell_state,0.24578189714,1.03683413142,0.130276996191,0.0338639545,9.04287956329e-07,0,0.0706571191365,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=1345--profile_single_M12.09_128net.data::zone=1405
A1_12M_radial_bin_024,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,4,intermediate_shell,1406,1466,61,0.445091082919,0.429586746591,0.438926108158,4.32983376691,4.17900801114,1.06602051752,0.733774956608,7.16322253279,-0.600248245357,14.5320821057,0.500096169771,15.1323303511,3.4061933643e-08,he4,helium_rich,intermediate_shell,support_shell_state,0.25998570807,0.85089701505,0.002069585289,0.2342398034,3.26677938806e-07,0,0.0274412154108,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=1406--profile_single_M12.09_128net.data::zone=1466
A1_12M_radial_bin_025,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,4,intermediate_shell,1467,1527,61,0.429217828186,0.410236985058,0.417496694002,4.17541918308,3.99077406514,0.729194191956,0.558135840345,7.40779407843,0.166291963039,15.5314920263,0.499943449849,15.3652000632,-0.445487594611,he4,helium_rich,intermediate_shell,support_shell_state,0.15987584435,0.475946628333,6.78493600004e-06,0.1571135818,1.73119775746,0,0.0236921867066,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=1467--profile_single_M12.09_128net.data::zone=1527
A1_12M_radial_bin_026,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,4,intermediate_shell,1528,1588,61,0.410144449236,0.37848640055,0.394615001457,3.98987387922,3.68190525559,0.55750218558,0.387455618927,7.56690400249,0.598397353939,16.1341906975,0.499934687172,15.5357933435,-1.95223452703,he4,helium_rich,intermediate_shell,support_shell_state,0.19565506361,0.505143092106,1.39805999999e-07,0.2245827215,0.01202901146,0,0.0194392805776,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=1528--profile_single_M12.09_128net.data::zone=1588
A1_12M_radial_bin_027,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,4,intermediate_shell,1589,1649,61,0.377993011736,0.345113983019,0.361123395093,3.67710558283,3.35725929917,0.385273512066,0.2574418283,7.75509114786,1.07941383245,16.8342560414,0.499934663701,15.754842209,-1.95397589641,he4,helium_rich,intermediate_shell,support_shell_state,0.17509281351,0.452565851891,1.74850000034e-08,0.2032148777,0.08671854782,0,0.0177868020127,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=1589--profile_single_M12.09_128net.data::zone=1649
A1_12M_radial_bin_028,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,4,intermediate_shell,1650,1710,61,0.34479634124,0.313785041273,0.328734002348,3.35416928871,3.05249221877,0.256339242008,0.157280923708,7.93449504494,1.55189766056,17.5127674027,0.499934504372,15.9608697421,-2.4142813848,he4,helium_rich,intermediate_shell,support_shell_state,0.18366322852,0.49292599373,3.04151999975e-07,0.2082416249,0.59595339518,0,0.0210064320224,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=1650--profile_single_M12.09_128net.data::zone=1710
A1_12M_radial_bin_029,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,4,intermediate_shell,1711,1771,61,0.313529134927,0.297763174065,0.303686146558,3.0500027689,2.89663193689,0.156525984615,0.111838554146,8.09982416326,2.0033696173,18.1481123121,0.499935023339,16.1447426948,-3.04085662362,he4,helium_rich,intermediate_shell,support_shell_state,0.11662525444,0.34008102743,6.01210099999e-06,0.1118690915,1.00724984372,0,0.016004751834,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=1711--profile_single_M12.09_128net.data::zone=1771
A1_12M_radial_bin_030,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,4,intermediate_shell,1772,1832,61,0.297753134861,0.295215224177,0.296637498011,2.89653427579,2.87184555072,0.111812381703,0.105882821726,8.15185284933,2.21406110497,18.3635159099,0.49994034855,16.1494548049,-1.63407024561,he4,helium_rich,intermediate_shell,support_shell_state,0.01469622446,0.13775130949,1.65699999832e-08,0.0507858362,0.02873899134,1,0.00533367112793,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=1772--profile_single_M12.09_128net.data::zone=1832
A1_12M_radial_bin_031,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,4,intermediate_shell,1833,1893,61,0.295055774355,0.291371313482,0.293459852126,2.87029442725,2.8344520936,0.105546067112,0.0986364925889,8.1691764125,2.36196977059,18.4698456083,0.499940337535,16.1078758377,-1.68739244176,c12,carbon_oxygen_layer,intermediate_shell,support_shell_state,0.01794360574,0.15918314148,9.45299999389e-09,0.03819669,0.07041854324,0,0.0039785530093,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=1833--profile_single_M12.09_128net.data::zone=1893
A1_12M_radial_bin_032,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,4,intermediate_shell,1894,1954,61,0.291368581918,0.290095249063,0.290691247119,2.83442552102,2.82203857416,0.0986319512369,0.0966264995719,8.18110437589,2.48600372637,18.5603836934,0.499938091256,16.0743799671,-2.19899486325,c12,carbon_oxygen_layer,intermediate_shell,support_shell_state,0.00467119267,0.062944263,2.076469e-05,0.0216100502,2.58355538518,0,0.012856719192,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=1894--profile_single_M12.09_128net.data::zone=1954
A1_12M_radial_bin_033,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,4,intermediate_shell,1955,2016,62,0.290090578715,0.28938367673,0.28970982749,2.82199314115,2.81511641815,0.096619507355,0.0955919678572,8.18644241858,2.53343892821,18.5918462865,0.499804101954,16.0584073583,-5.07959326737,o16,carbon_oxygen_layer,intermediate_shell,support_shell_state,0.00535879535,0.03573621959,0.000232872292,0.0131531415,1.10596081101,0,0.00591914545891,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=1955--profile_single_M12.09_128net.data::zone=2016
A1_12M_radial_bin_034,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,4,intermediate_shell,2017,2077,61,0.289379555934,0.288299365986,0.289144248526,2.81507633116,2.80456827316,0.095586164851,0.0941419481081,8.18974312651,2.56481887336,18.6099250101,0.499608112577,16.0451061367,-5.57564900139,o16,carbon_oxygen_layer,intermediate_shell,support_shell_state,0.00291719028,0.05342372562,0.000136649345,0.0187983624,0.20087361278,0,0.0021753628799,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=2017--profile_single_M12.09_128net.data::zone=2077
A1_12M_radial_bin_035,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,4,intermediate_shell,2078,2138,61,0.288254186508,0.266476119374,0.281050185869,2.80412876845,2.5922723326,0.0940839283736,0.0734353114104,8.2366997159,2.77294950433,18.8373671787,0.499485576598,16.0644176743,-5.46443365731,o16,carbon_oxygen_layer,intermediate_shell,support_shell_state,0.13849930612,0.43195453187,0.000101713658,0.1296730942,0.7681964439,0,0.0174617565957,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=2078--profile_single_M12.09_128net.data::zone=2138
A1_12M_radial_bin_036,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,4,intermediate_shell,2139,2199,61,0.265728333336,0.229455976103,0.247206644857,2.58499789067,2.23214140089,0.0728492983508,0.0489610669339,8.43277805858,3.29676508275,19.5781394559,0.499433324506,16.2813743732,-4.21577664106,o16,carbon_oxygen_layer,intermediate_shell,support_shell_state,0.18639794507,0.47522787039,1.4545624e-05,0.2165673245,1.20711523442,0,0.023754913882,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=2139--profile_single_M12.09_128net.data::zone=2199
A1_12M_radial_bin_037,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,4,intermediate_shell,2200,2260,61,0.228929071191,0.204705348245,0.214126533186,2.22701568445,1.99136797639,0.0486587615249,0.03551110076,8.59734090703,3.72067034826,20.1931876815,0.499425466229,16.4725173332,-3.72027787978,o16,carbon_oxygen_layer,intermediate_shell,support_shell_state,0.12064477966,0.3137189238,4.12787299997e-06,0.1399475854,0.4773269044,0,0.0141145175547,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=2200--profile_single_M12.09_128net.data::zone=2260
A1_12M_radial_bin_038,A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,5,inner_shell,2261,2321,61,0.204502864113,0.190378919178,0.197129015238,1.98939821634,1.85200086993,0.0354059847113,0.0281905893078,8.68703347047,3.9553843132,20.5317807377,0.499422073416,16.5763964245,-4.60568168456,o16,carbon_oxygen_layer,intermediate_shell,support_shell_state,0.07967063208,0.2096740383,3.800537e-06,0.0921111126,0.84930306902,0,0.011693278888,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A1_12M_presupernova_profile_ladder.csv::profile_single_M12.09_128net.data::zone=2261--profile_single_M12.09_128net.data::zone=2321
