ladder,domain,kappa,epsilon,nu_V,vuln_count,inv,rho,Ak
BC,molecular,0.028943,0.02894266,11,20,10.0075,0.909773,0.858500
BC,molecular,0.032570,0.03257021,11,20,10.0190,0.910818,0.860500
BC,molecular,0.036652,0.03665241,11,20,10.0315,0.911955,0.853000
BC,molecular,0.041246,0.04124626,11,20,9.9980,0.908909,0.858000
BC,molecular,0.046416,0.04641589,11,20,9.9995,0.909045,0.856000
BC,molecular,0.052233,0.05223345,11,20,9.9640,0.905818,0.869500
BC,molecular,0.058780,0.05878016,11,20,10.0120,0.910182,0.852500
BC,molecular,0.066147,0.06614741,11,20,10.0220,0.911091,0.855500
BC,molecular,0.074438,0.07443803,11,20,9.9740,0.906727,0.868000
BC,molecular,0.083768,0.08376776,11,20,10.0005,0.909136,0.854500
BC,molecular,0.094267,0.09426685,11,20,9.9660,0.906000,0.860500
BC,molecular,0.106082,0.10608184,11,20,10.0390,0.912636,0.842500
BC,molecular,0.119378,0.11937766,11,20,9.9690,0.906273,0.868000
BC,molecular,0.134340,0.13433993,11,20,9.9940,0.908545,0.856000
BC,molecular,0.151178,0.15117751,11,20,10.0070,0.909727,0.853000
BC,molecular,0.170125,0.17012543,11,20,9.9980,0.908909,0.865000
BC,molecular,0.191448,0.19144820,11,20,9.9555,0.905045,0.868500
BC,molecular,0.215443,0.21544347,11,20,9.9700,0.906364,0.862500
BC,molecular,0.242446,0.24244620,11,20,9.9995,0.909045,0.869000
BC,molecular,0.272833,0.27283334,11,20,9.9790,0.907182,0.866000
BC,molecular,0.307029,0.30702906,11,20,9.9955,0.908682,0.867500
BC,molecular,0.345511,0.34551073,11,20,10.0170,0.910636,0.855500
BC,molecular,0.388816,0.38881552,11,20,9.9345,0.903136,0.867500
BC,molecular,0.437548,0.43754794,11,20,9.9490,0.904455,0.875500
BC,molecular,0.492388,0.49238826,11,20,10.0035,0.909409,0.862000
BC,molecular,0.554102,0.55410203,11,21,9.9785,0.907136,0.856000
BC,molecular,0.623551,0.62355073,11,21,10.0120,0.910182,0.864500
BC,molecular,0.701704,0.70170383,11,21,10.0265,0.911500,0.851500
BC,molecular,0.789652,0.78965229,11,21,10.0775,0.916136,0.848500
BC,molecular,0.888624,0.88862382,11,21,10.1115,0.919227,0.845000
BC,molecular,1.000000,1.00000000,11,21,10.1185,0.919864,0.847500
BC,molecular,0.010000,0.00333333,7,14,7.0660,1.009429,0.617000
BC,molecular,0.011253,0.00375112,7,14,6.9990,0.999857,0.618500
BC,molecular,0.012664,0.00422127,7,14,6.9950,0.999286,0.639500
BC,molecular,0.014251,0.00475034,7,14,6.9900,0.998571,0.652500
BC,molecular,0.016037,0.00534573,7,14,7.0195,1.002786,0.633500
BC,molecular,0.018047,0.00601574,7,14,7.0305,1.004357,0.630000
BC,molecular,0.020309,0.00676973,7,14,7.0205,1.002929,0.625000
BC,molecular,0.022855,0.00761821,7,14,7.0350,1.005000,0.614500
BC,molecular,0.025719,0.00857305,7,14,7.0095,1.001357,0.632500
BC,molecular,0.028943,0.00964755,7,14,6.9740,0.996286,0.631500
BC,molecular,0.032570,0.01085674,7,14,7.0000,1.000000,0.632000
BC,molecular,0.036652,0.01221747,7,14,6.9530,0.993286,0.637500
BC,molecular,0.041246,0.01374875,7,14,7.0690,1.009857,0.604500
BC,molecular,0.046416,0.01547196,7,14,6.9995,0.999929,0.633500
BC,molecular,0.052233,0.01741115,7,14,7.0165,1.002357,0.626500
BC,molecular,0.058780,0.01959339,7,14,7.0510,1.007286,0.626500
BC,molecular,0.066147,0.02204914,7,14,7.0190,1.002714,0.624500
BC,molecular,0.074438,0.02481268,7,14,6.9605,0.994357,0.634000
BC,molecular,0.083768,0.02792259,7,14,7.0020,1.000286,0.625000
BC,molecular,0.094267,0.03142228,7,14,6.9950,0.999286,0.635000
BC,molecular,0.106082,0.03536061,7,14,7.0255,1.003643,0.632000
BC,molecular,0.119378,0.03979255,7,14,7.0220,1.003143,0.626000
BC,molecular,0.134340,0.04477998,7,14,6.9870,0.998143,0.642500
BC,molecular,0.151178,0.05039250,7,14,7.0005,1.000071,0.652000
BC,molecular,0.170125,0.05670848,7,14,7.0005,1.000071,0.639500
BC,molecular,0.191448,0.06381607,7,14,7.0335,1.004786,0.631000
BC,molecular,0.215443,0.07181449,7,14,7.0040,1.000571,0.649000
BC,molecular,0.242446,0.08081540,7,14,7.0010,1.000143,0.626000
BC,molecular,0.272833,0.09094445,7,14,6.9900,0.998571,0.635000
BC,molecular,0.307029,0.10234302,7,14,6.9720,0.996000,0.642500
BC,molecular,0.345511,0.11517024,7,14,6.9920,0.998857,0.625000
BC,molecular,0.388816,0.12960517,7,14,7.0370,1.005286,0.612500
BC,molecular,0.437548,0.14584931,7,14,6.9930,0.999000,0.634500
BC,molecular,0.492388,0.16412942,7,14,6.9735,0.996214,0.640500
BC,molecular,0.554102,0.18470068,10,20,7.0115,0.701150,0.987500
BC,molecular,0.623551,0.20785024,10,20,7.0690,0.706900,0.989000
BC,molecular,0.701704,0.23390128,10,20,7.2435,0.724350,0.988000
BC,molecular,0.789652,0.26321743,10,20,7.4245,0.742450,0.985500
BC,molecular,0.888624,0.29620794,10,20,7.5500,0.755000,0.983500
BC,molecular,1.000000,0.33333333,10,20,7.7870,0.778700,0.980000
