index,energy_cm-1,raw_gap_cm-1,normalized_gap,scale
87,196071.368677416,0.04322908399626613,1.2111734196792623e-07,micro
88,196071.4119065,0.0006575580046046525,1.842317031615287e-09,micro
89,196071.412564058,0.0005968280020169914,1.672166387392566e-09,micro
90,196071.413160886,0.0004453579895198345,1.2477843832980819e-09,micro
91,196071.413606244,0.012678780010901392,3.552284694371709e-08,micro
92,196071.426285024,0.0004612059856299311,1.292186600206928e-09,micro
93,196071.42674623,0.00042025401489809155,1.1774491738062868e-09,micro
94,196071.427166484,0.0003338810056447983,9.354530838721683e-10,micro
95,196071.427500365,7.657463274983456,2.145434305670496e-05,meso
96,196079.08496364,382.2742406600155,0.0010710391165250589,meso
97,196461.3592043,73.20234219997656,0.0002050950955577388,meso
98,196534.5615465,32.147669300000416,9.006992274960682e-05,meso
99,196566.7092158,0.0010751000081654638,3.0121678116044242e-09,micro
100,196566.7102909,0.013207800016971305,3.7005031877096164e-08,micro
101,196566.7234987,28.336098359985044,7.939083130698623e-05,meso
102,196595.05959706,0.00016248298925347626,4.5523767690946146e-10,micro
103,196595.059759543,0.002302946028066799,6.452292665723289e-09,micro
104,196595.062062489,0.30938433099072427,8.668193806595168e-07,micro
105,196595.37144682,0.704707144992426,1.9744174147816983e-06,micro
106,196596.076153965,0.0006058890139684081,1.6975531312613465e-09,micro
107,196596.076759854,0.0010760809818748385,3.0149162605012397e-09,micro
108,196596.077835935,0.0016505120147485286,4.624331807024528e-09,micro
109,196596.079486447,0.12756388998241164,3.574028838337904e-07,micro
110,196596.207050337,0.0006749610183760524,1.8910760284611425e-09,micro
111,196596.207725298,0.0006148329994175583,1.722611995434699e-09,micro
112,196596.208340131,0.0004154519992880523,1.1639950981467914e-09,micro
113,196596.208755583,0.029704601998673752,8.322504447712254e-08,micro
114,196596.238460185,0.0004405129875522107,1.2342098703567792e-09,micro
115,196596.238900698,0.00039982100133784115,1.120200857116859e-09,micro
116,196596.239300519,0.00029836001340299845,8.35931933603018e-10,micro
117,196596.239598879,0.008847039978718385,2.4787246627731043e-08,micro
118,196596.248445919,0.00030897301621735096,8.656669770585657e-10,micro
119,196596.248754892,0.00028153599123470485,7.887951299083296e-10,micro
120,196596.249036428,0.00022367501514963806,6.266827976715803e-10,micro
121,196596.249260103,0.0030317689816001803,8.494276689830787e-09,micro
122,196596.252291872,0.00022847802028991282,6.401396457532703e-10,micro
123,196596.25252035,0.00020927097648382187,5.863261970793128e-10,micro
124,196596.252729621,0.00017328400281257927,4.854994805819862e-10,micro
125,196596.252902905,5.1447379650198855,1.4414300046202866e-05,meso
126,196601.39764087,260.5870925299823,0.0007301014289617521,meso
127,196861.9847334,50.915345899993554,0.00014265237175317932,meso
128,196912.9000793,22.428732680011308,6.283983454626909e-05,meso
129,196935.32881198,0.0007518499915022403,2.106500164038282e-09,micro
130,196935.32956383,0.00923806001082994,2.58827893172235e-08,micro
131,196935.33880189,19.885118681006134,5.5713248968408505e-05,meso
132,196955.223920571,0.00011471600737422705,3.214062526871838e-10,micro
133,196955.224035287,0.0016169279988389462,4.530237591659509e-09,micro
134,196955.225652215,0.22049229199183173,6.177655842250367e-07,micro
135,196955.446144507,0.496265872992808,1.390415847152186e-06,micro
136,196955.94241038,0.00041253201197832823,1.155814006417797e-09,micro
137,196955.942822912,0.0007556960044894367,2.1172757536904616e-09,micro
138,196955.943578608,0.001202371990075335,3.3687528402681134e-09,micro
139,196955.94478098,0.09047611398273148,2.534919878968999e-07,micro
140,196956.035257094,0.0004738630086649209,1.327648489414601e-09,micro
141,196956.035730957,0.0004318040155339986,1.209809456454648e-09,micro
142,196956.036162761,0.00029198898118920624,8.180818563866422e-10,micro
143,196956.03645475,0.02122092299396172,5.945584660911834e-08,micro
144,196956.057675673,0.000309385999571532,8.668240556156715e-10,micro
145,196956.057985059,0.000280803011264652,7.867414989385825e-10,micro
146,196956.058265862,0.00020954999490641057,5.871079385963654e-10,micro
147,196956.058475412,0.00638362200697884,1.7885350743957872e-08,micro
148,196956.064859034,0.00021700101206079125,6.079838700126765e-10,micro
149,196956.065076035,0.0001977299980353564,5.539911923980203e-10,micro
150,196956.065273765,0.00015709499712102115,4.40141838059778e-10,micro
151,196956.06543086,0.0022199919912964106,6.219875702180715e-09,micro
152,196956.067650852,0.00016046699602156878,4.4958935593890714e-10,micro
153,196956.067811319,0.00014697699225507677,4.1179365803617226e-10,micro
154,196956.067958296,0.00012170401168987155,3.4098493514190263e-10,micro
155,196956.06808,3.6221298899909016,1.0148323859375962e-05,meso
156,196959.69020989,185.54044191000867,0.0005198390313714648,meso
157,197145.2306518,36.832288800011156,0.0001031950831629393,meso
158,197182.0629406,16.267175360000692,4.557665485346867e-05,meso
159,197198.33011596,0.0005461800028569996,1.5302630559506643e-09,micro
160,197198.33066214,0.006713279988616705,1.8808971945321715e-08,micro
161,197198.33737542,14.485879838000983,4.058589958087004e-05,meso
162,197212.823255258,8.385098772123456e-05,2.3493000117833515e-10,micro
163,197212.823339109,0.0011783420050051063,3.3014266873594275e-09,micro
164,197212.824517451,0.16240709699923173,4.5502504533691073e-07,micro
165,197212.986924548,0.36246771400328726,1.0155460632258723e-06,micro
166,197213.349392262,0.00029405299574136734,8.238647213754646e-10,micro
167,197213.349686315,0.0005508670001290739,1.5433948783009501e-09,micro
168,197213.350237182,0.0008996390097308904,2.520568920652454e-09,micro
169,197213.351136821,0.06641764799132943,1.8608603839873215e-07,micro
170,197213.417554469,0.0003453459939919412,9.675751828372803e-10,micro
171,197213.417899815,0.0003147770185023546,8.819283748155973e-10,micro
172,197213.418214592,0.00021297199418768287,5.966955453381518e-10,micro
173,197213.418427564,0.015656937001040205,4.386691591913115e-08,micro
174,197213.434084501,0.00022554199676960707,6.319136244763572e-10,micro
175,197213.434310043,0.00020470499293878675,5.735334256550628e-10,micro
176,197213.434514748,0.00015276201884262264,4.2800189052053066e-10,micro
177,197213.43466751,0.00474232598207891,1.32868398910429e-08,micro
178,197213.439409836,0.00015819500549696386,4.4322379303823984e-10,micro
179,197213.439568031,0.00014414399629458785,4.0385629483481625e-10,micro
180,197213.439712175,0.00011452301987446845,3.208655488174045e-10,micro
181,197213.439826698,0.0016656549996696413,4.66675875466154e-09,micro
182,197213.441492353,0.00011697999434545636,3.2774939158480645e-10,micro
183,197213.441609333,0.00010714700329117477,3.001997506950793e-10,micro
184,197213.44171648,8.872098987922072e-05,2.485745585509664e-10,micro
185,197213.441805201,2.6451507970050443,7.411066902672853e-06,micro
186,197216.086955998,136.76156870200066,0.0003831725346292549,meso
187,197352.8485247,27.499780999991344,7.704767419329816e-05,meso
188,197380.3483057,12.172398340015206,3.410408909993975e-05,meso
189,197392.52070404,0.00040924997301772237,1.1466185343328903e-09,micro
190,197392.52111329,0.005030990025261417,1.4095606082688315e-08,micro
191,197392.52614428,10.876642752991756,3.0473698214166515e-05,meso
192,197403.402787033,6.315100472420454e-05,1.7693370128916576e-10,micro
193,197403.402850184,0.0008851169841364026,2.479881749484393e-09,micro
194,197403.403735301,0.12294570001540706,3.4446384275776734e-07,micro
195,197403.526681001,0.27270965999923646,7.640659041245783e-07,micro
196,197403.799390661,0.00021725398255512118,6.086926315925472e-10,micro
197,197403.799607915,0.0004138520162086934,1.1595123360835853e-09,micro
198,197403.800021767,0.0006890019867569208,1.9304153947334736e-09,micro
199,197403.800710769,0.050156426994362846,1.4052606621713933e-07,micro
200,197403.850867196,0.0002594050019979477,7.267894998165995e-10,micro
201,197403.851126601,0.00023649202194064856,6.625929223146594e-10,micro
202,197403.851363093,0.00016007499652914703,4.48491069040693e-10,micro
203,197403.851523168,0.011867164983414114,3.324889973634681e-08,micro
204,197403.863390333,0.0001694530074018985,4.747659665137016e-10,micro
205,197403.863559786,0.00015379599062725902,4.3089882708841646e-10,micro
206,197403.863713582,0.00011477401130832732,3.215687655528859e-10,micro
207,197403.863828356,0.0036122619931120425,1.012067642088561e-08,micro
208,197403.867440618,0.00011885500862263143,3.3300272393445724e-10,micro
209,197403.867559473,0.00010829701204784214,3.0342179453619844e-10,micro
210,197403.86766777,8.604300091974437e-05,2.410714871322141e-10,micro
211,197403.867753813,1.9914382549759466,5.57952391859067e-06,micro
212,197405.859192068,103.69086783201783,0.0002905165027148458,meso
213,197509.5500599,21.072076599986758,5.903881534374812e-05,meso
214,197530.6221365,9.345130439993227,2.618277452590251e-05,meso
215,197539.96726694,0.0003145300142932683,8.812363293107236e-10,micro
216,197539.96758147,0.003867160005029291,1.0834838434565857e-08,micro
217,197539.97144863,8.373185059987009,2.3459620804335635e-05,meso
218,197548.34463369,4.872999852523208e-05,1.365295618104436e-10,micro
219,197548.34468242,0.0006816520181018859,1.9098225765483302e-09,micro
220,197548.345364072,0.0952420599933248,2.668450053426446e-07,micro
221,197548.440606132,0.2102791790093761,5.89150934473032e-07,micro
222,197548.650885311,0.0001652069913689047,4.628696659602634e-10,micro
223,197548.651050518,0.00031875900458544493,8.930849278940485e-10,micro
224,197548.651369277,0.0005384809919632971,1.5086923066072846e-09,micro
225,197548.651907758,0.038783041993156075,1.0866061746872205e-07,micro
226,197548.6906908,0.0001997720100916922,5.597124117639271e-10,micro
227,197548.690890572,0.0001821570040192455,5.103594642337897e-10,micro
228,197548.691072729,0.00012333699851296842,3.4556016563948207e-10,micro
229,197548.691196066,0.009201590000884607,2.5780609250986055e-08,micro
230,197548.700397656,0.0001305219775531441,3.656907231945879e-10,micro
231,197548.700528178,0.00011846100096590817,3.318988106500246e-10,micro
232,197548.700646639,8.84059991221875e-05,2.476920313329568e-10,micro
233,197548.700735045,0.0028112310101278126,7.876383122850774e-09,micro
234,197548.703546276,9.154799045063555e-05,2.564951241354962e-10,micro
235,197548.703637824,8.34170205052942e-05,2.337141309623376e-10,micro
236,197548.703721241,6.627498078159988e-05,1.8568631969939732e-10,micro
237,197548.703787516,1.535456455021631,4.301974211523373e-06,micro
238,197550.239243971,80.48041799900238,0.00022548648750801093,meso
239,197630.71966197,16.501368179975543,4.6232805973066235e-05,meso
240,197647.22103015,7.330291530000977,2.0537687683606867e-05,meso
241,197654.55132168,0.00024693002342246473,6.918376547509064e-10,micro
242,197654.55156861,0.0030364199774339795,8.507307644938288e-09,micro
243,197654.55460503,6.582551946019521,1.8442703878170248e-05,meso
244,197661.137156976,3.837997792288661e-05,1.0753133032402966e-10,micro
245,197661.137195356,0.0005360670038498938,1.50192890112169e-09,micro
246,197661.137731423,0.07524229300906882,2.1081053981198015e-07,micro
247,197661.212973716,0.16552655899431556,4.637650164463414e-07,micro
248,197661.378500275,0.00012864201562479138,3.6042352873396403e-10,micro
249,197661.378628917,0.0002507049939595163,7.024142007978782e-10,micro
250,197661.378879622,0.0004283399903215468,1.2001041033114196e-09,micro
251,197661.379307962,0.030595579999499023,8.572134736480746e-08,micro
252,197661.409903542,0.00015710401930846274,4.4016711602684657e-10,micro
253,197661.410060646,0.00014326898963190615,4.014047397383125e-10,micro
254,197661.410203915,9.703298565000296e-05,2.7186274190208123e-10,micro
255,197661.410300948,0.007274544012034312,2.038149674516332e-08,micro
256,197661.417575492,0.0001026579993776977,2.876226574092044e-10,micro
257,197661.41767815,9.317300282418728e-05,2.610480121718602e-10,micro
258,197661.417771323,6.953399861231446e-05,1.948172921973647e-10,micro
259,197661.417840857,0.002228780009318143,6.244497583691099e-09,micro
260,197661.420069637,7.200500112958252e-05,2.017404381264668e-10,micro
261,197661.420141642,6.560899782925844e-05,1.8382039802059158e-10,micro
262,197661.420207251,5.2126997616142035e-05,1.4604712412090139e-10,micro
263,197661.420259378,1.2086303980031516,3.3862873717246122e-06,micro
264,197662.628889776,63.71233279397711,0.0001785064055312615,meso
265,197726.34122257,13.16261436001514,3.6878432695256505e-05,meso
266,197739.50383693,5.855688849987928,1.6406210896419162e-05,meso
267,197745.35952578,0.00019741000141948462,5.530946399853791e-10,micro
268,197745.35972319,0.002427619998343289,6.801598699915014e-09,micro
269,197745.36215081,5.268102621019352,1.4759937701368856e-05,meso
270,197750.630253431,3.076298162341118e-05,8.619036585548624e-11,micro
271,197750.630284194,0.0004291580116841942,1.2023959995062452e-09,micro
272,197750.630713352,0.06045382498996332,1.6937686200362202e-07,micro
273,197750.691167177,0.13261617100215517,3.7155814208629456e-07,micro
274,197750.823783348,0.00010217801900580525,2.862778695611572e-10,micro
275,197750.823885526,0.00020072297775186598,5.623767910347822e-10,micro
276,197750.824086249,0.0003460340085439384,9.695028316808308e-10,micro
277,197750.824432283,0.024554748000809923,6.879641055561635e-08,micro
278,197750.848987031,0.0001257719995919615,3.523824443257977e-10,micro
279,197750.849112803,0.00011470800382085145,3.2138382868413916e-10,micro
280,197750.849227511,7.770498632453382e-05,2.1771040538574672e-10,micro
281,197750.849305216,0.005848068016348407,1.6384859180660433e-08,micro
282,197750.855153284,8.219399023801088e-05,2.3028749867162162e-10,micro
283,197750.855235478,7.459899643436074e-05,2.090081798259938e-10,micro
284,197750.855310077,5.567300831899047e-05,1.5598218059713662e-10,micro
285,197750.85536575,0.0017957109957933426,5.031143911627952e-09,micro
286,197750.857161461,5.765099194832146e-05,1.6152400793868598e-10,micro
287,197750.857219112,5.2529998356476426e-05,1.4717623383057334e-10,micro
288,197750.857271642,4.173701745457947e-05,1.169369357029225e-10,micro
289,197750.857313379,0.9683079609822016,2.7129625612857433e-06,micro
290,197751.82562134,51.297560639999574,0.00014372324416339486,meso
291,197803.12318198,10.667175460024737,2.9886821986218364e-05,meso
292,197813.79035744,4.751668279990554,1.3313014729515733e-05,meso
293,197818.54202572,0.00016028000391088426,4.49065449685954e-10,micro
294,197818.542186,0.0019713199872057885,5.523157442781675e-09,micro
295,197818.54415732,4.281529566011159,1.1995800804781132e-05,meso
296,197822.825686886,2.503299037925899e-05,7.013632897024603e-11,micro
297,197822.825711919,0.00034888999653048813,9.775046129272971e-10,micro
298,197822.826060809,0.04928923601983115,1.3809640877117248e-07,micro
299,197822.875350045,0.10787833700305782,3.022487692512546e-07,micro
300,197822.983228382,8.2538987044245e-05,2.3125409551559152e-10,micro
301,197822.983310921,0.00016319198766723275,4.572241174119037e-10,micro
302,197822.983474113,0.00028337101684883237,7.939364237845862e-10,micro
303,197822.983757484,0.020002090983325616,5.6040976808814004e-08,micro
304,197823.003759575,0.00010224702418781817,2.8647120523831703e-10,micro
305,197823.003861822,9.326197323389351e-05,2.612972855438879e-10,micro
306,197823.003955084,6.31880247965455e-05,1.770374224959761e-10,micro
307,197823.004018272,0.0047702129813842475,1.3364972456415222e-08,micro
308,197823.008788485,6.682699313387275e-05,1.872329235748467e-10,micro
309,197823.008855312,6.06520043220371e-05,1.6993211212032188e-10,micro
310,197823.008915964,4.526402335613966e-05,1.2681874536465526e-10,micro
311,197823.008961228,0.0014673419937025756,4.111134116339915e-09,micro
312,197823.01042857,4.687198088504374e-05,1.313238498890768e-10,micro
313,197823.010475442,4.270899808034301e-05,1.1966018817449857e-10,micro
314,197823.010518151,3.3934018574655056e-05,9.507483740362055e-11,micro
315,197823.010552085,0.7876748819835484,2.2068727629988078e-06,micro
316,197823.798226967,41.91008111301926,0.00011742181783235376,meso
317,197865.70830808,8.76473409999744,2.455664564484007e-05,meso
318,197874.47304218,3.908719099999871,1.0951276874896076e-05,meso
319,197878.38176128,0.00013192999176681042,3.6963563535203853e-10,micro
320,197878.38189321,0.0016225900035351515,4.5461011468316135e-09,micro
321,197878.3835158,3.5266678179905284,9.880862434090276e-06,micro
322,197881.910183618,2.0641018636524677e-05,5.783109614310199e-11,micro
323,197881.910204259,0.00028745399322360754,8.053759270105469e-10,micro
324,197881.910491713,0.040706083993427455,1.1404851177584342e-07,micro
325,197881.951197797,0.08892699499847367,2.491517346132179e-07,micro
326,197882.040124792,6.764999125152826e-05,1.8953876342247458e-10,micro
327,197882.040192442,0.0001344640040770173,3.7673531934147425e-10,micro
328,197882.040326906,0.00023486901773139834,6.580456606645138e-10,micro
329,197882.040561775,0.016506949003087357,4.624844207725374e-08,micro
330,197882.057068724,8.424199768342078e-05,2.360255156543547e-10,micro
331,197882.057152966,7.68449972383678e-05,2.1530092587313777e-10,micro
332,197882.057229811,5.207199137657881e-05,1.4589301006361246e-10,micro
333,197882.057281883,0.003940999013138935,1.1041717312604556e-08,micro
334,197882.061222882,5.506398156285286e-05,1.542758362781798e-10,micro
335,197882.061277946,4.997500218451023e-05,1.400177581822459e-10,micro
336,197882.061327921,3.729699528776109e-05,1.044970773156811e-10,micro
337,197882.061365218,0.0012140170147176832,3.401379356988987e-09,micro
338,197882.062579235,3.862200537696481e-05,1.08209432176101e-10,micro
339,197882.062617857,3.519098390825093e-05,9.859654746724599e-11,micro
340,197882.062653048,2.7960020815953612e-05,7.833715382191977e-11,micro
341,197882.062681008,0.6492997809837107,1.8191795047032752e-06,micro
342,197882.711980789,34.68053944100393,9.716640665971626e-05,meso
343,197917.39252023,7.28909932001261,2.042227716544723e-05,meso
344,197924.68161955,3.253991039993707,9.116888657310599e-06,micro
345,197927.93561059,0.00010987999849021435,3.0785693617112056e-10,micro
346,197927.93572047,0.001351509999949485,3.78660114221001e-09,micro
347,197927.93707198,2.939303346996894,8.235210550758887e-06,micro
348,197930.876375327,1.721899025142193e-05,4.824340785948628e-11,micro
349,197930.876392546,0.00023963701096363366,6.714044139256119e-10,micro
350,197930.876632183,0.03400112999952398,9.526286723549269e-08,micro
351,197930.910633313,0.0741651889984496,2.0779275727463882e-07,micro
352,197930.984798502,5.615199916064739e-05,1.573241960229892e-10,micro
353,197930.984854654,0.0001121019886340946,3.140824102091305e-10,micro
354,197930.984966756,0.0001967690186575055,5.51298762737902e-10,micro
355,197930.985163525,0.013779725995846093,3.860742887375012e-08,micro
356,197930.998943251,7.022899808362126e-05,1.9676451107993607e-10,micro
357,197930.99901348,6.406600004993379e-05,1.7949729485906365e-10,micro
358,197930.999077546,4.341700696386397e-05,1.2164385625474623e-10,micro
359,197930.999120963,0.0032928669825196266,9.225809559396887e-09,micro
360,197931.00241383,4.590701428242028e-05,1.286202489983508e-10,micro
361,197931.002459737,4.166498547419906e-05,1.167351196755203e-10,micro
362,197931.002501402,3.109400859102607e-05,8.71178226214145e-11,micro
363,197931.002532496,0.0010155639902222902,2.8453624209268242e-09,micro
364,197931.00354806,3.220001235604286e-05,9.021657521670251e-11,micro
365,197931.00358026,2.9338989406824112e-05,8.22006872337755e-11,micro
366,197931.003609599,2.3310014512389898e-05,6.530897113661502e-11,micro
367,197931.003632909,0.5415179099945817,1.517201009677547e-06,micro
368,197931.545150819,29.022788370988565,8.131476910996758e-05,meso
369,197960.56793919,6.126983410009416,1.7166312035804833e-05,meso
370,197966.6949226,2.7377348600130063,7.670464849228554e-06,micro
371,197969.43265746,9.247998241335154e-05,2.5910633813367806e-10,micro
372,197969.43274994,0.0011376100010238588,3.1873055541042837e-09,micro
373,197969.43388755,2.475444272015011,6.935590641755975e-06,micro
374,197971.909331822,1.4512974303215742e-05,4.066181165916292e-11,micro
375,197971.909346335,0.00020186402252875268,5.655737199924913e-10,micro
376,197971.909548199,0.028688553982647136,8.037832593403339e-08,micro
377,197971.938236753,0.06249675201252103,1.7510064488155696e-07,micro
378,197972.000733505,4.7129986342042685e-05,1.3204671820540826e-10,micro
379,197972.000780635,9.443500312045217e-05,2.645838289719465e-10,micro
380,197972.00087507,0.0001664400042500347,4.663242670984133e-10,micro
381,197972.00104151,0.01162087800912559,3.2558863748313256e-08,micro
382,197972.012662388,5.915999645367265e-05,1.6575187024364592e-10,micro
383,197972.012721548,5.3969997679814696e-05,1.5121076045837344e-10,micro
384,197972.012775518,3.657900379039347e-05,1.0248544038799953e-10,micro
385,197972.012812097,0.002779084985377267,7.786317807727336e-09,micro
386,197972.015591182,3.867302439175546e-05,1.0835237500278222e-10,micro
387,197972.015629855,3.509898670017719e-05,9.833879374497597e-11,micro
388,197972.015664954,2.619400038383901e-05,7.338919562282298e-11,micro
389,197972.015691148,0.0008579549903515726,2.4037804726206016e-09,micro
390,197972.016549103,2.7125002816319466e-05,7.599763719881024e-11,micro
391,197972.016576228,2.4716020561754704e-05,6.924825690784716e-11,micro
392,197972.016600944,1.9636994693428278e-05,5.501806611751792e-11,micro
393,197972.016620581,0.45632342898170464,1.2785068682169534e-06,micro
394,197972.47294401,24.531828990002396,6.873219708142425e-05,meso
395,197997.004773,5.199351150018629,1.4567312860539199e-05,meso
396,198002.20412415,2.325186179979937,6.514604142989725e-06,micro
397,198004.52931033,7.858002209104598e-05,2.201620420240797e-10,micro
398,198004.52938891,0.0009665799734648317,2.708121162030657e-09,micro
399,198004.53035549,2.104265176021727,5.895637412475257e-06,micro
400,198006.634620666,1.2345000868663192e-05,3.4587679256247304e-11,micro
401,198006.634633011,0.00017163000302389264,4.808653768836858e-10,micro
402,198006.634804641,0.02442556497408077,6.843447124581839e-08,micro
403,198006.659230206,0.05315232300199568,1.4891983558981797e-07,micro
404,198006.712382529,3.994800499640405e-05,1.1192455945871552e-10,micro
405,198006.712422477,8.029499440453947e-05,2.24966975854666e-10,micro
406,198006.712502772,0.00014200800796970725,3.9787177690225013e-10,micro
407,198006.71264478,0.009889906010357663,2.7709102704804025e-08,micro
408,198006.722534686,5.029898602515459e-05,1.4092548182549484e-10,micro
409,198006.722584985,4.588899901136756e-05,1.2856977460604294e-10,micro
410,198006.722630874,3.110500983893871e-05,8.714864543287229e-11,micro
411,198006.722661979,0.0023666440101806074,6.630758864151444e-09,micro
412,198006.725028623,3.28820024151355e-05,9.212734490159762e-11,micro
413,198006.725061505,2.9843999072909355e-05,8.361560105498063e-11,micro
414,198006.725091349,2.2271997295320034e-05,6.240070025446298e-11,micro
415,198006.725113621,0.0007312359812203795,2.0487447387127276e-09,micro
416,198006.725844857,2.3063999833539128e-05,6.461969805393596e-11,micro
417,198006.725867921,2.1015002857893705e-05,5.887890864900828e-11,micro
418,198006.725888936,1.669701305218041e-05,4.678095515182641e-11,micro
419,198006.725905633,0.3880978369852528,1.087355412000296e-06,micro
420,198007.11400347,20.921714660013095,5.861753788840523e-05,meso
421,198028.03571813,4.449920969986124,1.2467592417609585e-05,meso
422,198032.4856391,1.9915520500217099,5.5798427445337125e-06,micro
423,198034.47719115,6.732999463565648e-05,1.8864221100983337e-10,micro
