sample_index,time,S
68,0.10828025477707007,0.0027263016338411115
69,0.10987261146496814,0.0029145434691966983
70,0.11146496815286623,0.003111490526828026
71,0.11305732484076432,0.0033172810249491305
72,0.11464968152866241,0.003532041275802053
73,0.1162420382165605,0.0037558850494548096
74,0.11783439490445859,0.003988912920367872
75,0.11942675159235669,0.004231211650902802
76,0.12101910828025478,0.004482853592479872
77,0.12261146496815287,0.004743896109767509
78,0.12420382165605096,0.0050143810296827945
79,0.12579617834394904,0.005294334116901285
80,0.12738853503184713,0.0055837645775377006
81,0.12898089171974522,0.0058826645926297865
82,0.1305732484076433,0.006191008882820725
83,0.1321656050955414,0.006508754305829487
84,0.1337579617834395,0.006835839488007875
85,0.13535031847133758,0.007172184491301792
86,0.13694267515923567,0.007517690516833318
87,0.13853503184713375,0.007872239646234722
88,0.14012738853503184,0.008235694621789993
89,0.14171974522292993,0.00860789866634576
90,0.14331210191082802,0.008988675343869823
91,0.1449044585987261,0.00937782846144136
92,0.1464968152866242,0.00977514201336009
93,0.1480891719745223,0.010180380168035867
94,0.14968152866242038,0.0105932872980392
95,0.15127388535031847,0.011013588053893988
96,0.15286624203821655,0.011440987481828693
97,0.15445859872611464,0.01187517118575866
98,0.15605095541401273,0.012315805533636499
99,0.15764331210191082,0.012762537908222106
100,0.1592356687898089,0.013214997002224893
101,0.160828025477707,0.013672793157694808
102,0.1624203821656051,0.014135518749434233
103,0.16401273885350318,0.01460274861211948
104,0.16560509554140126,0.01507404051074748
105,0.16719745222929935,0.015548935653916017
106,0.16878980891719744,0.01602695924937811
107,0.17038216560509553,0.016507621101227776
108,0.17197452229299365,0.016990416247992968
109,0.17356687898089174,0.017474825640833223
110,0.17515923566878983,0.017960316860972426
111,0.17675159235668791,0.018446344875419483
112,0.178343949044586,0.018932352829959375
113,0.17993630573248406,0.019417772878339512
114,0.18152866242038215,0.01990202704650161
115,0.18312101910828024,0.020384528130660034
116,0.18471337579617833,0.02086468062796008
117,0.18630573248407642,0.021341881698404334
118,0.1878980891719745,0.021815521691236107
119,0.1894904458598726,0.02228498701182864
120,0.19108280254777069,0.022749658421929306
121,0.19267515923566877,0.023208913928712216
122,0.19426751592356686,0.023662129431452884
123,0.19585987261146495,0.024108679840759588
124,0.19745222929936304,0.024547940218667567
125,0.19904458598726113,0.024979286937924113
126,0.20063694267515922,0.025402098858819357
127,0.2022292993630573,0.025815758521888166
128,0.2038216560509554,0.026219653354797014
129,0.2054140127388535,0.02661317689172534
130,0.2070063694267516,0.026995730003528097
131,0.2085987261146497,0.027366722136972832
132,0.21019108280254778,0.027725572561347247
133,0.21178343949044587,0.02807171162074376
134,0.21337579617834396,0.02840458199015247
135,0.21496815286624205,0.028723639934201184
136,0.21656050955414013,0.029028356566042943
137,0.21815286624203822,0.029318219105444993
138,0.21974522292993628,0.029592732134122366
139,0.22133757961783437,0.029851418846773392
140,0.22292993630573246,0.03009382229623164
141,0.22452229299363055,0.030319506631192542
142,0.22611464968152864,0.03052805832500873
143,0.22770700636942673,0.030719087394073627
144,0.22929936305732482,0.03089222860437861
145,0.2308917197452229,0.031047142664855427
146,0.232484076433121,0.0311835174061752
147,0.23407643312101908,0.0313010689437238
148,0.23566878980891717,0.031399542823523155
149,0.2372611464968153,0.031478715149931676
150,0.23885350318471338,0.03153839369400919
151,0.24044585987261147,0.03157841898147578
152,0.24203821656050956,0.031598665359270715
153,0.24363057324840764,0.03159904203977922
154,0.24522292993630573,0.03157949412182101
155,0.24681528662420382,0.03154000358756279
156,0.2484076433121019,0.03148059027456525
157,0.25,0.031401312822203986
158,0.2515923566878981,0.03130226959174096
159,0.2531847133757962,0.031183599559340885
160,0.25477707006369427,0.031045483181321387
161,0.25636942675159236,0.03088814323092762
162,0.25796178343949044,0.030711845605866546
163,0.25955414012738853,0.03051690010577429
164,0.2611464968152866,0.030303661178701508
165,0.2627388535031847,0.030072528635540795
166,0.2643312101910828,0.029823948331148185
167,0.2659235668789809,0.02955841281064645
168,0.267515923566879,0.029276461919096646
169,0.26910828025477707,0.028978683372314257
170,0.27070063694267515,0.028665713286126226
171,0.27229299363057324,0.028338236660762555
172,0.27388535031847133,0.027996987816361223
173,0.2754777070063694,0.027642750774702324
174,0.2770700636942675,0.027276359581279733
175,0.2786624203821656,0.026898698560627335
176,0.2802547770700637,0.026510702496450093
177,0.2818471337579618,0.02611335672652581
178,0.28343949044585987,0.025707697140565342
179,0.28503184713375795,0.02529481006721057
180,0.28662420382165604,0.02487583203414509
181,0.28821656050955413,0.024451949382862187
182,0.2898089171974522,0.024024397717073823
183,0.2914012738853503,0.023594461161033302
184,0.2929936305732484,0.023163471401300748
185,0.2945859872611465,0.02273280648357373
186,0.2961783439490446,0.022303889328221034
187,0.29777070063694266,0.021878185942119724
188,0.29936305732484075,0.0214572032762961
189,0.30095541401273884,0.021042486704070155
190,0.30254777070063693,0.020635617079214037
191,0.304140127388535,0.020238207340214757
192,0.3057324840764331,0.019851898629186217
193,0.3073248407643312,0.01947835589903053
194,0.3089171974522293,0.019119262989688593
195,0.3105095541401274,0.01877631716383832
196,0.31210191082802546,0.01845122310429531
197,0.31369426751592355,0.018145686389543243
198,0.31528662420382164,0.017861406479970136
199,0.31687898089171973,0.01760006926503644
200,0.3184713375796178,0.017363339240076305
201,0.32006369426751585,0.017152851399836726
202,0.321656050955414,0.016970202952848644
203,0.3232484076433121,0.016816944976262273
204,0.3248407643312102,0.016694574141642736
205,0.32643312101910826,0.016604524649640885
206,0.32802547770700635,0.016548160513315452
207,0.32961783439490444,0.016526768325874977
208,0.33121019108280253,0.016541550638923486
209,0.3328025477707006,0.016593620062030474
210,0.3343949044585987,0.01668399417452859
211,0.3359872611464968,0.016813591316875733
212,0.3375796178343949,0.016983227303123478
213,0.339171974522293,0.017193613069526513
214,0.34076433121019106,0.017445353248587925
215,0.34235668789808915,0.01773894563419919
216,0.3439490445859873,0.018074781483135436
217,0.34554140127388533,0.018453146581730598
218,0.3471337579617835,0.018874222994553096
219,0.3487261146496815,0.01933809140125435
220,0.35031847133757965,0.019844733946146866
221,0.3519108280254777,0.020394037461525887
222,0.35350318471337583,0.020985797034932044
223,0.35509554140127386,0.021619719792925457
224,0.356687898089172,0.02229542884312334
225,0.35828025477707004,0.023012467305536324
226,0.35987261146496813,0.023770302376438093
227,0.3614649681528662,0.024568329377610772
228,0.3630573248407643,0.025405875752947022
229,0.3646496815286624,0.026282204982842484
230,0.3662420382165605,0.027196520394381408
231,0.3678343949044586,0.028147968851915648
232,0.36942675159235666,0.029135644318270607
233,0.37101910828025475,0.030158591281419827
234,0.37261146496815284,0.03121580804521156
235,0.37420382165605093,0.03230624988563568
236,0.375796178343949,0.033428832076310366
237,0.37738853503184716,0.03458243278843435
238,0.3789808917197452,0.035765895871505415
239,0.38057324840764334,0.03697803352173514
240,0.38216560509554137,0.038217628845379506
241,0.3837579617834395,0.039483438324246826
242,0.38535031847133755,0.040774194190467954
243,0.3869426751592357,0.04208860671731472
244,0.3885350318471337,0.0434253664324543
245,0.39012738853503187,0.04478314625954767
246,0.3917197452229299,0.046160603593607144
247,0.39331210191082805,0.047556382314790716
248,0.3949044585987261,0.04896911474617872
249,0.3964968152866242,0.0503974235571927
250,0.39808917197452226,0.05183992361831047
251,0.39968152866242035,0.05329522380902261
252,0.40127388535031844,0.05476192878186037
253,0.4028662420382165,0.056238640684748174
254,0.4044585987261146,0.05772396084361217
255,0.4060509554140127,0.05921649140689055
256,0.4076433121019108,0.060714836953318654
257,0.4092356687898089,0.06221760606415029
258,0.410828025477707,0.06372341286075499
259,0.41242038216560506,0.06523087850839962
260,0.4140127388535032,0.06673863268683171
261,0.41560509554140124,0.06824531502818337
262,0.4171974522292994,0.06974957652261132
263,0.4187898089171974,0.07125008089200105
264,0.42038216560509556,0.0727455059319652
265,0.4219745222929936,0.07423454482235961
266,0.42356687898089174,0.07571590740645202
267,0.42515923566878977,0.07718832143886907
268,0.4267515923566879,0.07865053380241224
269,0.42834394904458595,0.08010131169381861
270,0.4299363057324841,0.08153944377852812
271,0.4315286624203821,0.08296374131452286
272,0.43312101910828027,0.08437303924528752
273,0.4347133757961783,0.0857661972619648
274,0.43630573248407645,0.08714210083475141
275,0.4378980891719745,0.08849966223699383
276,0.43949044585987257,0.08983782142494068
277,0.4410828025477707,0.09115554710609328
278,0.44267515923566875,0.09245183757065133
279,0.4442675159235669,0.0937257215848517
280,0.4458598726114649,0.09497625924132046
281,0.44745222929936307,0.0962025427779552
282,0.4490445859872611,0.09740369736682579
283,0.45063694267515925,0.09857888187331722
284,0.4522292993630573,0.09972728958569442
285,0.4538216560509554,0.10084814891523997
286,0.45541401273885346,0.10194072406713862
287,0.4570063694267516,0.10300431568227537
288,0.45859872611464964,0.1040382614501109
289,0.4601910828025478,0.1050419367403096
290,0.4617834394904458,0.10601475496808262
291,0.46337579617834396,0.10695616840671923
292,0.464968152866242,0.10786566849598629
293,0.46656050955414013,0.10874278636037307
294,0.46815286624203817,0.1095870932516819
295,0.4697452229299363,0.11039820096368809
296,0.47133757961783435,0.11117576221895993
297,0.4729299363057325,0.11191947102875345
298,0.4745222929936306,0.1126290630220536
299,0.47611464968152867,0.1133043157504092
300,0.47770700636942676,0.11394504896499962
301,0.4792993630573248,0.11455112486371452
302,0.48089171974522293,0.11512244831148026
303,0.48248407643312097,0.11565896703262976
304,0.4840764331210191,0.11616067177517023
305,0.48566878980891715,0.11662759644675216
306,0.4872611464968153,0.11705981822210505
307,0.4888535031847133,0.11745745762164278
308,0.49044585987261147,0.1178206785609009
309,0.4920382165605095,0.11814968837040342
310,0.49363057324840764,0.11844473778549078
311,0.4952229299363057,0.11870612090558659
312,0.4968152866242038,0.11893417512231613
313,0.49840764331210186,0.11912928101578649
314,0.5,0.11929186221829964
315,0.501592356687898,0.11942238524467594
316,0.5031847133757962,0.11952135928824537
317,0.5047770700636942,0.11958933598153118
318,0.5063694267515924,0.11962690912050669
319,0.5079617834394904,0.11963471435122415
320,0.5095541401273885,0.11961342881750507
321,0.5111464968152866,0.1195637707682631
322,0.5127388535031847,0.1194864991229326
323,0.5143312101910827,0.11938241299332278
324,0.5159235668789809,0.11925235116010952
325,0.5175159235668789,0.11909719150206102
326,0.5191082802547771,0.1189178503759159
327,0.5207006369426751,0.11871528194473129
328,0.5222929936305732,0.11849047745237642
329,0.5238853503184713,0.11824446444168044
330,0.5254777070063694,0.11797830591363459
331,0.5270700636942675,0.11769309942490835
332,0.5286624203821656,0.11738997612080178
333,0.5302547770700636,0.11707009970065943
334,0.5318471337579618,0.11673466531264894
335,0.5334394904458599,0.11638489837474299
336,0.535031847133758,0.1160220533186686
337,0.5366242038216561,0.11564741225358331
338,0.5382165605095541,0.1152622835462177
339,0.5398089171974523,0.11486800031429868
340,0.5414012738853503,0.11446591883100966
341,0.5429936305732485,0.11405741683257968
342,0.5445859872611465,0.1136438917383749
343,0.5461783439490446,0.11322675876547984
344,0.5477707006369427,0.11280744894705252
345,0.5493630573248408,0.11238740704851043
346,0.5509554140127388,0.11196808938123136
347,0.552547770700637,0.1115509615133758
348,0.554140127388535,0.1111374958781676
349,0.5557324840764332,0.11072916928078255
350,0.5573248407643312,0.11032746030590929
351,0.5589171974522292,0.10993384662898018
352,0.5605095541401274,0.10954980223513669
353,0.5621019108280254,0.10917679455108842
354,0.5636942675159236,0.10881628149610617
355,0.5652866242038216,0.1084697084596067
356,0.5668789808917197,0.10813850521388353
357,0.5684713375796178,0.10782408277170825
358,0.5700636942675159,0.1075278301996194
359,0.5716560509554139,0.10725111139878712
360,0.5732484076433121,0.10699526186629559
361,0.5748407643312101,0.1067615854506016
362,0.5764331210191083,0.1065513511157026
363,0.5780254777070063,0.10636578972919752
364,0.5796178343949044,0.10620609088995407
365,0.5812101910828025,0.10607339981148309
366,0.5828025477707006,0.10596881427727321
367,0.5843949044585987,0.10589338168447256
368,0.5859872611464968,0.1058480961920362
369,0.5875796178343948,0.10583389598927753
370,0.589171974522293,0.10585166070017352
371,0.590764331210191,0.10590220893812022
372,0.5923566878980892,0.10598629602502055
373,0.5939490445859872,0.10610461188754437
374,0.5955414012738853,0.10625777914226771
375,0.5971337579617834,0.10644635138011553
376,0.5987261146496815,0.10667081165421252
377,0.6003184713375797,0.1069315712093276
378,0.6019108280254777,0.10722896837892637
379,0.6035031847133758,0.10756326776542355
380,0.6050955414012739,0.10793465961922716
381,0.606687898089172,0.108343259454026
382,0.60828025477707,0.1087891078914659
383,0.6098726114649682,0.10927217073311848
384,0.6114649681528662,0.10979233925615868
385,0.6130573248407644,0.11034943072776172
386,0.6146496815286624,0.11094318913197086
387,0.6162420382165605,0.11157328610156168
388,0.6178343949044586,0.11223932204643328
389,0.6194267515923567,0.11175804010539885
390,0.6210191082802548,0.11132979556699492
391,0.6226114649681529,0.11093750650907397
392,0.6242038216560509,0.11058013715464135
393,0.6257961783439491,0.11025663698156066
394,0.6273885350318471,0.10996594287289811
395,0.6289808917197452,0.10970698125664055
396,0.6305732484076433,0.10947867023506999
397,0.6321656050955414,0.1092799216969491
398,0.6337579617834395,0.10910964340541274
399,0.6353503184713376,0.1089667410541699
400,0.6369426751592356,0.10885012028416118
401,0.6385350318471337,0.1087586886523451
402,0.6401273885350317,0.10869135754355151
403,0.64171974522293,0.10864704400829214
404,0.643312101910828,0.10862467246618707
405,0.644904458598726,0.10862317624963341
406,0.6464968152866242,0.10864149914007137
407,0.6480891719745223,0.10867859679546238
408,0.6496815286624203,0.10873343793811566
409,0.6512738853503184,0.10880500533093058
410,0.6528662420382165,0.1088922965545272
411,0.6544585987261147,0.10899432459524658
412,0.6560509554140127,0.10911011827272588
413,0.6576433121019107,0.10923872255501044
414,0.6592356687898089,0.10937919882106527
415,0.660828025477707,0.1095306251304057
416,0.6624203821656051,0.1096920965471063
417,0.6640127388535031,0.1098627255448715
418,0.6656050955414012,0.11004164249808246
419,0.6671974522292994,0.11022799624679265
420,0.6687898089171974,0.11042095471458091
421,0.6703821656050956,0.11061970555631012
422,0.6719745222929936,0.11082345681579878
423,0.6735668789808917,0.11103143757809422
424,0.6751592356687898,0.11124289860554777
425,0.6767515923566879,0.11145711295023458
426,0.678343949044586,0.1116733765371913
427,0.679936305732484,0.11189100871394253
428,0.6815286624203821,0.11210935276209563
429,0.6831210191082803,0.11232777636692245
430,0.6847133757961783,0.11254567204091394
431,0.6863057324840763,0.11276245749759055
432,0.6878980891719746,0.11297757597220653
433,0.6894904458598726,0.11319049648664754
434,0.6910828025477707,0.11340071405644153
435,0.6926751592356687,0.11360774983867314
436,0.694267515923567,0.11381115122030377
437,0.695859872611465,0.11401049184724918
438,0.697452229299363,0.11420537159522981
439,0.699044585987261,0.11439541648410376
440,0.7006369426751593,0.11458027853789197
441,0.7022292993630573,0.1147596355932074
442,0.7038216560509554,0.11493319105911516
443,0.7054140127388534,0.1151006736317509
444,0.7070063694267517,0.1152618369671628
445,0.7085987261146497,0.11541645931598125
446,0.7101910828025477,0.11556434312352483
447,0.7117834394904458,0.11570531459896244
448,0.713375796178344,0.11583922325705374
449,0.714968152866242,0.11596594143592004
450,0.7165605095541401,0.11608536379414588
451,0.7181528662420381,0.11619740679038781
452,0.7197452229299363,0.11630200814847502
453,0.7213375796178344,0.11639912631086789
454,0.7229299363057324,0.11648873988313578
455,0.7245222929936305,0.11657084707196758
456,0.7261146496815286,0.11664546512615816
457,0.7277070063694268,0.11671262974038535
458,0.7292993630573248,0.11677239452955172
459,0.7308917197452228,0.11682483043513518
460,0.732484076433121,0.11687002517030155
461,0.7340764331210191,0.1169080826637099
462,0.7356687898089171,0.11693912251045635
463,0.7372611464968153,0.11696327943158491
464,0.7388535031847133,0.1169807027434486
465,0.7404458598726115,0.1169915558380146
466,0.7420382165605095,0.11699601567508969
467,0.7436305732484076,0.11699427228726451
468,0.7452229299363057,0.11698652829828039
469,0.7468152866242038,0.11697299845539676
470,0.7484076433121019,0.11695390917629034
471,0.75,0.11692949811093528
472,0.751592356687898,0.11690001371888825
473,0.7531847133757962,0.11686571486232228
474,0.7547770700636943,0.1168268704151403
475,0.7563694267515924,0.11678375888840142
476,0.7579617834394904,0.11673666807226497
477,0.7595541401273884,0.11668589469459059
478,0.7611464968152867,0.1166317440962627
479,0.7627388535031847,0.11657452992325587
480,0.7643312101910827,0.11651457383540376
481,0.7659235668789808,0.11645220523177031
482,0.767515923566879,0.11638776099245943
483,0.7691082802547771,0.1163215852366622
484,0.7707006369426751,0.1162540290966707
485,0.7722929936305731,0.1161854505075353
486,0.7738853503184714,0.1161162140120017
487,0.7754777070063694,0.11604669058029811
488,0.7770700636942675,0.11597725744428673
489,0.7786624203821655,0.11590829794547704
490,0.7802547770700637,0.11584020139627815
491,0.7818471337579618,0.11577336295390048
492,0.7834394904458598,0.115708183506196
493,0.7850318471337578,0.11564506956871172
494,0.7866242038216561,0.11558443319218892
495,0.7882165605095541,0.11552669187964237
496,0.7898089171974522,0.11547226851217354
497,0.7914012738853502,0.11542159128256627
498,0.7929936305732485,0.11537509363570028
499,0.7945859872611465,0.11533321421475037
500,0.7961783439490445,0.11529639681212502
501,0.7977707006369427,0.11526509032401097
502,0.7993630573248407,0.11523974870739967
503,0.8009554140127388,0.11522083093838772
504,0.8025477707006369,0.11520880097054331
505,0.804140127388535,0.11520412769207293
506,0.805732484076433,0.11520728488050724
507,0.8073248407643312,0.11521875115357708
508,0.8089171974522292,0.1152390099149787
509,0.8105095541401274,0.11526854929363536
510,0.8121019108280254,0.11530786207510563
511,0.8136942675159236,0.11535744562377434
512,0.8152866242038216,0.115417801794427
513,0.8168789808917197,0.11548943683185464
514,0.8184713375796178,0.11557286125711186
515,0.8200636942675159,0.11566858973910277
516,0.821656050955414,0.11577714095016106
517,0.8232484076433121,0.11589903740435575
518,0.8248407643312101,0.11603480527727847
519,0.8264331210191083,0.11618497420613372
520,0.8280254777070064,0.11635007706899912
521,0.8296178343949044,0.11653064974222727
522,0.8312101910828025,0.11672723083501094
523,0.8328025477707006,0.11694036140024537
524,0.8343949044585988,0.11717058462093197
525,0.8359872611464968,0.11741844547147667
526,0.8375796178343948,0.11768449035335149
527,0.8391719745222929,0.11796926670474672
528,0.8407643312101911,0.11827332258396309
529,0.8423566878980892,0.11859720622645263
530,0.8439490445859872,0.11894146557558877
531,0.8455414012738852,0.11930664778738898
532,0.8471337579617835,0.11969329870961808
533,0.8487261146496815,0.12010196233582814
534,0.8503184713375795,0.12053318023513132
535,0.8519108280254776,0.1209874909586058
536,0.8535031847133758,0.12146542942347237
537,0.8550955414012739,0.12196752627630786
538,0.8566878980891719,0.12249430723672784
539,0.8582802547770699,0.12304629242315016
540,0.8598726114649682,0.12362399566235745
541,0.8614649681528662,0.12422792378472397
542,0.8630573248407643,0.1248585759070886
543,0.8646496815286624,0.1255164427053324
544,0.8662420382165605,0.12620200567881534
545,0.8678343949044586,0.12691573640888032
546,0.8694267515923566,0.1276580958136643
547,0.8710191082802548,0.1284295334014864
548,0.8726114649681529,0.12923048652507524
549,0.8742038216560509,0.13006137963887698
550,0.875796178343949,0.1309226235616478
551,0.8773885350318471,0.13181461474648276
552,0.8789808917197451,0.13273773456036989
553,0.8805732484076433,0.13369234857524975
554,0.8821656050955414,0.13467880587250078
555,0.8837579617834395,0.13569743836264342
556,0.8853503184713375,0.13674856012196215
557,0.8869426751592356,0.13783246674763655
558,0.8885350318471338,0.1389494347328185
559,0.8901273885350318,0.1400997208630551
560,0.8917197452229298,0.14128356163526282
561,0.893312101910828,0.14250117270039597
562,0.8949044585987261,0.14375274833083976
563,0.8964968152866242,0.14503846091343092
564,0.8980891719745222,0.1463584604689326
565,0.8996815286624203,0.14771287419868326
566,0.9012738853503185,0.1491018060590335
567,0.9028662420382165,0.15052533636412324
568,0.9044585987261146,0.15198352141743643
569,0.9060509554140128,0.1534763931725088
570,0.9076433121019108,0.15500395892307178
571,0.9092356687898089,0.15656620102287108
572,0.9108280254777069,0.15816307663531987
573,0.9124203821656052,0.1597945175130801
574,0.9140127388535032,0.16146042980765027
575,0.9156050955414012,0.1631606939089692
576,0.9171974522292993,0.16489516431504192
577,0.9187898089171973,0.166663669531532
578,0.9203821656050956,0.16846601200128705
579,0.9219745222929936,0.17030196806371042
580,0.9235668789808916,0.17217128794390674
581,0.9251592356687897,0.17407369577150064
582,0.9267515923566879,0.17600888962902425
583,0.928343949044586,0.17797654162976134
584,0.929936305732484,0.1799762980249076
585,0.9315286624203821,0.18200777933992712
586,0.9331210191082803,0.18407058053990846
587,0.9347133757961783,0.18616427122377974
588,0.9363057324840763,0.18828839584716636
589,0.9378980891719745,0.19044247397367065
590,0.9394904458598726,0.19262600055433554
591,0.9410828025477707,0.1948384462350227
592,0.9426751592356687,0.19707925769139092
593,0.9442675159235668,0.19934785799117888
594,0.945859872611465,0.20164364698339435
595,0.947452229299363,0.20396600171405846
596,0.9490445859872612,0.20631427686806392
597,0.9506369426751592,0.20868780523669078
598,0.9522292993630573,0.21108589821031254
599,0.9538216560509554,0.21350784629576205
600,0.9554140127388535,0.21595291965780328
601,0.9570063694267515,0.2184203686841305
602,0.9585987261146496,0.2209094245732861
603,0.9601910828025477,0.22341929994482376
604,0.9617834394904459,0.2259491894710708
605,0.9633757961783439,0.22849827052975163
606,0.9649681528662419,0.2310657038767491
607,0.9665605095541401,0.2336506343382312
608,0.9681528662420382,0.23625219152133342
609,0.9697452229299363,0.23886949054259274
610,0.9713375796178343,0.24150163277327658
611,0.9729299363057325,0.2441477066007154
612,0.9745222929936306,0.2468067882047651
613,0.9761146496815286,0.24947794234846474
614,0.9777070063694266,0.25216022318195613
615,0.9792993630573249,0.25485267505869547
616,0.9808917197452229,0.2575543333629895
617,0.982484076433121,0.26026422534784466
618,0.984076433121019,0.26298137098212804
619,0.9856687898089173,0.26570478380601437
620,0.9872611464968153,0.2684334717936729
621,0.9888535031847133,0.2711664382221425
622,0.9904458598726114,0.27390268254534084
623,0.9920382165605096,0.27664120127212277
624,0.9936305732484076,0.2793809888473159
625,0.9952229299363057,0.2821210385346306
626,0.9968152866242037,0.28486034330036636
627,0.9984076433121019,0.28759789669679303
628,1.0,0.2903326937441202
629,1.0015923566878981,0.2960947347183581
630,1.003184713375796,0.3018970107126343
631,1.0047770700636942,0.307737057239745
632,1.0063694267515924,0.3136123649448264
633,1.0079617834394905,0.31952038132091953
634,1.0095541401273884,0.3254585127683497
635,1.0111464968152866,0.33142412668424903
636,1.0127388535031847,0.3374145535785623
637,1.0143312101910829,0.3434270892142119
638,1.0159235668789808,0.34945899676908515
639,1.017515923566879,0.35550750901759054
640,1.019108280254777,0.3615698305295844
641,1.0207006369426752,0.3676431398845516
642,1.0222929936305731,0.3737245918990022
643,1.0238853503184713,0.3798113198650469
644,1.0254777070063694,0.3859004377981038
645,1.0270700636942676,0.39198904269159685
646,1.0286624203821655,0.3980742167763971
647,1.0302547770700636,0.4041530297826736
648,1.0318471337579618,0.4102225412017686
649,1.03343949044586,0.416279802545777
650,1.0350318471337578,0.42232185960259494
651,1.036624203821656,0.4283457546843233
652,1.0382165605095541,0.43434852886705455
653,1.0398089171974523,0.44032722422014425
654,1.0414012738853502,0.4462788860231589
655,1.0429936305732483,0.45220056496875305
656,1.0445859872611465,0.4580893193497498
657,1.0461783439490446,0.46394221722874235
658,1.0477707006369426,0.4697563385885881
659,1.0493630573248407,0.47552877746216804
660,1.0509554140127388,0.48125664403985435
661,1.052547770700637,0.486937066753163
662,1.054140127388535,0.4925671943330947
663,1.055732484076433,0.49814419784173875
664,1.0573248407643312,0.503665272675737
665,1.0589171974522293,0.5091276405402652
666,1.0605095541401273,0.5145285513922386
667,1.0621019108280254,0.5198652853514905
668,1.0636942675159236,0.525135154578759
669,1.0652866242038217,0.5303355051193206
670,1.0668789808917198,0.5354637187112041
671,1.0684713375796178,0.5405172145569641
672,1.070063694267516,0.5454934510580233
673,1.071656050955414,0.5503899275106596
674,1.0732484076433122,0.5552041857627734
675,1.0748407643312101,0.5599338118306056
676,1.0764331210191083,0.5645764374746494
677,1.0780254777070062,0.5691297417340386
678,1.0796178343949046,0.5735914524187646
679,1.0812101910828025,0.5779593475591014
680,1.0828025477707006,0.5822312568116911
681,1.0843949044585985,0.5864050628217884
682,1.085987261146497,0.5904787025411984
683,1.0875796178343948,0.5944501685015046
684,1.089171974522293,0.5983175100422438
685,1.090764331210191,0.6020788344936989
686,1.0923566878980893,0.605732308314066
687,1.0939490445859872,0.6092761581807715
688,1.0955414012738853,0.6127086720357859
689,1.0971337579617833,0.6160282000847898
690,1.0987261146496816,0.619233155750138
691,1.1003184713375795,0.6223220165775711
692,1.1019108280254777,0.6252933250966837
693,1.1035031847133756,0.6281456896352022
694,1.105095541401274,0.6308777850871499
695,1.106687898089172,0.6334883536350386
696,1.10828025477707,0.6359762054262321
697,1.109872611464968,0.6383402192036938
698,1.1114649681528663,0.6405793428913356
