sample_index,time,m
128,0.270042194092827,0.4047788647706801
129,0.2721518987341772,0.3972398437535498
130,0.2742616033755274,0.3896858062973794
131,0.27637130801687765,0.3821173425665488
132,0.27848101265822783,0.3745350387779908
133,0.2805907172995781,0.36693947729662835
134,0.28270042194092826,0.35933123673518347
135,0.2848101265822785,0.35171089205817246
136,0.2869198312236287,0.34407901468995256
137,0.2890295358649789,0.3364361726265397
138,0.29113924050632906,0.32878293055105523
139,0.2932489451476793,0.32111984995257287
140,0.2953586497890295,0.3134474892481748
141,0.2974683544303797,0.30576640390799975
142,0.2995780590717299,0.29807714658304385
143,0.30168776371308015,0.29038026723565663
144,0.30379746835443033,0.28267631327215664
145,0.3059071729957806,0.2749658296777729
146,0.30801687763713076,0.26724935915343057
147,0.310126582278481,0.25952744225421615
148,0.3122362869198312,0.2518006175293183
149,0.3143459915611814,0.24406942166320064
150,0.3164556962025316,0.2363343896177972
151,0.31856540084388185,0.2285960547754596
152,0.32067510548523204,0.22085494908252348
153,0.3227848101265823,0.21311160319315384
154,0.32489451476793246,0.20536654661332032
155,0.3270042194092827,0.19762030784464782
156,0.3291139240506329,0.1898734145279147
157,0.33122362869198313,0.18212639358599
158,0.3333333333333333,0.17437977136596738
159,0.33544303797468356,0.16663407378027692
160,0.33755274261603374,0.1588898264466025
161,0.339662447257384,0.15114755482625755
162,0.34177215189873417,0.14340778436097393
163,0.34388185654008435,0.13567104060776505
164,0.34599156118143454,0.1279378493716953
165,0.3481012658227848,0.12020873683633972
166,0.35021097046413496,0.11248422969168816
167,0.3523206751054852,0.10476485525932017
168,0.3544303797468354,0.09705114161496764
169,0.35654008438818563,0.0893436177078153
170,0.3586497890295358,0.08164281347610276
171,0.36075949367088606,0.07394925995960089
172,0.36286919831223624,0.06626348940845689
173,0.3649789029535865,0.05858603538813841
174,0.36708860759493667,0.05091743288033131
175,0.3691983122362869,0.043258218379664426
176,0.3713080168776371,0.03560892998608306
177,0.37341772151898733,0.027970107492711005
178,0.3755274261603375,0.02034229246908485
179,0.37763713080168776,0.012726028339527776
180,0.37974683544303794,0.005121860456630822
181,0.3818565400843882,0.0024696638303660645
182,0.38396624472573837,0.010047995112406912
183,0.3860759493670886,0.017612581862773258
184,0.3881856540084388,0.02516287038474052
185,0.39029535864978904,0.03269830476454121
186,0.3924050632911392,0.040218326830500556
187,0.39451476793248946,0.047722376117401245
188,0.39662447257383965,0.05520988983697184
189,0.39873417721518983,0.0626803028542417
190,0.4008438818565401,0.07013304766991023
191,0.40295358649789026,0.07756755440878496
192,0.4050632911392405,0.08498325081436549
193,0.4071729957805907,0.09237956224961359
194,0.4092827004219409,0.09975591170396858
195,0.4113924050632911,0.10711171980664301
196,0.41350210970464135,0.11444640484623597
197,0.41561181434599154,0.1217593827966859
198,0.4177215189873417,0.12905006734958585
199,0.41983122362869196,0.13631786995287315
200,0.42194092827004215,0.1435621998558988
201,0.42405063291139233,0.15078246416089391
202,0.4261603375527426,0.157978067880672
203,0.42827004219409276,0.16514841400295013
204,0.430379746835443,0.17229290356072458
205,0.4324894514767932,0.1794109357090717
206,0.4345991561181434,0.18650190780804796
207,0.4367088607594936,0.19356521551248043
208,0.43881856540084385,0.2006002528665736
209,0.44092827004219404,0.20760641240590696
210,0.4430379746835443,0.21458308526485803
211,0.44514767932489446,0.22152966129012552
212,0.4472573839662447,0.22844552916009495
213,0.4493670886075949,0.2353300765100227
214,0.45147679324894513,0.2421826900629218
215,0.4535864978902953,0.24900275576605246
216,0.45569620253164556,0.25578965893292677
217,0.45780590717299574,0.2625427843906902
218,0.459915611814346,0.2692615166327997
219,0.46202531645569617,0.27594523997683923
220,0.4641350210970464,0.28259333872739945
221,0.4662447257383966,0.28920519734372685
222,0.46835443037974683,0.2957802006123134
223,0.470464135021097,0.3023177338239795
224,0.47257383966244726,0.3088171829554431
225,0.47468354430379744,0.315277934855201
226,0.47679324894514763,0.3216993774335013
227,0.47890295358649787,0.32808089985643074
228,0.48101265822784806,0.3344218927437094
229,0.4831223628691983,0.34072174837017105
230,0.4852320675105485,0.3469798608707175
231,0.4873417721518987,0.35319562644865377
232,0.4894514767932489,0.35936844358701375
233,0.49156118143459915,0.3654977132629627
234,0.49367088607594933,0.3715828391648917
235,0.4957805907172996,0.3776232279120819
236,0.49789029535864976,0.3836182892766931
237,0.5,0.38956743640789976
238,0.5021097046413502,0.3954700860579518
239,0.5042194092827004,0.4013256588099821
240,0.5063291139240506,0.40713357930735267
241,0.5084388185654009,0.41289327648435553
242,0.510548523206751,0.41860418379806447
243,0.5126582278481012,0.42426573946111773
244,0.5147679324894514,0.42987738667524483
245,0.5168776371308017,0.4354385738653019
246,0.5189873417721519,0.44094875491361374
247,0.5210970464135021,0.44640738939438696
248,0.5232067510548523,0.4518139428080879
249,0.5253164556962026,0.45716788681535997
250,0.5274261603375527,0.46246869947047514
251,0.5295358649789029,0.46771586545401317
252,0.5316455696202531,0.47290887630457307
253,0.5337552742616033,0.478047230649304
254,0.5358649789029536,0.48313043443305154
255,0.5379746835443038,0.48815800114591834
256,0.540084388185654,0.4931294520490123
257,0.5421940928270041,0.4980443163982018
258,0.5443037974683544,0.5029021316656568
259,0.5464135021097046,0.5077024437589863
260,0.5485232067510548,0.5124448072377669
261,0.550632911392405,0.517128785527265
262,0.5527426160337553,0.5217539511291726
263,0.5548523206751055,0.5263198858291386
264,0.5569620253164557,0.5308261809009339
265,0.5590717299578059,0.5352724373070519
266,0.5611814345991561,0.5396582658955634
267,0.5632911392405063,0.543983287593044
268,0.5654008438818565,0.5482471335934099
269,0.5675105485232067,0.5524494455424757
270,0.569620253164557,0.5565898757180777
271,0.5717299578059072,0.5606680872055961
272,0.5738396624472574,0.5646837540687082
273,0.5759493670886076,0.5686365615152336
274,0.5780590717299579,0.5725262060579017
275,0.580168776371308,0.5763523956699336
276,0.5822784810126581,0.5801148499351675
277,0.5843881856540084,0.5838133001928462
278,0.5864978902953586,0.5874474896766629
279,0.5886075949367089,0.5910171736480905
280,0.590717299578059,0.5945221195238352
281,0.5928270042194093,0.5979621069973029
282,0.5949367088607594,0.6013369281539672
283,0.5970464135021097,0.604646387580516
284,0.5991561181434598,0.607890302467646
285,0.6012658227848101,0.6110685027064623
286,0.6033755274261603,0.6141808309784419
287,0.6054852320675106,0.617227142838832
288,0.6075949367088607,0.6202073067934512
289,0.609704641350211,0.6231212043682898
290,0.6118143459915611,0.6259687301731659
291,0.6139240506329114,0.6287497919577403
292,0.6160337552742615,0.6314643106610079
293,0.6181434599156118,0.6341122204537468
294,0.620253164556962,0.6371681200648186
295,0.6223628691983123,0.6401571985826479
296,0.6244725738396624,0.6430793118918585
297,0.6265822784810127,0.6459343278841435
298,0.6286919831223629,0.6487221276714699
299,0.6308016877637131,0.651442605617243
300,0.6329113924050632,0.6540956693605938
301,0.6350210970464134,0.6566812398337828
302,0.6371308016877637,0.6591992512726919
303,0.6392405063291139,0.6616496512184185
304,0.6413502109704641,0.6640324005218686
305,0.6434599156118143,0.6663474733222846
306,0.6455696202531646,0.6685948570368114
307,0.6476793248945147,0.6707745523351168
308,0.6497890295358649,0.6728865731087988
309,0.6518987341772151,0.6749309464337023
310,0.6540084388185654,0.676907712525424
311,0.6561181434599156,0.6788169246881139
312,0.6582278481012658,0.6806586492566056
313,0.660337552742616,0.6824329655319034
314,0.6624472573839663,0.684139965710083
315,0.6645569620253164,0.685779754804662
316,0.6666666666666666,0.6873524505625093
317,0.6687763713080168,0.688858183373371
318,0.6708860759493671,0.6902970961730811
319,0.6729957805907173,0.6916693443405455
320,0.6751054852320675,0.6929750955885954
321,0.6772151898734177,0.6942145298487845
322,0.679324894514768,0.6953878391502425
323,0.6814345991561181,0.6964952274926831
324,0.6835443037974683,0.6975369107136723
325,0.6856540084388185,0.6985131163502727
326,0.6877637130801687,0.6994240834951687
327,0.689873417721519,0.70027006264741
328,0.6919831223628691,0.7010513155578844
329,0.6940928270042194,0.701768115069649
330,0.6962025316455696,0.7024207449532627
331,0.6983122362869199,0.7030094997372446
332,0.7004219409282699,0.7035346845338045
333,0.7025316455696202,0.7039966148599861
334,0.7046413502109704,0.7043956164543759
335,0.7067510548523207,0.7047320250895156
336,0.7088607594936708,0.7050061863801838
337,0.7109704641350211,0.7052184555876998
338,0.7130801687763713,0.7053691974204012
339,0.7151898734177216,0.705458785830469
340,0.7172995780590716,0.7054876038072583
341,0.7194092827004219,0.7054560431673149
342,0.7215189873417721,0.7053645043411455
343,0.7236286919831224,0.7052133961571873
344,0.7257383966244725,0.7050031356227752
345,0.7278481012658228,0.7047341477025567
346,0.729957805907173,0.7044068650944303
347,0.7320675105485233,0.7040217280031862
348,0.7341772151898733,0.7035791839120376
349,0.7362869198312236,0.7030796873522128
350,0.7383966244725738,0.7025236996707919
351,0.740506329113924,0.70191168879697
352,0.7426160337552742,0.7012441290069341
353,0.7447257383966244,0.7005215006875453
354,0.7468354430379747,0.6997442900990194
355,0.7489451476793249,0.6989129891368054
356,0.751054852320675,0.6980280950928265
357,0.7531645569620252,0.6970901104162696
358,0.7552742616033755,0.6960995424740886
359,0.7573839662447257,0.6950569033113739
360,0.7594936708860759,0.6939627094117972
361,0.7616033755274261,0.6928174814582774
362,0.7637130801687764,0.6916217440940713
363,0.7658227848101266,0.6903760256844684
364,0.7679324894514767,0.6890808580792759
365,0.7700421940928269,0.6877367763762634
366,0.7721518987341772,0.6863443186857507
367,0.7742616033755274,0.6849040258964987
368,0.7763713080168776,0.6834164414430827
369,0.7784810126582278,0.6818821110749017
370,0.7805907172995781,0.6803015826270297
371,0.7827004219409283,0.6786754057929029
372,0.7848101265822784,0.6770041318993619
373,0.7869198312236286,0.6752883136837723
374,0.7890295358649789,0.6735285050736732
375,0.7911392405063291,0.6717252609689931
376,0.7932489451476793,0.669879137027002
377,0.7953586497890295,0.6679906894501393
378,0.7974683544303797,0.6660604747768584
379,0.79957805907173,0.6640890496756258
380,0.8016877637130801,0.6620769707422126
381,0.8037974683544303,0.6600247943003984
382,0.8059071729957805,0.657933076206219
383,0.8080168776371308,0.6558023716558786
384,0.810126582278481,0.65363323499745
385,0.8122362869198312,0.6514262195464576
386,0.8143459915611814,0.64918187740548
387,0.8164556962025317,0.6469007592878474
388,0.8185654008438819,0.6445834143455578
389,0.820675105485232,0.642230390001492
390,0.8227848101265822,0.6398422317860243
391,0.8248945147679325,0.637419483178124
392,0.8270042194092827,0.634962685451925
393,0.8291139240506329,0.6324723775235052
394,0.8312236286919831,0.6299490958109557
395,0.8333333333333334,0.6273933740909174
396,0.8354430379746834,0.6248057433639908
397,0.8375527426160337,0.6221867317242625
398,0.8396624472573839,0.6195368642337772
399,0.8417721518987342,0.6168566628020019
400,0.8438818565400843,0.6141466460703251
401,0.8459915611814345,0.6114073293016337
402,0.8481012658227847,0.6086392242749901
403,0.8502109704641351,0.6058428391854481
404,0.8523206751054851,0.6030186785490098
405,0.8544303797468353,0.6001672431127555
406,0.8565400843881855,0.597289029770154
407,0.8586497890295359,0.5943845314815519
408,0.860759493670886,0.5914542371998468
409,0.8628691983122362,0.5884986318013478
410,0.8649789029535864,0.5855181960217912
411,0.8670886075949368,0.5825134063975265
412,0.8691983122362869,0.5794847352118265
413,0.871308016877637,0.5764326504463173
414,0.8734177215189872,0.5733576157374901
415,0.8755274261603376,0.5702600903382303
416,0.8776371308016877,0.5671405290844062
417,0.8797468354430379,0.563999382366383
418,0.8818565400843881,0.5608370961054691
419,0.8839662447257385,0.5576541117352117
420,0.8860759493670886,0.5544508661875097
421,0.8881856540084387,0.5512277918834637
422,0.8902953586497889,0.5479853167289002
423,0.8924050632911393,0.5447238641145057
424,0.8945147679324894,0.5414438529204925
425,0.8966244725738396,0.5381456975257124
426,0.8987341772151898,0.5348298078211421
427,0.90084388185654,0.5314965892276567
428,0.9029535864978903,0.5281464427179853
429,0.9050632911392404,0.5247797648427776
430,0.9071729957805906,0.5213969477606626
431,0.9092827004219408,0.517998379272217
432,0.9113924050632911,0.5145844428577209
433,0.9135021097046413,0.5111555177186139
434,0.9156118143459915,0.5077119788225237
435,0.9177215189873417,0.5042541969517643
436,0.919831223628692,0.5007825387551852
437,0.9219409282700421,0.4972973668032494
438,0.9240506329113923,0.49379903964622507
439,0.9261603375527425,0.4902879118753658
440,0.9282700421940928,0.48676433418695425
441,0.930379746835443,0.4832286534490857
442,0.9324894514767932,0.47968121277106657
443,0.9345991561181434,0.4761223515752868
444,0.9367088607594937,0.4725524056714368
445,0.9388185654008439,0.46897170733294136
446,0.940928270042194,0.4653805853754589
447,0.9430379746835442,0.46177936523732344
448,0.9451476793248945,0.458168369061794
449,0.9472573839662447,0.4545479157809668
450,0.9493670886075949,0.450918321201214
451,0.9514767932489451,0.4472798980900157
452,0.9535864978902953,0.4436329562640376
453,0.9556962025316456,0.4399778026783226
454,0.9578059071729957,0.4363147415164463
455,0.9599156118143459,0.432644074281512
456,0.9620253164556961,0.4289660998878308
457,0.9641350210970464,0.42528111475316255
458,0.9662447257383966,0.4215894128913638
459,0.9683544303797468,0.4178912860053261
460,0.970464135021097,0.41418702358004955
461,0.9725738396624473,0.41047691297572414
462,0.9746835443037974,0.4067612395206854
463,0.9767932489451476,0.40304028660411334
464,0.9789029535864978,0.39931433576833864
465,0.9810126582278481,0.395583666800627
466,0.9831223628691983,0.39184855782431544
467,0.9852320675105485,0.3881092853891838
468,0.9873417721518987,0.3843661245609114
469,0.989451476793249,0.38061934900953
470,0.9915611814345991,0.37686923109672893
471,0.9936708860759493,0.3731160419619073
472,0.9957805907172995,0.3693600516068518
473,0.9978902953586498,0.3656015289789363
474,1.0,0.361840742052725
475,1.00210970464135,0.3583769556811032
476,1.0042194092827004,0.3549114951477021
477,1.0063291139240504,0.35144459470793715
478,1.0084388185654007,0.34797653262274925
479,1.010548523206751,0.34450758698023226
480,1.0126582278481011,0.34103803574779334
481,1.0147679324894514,0.33756815682451763
482,1.0168776371308017,0.3340982280845605
483,1.0189873417721518,0.33062852742503956
484,1.021097046413502,0.3271593328073585
485,1.0232067510548521,0.3236909222963469
486,1.0253164556962024,0.32022357409663643
487,1.0274261603375527,0.3167575665860988
488,1.0295358649789028,0.31329317834627474
489,1.0316455696202531,0.3098306881897975
490,1.0337552742616034,0.30637037518471955
491,1.0358649789029535,0.3029125186757387
492,1.0379746835443038,0.2994573983022794
493,1.0400843881856539,0.29600529401339587
494,1.0421940928270041,0.2925564860794789
495,1.0443037974683544,0.28911125510073515
496,1.0464135021097045,0.2856698820124386
497,1.0485232067510548,0.2822326480869138
498,1.0506329113924051,0.27879983493229066
499,1.0527426160337552,0.2753717244879749
500,1.0548523206751055,0.2719485990168788
501,1.0569620253164556,0.26853074109441305
502,1.0590717299578059,0.2651184335942365
503,1.0611814345991561,0.26171195967078525
504,1.0632911392405062,0.2583116027385996
505,1.0654008438818565,0.2549176464484612
506,1.0675105485232066,0.25153037466038564
507,1.0696202531645569,0.2481500714134648
508,1.0717299578059072,0.24477702089263634
509,1.0738396624472573,0.24141150739239378
510,1.0759493670886076,0.2380538152774878
511,1.0780590717299579,0.2347042289406723
512,1.080168776371308,0.23136303275753325
513,1.0822784810126582,0.22803051103847186
514,1.0843881856540083,0.22470694797788168
515,1.0864978902953586,0.22139262760060596
516,1.0886075949367089,0.21808783370564777
517,1.090717299578059,0.21479284980755634
518,1.0928270042194093,0.21150795907480738
519,1.0949367088607596,0.20823344426616308
520,1.0970464135021096,0.20496958766445417
521,1.09915611814346,0.20171667100811627
522,1.10126582278481,0.19847497542050382
523,1.1033755274261603,0.1952447813370909
524,1.1054852320675106,0.19202636843063337
525,1.1075949367088607,0.18882001553439343
526,1.109704641350211,0.18562600056351578
527,1.111814345991561,0.1824446004346576
528,1.1139240506329113,0.17927609098396133
529,1.1160337552742616,0.17612074688348386
530,1.1181434599156117,0.17297884155617207
531,1.120253164556962,0.1698506470895006
532,1.1223628691983123,0.1667364341478701
533,1.1244725738396624,0.16363647188387673
534,1.1265822784810127,0.1605510278485583
535,1.1286919831223627,0.15748036790073736
536,1.130801687763713,0.15442475611555362
537,1.1329113924050633,0.1513844546923168
538,1.1350210970464134,0.14835972386178012
539,1.1371308016877637,0.1453508217929548
540,1.139240506329114,0.1423580044995704
541,1.141350210970464,0.13938152574631188
542,1.1434599156118144,0.13642163695492335
543,1.1455696202531644,0.13347858711030938
544,1.1476793248945147,0.1305526226667518
545,1.149789029535865,0.1276439874543446
546,1.1518987341772151,0.12475292258575264
547,1.1540084388185654,0.12187966636343152
548,1.1561181434599157,0.1190244541874033
549,1.1582278481012658,0.11618751846370073
550,1.160337552742616,0.11336908851359355
551,1.1624472573839661,0.11056939048370491
552,1.1645569620253162,0.10778864725856979
553,1.1666666666666667,0.10502707836722043
554,1.1687763713080168,0.10228489990486762
555,1.170886075949367,0.09956232444226241
556,1.1729957805907172,0.09685956094316227
557,1.1751054852320675,0.09417681468200169
558,1.1772151898734178,0.0915142871631678
559,1.1793248945147679,0.08887217604198527
560,1.181434599156118,0.08625067504749705
561,1.1835443037974684,0.08364997390713909
562,1.1856540084388185,0.08107025827338639
563,1.1877637130801686,0.07851170965246851
564,1.1898734177215189,0.0759745053352258
565,1.1919831223628692,0.0734588183301963
566,1.1940928270042195,0.07096481729900467
567,1.1962025316455696,0.06849266649412723
568,1.1983122362869196,0.06604252569910683
569,1.2004219409282701,0.06361455017128548
570,1.2025316455696202,0.061208890587118404
571,1.2046413502109703,0.05882569299012883
572,1.2067510548523206,0.05646509874156713
573,1.2088607594936709,0.05412724447381878
574,1.2109704641350212,0.051812262046626534
575,1.2130801687763713,0.0495202785061565
576,1.2151898734177213,0.04725141604696972
577,1.2172995780590716,0.04500579197692136
578,1.219409282700422,0.04278351868504258
579,1.221518987341772,0.040584703612423965
580,1.2236286919831223,0.038409449226132764
581,1.2257383966244724,0.03625785299619307
582,1.2278481012658229,0.03413000737564389
583,1.229957805907173,0.03202599978370232
584,1.232067510548523,0.029945912592030666
585,1.2341772151898733,0.027889823114131834
586,1.2362869198312236,0.025857803597869766
587,1.2383966244725737,0.02383137529178425
588,1.240506329113924,0.021829126331319393
589,1.242616033755274,0.019851091324931586
590,1.2447257383966246,0.01789729955274579
591,1.2468354430379747,0.01596777420178656
592,1.2489451476793247,0.014062532386689752
593,1.251054852320675,0.012181585174279955
594,1.2531645569620253,0.01032493761199682
595,1.2552742616033754,0.008492588760130556
596,1.2573839662447257,0.006684531727850551
597,1.2594936708860758,0.004900753712978804
598,1.2616033755274263,0.003141236045479797
599,1.2637130801687764,0.0014059542346123166
600,1.2658227848101264,0.0003051219802974366
601,1.2679324894514767,0.001992028575516428
602,1.2700421940928268,0.003654807185058654
603,1.2721518987341771,0.005293505039385971
604,1.2742616033755274,0.006908174900728888
605,1.2763713080168775,0.00849887499509222
606,1.2784810126582278,0.010065668941017033
607,1.280590717299578,0.011608625675178896
608,1.2827004219409281,0.013127819374903982
609,1.2848101265822784,0.01462332937767935
610,1.2869198312236285,0.01609524009775522
611,1.2890295358649788,0.017543640939922556
612,1.2911392405063291,0.01896862621056498
613,1.2932489451476792,0.02037029502607729
614,1.2953586497890295,0.021748751218755618
615,1.2974683544303798,0.023104103240257728
616,1.2995780590717299,0.024436464062745022
617,1.3016877637130801,0.0257459510778123
618,1.3037974683544302,0.027032685993318466
619,1.3059071729957805,0.028296794728233248
620,1.3080168776371308,0.029538407305597054
621,1.310126582278481,0.030757657743547644
622,1.3122362869198312,0.03195468394475692
623,1.3143459915611815,0.033129627585381884
624,1.3164556962025316,0.034282634001420544
625,1.3185654008438819,0.035413852073500264
626,1.320675105485232,0.03652343411146621
627,1.3227848101265822,0.03761153573774099
628,1.3248945147679325,0.03867831576971207
629,1.3270042194092826,0.0397239361013517
630,1.3291139240506329,0.040748561584238875
631,1.331223628691983,0.041752359908074445
632,1.3333333333333333,0.042735501480851056
633,1.3354430379746836,0.04369815930879151
634,1.3375527426160336,0.044640508876194696
635,1.339662447257384,0.04556272802531489
636,1.3417721518987342,0.04646499683639884
637,1.3438818565400843,0.047347497508029725
638,1.3459915611814346,0.04821041423789629
639,1.3481012658227847,0.04905393310411177
640,1.350210970464135,0.04987824194722138
641,1.3523206751054853,0.05068353025301705
642,1.3544303797468353,0.05146998903629144
643,1.3565400843881856,0.052237810725651534
644,1.358649789029536,0.05298718904951292
645,1.360759493670886,0.05371831892340504
646,1.3628691983122363,0.05443139633869263
647,1.3649789029535864,0.055126618252841875
648,1.3670886075949367,0.055804182481341
649,1.369198312236287,0.05646428759138709
650,1.371308016877637,0.057107132797456495
651,1.3734177215189873,0.05773291785884612
652,1.3755274261603374,0.05834184297932388
653,1.3776371308016877,0.05893410870895175
654,1.379746835443038,0.059509915848209825
655,1.381856540084388,0.06006946535450027
656,1.3839662447257381,0.060612958251127634
657,1.3860759493670887,0.0611405955388486
658,1.3881856540084387,0.06165257811007115
659,1.390295358649789,0.0621491066657785
660,1.3924050632911391,0.06263038163527146
661,1.3945147679324894,0.06309660309879589
662,1.3966244725738397,0.06354797071311556
663,1.3987341772151898,0.06398468364010966
664,1.4008438818565399,0.06440694047845191
665,1.4029535864978904,0.06481493919842564
666,1.4050632911392404,0.06520887707993506
667,1.4071729957805907,0.06558895065375359
668,1.4092827004219408,0.06595535564605849
669,1.4113924050632911,0.0663082869263006
670,1.4135021097046414,0.06664793845841423
671,1.4156118143459915,0.06697450325543243
672,1.4177215189873416,0.06728817333752059
673,1.419831223628692,0.06758913969344121
674,1.4219409282700421,0.06787759224548066
675,1.4240506329113924,0.06815371981786018
676,1.4261603375527425,0.06841771010861125
677,1.4282700421940926,0.0686697496649571
678,1.4303797468354431,0.06891002386216416
679,1.4324894514767932,0.06913871688588176
680,1.4345991561181433,0.06935601171793894
681,1.4367088607594936,0.06956209012559324
682,1.4388185654008439,0.0697571326542038
683,1.4409282700421941,0.06994131862331249
684,1.4430379746835442,0.07011482612610097
685,1.4451476793248943,0.0702778320321914
686,1.4472573839662448,0.07043051199375229
687,1.4493670886075949,0.0705730404548267
688,1.451476793248945,0.07070559066387751
689,1.4535864978902953,0.07082833468954858
690,1.4556962025316456,0.0709414434395836
691,1.4578059071729959,0.07104508668273997
692,1.459915611814346,0.07113943307366587
693,1.462025316455696,0.07122465018071023
694,1.4641350210970465,0.07130090451658756
695,1.4662447257383966,0.07136836157183117
696,1.4683544303797467,0.0714271858509351
697,1.470464135021097,0.07147754091112148
698,1.4725738396624473,0.07151958940361373
699,1.4746835443037976,0.07155349311730824
700,1.4767932489451476,0.07157941302474254
701,1.4789029535864977,0.07159750933035253
702,1.481012658227848,0.07160794152113202
703,1.4831223628691983,0.07161086841944152
704,1.4852320675105484,0.07160644823749486
705,1.4873417721518987,0.071594838633518
