A,ABEAM,AMIN,BAFFLES,BENMHD,BENMHD_A,BT,CFI_A,CFI_AS,CHIEFF,COND,DELTA,DELTAL,DELTAU,DWMHDMW,DWMHDMWSTD,DWMHDMWSTD_A,DWMHDMW_A,FLUXGAS,FRINGES,GAPOUT,GASTOT,HDR,HDRSTD,HERATE,HETOT,ILH,IP,KAPPA,MDBTSM,MISSION,NEL,NEL20,NEL20STD,NELSTD,NEUTRATE,NNG,PDHEII,PDIV,PDIV150,PECH,PLH,PLMW,PLMWSTD,PMID,PNBI,PNBIMW_A,POHMSMOOTH,POHMSMOOTHMW_A,PRAD,PRADCORE,PRyter,PTOTMW,PTOTMW_A,PTOTMW_ASTD,Q95,Q95STD,RGEO,RMAG,SEEDING,SHOT,SHOTDATE,SHOTYEAR,SPLASMA,THL,TIME,VOL,WMHD,WMHD_A,WMHD_ASTD,WMHD_STD,Z,ZEFF,ZEFF_A,ZGEO,ZMAG,cH,cHe,nRyter
2.0,2.0,0.23678136007352305,0.0,0.9803013410192012,0.9569604643931119,1.4129667323727033,0.11058688509290379,-0.27749767157519123,2.2910057083053754,1,0.35717099092223425,0.5118281868371096,0.2025137983939864,-0.0696716819584369,0.0476887078824101,0.004064953611295908,-0.013008876000000074,4.1122851902976924e+20,2.2616992563707745,0.020408874945206972,2.376093388461754e+21,0.11818619300395711,0.014375804234380559,4.779417332850175e+16,5.495480603680094e+16,0.0,0.11211614431747512,1.5364905433221296,0.02,2.0,3.731731113200002e+19,0.3731731113200002,0.0034396089461544693,3.439608946154469e+17,,0.5855273226119271,0.0804007743817493,0.05244146546987062,0.05975874923648092,0.0,0.2874520998910812,0.62513032935,0.010591841761295873,0.006342141550919857,872002.6485311514,0.825651964,83034.3862030268,0.03714128884999999,252464.95056152344,94434.94415283203,0.2909178784934114,0.7837112436051793,0.6121214533499999,0.006526888149999965,7.279103149067271,0.04305646634664877,0.878559723496437,0.9115294543179598,0.0,66530.0,737982.0,2020.0,10.412160656668922,2.02,1.99,1.437139240178195,5805.718683416192,8917.63919,0.0,0.0,1.0,1.124942304522219,1.144973979999999,0.014918808232654223,0.01422776954925873,0.10554860705097219,0.025245596735119745,0.2736568914512012
2.0,2.0,0.22164429182356052,0.0,0.9350047380831444,0.9199704060974228,1.4182833547092333,0.042365718459878264,0.47628763108478217,0.7961706227941729,1,0.3689473935148932,0.5960748520764436,0.1418199315667152,0.076606157165364,0.01057757360171402,0.001880124828478609,0.07257938539999992,9.767673566805545e+18,2.3435840233578342,0.03983090756156218,9.395924928530509e+20,0.022452284949683383,0.004021005719959133,1.0518493014819392e+17,3.076306951638701e+16,1.0,0.24180147613495026,1.596497226845134,0.02,2.0,4.19891680880956e+19,0.41989168088095596,0.008474233918224747,8.474233918224748e+17,,0.2683095332535952,0.024532536951825938,0.020048214336258488,0.020428245104516306,0.0,0.29830095449375427,0.3303351800999999,0.00847248022847858,0.0017341483269161695,326921.1164522904,0.30337136149999994,187120.3004170232,0.17307623999999994,121500.32251531426,45118.37074973366,0.35941909725277454,0.5027056481934101,0.4029145654999998,0.006592355399999972,3.18611979484558,0.034852360955029874,0.8745125166394493,0.8913982239636508,0.0,66536.0,737982.0,2020.0,9.863503326069225,1.31,0.863,1.278198258443312,11539.03240411932,11917.14589,0.0,0.0,1.0,1.3339513006824855,1.3232355899999995,-0.005649839612570676,-0.004113707511516458,0.02194411864151626,0.02500263698456018,0.388720293473416
1.0,1.0,0.2276931560557822,0.0,0.8502922200218133,0.8345722354424159,1.4351768875503255,0.11548728372812676,-0.9388914846282617,1.9491992893255068,1,0.3721011034820391,0.5729349877523339,0.17126722180325052,0.056804245182681665,0.010412099675308747,0.005769342028642302,0.08925908500000006,2.4459767599020458e+20,2.1298437854275103,0.031332103190214636,9.832142769916515e+20,3.8059891241827266,0.5679023651661183,1.6463295154695606e+16,5.491188410058078e+16,1.0,0.1721748944340796,1.6117743720179023,0.02,1.0,3.6133607870139183e+19,0.36133607870139184,0.00861150567945045,8.61150567945045e+17,,0.34235351308579703,0.037683561271707834,0.04311536804168657,0.044692443591221084,0.0,0.2803847996547617,0.6534431989999996,0.03508916222864226,0.004139455363714957,970746.0716873929,0.8721712624999997,91949.34857325259,0.07919871449999998,205967.0486450195,69106.91833496092,0.3332290190126296,1.064686719385593,0.7427022839999996,0.029319820199999957,4.895737606546152,0.025041812647465543,0.8767768222352734,0.8988205038982889,0.0,67986.0,738085.0,2020.0,10.256466119185738,2.5,1.21,1.3766048732011216,7893.332073709239,10245.02748,0.0,0.0,1.0,1.1672542283513043,1.164837265000001,0.007092528369115748,0.006875417903875526,0.7888123203718117,0.02524519872433832,0.33677690682540495
1.0,1.0,0.2214405062523755,0.0,0.8861390928002928,0.8590040933115015,1.4381593111341768,0.06949135991693339,-0.6356708999927457,1.4052484939048346,1,0.3705668896436691,0.5982670783996582,0.14286669953302902,0.08864488756220737,0.011708058931526039,0.0023954873919272424,0.06894253690000006,6.831386548760927e+17,2.453183634555898,0.03980354902961027,8.188932078514152e+20,3.765161596458026,0.16995194213824893,1.5605674780775912e+16,3.64698656520858e+16,1.0,0.24151009102922885,1.6017896858128633,0.02,1.0,4.3234247960942985e+19,0.43234247960942984,0.012528617566086218,1.2528617566086218e+18,,0.27603249097354166,0.02246475052801664,0.034793460913928306,0.03752914408261207,0.0,0.30886528618098935,0.5774385175999998,0.01712827889192725,0.002557385798170861,630559.2970313181,0.5747397529999998,168265.0586433071,0.16560616999999994,150070.78552246094,49934.783935546875,0.36576521766891035,0.8085649697146653,0.6463810544999998,0.014732791500000009,3.266126892783425,0.02129882909097826,0.8747518753463571,0.8913458667018196,0.0,67988.0,738085.0,2020.0,9.891134175387295,2.5,1.046,1.284027722748843,11067.827237215908,11812.395900000001,0.0,0.0,1.0,1.1116595643489209,1.1040072199999993,-0.006538759578358043,-0.0051983476388903155,0.7898843770616185,0.025063984499038537,0.3924580922524368
1.0,1.0,0.22193359244953498,0.0,0.8680387749325921,0.8949802859188558,1.438843677446006,0.0605956805231215,-0.5724617526077039,1.4677415006802286,1,0.3740494671193036,0.5992369787259535,0.1488619555126537,0.11682490434701658,0.019307836873640013,0.001964462659812878,0.1312374779999999,1.5732481808673355e+20,2.5392676203628066,0.039552402149547125,9.999870667656773e+20,2.984018863147942,0.12493567588907907,3.6318210420331656e+16,5.179045708888586e+16,1.0,0.2420985184235075,1.6059790578755466,0.02,1.0,4.458321666879277e+19,0.4458321666879277,0.014810307497391678,1.4810307497391677e+18,,0.2846512310338167,0.024338401574022426,0.04172111866586296,0.0425310030096915,0.0,0.3169697605797882,0.570794322,0.025666600659812917,0.0028440658670556987,665020.0378997821,0.6229935034999997,172049.69555556547,0.17356387249999997,158287.13989257812,51529.31594848633,0.3660156199022822,0.8276737725204396,0.7020317999999999,0.02370213800000004,3.286790988662026,0.010760082186097659,0.8744918758218938,0.8909751529043373,0.0,67989.0,738085.0,2020.0,9.926963849501176,2.5,1.053,1.2926115772940896,10949.297185724432,11238.40592,0.0,0.0,1.0,1.2113823888245927,1.2253234499999999,-0.004822470925071022,-0.003478556665041568,0.7487574034173484,0.025215997537416497,0.3916742388317238
1.0,1.0,0.22177612510594452,0.0,0.8125186724157765,0.8267262179794079,1.4371132493331233,0.05249542301836084,-0.27402648903975996,1.8047887310542214,1,0.3705974641171368,0.5951958759264512,0.14599904214793988,0.08607169020767677,0.021838387139559358,0.0029673237058710465,0.13912195499999983,6.818848053089548e+19,3.046533253800589,0.038277361262928244,1.3037181025993818e+21,5.767081657610284,0.9882636343168129,3.956942420433235e+16,7.0586344052498376e+16,1.0,0.24118398958333337,1.5893818031657825,0.02,1.0,5.353345898614759e+19,0.5353345898614759,0.012055575889979152,1.2055575889979151e+18,,0.34288225672598605,0.03911679157648283,0.09571061135472331,0.08959986646968732,0.0,0.3592460885650826,0.7416850730000002,0.02812837970587106,0.0037758779500228533,855244.9381790449,0.8052036794999997,198000.21594166305,0.19543027,233357.7423095703,72349.02954101562,0.3659049132946462,1.04233187391956,0.880807028,0.025161056000000015,3.217999837615273,0.008724261958325024,0.8759395127946679,0.8917575559832831,0.0,67989.0,738085.0,2020.0,9.868424502286045,2.5,1.905,1.2791626019911333,10031.14044744318,11813.698691,0.0,0.0,1.0,1.2241360562410557,1.2253889349999998,-0.009380959651686928,-0.008187489266591994,0.8488315389054057,0.025385002664393704,0.3915124852816415
1.0,1.0,0.22240749814293598,0.0,0.8251560319560685,0.851158790013015,1.4361993497643397,0.05544781271127419,-0.74371538107251,1.9624289698976305,1,0.3723314783789895,0.5991020283915779,0.1455609331076795,0.09179308746260254,0.02733526397870555,0.006487507417820913,0.07066486359999992,4.6331565788545915e+20,2.760986374050844,0.03763723447106091,1.103653823530954e+21,4.389435018153988,0.06593677799610617,1.372731667547108e+16,6.566178286363599e+16,1.0,0.2416031578824627,1.5954627069559961,0.02,1.0,4.740446314879575e+19,0.4740446314879575,0.010756326380027145,1.0756326380027145e+18,,0.3053493174198941,0.03443737668535527,0.06180024093954802,0.06479940661076049,0.0,0.3304246543136325,0.7548280758999998,0.007963533917820974,0.0033539383544175174,785630.2101831959,0.7464776839999996,194253.2215367942,0.18110187299999994,181870.4376220703,60902.75955200195,0.3657044559412133,0.9585298088235342,0.8254929394999997,0.0014760265000000605,3.259223266081376,0.010342575619874105,0.8759433627128601,0.8917740637605841,0.0,67990.0,738085.0,2020.0,9.914989818226205,2.5,1.112,1.2902944521470505,10287.52823153409,11132.689108999999,0.0,0.0,1.0,1.112789526311035,1.1138507399999993,-0.006967192346399481,-0.006045625248754566,0.814423827166039,0.02534218917643838,0.3900899335020052
1.0,1.0,0.2218459080094877,0.0,0.7849655856302374,0.7861863050012806,1.4379413295279333,0.05080313806251742,-0.1360024746126397,2.0750681245396256,1,0.37171573742576275,0.5956632702246957,0.1477682136971018,0.08683525519966107,0.024195214021813186,0.005060986661940346,0.09409203710000003,3.399875247592045e+19,3.1195996612659656,0.03861808167333178,1.3514784086284074e+21,5.21196579104975,0.45533928134507623,3.3681479458358214e+17,9.072119730159302e+16,1.0,0.24122961225124379,1.5881318320398745,0.02,1.0,5.431299532330148e+19,0.5431299532330148,0.008323803759105774,8.323803759105774e+17,,0.3488096053862151,0.04189887789184447,0.10858240197099868,0.10152235618373238,0.0,0.3628894525610993,0.8011461528999999,0.027615453661940424,0.004161260678465337,875978.071886373,0.8372036274999997,195727.8403692375,0.19250820549999992,229826.6067504882,72511.80267333983,0.3659485772289115,1.0493496943045373,0.8952381899999999,0.022554467000000078,3.2164132076760996,0.012904294291575904,0.8755206115867782,0.8910349814788157,0.0,67990.0,738085.0,2020.0,9.860249477884045,2.5,1.909,1.277704840121062,9693.20656419837,11098.734219000002,0.0,0.0,1.0,1.1338052327013217,1.133751009999999,-0.009170774532401043,-0.007983754328249588,0.8381064239987304,0.025551562251221575,0.3914363049365044
1.0,1.0,0.22217182679609815,0.0,0.839436927240671,0.8978654361183629,1.435401113699357,0.05543441975168147,-0.6090031083519141,1.5395875498157092,1,0.37162642993710254,0.5998824130405078,0.1433704461563717,0.10638565333432758,0.024979596399128126,0.001114750300325644,0.20448805809999987,2.8659914667099708e+20,2.6308105906355186,0.03732260864431198,9.972630777116015e+20,4.05563736475888,0.2660381068237554,1.026878631106684e+17,7.317901171143909e+16,1.0,0.24216594014303486,1.596015913919969,0.02,1.0,4.571770683213452e+19,0.4571770683213452,0.013836299762679414,1.3836299762679414e+18,,0.2924955933307648,0.028417866999608535,0.05112456485050115,0.058777537208114815,0.0,0.3218489157965735,0.5861086558999999,0.018145415300325644,0.003071815002014705,742198.3343000495,0.7305042404999997,183490.97247389928,0.1718555875,172537.24670410156,55462.36801147461,0.3660163058236153,0.9240096888779076,0.7905967139999998,0.017030665,3.2500633868304165,0.016403963086987546,0.8765014030716637,0.8924743126739154,0.0,67991.0,738085.0,2020.0,9.917462955821643,2.5,1.102,1.2899690812284295,10512.527565696022,11001.235077,0.0,0.0,1.0,1.1454767285956775,1.1428573149999999,-0.008182065730745142,-0.007232141067189247,0.8016204743053563,0.025407181313956594,0.39092264520042636
1.0,1.0,0.22193091565912423,0.0,0.7911474700272796,0.7991981489622548,1.4384343343847419,0.054892185598738014,-0.36670828435369823,2.1490919773557953,1,0.3730914768847552,0.5972913232716647,0.14889162372459064,0.07065177570624272,0.013760110399987226,0.002705380368554375,0.06999089949999976,3.046735598891928e+20,3.101123098458628,0.03867565575512963,1.2388250002357826e+21,5.127960377339263,0.5828142437636432,2.3549097118207e+17,1.0543710992675925e+17,1.0,0.2415131082866916,1.5926818251609802,0.02,1.0,5.392510913868961e+19,0.5392510913868961,0.007427852291383926,7.427852291383926e+17,,0.344983413605718,0.042321213649616024,0.09351631682106465,0.10211491611872449,0.0,0.36181264117917217,0.8407685629999999,0.0036670328685543957,0.0049962594013645625,879728.8004536377,0.8285110159999998,197065.49717057325,0.1921377909999999,236551.01013183594,68241.2109375,0.36612898624140794,1.070037620951036,0.9107594624999997,0.0009616525000000209,3.231558485464616,0.008993755221994044,0.8753721876577895,0.8909816931594501,0.0,67991.0,738085.0,2020.0,9.880352193659002,2.5,1.921,1.2818652120503509,9823.008123224432,11264.429537,0.0,0.0,1.0,1.1414717442574276,1.141561915,-0.007909969172694466,-0.006674244682389226,0.8352809880493884,0.02566628240382843,0.39144681762104394
1.0,1.0,0.2224927084012465,0.0,0.8281052700761411,0.8187273578586073,1.4366420367821569,0.06385529643724178,-0.23154444212576378,1.8065675076042476,1,0.37223544581369916,0.5993180925195868,0.14515279707583512,0.10739940660683985,0.028961508501851037,0.0072330303373157115,0.0724401572999997,2.881760641669298e+20,2.57370121468557,0.03765677937594316,1.0064428446298934e+21,5.520817660675199,0.41890161501359174,8624289103916021.0,6.982851891942357e+16,1.0,0.2421340851212687,1.5957371050661258,0.02,1.0,4.472276955559591e+19,0.4472276955559591,0.009510570353128075,9.510570353128076e+17,,0.287168211767952,0.03044226354091644,0.05266430392909042,0.059790202154057226,0.0,0.3170445888945852,0.7227531687000002,0.008707762337315746,0.0031358793092492836,782898.5696961757,0.7362276144999998,186347.31352299277,0.18030727049999992,157044.5098876953,53418.434143066406,0.3659970136654451,0.9485758368555424,0.7951933259999998,0.0014747320000000341,3.255804213610562,0.015259199777770812,0.8758446709676222,0.8917036896402184,0.0,67992.0,738085.0,2020.0,9.918633981184527,2.5,1.112,1.2913517518477005,10352.146883877842,11588.955202999998,0.0,0.0,1.0,1.128862772220856,1.1258025600000001,-0.006926932795481247,-0.006003209918906742,0.8460026080908611,0.02537847404663191,0.390236330665265
1.0,1.0,0.2220334315841848,0.0,0.793090778720918,0.7800747251728938,1.4380072795785412,0.05708459721604923,-0.06680846794853348,2.3700845296501187,1,0.3728707486932928,0.5962684994394128,0.14947299862449817,0.07664359799920592,0.02008063756487968,0.00503449178496896,0.011765116599999997,2.970374401119918e+20,3.1007031765766437,0.0383067138411781,1.2476028661762742e+21,4.920767575775092,0.26301383202864437,7.113523839989199e+16,9.091038096597542e+16,1.0,0.24163566309079607,1.5909725644371726,0.02,1.0,5.4070253327332e+19,0.54070253327332,0.00971079499640307,9.71079499640307e+17,,0.3472540271929822,0.042005691443612,0.09555196804281631,0.10416996780085552,0.0,0.36240805547842164,0.8813865763999998,0.005692430784968901,0.004750063912269182,880220.9634366772,0.8400866929999997,196144.0187060028,0.17979736599999996,206506.40869140625,64086.98272705078,0.36617529791560527,1.0836394269994953,0.8931516929999999,0.0006579389999999408,3.225228287956931,0.010675258548869053,0.8756379254839637,0.891263866966421,0.0,67992.0,738085.0,2020.0,9.87978982925415,2.5,1.93,1.2819610075517134,9834.428666548296,10713.912057000001,0.0,0.0,1.0,1.0134446849533147,1.0241266549999994,-0.008188389241695404,-0.007151250642809001,0.8307655043705289,0.025553070946726996,0.39124579940897947
1.0,1.0,0.22224981811913574,0.0,0.8703234104486625,0.8741060468549602,1.4376434575763177,0.06371839074868307,-0.7799000898555529,1.5160077937135426,1,0.37258278917182575,0.5975334319201383,0.14763214235956015,0.11022849014733943,0.018972251062940086,0.0012644867659852496,0.1345178373999999,2.917963564857533e+20,2.6110742621822283,0.03849198133295223,1.0085292319102524e+21,4.719264069020598,0.2472121874734485,9413409622865166.0,8.904409682018894e+16,1.0,0.24247315041977616,1.596734642982483,0.02,1.0,4.560360656224426e+19,0.45603606562244264,0.01769514604353342,1.7695146043533417e+18,,0.29114702214763494,0.027740027632152085,0.05347533462793449,0.060725226045301506,0.0,0.3212697903528761,0.6610812645999999,0.009392109765985278,0.0035433082636360178,782469.0501390108,0.7455300579999997,179155.42192786213,0.16701119799999994,168158.38623046875,53153.255462646484,0.3661579755556728,0.9555582419454607,0.7955991019999998,0.008127623000000028,3.254523168910633,0.0069995293874029725,0.8752454722469502,0.8915764174678109,0.0,67993.0,738085.0,2020.0,9.904277671467172,2.5,1.121,1.2883448221466758,10919.522638494316,12606.778962,0.0,0.0,1.0,1.05942987990522,1.0613300950000009,-0.006232792003588243,-0.005452073221518234,0.8248351816891238,0.02553814618709567,0.3910600594119332
1.0,1.0,0.221943666105685,0.0,0.8009646792540028,0.7998449990749511,1.4378176592014515,0.05420214741174037,-0.21718214082548906,2.1361771243589227,1,0.3717138806115027,0.5956716096919517,0.1477561580098194,0.07100402643328538,0.014200461599010334,0.0030791102789922906,0.06891199910000004,3.037073324963661e+20,3.0788672387134284,0.03822992067751667,1.2464360369949067e+21,5.290714672374229,1.215644912829841,2.087045107580641e+16,1.0602961761444854e+17,1.0,0.24160620911069655,1.5891638838726543,0.02,1.0,5.396143457363911e+19,0.5396143457363911,0.011297300750041659,1.1297300750041659e+18,,0.34596169816155053,0.040073963281635955,0.09436743101116547,0.10486082477293653,0.0,0.3615497435322321,0.8361401193999997,0.009468693778992308,0.0046596148523239175,881772.5201885691,0.8453101819999997,197467.1491643748,0.18425115799999997,227817.34466552723,66614.5267486572,0.3662099164220356,1.078967247999239,0.9050521184999997,0.006389583500000018,3.2149760204812754,0.01330976208027964,0.875811693461045,0.8915040467096412,0.0,67993.0,738085.0,2020.0,9.87122568876847,2.5,1.925,1.280064370321191,9934.37313179348,11265.36547,0.0,0.0,1.0,1.0767413065435665,1.0758975749999993,-0.009122718935427461,-0.008090669491692728,0.8352436537648783,0.025670796771607312,0.3914422788384782
1.0,1.0,0.22257051007314163,0.0,0.8865206818070835,0.8505566129288354,1.4385265032497727,0.06983928005696102,0.10910309449783236,1.5924525436055852,1,0.3728261413899334,0.5965249971909956,0.14912728626619684,0.11270514390771622,0.015587533109852739,0.005385653972766448,0.10002566319999998,2.972364885828416e+20,2.5102930105058476,0.03895353802767656,1.1058282774693735e+21,5.976765580447883,0.4869408784443476,4.5432361724565146e+17,3.79741314239789e+17,1.0,0.24296374183768657,1.597897318276492,0.02,1.0,4.408757788675845e+19,0.44087577886758456,0.016796889329415355,1.6796889329415355e+18,,0.28325261472889407,0.025604220250607976,0.04518372930659551,0.050775172368424056,0.0,0.31391652264914377,0.6742501122999999,0.02168550647276655,0.0028219243978902693,783549.9186378699,0.7411518654999999,167136.48377259396,0.16033369199999994,151990.72265625,49868.91174316406,0.3661618937837161,0.9554876487960418,0.7742757754999998,0.0162998525000001,3.2665142579512163,0.016926009655630524,0.8744526085528459,0.8910597237673672,0.0,68000.0,738085.0,2020.0,9.911623477935793,2.5,1.128,1.291117933663455,11157.558061079546,12275.615234,0.0,0.0,1.0,1.0644820215590496,1.0913063099999993,-0.004822450605305758,-0.004107150555765574,0.8559314357543624,0.027334196059135382,0.39057499825093406
1.0,1.0,0.2221296348355033,0.0,0.7826352016481705,0.7940605569964141,1.438217144068118,0.062378170078986495,-0.3403729982876223,2.218980453945659,1,0.37311663817275653,0.5968831316991285,0.14935015141963956,0.08614105156693028,0.021984985770551253,0.0016482486160545283,0.07235270830000001,2.9866080118123974e+20,2.933574267546646,0.03850760316848745,1.344977686473068e+21,9.329648665104033,0.6753786742857459,4.672092793745031e+17,7.346705971458653e+17,1.0,0.2416240209110697,1.5919192921031604,0.02,1.0,5.130111229086652e+19,0.5130111229086652,0.007536873527079388,7.536873527079388e+17,,0.3289336814124145,0.03896512024843315,0.07885686588147682,0.08885432324951015,0.0,0.34915756158353883,0.8223386891999998,0.002517424116054403,0.0034436364753648104,880877.1712813053,0.8309316389999997,188007.27349508213,0.18448085349999999,187367.3095703125,56329.9446105957,0.3660660360053344,1.0787235225380012,0.8946913974999997,0.0008691754999998746,3.232432647184892,0.008256675190599532,0.8753484243696388,0.8909063962372866,0.0,68000.0,738085.0,2020.0,9.884913964705033,2.5,1.931,1.2833780483766035,9735.191273082384,10687.729712,0.0,0.0,1.0,1.1407511926496037,1.12835223,-0.008092360740358179,-0.007058072962205518,0.9027706391061525,0.028987959700714615,0.39099431754181496
1.0,1.0,0.22249203661213748,0.0,0.8558171196346906,0.8858727230087478,1.436601121918814,0.07066314245072278,-0.26859735841732574,1.7609439039110115,1,0.37230031386665674,0.5977180289185566,0.1468825858572255,0.10695094165012516,0.02817225311569942,0.0033944923204559385,0.13325434020000002,2.9232243513814096e+20,2.62829105934361,0.037656508445739645,1.0527152239209906e+21,5.128115367033012,0.4753518698718271,8.405019984144953e+19,2.9015095343106028e+19,1.0,0.24218381156716418,1.5944233251654585,0.02,1.0,4.606839081257307e+19,0.46068390812573073,0.01339601558632843,1.339601558632843e+18,,0.2964027715744238,0.030199748915992496,0.05713788291822116,0.06536814022500134,0.0,0.32362207028925727,0.7119746347999998,0.004666532320455968,0.003235391960879553,869607.4674468235,0.8265664894999997,175006.56991287248,0.16525474299999995,182775.00915527338,58140.68603515623,0.36600095687229023,1.0228389874051131,0.8452289749999998,0.0012720400000000298,3.253926525945249,0.00787690138418654,0.8758384455805239,0.8919825527978981,1.0,68001.0,738085.0,2020.0,9.910331726074219,2.5,1.159,1.2896783611048823,10699.330799932066,11706.489847,0.0,0.0,1.0,1.0979887650617965,1.099692304999999,-0.006716068024220675,-0.006204501523271851,0.835883703931568,0.08311870595052526,0.3902571671891764
1.0,1.0,0.22144445635023566,0.0,0.7695135221495261,0.768108251938467,1.4376698738628073,0.08486167921345354,1.1397960558648779,2.706050849495854,1,0.3710020723797025,0.5957955945105778,0.14620854599135258,-0.0010768399306893427,0.0008455248331341794,0.002009676693598681,-0.0010034319999997533,3.0815361427006115e+20,3.157392630644608,0.03876768094017381,1.3124427680505463e+21,5.509630585964057,0.3741948301257918,2.6525534959107944e+19,6.757654289121793e+19,0.0,0.24069543484375003,1.5872792119071593,0.02,1.0,5.52914230302304e+19,0.552914230302304,0.0055043045014747235,5.504304501474723e+17,,0.3540168157487246,0.05015523932026698,0.12051233437156635,0.08315358078575104,0.0,0.3670511963350719,1.0255339414999995,0.008531336193598624,0.004917556061663187,969686.5014108492,0.9001972299999997,219461.50611810456,0.28224053599999993,273027.9235839844,74605.14068603516,0.36584116125696653,1.196380037876752,1.0245305094999997,0.006521659499999943,3.20706838653201,0.009727188750989466,0.8757853649911422,0.891145254884447,1.0,68001.0,738085.0,2020.0,9.84661243075416,2.5,2.03,1.27388588587443,9443.887323288685,10857.318539999998,0.0,0.0,1.0,2.2609061967360256,2.142018390000001,-0.010577584306399025,-0.009110729099206977,0.8458805472436748,0.13042489430750273,0.3921004794375999
1.0,1.0,0.22283031046390528,0.0,0.8718320757433867,0.8829361503965885,1.438486446364041,0.06383445087032531,-0.6284226679461874,1.76753450569422,1,0.3738732270219109,0.5968690189448269,0.1508774391629479,0.11115415898121185,0.015093845626678067,0.002712514274325537,0.09123896319999997,1.92888770404128e+20,2.6434082470950666,0.038343256907029485,9.586850848253375e+20,6.699079055942331,1.2732104183958832,1.6229527703640336e+20,4.328684202746152e+19,1.0,0.24286075435323387,1.598729897629131,0.02,1.0,4.611308818860545e+19,0.4611308818860545,0.01778474453170558,1.778474453170558e+18,,0.29710364095554803,0.026522698337919412,0.054432316487686476,0.0616977040227816,0.0,0.32481192226898725,0.7052126697999999,0.003843357274325474,0.0030560219285694647,782499.6125440757,0.7336610909999998,174963.57192264116,0.16667326649999994,152073.9288330078,49494.33135986328,0.3662560492739603,0.9654465360983788,0.7964516329999998,0.001130842999999937,3.2743292613462964,0.012186076132684373,0.8747862428426741,0.8912605534900319,1.0,68002.0,738085.0,2020.0,9.930621233853428,2.5,1.13,1.295316148887981,11008.066761363634,11596.470647,0.0,0.0,1.0,1.0541385212989123,1.0565464300000003,-0.004147362979975614,-0.003453102928522805,0.866386681102958,0.10205620257976508,0.38995692320905273
1.0,1.0,0.2221061275763945,0.0,0.7773988484154231,0.7759780938282459,1.4379126290185673,0.05516370805153461,0.1525141669591694,2.3565578149720556,1,0.3728494942188263,0.5963304584676569,0.14936852590604263,0.07074929231930677,0.0146157521955837,0.0022314113500018287,0.025424897299999836,1.9759927385380648e+20,3.0654297384899105,0.03827852084419934,1.1161251879011265e+21,5.432718397191448,0.19343103724133828,1.613771205023225e+20,1.10208342014675e+20,1.0,0.24154459483830854,1.5894188013943757,0.02,1.0,5.3347266917569905e+19,0.533472669175699,0.009545620770649563,9.545620770649563e+17,,0.342285801833155,0.041045350645378405,0.0942897984441683,0.10484135721121465,0.0,0.35878537715643133,0.8654308417,0.006041425350001801,0.004919337104445476,879691.0551365874,0.8277064284999995,196479.55693301585,0.17766867199999997,198475.2960205078,59081.7756652832,0.36607361902465496,1.0851471104672985,0.8908557389999998,0.0038100139999999727,3.2204161232168023,0.018172196032444562,0.8755928264422851,0.8910676836967467,1.0,68002.0,738085.0,2020.0,9.87662111629139,2.5,1.93,1.281472991813313,9657.481534090908,10583.172455000002,0.0,0.0,1.0,0.977490905197111,0.9886985859999989,-0.008773690597577528,-0.007734058742326769,0.8443964818964301,0.17366603754209411,0.39099880260360836
1.0,1.0,0.2226401204648225,0.0,0.8569404078676476,0.8621533875681543,1.4377431523599542,0.06911006164750912,-0.5335528578077032,1.759578942577781,1,0.37277586563773774,0.5974771613660066,0.14807457703611124,0.11200753955971474,0.02237938250151886,0.005347413749374266,0.10002943149999997,8.571854552284271e+19,2.60015629325062,0.03819593048095693,9.07460461743287e+20,5.3729290383300565,0.6612989304829354,4.197883942833545e+20,9.602923822967947e+19,1.0,0.24225042000932842,1.5972449935000876,0.02,1.0,4.537027760950349e+19,0.4537027760950349,0.014512418760523558,1.4512418760523558e+18,,0.2918298029253166,0.02784326583963918,0.055197721235342306,0.06322261254371815,0.0,0.32062332576623487,0.6908777804999998,0.006480477749374228,0.003442555649504251,783602.0370934232,0.7368846869999995,178427.03776815475,0.17042403099999995,170825.698852539,54601.0112762451,0.36598935594033255,0.9628485441877797,0.7909072119999998,0.0011330639999999614,3.2679524318031645,0.013618584454653512,0.8751393815745476,0.8914202062979989,1.0,68003.0,738085.0,2020.0,9.921399323836617,2.5,1.126,1.292794891025709,10758.610436480978,11390.75721,0.0,0.0,1.0,1.10431977357985,1.1051531500000011,-0.00533636950928232,-0.004563824304015093,0.8413730343856394,0.15995887915952264,0.3900108210151513
