ladder,domain,kappa,epsilon,nu_V,vuln_count,inv,rho,Ak
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.041246,0.04124626,24,42,20.9590,0.873292,0.961000
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.046416,0.04641589,24,42,20.9740,0.873917,0.954000
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.052233,0.05223345,24,42,21.0440,0.876833,0.946000
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.058780,0.05878016,24,42,20.9475,0.872813,0.954000
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.066147,0.06614741,24,42,20.9215,0.871729,0.957000
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.074438,0.07443803,24,42,21.0565,0.877354,0.947500
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.083768,0.08376776,24,42,20.9615,0.873396,0.957500
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.094267,0.09426685,24,42,20.9540,0.873083,0.959000
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.106082,0.10608184,24,42,21.0055,0.875229,0.954000
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.119378,0.11937766,24,42,21.0590,0.877458,0.949500
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.134340,0.13433993,24,42,21.0250,0.876042,0.943500
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.151178,0.15117751,24,42,21.0120,0.875500,0.949000
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.170125,0.17012543,24,42,21.0020,0.875083,0.954000
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.191448,0.19144820,24,42,20.9165,0.871521,0.952500
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.215443,0.21544347,24,42,21.0225,0.875938,0.956000
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.242446,0.24244620,24,42,21.0675,0.877812,0.945500
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.272833,0.27283334,24,42,21.0275,0.876146,0.942500
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.307029,0.30702906,24,42,21.0785,0.878271,0.945500
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.345511,0.34551073,24,42,20.9950,0.874792,0.958500
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.388816,0.38881552,24,42,20.9800,0.874167,0.952000
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.437548,0.43754794,24,42,20.9770,0.874042,0.956500
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.492388,0.49238826,24,42,21.0620,0.877583,0.951000
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.554102,0.55410203,24,47,21.1100,0.879583,0.949000
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.623551,0.62355073,24,47,21.0495,0.877062,0.947500
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.701704,0.70170383,24,47,21.2420,0.885083,0.945500
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.789652,0.78965229,24,47,21.3610,0.890042,0.938000
phase3C_ladder_allowed_vs_forbidden_code,molecular,0.888624,0.88862382,24,47,21.5480,0.897833,0.925000
phase3C_ladder_allowed_vs_forbidden_code,molecular,1.000000,1.00000000,24,47,21.6370,0.901542,0.918500
phase3C_ladder_boundary_candidate_flag,unknown,0.010000,0.01000000,24,46,22.9110,0.954625,0.785500
phase3C_ladder_boundary_candidate_flag,unknown,0.011253,0.01125336,24,46,22.9690,0.957042,0.777500
phase3C_ladder_boundary_candidate_flag,unknown,0.012664,0.01266380,24,46,23.0460,0.960250,0.772000
phase3C_ladder_boundary_candidate_flag,unknown,0.014251,0.01425103,24,46,22.9965,0.958188,0.764500
phase3C_ladder_boundary_candidate_flag,unknown,0.016037,0.01603719,24,46,22.9680,0.957000,0.773000
phase3C_ladder_boundary_candidate_flag,unknown,0.018047,0.01804722,24,46,22.9610,0.956708,0.782000
phase3C_ladder_boundary_candidate_flag,unknown,0.020309,0.02030918,24,46,22.9830,0.957625,0.778000
phase3C_ladder_boundary_candidate_flag,unknown,0.022855,0.02285464,24,46,23.0830,0.961792,0.748000
phase3C_ladder_boundary_candidate_flag,unknown,0.025719,0.02571914,24,46,22.9520,0.956333,0.768000
phase3C_ladder_boundary_candidate_flag,unknown,0.028943,0.02894266,24,46,23.0165,0.959021,0.768500
phase3C_ladder_boundary_candidate_flag,unknown,0.032570,0.03257021,24,46,23.0315,0.959646,0.765000
phase3C_ladder_boundary_candidate_flag,unknown,0.036652,0.03665241,24,46,22.9490,0.956208,0.781000
phase3C_ladder_boundary_candidate_flag,unknown,0.041246,0.04124626,24,46,23.0550,0.960625,0.764000
phase3C_ladder_boundary_candidate_flag,unknown,0.046416,0.04641589,24,46,23.0350,0.959792,0.763500
phase3C_ladder_boundary_candidate_flag,unknown,0.052233,0.05223345,24,46,22.9950,0.958125,0.782500
phase3C_ladder_boundary_candidate_flag,unknown,0.058780,0.05878016,24,46,23.0505,0.960437,0.768500
phase3C_ladder_boundary_candidate_flag,unknown,0.066147,0.06614741,24,46,23.0015,0.958396,0.771000
phase3C_ladder_boundary_candidate_flag,unknown,0.074438,0.07443803,24,46,22.9840,0.957667,0.769500
phase3C_ladder_boundary_candidate_flag,unknown,0.083768,0.08376776,24,46,23.0140,0.958917,0.772500
phase3C_ladder_boundary_candidate_flag,unknown,0.094267,0.09426685,24,46,23.0645,0.961021,0.756500
phase3C_ladder_boundary_candidate_flag,unknown,0.106082,0.10608184,24,46,23.0650,0.961042,0.758000
phase3C_ladder_boundary_candidate_flag,unknown,0.119378,0.11937766,24,46,22.9555,0.956479,0.776500
phase3C_ladder_boundary_candidate_flag,unknown,0.134340,0.13433993,24,46,23.0565,0.960688,0.774000
phase3C_ladder_boundary_candidate_flag,unknown,0.151178,0.15117751,24,46,22.9410,0.955875,0.782500
phase3C_ladder_boundary_candidate_flag,unknown,0.170125,0.17012543,24,46,22.9395,0.955812,0.784500
phase3C_ladder_boundary_candidate_flag,unknown,0.191448,0.19144820,24,46,23.0415,0.960062,0.766000
phase3C_ladder_boundary_candidate_flag,unknown,0.215443,0.21544347,24,46,22.9055,0.954396,0.785500
phase3C_ladder_boundary_candidate_flag,unknown,0.242446,0.24244620,24,46,22.9140,0.954750,0.791500
phase3C_ladder_boundary_candidate_flag,unknown,0.272833,0.27283334,24,46,22.8845,0.953521,0.791000
phase3C_ladder_boundary_candidate_flag,unknown,0.307029,0.30702906,24,46,22.9975,0.958229,0.765500
phase3C_ladder_boundary_candidate_flag,unknown,0.345511,0.34551073,24,46,22.9780,0.957417,0.774500
phase3C_ladder_boundary_candidate_flag,unknown,0.388816,0.38881552,24,46,23.0405,0.960021,0.765500
phase3C_ladder_boundary_candidate_flag,unknown,0.437548,0.43754794,24,46,22.9890,0.957875,0.760000
phase3C_ladder_boundary_candidate_flag,unknown,0.492388,0.49238826,24,46,22.9005,0.954188,0.786000
phase3C_ladder_boundary_candidate_flag,unknown,0.554102,0.55410203,24,47,23.0095,0.958729,0.772500
phase3C_ladder_boundary_candidate_flag,unknown,0.623551,0.62355073,24,47,23.0310,0.959625,0.766000
phase3C_ladder_boundary_candidate_flag,unknown,0.701704,0.70170383,24,47,23.1140,0.963083,0.747500
phase3C_ladder_boundary_candidate_flag,unknown,0.789652,0.78965229,24,47,23.0720,0.961333,0.766500
phase3C_ladder_boundary_candidate_flag,unknown,0.888624,0.88862382,24,47,23.1290,0.963708,0.748000
phase3C_ladder_boundary_candidate_flag,unknown,1.000000,1.00000000,24,47,23.2575,0.969063,0.718000
phase3C_ladder_boundary_pressure_index,unknown,0.010000,0.00625000,24,43,21.6225,0.900937,0.918500
phase3C_ladder_boundary_pressure_index,unknown,0.011253,0.00703335,24,43,21.4895,0.895396,0.928000
phase3C_ladder_boundary_pressure_index,unknown,0.012664,0.00791488,24,43,21.5250,0.896875,0.923500
phase3C_ladder_boundary_pressure_index,unknown,0.014251,0.00890689,24,43,21.4900,0.895417,0.921000
phase3C_ladder_boundary_pressure_index,unknown,0.016037,0.01002324,24,43,21.5685,0.898687,0.912500
phase3C_ladder_boundary_pressure_index,unknown,0.018047,0.01127951,24,43,21.4855,0.895229,0.927000
phase3C_ladder_boundary_pressure_index,unknown,0.020309,0.01269324,24,43,21.4815,0.895062,0.918000
phase3C_ladder_boundary_pressure_index,unknown,0.022855,0.01428415,24,43,21.5475,0.897813,0.907000
phase3C_ladder_boundary_pressure_index,unknown,0.025719,0.01607446,24,43,21.5515,0.897979,0.919500
phase3C_ladder_boundary_pressure_index,unknown,0.028943,0.01808916,24,43,21.5350,0.897292,0.912000
phase3C_ladder_boundary_pressure_index,unknown,0.032570,0.02035638,24,43,21.5790,0.899125,0.922000
phase3C_ladder_boundary_pressure_index,unknown,0.036652,0.02290776,24,43,21.5170,0.896542,0.921000
phase3C_ladder_boundary_pressure_index,unknown,0.041246,0.02577891,24,43,21.5095,0.896229,0.933000
phase3C_ladder_boundary_pressure_index,unknown,0.046416,0.02900993,24,43,21.5330,0.897208,0.911500
phase3C_ladder_boundary_pressure_index,unknown,0.052233,0.03264591,24,43,21.5080,0.896167,0.922000
phase3C_ladder_boundary_pressure_index,unknown,0.058780,0.03673760,24,43,21.5365,0.897354,0.922000
phase3C_ladder_boundary_pressure_index,unknown,0.066147,0.04134213,24,43,21.5085,0.896188,0.920500
phase3C_ladder_boundary_pressure_index,unknown,0.074438,0.04652377,24,43,21.4805,0.895021,0.925000
phase3C_ladder_boundary_pressure_index,unknown,0.083768,0.05235485,24,43,21.4965,0.895688,0.929500
phase3C_ladder_boundary_pressure_index,unknown,0.094267,0.05891678,24,43,21.4625,0.894271,0.928000
phase3C_ladder_boundary_pressure_index,unknown,0.106082,0.06630115,24,43,21.4915,0.895479,0.924000
phase3C_ladder_boundary_pressure_index,unknown,0.119378,0.07461104,24,43,21.4725,0.894687,0.931500
phase3C_ladder_boundary_pressure_index,unknown,0.134340,0.08396246,24,43,21.5695,0.898729,0.925000
phase3C_ladder_boundary_pressure_index,unknown,0.151178,0.09448594,24,43,21.4425,0.893437,0.925000
phase3C_ladder_boundary_pressure_index,unknown,0.170125,0.10632839,24,43,21.5105,0.896271,0.921500
phase3C_ladder_boundary_pressure_index,unknown,0.191448,0.11965512,24,43,21.4890,0.895375,0.919000
phase3C_ladder_boundary_pressure_index,unknown,0.215443,0.13465217,24,44,21.4080,0.892000,0.931000
phase3C_ladder_boundary_pressure_index,unknown,0.242446,0.15152888,24,44,21.6105,0.900437,0.926000
phase3C_ladder_boundary_pressure_index,unknown,0.272833,0.17052084,24,44,21.4520,0.893833,0.933000
phase3C_ladder_boundary_pressure_index,unknown,0.307029,0.19189316,24,44,21.5260,0.896917,0.921000
phase3C_ladder_boundary_pressure_index,unknown,0.345511,0.21594421,24,44,21.4490,0.893708,0.925000
phase3C_ladder_boundary_pressure_index,unknown,0.388816,0.24300970,24,44,21.6065,0.900271,0.913000
phase3C_ladder_boundary_pressure_index,unknown,0.437548,0.27346746,24,45,21.6470,0.901958,0.919500
phase3C_ladder_boundary_pressure_index,unknown,0.492388,0.30774266,24,45,21.7330,0.905542,0.905500
phase3C_ladder_boundary_pressure_index,unknown,0.554102,0.34631377,24,45,21.7930,0.908042,0.904000
phase3C_ladder_boundary_pressure_index,unknown,0.623551,0.38971921,24,47,21.7535,0.906396,0.908500
phase3C_ladder_boundary_pressure_index,unknown,0.701704,0.43856489,24,47,21.8740,0.911417,0.901000
phase3C_ladder_boundary_pressure_index,unknown,0.789652,0.49353268,24,47,21.9625,0.915104,0.895500
phase3C_ladder_boundary_pressure_index,unknown,0.888624,0.55538989,24,47,22.0490,0.918708,0.883500
phase3C_ladder_boundary_pressure_index,unknown,1.000000,0.62500000,24,47,22.1150,0.921458,0.876000
phase3C_ladder_boundary_response_code,molecular,0.010000,0.01000000,24,42,20.9895,0.874563,0.947000
phase3C_ladder_boundary_response_code,molecular,0.011253,0.01125336,24,42,21.0035,0.875146,0.951000
phase3C_ladder_boundary_response_code,molecular,0.012664,0.01266380,24,42,20.9455,0.872729,0.950500
phase3C_ladder_boundary_response_code,molecular,0.014251,0.01425103,24,42,21.0605,0.877521,0.952000
phase3C_ladder_boundary_response_code,molecular,0.016037,0.01603719,24,42,20.9675,0.873646,0.956500
phase3C_ladder_boundary_response_code,molecular,0.018047,0.01804722,24,42,20.9195,0.871646,0.956000
phase3C_ladder_boundary_response_code,molecular,0.020309,0.02030918,24,42,21.0060,0.875250,0.943000
phase3C_ladder_boundary_response_code,molecular,0.022855,0.02285464,24,42,21.0915,0.878812,0.943500
phase3C_ladder_boundary_response_code,molecular,0.025719,0.02571914,24,42,20.9540,0.873083,0.966000
phase3C_ladder_boundary_response_code,molecular,0.028943,0.02894266,24,42,20.9690,0.873708,0.959500
phase3C_ladder_boundary_response_code,molecular,0.032570,0.03257021,24,42,21.0660,0.877750,0.953000
phase3C_ladder_boundary_response_code,molecular,0.036652,0.03665241,24,42,20.9845,0.874354,0.958500
phase3C_ladder_boundary_response_code,molecular,0.041246,0.04124626,24,42,20.8950,0.870625,0.959000
phase3C_ladder_boundary_response_code,molecular,0.046416,0.04641589,24,42,21.0335,0.876396,0.948500
phase3C_ladder_boundary_response_code,molecular,0.052233,0.05223345,24,42,20.9980,0.874917,0.951000
phase3C_ladder_boundary_response_code,molecular,0.058780,0.05878016,24,42,21.0245,0.876021,0.957500
phase3C_ladder_boundary_response_code,molecular,0.066147,0.06614741,24,42,21.0300,0.876250,0.963000
phase3C_ladder_boundary_response_code,molecular,0.074438,0.07443803,24,42,20.9475,0.872813,0.961000
phase3C_ladder_boundary_response_code,molecular,0.083768,0.08376776,24,42,20.9495,0.872896,0.954500
phase3C_ladder_boundary_response_code,molecular,0.094267,0.09426685,24,42,21.0150,0.875625,0.956000
phase3C_ladder_boundary_response_code,molecular,0.106082,0.10608184,24,42,20.9555,0.873146,0.961000
phase3C_ladder_boundary_response_code,molecular,0.119378,0.11937766,24,42,21.0860,0.878583,0.948500
phase3C_ladder_boundary_response_code,molecular,0.134340,0.13433993,24,42,21.0160,0.875667,0.957500
phase3C_ladder_boundary_response_code,molecular,0.151178,0.15117751,24,42,20.9820,0.874250,0.955000
phase3C_ladder_boundary_response_code,molecular,0.170125,0.17012543,24,42,21.0470,0.876958,0.952000
phase3C_ladder_boundary_response_code,molecular,0.191448,0.19144820,24,42,21.1210,0.880042,0.947500
phase3C_ladder_boundary_response_code,molecular,0.215443,0.21544347,24,42,20.9645,0.873521,0.953000
phase3C_ladder_boundary_response_code,molecular,0.242446,0.24244620,24,42,20.9905,0.874604,0.950500
phase3C_ladder_boundary_response_code,molecular,0.272833,0.27283334,24,42,20.9830,0.874292,0.958000
phase3C_ladder_boundary_response_code,molecular,0.307029,0.30702906,24,42,20.9575,0.873229,0.956000
phase3C_ladder_boundary_response_code,molecular,0.345511,0.34551073,24,42,20.9905,0.874604,0.957500
phase3C_ladder_boundary_response_code,molecular,0.388816,0.38881552,24,42,20.9925,0.874687,0.956500
phase3C_ladder_boundary_response_code,molecular,0.437548,0.43754794,24,42,20.9355,0.872313,0.954000
phase3C_ladder_boundary_response_code,molecular,0.492388,0.49238826,24,42,21.0445,0.876854,0.954500
phase3C_ladder_boundary_response_code,molecular,0.554102,0.55410203,24,47,21.0120,0.875500,0.954500
phase3C_ladder_boundary_response_code,molecular,0.623551,0.62355073,24,47,21.1440,0.881000,0.944500
phase3C_ladder_boundary_response_code,molecular,0.701704,0.70170383,24,47,21.1495,0.881229,0.956500
phase3C_ladder_boundary_response_code,molecular,0.789652,0.78965229,24,47,21.3145,0.888104,0.933000
phase3C_ladder_boundary_response_code,molecular,0.888624,0.88862382,24,47,21.4960,0.895667,0.933000
phase3C_ladder_boundary_response_code,molecular,1.000000,1.00000000,24,47,21.6100,0.900417,0.924000
phase3C_ladder_category_transition_code,molecular,0.010000,0.01000000,10,13,6.4850,0.648500,0.994000
phase3C_ladder_category_transition_code,molecular,0.011253,0.01125336,10,13,6.4550,0.645500,0.993500
phase3C_ladder_category_transition_code,molecular,0.012664,0.01266380,10,13,6.4880,0.648800,0.997000
phase3C_ladder_category_transition_code,molecular,0.014251,0.01425103,10,13,6.4780,0.647800,0.996000
phase3C_ladder_category_transition_code,molecular,0.016037,0.01603719,10,13,6.5485,0.654850,0.994000
phase3C_ladder_category_transition_code,molecular,0.018047,0.01804722,10,13,6.4785,0.647850,0.993000
phase3C_ladder_category_transition_code,molecular,0.020309,0.02030918,10,13,6.5155,0.651550,0.994500
phase3C_ladder_category_transition_code,molecular,0.022855,0.02285464,10,13,6.5525,0.655250,0.990500
phase3C_ladder_category_transition_code,molecular,0.025719,0.02571914,10,13,6.5055,0.650550,0.993500
phase3C_ladder_category_transition_code,molecular,0.028943,0.02894266,10,13,6.5250,0.652500,0.993000
phase3C_ladder_category_transition_code,molecular,0.032570,0.03257021,10,13,6.5500,0.655000,0.991500
phase3C_ladder_category_transition_code,molecular,0.036652,0.03665241,10,13,6.5275,0.652750,0.994500
phase3C_ladder_category_transition_code,molecular,0.041246,0.04124626,10,13,6.4130,0.641300,0.992000
phase3C_ladder_category_transition_code,molecular,0.046416,0.04641589,10,13,6.4705,0.647050,0.989000
phase3C_ladder_category_transition_code,molecular,0.052233,0.05223345,10,13,6.4140,0.641400,0.994500
phase3C_ladder_category_transition_code,molecular,0.058780,0.05878016,10,13,6.5300,0.653000,0.993500
phase3C_ladder_category_transition_code,molecular,0.066147,0.06614741,10,13,6.4745,0.647450,0.992000
phase3C_ladder_category_transition_code,molecular,0.074438,0.07443803,10,13,6.5490,0.654900,0.990500
phase3C_ladder_category_transition_code,molecular,0.083768,0.08376776,10,13,6.4820,0.648200,0.996000
phase3C_ladder_category_transition_code,molecular,0.094267,0.09426685,10,13,6.4820,0.648200,0.998000
phase3C_ladder_category_transition_code,molecular,0.106082,0.10608184,10,13,6.5155,0.651550,0.997500
phase3C_ladder_category_transition_code,molecular,0.119378,0.11937766,10,13,6.5405,0.654050,0.992000
phase3C_ladder_category_transition_code,molecular,0.134340,0.13433993,10,13,6.5690,0.656900,0.993000
phase3C_ladder_category_transition_code,molecular,0.151178,0.15117751,10,13,6.5330,0.653300,0.992500
phase3C_ladder_category_transition_code,molecular,0.170125,0.17012543,10,13,6.4645,0.646450,0.992000
phase3C_ladder_category_transition_code,molecular,0.191448,0.19144820,10,13,6.5315,0.653150,0.992500
phase3C_ladder_category_transition_code,molecular,0.215443,0.21544347,10,13,6.5740,0.657400,0.991000
phase3C_ladder_category_transition_code,molecular,0.242446,0.24244620,10,13,6.5530,0.655300,0.993000
phase3C_ladder_category_transition_code,molecular,0.272833,0.27283334,10,13,6.4930,0.649300,0.993000
phase3C_ladder_category_transition_code,molecular,0.307029,0.30702906,10,13,6.4980,0.649800,0.993500
phase3C_ladder_category_transition_code,molecular,0.345511,0.34551073,10,13,6.4570,0.645700,0.992500
phase3C_ladder_category_transition_code,molecular,0.388816,0.38881552,10,13,6.4635,0.646350,0.997500
phase3C_ladder_category_transition_code,molecular,0.437548,0.43754794,10,13,6.4595,0.645950,0.996000
phase3C_ladder_category_transition_code,molecular,0.492388,0.49238826,10,13,6.5750,0.657500,0.992000
phase3C_ladder_category_transition_code,molecular,0.554102,0.55410203,24,47,6.6270,0.276125,1.000000
phase3C_ladder_category_transition_code,molecular,0.623551,0.62355073,24,47,7.1690,0.298708,1.000000
phase3C_ladder_category_transition_code,molecular,0.701704,0.70170383,24,47,7.9510,0.331292,1.000000
phase3C_ladder_category_transition_code,molecular,0.789652,0.78965229,24,47,8.7820,0.365917,1.000000
phase3C_ladder_category_transition_code,molecular,0.888624,0.88862382,24,47,9.7060,0.404417,1.000000
phase3C_ladder_category_transition_code,molecular,1.000000,1.00000000,24,47,10.7930,0.449708,1.000000
