ladder,domain,kappa,epsilon,nu_V,vuln_count,inv,rho,Ak
phase3C_ladder_external_count_delta,molecular,0.028943,0.02894266,23,44,21.9915,0.956152,0.775000
phase3C_ladder_external_count_delta,molecular,0.032570,0.03257021,23,44,21.9890,0.956043,0.781500
phase3C_ladder_external_count_delta,molecular,0.036652,0.03665241,23,44,21.9500,0.954348,0.771500
phase3C_ladder_external_count_delta,molecular,0.041246,0.04124626,23,44,21.9565,0.954630,0.773000
phase3C_ladder_external_count_delta,molecular,0.046416,0.04641589,23,44,21.9865,0.955935,0.768500
phase3C_ladder_external_count_delta,molecular,0.052233,0.05223345,23,44,22.0650,0.959348,0.759000
phase3C_ladder_external_count_delta,molecular,0.058780,0.05878016,23,44,21.9740,0.955391,0.774000
phase3C_ladder_external_count_delta,molecular,0.066147,0.06614741,23,44,21.9215,0.953109,0.786500
phase3C_ladder_external_count_delta,molecular,0.074438,0.07443803,23,44,22.0670,0.959435,0.759500
phase3C_ladder_external_count_delta,molecular,0.083768,0.08376776,23,44,22.0150,0.957174,0.761500
phase3C_ladder_external_count_delta,molecular,0.094267,0.09426685,23,44,21.9425,0.954022,0.772500
phase3C_ladder_external_count_delta,molecular,0.106082,0.10608184,23,44,22.0240,0.957565,0.761000
phase3C_ladder_external_count_delta,molecular,0.119378,0.11937766,23,44,22.0135,0.957109,0.762000
phase3C_ladder_external_count_delta,molecular,0.134340,0.13433993,23,44,21.9625,0.954891,0.767500
phase3C_ladder_external_count_delta,molecular,0.151178,0.15117751,23,44,21.9920,0.956174,0.765500
phase3C_ladder_external_count_delta,molecular,0.170125,0.17012543,23,44,22.0125,0.957065,0.770500
phase3C_ladder_external_count_delta,molecular,0.191448,0.19144820,23,44,22.0110,0.957000,0.753500
phase3C_ladder_external_count_delta,molecular,0.215443,0.21544347,23,44,21.9490,0.954304,0.772500
phase3C_ladder_external_count_delta,molecular,0.242446,0.24244620,23,44,22.0085,0.956891,0.762500
phase3C_ladder_external_count_delta,molecular,0.272833,0.27283334,23,44,22.0705,0.959587,0.751500
phase3C_ladder_external_count_delta,molecular,0.307029,0.30702906,23,44,21.9380,0.953826,0.778500
phase3C_ladder_external_count_delta,molecular,0.345511,0.34551073,23,44,22.0300,0.957826,0.756000
phase3C_ladder_external_count_delta,molecular,0.388816,0.38881552,23,44,21.9880,0.956000,0.757000
phase3C_ladder_external_count_delta,molecular,0.437548,0.43754794,23,44,22.0330,0.957957,0.755500
phase3C_ladder_external_count_delta,molecular,0.492388,0.49238826,23,44,22.0515,0.958761,0.758000
phase3C_ladder_external_count_delta,molecular,0.554102,0.55410203,24,47,21.9930,0.916375,0.885500
phase3C_ladder_external_count_delta,molecular,0.623551,0.62355073,24,47,22.1005,0.920854,0.887500
phase3C_ladder_external_count_delta,molecular,0.701704,0.70170383,24,47,22.1160,0.921500,0.875000
phase3C_ladder_external_count_delta,molecular,0.789652,0.78965229,24,47,22.1965,0.924854,0.878000
phase3C_ladder_external_count_delta,molecular,0.888624,0.88862382,24,47,22.2980,0.929083,0.849500
phase3C_ladder_external_count_delta,molecular,1.000000,1.00000000,24,47,22.3645,0.931854,0.849500
phase3C_ladder_final_charged_multiplicity,unknown,0.010000,0.01000000,23,44,21.9305,0.953500,0.777000
phase3C_ladder_final_charged_multiplicity,unknown,0.011253,0.01125336,23,44,21.9250,0.953261,0.774500
phase3C_ladder_final_charged_multiplicity,unknown,0.012664,0.01266380,23,44,22.0050,0.956739,0.768500
phase3C_ladder_final_charged_multiplicity,unknown,0.014251,0.01425103,23,44,21.9580,0.954696,0.782500
phase3C_ladder_final_charged_multiplicity,unknown,0.016037,0.01603719,23,44,21.9990,0.956478,0.758000
phase3C_ladder_final_charged_multiplicity,unknown,0.018047,0.01804722,23,44,22.0045,0.956717,0.762500
phase3C_ladder_final_charged_multiplicity,unknown,0.020309,0.02030918,23,44,21.9880,0.956000,0.768500
phase3C_ladder_final_charged_multiplicity,unknown,0.022855,0.02285464,23,44,22.0140,0.957130,0.751000
phase3C_ladder_final_charged_multiplicity,unknown,0.025719,0.02571914,23,44,22.0670,0.959435,0.760000
phase3C_ladder_final_charged_multiplicity,unknown,0.028943,0.02894266,23,44,21.9975,0.956413,0.767500
phase3C_ladder_final_charged_multiplicity,unknown,0.032570,0.03257021,23,44,21.9265,0.953326,0.785500
phase3C_ladder_final_charged_multiplicity,unknown,0.036652,0.03665241,23,44,22.0005,0.956543,0.763000
phase3C_ladder_final_charged_multiplicity,unknown,0.041246,0.04124626,23,44,22.0420,0.958348,0.775500
phase3C_ladder_final_charged_multiplicity,unknown,0.046416,0.04641589,23,44,21.9790,0.955609,0.762500
phase3C_ladder_final_charged_multiplicity,unknown,0.052233,0.05223345,23,44,22.0295,0.957804,0.762000
phase3C_ladder_final_charged_multiplicity,unknown,0.058780,0.05878016,23,44,22.0140,0.957130,0.770500
phase3C_ladder_final_charged_multiplicity,unknown,0.066147,0.06614741,23,44,21.9480,0.954261,0.777500
phase3C_ladder_final_charged_multiplicity,unknown,0.074438,0.07443803,23,44,21.9840,0.955826,0.764000
phase3C_ladder_final_charged_multiplicity,unknown,0.083768,0.08376776,23,44,22.0250,0.957609,0.761000
phase3C_ladder_final_charged_multiplicity,unknown,0.094267,0.09426685,23,44,22.0720,0.959652,0.751000
phase3C_ladder_final_charged_multiplicity,unknown,0.106082,0.10608184,23,44,21.9975,0.956413,0.770500
phase3C_ladder_final_charged_multiplicity,unknown,0.119378,0.11937766,23,44,22.0010,0.956565,0.779000
phase3C_ladder_final_charged_multiplicity,unknown,0.134340,0.13433993,23,44,22.0050,0.956739,0.773500
phase3C_ladder_final_charged_multiplicity,unknown,0.151178,0.15117751,23,44,21.9980,0.956435,0.771000
phase3C_ladder_final_charged_multiplicity,unknown,0.170125,0.17012543,23,44,22.0190,0.957348,0.772000
phase3C_ladder_final_charged_multiplicity,unknown,0.191448,0.19144820,23,44,21.9975,0.956413,0.768500
phase3C_ladder_final_charged_multiplicity,unknown,0.215443,0.21544347,23,44,21.9085,0.952543,0.776500
phase3C_ladder_final_charged_multiplicity,unknown,0.242446,0.24244620,23,44,22.0025,0.956630,0.765500
phase3C_ladder_final_charged_multiplicity,unknown,0.272833,0.27283334,23,44,21.9930,0.956217,0.768500
phase3C_ladder_final_charged_multiplicity,unknown,0.307029,0.30702906,23,44,22.0955,0.960674,0.756000
phase3C_ladder_final_charged_multiplicity,unknown,0.345511,0.34551073,23,44,21.9795,0.955630,0.773000
phase3C_ladder_final_charged_multiplicity,unknown,0.388816,0.38881552,23,44,21.9730,0.955348,0.766500
phase3C_ladder_final_charged_multiplicity,unknown,0.437548,0.43754794,23,44,21.9805,0.955674,0.764500
phase3C_ladder_final_charged_multiplicity,unknown,0.492388,0.49238826,23,44,22.0225,0.957500,0.752000
phase3C_ladder_final_charged_multiplicity,unknown,0.554102,0.55410203,24,47,22.0085,0.917021,0.883500
phase3C_ladder_final_charged_multiplicity,unknown,0.623551,0.62355073,24,47,22.0145,0.917271,0.883000
phase3C_ladder_final_charged_multiplicity,unknown,0.701704,0.70170383,24,47,22.1080,0.921167,0.882000
phase3C_ladder_final_charged_multiplicity,unknown,0.789652,0.78965229,24,47,22.2290,0.926208,0.878000
phase3C_ladder_final_charged_multiplicity,unknown,0.888624,0.88862382,24,47,22.2840,0.928500,0.860500
phase3C_ladder_final_charged_multiplicity,unknown,1.000000,1.00000000,24,47,22.3540,0.931417,0.862000
phase3C_ladder_final_composite_count,molecular,0.010000,0.01000000,24,45,22.5325,0.938854,0.818000
phase3C_ladder_final_composite_count,molecular,0.011253,0.01125336,24,45,22.4895,0.937063,0.844000
phase3C_ladder_final_composite_count,molecular,0.012664,0.01266380,24,45,22.5315,0.938813,0.830500
phase3C_ladder_final_composite_count,molecular,0.014251,0.01425103,24,45,22.4920,0.937167,0.847000
phase3C_ladder_final_composite_count,molecular,0.016037,0.01603719,24,45,22.5120,0.938000,0.829000
phase3C_ladder_final_composite_count,molecular,0.018047,0.01804722,24,45,22.4655,0.936062,0.845000
phase3C_ladder_final_composite_count,molecular,0.020309,0.02030918,24,45,22.4500,0.935417,0.839000
phase3C_ladder_final_composite_count,molecular,0.022855,0.02285464,24,45,22.4700,0.936250,0.833000
phase3C_ladder_final_composite_count,molecular,0.025719,0.02571914,24,45,22.5520,0.939667,0.827500
phase3C_ladder_final_composite_count,molecular,0.028943,0.02894266,24,45,22.5905,0.941271,0.834000
phase3C_ladder_final_composite_count,molecular,0.032570,0.03257021,24,45,22.4755,0.936479,0.835500
phase3C_ladder_final_composite_count,molecular,0.036652,0.03665241,24,45,22.5610,0.940042,0.835500
phase3C_ladder_final_composite_count,molecular,0.041246,0.04124626,24,45,22.5445,0.939354,0.829500
phase3C_ladder_final_composite_count,molecular,0.046416,0.04641589,24,45,22.4885,0.937021,0.847500
phase3C_ladder_final_composite_count,molecular,0.052233,0.05223345,24,45,22.4730,0.936375,0.840500
phase3C_ladder_final_composite_count,molecular,0.058780,0.05878016,24,45,22.4975,0.937396,0.832500
phase3C_ladder_final_composite_count,molecular,0.066147,0.06614741,24,45,22.5235,0.938479,0.829000
phase3C_ladder_final_composite_count,molecular,0.074438,0.07443803,24,45,22.4900,0.937083,0.840000
phase3C_ladder_final_composite_count,molecular,0.083768,0.08376776,24,45,22.4975,0.937396,0.837000
phase3C_ladder_final_composite_count,molecular,0.094267,0.09426685,24,45,22.5025,0.937604,0.824500
phase3C_ladder_final_composite_count,molecular,0.106082,0.10608184,24,45,22.5050,0.937708,0.838000
phase3C_ladder_final_composite_count,molecular,0.119378,0.11937766,24,45,22.5310,0.938792,0.826500
phase3C_ladder_final_composite_count,molecular,0.134340,0.13433993,24,45,22.3900,0.932917,0.852000
phase3C_ladder_final_composite_count,molecular,0.151178,0.15117751,24,45,22.4045,0.933521,0.853000
phase3C_ladder_final_composite_count,molecular,0.170125,0.17012543,24,45,22.4835,0.936812,0.846500
phase3C_ladder_final_composite_count,molecular,0.191448,0.19144820,24,45,22.4480,0.935333,0.842500
phase3C_ladder_final_composite_count,molecular,0.215443,0.21544347,24,45,22.4625,0.935937,0.839000
phase3C_ladder_final_composite_count,molecular,0.242446,0.24244620,24,45,22.4935,0.937229,0.836000
phase3C_ladder_final_composite_count,molecular,0.272833,0.27283334,24,45,22.4785,0.936604,0.839000
phase3C_ladder_final_composite_count,molecular,0.307029,0.30702906,24,45,22.5790,0.940792,0.823500
phase3C_ladder_final_composite_count,molecular,0.345511,0.34551073,24,45,22.5430,0.939292,0.817500
phase3C_ladder_final_composite_count,molecular,0.388816,0.38881552,24,45,22.3965,0.933187,0.846000
phase3C_ladder_final_composite_count,molecular,0.437548,0.43754794,24,45,22.5440,0.939333,0.840000
phase3C_ladder_final_composite_count,molecular,0.492388,0.49238826,24,45,22.4940,0.937250,0.842000
phase3C_ladder_final_composite_count,molecular,0.554102,0.55410203,24,47,22.5400,0.939167,0.816500
phase3C_ladder_final_composite_count,molecular,0.623551,0.62355073,24,47,22.6045,0.941854,0.818500
phase3C_ladder_final_composite_count,molecular,0.701704,0.70170383,24,47,22.5255,0.938563,0.828500
phase3C_ladder_final_composite_count,molecular,0.789652,0.78965229,24,47,22.6315,0.942979,0.822500
phase3C_ladder_final_composite_count,molecular,0.888624,0.88862382,24,47,22.6380,0.943250,0.819500
phase3C_ladder_final_composite_count,molecular,1.000000,1.00000000,24,47,22.7195,0.946646,0.814500
