"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2772","1993-04-07 00:00:00.00","2449084.5","","Galileo","AVI","Unknown","Unknown","","Y","","","SN1993J_1993-04-07_00-00-00_Galileo_AVI_None.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","4067.32","6730.15","7.1389544235925","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2737","1993-04-07 01:15:00.00","2449084.5520833","","Galileo","BC-Asi","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3890","7046","0.99968324358568","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2773","1993-04-12 00:00:00.00","2449089.5","","Lick-3m","KAST","DSF","Unknown","","Y","","","SN1993J_1993-04-12_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","300","0","","","","","","","3387.93","7309.54","6.8921089630931","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","48869","1993-04-12 00:00:00.00","2449089.5","","Lick-3m","KAST","David Finley","Thomas Matheson","UCB-SNDB","Y","UCB-SNDB","","SN_1993J_1993-04-12_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3340","7460","1.9990295972829","","2000AJ....120.1499M","SNR: 126.428;","WIS_Bot1","2019-01-23 10:48:35"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2774","1993-04-13 00:00:00.00","2449090.5","","Lick-3m","KAST","AVF, TM","Unknown","","Y","","","SN1993J_1993-04-13_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","300","0","","","","","","","3275.19","9339.18","7.8245032258065","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","48868","1993-04-13 00:00:00.00","2449090.5","","Lick-3m","KAST","Alex Filippenko, Thomas Matheson","Thomas Matheson","UCB-SNDB","Y","UCB-SNDB","","SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3120","9910","1.9994110718492","","2000AJ....120.1499M","SNR: 102.941;","WIS_Bot1","2019-01-23 10:48:35"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2775","1993-04-14 00:00:00.00","2449091.5","","Lick-3m","KAST","AVF, TM","Unknown","","Y","","","SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","300","0","","","","","","","3275.19","9339.18","7.8245032258065","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","48870","1993-04-14 00:00:00.00","2449091.5","","Lick-3m","KAST","Alex Filippenko, Thomas Matheson","Thomas Matheson","UCB-SNDB","Y","UCB-SNDB","","SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3120","9910","1.9994110718492","","2000AJ....120.1499M","SNR: 90.7562;","WIS_Bot1","2019-01-23 10:48:35"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2778","1993-04-15 00:00:00.00","2449092.5","","Lick-3m","KAST","AVF, TM","Unknown","","Y","","","SN1993J_1993-04-15_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","800","0","","","","","","","3275.19","9339.18","7.8245032258065","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","48871","1993-04-15 00:00:00.00","2449092.5","","Lick-3m","KAST","Alex Filippenko, Thomas Matheson","Thomas Matheson","UCB-SNDB","Y","UCB-SNDB","","SN_1993J_1993-04-15_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3120","9910","1.9994110718492","","2000AJ....120.1499M","SNR: 77.7655;","WIS_Bot1","2019-01-23 10:48:35"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2738","1993-04-15 00:00:00.00","2449092.5","","Ekar","BC-Ekar","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3509","9648","0.99983713355049","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2776","1993-04-15 00:00:00.00","2449092.5","","Ekar","BC-Ekar","Unknown","Unknown","","Y","","","SN1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_None.dat","","Object","","","Air","Angstrom","1","Other","","150","0","","","","","","","3689.57","8991.79","8.0458573596358","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2777","1993-04-15 00:00:00.00","2449092.5","","Ekar","BC-Ekar","Unknown","Unknown","","Y","","","SN1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_None_0.dat","","Object","","","Air","Angstrom","1","Other","","150","0","","","","","","","3659.72","9238.58","8.1443211678832","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2739","1993-04-15 22:30:00.00","2449093.4375","","Ekar","BC-Ekar","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-04-15_22-30-00_Ekar_BC-Ekar_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3560","9154","0.99982126899017","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2779","1993-04-18 00:00:00.00","2449095.5","","Ekar","BC-Ekar","Unknown","Unknown","","Y","","","SN1993J_1993-04-18_00-00-00_Ekar_BC-Ekar_None.dat","","Object","","","Air","Angstrom","1","Other","","150","0","","","","","","","3689.57","7499.99","7.2579428571429","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2740","1993-04-18 22:30:00.00","2449096.4375","","Ekar","BC-Ekar","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-04-18_22-30-00_Ekar_BC-Ekar_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3560","7850","0.99976695408996","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2781","1993-04-20 00:00:00.00","2449097.5","","Ekar","BC-Ekar","Unknown","Unknown","","Y","","","SN1993J_1993-04-20_00-00-00_Ekar_BC-Ekar_None_0.dat","","Object","","","Air","Angstrom","1","Other","","150","0","","","","","","","3719.66","9052.86","8.1051671732523","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2780","1993-04-20 00:00:00.00","2449097.5","","Ekar","BC-Ekar","Unknown","Unknown","","Y","","","SN1993J_1993-04-20_00-00-00_Ekar_BC-Ekar_None.dat","","Object","","","Air","Angstrom","1","Other","","150","0","","","","","","","3780.58","7349.23","7.2533536585366","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2741","1993-04-20 00:00:00.00","2449097.5","","Ekar","BC-Ekar","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-04-20_00-00-00_Ekar_BC-Ekar_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3613","9278","0.99982350864808","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2782","1993-04-21 00:00:00.00","2449098.5","","Ekar","BC-Ekar","Unknown","Unknown","","Y","","","SN1993J_1993-04-21_00-00-00_Ekar_BC-Ekar_None.dat","","Object","","","Air","Angstrom","1","Other","","150","0","","","","","","","3630.11","7191.75","7.038814229249","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2783","1993-04-21 00:00:00.00","2449098.5","","Ekar","BC-Ekar","Unknown","Unknown","","Y","","","SN1993J_1993-04-21_00-00-00_Ekar_BC-Ekar_None_0.dat","","Object","","","Air","Angstrom","1","Other","","150","0","","","","","","","3674.61","9052.86","8.0633433283358","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2742","1993-04-21 00:00:00.00","2449098.5","","Ekar","BC-Ekar","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-04-21_00-00-00_Ekar_BC-Ekar_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3538","9263","0.99982535801607","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2784","1993-04-22 00:00:00.00","2449099.5","","Ekar","BC-Ekar","Unknown","Unknown","","Y","","","SN1993J_1993-04-22_00-00-00_Ekar_BC-Ekar_None.dat","","Object","","","Air","Angstrom","1","Other","","1200","0","","","","","","","3669.64","7191.75","7.0725100401606","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2785","1993-04-22 00:00:00.00","2449099.5","","Ekar","BC-Ekar","Unknown","Unknown","","Y","","","SN1993J_1993-04-22_00-00-00_Ekar_BC-Ekar_None_0.dat","","Object","","","Air","Angstrom","1","Other","","300","0","","","","","","","3659.72","9065.12","8.055737704918","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2743","1993-04-22 00:30:00.00","2449099.5208333","","Ekar","BC-Ekar","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-04-22_00-30-00_Ekar_BC-Ekar_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","5974","6969","0.99899598393574","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2744","1993-04-23 00:00:00.00","2449100.5","","Ekar","BC-Ekar","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-04-23_00-00-00_Ekar_BC-Ekar_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3468","9745","0.99984071360306","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2786","1993-04-24 00:00:00.00","2449101.5","","Ekar","BC-Ekar","Unknown","Unknown","","Y","","","SN1993J_1993-04-24_00-00-00_Ekar_BC-Ekar_None.dat","","Object","","","Air","Angstrom","1","Other","","300","0","","","","","","","3739.86","9339.18","8.2707828655835","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2787","1993-04-28 00:00:00.00","2449105.5","","Lick-3m","KAST","SLH","Unknown","","Y","","","SN1993J_1993-04-28_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","300","0","","","","","","","3315.34","7270.06","6.8067469879518","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2788","1993-04-29 00:00:00.00","2449106.5","","Lick-3m","KAST","SLH","Unknown","","Y","","","SN1993J_1993-04-29_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","300","0","","","","","","","3315.34","7270.06","6.8067469879518","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","48886","1993-04-30 00:00:00.00","2449107.5","","Lick-3m","KAST","Alex Filippenko, Luis Ho, Tran","Luis Ho","UCB-SNDB","Y","UCB-SNDB","","SN_1993J_1993-04-30_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3114","9900","1.9994107248085","","2000AJ....120.1499M","SNR: 65.8379;","WIS_Bot1","2019-01-23 10:48:35"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2789","1993-04-30 00:00:00.00","2449107.5","","Lick-3m","KAST","AVF, LCH","Unknown","","Y","","","SN1993J_1993-04-30_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","400","0","","","","","","","3275.19","9339.18","7.8245032258065","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2790","1993-05-03 00:00:00.00","2449110.5","","Galileo","AVI","Unknown","Unknown","","Y","","","SN1993J_1993-05-03_00-00-00_Galileo_AVI_None.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","4067.32","6757.54","7.1548404255319","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2745","1993-05-04 00:00:00.00","2449111.5","","Galileo","BC-Asi","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-05-04_00-00-00_Galileo_BC-Asi_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3890","7088","0.99968740231322","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2791","1993-05-07 00:00:00.00","2449114.5","","Galileo","AVI","Unknown","Unknown","","Y","","","SN1993J_1993-05-07_00-00-00_Galileo_AVI_None.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","4067.32","6757.54","7.1548404255319","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2746","1993-05-07 21:45:00.00","2449115.40625","","Galileo","BC-Asi","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-05-07_21-45-00_Galileo_BC-Asi_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3890","7090","0.99968759762574","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","48872","1993-05-11 00:00:00.00","2449118.5","","Lick-3m","KAST","Alex Filippenko, Thomas Matheson","Thomas Matheson","UCB-SNDB","Y","UCB-SNDB","","SN_1993J_1993-05-11_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3120","9908","1.99941089838","","2000AJ....120.1499M","SNR: 49.727;","WIS_Bot1","2019-01-23 10:48:35"
