null_index,seed,swap_attempts,swap_accepted,mobility_fraction,mobile_groups,transition_groups,graph_signature,matches_real_graph,scale_persistence,time_persistence,stitch_defect
27,20260931,135,135,1.0,3,3,caf874089e10c110ceb7440e264d253d8346e142fd7e9f8d252d63622b91a486,False,0.375,,
28,20260932,135,135,1.0,3,3,8506c1c641aac467bb8a7b104c1a36edec71855279c6e8965eadf8d02618af7e,False,0.36538461538461536,,
29,20260933,135,133,0.9851851851851852,3,3,77b7d196aff8b9d5da571e4878ab596fdda18106c344e3a289694145f327edac,False,0.375,,
30,20260934,135,135,1.0,3,3,9c0f70afa751239cb2fe6704c1718c2261a1a94c61d57cc9192471f49ff89636,False,0.36538461538461536,,
31,20260935,135,135,1.0,3,3,b9d71bb6945dea7600eedfaf6e57ae712bf9f8a1004a97c341c3ee725d3b86cc,False,0.375,,
32,20260936,135,133,0.9851851851851852,3,3,1c4dc3c883b19c68cf9b51a0599c945f2fd1f315047f59e18baba9938a4e315d,False,0.36538461538461536,,
33,20260937,135,134,0.9925925925925926,3,3,4b40807488646f4aa68f2af2e6013098345149332343144cf48adfdb9966d8c8,False,0.375,,
34,20260938,135,135,1.0,3,3,b2974d27acad788130e23d8cd78e2c4eff3f8776a75dba1820686432ae86853d,False,0.375,,
35,20260939,135,133,0.9851851851851852,3,3,fbfb3289e162e17b07c7aa741b69536e4981204afa177bd0158c4c4c008fb71f,False,0.34615384615384615,,
36,20260940,135,134,0.9925925925925926,3,3,1bd8d81c4efe7632ea1e0c12095cdf7f20d19e71542ec9fe91cc1e8e21a8821f,False,0.375,,
37,20260941,135,135,1.0,3,3,aa4b9ed0e806972f94cd50ab503b45c6a4aa3aa12bb273f332270d4e4fc1be61,False,0.375,,
38,20260942,135,135,1.0,3,3,65e70dff3c59f6dab6baa035e19a4d245d2cca63bfdd2a9205ea4a1e465f8a92,False,0.375,,
39,20260943,135,135,1.0,3,3,f6c6dcfbc7ed33119f664959376eddf1eb56507d520cfbd8fae22aa5f19757e0,False,0.375,,
40,20260944,135,134,0.9925925925925926,3,3,a1d208bc82ecf79436c41a975b57ecec5123620e7ebca9cfbd8b3859f01213e8,False,0.36538461538461536,,
41,20260945,135,134,0.9925925925925926,3,3,ac7b1ca75c2c5964cc700f21c815d414ef11878ce64ddb79559c0ff36f817258,False,0.375,,
42,20260946,135,135,1.0,3,3,791e91c84fa73668d16cfb9b8d212f629b3a64034439c1b9323c33d0ecff590f,False,0.375,,
43,20260947,135,135,1.0,3,3,b259cfe5378101572116eb8b407911a05a811d3da58b87f8677c52846a492350,False,0.36538461538461536,,
44,20260948,135,133,0.9851851851851852,3,3,6a8efd967bed02e5185d39eb2e7794cb2c8810edbe31bcaa5358551b67ee0433,False,0.375,,
45,20260949,135,134,0.9925925925925926,3,3,9349c8bb233cb8f0e3688944f107f1507ce27dc8f9148376f69f3608c7ff080b,False,0.36538461538461536,,
46,20260950,135,134,0.9925925925925926,3,3,5f3587062194115c5382ab70a3476e135bebb679e4136274ed9941897db78226,False,0.36538461538461536,,
47,20260951,135,134,0.9925925925925926,3,3,680058363f9e320565fb526bdf44b7ec96a0828a5d0f3f2a2dcc48122ae91fe4,False,0.36538461538461536,,
48,20260952,135,133,0.9851851851851852,3,3,853a0bd1f4b81462ea2f750df3400487d3ca686701a1c2bc61e14629785fc557,False,0.375,,
49,20260953,135,133,0.9851851851851852,3,3,b2f124c6e620bf2230f696d2f49a6d639bd2a06902bd69493df9055a25495ddd,False,0.375,,
50,20260954,135,134,0.9925925925925926,3,3,337b2e662072744a6e3120fd6f743403b1990367ad0788953b4d48a3551577e2,False,0.375,,
51,20260955,135,133,0.9851851851851852,3,3,e3a8b825de92ce621b3e66b396a6bea4f72b64bbc8c336e621c0e85c573e95a1,False,0.375,,
52,20260956,135,134,0.9925925925925926,3,3,d07fd0cef34913fb25ba8bebfb2d88e39bc9de3b6c4ead684558c79de885add0,False,0.375,,
53,20260957,135,135,1.0,3,3,665c5462277009e195ee1cccbcd539d4adbe3c61f197c8aace582c06060e45ec,False,0.36538461538461536,,
54,20260958,135,135,1.0,3,3,2eda9ef806b53adddf9fca947907915e3d10e486be0379aa31be958230132c01,False,0.375,,
55,20260959,135,135,1.0,3,3,fb041b8ab13ffbf46bf6f73673dfd6ba38458ebbc90343658ed0e2dfb531b113,False,0.36538461538461536,,
56,20260960,135,135,1.0,3,3,a528095095b9661cb71fafd921fa4fddab1d143f4e4abb8f6fe4e5a1a814dd13,False,0.375,,
57,20260961,135,132,0.9777777777777777,3,3,4be12c26a50c7f461ded9d2974c47628ad9a2b6e89220df6b29d2ffdb303f0c3,False,0.36538461538461536,,
58,20260962,135,133,0.9851851851851852,3,3,b0950897270fd555d5cb2de1d48550165ba4993c6c343b854e26f4933bb194bc,False,0.375,,
59,20260963,135,134,0.9925925925925926,3,3,766c756d6976ba380229c2c3f9905af89eb80056cf6eafe2e4b9c799b0f4c8be,False,0.375,,
60,20260964,135,133,0.9851851851851852,3,3,719a3edc406e9e5ceeb2603293e2b53c02f776008ef6e51ae5925f827d29de12,False,0.36538461538461536,,
61,20260965,135,134,0.9925925925925926,3,3,5f1aa01e2f7e3d939a0b5329dda58bc3caaf60cc1e839cd22128f34bdf31b38d,False,0.36538461538461536,,
62,20260966,135,134,0.9925925925925926,3,3,660a78105738ced675f0951076fadc631ea75dfe32185154cd8e63897aa99124,False,0.375,,
63,20260967,135,135,1.0,3,3,50744c5fbe43d310f4fe1c8ec413e6fe8618c48e008f4de658978ccd157539be,False,0.375,,
64,20260968,135,135,1.0,3,3,cd37d4afc8996eeeebbee4ae05d8906ad5a3560e55c33578c1358887ec557b6f,False,0.375,,
65,20260969,135,134,0.9925925925925926,3,3,8de42c76443bd2c5e66593c0002064b9c641404a5f92dd06d4df8bc9956d3d61,False,0.375,,
66,20260970,135,133,0.9851851851851852,3,3,4857e40b6c00238f2f640af20192198eb3f0d835c0a7d193de7bba7f3690079d,False,0.34615384615384615,,
67,20260971,135,134,0.9925925925925926,3,3,f78bc0a719892e741d70e17dd83f7160f03ab844eb3caa8f2e7ca660d9f2e800,False,0.375,,
68,20260972,135,134,0.9925925925925926,3,3,4e0463b9a91accd66c50014c9b3c20b298f86570b2bda0b26077d96bea734311,False,0.375,,
69,20260973,135,134,0.9925925925925926,3,3,25dda574bfdc7d80c2bdcaedde394d420b0700a390055f69048c8b9834746444,False,0.375,,
70,20260974,135,134,0.9925925925925926,3,3,41516410e478d6eb40058b47343c4afd794d283716a00fe71ae810739d366f9e,False,0.36538461538461536,,
71,20260975,135,132,0.9777777777777777,3,3,b23a99023debc14e3ec757c26414f6476ad8109ad994acc81dab8832d5d48f34,False,0.375,,
72,20260976,135,133,0.9851851851851852,3,3,c01638700aed635f2ced6673f3405539116d823241bc53b8933abc9a8dfe7d13,False,0.36538461538461536,,
73,20260977,135,135,1.0,3,3,3e0e700f099215024810e37127f47c053b77a2f6a8909772c3a09b233e6fd1ec,False,0.36538461538461536,,
74,20260978,135,133,0.9851851851851852,3,3,cb51603234ae0f318a10a7835233414cbfa81e88a5f9bc09ef5e0485cd73c24c,False,0.375,,
75,20260979,135,135,1.0,3,3,ebe6ff517ef0aefdd68234b366fa8745445b5da307f47db0b31f12984688cbea,False,0.36538461538461536,,
76,20260980,135,135,1.0,3,3,53f9efd2a7d6ffe53e77510306cc61366342e9edfc1dcbaa0d91e0187a20feaf,False,0.375,,
77,20260981,135,133,0.9851851851851852,3,3,8e6f7df645f5d44f3faf91d2c195df118bb513604513616cdb93daaaf1557536,False,0.375,,
78,20260982,135,134,0.9925925925925926,3,3,e56527bea5de7c56631399129bd81f2a5961323082c44dc07f25cbc2e40b368e,False,0.375,,
79,20260983,135,134,0.9925925925925926,3,3,6f89ff81ace39fc56af4ed17b61876589ebde7ff00c6518e799499995e9c369e,False,0.375,,
80,20260984,135,131,0.9703703703703703,3,3,9546f7a6ee635cdde5224c073f5db6c90c069bebc39a08385e63b39fd4e98aa6,False,0.36538461538461536,,
81,20260985,135,134,0.9925925925925926,3,3,5bb9615474c1387b9d608d0ab54d052e66f9c71786e3d5670e5bf4d933342358,False,0.375,,
82,20260986,135,134,0.9925925925925926,3,3,0e9cef11e1b082257ebf9d48a8c8900818dfcfd7fbde7f8956acccf1518330cc,False,0.34615384615384615,,
83,20260987,135,132,0.9777777777777777,3,3,3181fd53a129354473478d3467ffa4b2f2dd7e9daea11a29afd2f7f13936d075,False,0.375,,
84,20260988,135,135,1.0,3,3,938e87788e241c896b38c58a1d15fead6f85cced9a09b1b207ae51be0ab55665,False,0.375,,
85,20260989,135,135,1.0,3,3,a43210fdcb88d0d2fcc330fa87f7d2f9ff5dcd2c2f8359a18910e2c07af8a613,False,0.375,,
86,20260990,135,133,0.9851851851851852,3,3,8518120b1fe66fab58e827dd0cbcd43791083667420ceb799ff066643bf97ef1,False,0.375,,
87,20260991,135,134,0.9925925925925926,3,3,bb8a515eb093574d0275feacb8cf3679172d7a983839e747628a5b3421e5a1c7,False,0.36538461538461536,,
88,20260992,135,134,0.9925925925925926,3,3,5a2360be009ea486d9c6fbe732b6b04319979cedc751060b6fc53c460454d18a,False,0.36538461538461536,,
89,20260993,135,135,1.0,3,3,643ebd199ee0211dbf030aed5a498731b808e5fc6643d18568085d8734f076c7,False,0.375,,
90,20260994,135,135,1.0,3,3,6dd0468fafdf9e873159e05e3695611d71432c93073315b53bd9ee6d488f3e5c,False,0.375,,
91,20260995,135,134,0.9925925925925926,3,3,66c294ae1522b601d3530b7c40df21c98b82f1ed532fa263371a55311585f644,False,0.36538461538461536,,
92,20260996,135,133,0.9851851851851852,3,3,eebedd5d18d29681b9e04fe145e07c0d10c9b5ca9b49df3124d642f96e351163,False,0.375,,
93,20260997,135,132,0.9777777777777777,3,3,454b73787f56e66cfdaa71f196326ac8d4df930b2bb4ba82eb7c8645237517ba,False,0.375,,
94,20260998,135,133,0.9851851851851852,3,3,090ad6418a98527b11c9c3a268f23defe801de8d1a8af976ae8525e03273398d,False,0.36538461538461536,,
95,20260999,135,133,0.9851851851851852,3,3,891fb24bced561779fba81e04b9d29535451ca16ebf85ff2e8055c75a553f17f,False,0.36538461538461536,,
96,20261000,135,135,1.0,3,3,d67c919282fc520fb351ebb5320c7836a19a98e3751d788ed532f3eaabe3d12a,False,0.375,,
97,20261001,135,133,0.9851851851851852,3,3,db3559b98245eb3f38db1da913a2e18a5c37f8f9a03e6bfbef0b1969c5664cba,False,0.375,,
98,20261002,135,134,0.9925925925925926,3,3,c7bb1eec6d89dd1fae3a36b5e78da8491aedd4179827f087b3b985d91d86fa9f,False,0.375,,
99,20261003,135,135,1.0,3,3,f3b505c8789d759f25fa282eb25702031c343e2bd356902ec487215b0de72a28,False,0.375,,
100,20261004,135,133,0.9851851851851852,3,3,b6c224fb2ec3bc3f7ff3ea222bdc9d048e128cbec355555a6b7b62f590ac4f50,False,0.36538461538461536,,
