soft_x_lower_proxy,soft_x_lower_time,soft_x_upper_proxy,soft_x_upper_time
,-0.06732000910758915,,-0.06732000910758915
,-0.06730000910758914,,-0.06730000910758914
,-0.06728000910758913,,-0.06728000910758913
,-0.06726000910758913,,-0.06726000910758913
,-0.06724000910758912,,-0.06724000910758912
,-0.06722000910758912,,-0.06722000910758912
,-0.06720000910758911,,-0.06720000910758911
,-0.0671800091075891,,-0.0671800091075891
,-0.0671600091075891,,-0.0671600091075891
,-0.06714000910758909,,-0.06714000910758909
,-0.06712000910758908,,-0.06712000910758908
,-0.06710000910758908,,-0.06710000910758908
,-0.06708000910758907,,-0.06708000910758907
,-0.06706000910758907,,-0.06706000910758907
,-0.06704000910758906,,-0.06704000910758906
,-0.06702000910758905,,-0.06702000910758905
,-0.06700000910758905,,-0.06700000910758905
,-0.06698000910758904,,-0.06698000910758904
,-0.06696000910758904,,-0.06696000910758904
,-0.06694000910758903,,-0.06694000910758903
,-0.06692000910758902,,-0.06692000910758902
,-0.06690000910758902,,-0.06690000910758902
,-0.06688000910758901,,-0.06688000910758901
,-0.066860009107589,,-0.066860009107589
,-0.066840009107589,,-0.066840009107589
,-0.06682000910758899,,-0.06682000910758899
,-0.06680000910758899,,-0.06680000910758899
,-0.06678000910758898,,-0.06678000910758898
,-0.06676000910758897,,-0.06676000910758897
,-0.06674000910758897,,-0.06674000910758897
,-0.06672000910758896,,-0.06672000910758896
,-0.06670000910758896,,-0.06670000910758896
,-0.06668000910758895,,-0.06668000910758895
,-0.06666000910758894,,-0.06666000910758894
,-0.06664000910758894,,-0.06664000910758894
,-0.06662000910758893,,-0.06662000910758893
,-0.06660000910758893,,-0.06660000910758893
,-0.06658000910758892,,-0.06658000910758892
,-0.06656000910758891,,-0.06656000910758891
,-0.06654000910758891,,-0.06654000910758891
,-0.0665200091075889,,-0.0665200091075889
,-0.0665000091075889,,-0.0665000091075889
,-0.06648000910758889,,-0.06648000910758889
,-0.06646000910758888,,-0.06646000910758888
,-0.06644000910758888,,-0.06644000910758888
,-0.06642000910758887,,-0.06642000910758887
,-0.06640000910758886,,-0.06640000910758886
,-0.06638000910758886,,-0.06638000910758886
,-0.06636000910758885,,-0.06636000910758885
,-0.06634000910758885,,-0.06634000910758885
,-0.06632000910758884,,-0.06632000910758884
,-0.06630000910758883,,-0.06630000910758883
,-0.06628000910758883,,-0.06628000910758883
,-0.06626000910758882,,-0.06626000910758882
,-0.06624000910758882,,-0.06624000910758882
,-0.06622000910758881,,-0.06622000910758881
,-0.0662000091075888,,-0.0662000091075888
,-0.0661800091075888,,-0.0661800091075888
,-0.06616000910758879,,-0.06616000910758879
,-0.06614000910758878,,-0.06614000910758878
,-0.06612000910758878,,-0.06612000910758878
,-0.06610000910758877,,-0.06610000910758877
,-0.06608000910758877,,-0.06608000910758877
,-0.06606000910758876,,-0.06606000910758876
,-0.06604000910758875,,-0.06604000910758875
,-0.06602000910758875,,-0.06602000910758875
,-0.06600000910758874,,-0.06600000910758874
,-0.06598000910758874,,-0.06598000910758874
,-0.06596000910758873,,-0.06596000910758873
,-0.06594000910758872,,-0.06594000910758872
,-0.06592000910758872,,-0.06592000910758872
,-0.06590000910758871,,-0.06590000910758871
,-0.0658800091075887,,-0.0658800091075887
,-0.0658600091075887,,-0.0658600091075887
,-0.06584000910758869,,-0.06584000910758869
,-0.06582000910758869,,-0.06582000910758869
,-0.06580000910758868,,-0.06580000910758868
,-0.06578000910758867,,-0.06578000910758867
,-0.06576000910758867,,-0.06576000910758867
,-0.06574000910758866,,-0.06574000910758866
,-0.06572000910758866,,-0.06572000910758866
,-0.06570000910758865,,-0.06570000910758865
,-0.06568000910758864,,-0.06568000910758864
,-0.06566000910758864,,-0.06566000910758864
,-0.06564000910758863,,-0.06564000910758863
,-0.06562000910758863,,-0.06562000910758863
,-0.06560000910758862,,-0.06560000910758862
,-0.06558000910758861,,-0.06558000910758861
,-0.06556000910758861,,-0.06556000910758861
,-0.0655400091075886,,-0.0655400091075886
,-0.0655200091075886,,-0.0655200091075886
,-0.06550000910758859,,-0.06550000910758859
,-0.06548000910758858,,-0.06548000910758858
,-0.06546000910758858,,-0.06546000910758858
,-0.06544000910758857,,-0.06544000910758857
,-0.06542000910758856,,-0.06542000910758856
,-0.06540000910758856,,-0.06540000910758856
,-0.06538000910758855,,-0.06538000910758855
,-0.06536000910758855,,-0.06536000910758855
,-0.06534000910758854,,-0.06534000910758854
,-0.06532000910758853,,-0.06532000910758853
,-0.06530000910758853,,-0.06530000910758853
,-0.06528000910758852,,-0.06528000910758852
,-0.06526000910758852,,-0.06526000910758852
,-0.06524000910758851,,-0.06524000910758851
,-0.0652200091075885,,-0.0652200091075885
,-0.0652000091075885,,-0.0652000091075885
,-0.06518000910758849,,-0.06518000910758849
,-0.06516000910758848,,-0.06516000910758848
,-0.06514000910758848,,-0.06514000910758848
,-0.06512000910758847,,-0.06512000910758847
,-0.06510000910758847,,-0.06510000910758847
,-0.06508000910758846,,-0.06508000910758846
,-0.06506000910758845,,-0.06506000910758845
,-0.06504000910758845,,-0.06504000910758845
,-0.06502000910758844,,-0.06502000910758844
,-0.06500000910758844,,-0.06500000910758844
,-0.06498000910758843,,-0.06498000910758843
,-0.06496000910758842,,-0.06496000910758842
,-0.06494000910758842,,-0.06494000910758842
,-0.06492000910758841,,-0.06492000910758841
,-0.0649000091075884,,-0.0649000091075884
,-0.0648800091075884,,-0.0648800091075884
,-0.06486000910758839,,-0.06486000910758839
,-0.06484000910758839,,-0.06484000910758839
,-0.06482000910758838,,-0.06482000910758838
,-0.06480000910758837,,-0.06480000910758837
,-0.06478000910758837,,-0.06478000910758837
,-0.06476000910758836,,-0.06476000910758836
,-0.06474000910758836,,-0.06474000910758836
,-0.06472000910758835,,-0.06472000910758835
,-0.06470000910758834,,-0.06470000910758834
,-0.06468000910758834,,-0.06468000910758834
,-0.06466000910758833,,-0.06466000910758833
,-0.06464000910758833,,-0.06464000910758833
,-0.06462000910758832,,-0.06462000910758832
,-0.06460000910758831,,-0.06460000910758831
,-0.06458000910758831,,-0.06458000910758831
,-0.0645600091075883,,-0.0645600091075883
,-0.0645400091075883,,-0.0645400091075883
,-0.06452000910758829,,-0.06452000910758829
,-0.06450000910758828,,-0.06450000910758828
,-0.06448000910758828,,-0.06448000910758828
,-0.06446000910758827,,-0.06446000910758827
,-0.06444000910758826,,-0.06444000910758826
,-0.06442000910758826,,-0.06442000910758826
,-0.06440000910758825,,-0.06440000910758825
,-0.06438000910758825,,-0.06438000910758825
,-0.06436000910758824,,-0.06436000910758824
,-0.06434000910758823,,-0.06434000910758823
,-0.06432000910758823,,-0.06432000910758823
,-0.06430000910758822,,-0.06430000910758822
,-0.06428000910758822,,-0.06428000910758822
,-0.06426000910758821,,-0.06426000910758821
,-0.0642400091075882,,-0.0642400091075882
,-0.0642200091075882,,-0.0642200091075882
