time_s,dalpha_proxy,softx_lower_proxy,softx_upper_proxy,softx_combined_proxy,te_profile_gradient_proxy,ne_profile_gradient_proxy,profile_gradient_proxy,nbi_proxy,density_proxy,m_edge_raw,m_edge_conf,Q_diag,P_missing_critical,m_edge_conf_state
-0.0040000078082084,-0.0048828125,0.0001335144042881,-3.814697266935254e-05,4.7683715809373734e-05,,,,-0.4832776188850403,-5.009660849170678e+17,0.181676470785342,-0.2636521359315584,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
-0.0030000078082084,-0.0048828125,0.0004291534422671,-0.0004959106444578,-3.3378601095349986e-05,,,,-3.55806303024292,-5.42348953807487e+17,0.1808977527070083,-0.2641394892577338,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
-0.0020000078082084,-0.0048828125,0.0002670288085711,-0.0001525878906159,5.72204589776e-05,,,,-8.829267501831055,-1.000790876764504e+18,0.1801080273371262,-0.2644427988415068,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
-0.0010000078082084,-0.0048828125,-9.53674314909384e-06,-0.0005340576171345,-0.0002717971801417969,,,,-6.19366455078125,-1.043525595201274e+18,0.1670741650177663,-0.2728950593063878,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
-7.808208413173645e-09,-0.0024414062502998,-3.814697264102326e-05,-0.0003623962402273,-0.00020027160643416162,,,,1.7131413221359253,-8.99032175125463e+17,0.1700371394155327,-0.271034972150414,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0009999921917915,-0.0048828125,-0.0002002716066394,-0.0001716613768935,-0.00018596649176645002,,,,4.348743438720703,-8.227623520415252e+17,0.1697780188037422,-0.2712382422319451,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0019999921917915,0.06347656250062,6.67572021484375e-05,-0.0003051757812524,-0.00011920928955198124,,,,-6.19366455078125,-6.651759475021578e+17,0.1228363382192424,-0.3018232095175174,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0039999921917915,0.3002929687509605,-8.583068845655135e-05,-0.0004577636718524,-0.0002717971801544757,,,,-7.5101847648620605,8.11320943994051e+18,-0.019988911586808,-0.3986866606176706,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0049999921917915,0.2075195312516263,5.082197683527773e-15,-0.0004005432128957,-0.0002002716064453089,,,,3.6160147190094,1.927479947472719e+19,0.1195409073002662,-0.3131118904317048,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0059999921917915,0.2807617187361256,-0.0001525878905927,-0.0003433227539114,-0.00024795532225205003,,,,-1.947084903717041,2.418053448484048e+19,0.0870542084652455,-0.3364789926813785,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0069999921917915,0.3955078124929561,3.814697263004492e-05,-0.0003242492675833,-0.00014305114747662753,,,,-6.19366455078125,2.7759946210553627e+19,0.0217907555814491,-0.3805424792023544,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0079999921917915,0.368652343751362,-0.0001144409179368,-0.0002098083495854,-0.0001621246337611,,,,-8.829267501831055,2.957305627791904e+19,0.0515441499326776,-0.3620346587029935,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0089999921917915,0.3466796875069118,-0.0001144409179417,-0.0004577636718399,-0.0002861022948908,,,,1.7131413221359253,3.0778105628798747e+19,0.0716344107664316,-0.3495282050087123,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0099999921917915,0.388183593752104,-7.629394528921321e-05,-0.0003623962401987,-0.00021934509274395658,,,,-0.4832776188850403,3.1236703132651094e+19,0.0440008471419934,-0.3677005185047811,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0109999921917915,0.4077148437485769,0.0001525878908251,-0.000228881835993,-3.8146972583950005e-05,,,,0.1025134399533271,3.1418861423048e+19,0.0372365398858511,-0.3721808484122337,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0119999921917915,0.4296874999967525,-5.7220458981555966e-05,-0.0003242492675527,-0.000190734863267128,,,,0.9811999201774596,3.120423895232938e+19,0.0121841698856623,-0.3883663850542732,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0129999921917915,0.3955078124978045,4.7683715831747445e-05,-0.0003051757812357,-0.00012874603270197628,,,,0.6883044242858887,3.1452308566764945e+19,0.0433186511062179,-0.3682427870794424,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0139999921917916,0.388183593751484,0.0006961822509069,-0.0002479553223004,0.00022411346430325,,,,-0.1903820633888244,3.077728759214768e+19,0.0614912117582202,-0.3561210145958856,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0149999921917916,0.3833007812488717,-0.0003242492675223,-0.0003242492675546,-0.00032424926753845003,,,,4.348743438720703,3.1083048581692654e+19,0.0417506399479883,-0.3690923984351325,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0159999921917916,0.3881835937488565,-5.722045897693037e-05,-0.0002670288085997,-0.0001621246337883152,20.035526355791063,1.3533020486537664e+18,6.766510243268832e+17,-3.55806303024292,3.063994539569893e+19,-0.0989920166032257,-0.1655167329964121,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0169999921917916,0.3344726562554074,-6.675720212429706e-05,-0.0002288818359556,-0.00014781951903994854,27.195535929706384,1.2119655657407606e+18,6.059827828703803e+17,-8.829267501831055,3.0644286267605385e+19,-0.0750996765028735,-0.1484519317876428,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0179999921917916,0.4028320312406081,-9.536743161158104e-05,-0.0002098083496093,-0.00015258789061044052,34.35554550362171,1.070629082827755e+18,5.353145414138775e+17,-6.19366455078125,3.081633564809652e+19,-0.1125584415991587,-0.1784041791421114,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0189999921917916,0.3588867187460359,1.3936338960298812e-14,-0.0005340576171844,-0.00026702880858523186,41.51555507753703,9.292925999147492e+17,4.646462999573746e+17,1.7131413221359253,3.057984609012469e+19,-0.0896856849193599,-0.1595563773924581,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0199999921917916,0.334472656245985,-0.0001430511473982,-0.0002861022948842,-0.0002145767211412,48.67556465145236,7.879561170017436e+17,3.939780585008718e+17,4.348743438720703,3.030144314890204e+19,-0.0544623903203445,-0.1236095622856539,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0209999921917916,0.2734374999967474,-5.722045897961044e-05,-2.541098841763886e-14,-2.8610229502510714e-05,55.83557422536688,6.466196340887537e+17,3.233098170443768e+17,-3.55806303024292,3.1503961424014606e+19,0.011401820925777,-0.0627311727419643,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0219999921917916,0.2905273437434135,-0.0001144409179591,-0.0001525878906282,-0.00013351440429364999,55.83557422536688,6.466196340887537e+17,3.233098170443768e+17,-8.829267501831055,3.1327071993338003e+19,-0.0014666666391798,-0.0730757685515151,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0229999921917916,0.2587890624945824,0.000104904174777,-0.0003433227538655,-0.00011920928954424999,55.83557422536688,6.466196340887537e+17,3.233098170443768e+17,-13.073283195495604,3.094963384077832e+19,0.0158868663075104,-0.0592994544144726,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0239999921917916,0.2905273437512655,0.0002002716064963,-0.0002098083497049,-4.76837160429999e-06,55.83557422536688,6.466196340887537e+17,3.233098170443768e+17,9.179113388061523,3.0693792878157627e+19,0.0004091676153102,-0.0717546690194089,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0249999921917916,0.2783203124884735,-0.0002288818358941,-0.0002861022949185,-0.0002574920654063,55.83557422536688,6.466196340887537e+17,3.233098170443768e+17,9.179113388061523,3.0189932878636253e+19,-0.0029363649226751,-0.0745734766560822,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0259999921917916,0.231933593749568,-0.0001335144042428,-3.814697267649938e-05,-8.583068845964969e-05,55.83557422536688,6.466196340887537e+17,3.233098170443768e+17,-3.55806303024292,3.064139675104759e+19,0.0289770546856989,-0.0489147307103662,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0269999921917916,0.2343749999986888,-0.0004959106443024,-0.000133514404389,-0.0003147125243457,55.83557422536688,6.466196340887537e+17,3.233098170443768e+17,-8.829267501831055,3.1170554314100834e+19,0.0227726247981739,-0.0537285644307334,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0289999921917916,0.2343749999946332,-0.0001430511474417,-0.0002098083496041,-0.0001764297485229,55.83557422536688,6.466196340887537e+17,3.233098170443768e+17,1.7131413221359253,3.0023183144191e+19,0.0229020235949339,-0.0539496313793,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0299999921917916,0.2001953124990953,0.0001144409179351,-0.0002288818359233,-5.7220458994099995e-05,55.83557422536688,6.466196340887537e+17,3.233098170443768e+17,4.348743438720703,2.9816019760355213e+19,0.0449194453669689,-0.0363943245168278,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0309999921917916,0.1928710937532017,-0.0003623962401075,0.0003433227537847,-9.536743161399998e-06,55.83557422536567,6.466196340887543e+17,3.2330981704437715e+17,-6.19366455078125,2.9982166962428445e+19,-0.0297512536878175,-0.0297512536878175,1.0,0.0,confidence_boundary_ambiguous_margin
0.0319999921917916,0.1977539062444502,0.000581741332847,-0.0001525878905093,0.00021457672116884997,46.08169382891656,6.52047437986159e+17,3.260237189930795e+17,0.9811999201774596,2.984057625304996e+19,-0.0209720466723436,-0.0209720466723435,1.0,0.0,confidence_boundary_ambiguous_margin
0.0329999921917916,0.1513671875070134,9.536743158948538e-05,-0.0002479553222254,-7.629394531795732e-05,36.32781343246745,6.574752418835638e+17,3.287376209417819e+17,0.3954089283943176,2.8891741698744386e+19,-0.0064066255361756,-0.0064066255361756,1.0,0.0,confidence_boundary_ambiguous_margin
0.0339999921917916,0.1879882812495273,-1.9073486313354863e-05,-0.0001525878906545,-8.583068848392743e-05,26.57393303601834,6.629030457809684e+17,3.314515228904842e+17,4.348743438720703,2.885984266739935e+19,-0.0266608678651842,-0.0266608678651842,1.0,0.0,confidence_boundary_ambiguous_margin
0.0349999921917916,0.2099609374966559,-0.0002670288085079,0.0001144409178605,-7.62939453237e-05,16.820052639569234,6.683308496783731e+17,3.3416542483918656e+17,-0.1903820633888244,3.0163487424964985e+19,-0.004720068078475,-0.0047200680784749,1.0,0.0,confidence_boundary_ambiguous_margin
0.0359999921917916,0.1708984374966203,0.000114440917948,-0.0001335144042855,-9.536743168750007e-06,7.066172243121778,6.737586535757724e+17,3.368793267878862e+17,-3.55806303024292,3.054432966552427e+19,0.0824381333353697,0.0824381333353697,1.0,0.0,confidence_boundary_ambiguous_margin
0.0369999921917916,0.1977539062490242,-0.0001430511474552,-0.0002002716064624,-0.00017166137695879999,9.2228997500172,6.405265214620219e+17,3.2026326073101094e+17,-6.19366455078125,3.184070445220705e+19,0.0616764858143525,0.0616764858143525,1.0,0.0,confidence_boundary_ambiguous_margin
0.0379999921917916,0.1733398437559156,4.768371579527871e-05,-5.722045903444259e-05,-4.768371619581938e-06,11.379627256912617,6.072943893482712e+17,3.036471946741356e+17,-7.5101847648620605,3.2491197521431888e+19,0.0636980898135682,0.0636980898135683,1.0,0.0,confidence_boundary_ambiguous_margin
0.0389999921917916,0.1977539062385447,-7.629394527748049e-05,-0.0001907348633007,-0.00013351440428909024,13.536354763808038,5.740622572345207e+17,2.8703112861726035e+17,1.7131413221359253,3.1077693960065384e+19,0.0317953768969962,0.0317953768969963,1.0,0.0,confidence_boundary_ambiguous_margin
0.0399999921917916,0.1562499999899372,-0.0006484985351365,-0.0001525878904913,-0.00040054321281389997,15.693082270703458,5.408301251207701e+17,2.7041506256038506e+17,1.7131413221359253,3.134106877635959e+19,0.0291390194790495,0.0291390194790495,1.0,0.0,confidence_boundary_ambiguous_margin
0.0409999921917916,0.1538085937510164,9.536743161283172e-05,-8.583068851031146e-05,4.768371551260129e-06,17.84980977759858,5.075979930070241e+17,2.5379899650351206e+17,-13.073283195495604,3.0027473438562583e+19,0.0230746830745878,0.0230746830745878,1.0,0.0,confidence_boundary_ambiguous_margin
0.0419999921917916,0.153808593755133,-0.0001907348632892,-9.536743166468603e-05,-0.000143051147476943,17.84980977759858,5.075979930070241e+17,2.5379899650351206e+17,-18.636383056640625,3.0109747694645805e+19,0.0209016540074192,0.0209016540074192,1.0,0.0,confidence_boundary_ambiguous_margin
0.0429999921917916,0.1660156250020735,0.0002098083495769,-0.0002288818358848,-9.536743153949997e-06,17.84980977759858,5.075979930070241e+17,2.5379899650351206e+17,-7.5101847648620605,3.0913380743387283e+19,0.0237086846054806,0.0237086846054807,1.0,0.0,confidence_boundary_ambiguous_margin
0.0439999921917916,0.1586914062510469,-0.0010108947751084,-1.96299885526124e-13,-0.0005054473876523499,17.84980977759858,5.075979930070241e+17,2.5379899650351206e+17,5.518218040466309,3.0462347879534035e+19,0.0131212587990552,0.0131212587990552,1.0,0.0,confidence_boundary_ambiguous_margin
0.0449999921917916,0.1831054687436574,-0.0003051757812293,-0.0004196166990329,-0.00036239624013109997,17.84980977759858,5.075979930070241e+17,2.5379899650351206e+17,-1.947084903717041,3.02376780715608e+19,0.0084888645294887,0.0084888645294886,1.0,0.0,confidence_boundary_ambiguous_margin
0.0459999921917916,0.1245117187558699,-0.0002384185790411,0.0001335144043302,-5.245208735545e-05,17.84980977759858,5.075979930070241e+17,2.5379899650351206e+17,-18.636383056640625,3.0829701311443763e+19,0.0416196012044927,0.0416196012044927,1.0,0.0,confidence_boundary_ambiguous_margin
0.0469999921917916,0.1416015625091581,0.00013351440428,-8.583068853758858e-05,2.3841857871205704e-05,17.84980977759858,5.075979930070241e+17,2.5379899650351206e+17,-8.829267501831055,3.025830490969788e+19,0.0330558496334161,0.0330558496334161,1.0,0.0,confidence_boundary_ambiguous_margin
0.0479999921917916,0.1660156250016314,6.160179457803022e-14,-0.0001716613769658,-8.58306884520991e-05,17.84980977759858,5.075979930070241e+17,2.5379899650351206e+17,0.3954089283943176,3.107989518234419e+19,0.0227362521085245,0.0227362521085245,1.0,0.0,confidence_boundary_ambiguous_margin
0.0489999921917916,0.1293945312653685,0.000190734863204,-0.0003051757812049,-5.7220459000450005e-05,17.84980977759858,5.075979930070241e+17,2.5379899650351206e+17,4.348743438720703,2.958151592038315e+19,0.0358460502930907,0.0358460502930907,1.0,0.0,confidence_boundary_ambiguous_margin
0.0499999921917916,0.1635742187472302,0.0004959106444446,1.907348635409185e-05,0.00025749206539934594,17.84980977759858,5.075979930070241e+17,2.5379899650351206e+17,0.1025134399533271,2.969413010032322e+19,0.0312229275753987,0.0312229275753986,1.0,0.0,confidence_boundary_ambiguous_margin
0.0509999921917916,0.1611328125,-0.0001335144042531,-7.629394531686752e-05,-0.00010490417478498377,17.84980977759833,5.0759799300701965e+17,2.5379899650350982e+17,-6.19366455078125,3.042206617153884e+19,0.0304269920047477,0.0304269920047476,1.0,0.0,confidence_boundary_ambiguous_margin
0.0529999921917916,0.1611328125005692,-6.675720211063865e-05,-3.814697268737846e-05,-5.2452087399008554e-05,14.61338221356944,4.490115519192415e+17,2.2450577595962074e+17,-0.1903820633888244,3.236202249735425e+19,0.1030347599844521,0.1030347599844521,1.0,0.0,confidence_boundary_ambiguous_margin
0.0539999921917916,0.1708984375,0.000333786010704,0.0001335144042632,0.0002336502074836,12.995168431554994,4.1971833137535245e+17,2.0985916568767622e+17,-0.4832776188850403,3.309333187024388e+19,0.1369760451901152,0.1369760451901153,1.0,0.0,confidence_boundary_ambiguous_margin
0.0549999921917916,0.1855468749994206,0.0003719329833486,-0.0001335144043557,0.00011920928949645,11.376954649540547,3.9042511083146336e+17,1.9521255541573168e+17,-3.55806303024292,3.325748235920107e+19,0.1558136228651673,0.1558136228651673,1.0,0.0,confidence_boundary_ambiguous_margin
0.0559999921917916,0.1855468750017533,9.536743165888914e-05,-0.0001430511474928,-2.384185791695543e-05,9.75874086752644,3.611318902875973e+17,1.8056594514379866e+17,-6.19366455078125,3.357965905734874e+19,0.1721720866610057,0.1721720866610057,1.0,0.0,confidence_boundary_ambiguous_margin
0.0569999921917916,0.1977539062488209,0.0005054473874627,-0.0004577636716631,2.3841857899799978e-05,10.170740869551707,4.699839631490847e+17,2.3499198157454234e+17,-8.829267501831055,3.392277265591252e+19,0.1629964043979831,0.1629964043979831,1.0,0.0,confidence_boundary_ambiguous_margin
0.0579999921917916,0.1904296875011892,7.629394534037268e-05,-9.5367431640625e-05,-9.536743150126158e-06,10.582740871576975,5.78836036010572e+17,2.89418018005286e+17,-3.55806303024292,3.3253095307806245e+19,0.1382118720194241,0.1382118720194241,1.0,0.0,confidence_boundary_ambiguous_margin
0.0589999921917916,0.2050781249988006,0.000257492065432,-7.629394529844455e-05,9.059906006677771e-05,10.994740873602248,6.876881088720595e+17,3.4384405443602976e+17,4.348743438720703,3.334333002807457e+19,0.1063712875950577,0.1063712875950577,1.0,0.0,confidence_boundary_ambiguous_margin
0.0599999921917916,0.1855468750060478,0.0003910064694926,-0.0005912780759309,-0.00010013580321915,11.406740875627516,7.96540181733547e+17,3.982700908667735e+17,4.348743438720703,3.3041626236436087e+19,0.0759389911255506,0.0759389911255505,1.0,0.0,confidence_boundary_ambiguous_margin
0.0609999921917916,0.2099609374987802,1.907348633288956e-05,0.0002098083495522,0.00011444091794254478,11.818740877652717,9.053922545950162e+17,4.526961272975081e+17,-13.073283195495604,3.5311071012723884e+19,0.0416825080510329,0.0416825080510329,1.0,0.0,confidence_boundary_ambiguous_margin
0.0619999921917916,0.2001953125006149,-3.814697272350971e-05,9.536743165023352e-05,2.861022946336191e-05,11.818740877652717,9.053922545950162e+17,4.526961272975081e+17,-18.636383056640625,3.529027265077288e+19,0.0470699036223596,0.0470699036223596,1.0,0.0,confidence_boundary_ambiguous_margin
0.0629999921917916,0.2099609375049602,1.907348636445477e-05,-7.629394529312411e-05,-2.861022946433467e-05,11.818740877652717,9.053922545950162e+17,4.526961272975081e+17,-28.440052032470703,3.3954902584699388e+19,0.0405643500874324,0.0405643500874324,1.0,0.0,confidence_boundary_ambiguous_margin
0.0639999921917916,0.1977539062512502,0.0001811981200927,1.907348638428725e-05,0.00010013580323849362,11.818740877652717,9.053922545950162e+17,4.526961272975081e+17,3.6160147190094,3.470769201674925e+19,0.0543510320249315,0.0543510320249315,1.0,0.0,confidence_boundary_ambiguous_margin
0.0649999921917916,0.2026367187512603,0.0001811981200827,-0.0002479553222163,-3.337860106679999e-05,11.818740877652717,9.053922545950162e+17,4.526961272975081e+17,3.6160147190094,3.4970301572950524e+19,0.0543711223791506,0.0543711223791507,1.0,0.0,confidence_boundary_ambiguous_margin
0.0659999921917916,0.2099609374987294,0.0002098083496193,0.0001144409179637,0.0001621246337915,11.818740877652717,9.053922545950162e+17,4.526961272975081e+17,-1.947084903717041,3.5040058988663144e+19,0.0584693648079733,0.0584693648079733,1.0,0.0,confidence_boundary_ambiguous_margin
0.0669999921917916,0.2099609374980789,-0.0001525878904223,0.0008296966550408,0.00033855438230925004,11.818740877652717,9.053922545950162e+17,4.526961272975081e+17,-13.073283195495604,3.4971150395927167e+19,0.0648556089321887,0.0648556089321887,1.0,0.0,confidence_boundary_ambiguous_margin
0.0679999921917916,0.1928710937525749,0.0002479553222304,5.722045895922871e-05,0.00015258789059481435,11.818740877652717,9.053922545950162e+17,4.526961272975081e+17,1.2740954160690308,3.531667192495577e+19,0.0764202129803502,0.0764202129803502,1.0,0.0,confidence_boundary_ambiguous_margin
0.0689999921917916,0.1928710937519515,0.0001049041747691,3.814697265625e-05,7.1525573712675e-05,11.818740877652717,9.053922545950162e+17,4.526961272975081e+17,-6.19366455078125,3.6166513049366168e+19,0.0825006075250237,0.0825006075250237,1.0,0.0,confidence_boundary_ambiguous_margin
0.0699999921917916,0.2075195312486854,8.58306885176436e-05,0.0003242492674754,0.00020503997799652178,11.818740877652717,9.053922545950162e+17,4.526961272975081e+17,1.7131413221359253,3.850755802285474e+19,0.092057489715511,0.092057489715511,1.0,0.0,confidence_boundary_ambiguous_margin
0.0709999921917916,0.2075195312493393,0.0004482269286206,0.0001525878905837,0.00030040740960215,11.81874087765271,9.053922545950034e+17,4.526961272975017e+17,4.348743438720703,3.8797921451564335e+19,0.1010636785309384,0.1010636785309385,1.0,0.0,confidence_boundary_ambiguous_margin
0.0719999921917916,0.2050781249993359,-0.0005531311036375,0.0002479553225976,-0.00015258789051994997,11.782117897644834,8.284766436933156e+17,4.142383218466578e+17,-4559.4345703125,3.757471036761702e+19,0.1077918151111992,0.1077918151111992,1.0,0.0,confidence_boundary_ambiguous_margin
0.0729999921917916,0.2172851562473166,0.000123977661138,7.629394532822305e-05,0.00010013580323311152,11.74549491763696,7.515610327916278e+17,3.757805163958139e+17,967.7619018554688,3.725706145835254e+19,0.1299467516384758,0.1299467516384758,1.0,0.0,confidence_boundary_ambiguous_margin
0.0739999921917916,0.22216796875,0.0001525878906355,-9.536743160886126e-05,2.8610229513319373e-05,11.708871937629086,6.7464542188994e+17,3.3732271094497e+17,6499.8671875,3.763509554621448e+19,0.1486291966462719,0.1486291966462719,1.0,0.0,confidence_boundary_ambiguous_margin
0.0749999921917916,0.224609374999319,-2.8610229497507927e-05,-5.722045894713202e-05,-4.291534422231997e-05,11.672248957621212,5.97729810988252e+17,2.98864905494126e+17,3737.462646484375,3.949513936692314e+19,0.174693224871647,0.1746932248716471,1.0,0.0,confidence_boundary_ambiguous_margin
