window_label,state,start_time,end_time,duration,start_index,end_index,point_count,interpretability_flag,interpretability_notes,m_edge__during_median,m_edge__before_median,m_edge__after_median,m_edge__delta_vs_before,m_edge__delta_vs_after,m_edge__trend,m_edge__slope_per_s,C_edge_capacity__during_median,C_edge_capacity__before_median,C_edge_capacity__after_median,C_edge_capacity__delta_vs_before,C_edge_capacity__delta_vs_after,C_edge_capacity__trend,C_edge_capacity__slope_per_s,F_route_fragmentation__during_median,F_route_fragmentation__before_median,F_route_fragmentation__after_median,F_route_fragmentation__delta_vs_before,F_route_fragmentation__delta_vs_after,F_route_fragmentation__trend,F_route_fragmentation__slope_per_s,S_edge_response__during_median,S_edge_response__before_median,S_edge_response__after_median,S_edge_response__delta_vs_before,S_edge_response__delta_vs_after,S_edge_response__trend,S_edge_response__slope_per_s,S_power_balance__during_median,S_power_balance__before_median,S_power_balance__after_median,S_power_balance__delta_vs_before,S_power_balance__delta_vs_after,S_power_balance__trend,S_power_balance__slope_per_s,S_transport__during_median,S_transport__before_median,S_transport__after_median,S_transport__delta_vs_before,S_transport__delta_vs_after,S_transport__trend,S_transport__slope_per_s,density_support__during_median,density_support__before_median,density_support__after_median,density_support__delta_vs_before,density_support__delta_vs_after,density_support__trend,density_support__slope_per_s,geometry_stability__during_median,geometry_stability__before_median,geometry_stability__after_median,geometry_stability__delta_vs_before,geometry_stability__delta_vs_after,geometry_stability__trend,geometry_stability__slope_per_s,missingness_pressure__during_median,missingness_pressure__before_median,missingness_pressure__after_median,missingness_pressure__delta_vs_before,missingness_pressure__delta_vs_after,missingness_pressure__trend,missingness_pressure__slope_per_s,nbi_proxy__during_median,nbi_proxy__before_median,nbi_proxy__after_median,nbi_proxy__delta_vs_before,nbi_proxy__delta_vs_after,nbi_proxy__trend,nbi_proxy__slope_per_s,density_proxy__during_median,density_proxy__before_median,density_proxy__after_median,density_proxy__delta_vs_before,density_proxy__delta_vs_after,density_proxy__trend,density_proxy__slope_per_s,dalpha_proxy__during_median,dalpha_proxy__before_median,dalpha_proxy__after_median,dalpha_proxy__delta_vs_before,dalpha_proxy__delta_vs_after,dalpha_proxy__trend,dalpha_proxy__slope_per_s,softx_lower_proxy__during_median,softx_lower_proxy__before_median,softx_lower_proxy__after_median,softx_lower_proxy__delta_vs_before,softx_lower_proxy__delta_vs_after,softx_lower_proxy__trend,softx_lower_proxy__slope_per_s,softx_upper_proxy__during_median,softx_upper_proxy__before_median,softx_upper_proxy__after_median,softx_upper_proxy__delta_vs_before,softx_upper_proxy__delta_vs_after,softx_upper_proxy__trend,softx_upper_proxy__slope_per_s,te_profile_gradient_proxy__during_median,te_profile_gradient_proxy__before_median,te_profile_gradient_proxy__after_median,te_profile_gradient_proxy__delta_vs_before,te_profile_gradient_proxy__delta_vs_after,te_profile_gradient_proxy__trend,te_profile_gradient_proxy__slope_per_s,ne_profile_gradient_proxy__during_median,ne_profile_gradient_proxy__before_median,ne_profile_gradient_proxy__after_median,ne_profile_gradient_proxy__delta_vs_before,ne_profile_gradient_proxy__delta_vs_after,ne_profile_gradient_proxy__trend,ne_profile_gradient_proxy__slope_per_s,te_edge_median_proxy__during_median,te_edge_median_proxy__before_median,te_edge_median_proxy__after_median,te_edge_median_proxy__delta_vs_before,te_edge_median_proxy__delta_vs_after,te_edge_median_proxy__trend,te_edge_median_proxy__slope_per_s,te_core_median_proxy__during_median,te_core_median_proxy__before_median,te_core_median_proxy__after_median,te_core_median_proxy__delta_vs_before,te_core_median_proxy__delta_vs_after,te_core_median_proxy__trend,te_core_median_proxy__slope_per_s,ne_edge_median_proxy__during_median,ne_edge_median_proxy__before_median,ne_edge_median_proxy__after_median,ne_edge_median_proxy__delta_vs_before,ne_edge_median_proxy__delta_vs_after,ne_edge_median_proxy__trend,ne_edge_median_proxy__slope_per_s,ne_core_median_proxy__during_median,ne_core_median_proxy__before_median,ne_core_median_proxy__after_median,ne_core_median_proxy__delta_vs_before,ne_core_median_proxy__delta_vs_after,ne_core_median_proxy__trend,ne_core_median_proxy__slope_per_s
positive_010,positive_boundary_margin,0.2201999942660334,0.2291999942660334,0.009000000000000008,287,296,10,interpretable_positive_candidate,capacity_exceeds_fragmentation;edge_response_high;low_power_balance_pressure;m_edge_higher_than_before,0.4194586530087715,0.0961113403535816,0.0914769513842683,0.3233473126551899,0.3279817016245032,decrease,-3.1036130464595884,0.6971091160017991,0.7077159876802303,0.6796489555228336,-0.010606871678431107,0.017460160478965592,decrease,-3.1036130464595852,0.2776099263818019,0.6116046473266487,0.5726327739180382,-0.3339947209448468,-0.29502284753623637,flat,0.0,0.6242396564264416,0.6259740309210171,0.6145062688085134,-0.0017343744945754747,0.00973338761792819,decrease,-3.026888094768819,0.2652269470592393,0.673442717102941,0.6258104273813061,-0.4082157700437017,-0.3605834803220668,flat,0.0,,,,,,na,,,,,,,na,,0.8404599182017912,0.8785434443372708,0.8131571925634882,-0.038083526135479606,0.02730272563830305,decrease,-3.25706294984118,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,flat,0.0,-7.708555221557617,1.0763063430786133,0.0512526780366897,-8.78486156463623,-7.759807899594307,flat,0.0,,,,,,na,,0.3808593750223346,0.3735351562606251,0.3930664062273402,0.007324218761709467,-0.012207031205005603,increase,1.6276041627635405,0.0010013580323926,0.0009918212874853,0.0008583068847213,9.536744907299999e-06,0.00014305114767130004,decrease,-0.025431315035066657,0.0002622604364297,0.0003242492673344,0.0003910064689912,-6.198883090469999e-05,-0.0001287460325615,decrease,-0.002119276104288884,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
positive_011,positive_boundary_margin,0.2411999942660334,0.2471999942660334,0.006000000000000005,308,314,7,interpretable_positive_candidate,capacity_exceeds_fragmentation;edge_response_high;low_power_balance_pressure;m_edge_higher_than_before,0.4303864845749462,0.0914769513842683,0.0396114121057786,0.3389095331906779,0.3907750724691676,increase,1.8799305278708214,0.6807929786190284,0.6796489555228336,0.6830675328454037,0.0011440230961948794,-0.002274554226375236,increase,1.8799305278708305,0.2776099263818019,0.5726327739180382,0.6505765145034021,-0.29502284753623637,-0.3729665881216003,flat,0.0,0.5996030886859769,0.6145062688085134,0.5971950051152526,-0.014903180122536552,0.0024080835707243065,increase,3.1732271892410098,0.2652269470592393,0.6258104273813061,0.7210749992078619,-0.3605834803220668,-0.45584805214862256,flat,0.0,,,,,,na,,,,,,,na,,0.8431727584851314,0.8131571925634882,0.8517140418101361,0.030015565921643228,-0.0085412833250047,decrease,-0.706662794869546,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,flat,0.0,-7.708555221557617,0.0512526780366897,2.101359844207764,-7.759807899594307,-9.80991506576538,flat,0.0,,,,,,na,,0.3930664063539817,0.3881835937161322,0.4052734376328283,0.00488281263784951,-0.012207031278846592,increase,1.6276041958486553,0.0008392333995206,0.0009059906008916,0.0008583068839709,-6.675720137100003e-05,-1.9073484450300065e-05,increase,0.006357828809916654,0.0002670288085937,0.0003814697266943,0.0004291534411674,-0.00011444091810059999,-0.0001621246325737,increase,0.06198883015978101,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
positive_012,positive_boundary_margin,0.2621999942660334,0.2671999942660334,0.0050000000000000044,329,334,6,interpretable_positive_candidate,capacity_exceeds_fragmentation;edge_response_high;low_power_balance_pressure;m_edge_higher_than_before,0.3753456298743329,0.0755296794088549,0.02864423371480555,0.299815950465478,0.34670139615952733,increase,23.47738196454358,0.6621215035358106,0.671389412026057,0.6567886713159652,-0.00926790849024639,0.005332832219845374,decrease,-6.581515655760211,0.2776099263818019,0.6116046473266487,0.6116046473266487,-0.3339947209448468,-0.3339947209448468,decrease,-30.0588976203038,0.5720118025234371,0.5802896195041443,0.5792903327009192,-0.008277816980707176,-0.007278530177482145,decrease,-8.801774587336057,0.2652269470592393,0.673442717102941,0.673442717102941,-0.4082157700437017,-0.4082157700437017,decrease,-36.73865264703799,,,,,,na,,,,,,,na,,0.8432381703824985,0.8497948314840833,0.8257530495748986,-0.006556661101584815,0.017485120807599897,decrease,-2.1409977926085215,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,flat,0.0,-7.708555221557617,1.0763063430786133,1.0763063430786133,-8.78486156463623,-8.78486156463623,decrease,-790.6210422515862,,,,,,na,,0.41870117191800216,0.4101562499045902,0.41870117183687333,0.008544922013411949,8.112882587951731e-11,flat,-2.7495372645347492e-08,0.00080108642563585,0.0005912780760308,0.00079154968202275,0.00020980834960505,9.536743613100009e-06,decrease,-0.04196167044643995,0.0001668930061439,0.0004196166989401,0.0002861022942241,-0.0002527236927962,-0.0001192092880802,decrease,-0.09536743127192501,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
positive_013,positive_boundary_margin,0.2821999942660335,0.2851999942660335,0.0030000000000000027,349,352,4,interpretable_positive_candidate,capacity_exceeds_fragmentation;edge_response_high;low_power_balance_pressure;m_edge_higher_than_before,0.4633566807947934,0.0804186756751059,0.0206648722410458,0.3829380051196875,0.4426918085537476,increase,78.74088091958788,0.6324646742887248,0.6328267128388104,0.6473793161747176,-0.00036203855008565267,-0.014914641885992785,increase,6.40625899434088,0.16910799349393124,0.5670647728614778,0.6116046473266487,-0.3979567793675466,-0.4424966538327174,decrease,-72.33462192524702,0.5574922870192078,0.5477035507135097,0.5863506418692777,0.009788736305698098,-0.028858354850069823,increase,11.405307647731538,0.13261347352961966,0.6190050927566212,0.673442717102941,-0.4863916192270015,-0.5408292435733213,decrease,-88.4089823530797,,,,,,na,,,,,,,na,,0.7827104612892232,0.8002982182770033,0.7617597307270564,-0.017587756987780145,0.020950730562166786,decrease,-3.591838312440436,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,flat,0.0,-10.562416076660156,-0.0951990932226181,1.0763063430786133,-10.467216983437538,-11.63872241973877,decrease,-1902.573903401691,,,,,,na,,0.4248046875067424,0.4223632814171975,0.3833007812099726,0.0024414060895449063,0.04150390629676981,decrease,-12.20703121086028,0.0006294250495478,0.0006866455067014,0.0007057189930068,-5.7220457153599994e-05,-7.629394345900001e-05,increase,0.031789144695333324,0.00014781951912186793,0.0002670288080016,0.0001335144032687,-0.00011920928887973204,1.4305115853167926e-05,increase,0.038146972353718035,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
positive_014,positive_boundary_margin,0.2991999942660335,0.3031999942660335,0.0040000000000000036,366,370,5,interpretable_positive_candidate,capacity_exceeds_fragmentation;edge_response_high;low_power_balance_pressure;m_edge_higher_than_before,0.4371379247116499,0.0381950084864515,0.0574748349286866,0.3989429162251984,0.3796630897829633,increase,17.013296760081978,0.704117481437215,0.6594049836333943,0.7016955557113809,0.044712497803820694,0.0024219257258341065,increase,17.013296760081992,0.2776099263818019,0.6116046473266487,0.6116046473266487,-0.3339947209448468,-0.3339947209448468,flat,0.0,0.6801170954225657,0.616757048752087,0.6975453282015511,0.06336004667047868,-0.01742823277898542,increase,24.445141060298248,0.2652269470592393,0.673442717102941,0.673442717102941,-0.4082157700437017,-0.4082157700437017,flat,0.0,,,,,,na,,,,,,,na,,0.7499686453068618,0.7534504438210758,0.6908888939640778,-0.0034817985142140406,0.05907975134278398,increase,2.149608159649539,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,flat,0.0,-7.708555221557617,1.0763063430786133,1.0763063430786133,-8.78486156463623,-8.78486156463623,flat,0.0,,,,,,na,,0.285644531304698,0.3369140624057963,0.4077148436801367,-0.051269531101098276,-0.1220703123754387,decrease,-10.375976579774367,0.0010204315185009,0.0006580352809247,0.0008392333989907,0.0003623962375762,0.00018119811951020006,increase,0.13828277545292486,0.0002765655511667,0.0001907348629154,0.0052261352547914,8.583068825130001e-05,-0.004949569703624699,increase,0.13589858929539456,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
negative_001,negative_leakage_margin,0.3251999942660335,0.3281999942660335,0.0030000000000000027,392,395,4,interpretable_negative_candidate,fragmentation_exceeds_capacity;power_balance_pressure_high;m_edge_lower_than_before,-0.3683396439097974,0.0932459449510935,-0.1978026512034641,-0.4615855888608909,-0.1705369927063333,increase,32.32309452670727,0.4869764205608865,0.6082149639762161,0.3553922582322899,-0.12123854341532958,0.1315841623285966,decrease,-17.77506515229266,0.8787878787878787,0.5336609016424929,0.5726327739180382,0.34512697714538576,0.30615510486984043,decrease,-50.09815967899992,0.42274198438089283,0.5334740512339415,0.2438942072307143,-0.1107320668530487,0.17884777715017852,decrease,-12.030957758978822,1.0,0.5781781390445284,0.6258104273813061,0.4218218609554716,0.3741895726186939,decrease,-61.23108405211103,,,,,,na,,,,,,,na,,0.6008136529514103,0.7295300397685114,0.5686073794730022,-0.12871638681710107,0.0322062734784081,decrease,-29.263279938920242,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,flat,0.0,8.103865623474121,-0.9738009572029114,0.0512526780366897,9.077666580677032,8.052612945437431,decrease,-1317.7016576131173,,,,,,na,,0.8190917967725835,0.6762695312643521,0.93994140625,0.1428222655082314,-0.12084960947741652,increase,4.882812563416786,0.00034332275403975,0.0002861022952633,-9.536741015298748e-06,5.722045877644996e-05,0.00035285949505504873,increase,0.15894571766389984,0.0016784667998508002,0.0039672851552361,0.0004768371585525,-0.0022888183553853,0.0012016296412983001,decrease,-0.38146972732566636,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
negative_002,negative_leakage_margin,0.3361999942660335,0.3661999942660335,0.030000000000000027,403,433,31,fragile_negative_candidate,high_missingness_pressure;fragmentation_exceeds_capacity;power_balance_pressure_high;edge_response_low;m_edge_lower_than_before,-0.4868033343200912,-0.1978026512034641,-0.0252433301501143,-0.2890006831166271,-0.4615600041699769,decrease,-0.7766584597710895,0.2683519077757825,0.379986577071613,0.5719824558768749,-0.11163466929583049,-0.3036305481010924,increase,8.547974487237571,0.6520086877306891,0.6116046473266487,0.5740649420465334,0.04040404040404044,0.07794374568415574,increase,9.324632947008666,0.1039102998723092,0.2821453166994451,0.5719824558768749,-0.17823501682713588,-0.4680721560045657,increase,12.64413943804203,0.7074795079923981,0.673442717102941,0.5781781390445284,0.0340367908894571,0.1293013689478697,increase,9.750683066920054,,,,,,na,,,,,,,na,,0.5692927296733057,0.5756690978159488,,-0.006376368142643085,,increase,9.352897035896078,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.22222222222222227,0.0,increase,7.407407407407402,1.808782935142517,1.0763063430786133,-0.9738009572029114,0.7324765920639038,2.7825838923454285,increase,209.83608961105327,,,,,,na,,1.086425781099431,0.915527343379169,0.014648437565296,0.17089843772026214,1.0717773435341351,decrease,-30.761718743642938,-0.0007915496823151,9.536743204214509e-05,-0.0013542175289765,-0.0008869171143572451,0.0005626678466613999,decrease,-0.029881795282866642,-0.0012016296365983,0.0009155273402734,-0.000810623172835,-0.0021171569768717,-0.00039100646376329996,decrease,-0.06294250496267662,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
peak_negative,peak_negative_window,0.3531999942660335,0.3611999942660335,0.008000000000000007,420,428,9,fragile_negative_candidate,high_missingness_pressure;fragmentation_exceeds_capacity;power_balance_pressure_high;edge_response_low;m_edge_lower_than_before,-0.5350930726036501,-0.5226049929767311,-0.2280510793090176,-0.012488079626919002,-0.30704199329463255,increase,9.245543445388297,0.0,0.1993596253248906,0.548821611896419,-0.1993596253248906,-0.548821611896419,increase,57.25789926892186,0.5740649420465334,0.6520086877306891,0.6909805549074426,-0.07794374568415574,-0.11691561286090923,increase,48.012355823533596,0.0,0.0845051117289825,0.548821611896419,-0.0845051117289825,-0.548821611896419,increase,57.25789926892186,0.5781781390445284,0.673442717102941,0.7210749992078619,-0.0952645780584126,-0.14289686016333347,increase,58.68176822876327,,,,,,na,,,,,,,na,,,0.6219351319938542,,,,na,,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.0,flat,0.0,-0.9738009572029114,1.0763063430786133,2.101359844207764,-2.0501073002815247,-3.0751608014106755,increase,1262.8400176763523,,,,,,na,,1.318359375,1.091308593734645,0.0976562499354357,0.22705078126535505,1.2207031250645644,decrease,-148.62060546679322,-0.001382827757376,-0.0006484985332419,-0.0013732910149931,-0.0007343292241340999,-9.536742382899822e-06,decrease,-0.014305114700524991,-0.002441406250495,-0.0005531311056749,-0.0019645690941928,-0.0018882751448201,-0.00047683715630219984,decrease,-0.009536743038274982,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
negative_003,negative_leakage_margin,0.4051999942660336,0.4081999942660336,0.0030000000000000027,472,475,4,fragile_negative_candidate,high_missingness_pressure;fragmentation_exceeds_capacity;power_balance_pressure_high;m_edge_lower_than_before,-0.30700069460894497,0.0663547238992123,-0.0372198011512295,-0.3733554185081573,-0.2697808934577155,increase,11.72038885929393,0.6121912245829741,0.6072838486784726,0.6235722081111256,0.004907375904501521,-0.011380983528151423,increase,11.72038885929393,0.9191919191919192,0.5350930726036501,0.6520086877306891,0.3840988465882691,0.26718323146123013,flat,0.0,0.6121912245829741,0.6072838486784726,0.6235722081111256,0.004907375904501521,-0.011380983528151423,increase,11.72038885929393,1.0,0.5305458541698934,0.673442717102941,0.4694541458301066,0.326557282897059,flat,0.0,,,,,,na,,,,,,,na,,,,,,,na,,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.0,flat,0.0,8.103865623474121,-1.9988545179367063,1.0763063430786133,10.102720141410828,7.027559280395508,flat,0.0,,,,,,na,,-0.0024414062588328502,-0.0024414062674421,-0.0048828125,8.609249597946178e-12,0.0024414062411671498,increase,0.8138020716058658,-0.00108718872183625,-0.0010871887235204,-0.0009727478031554,1.6841499982794828e-12,-0.00011444091868085008,increase,0.19073486168526652,-0.00075340271016865,-0.0008583068858582,-0.0007438659659548,0.00010490417568955,-9.536744213850036e-06,decrease,-0.05086262886966662,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
positive_015,positive_boundary_margin,0.4211999942660336,0.4241999942660336,0.0030000000000000027,488,491,4,fragile_positive_candidate,high_missingness_pressure;capacity_exceeds_fragmentation;edge_response_high;low_power_balance_pressure;m_edge_higher_than_before,0.2943111733885496,0.027335156200075,0.0050939981860619,0.26697601718847463,0.28921717520248774,increase,1.3756110155892682,0.6123251401743919,0.6178069953061275,0.6201784226320746,-0.005481855131735602,-0.007853282457682687,increase,1.3756110155892867,0.3180139667858422,0.6130368143220788,0.6186029452550105,-0.2950228475362366,-0.30058897846916827,flat,0.0,0.6123251401743919,0.6178069953061275,0.6201784226320746,-0.005481855131735602,-0.007853282457682687,increase,1.3756110155892867,0.2652269470592393,0.6258104273813061,0.6326134762993338,-0.3605834803220668,-0.3673865292400945,flat,0.0,,,,,,na,,,,,,,na,,,,,,,na,,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.0,flat,0.0,-7.708555221557617,0.0512526780366897,0.1976552605628967,-7.759807899594307,-7.906210482120514,flat,0.0,,,,,,na,,-0.0048828125,-0.0048828125,-0.00488281249081135,0.0,-9.188649841007646e-12,flat,0.0,-0.00102043151798745,-0.0009918212901899,-0.00107288360445005,-2.8610227797550014e-05,5.2452086462600024e-05,increase,0.06357828671559992,-0.0008487701413159999,-0.0007247924803269,-0.0005531311068127499,-0.00012397766098909988,-0.00029563903450324997,decrease,-0.06357828690756659,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,,,,,,,na,
