time_s,dalpha_proxy,softx_lower_proxy,softx_upper_proxy,softx_combined_proxy,te_profile_gradient_proxy,ne_profile_gradient_proxy,profile_gradient_proxy,nbi_proxy,density_proxy,m_edge_raw,m_edge_conf,Q_diag,P_missing_critical,m_edge_conf_state
0.0077999949455261,,-1.9073486393637703e-05,-0.0004768371581376,-0.0002479553222656189,,,,,2.5067220243897647e+19,-0.0236024793993879,-0.7846048423910881,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0087999949455261,,0.0001144409178359,-0.0004959106444206,-0.00019073486329235,,,,,2.803652176345092e+19,0.0484198971404071,-0.7645265257370119,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0097999949455261,,0.0001716613769082,-0.0002288818365652,-2.8610229828500007e-05,,,,,3.023869621932812e+19,0.1193466432032204,-0.7417553011730641,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0107999949455261,,7.629394522165572e-05,-0.000343322754156,-0.00013351440446717213,,,,,3.238587750163048e+19,0.1475404021716337,-0.7379855296405329,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0127999949455261,,0.0002193450925521,-0.00030517578125,-4.2915344348949994e-05,,,,,3.3947735967909544e+19,0.1952370088259555,-0.7230085829791211,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0137999949455261,,0.0002574920652881,-0.0003051757809905,-2.3841857851199992e-05,,,,,3.453091693528193e+19,0.2106787421828023,-0.7184818013656142,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0147999949455261,,0.0007438659661283,-0.0004577636715646,0.00014305114728185,,,,,3.4402445598646075e+19,0.2379806206761729,-0.7056624040437713,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0157999949455261,,0.000324249267711,-8.58306883194776e-05,0.0001192092896957612,,,,,3.417050801881324e+19,0.2252669585314854,-0.7104202962135013,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0167999949455261,,0.0001430511473997,-0.000267028808447,-6.198883052364999e-05,,,,,3.390503753335649e+19,0.1907053409280212,-0.7248705034318492,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0177999949455262,,0.0002861022948105,8.583068811769847e-05,0.00018596649146409924,,,,,3.401946370845914e+19,0.2317246269373179,-0.7068870460194897,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0187999949455262,,0.0002384185790514,1.9073486553488727e-05,0.00012874603280244436,,,,,3.3927786428935176e+19,0.220743944607541,-0.7114476098055438,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0197999949455262,,-0.0001430511470303,0.0003814697260685,0.0001192092895191,,,,,3.4763054626231026e+19,0.2328770822389524,-0.7094566352136074,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0207999949455262,,0.0001335144047452,7.629394560716157e-05,0.00010490417517618078,,,,,3.4914241873096737e+19,0.2367220778379024,-0.708354280232525,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0217999949455262,,0.0006294250487762,0.0001239776611716,0.0003767013549739,,,,,3.5100818001214046e+19,0.2864316109943691,-0.6867598562774233,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0227999949455262,,0.0001716613774772,-1.907348603986912e-05,7.629394571866544e-05,,,,,3.4847921530732544e+19,0.2314374054395409,-0.7104569489895503,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0237999949455262,,0.0003051757813427,0.0001525878906779,0.0002288818360103,,,,,3.416481254858136e+19,0.2413908016656097,-0.7031409130480609,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0247999949455262,,0.0002574920655234,0.0001716613769799,0.00021457672125165,,,,,3.3937240029910794e+19,0.2340011332270342,-0.7055211365071228,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0257999949455262,,0.0001144409180906,5.722045901145359e-05,8.583068855102679e-05,,,,,3.418270380178853e+19,0.218373607883039,-0.7135729540924447,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0267999949455262,,0.0005912780755423,0.0002002716062947,0.00039577484091850003,,,,,3.4302229511820804e+19,0.2722037924195805,-0.6898457711297136,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0277999949455262,,0.0003337860109496,0.0002861022945622,0.0003099441527559,,,,,3.358446832120863e+19,0.241699605152124,-0.7005917342959778,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0287999949455262,,0.0004768371587062,0.0006484985351282,0.0005626678469172,,,,,3.3098229095033995e+19,0.2708751586995624,-0.685443343806088,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0297999949455262,,0.0004100799565207,0.0014495849609939,0.0009298324587573,,,,,3.263698616620522e+19,0.315580506076814,-0.6634103577661592,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0307999949455262,,0.0006294250487425,0.0015449523926066,0.00108718872067455,,,,,3.284450799083166e+19,0.3457471764584803,-0.6506972112555401,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0317999949455262,,0.0002574920664529,0.0016403198242187,0.0009489059453358,,,,,3.358901590130112e+19,0.33678352187661,-0.6578228582431307,0.3516666666666666,0.8833333333333333,low_confidence_uninterpretable
0.0327999949455262,,0.0006675720213387,0.0025939941399553,0.001630783080647,,,,,3.2512402702685176e+19,0.3227902916322361,-0.5545747255036971,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0337999949455262,,0.0005722045897261,0.0030517578123529,0.0018119812010395,,,,,3.283189219441456e+19,0.3293052302697707,-0.5524506841971832,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0357999949455262,,0.0009346008296282,0.0022125244141524,0.0015735626218902998,,,,,3.513927451990714e+19,0.3706335817787576,-0.5408306988603321,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0367999949455262,,0.000896453857331,0.0021743774415879,0.0015354156494594498,,,,,3.577571143248249e+19,0.3787683737669959,-0.5397476277989377,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0377999949455262,,0.0010681152340692,0.0025558471677241,0.00181198120089665,,,,,3.696882668415432e+19,0.4348135763898236,-0.511200418156419,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0387999949455262,,0.0009727478027652,0.0027084350587172,0.0018405914307412,,,,,3.6622396958521168e+19,0.4313092511857075,-0.511189583323973,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0397999949455262,,0.0013923645019842,0.0026702880858751,0.0020313262939296497,,,,,3.6542418482716738e+19,0.4558511666568426,-0.494708970109932,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0407999949455262,,0.0008392333986576,0.0026702880860318,0.0017547607423447,,,,,3.621352596754661e+19,0.4151964988050296,-0.5189617154650404,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0417999949455262,,0.001182556152185,0.0031471252438549,0.00216484069801995,,,,,3.632839634534688e+19,0.4423336652509672,-0.5020814345767801,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0427999949455262,,0.0007247924818459,0.002651214598136,0.0016880035399909502,,,,,3.703405851000701e+19,0.4298259133755088,-0.5148733453085494,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0437999949455262,,0.0013923645017915,0.0024032592771498,0.00189781188947065,,,,,3.569009026300432e+19,0.4300047117335636,-0.5058783621874211,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0447999949455262,,0.0022888183635491,0.0020408630356418,0.0021648406995954496,,,,,3.540955866727029e+19,0.469181342083499,-0.478560254295017,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0457999949455262,,0.0017547607418584,0.0020217895508141,0.00188827514633625,,,,,3.64051246647796e+19,0.4629448547366215,-0.489191057802693,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0467999949455262,,0.0012207031251659,0.0028991699219413,0.0020599365235536,,,,,3.798399257594036e+19,0.5074986702321465,-0.4706616782295944,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0477999949455262,,0.001888275146183,0.0016784667966406,0.0017833709714118,,,,,3.7976713808964485e+19,0.5011264642992301,-0.4747555257895279,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0487999949455262,,0.0014305114736636,0.0021171569823205,0.00177383422799205,,,,,3.81818079119168e+19,0.5045682455884797,-0.473873297415515,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0497999949455262,,0.0014495849608012,0.0019073486330509,0.0016784667969260499,,,,,3.773631218862103e+19,0.4892519046987041,-0.480885805209074,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0507999949455262,,0.0015258789065935,0.0005531311037904,0.00103950500519195,,,,,3.928000012573947e+19,0.452302696431235,-0.5151009788248819,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0517999949455262,,0.0016975402831684,0.0011253356936712,0.0014114379884198,,,,,4.087726506545617e+19,0.5305156672930736,-0.4748146860147979,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0527999949455262,,0.001735687255475,0.0010108947749713,0.00137329101522315,,,,,4.170764263503168e+19,0.544680301824257,-0.4710934628685201,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0537999949455262,,0.0019454956051868,0.0011825561520971,0.0015640258786419501,,,,,4.220948613022771e+19,0.5746773908008048,-0.4549107235800534,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0547999949455262,,0.0018882751461646,0.0010681152342684,0.0014781951902165,,,,,4.078725024751341e+19,0.5337802703183869,-0.4720980220062352,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0557999949455262,,0.0028800964352603,-0.000228881832947,0.0013256073011566499,,,,,4.180035345548575e+19,0.5116088693110983,-0.49320237685973,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0567999949455262,,0.0020980834957688,0.0007820129400669,0.00144004821791785,,,,,4.1972004812767625e+19,0.5486987758023327,-0.4702279316371773,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0587999949455262,,0.0022697448731202,0.0012016296385251,0.00173568725582265,,,,,3.9053280828092056e+19,0.5215053570514165,-0.4686214557162513,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0597999949455262,,0.0021362304689718,0.0013351440426359,0.00173568725580385,,,,,4.063739560874056e+19,0.5493910673958213,-0.4609610073020633,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0607999949455262,,0.0022506713874268,0.001373291014805,0.0018119812011158998,,,,,4.187362491036074e+19,0.5809280677175868,-0.4486289569281766,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0617999949455262,,0.0023651123044996,0.0011825561523813,0.0017738342284404499,,,,,4.250496008898321e+19,0.5877304687659929,-0.4483782359874037,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0627999949455262,,0.0027084350569282,0.0004768371602849,0.0015926361086065499,,,,,4.0599968232931066e+19,0.5117958219842438,-0.485150657373732,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0637999949455262,,0.0025367736808014,0.0009727478029632,0.0017547607418823001,,,,,4.011381256964014e+19,0.5330825302566035,-0.4681025682204876,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0647999949455262,,0.0025939941398947,0.0009155273435578,0.00175476074172625,,,,,4.219410176353187e+19,0.573642528788852,-0.4554817489240615,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0657999949455262,,0.0025939941399666,0.0010490417485503,0.00182151794425845,,,,,4.246768224675509e+19,0.5894690938985806,-0.4470018580809419,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0667999949455262,,0.0024604797363281,0.001029968262343,0.0017452239993355498,,,,,4.36730284657743e+19,0.6150037813196735,-0.4383672857307057,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0677999949455262,,0.0027275085449218,0.0011444091801984,0.0019359588625601,,,,,4.198153537955719e+19,0.5911967963075011,-0.4426671808492611,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0687999949455262,,0.0022125244142208,0.0012016296394638,0.0017070770268423,,,,,4.243382608471261e+19,0.5905976959741175,-0.4460446000791749,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0697999949455262,,0.0026321411128823,0.0009155273441488,0.00177383422851555,,,,,4.411876608162818e+19,0.6145366581981212,-0.4389237872105029,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0707999949455262,,0.002708435058433,0.0009536743165267,0.00183105468747985,,,,,4.416814734785485e+19,0.6172163069885763,-0.4371820154967071,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0717999949455262,,0.0024223327640361,0.0012207031250404,0.00182151794453825,,,,,4.34339550554772e+19,0.6253677863635345,-0.4300512727909359,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0727999949455262,,0.0035667419403021,0.0013923645029722,0.0024795532216371503,,,,,4.313472516500121e+19,0.629489573983805,-0.4253952846429598,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0737999949455262,,0.0026893615719782,0.0012588500978615,0.00197410583491985,,,,,4.316954889727613e+19,0.6219863480602046,-0.4305024402820536,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0747999949455262,,0.0027275085445497,0.0012588500972014,0.00199317932087555,,,,,4.335491336357963e+19,0.6282253939805524,-0.4276716484320086,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0757999949455262,,0.0025939941405833,0.0009727478038585,0.0017833709722209,,,,,4.3542556017975886e+19,0.6184285284201406,-0.4352792496194227,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0767999949455262,,0.0025939941408765,0.0012397766110346,0.0019168853759555502,,,,,4.328007620414669e+19,0.6308879039893809,-0.4254466142552129,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0777999949455262,,0.0027084350572005,0.000820159912236,0.0017642974847182499,,,,,4.4855913861261296e+19,0.6227760681136958,-0.4335681707653794,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0787999949455262,,0.0022125244154228,0.0015068054191566,0.0018596649172897,,,,,4.505533008616777e+19,0.6535390766145729,-0.4135722152398093,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0797999949455262,,0.0023841857905448,0.0010681152346318,0.0017261505125883,,,,,4.653504403873569e+19,0.6499846517240505,-0.4158825914186489,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0817999949455262,,0.0023078918455729,0.0013160705562501,0.0018119812009115,,,,,4.525509375674863e+19,0.6629919873998622,-0.4074278232293713,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0827999949455262,,0.0021743774413625,0.0009727478031711,0.0015735626222667999,,,,,4.422248521249954e+19,0.6356265086085093,-0.4252153844437507,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0837999949455262,,0.0019645690924563,0.0008773803715773,0.0014209747320168002,,,,,4.474780987801836e+19,0.6208508154734892,-0.4348195849815138,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0847999949455262,,0.0023269653312346,0.0010871887210129,0.0017070770261237499,,,,,4.671607203117924e+19,0.6606176684776784,-0.4078198152960072,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0857999949455262,,0.0023078918451239,0.0014305114735402,0.00186920165933205,,,,,4.707233578881122e+19,0.674748137491166,-0.3962813968753577,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0867999949455262,,0.0022125244139279,0.0009346008310646,0.00157356262249625,,,,,4.77964741468645e+19,0.6324508212092124,-0.4189907197018352,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0877999949455262,,0.002193450927283,0.001029968261809,0.001611709594546,,,,,4.552833119234399e+19,0.6479413359632401,-0.4172107466631757,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0887999949455262,,0.002765655515307,0.0005340576185047,0.0016498565669058498,,,,,4.638199641819578e+19,0.6388689987736974,-0.4231077658363784,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0897999949455262,,0.0020599365238946,0.0007820129398188,0.0014209747318567,,,,,4.543013160984406e+19,0.6276138853613481,-0.4304235895544054,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0907999949455262,,0.0037956237732242,-0.0003147125183184,0.0017404556274529,,,,,4.519777401656941e+19,0.589116890452449,-0.4554466362451899,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0917999949455262,,0.0018501281738281,0.0010299682613946,0.0014400482176113501,,,,,4.598696388056842e+19,0.632809553964953,-0.4270464049620623,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0927999949455262,,0.0021362304683307,0.0009536743161733,0.001544952392252,,,,,4.648093927055609e+19,0.6499569766745102,-0.4159005802008501,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0937999949455262,,0.0017929077147499,0.0010108947753906,0.00140190124507025,,,,,4.690203463180825e+19,0.6262242889461167,-0.4289469724910337,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0947999949455262,,0.0018501281734036,0.0007438659669383,0.00129699707017095,,,,,4.774000762770843e+19,0.6039231246818381,-0.4379067616955515,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0957999949455262,,0.00175476074214,0.0003623962413734,0.0010585784917567,,,,,4.801002569325766e+19,0.5722125525514674,-0.4567347917849492,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0967999949455262,,0.0015258789046264,0.0011062622068879,0.00131607055575715,,,,,4.771491677236258e+19,0.6019598655022469,-0.439348639873051,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0977999949455262,,0.0020790100086126,0.0007247924806609,0.00140190124463675,,,,,4.8920997465149145e+19,0.6005154094654874,-0.4323197096110782,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0987999949455262,,0.0016021728515625,0.0005912780760752,0.00109672546381885,,,,,4.890449159659297e+19,0.5628467071577533,-0.4569134101416929,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.0997999949455262,,0.0019454956057118,0.0008583068848142,0.001401901245263,,,,,5.004507218268966e+19,0.5862875252614392,-0.4341417702462619,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
0.1007999949455262,,0.0018310546875978,0.0008964538571283,0.00136375427236305,,,,,5.027045007615119e+19,0.5782162518976164,-0.4378991660522619,0.4627777777777777,0.8722222222222222,confidence_negative_leakage_margin
