shot_id,window_id,label_type,hardened_label_type,original_label_type,t_start,t_end,label_confidence,hardening_level,review_decision,excluded_from_validation,exclusion_reason,dalpha_evidence,profile_evidence,softx_evidence,power_density_context,external_reference,reviewer_notes,hardening_pass,hardening_basis,window_duration,geometry_context,original_excluded_from_validation,original_primary_evidence,original_secondary_evidence,analysis_status,n_samples,Q_diag_median,P_missing_critical_median,m_edge_conf_median_AUDIT_ONLY,conf_positive_fraction_AUDIT_ONLY,conf_negative_fraction_AUDIT_ONLY,physical_marker_overlap_count,overlapping_physical_markers,preview_file
11776,11776_CANDIDATE_001,UNLABELABLE,UNLABELABLE,UNLABELABLE,-0.0012000050544738,0.0107999949455261,unlabelable,0_PROVISIONAL,KEEP_UNLABELABLE,True,"missing critical independent diagnostics: D-alpha, NBI power, Thomson Te/ne profile gradients",REVIEW_REQUIRED: confirm D-alpha morphology manually,REVIEW_REQUIRED: confirm profile-gradient / pedestal proxy,REVIEW_REQUIRED: confirm soft-X / edge activity consistency,missing critical independent diagnostics; keep excluded unless external evidence exists,,"HARDENING_REVIEW_REQUIRED. Assign label using physical diagnostics first; inspect UNNS audit columns only after label decision. Control/stress-test shot. Retained for audit, but excluded from physical-window validation because key diagnostics needed for independent L/H labeling are absent.",v0_1_conservative,Accepted only L_MODE/LH_TRANSITION rows initially marked ACCEPT; kept H_MODE_STABLE excluded pending external or stronger physical support; kept AMBIGUOUS/UNLABELABLE excluded; UNNS audit columns not used for label acceptance.,0.0119999999999999,optional support only; do not assign label from geometry alone,True,DENSITY_CONTEXT_CHANGE from density_proxy,density proxy sharp change,ok,13,0.3516666666666666,0.8833333333333333,-0.82901265537489,0.0,0.0,1,"DENSITY_CONTEXT_CHANGE@[-0.00120001,0.0108] src=density_proxy score=18.9193",outputs\reports\tokamark_physical_window_label_preview_shot_11776.csv
11776,11776_CANDIDATE_002,UNLABELABLE,UNLABELABLE,UNLABELABLE,0.1997999949455263,0.2117999949455263,unlabelable,0_PROVISIONAL,KEEP_UNLABELABLE,True,"missing critical independent diagnostics: D-alpha, NBI power, Thomson Te/ne profile gradients",REVIEW_REQUIRED: confirm D-alpha morphology manually,REVIEW_REQUIRED: confirm profile-gradient / pedestal proxy,"review overlapping soft-X/edge activity evidence: SOFTX_SHARP_CHANGE@[0.1998,0.2118] src=softx_combined_proxy score=10.0799",missing critical independent diagnostics; keep excluded unless external evidence exists,,"HARDENING_REVIEW_REQUIRED. Assign label using physical diagnostics first; inspect UNNS audit columns only after label decision. Control/stress-test shot. Retained for audit, but excluded from physical-window validation because key diagnostics needed for independent L/H labeling are absent.",v0_1_conservative,Accepted only L_MODE/LH_TRANSITION rows initially marked ACCEPT; kept H_MODE_STABLE excluded pending external or stronger physical support; kept AMBIGUOUS/UNLABELABLE excluded; UNNS audit columns not used for label acceptance.,0.0119999999999999,optional support only; do not assign label from geometry alone,True,SOFTX_SHARP_CHANGE from softx_combined_proxy,soft-X combined proxy sharp change,ok,13,0.4627777777777777,0.8722222222222222,-0.4548636511613481,0.0,1.0,1,"SOFTX_SHARP_CHANGE@[0.1998,0.2118] src=softx_combined_proxy score=10.0799",outputs\reports\tokamark_physical_window_label_preview_shot_11776.csv
11776,11776_CANDIDATE_003,UNLABELABLE,UNLABELABLE,UNLABELABLE,0.2797999949455264,0.2917999949455264,unlabelable,0_PROVISIONAL,KEEP_UNLABELABLE,True,"missing critical independent diagnostics: D-alpha, NBI power, Thomson Te/ne profile gradients",REVIEW_REQUIRED: confirm D-alpha morphology manually,REVIEW_REQUIRED: confirm profile-gradient / pedestal proxy,"review overlapping soft-X/edge activity evidence: SOFTX_SHARP_CHANGE@[0.2798,0.2918] src=softx_combined_proxy score=12.5156",missing critical independent diagnostics; keep excluded unless external evidence exists,,"HARDENING_REVIEW_REQUIRED. Assign label using physical diagnostics first; inspect UNNS audit columns only after label decision. Control/stress-test shot. Retained for audit, but excluded from physical-window validation because key diagnostics needed for independent L/H labeling are absent.",v0_1_conservative,Accepted only L_MODE/LH_TRANSITION rows initially marked ACCEPT; kept H_MODE_STABLE excluded pending external or stronger physical support; kept AMBIGUOUS/UNLABELABLE excluded; UNNS audit columns not used for label acceptance.,0.012,optional support only; do not assign label from geometry alone,True,SOFTX_SHARP_CHANGE from softx_combined_proxy,soft-X combined proxy sharp change,ok,13,0.4627777777777777,0.8722222222222222,-0.4798794053209152,0.0,1.0,1,"SOFTX_SHARP_CHANGE@[0.2798,0.2918] src=softx_combined_proxy score=12.5156",outputs\reports\tokamark_physical_window_label_preview_shot_11776.csv
11776,11776_CANDIDATE_004,UNLABELABLE,UNLABELABLE,UNLABELABLE,0.3277999949455265,0.3397999949455265,unlabelable,0_PROVISIONAL,KEEP_UNLABELABLE,True,"missing critical independent diagnostics: D-alpha, NBI power, Thomson Te/ne profile gradients",REVIEW_REQUIRED: confirm D-alpha morphology manually,REVIEW_REQUIRED: confirm profile-gradient / pedestal proxy,"review overlapping soft-X/edge activity evidence: DENSITY_CONTEXT_CHANGE@[0.3278,0.3398] src=density_proxy score=16.7162; SOFTX_SHARP_CHANGE@[0.3278,0.3398] src=softx_combined_proxy score=14.2767",missing critical independent diagnostics; keep excluded unless external evidence exists,,"HARDENING_REVIEW_REQUIRED. Assign label using physical diagnostics first; inspect UNNS audit columns only after label decision. Control/stress-test shot. Retained for audit, but excluded from physical-window validation because key diagnostics needed for independent L/H labeling are absent.",v0_1_conservative,Accepted only L_MODE/LH_TRANSITION rows initially marked ACCEPT; kept H_MODE_STABLE excluded pending external or stronger physical support; kept AMBIGUOUS/UNLABELABLE excluded; UNNS audit columns not used for label acceptance.,0.012,optional support only; do not assign label from geometry alone,True,DENSITY_CONTEXT_CHANGE from density_proxy,density proxy sharp change,ok,13,0.4627777777777777,0.8722222222222222,-0.6084231551164822,0.0,1.0,2,"DENSITY_CONTEXT_CHANGE@[0.3278,0.3398] src=density_proxy score=16.7162; SOFTX_SHARP_CHANGE@[0.3278,0.3398] src=softx_combined_proxy score=14.2767",outputs\reports\tokamark_physical_window_label_preview_shot_11776.csv
11776,11776_CANDIDATE_005,UNLABELABLE,UNLABELABLE,UNLABELABLE,0.3277999949455265,0.3397999949455265,unlabelable,0_PROVISIONAL,KEEP_UNLABELABLE,True,"missing critical independent diagnostics: D-alpha, NBI power, Thomson Te/ne profile gradients",REVIEW_REQUIRED: confirm D-alpha morphology manually,REVIEW_REQUIRED: confirm profile-gradient / pedestal proxy,"review overlapping soft-X/edge activity evidence: DENSITY_CONTEXT_CHANGE@[0.3278,0.3398] src=density_proxy score=16.7162; SOFTX_SHARP_CHANGE@[0.3278,0.3398] src=softx_combined_proxy score=14.2767",missing critical independent diagnostics; keep excluded unless external evidence exists,,"HARDENING_REVIEW_REQUIRED. Assign label using physical diagnostics first; inspect UNNS audit columns only after label decision. Control/stress-test shot. Retained for audit, but excluded from physical-window validation because key diagnostics needed for independent L/H labeling are absent.",v0_1_conservative,Accepted only L_MODE/LH_TRANSITION rows initially marked ACCEPT; kept H_MODE_STABLE excluded pending external or stronger physical support; kept AMBIGUOUS/UNLABELABLE excluded; UNNS audit columns not used for label acceptance.,0.012,optional support only; do not assign label from geometry alone,True,SOFTX_SHARP_CHANGE from softx_combined_proxy,soft-X combined proxy sharp change,ok,13,0.4627777777777777,0.8722222222222222,-0.6084231551164822,0.0,1.0,2,"DENSITY_CONTEXT_CHANGE@[0.3278,0.3398] src=density_proxy score=16.7162; SOFTX_SHARP_CHANGE@[0.3278,0.3398] src=softx_combined_proxy score=14.2767",outputs\reports\tokamark_physical_window_label_preview_shot_11776.csv
11776,11776_CANDIDATE_006,UNLABELABLE,UNLABELABLE,UNLABELABLE,0.3447999949455265,0.3567999949455265,unlabelable,0_PROVISIONAL,KEEP_UNLABELABLE,True,"missing critical independent diagnostics: D-alpha, NBI power, Thomson Te/ne profile gradients",REVIEW_REQUIRED: confirm D-alpha morphology manually,REVIEW_REQUIRED: confirm profile-gradient / pedestal proxy,"review overlapping soft-X/edge activity evidence: SOFTX_SHARP_CHANGE@[0.3448,0.3568] src=softx_combined_proxy score=10.0424",missing critical independent diagnostics; keep excluded unless external evidence exists,,"HARDENING_REVIEW_REQUIRED. Assign label using physical diagnostics first; inspect UNNS audit columns only after label decision. Control/stress-test shot. Retained for audit, but excluded from physical-window validation because key diagnostics needed for independent L/H labeling are absent.",v0_1_conservative,Accepted only L_MODE/LH_TRANSITION rows initially marked ACCEPT; kept H_MODE_STABLE excluded pending external or stronger physical support; kept AMBIGUOUS/UNLABELABLE excluded; UNNS audit columns not used for label acceptance.,0.012,optional support only; do not assign label from geometry alone,True,SOFTX_SHARP_CHANGE from softx_combined_proxy,soft-X combined proxy sharp change,ok,13,0.4627777777777777,0.8722222222222222,-0.6275052612664829,0.0,1.0,1,"SOFTX_SHARP_CHANGE@[0.3448,0.3568] src=softx_combined_proxy score=10.0424",outputs\reports\tokamark_physical_window_label_preview_shot_11776.csv
11776,11776_CANDIDATE_007,UNLABELABLE,UNLABELABLE,UNLABELABLE,0.3847999949455264,0.3967999949455265,unlabelable,0_PROVISIONAL,KEEP_UNLABELABLE,True,"missing critical independent diagnostics: D-alpha, NBI power, Thomson Te/ne profile gradients",REVIEW_REQUIRED: confirm D-alpha morphology manually,REVIEW_REQUIRED: confirm profile-gradient / pedestal proxy,REVIEW_REQUIRED: confirm soft-X / edge activity consistency,missing critical independent diagnostics; keep excluded unless external evidence exists,,"HARDENING_REVIEW_REQUIRED. Assign label using physical diagnostics first; inspect UNNS audit columns only after label decision. Control/stress-test shot. Retained for audit, but excluded from physical-window validation because key diagnostics needed for independent L/H labeling are absent.",v0_1_conservative,Accepted only L_MODE/LH_TRANSITION rows initially marked ACCEPT; kept H_MODE_STABLE excluded pending external or stronger physical support; kept AMBIGUOUS/UNLABELABLE excluded; UNNS audit columns not used for label acceptance.,0.012,optional support only; do not assign label from geometry alone,True,DENSITY_CONTEXT_CHANGE from density_proxy,density proxy sharp change,ok,13,0.3516666666666666,0.8833333333333333,-0.9388600677295597,0.0,0.0,1,"DENSITY_CONTEXT_CHANGE@[0.3848,0.3968] src=density_proxy score=14.1169",outputs\reports\tokamark_physical_window_label_preview_shot_11776.csv
11776,11776_CANDIDATE_008,UNLABELABLE,UNLABELABLE,UNLABELABLE,0.4057999949455265,0.4177999949455265,unlabelable,0_PROVISIONAL,KEEP_UNLABELABLE,True,"missing critical independent diagnostics: D-alpha, NBI power, Thomson Te/ne profile gradients",REVIEW_REQUIRED: confirm D-alpha morphology manually,REVIEW_REQUIRED: confirm profile-gradient / pedestal proxy,REVIEW_REQUIRED: confirm soft-X / edge activity consistency,missing critical independent diagnostics; keep excluded unless external evidence exists,,"HARDENING_REVIEW_REQUIRED. Assign label using physical diagnostics first; inspect UNNS audit columns only after label decision. Control/stress-test shot. Retained for audit, but excluded from physical-window validation because key diagnostics needed for independent L/H labeling are absent.",v0_1_conservative,Accepted only L_MODE/LH_TRANSITION rows initially marked ACCEPT; kept H_MODE_STABLE excluded pending external or stronger physical support; kept AMBIGUOUS/UNLABELABLE excluded; UNNS audit columns not used for label acceptance.,0.012,optional support only; do not assign label from geometry alone,True,DENSITY_CONTEXT_CHANGE from density_proxy,density proxy sharp change,ok,13,0.3516666666666666,0.8833333333333333,-1.0190551995721813,0.0,0.0,1,"DENSITY_CONTEXT_CHANGE@[0.4058,0.4178] src=density_proxy score=5.16156",outputs\reports\tokamark_physical_window_label_preview_shot_11776.csv
11941,11941_MANUAL_L_MODE_001,L_MODE,L_MODE,L_MODE,-0.0590000078,-0.00300000781,moderate,0_PROVISIONAL,ACCEPT,False,,pre-transition baseline before earliest D-alpha sharp change,REVIEW_REQUIRED: confirm profile-gradient / pedestal proxy,REVIEW_REQUIRED: confirm soft-X / edge activity consistency,REVIEW_REQUIRED: confirm pre-transition power/density context,,HARDENING_REVIEW_REQUIRED. Assign label using physical diagnostics first; inspect UNNS audit columns only after label decision. Conservative manual-edit label. Review D-alpha/profile/soft-X traces before final publication.,v0_1_conservative,Accepted only L_MODE/LH_TRANSITION rows initially marked ACCEPT; kept H_MODE_STABLE excluded pending external or stronger physical support; kept AMBIGUOUS/UNLABELABLE excluded; UNNS audit columns not used for label acceptance.,0.0559999999899999,optional support only; do not assign label from geometry alone,False,pre-transition baseline before earliest D-alpha sharp change,full diagnostic coverage available; label independent of UNNS score,ok,55,0.06,1.0,-1.12,0.0,0.109090909090909,0,,outputs\reports\tokamark_physical_window_label_preview_shot_11941.csv
11941,11941_CANDIDATE_001,LH_TRANSITION,LH_TRANSITION,LH_TRANSITION,-0.0030000078082085,0.0089999921917915,moderate,1_PLAUSIBLE,ACCEPT,False,,D_ALPHA_SHARP_CHANGE from dalpha_proxy,REVIEW_REQUIRED: confirm profile-gradient / pedestal proxy,REVIEW_REQUIRED: confirm soft-X / edge activity consistency,REVIEW_REQUIRED: confirm transition occurs in plausible power/density context,,"HARDENING_REVIEW_REQUIRED. Assign label using physical diagnostics first; inspect UNNS audit columns only after label decision. Provisional independent physical label: earliest D-alpha sharp change in a full-profile-edge shot, with complete diagnostic coverage. Not assigned from m_edge_conf.",v0_1_conservative,Accepted only L_MODE/LH_TRANSITION rows initially marked ACCEPT; kept H_MODE_STABLE excluded pending external or stronger physical support; kept AMBIGUOUS/UNLABELABLE excluded; UNNS audit columns not used for label acceptance.,0.012,optional support only; do not assign label from geometry alone,False,D_ALPHA_SHARP_CHANGE from dalpha_proxy,D-alpha proxy sharp change,ok,13,0.6277777777777778,0.4222222222222222,-0.3131118904317048,0.0,1.0,2,"D_ALPHA_SHARP_CHANGE@[-0.00300001,0.00899999] src=dalpha_proxy score=31.7011; DENSITY_CONTEXT_CHANGE@[-0.00100001,0.011] src=density_proxy score=21.3998",outputs\reports\tokamark_physical_window_label_preview_shot_11941.csv
11941,11941_CANDIDATE_002,AMBIGUOUS,AMBIGUOUS,AMBIGUOUS,0.0109999921917915,0.0229999921917916,low,0_PROVISIONAL,KEEP_AMBIGUOUS,True,physical marker requires manual interpretation before validation,"overlapping physical D-alpha marker: PROFILE_GRADIENT_CHANGE@[0.011,0.023] src=profile_gradient_proxy score=2.88669e+12; D_ALPHA_SHARP_CHANGE@[0.012,0.024] src=dalpha_proxy score=8.43113",PROFILE_GRADIENT_CHANGE from profile_gradient_proxy,REVIEW_REQUIRED: confirm soft-X / edge activity consistency,REVIEW_REQUIRED,,HARDENING_REVIEW_REQUIRED. Assign label using physical diagnostics first; inspect UNNS audit columns only after label decision. Physical marker retained for review. Do not use as validation label unless a reviewer confirms the window from physical diagnostics.,v0_1_conservative,Accepted only L_MODE/LH_TRANSITION rows initially marked ACCEPT; kept H_MODE_STABLE excluded pending external or stronger physical support; kept AMBIGUOUS/UNLABELABLE excluded; UNNS audit columns not used for label acceptance.,0.0120000000000001,optional support only; do not assign label from geometry alone,True,PROFILE_GRADIENT_CHANGE from profile_gradient_proxy,profile-gradient proxy sharp change,ok,13,0.8888888888888888,0.0111111111111111,-0.1655167329964121,0.0,0.3846153846153846,2,"PROFILE_GRADIENT_CHANGE@[0.011,0.023] src=profile_gradient_proxy score=2.88669e+12; D_ALPHA_SHARP_CHANGE@[0.012,0.024] src=dalpha_proxy score=8.43113",outputs\reports\tokamark_physical_window_label_preview_shot_11941.csv
11941,11941_CANDIDATE_003,AMBIGUOUS,AMBIGUOUS,AMBIGUOUS,0.0519999921917916,0.0639999921917916,low,0_PROVISIONAL,KEEP_AMBIGUOUS,True,physical marker requires manual interpretation before validation,REVIEW_REQUIRED: confirm D-alpha morphology manually,PROFILE_GRADIENT_CHANGE from profile_gradient_proxy,REVIEW_REQUIRED: confirm soft-X / edge activity consistency,REVIEW_REQUIRED,,HARDENING_REVIEW_REQUIRED. Assign label using physical diagnostics first; inspect UNNS audit columns only after label decision. Physical marker retained for review. Do not use as validation label unless a reviewer confirms the window from physical diagnostics.,v0_1_conservative,Accepted only L_MODE/LH_TRANSITION rows initially marked ACCEPT; kept H_MODE_STABLE excluded pending external or stronger physical support; kept AMBIGUOUS/UNLABELABLE excluded; UNNS audit columns not used for label acceptance.,0.012,optional support only; do not assign label from geometry alone,True,PROFILE_GRADIENT_CHANGE from profile_gradient_proxy,profile-gradient proxy sharp change,ok,13,1.0,0.0,0.1030347599844521,0.0,0.0,1,"PROFILE_GRADIENT_CHANGE@[0.052,0.064] src=profile_gradient_proxy score=2.22322e+12",outputs\reports\tokamark_physical_window_label_preview_shot_11941.csv
11941,11941_CANDIDATE_004,AMBIGUOUS,AMBIGUOUS,AMBIGUOUS,0.0929999921917916,0.1139999921917916,low,0_PROVISIONAL,KEEP_AMBIGUOUS,True,physical marker requires manual interpretation before validation,REVIEW_REQUIRED: confirm D-alpha morphology manually,"overlapping profile-gradient marker: POWER_CONTEXT_CHANGE@[0.093,0.114] src=nbi_proxy score=14415; PROFILE_GRADIENT_CHANGE@[0.109,0.121] src=profile_gradient_proxy score=2.24012e+12",REVIEW_REQUIRED: confirm soft-X / edge activity consistency,REVIEW_REQUIRED,,HARDENING_REVIEW_REQUIRED. Assign label using physical diagnostics first; inspect UNNS audit columns only after label decision. Physical marker retained for review. Do not use as validation label unless a reviewer confirms the window from physical diagnostics.,v0_1_conservative,Accepted only L_MODE/LH_TRANSITION rows initially marked ACCEPT; kept H_MODE_STABLE excluded pending external or stronger physical support; kept AMBIGUOUS/UNLABELABLE excluded; UNNS audit columns not used for label acceptance.,0.021,optional support only; do not assign label from geometry alone,True,POWER_CONTEXT_CHANGE from nbi_proxy,NBI / power proxy sharp change,ok,22,1.0,0.0,-0.0314635702210521,0.0,0.0,2,"POWER_CONTEXT_CHANGE@[0.093,0.114] src=nbi_proxy score=14415; PROFILE_GRADIENT_CHANGE@[0.109,0.121] src=profile_gradient_proxy score=2.24012e+12",outputs\reports\tokamark_physical_window_label_preview_shot_11941.csv
11941,11941_CANDIDATE_005,AMBIGUOUS,AMBIGUOUS,AMBIGUOUS,0.1089999921917916,0.1209999921917916,low,0_PROVISIONAL,KEEP_AMBIGUOUS,True,physical marker requires manual interpretation before validation,REVIEW_REQUIRED: confirm D-alpha morphology manually,PROFILE_GRADIENT_CHANGE from profile_gradient_proxy,REVIEW_REQUIRED: confirm soft-X / edge activity consistency,REVIEW_REQUIRED,,HARDENING_REVIEW_REQUIRED. Assign label using physical diagnostics first; inspect UNNS audit columns only after label decision. Physical marker retained for review. Do not use as validation label unless a reviewer confirms the window from physical diagnostics.,v0_1_conservative,Accepted only L_MODE/LH_TRANSITION rows initially marked ACCEPT; kept H_MODE_STABLE excluded pending external or stronger physical support; kept AMBIGUOUS/UNLABELABLE excluded; UNNS audit columns not used for label acceptance.,0.0119999999999999,optional support only; do not assign label from geometry alone,True,PROFILE_GRADIENT_CHANGE from profile_gradient_proxy,profile-gradient proxy sharp change,ok,12,1.0,0.0,0.014743457146551,0.0,0.0,3,"POWER_CONTEXT_CHANGE@[0.093,0.114] src=nbi_proxy score=14415; PROFILE_GRADIENT_CHANGE@[0.109,0.121] src=profile_gradient_proxy score=2.24012e+12; POWER_CONTEXT_CHANGE@[0.116,0.128] src=nbi_proxy score=4623.87",outputs\reports\tokamark_physical_window_label_preview_shot_11941.csv
11941,11941_CANDIDATE_006,AMBIGUOUS,AMBIGUOUS,AMBIGUOUS,0.1159999921917916,0.1279999921917917,low,0_PROVISIONAL,KEEP_AMBIGUOUS,True,physical marker requires manual interpretation before validation,REVIEW_REQUIRED: confirm D-alpha morphology manually,"overlapping profile-gradient marker: PROFILE_GRADIENT_CHANGE@[0.109,0.121] src=profile_gradient_proxy score=2.24012e+12; POWER_CONTEXT_CHANGE@[0.116,0.128] src=nbi_proxy score=4623.87",REVIEW_REQUIRED: confirm soft-X / edge activity consistency,REVIEW_REQUIRED,,HARDENING_REVIEW_REQUIRED. Assign label using physical diagnostics first; inspect UNNS audit columns only after label decision. Physical marker retained for review. Do not use as validation label unless a reviewer confirms the window from physical diagnostics.,v0_1_conservative,Accepted only L_MODE/LH_TRANSITION rows initially marked ACCEPT; kept H_MODE_STABLE excluded pending external or stronger physical support; kept AMBIGUOUS/UNLABELABLE excluded; UNNS audit columns not used for label acceptance.,0.012,optional support only; do not assign label from geometry alone,True,POWER_CONTEXT_CHANGE from nbi_proxy,NBI / power proxy sharp change,ok,13,1.0,0.0,-0.1141456035337241,0.0,0.0,2,"PROFILE_GRADIENT_CHANGE@[0.109,0.121] src=profile_gradient_proxy score=2.24012e+12; POWER_CONTEXT_CHANGE@[0.116,0.128] src=nbi_proxy score=4623.87",outputs\reports\tokamark_physical_window_label_preview_shot_11941.csv
11941,11941_CANDIDATE_007,AMBIGUOUS,AMBIGUOUS,AMBIGUOUS,0.1659999921917917,0.1779999921917917,low,0_PROVISIONAL,KEEP_AMBIGUOUS,True,physical marker requires manual interpretation before validation,REVIEW_REQUIRED: confirm D-alpha morphology manually,REVIEW_REQUIRED: confirm profile-gradient / pedestal proxy,"review overlapping soft-X/edge activity evidence: POWER_CONTEXT_CHANGE@[0.166,0.178] src=nbi_proxy score=96690.3; SOFTX_SHARP_CHANGE@[0.167,0.179] src=softx_combined_proxy score=10.9092",REVIEW_REQUIRED,,HARDENING_REVIEW_REQUIRED. Assign label using physical diagnostics first; inspect UNNS audit columns only after label decision. Physical marker retained for review. Do not use as validation label unless a reviewer confirms the window from physical diagnostics.,v0_1_conservative,Accepted only L_MODE/LH_TRANSITION rows initially marked ACCEPT; kept H_MODE_STABLE excluded pending external or stronger physical support; kept AMBIGUOUS/UNLABELABLE excluded; UNNS audit columns not used for label acceptance.,0.0119999999999999,optional support only; do not assign label from geometry alone,True,POWER_CONTEXT_CHANGE from nbi_proxy,NBI / power proxy sharp change,ok,13,1.0,0.0,0.3961864253881704,0.5384615384615384,0.0,2,"POWER_CONTEXT_CHANGE@[0.166,0.178] src=nbi_proxy score=96690.3; SOFTX_SHARP_CHANGE@[0.167,0.179] src=softx_combined_proxy score=10.9092",outputs\reports\tokamark_physical_window_label_preview_shot_11941.csv
11941,11941_CANDIDATE_008,AMBIGUOUS,AMBIGUOUS,AMBIGUOUS,0.3679999921917919,0.3799999921917919,low,0_PROVISIONAL,KEEP_AMBIGUOUS,True,physical marker requires manual interpretation before validation,REVIEW_REQUIRED: confirm D-alpha morphology manually,PROFILE_GRADIENT_CHANGE from profile_gradient_proxy,REVIEW_REQUIRED: confirm soft-X / edge activity consistency,REVIEW_REQUIRED,,HARDENING_REVIEW_REQUIRED. Assign label using physical diagnostics first; inspect UNNS audit columns only after label decision. Physical marker retained for review. Do not use as validation label unless a reviewer confirms the window from physical diagnostics.,v0_1_conservative,Accepted only L_MODE/LH_TRANSITION rows initially marked ACCEPT; kept H_MODE_STABLE excluded pending external or stronger physical support; kept AMBIGUOUS/UNLABELABLE excluded; UNNS audit columns not used for label acceptance.,0.012,optional support only; do not assign label from geometry alone,True,PROFILE_GRADIENT_CHANGE from profile_gradient_proxy,profile-gradient proxy sharp change,ok,13,0.8888888888888888,0.0111111111111111,0.1140547258677196,0.0,0.0,1,"PROFILE_GRADIENT_CHANGE@[0.368,0.38] src=profile_gradient_proxy score=2.1927e+12",outputs\reports\tokamark_physical_window_label_preview_shot_11941.csv
11941,11941_CANDIDATE_009,AMBIGUOUS,AMBIGUOUS,AMBIGUOUS,0.3909999921917919,0.4109999921917919,low,0_PROVISIONAL,KEEP_AMBIGUOUS,True,physical marker requires manual interpretation before validation,D_ALPHA_SHARP_CHANGE from dalpha_proxy,REVIEW_REQUIRED: confirm profile-gradient / pedestal proxy,REVIEW_REQUIRED: confirm soft-X / edge activity consistency,REVIEW_REQUIRED,,HARDENING_REVIEW_REQUIRED. Assign label using physical diagnostics first; inspect UNNS audit columns only after label decision. Physical marker retained for review. Do not use as validation label unless a reviewer confirms the window from physical diagnostics.,v0_1_conservative,Accepted only L_MODE/LH_TRANSITION rows initially marked ACCEPT; kept H_MODE_STABLE excluded pending external or stronger physical support; kept AMBIGUOUS/UNLABELABLE excluded; UNNS audit columns not used for label acceptance.,0.02,optional support only; do not assign label from geometry alone,True,D_ALPHA_SHARP_CHANGE from dalpha_proxy,D-alpha proxy sharp change,ok,21,0.6277777777777778,0.4222222222222222,-0.3169852402710712,0.0,1.0,2,"D_ALPHA_SHARP_CHANGE@[0.391,0.411] src=dalpha_proxy score=46.5399; DENSITY_CONTEXT_CHANGE@[0.396,0.408] src=density_proxy score=78.8513",outputs\reports\tokamark_physical_window_label_preview_shot_11941.csv
11941,11941_CANDIDATE_010,AMBIGUOUS,AMBIGUOUS,AMBIGUOUS,0.3959999921917919,0.4079999921917919,low,0_PROVISIONAL,KEEP_AMBIGUOUS,True,physical marker requires manual interpretation before validation,"overlapping physical D-alpha marker: D_ALPHA_SHARP_CHANGE@[0.391,0.411] src=dalpha_proxy score=46.5399; DENSITY_CONTEXT_CHANGE@[0.396,0.408] src=density_proxy score=78.8513",REVIEW_REQUIRED: confirm profile-gradient / pedestal proxy,REVIEW_REQUIRED: confirm soft-X / edge activity consistency,REVIEW_REQUIRED,,HARDENING_REVIEW_REQUIRED. Assign label using physical diagnostics first; inspect UNNS audit columns only after label decision. Physical marker retained for review. Do not use as validation label unless a reviewer confirms the window from physical diagnostics.,v0_1_conservative,Accepted only L_MODE/LH_TRANSITION rows initially marked ACCEPT; kept H_MODE_STABLE excluded pending external or stronger physical support; kept AMBIGUOUS/UNLABELABLE excluded; UNNS audit columns not used for label acceptance.,0.012,optional support only; do not assign label from geometry alone,True,DENSITY_CONTEXT_CHANGE from density_proxy,density proxy sharp change,ok,13,0.6277777777777778,0.4222222222222222,-0.334364411749725,0.0,1.0,2,"D_ALPHA_SHARP_CHANGE@[0.391,0.411] src=dalpha_proxy score=46.5399; DENSITY_CONTEXT_CHANGE@[0.396,0.408] src=density_proxy score=78.8513",outputs\reports\tokamark_physical_window_label_preview_shot_11941.csv
12007,12007_MANUAL_L_MODE_001,L_MODE,L_MODE,L_MODE,-0.0692000091,-0.00220000911,moderate,0_PROVISIONAL,ACCEPT,False,,pre-transition baseline before earliest D-alpha sharp change,REVIEW_REQUIRED: confirm profile-gradient / pedestal proxy,REVIEW_REQUIRED: confirm soft-X / edge activity consistency,REVIEW_REQUIRED: confirm pre-transition power/density context,,HARDENING_REVIEW_REQUIRED. Assign label using physical diagnostics first; inspect UNNS audit columns only after label decision. Conservative manual-edit label. Review D-alpha/profile/soft-X traces before final publication.,v0_1_conservative,Accepted only L_MODE/LH_TRANSITION rows initially marked ACCEPT; kept H_MODE_STABLE excluded pending external or stronger physical support; kept AMBIGUOUS/UNLABELABLE excluded; UNNS audit columns not used for label acceptance.,0.06699999999,optional support only; do not assign label from geometry alone,False,pre-transition baseline before earliest D-alpha sharp change,full diagnostic coverage available; label independent of UNNS score,ok,66,0.06,1.0,-1.12,0.0,0.106060606060606,0,,outputs\reports\tokamark_physical_window_label_preview_shot_12007.csv
