summary_ip_value,summary_ip_time,interferometer_n_e_line_value,interferometer_n_e_line_time,dalpha_voltage_proxy,dalpha_voltage_time,soft_x_lower_proxy,soft_x_lower_time,soft_x_upper_proxy,soft_x_upper_time
2474.037109375,-0.030450005054473844,,-0.030450005054473844,,-0.06426000505447298,,-0.06426000505447298,,-0.06426000505447298
2201.51513671875,-0.030200005054473844,,-0.030200005054473844,,-0.06424000505447297,,-0.06424000505447297,,-0.06424000505447297
4397.51220703125,-0.029950005054473844,,-0.029950005054473844,,-0.06422000505447296,,-0.06422000505447296,,-0.06422000505447296
5032.40087890625,-0.029700005054473844,,-0.029700005054473844,,-0.06420000505447296,,-0.06420000505447296,,-0.06420000505447296
3779.468994140625,-0.029450005054473843,,-0.029450005054473843,,-0.06418000505447295,,-0.06418000505447295,,-0.06418000505447295
3268.340576171875,-0.029200005054473843,,-0.029200005054473843,,-0.06416000505447295,,-0.06416000505447295,,-0.06416000505447295
1730.187255859375,-0.028950005054473843,,-0.028950005054473843,,-0.06414000505447294,,-0.06414000505447294,,-0.06414000505447294
598.3736572265625,-0.028700005054473843,,-0.028700005054473843,,-0.06412000505447293,,-0.06412000505447293,,-0.06412000505447293
758.742431640625,-0.028450005054473843,,-0.028450005054473843,,-0.06410000505447293,,-0.06410000505447293,,-0.06410000505447293
2536.646484375,-0.028200005054473842,,-0.028200005054473842,,-0.06408000505447292,,-0.06408000505447292,,-0.06408000505447292
1041.470947265625,-0.027950005054473842,,-0.027950005054473842,,-0.06406000505447292,,-0.06406000505447292,,-0.06406000505447292
379.5679016113281,-0.027700005054473842,,-0.027700005054473842,,-0.06404000505447291,,-0.06404000505447291,,-0.06404000505447291
-156.70663452148438,-0.02745000505447384,,-0.02745000505447384,,-0.0640200050544729,,-0.0640200050544729,,-0.0640200050544729
-2657.892822265625,-0.02720000505447384,,-0.02720000505447384,,-0.0640000050544729,,-0.0640000050544729,,-0.0640000050544729
-2258.2314453125,-0.02695000505447384,,-0.02695000505447384,,-0.06398000505447289,,-0.06398000505447289,,-0.06398000505447289
-693.8147583007812,-0.02670000505447384,,-0.02670000505447384,,-0.06396000505447288,,-0.06396000505447288,,-0.06396000505447288
-470.54840087890625,-0.02645000505447384,,-0.02645000505447384,,-0.06394000505447288,,-0.06394000505447288,,-0.06394000505447288
-1159.9742431640625,-0.02620000505447384,,-0.02620000505447384,,-0.06392000505447287,,-0.06392000505447287,,-0.06392000505447287
-1346.701416015625,-0.02595000505447384,,-0.02595000505447384,,-0.06390000505447287,,-0.06390000505447287,,-0.06390000505447287
-538.670166015625,-0.02570000505447384,,-0.02570000505447384,,-0.06388000505447286,,-0.06388000505447286,,-0.06388000505447286
-2902.3623046875,-0.02545000505447384,,-0.02545000505447384,,-0.06386000505447285,,-0.06386000505447285,,-0.06386000505447285
-2889.013427734375,-0.02520000505447384,,-0.02520000505447384,,-0.06384000505447285,,-0.06384000505447285,,-0.06384000505447285
-1121.8841552734375,-0.02495000505447384,,-0.02495000505447384,,-0.06382000505447284,,-0.06382000505447284,,-0.06382000505447284
-3599.641357421875,-0.02470000505447384,,-0.02470000505447384,,-0.06380000505447284,,-0.06380000505447284,,-0.06380000505447284
-2494.821044921875,-0.02445000505447384,,-0.02445000505447384,,-0.06378000505447283,,-0.06378000505447283,,-0.06378000505447283
-2909.149658203125,-0.02420000505447384,,-0.02420000505447384,,-0.06376000505447282,,-0.06376000505447282,,-0.06376000505447282
-3119.756591796875,-0.02395000505447384,,-0.02395000505447384,,-0.06374000505447282,,-0.06374000505447282,,-0.06374000505447282
-4395.8681640625,-0.02370000505447384,,-0.02370000505447384,,-0.06372000505447281,,-0.06372000505447281,,-0.06372000505447281
-3716.976806640625,-0.023450005054473838,,-0.023450005054473838,,-0.0637000050544728,,-0.0637000050544728,,-0.0637000050544728
-391.69110107421875,-0.023200005054473838,,-0.023200005054473838,,-0.0636800050544728,,-0.0636800050544728,,-0.0636800050544728
-327.57440185546875,-0.022950005054473838,,-0.022950005054473838,,-0.06366000505447279,,-0.06366000505447279,,-0.06366000505447279
-881.2550048828125,-0.022700005054473837,,-0.022700005054473837,,-0.06364000505447279,,-0.06364000505447279,,-0.06364000505447279
-2036.5369873046875,-0.022450005054473837,,-0.022450005054473837,,-0.06362000505447278,,-0.06362000505447278,,-0.06362000505447278
-507.0222473144531,-0.022200005054473837,,-0.022200005054473837,,-0.06360000505447277,,-0.06360000505447277,,-0.06360000505447277
-632.7991943359375,-0.021950005054473837,,-0.021950005054473837,,-0.06358000505447277,,-0.06358000505447277,,-0.06358000505447277
249.8877410888672,-0.021700005054473837,,-0.021700005054473837,,-0.06356000505447276,,-0.06356000505447276,,-0.06356000505447276
1361.9210205078125,-0.021450005054473836,,-0.021450005054473836,,-0.06354000505447276,,-0.06354000505447276,,-0.06354000505447276
94.11991119384766,-0.021200005054473836,,-0.021200005054473836,,-0.06352000505447275,,-0.06352000505447275,,-0.06352000505447275
25.27446937561035,-0.020950005054473836,,-0.020950005054473836,,-0.06350000505447274,,-0.06350000505447274,,-0.06350000505447274
-394.6483459472656,-0.020700005054473836,,-0.020700005054473836,,-0.06348000505447274,,-0.06348000505447274,,-0.06348000505447274
-562.8446044921875,-0.020450005054473835,,-0.020450005054473835,,-0.06346000505447273,,-0.06346000505447273,,-0.06346000505447273
2961.5009765625,-0.020200005054473835,,-0.020200005054473835,,-0.06344000505447273,,-0.06344000505447273,,-0.06344000505447273
2420.912109375,-0.019950005054473835,,-0.019950005054473835,,-0.06342000505447272,,-0.06342000505447272,,-0.06342000505447272
2507.62255859375,-0.019700005054473835,,-0.019700005054473835,,-0.06340000505447271,,-0.06340000505447271,,-0.06340000505447271
2374.60107421875,-0.019450005054473835,,-0.019450005054473835,,-0.06338000505447271,,-0.06338000505447271,,-0.06338000505447271
-393.7118835449219,-0.019200005054473834,,-0.019200005054473834,,-0.0633600050544727,,-0.0633600050544727,,-0.0633600050544727
1053.2509765625,-0.018950005054473834,,-0.018950005054473834,,-0.0633400050544727,,-0.0633400050544727,,-0.0633400050544727
-1359.053955078125,-0.018700005054473834,,-0.018700005054473834,,-0.06332000505447269,,-0.06332000505447269,,-0.06332000505447269
-290.4710693359375,-0.018450005054473834,,-0.018450005054473834,,-0.06330000505447268,,-0.06330000505447268,,-0.06330000505447268
248.4294891357422,-0.018200005054473833,,-0.018200005054473833,,-0.06328000505447268,,-0.06328000505447268,,-0.06328000505447268
-524.6044921875,-0.017950005054473833,,-0.017950005054473833,,-0.06326000505447267,,-0.06326000505447267,,-0.06326000505447267
-1151.0733642578125,-0.017700005054473833,,-0.017700005054473833,,-0.06324000505447266,,-0.06324000505447266,,-0.06324000505447266
-3807.56689453125,-0.017450005054473833,,-0.017450005054473833,,-0.06322000505447266,,-0.06322000505447266,,-0.06322000505447266
-2535.0185546875,-0.017200005054473833,,-0.017200005054473833,,-0.06320000505447265,,-0.06320000505447265,,-0.06320000505447265
-3607.65673828125,-0.016950005054473832,,-0.016950005054473832,,-0.06318000505447265,,-0.06318000505447265,,-0.06318000505447265
-1300.9083251953125,-0.016700005054473832,,-0.016700005054473832,,-0.06316000505447264,,-0.06316000505447264,,-0.06316000505447264
-191.38059997558594,-0.016450005054473832,,-0.016450005054473832,,-0.06314000505447263,,-0.06314000505447263,,-0.06314000505447263
-1763.0650634765625,-0.01620000505447383,,-0.01620000505447383,,-0.06312000505447263,,-0.06312000505447263,,-0.06312000505447263
-1458.0556640625,-0.01595000505447383,,-0.01595000505447383,,-0.06310000505447262,,-0.06310000505447262,,-0.06310000505447262
-4370.1171875,-0.01570000505447383,,-0.01570000505447383,,-0.06308000505447262,,-0.06308000505447262,,-0.06308000505447262
-3209.307373046875,-0.015450005054473831,,-0.015450005054473831,,-0.06306000505447261,,-0.06306000505447261,,-0.06306000505447261
-4199.76416015625,-0.01520000505447383,,-0.01520000505447383,,-0.0630400050544726,,-0.0630400050544726,,-0.0630400050544726
-2560.5068359375,-0.01495000505447383,,-0.01495000505447383,,-0.0630200050544726,,-0.0630200050544726,,-0.0630200050544726
-2088.569091796875,-0.01470000505447383,,-0.01470000505447383,,-0.06300000505447259,,-0.06300000505447259,,-0.06300000505447259
-2501.052978515625,-0.01445000505447383,,-0.01445000505447383,,-0.06298000505447258,,-0.06298000505447258,,-0.06298000505447258
-4551.689453125,-0.01420000505447383,,-0.01420000505447383,,-0.06296000505447258,,-0.06296000505447258,,-0.06296000505447258
-5933.10498046875,-0.01395000505447383,,-0.01395000505447383,,-0.06294000505447257,,-0.06294000505447257,,-0.06294000505447257
-4831.69970703125,-0.01370000505447383,,-0.01370000505447383,,-0.06292000505447257,,-0.06292000505447257,,-0.06292000505447257
-3630.955810546875,-0.01345000505447383,,-0.01345000505447383,,-0.06290000505447256,,-0.06290000505447256,,-0.06290000505447256
-1519.566162109375,-0.013200005054473829,,-0.013200005054473829,,-0.06288000505447255,,-0.06288000505447255,,-0.06288000505447255
-1563.8170166015625,-0.012950005054473829,,-0.012950005054473829,,-0.06286000505447255,,-0.06286000505447255,,-0.06286000505447255
-878.499267578125,-0.012700005054473829,,-0.012700005054473829,,-0.06284000505447254,,-0.06284000505447254,,-0.06284000505447254
-2347.39111328125,-0.012450005054473828,,-0.012450005054473828,,-0.06282000505447254,,-0.06282000505447254,,-0.06282000505447254
-1328.253662109375,-0.012200005054473828,,-0.012200005054473828,,-0.06280000505447253,,-0.06280000505447253,,-0.06280000505447253
