summary_power_nbi_value,summary_power_nbi_time,summary_ip_value,summary_ip_time,dalpha_voltage_proxy,dalpha_voltage_time,soft_x_lower_proxy,soft_x_lower_time,soft_x_upper_proxy,soft_x_upper_time
,-0.06270000505447387,5923.9443359375,-0.06270000505447387,,-0.06684000505447377,,-0.06684000505447377,,-0.06684000505447377
,-0.06245000505447387,5280.56787109375,-0.06245000505447387,,-0.06682000505447376,,-0.06682000505447376,,-0.06682000505447376
,-0.06220000505447387,1607.3287353515625,-0.06220000505447387,,-0.06680000505447375,,-0.06680000505447375,,-0.06680000505447375
,-0.06195000505447387,2115.02392578125,-0.06195000505447387,,-0.06678000505447375,,-0.06678000505447375,,-0.06678000505447375
,-0.06170000505447387,2147.46923828125,-0.06170000505447387,,-0.06676000505447374,,-0.06676000505447374,,-0.06676000505447374
,-0.06145000505447387,3080.161865234375,-0.06145000505447387,,-0.06674000505447374,,-0.06674000505447374,,-0.06674000505447374
,-0.06120000505447387,4017.85888671875,-0.06120000505447387,,-0.06672000505447373,,-0.06672000505447373,,-0.06672000505447373
,-0.06095000505447387,5376.93310546875,-0.06095000505447387,,-0.06670000505447372,,-0.06670000505447372,,-0.06670000505447372
,-0.06070000505447387,2927.8291015625,-0.06070000505447387,,-0.06668000505447372,,-0.06668000505447372,,-0.06668000505447372
,-0.06045000505447387,2263.7421875,-0.06045000505447387,,-0.06666000505447371,,-0.06666000505447371,,-0.06666000505447371
,-0.06020000505447387,1850.0125732421875,-0.06020000505447387,,-0.0666400050544737,,-0.0666400050544737,,-0.0666400050544737
,-0.05995000505447387,1613.059814453125,-0.05995000505447387,,-0.0666200050544737,,-0.0666200050544737,,-0.0666200050544737
,-0.05970000505447387,4284.783203125,-0.05970000505447387,,-0.0666000050544737,,-0.0666000050544737,,-0.0666000050544737
,-0.05945000505447387,3969.977294921875,-0.05945000505447387,,-0.06658000505447369,,-0.06658000505447369,,-0.06658000505447369
,-0.05920000505447387,1819.1278076171875,-0.05920000505447387,,-0.06656000505447368,,-0.06656000505447368,,-0.06656000505447368
,-0.05895000505447387,605.4581298828125,-0.05895000505447387,,-0.06654000505447367,,-0.06654000505447367,,-0.06654000505447367
,-0.05870000505447387,-719.4251708984375,-0.05870000505447387,,-0.06652000505447367,,-0.06652000505447367,,-0.06652000505447367
,-0.05845000505447387,846.9550170898438,-0.05845000505447387,,-0.06650000505447366,,-0.06650000505447366,,-0.06650000505447366
,-0.05820000505447387,4403.859375,-0.05820000505447387,,-0.06648000505447366,,-0.06648000505447366,,-0.06648000505447366
,-0.05795000505447387,4701.84521484375,-0.05795000505447387,,-0.06646000505447365,,-0.06646000505447365,,-0.06646000505447365
,-0.05770000505447387,4024.3681640625,-0.05770000505447387,,-0.06644000505447364,,-0.06644000505447364,,-0.06644000505447364
,-0.05745000505447387,4307.0634765625,-0.05745000505447387,,-0.06642000505447364,,-0.06642000505447364,,-0.06642000505447364
,-0.05720000505447387,2543.3095703125,-0.05720000505447387,,-0.06640000505447363,,-0.06640000505447363,,-0.06640000505447363
,-0.05695000505447387,908.3236694335938,-0.05695000505447387,,-0.06638000505447363,,-0.06638000505447363,,-0.06638000505447363
,-0.05670000505447387,1276.9866943359375,-0.05670000505447387,,-0.06636000505447362,,-0.06636000505447362,,-0.06636000505447362
,-0.05645000505447387,1157.8585205078125,-0.05645000505447387,,-0.06634000505447361,,-0.06634000505447361,,-0.06634000505447361
,-0.05620000505447387,1732.8126220703125,-0.05620000505447387,,-0.06632000505447361,,-0.06632000505447361,,-0.06632000505447361
,-0.05595000505447387,533.249267578125,-0.05595000505447387,,-0.0663000050544736,,-0.0663000050544736,,-0.0663000050544736
,-0.05570000505447387,125.26200866699219,-0.05570000505447387,,-0.0662800050544736,,-0.0662800050544736,,-0.0662800050544736
,-0.055450005054473867,-2156.264892578125,-0.055450005054473867,,-0.06626000505447359,,-0.06626000505447359,,-0.06626000505447359
,-0.055200005054473866,-4125.5478515625,-0.055200005054473866,,-0.06624000505447358,,-0.06624000505447358,,-0.06624000505447358
,-0.054950005054473866,-3203.2705078125,-0.054950005054473866,,-0.06622000505447358,,-0.06622000505447358,,-0.06622000505447358
,-0.054700005054473866,-3314.750244140625,-0.054700005054473866,,-0.06620000505447357,,-0.06620000505447357,,-0.06620000505447357
,-0.054450005054473866,-736.7445068359375,-0.054450005054473866,,-0.06618000505447356,,-0.06618000505447356,,-0.06618000505447356
,-0.054200005054473865,91.57369232177734,-0.054200005054473865,,-0.06616000505447356,,-0.06616000505447356,,-0.06616000505447356
,-0.053950005054473865,-450.90655517578125,-0.053950005054473865,,-0.06614000505447355,,-0.06614000505447355,,-0.06614000505447355
,-0.053700005054473865,41.62556457519531,-0.053700005054473865,,-0.06612000505447355,,-0.06612000505447355,,-0.06612000505447355
,-0.053450005054473865,-805.8923950195312,-0.053450005054473865,,-0.06610000505447354,,-0.06610000505447354,,-0.06610000505447354
,-0.053200005054473865,725.3912353515625,-0.053200005054473865,,-0.06608000505447353,,-0.06608000505447353,,-0.06608000505447353
,-0.052950005054473864,-99.49052429199219,-0.052950005054473864,,-0.06606000505447353,,-0.06606000505447353,,-0.06606000505447353
,-0.052700005054473864,2620.19140625,-0.052700005054473864,,-0.06604000505447352,,-0.06604000505447352,,-0.06604000505447352
,-0.052450005054473864,1006.9440307617188,-0.052450005054473864,,-0.06602000505447352,,-0.06602000505447352,,-0.06602000505447352
,-0.052200005054473864,507.642578125,-0.052200005054473864,,-0.06600000505447351,,-0.06600000505447351,,-0.06600000505447351
,-0.05195000505447386,-721.7193603515625,-0.05195000505447386,,-0.0659800050544735,,-0.0659800050544735,,-0.0659800050544735
,-0.05170000505447386,189.86691284179688,-0.05170000505447386,,-0.0659600050544735,,-0.0659600050544735,,-0.0659600050544735
,-0.05145000505447386,1059.5728759765625,-0.05145000505447386,,-0.06594000505447349,,-0.06594000505447349,,-0.06594000505447349
,-0.05120000505447386,3769.564208984375,-0.05120000505447386,,-0.06592000505447349,,-0.06592000505447349,,-0.06592000505447349
,-0.05095000505447386,3544.7041015625,-0.05095000505447386,,-0.06590000505447348,,-0.06590000505447348,,-0.06590000505447348
,-0.05070000505447386,3888.679443359375,-0.05070000505447386,,-0.06588000505447347,,-0.06588000505447347,,-0.06588000505447347
,-0.05045000505447386,2676.40234375,-0.05045000505447386,,-0.06586000505447347,,-0.06586000505447347,,-0.06586000505447347
,-0.05020000505447386,1597.774169921875,-0.05020000505447386,,-0.06584000505447346,,-0.06584000505447346,,-0.06584000505447346
,-0.04995000505447386,1808.193115234375,-0.04995000505447386,,-0.06582000505447345,,-0.06582000505447345,,-0.06582000505447345
,-0.04970000505447386,2236.08740234375,-0.04970000505447386,,-0.06580000505447345,,-0.06580000505447345,,-0.06580000505447345
,-0.04945000505447386,677.1000366210938,-0.04945000505447386,,-0.06578000505447344,,-0.06578000505447344,,-0.06578000505447344
,-0.04920000505447386,-243.21145629882812,-0.04920000505447386,,-0.06576000505447344,,-0.06576000505447344,,-0.06576000505447344
,-0.04895000505447386,-1662.2108154296875,-0.04895000505447386,,-0.06574000505447343,,-0.06574000505447343,,-0.06574000505447343
,-0.04870000505447386,-2156.15087890625,-0.04870000505447386,,-0.06572000505447342,,-0.06572000505447342,,-0.06572000505447342
,-0.04845000505447386,-2182.58984375,-0.04845000505447386,,-0.06570000505447342,,-0.06570000505447342,,-0.06570000505447342
,-0.04820000505447386,-3325.542724609375,-0.04820000505447386,,-0.06568000505447341,,-0.06568000505447341,,-0.06568000505447341
,-0.04795000505447386,-2654.044677734375,-0.04795000505447386,,-0.0656600050544734,,-0.0656600050544734,,-0.0656600050544734
,-0.04770000505447386,-1004.1975708007812,-0.04770000505447386,,-0.0656400050544734,,-0.0656400050544734,,-0.0656400050544734
,-0.04745000505447386,-866.8319091796875,-0.04745000505447386,,-0.0656200050544734,,-0.0656200050544734,,-0.0656200050544734
,-0.04720000505447386,-1649.6956787109375,-0.04720000505447386,,-0.06560000505447339,,-0.06560000505447339,,-0.06560000505447339
,-0.04695000505447386,-2889.8125,-0.04695000505447386,,-0.06558000505447338,,-0.06558000505447338,,-0.06558000505447338
,-0.04670000505447386,-3502.531005859375,-0.04670000505447386,,-0.06556000505447337,,-0.06556000505447337,,-0.06556000505447337
,-0.04645000505447386,-1116.3223876953125,-0.04645000505447386,,-0.06554000505447337,,-0.06554000505447337,,-0.06554000505447337
,-0.04620000505447386,-1225.798095703125,-0.04620000505447386,,-0.06552000505447336,,-0.06552000505447336,,-0.06552000505447336
,-0.04595000505447386,-371.9759216308594,-0.04595000505447386,,-0.06550000505447336,,-0.06550000505447336,,-0.06550000505447336
,-0.04570000505447386,-89.23792266845703,-0.04570000505447386,,-0.06548000505447335,,-0.06548000505447335,,-0.06548000505447335
,-0.04545000505447386,-987.5927734375,-0.04545000505447386,,-0.06546000505447334,,-0.06546000505447334,,-0.06546000505447334
,-0.04520000505447386,-2665.395263671875,-0.04520000505447386,,-0.06544000505447334,,-0.06544000505447334,,-0.06544000505447334
,-0.04495000505447386,-773.11328125,-0.04495000505447386,,-0.06542000505447333,,-0.06542000505447333,,-0.06542000505447333
,-0.04470000505447386,1040.3402099609375,-0.04470000505447386,,-0.06540000505447333,,-0.06540000505447333,,-0.06540000505447333
,-0.04445000505447386,2411.064453125,-0.04445000505447386,,-0.06538000505447332,,-0.06538000505447332,,-0.06538000505447332
,-0.044200005054473857,3372.91796875,-0.044200005054473857,,-0.06536000505447331,,-0.06536000505447331,,-0.06536000505447331
,-0.043950005054473856,3217.82421875,-0.043950005054473856,,-0.06534000505447331,,-0.06534000505447331,,-0.06534000505447331
,-0.043700005054473856,410.8207702636719,-0.043700005054473856,,-0.0653200050544733,,-0.0653200050544733,,-0.0653200050544733
,-0.043450005054473856,1074.48974609375,-0.043450005054473856,,-0.0653000050544733,,-0.0653000050544733,,-0.0653000050544733
,-0.043200005054473856,1747.94140625,-0.043200005054473856,,-0.06528000505447329,,-0.06528000505447329,,-0.06528000505447329
,-0.042950005054473855,1504.09716796875,-0.042950005054473855,,-0.06526000505447328,,-0.06526000505447328,,-0.06526000505447328
,-0.042700005054473855,828.3223876953125,-0.042700005054473855,,-0.06524000505447328,,-0.06524000505447328,,-0.06524000505447328
,-0.042450005054473855,1296.006103515625,-0.042450005054473855,,-0.06522000505447327,,-0.06522000505447327,,-0.06522000505447327
,-0.042200005054473855,34.090187072753906,-0.042200005054473855,,-0.06520000505447326,,-0.06520000505447326,,-0.06520000505447326
,-0.041950005054473855,-1278.3758544921875,-0.041950005054473855,,-0.06518000505447326,,-0.06518000505447326,,-0.06518000505447326
,-0.041700005054473854,-1336.8741455078125,-0.041700005054473854,,-0.06516000505447325,,-0.06516000505447325,,-0.06516000505447325
,-0.041450005054473854,-903.9525146484375,-0.041450005054473854,,-0.06514000505447325,,-0.06514000505447325,,-0.06514000505447325
,-0.041200005054473854,9.499564170837402,-0.041200005054473854,,-0.06512000505447324,,-0.06512000505447324,,-0.06512000505447324
,-0.040950005054473854,1102.7904052734375,-0.040950005054473854,,-0.06510000505447323,,-0.06510000505447323,,-0.06510000505447323
,-0.04070000505447385,-370.94146728515625,-0.04070000505447385,,-0.06508000505447323,,-0.06508000505447323,,-0.06508000505447323
,-0.04045000505447385,-140.32217407226562,-0.04045000505447385,,-0.06506000505447322,,-0.06506000505447322,,-0.06506000505447322
,-0.04020000505447385,596.9561157226562,-0.04020000505447385,,-0.06504000505447322,,-0.06504000505447322,,-0.06504000505447322
,-0.03995000505447385,384.6730041503906,-0.03995000505447385,,-0.06502000505447321,,-0.06502000505447321,,-0.06502000505447321
,-0.03970000505447385,2157.850830078125,-0.03970000505447385,,-0.0650000050544732,,-0.0650000050544732,,-0.0650000050544732
,-0.03945000505447385,581.1196899414062,-0.03945000505447385,,-0.0649800050544732,,-0.0649800050544732,,-0.0649800050544732
,-0.03920000505447385,558.16796875,-0.03920000505447385,,-0.06496000505447319,,-0.06496000505447319,,-0.06496000505447319
,-0.03895000505447385,-322.6977233886719,-0.03895000505447385,,-0.06494000505447318,,-0.06494000505447318,,-0.06494000505447318
,-0.03870000505447385,-1021.1583251953125,-0.03870000505447385,,-0.06492000505447318,,-0.06492000505447318,,-0.06492000505447318
,-0.03845000505447385,-787.1107788085938,-0.03845000505447385,,-0.06490000505447317,,-0.06490000505447317,,-0.06490000505447317
,-0.03820000505447385,198.9486846923828,-0.03820000505447385,,-0.06488000505447317,,-0.06488000505447317,,-0.06488000505447317
,-0.03795000505447385,1474.183349609375,-0.03795000505447385,,-0.06486000505447316,,-0.06486000505447316,,-0.06486000505447316
,-0.03770000505447385,1285.37255859375,-0.03770000505447385,,-0.06484000505447315,,-0.06484000505447315,,-0.06484000505447315
,-0.03745000505447385,1401.4970703125,-0.03745000505447385,,-0.06482000505447315,,-0.06482000505447315,,-0.06482000505447315
,-0.03720000505447385,-963.9720458984375,-0.03720000505447385,,-0.06480000505447314,,-0.06480000505447314,,-0.06480000505447314
,-0.03695000505447385,-1539.1201171875,-0.03695000505447385,,-0.06478000505447314,,-0.06478000505447314,,-0.06478000505447314
,-0.03670000505447385,-1672.3997802734375,-0.03670000505447385,,-0.06476000505447313,,-0.06476000505447313,,-0.06476000505447313
,-0.03645000505447385,60.10049819946289,-0.03645000505447385,,-0.06474000505447312,,-0.06474000505447312,,-0.06474000505447312
,-0.03620000505447385,67.26200866699219,-0.03620000505447385,,-0.06472000505447312,,-0.06472000505447312,,-0.06472000505447312
,-0.03595000505447385,4.672840595245361,-0.03595000505447385,,-0.06470000505447311,,-0.06470000505447311,,-0.06470000505447311
,-0.03570000505447385,-958.6338500976562,-0.03570000505447385,,-0.0646800050544731,,-0.0646800050544731,,-0.0646800050544731
,-0.03545000505447385,-1476.0205078125,-0.03545000505447385,,-0.0646600050544731,,-0.0646600050544731,,-0.0646600050544731
,-0.03520000505447385,-1777.4288330078125,-0.03520000505447385,,-0.0646400050544731,,-0.0646400050544731,,-0.0646400050544731
,-0.03495000505447385,-1046.8775634765625,-0.03495000505447385,,-0.06462000505447309,,-0.06462000505447309,,-0.06462000505447309
,-0.03470000505447385,1963.1019287109375,-0.03470000505447385,,-0.06460000505447308,,-0.06460000505447308,,-0.06460000505447308
,-0.03445000505447385,2857.78759765625,-0.03445000505447385,,-0.06458000505447307,,-0.06458000505447307,,-0.06458000505447307
,-0.03420000505447385,2585.328369140625,-0.03420000505447385,,-0.06456000505447307,,-0.06456000505447307,,-0.06456000505447307
,-0.03395000505447385,1509.02294921875,-0.03395000505447385,,-0.06454000505447306,,-0.06454000505447306,,-0.06454000505447306
,-0.03370000505447385,632.9019775390625,-0.03370000505447385,,-0.06452000505447306,,-0.06452000505447306,,-0.06452000505447306
,-0.03345000505447385,905.7294921875,-0.03345000505447385,,-0.06450000505447305,,-0.06450000505447305,,-0.06450000505447305
,-0.03320000505447385,1134.1766357421875,-0.03320000505447385,,-0.06448000505447304,,-0.06448000505447304,,-0.06448000505447304
,-0.03295000505447385,647.5067138671875,-0.03295000505447385,,-0.06446000505447304,,-0.06446000505447304,,-0.06446000505447304
,-0.032700005054473846,91.88421630859375,-0.032700005054473846,,-0.06444000505447303,,-0.06444000505447303,,-0.06444000505447303
,-0.032450005054473846,-1233.8695068359375,-0.032450005054473846,,-0.06442000505447303,,-0.06442000505447303,,-0.06442000505447303
,-0.032200005054473846,-2448.57177734375,-0.032200005054473846,,-0.06440000505447302,,-0.06440000505447302,,-0.06440000505447302
,-0.031950005054473846,-4426.302734375,-0.031950005054473846,,-0.06438000505447301,,-0.06438000505447301,,-0.06438000505447301
,-0.031700005054473845,-3790.40625,-0.031700005054473845,,-0.06436000505447301,,-0.06436000505447301,,-0.06436000505447301
,-0.031450005054473845,-2306.001953125,-0.031450005054473845,,-0.064340005054473,,-0.064340005054473,,-0.064340005054473
,-0.031200005054473845,-877.0639038085938,-0.031200005054473845,,-0.064320005054473,,-0.064320005054473,,-0.064320005054473
,-0.030950005054473845,-1480.818603515625,-0.030950005054473845,,-0.06430000505447299,,-0.06430000505447299,,-0.06430000505447299
,-0.030700005054473845,-2482.22509765625,-0.030700005054473845,,-0.06428000505447298,,-0.06428000505447298,,-0.06428000505447298
,-0.030450005054473844,-4070.138427734375,-0.030450005054473844,,-0.06426000505447298,,-0.06426000505447298,,-0.06426000505447298
,-0.030200005054473844,-4104.16064453125,-0.030200005054473844,,-0.06424000505447297,,-0.06424000505447297,,-0.06424000505447297
,-0.029950005054473844,-2447.45703125,-0.029950005054473844,,-0.06422000505447296,,-0.06422000505447296,,-0.06422000505447296
,-0.029700005054473844,-2511.59765625,-0.029700005054473844,,-0.06420000505447296,,-0.06420000505447296,,-0.06420000505447296
,-0.029450005054473843,-2612.286865234375,-0.029450005054473843,,-0.06418000505447295,,-0.06418000505447295,,-0.06418000505447295
,-0.029200005054473843,-4527.67431640625,-0.029200005054473843,,-0.06416000505447295,,-0.06416000505447295,,-0.06416000505447295
,-0.028950005054473843,-6748.84521484375,-0.028950005054473843,,-0.06414000505447294,,-0.06414000505447294,,-0.06414000505447294
,-0.028700005054473843,-6323.51611328125,-0.028700005054473843,,-0.06412000505447293,,-0.06412000505447293,,-0.06412000505447293
,-0.028450005054473843,-6431.16796875,-0.028450005054473843,,-0.06410000505447293,,-0.06410000505447293,,-0.06410000505447293
,-0.028200005054473842,-4421.57666015625,-0.028200005054473842,,-0.06408000505447292,,-0.06408000505447292,,-0.06408000505447292
,-0.027950005054473842,-4329.166015625,-0.027950005054473842,,-0.06406000505447292,,-0.06406000505447292,,-0.06406000505447292
,-0.027700005054473842,-4591.8681640625,-0.027700005054473842,,-0.06404000505447291,,-0.06404000505447291,,-0.06404000505447291
,-0.02745000505447384,-4135.6142578125,-0.02745000505447384,,-0.0640200050544729,,-0.0640200050544729,,-0.0640200050544729
,-0.02720000505447384,-5118.560546875,-0.02720000505447384,,-0.0640000050544729,,-0.0640000050544729,,-0.0640000050544729
,-0.02695000505447384,-3394.943603515625,-0.02695000505447384,,-0.06398000505447289,,-0.06398000505447289,,-0.06398000505447289
,-0.02670000505447384,-3525.84912109375,-0.02670000505447384,,-0.06396000505447288,,-0.06396000505447288,,-0.06396000505447288
,-0.02645000505447384,-1320.163330078125,-0.02645000505447384,,-0.06394000505447288,,-0.06394000505447288,,-0.06394000505447288
,-0.02620000505447384,-997.4140014648438,-0.02620000505447384,,-0.06392000505447287,,-0.06392000505447287,,-0.06392000505447287
,-0.02595000505447384,-760.439208984375,-0.02595000505447384,,-0.06390000505447287,,-0.06390000505447287,,-0.06390000505447287
,-0.02570000505447384,-1669.14111328125,-0.02570000505447384,,-0.06388000505447286,,-0.06388000505447286,,-0.06388000505447286
,-0.02545000505447384,-1719.902587890625,-0.02545000505447384,,-0.06386000505447285,,-0.06386000505447285,,-0.06386000505447285
,-0.02520000505447384,575.2329711914062,-0.02520000505447384,,-0.06384000505447285,,-0.06384000505447285,,-0.06384000505447285
,-0.02495000505447384,3416.337890625,-0.02495000505447384,,-0.06382000505447284,,-0.06382000505447284,,-0.06382000505447284
,-0.02470000505447384,4089.282470703125,-0.02470000505447384,,-0.06380000505447284,,-0.06380000505447284,,-0.06380000505447284
,-0.02445000505447384,3564.84423828125,-0.02445000505447384,,-0.06378000505447283,,-0.06378000505447283,,-0.06378000505447283
,-0.02420000505447384,4161.85791015625,-0.02420000505447384,,-0.06376000505447282,,-0.06376000505447282,,-0.06376000505447282
,-0.02395000505447384,3435.64111328125,-0.02395000505447384,,-0.06374000505447282,,-0.06374000505447282,,-0.06374000505447282
,-0.02370000505447384,2635.177001953125,-0.02370000505447384,,-0.06372000505447281,,-0.06372000505447281,,-0.06372000505447281
,-0.023450005054473838,2012.5169677734375,-0.023450005054473838,,-0.0637000050544728,,-0.0637000050544728,,-0.0637000050544728
,-0.023200005054473838,1219.02783203125,-0.023200005054473838,,-0.0636800050544728,,-0.0636800050544728,,-0.0636800050544728
,-0.022950005054473838,1103.9041748046875,-0.022950005054473838,,-0.06366000505447279,,-0.06366000505447279,,-0.06366000505447279
,-0.022700005054473837,1456.175048828125,-0.022700005054473837,,-0.06364000505447279,,-0.06364000505447279,,-0.06364000505447279
,-0.022450005054473837,848.3294067382812,-0.022450005054473837,,-0.06362000505447278,,-0.06362000505447278,,-0.06362000505447278
,-0.022200005054473837,-1826.4071044921875,-0.022200005054473837,,-0.06360000505447277,,-0.06360000505447277,,-0.06360000505447277
,-0.021950005054473837,-1644.241943359375,-0.021950005054473837,,-0.06358000505447277,,-0.06358000505447277,,-0.06358000505447277
,-0.021700005054473837,-1976.2550048828125,-0.021700005054473837,,-0.06356000505447276,,-0.06356000505447276,,-0.06356000505447276
,-0.021450005054473836,226.88644409179688,-0.021450005054473836,,-0.06354000505447276,,-0.06354000505447276,,-0.06354000505447276
,-0.021200005054473836,1321.251953125,-0.021200005054473836,,-0.06352000505447275,,-0.06352000505447275,,-0.06352000505447275
,-0.020950005054473836,849.3466796875,-0.020950005054473836,,-0.06350000505447274,,-0.06350000505447274,,-0.06350000505447274
,-0.020700005054473836,-1019.3056030273438,-0.020700005054473836,,-0.06348000505447274,,-0.06348000505447274,,-0.06348000505447274
,-0.020450005054473835,-1025.71337890625,-0.020450005054473835,,-0.06346000505447273,,-0.06346000505447273,,-0.06346000505447273
,-0.020200005054473835,-1827.5673828125,-0.020200005054473835,,-0.06344000505447273,,-0.06344000505447273,,-0.06344000505447273
,-0.019950005054473835,-728.0242919921875,-0.019950005054473835,,-0.06342000505447272,,-0.06342000505447272,,-0.06342000505447272
,-0.019700005054473835,1042.0535888671875,-0.019700005054473835,,-0.06340000505447271,,-0.06340000505447271,,-0.06340000505447271
,-0.019450005054473835,153.25831604003906,-0.019450005054473835,,-0.06338000505447271,,-0.06338000505447271,,-0.06338000505447271
,-0.019200005054473834,-1997.8438720703125,-0.019200005054473834,,-0.0633600050544727,,-0.0633600050544727,,-0.0633600050544727
,-0.018950005054473834,-4436.9501953125,-0.018950005054473834,,-0.0633400050544727,,-0.0633400050544727,,-0.0633400050544727
,-0.018700005054473834,-3182.415283203125,-0.018700005054473834,,-0.06332000505447269,,-0.06332000505447269,,-0.06332000505447269
,-0.018450005054473834,-2806.056884765625,-0.018450005054473834,,-0.06330000505447268,,-0.06330000505447268,,-0.06330000505447268
,-0.018200005054473833,-606.0098876953125,-0.018200005054473833,,-0.06328000505447268,,-0.06328000505447268,,-0.06328000505447268
,-0.017950005054473833,1111.382568359375,-0.017950005054473833,,-0.06326000505447267,,-0.06326000505447267,,-0.06326000505447267
,-0.017700005054473833,448.2454528808594,-0.017700005054473833,,-0.06324000505447266,,-0.06324000505447266,,-0.06324000505447266
,-0.017450005054473833,42.288597106933594,-0.017450005054473833,,-0.06322000505447266,,-0.06322000505447266,,-0.06322000505447266
,-0.017200005054473833,199.7210693359375,-0.017200005054473833,,-0.06320000505447265,,-0.06320000505447265,,-0.06320000505447265
,-0.016950005054473832,1409.3826904296875,-0.016950005054473832,,-0.06318000505447265,,-0.06318000505447265,,-0.06318000505447265
,-0.016700005054473832,434.3835754394531,-0.016700005054473832,,-0.06316000505447264,,-0.06316000505447264,,-0.06316000505447264
,-0.016450005054473832,1820.449951171875,-0.016450005054473832,,-0.06314000505447263,,-0.06314000505447263,,-0.06314000505447263
,-0.01620000505447383,4212.9921875,-0.01620000505447383,,-0.06312000505447263,,-0.06312000505447263,,-0.06312000505447263
,-0.01595000505447383,3082.494384765625,-0.01595000505447383,,-0.06310000505447262,,-0.06310000505447262,,-0.06310000505447262
,-0.01570000505447383,2280.7978515625,-0.01570000505447383,,-0.06308000505447262,,-0.06308000505447262,,-0.06308000505447262
,-0.015450005054473831,658.1537475585938,-0.015450005054473831,,-0.06306000505447261,,-0.06306000505447261,,-0.06306000505447261
,-0.01520000505447383,1110.471923828125,-0.01520000505447383,,-0.0630400050544726,,-0.0630400050544726,,-0.0630400050544726
,-0.01495000505447383,2454.48388671875,-0.01495000505447383,,-0.0630200050544726,,-0.0630200050544726,,-0.0630200050544726
,-0.01470000505447383,4090.5732421875,-0.01470000505447383,,-0.06300000505447259,,-0.06300000505447259,,-0.06300000505447259
,-0.01445000505447383,3554.624755859375,-0.01445000505447383,,-0.06298000505447258,,-0.06298000505447258,,-0.06298000505447258
,-0.01420000505447383,4782.849609375,-0.01420000505447383,,-0.06296000505447258,,-0.06296000505447258,,-0.06296000505447258
,-0.01395000505447383,2012.937255859375,-0.01395000505447383,,-0.06294000505447257,,-0.06294000505447257,,-0.06294000505447257
,-0.01370000505447383,270.9227600097656,-0.01370000505447383,,-0.06292000505447257,,-0.06292000505447257,,-0.06292000505447257
,-0.01345000505447383,-170.09307861328125,-0.01345000505447383,,-0.06290000505447256,,-0.06290000505447256,,-0.06290000505447256
,-0.013200005054473829,1945.38916015625,-0.013200005054473829,,-0.06288000505447255,,-0.06288000505447255,,-0.06288000505447255
,-0.012950005054473829,2913.14794921875,-0.012950005054473829,,-0.06286000505447255,,-0.06286000505447255,,-0.06286000505447255
,-0.012700005054473829,515.8551025390625,-0.012700005054473829,,-0.06284000505447254,,-0.06284000505447254,,-0.06284000505447254
,-0.012450005054473828,732.5411376953125,-0.012450005054473828,,-0.06282000505447254,,-0.06282000505447254,,-0.06282000505447254
,-0.012200005054473828,-2857.236328125,-0.012200005054473828,,-0.06280000505447253,,-0.06280000505447253,,-0.06280000505447253
