shot_id,rows,candidate_class,candidate_score,campaign,split_membership,core_required_present,profile_preferred_present,edge_activity_present,supporting_present,missing_core_required,missing_profile_preferred,missing_edge_activity,loaded_signal_arrays,failed_signal_arrays,raw_positive_count,raw_negative_count,raw_ambiguous_count,raw_insufficient_count,raw_positive_fraction,raw_negative_fraction,raw_ambiguous_fraction,raw_insufficient_fraction,conf_positive_count,conf_negative_count,conf_ambiguous_count,conf_low_confidence_count,conf_positive_fraction,conf_negative_fraction,conf_ambiguous_fraction,conf_low_confidence_fraction,m_edge_raw_finite_count,m_edge_raw_finite_fraction,m_edge_raw_min,m_edge_raw_median,m_edge_raw_mean,m_edge_raw_max,m_edge_raw_std,m_edge_conf_finite_count,m_edge_conf_finite_fraction,m_edge_conf_min,m_edge_conf_median,m_edge_conf_mean,m_edge_conf_max,m_edge_conf_std,m_edge_conf_simple_finite_count,m_edge_conf_simple_finite_fraction,m_edge_conf_simple_min,m_edge_conf_simple_median,m_edge_conf_simple_mean,m_edge_conf_simple_max,m_edge_conf_simple_std,delta_conf_minus_raw_finite_count,delta_conf_minus_raw_finite_fraction,delta_conf_minus_raw_min,delta_conf_minus_raw_median,delta_conf_minus_raw_mean,delta_conf_minus_raw_max,delta_conf_minus_raw_std,Q_power_finite_count,Q_power_finite_fraction,Q_power_min,Q_power_median,Q_power_mean,Q_power_max,Q_power_std,Q_density_finite_count,Q_density_finite_fraction,Q_density_min,Q_density_median,Q_density_mean,Q_density_max,Q_density_std,Q_edge_finite_count,Q_edge_finite_fraction,Q_edge_min,Q_edge_median,Q_edge_mean,Q_edge_max,Q_edge_std,Q_profile_finite_count,Q_profile_finite_fraction,Q_profile_min,Q_profile_median,Q_profile_mean,Q_profile_max,Q_profile_std,Q_geometry_finite_count,Q_geometry_finite_fraction,Q_geometry_min,Q_geometry_median,Q_geometry_mean,Q_geometry_max,Q_geometry_std,Q_missing_finite_count,Q_missing_finite_fraction,Q_missing_min,Q_missing_median,Q_missing_mean,Q_missing_max,Q_missing_std,Q_diag_finite_count,Q_diag_finite_fraction,Q_diag_min,Q_diag_median,Q_diag_mean,Q_diag_max,Q_diag_std,Q_capacity_finite_count,Q_capacity_finite_fraction,Q_capacity_min,Q_capacity_median,Q_capacity_mean,Q_capacity_max,Q_capacity_std,Q_fragmentation_finite_count,Q_fragmentation_finite_fraction,Q_fragmentation_min,Q_fragmentation_median,Q_fragmentation_mean,Q_fragmentation_max,Q_fragmentation_std,P_missing_critical_finite_count,P_missing_critical_finite_fraction,P_missing_critical_min,P_missing_critical_median,P_missing_critical_mean,P_missing_critical_max,P_missing_critical_std,confidence_structural_score,global_diagnostic_availability,output_csv,output_json,output_md,confidence_panel_rank
11802,496,CORE_DALPHA_GEOMETRY_CANDIDATE,71.429,M5,train,8,0,2,9,,thomson_scattering-t_e;thomson_scattering-n_e,,14,2,237,35,166,58,0.4778225806451613,0.07056451612903226,0.3346774193548387,0.11693548387096774,0,165,273,58,0.0,0.3326612903225806,0.5504032258064516,0.11693548387096774,438,0.8830645161290323,-0.5510019845313796,0.2272139923805621,0.17669800023969323,0.6060794925373134,0.2441123105851876,496,1.0,-1.12,-0.15632403369187803,-0.2838691284330906,0.12508546652329838,0.3506693693200773,496,1.0,-0.345906801400255,0.12954302836557402,0.11774003355901348,0.4478254028192371,0.16871165300043006,438,0.8830645161290323,-0.5045681740466708,-0.3645229600715066,-0.34984660230090997,-0.11104641002821192,0.07692280839181899,496,1.0,0.3,1.0,0.9181451612903225,1.0,0.2249403753810927,496,1.0,0.0,1.0,0.8830645161290323,1.0,0.32134339340156104,496,1.0,0.0,1.0,0.8830645161290323,1.0,0.32134339340156104,496,1.0,0.0,0.0,0.0,0.0,0.0,496,1.0,0.0,1.0,0.6370967741935484,1.0,0.4808372640568982,496,1.0,0.0,0.7777777777777778,0.6321684587813621,0.7777777777777778,0.24836108970790538,496,1.0,0.06,0.7388888888888888,0.6321729390681005,0.7388888888888888,0.21340748450076377,496,1.0,0.0,0.8500000000000001,0.7014112903225806,0.8500000000000001,0.2687861457192189,496,1.0,0.12,0.5555555555555556,0.4936917562724014,0.5555555555555556,0.13726763780451984,496,1.0,0.41111111111111115,0.41111111111111115,0.48270609318996427,1.0,0.18829921884361173,-4.514658816057345,"{'has_nbi_global': True, 'has_ip_global': True, 'has_density_global': True, 'has_dalpha_global': True, 'has_softx_lower_global': True, 'has_softx_upper_global': True, 'has_te_global': False, 'has_ne_global': False}",outputs\reports\tokamark_shot_11802_m_edge_confidence_revision.csv,outputs\reports\tokamark_shot_11802_m_edge_confidence_revision.json,outputs\reports\tokamark_shot_11802_m_edge_confidence_revision.md,12
11830,376,PROFILE_DALPHA_CANDIDATE,81.429,M5,train,8,2,0,9,,,soft_x_rays-horizontal_cam_lower;soft_x_rays-horizontal_cam_upper,14,2,85,86,147,58,0.22606382978723405,0.22872340425531915,0.39095744680851063,0.15425531914893617,0,192,126,58,0.0,0.5106382978723404,0.3351063829787234,0.15425531914893617,318,0.8457446808510638,-0.7458024540979937,-0.0366667633920926,0.00505370484368635,0.3879011835469034,0.2344376281858663,376,1.0,-1.12,-0.32261542860598647,-0.40900524654811193,0.17554285752597742,0.39706475401567476,376,1.0,-0.36668620659818024,0.0,0.017604127508436603,0.3351035224530193,0.15275413225712212,318,0.8457446808510638,-0.709269014620937,-0.21529791741970533,-0.2843806630263596,-0.13763041024031386,0.1366550235920044,376,1.0,0.3,1.0,0.8920212765957446,1.0,0.25283532521181856,376,1.0,0.0,1.0,0.8457446808510638,1.0,0.36119332173116947,376,1.0,0.0,0.5,0.4228723404255319,0.5,0.18059666086558473,376,1.0,0.0,1.0,0.5851063829787234,1.0,0.4927036671025281,376,1.0,0.0,1.0,0.5319148936170213,1.0,0.49898039998121585,376,1.0,0.0,0.7777777777777778,0.5301418439716311,0.7777777777777778,0.2911852825421928,376,1.0,0.06,0.8638888888888888,0.6369592198581558,0.8638888888888888,0.2901462195432341,376,1.0,0.0,0.8,0.5747340425531916,0.8,0.2850204052244261,376,1.0,0.12,0.9555555555555556,0.6968794326241136,0.9555555555555556,0.3203997239378363,376,1.0,0.11111111111111112,0.11111111111111112,0.3588652482269504,1.0,0.32687630890271796,-6.481597500078069,"{'has_nbi_global': True, 'has_ip_global': True, 'has_density_global': True, 'has_dalpha_global': True, 'has_softx_lower_global': False, 'has_softx_upper_global': False, 'has_te_global': True, 'has_ne_global': True}",outputs\reports\tokamark_shot_11830_m_edge_confidence_revision.csv,outputs\reports\tokamark_shot_11830_m_edge_confidence_revision.json,outputs\reports\tokamark_shot_11830_m_edge_confidence_revision.md,13
11780,499,PARTIAL_DALPHA_CANDIDATE,65.179,M5,train,7,0,2,9,summary-power_nbi,thomson_scattering-t_e;thomson_scattering-n_e,,13,3,248,101,92,58,0.4969939879759519,0.20240480961923848,0.1843687374749499,0.11623246492985972,0,202,239,58,0.0,0.40480961923847697,0.4789579158316633,0.11623246492985972,441,0.8837675350701403,-0.6396636829560278,0.3086218473253393,0.13574011405009084,0.6542070150619366,0.376198878707031,499,1.0,-1.12,-0.23779475998753213,-0.368623248531723,-0.0239910206791899,0.32537660029321064,499,1.0,-0.30846004266990673,0.11494629563042685,0.08190779196083313,0.38816282893674897,0.19437944839079505,441,0.8837675350701403,-0.6781980357411265,-0.4687586048921461,-0.4055428374453964,-0.03352881294613852,0.19583254361534785,499,1.0,0.3,0.3,0.29999999999999993,0.3,5.551115123125783e-17,499,1.0,0.0,1.0,0.8837675350701403,1.0,0.32050347740108626,499,1.0,0.0,1.0,0.8837675350701403,1.0,0.32050347740108626,499,1.0,0.0,0.0,0.0,0.0,0.0,499,1.0,0.0,1.0,0.6312625250501002,1.0,0.48246258872317943,499,1.0,0.0,0.6666666666666667,0.533066132264529,0.6666666666666667,0.21512590202132634,499,1.0,0.06,0.5933333333333333,0.5032865731462927,0.5933333333333333,0.16754284734334804,499,1.0,0.0,0.8500000000000001,0.7007014028056111,0.8500000000000001,0.2679329863760954,499,1.0,0.12,0.25333333333333335,0.22661322645290582,0.25333333333333335,0.04302518040426526,499,1.0,0.6166666666666667,0.6166666666666667,0.6640280561122246,1.0,0.12193353613071335,-6.687802271209086,"{'has_nbi_global': False, 'has_ip_global': True, 'has_density_global': True, 'has_dalpha_global': True, 'has_softx_lower_global': True, 'has_softx_upper_global': True, 'has_te_global': False, 'has_ne_global': False}",outputs\reports\tokamark_shot_11780_m_edge_confidence_revision.csv,outputs\reports\tokamark_shot_11780_m_edge_confidence_revision.json,outputs\reports\tokamark_shot_11780_m_edge_confidence_revision.md,14
12034,604,CORE_DALPHA_GEOMETRY_CANDIDATE,72.143,M5,train,8,0,2,10,,thomson_scattering-t_e;thomson_scattering-n_e,,14,2,227,41,287,49,0.3758278145695364,0.06788079470198675,0.47516556291390727,0.08112582781456953,0,309,246,49,0.0,0.5115894039735099,0.40728476821192056,0.08112582781456953,555,0.9188741721854304,-0.292441322840642,0.1106317373259898,0.17478171774920323,0.5750455213606706,0.23287723928147386,604,1.0,-1.12,-0.24341130686722035,-0.27286036504945393,0.11331735468599263,0.2870268442606149,604,1.0,-0.2160816440989188,0.05830095684418139,0.10472626714965272,0.42489474633871765,0.15428993704753993,555,0.9188741721854304,-0.7313297106784369,-0.3819752354566686,-0.37284957448770806,-0.17336418984462498,0.15284754395469421,604,1.0,0.3,1.0,0.9432119205298014,1.0,0.1911197783046681,604,1.0,0.0,1.0,0.8129139072847682,1.0,0.38998062340041906,604,1.0,0.0,1.0,0.9188741721854304,1.0,0.27302825472095443,604,1.0,0.0,0.0,0.0,0.0,0.0,604,1.0,0.0,1.0,0.7201986754966887,1.0,0.4489014850827561,604,1.0,0.0,0.7777777777777778,0.6587564385577631,0.7777777777777778,0.22641097942132443,604,1.0,0.06,0.7388888888888888,0.6452557027225901,0.7388888888888888,0.19313856141967897,604,1.0,0.0,0.8500000000000001,0.7148178807947019,0.8500000000000001,0.25593899303759554,604,1.0,0.12,0.5555555555555556,0.509036055923473,0.5555555555555556,0.11781461066891807,604,1.0,0.41111111111111115,0.41111111111111115,0.4616813833701251,1.0,0.16005362582218194,-6.864020183931915,"{'has_nbi_global': True, 'has_ip_global': True, 'has_density_global': True, 'has_dalpha_global': True, 'has_softx_lower_global': True, 'has_softx_upper_global': True, 'has_te_global': False, 'has_ne_global': False}",outputs\reports\tokamark_shot_12034_m_edge_confidence_revision.csv,outputs\reports\tokamark_shot_12034_m_edge_confidence_revision.json,outputs\reports\tokamark_shot_12034_m_edge_confidence_revision.md,15
11772,479,PARTIAL_DALPHA_CANDIDATE,65.179,M5,train,7,0,2,9,summary-power_nbi,thomson_scattering-t_e;thomson_scattering-n_e,,13,3,315,90,15,59,0.6576200417536534,0.18789144050104384,0.031315240083507306,0.12317327766179541,0,213,207,59,0.0,0.44467640918580376,0.4321503131524008,0.12317327766179541,420,0.8768267223382046,-0.6874205746253836,0.3667275619713972,0.21115469024190978,0.6129985416746535,0.37325035787955985,479,1.0,-1.12,-0.21273068565586295,-0.37428957575676924,-0.059217055864750345,0.32008866917556883,479,1.0,-0.3314894770971294,0.20391287688448362,0.11856495417380085,0.3637124680602944,0.19301521587980033,420,0.8768267223382046,-0.6724548317562484,-0.5704898143758028,-0.48068970640260617,-0.016525670154919014,0.21577589376939624,479,1.0,0.3,0.3,0.29999999999999993,0.3,5.551115123125783e-17,479,1.0,0.0,1.0,0.8768267223382046,1.0,0.3286360012716892,479,1.0,0.0,1.0,0.8768267223382046,1.0,0.3286360012716892,479,1.0,0.0,0.0,0.0,0.0,0.0,479,1.0,0.0,1.0,0.6263048016701461,1.0,0.4837841430587252,479,1.0,0.0,0.6666666666666667,0.5288796102992346,0.6666666666666667,0.21938518393659306,479,1.0,0.06,0.5933333333333333,0.4998051496172582,0.5933333333333333,0.17140973310698246,479,1.0,0.0,0.8500000000000001,0.6951983298538622,0.8500000000000001,0.273952574102409,479,1.0,0.12,0.25333333333333335,0.22577592205984692,0.25333333333333335,0.043877036787318614,479,1.0,0.6166666666666667,0.6166666666666667,0.6666666666666669,1.0,0.1250222279780482,-7.3552122477383435,"{'has_nbi_global': False, 'has_ip_global': True, 'has_density_global': True, 'has_dalpha_global': True, 'has_softx_lower_global': True, 'has_softx_upper_global': True, 'has_te_global': False, 'has_ne_global': False}",outputs\reports\tokamark_shot_11772_m_edge_confidence_revision.csv,outputs\reports\tokamark_shot_11772_m_edge_confidence_revision.json,outputs\reports\tokamark_shot_11772_m_edge_confidence_revision.md,16
11876,537,CORE_DALPHA_GEOMETRY_CANDIDATE,72.143,M5,train,8,0,2,10,,thomson_scattering-t_e;thomson_scattering-n_e,,14,2,116,89,271,61,0.21601489757914338,0.16573556797020483,0.5046554934823091,0.11359404096834265,0,296,180,61,0.0,0.5512104283054003,0.33519553072625696,0.11359404096834265,476,0.8864059590316573,-0.5908616292621237,0.01569546181055255,0.023681197733497857,0.5688954772308871,0.23349237230201206,537,1.0,-1.12,-0.277059905826733,-0.3643235345832202,0.10098245100244324,0.31399525285966756,537,1.0,-0.3709298005923332,0.0,0.021218107168361516,0.4203505470650443,0.1537276831684905,476,0.8864059590316573,-0.4793174556312433,-0.28609107475469664,-0.291163840740198,-0.10630040628992898,0.07772425468083183,537,1.0,0.3,1.0,0.9204841713221602,1.0,0.22212229303733638,537,1.0,0.0,1.0,0.8864059590316573,1.0,0.31731756148190904,537,1.0,0.0,1.0,0.8864059590316573,1.0,0.31731756148190904,537,1.0,0.0,0.0,0.0,0.0,0.0,537,1.0,0.0,1.0,0.6722532588454376,1.0,0.46939196288083873,537,1.0,0.0,0.7777777777777778,0.6418373680943512,0.7777777777777778,0.24660298012720083,537,1.0,0.06,0.7388888888888888,0.6379764121663563,0.7388888888888888,0.21169530959306962,537,1.0,0.0,0.8500000000000001,0.7106145251396647,0.8500000000000001,0.2668510670861842,537,1.0,0.12,0.5555555555555556,0.4965611421477343,0.5555555555555556,0.13598694097095912,537,1.0,0.41111111111111115,0.41111111111111115,0.48038485412787096,1.0,0.18606686600460706,-7.8076874878151,"{'has_nbi_global': True, 'has_ip_global': True, 'has_density_global': True, 'has_dalpha_global': True, 'has_softx_lower_global': True, 'has_softx_upper_global': True, 'has_te_global': False, 'has_ne_global': False}",outputs\reports\tokamark_shot_11876_m_edge_confidence_revision.csv,outputs\reports\tokamark_shot_11876_m_edge_confidence_revision.json,outputs\reports\tokamark_shot_11876_m_edge_confidence_revision.md,17
11768,416,PARTIAL_DALPHA_CANDIDATE,65.179,M5,train,7,0,2,9,summary-power_nbi,thomson_scattering-t_e;thomson_scattering-n_e,,13,3,222,96,40,58,0.5336538461538461,0.23076923076923078,0.09615384615384616,0.13942307692307693,0,200,158,58,0.0,0.4807692307692308,0.3798076923076923,0.13942307692307693,358,0.8605769230769231,-0.8486592871581259,0.3726476899894283,0.14384858758443578,0.6227132671997299,0.40079518381529944,416,1.0,-1.12,-0.2552893735475513,-0.4157387217450012,-0.04288232147489501,0.32834793976585996,416,1.0,-0.4092423673629184,0.18870838576861354,0.08512608743430361,0.3694765385385063,0.2031695649122104,358,0.8605769230769231,-0.6912682786216765,-0.5699402788380253,-0.44548911341102926,0.07471874152666835,0.23054408401056328,416,1.0,0.3,0.3,0.29999999999999993,0.3,5.551115123125783e-17,416,1.0,0.0,1.0,0.8605769230769231,1.0,0.34638747457778934,416,1.0,0.0,1.0,0.8605769230769231,1.0,0.34638747457778934,416,1.0,0.0,0.0,0.0,0.0,0.0,416,1.0,0.0,1.0,0.5649038461538461,1.0,0.49576959442309276,416,1.0,0.0,0.6666666666666667,0.5080128205128206,0.6666666666666667,0.22670665774860538,416,1.0,0.06,0.5933333333333333,0.4861217948717949,0.5933333333333333,0.1783650486477511,416,1.0,0.0,0.8500000000000001,0.6723557692307692,0.8500000000000001,0.2846095982714821,416,1.0,0.12,0.25333333333333335,0.2216025641025641,0.25333333333333335,0.04534133154972109,416,1.0,0.6166666666666667,0.6166666666666667,0.6733974358974362,1.0,0.13155063379811074,-8.059102564102565,"{'has_nbi_global': False, 'has_ip_global': True, 'has_density_global': True, 'has_dalpha_global': True, 'has_softx_lower_global': True, 'has_softx_upper_global': True, 'has_te_global': False, 'has_ne_global': False}",outputs\reports\tokamark_shot_11768_m_edge_confidence_revision.csv,outputs\reports\tokamark_shot_11768_m_edge_confidence_revision.json,outputs\reports\tokamark_shot_11768_m_edge_confidence_revision.md,18
11851,415,CORE_DALPHA_GEOMETRY_CANDIDATE,71.429,M5,train,8,0,2,9,,thomson_scattering-t_e;thomson_scattering-n_e,,14,2,65,118,173,59,0.1566265060240964,0.28433734939759037,0.41686746987951806,0.14216867469879518,0,240,116,59,0.0,0.5783132530120482,0.27951807228915665,0.14216867469879518,356,0.8578313253012049,-0.758351325041007,-0.0470812394908487,-0.048091541215551856,0.6439225409868778,0.2582493038284378,415,1.0,-1.12,-0.3742725875501207,-0.43049407652562977,0.15487827266313375,0.33193162852018276,415,1.0,-0.4760761096090766,0.0,-0.02208694517140905,0.4757872108403041,0.164668180042723,356,0.8578313253012049,-0.4987223205989618,-0.25685808354919837,-0.2681304861949434,-0.04541481547035486,0.08380615597202012,415,1.0,0.3,1.0,0.9004819277108433,1.0,0.24445613899073962,415,1.0,0.0,1.0,0.8578313253012049,1.0,0.34922305570105666,415,1.0,0.0,1.0,0.8578313253012049,1.0,0.34922305570105666,415,1.0,0.0,0.0,0.0,0.0,0.0,415,1.0,0.0,1.0,0.5686746987951807,1.0,0.4952613307592176,415,1.0,0.0,0.7777777777777778,0.6029451137884874,0.7777777777777778,0.2640381630211931,415,1.0,0.06,0.7388888888888888,0.6102436412315931,0.7388888888888888,0.22922559452195793,415,1.0,0.0,0.8500000000000001,0.6713253012048194,0.8500000000000001,0.28698167979955086,415,1.0,0.12,0.5555555555555556,0.4807817938420348,0.5555555555555556,0.148157633454943,415,1.0,0.41111111111111115,0.41111111111111115,0.4980455153949131,1.0,0.20440352235530404,-8.392184552397962,"{'has_nbi_global': True, 'has_ip_global': True, 'has_density_global': True, 'has_dalpha_global': True, 'has_softx_lower_global': True, 'has_softx_upper_global': True, 'has_te_global': False, 'has_ne_global': False}",outputs\reports\tokamark_shot_11851_m_edge_confidence_revision.csv,outputs\reports\tokamark_shot_11851_m_edge_confidence_revision.json,outputs\reports\tokamark_shot_11851_m_edge_confidence_revision.md,19
11908,548,CORE_DALPHA_GEOMETRY_CANDIDATE,71.429,M5,val,8,0,2,9,,thomson_scattering-t_e;thomson_scattering-n_e,,14,2,131,133,233,51,0.23905109489051096,0.2427007299270073,0.4251824817518248,0.09306569343065693,0,377,120,51,0.0,0.6879562043795621,0.21897810218978103,0.09306569343065693,497,0.906934306569343,-0.6069995714911735,-0.0048914746411165,0.013096059397357106,0.5437452449997587,0.31531061398772237,548,1.0,-1.12,-0.3327233069665835,-0.36231525185968194,0.12602865024207605,0.3208849780567309,548,1.0,-0.39128029517235147,0.0,0.008533834901150549,0.40176731991648834,0.21647110214055365,497,0.906934306569343,-0.7230785875785015,-0.24453440723204564,-0.2976609648683948,-0.10393732899567643,0.12375984706683223,548,1.0,0.3,1.0,0.9348540145985401,1.0,0.20336713197342066,548,1.0,0.0,1.0,0.8978102189781022,1.0,0.30289772147805005,548,1.0,0.0,1.0,0.906934306569343,1.0,0.29052447424774375,548,1.0,0.0,0.0,0.0,0.0,0.0,548,1.0,0.0,1.0,0.6478102189781022,1.0,0.4776527390957216,548,1.0,0.0,0.7777777777777778,0.6467964314679643,0.7777777777777778,0.22913391973038155,548,1.0,0.06,0.7388888888888888,0.6454967558799675,0.7388888888888888,0.19469517761481883,548,1.0,0.0,0.8500000000000001,0.7167883211678832,0.8500000000000001,0.24767365597415664,548,1.0,0.12,0.5555555555555556,0.5033008921330089,0.5555555555555556,0.1243350116689424,548,1.0,0.41111111111111115,0.41111111111111115,0.46884630981346315,1.0,0.1702184150188088,-9.603498255071404,"{'has_nbi_global': True, 'has_ip_global': True, 'has_density_global': True, 'has_dalpha_global': True, 'has_softx_lower_global': True, 'has_softx_upper_global': True, 'has_te_global': False, 'has_ne_global': False}",outputs\reports\tokamark_shot_11908_m_edge_confidence_revision.csv,outputs\reports\tokamark_shot_11908_m_edge_confidence_revision.json,outputs\reports\tokamark_shot_11908_m_edge_confidence_revision.md,20
11958,453,CORE_DALPHA_GEOMETRY_CANDIDATE,71.429,M5,train,8,0,2,9,,thomson_scattering-t_e;thomson_scattering-n_e,,14,2,103,114,186,50,0.22737306843267108,0.25165562913907286,0.4105960264900662,0.11037527593818984,0,313,90,50,0.0,0.6909492273730684,0.1986754966887417,0.11037527593818984,403,0.8896247240618101,-0.647849403749933,-0.1617857275752654,-0.06616888649285153,0.366269856391658,0.2595585198421456,453,1.0,-1.12,-0.34341017238905186,-0.4258058478844171,-0.08583954683880507,0.2816902648815078,453,1.0,-0.4067054590207913,-0.08033693174485623,-0.036285069389317984,0.270632727222725,0.16816221501152384,403,0.8896247240618101,-0.4840346829613235,-0.19768106215556894,-0.2735086546774734,-0.09590023359887456,0.13071767709588508,453,1.0,0.3,1.0,0.9227373068432672,1.0,0.21934986085220465,453,1.0,0.0,1.0,0.8896247240618101,1.0,0.3133569440745782,453,1.0,0.0,1.0,0.8896247240618101,1.0,0.3133569440745782,453,1.0,0.0,0.0,0.0,0.0,0.0,453,1.0,0.0,1.0,0.6181015452538632,1.0,0.4858518550017584,453,1.0,0.0,0.7777777777777778,0.6315918567574197,0.7777777777777778,0.242504550863061,453,1.0,0.06,0.7388888888888888,0.6337870983566348,0.7388888888888888,0.20778986065402333,453,1.0,0.0,0.8500000000000001,0.7018763796909492,0.8500000000000001,0.26204285360261254,453,1.0,0.12,0.5555555555555556,0.4954132940887907,0.5555555555555556,0.13363530286994976,453,1.0,0.41111111111111115,0.41111111111111115,0.47912680892813353,1.0,0.18353321715631035,-10.07354672553348,"{'has_nbi_global': True, 'has_ip_global': True, 'has_density_global': True, 'has_dalpha_global': True, 'has_softx_lower_global': True, 'has_softx_upper_global': True, 'has_te_global': False, 'has_ne_global': False}",outputs\reports\tokamark_shot_11958_m_edge_confidence_revision.csv,outputs\reports\tokamark_shot_11958_m_edge_confidence_revision.json,outputs\reports\tokamark_shot_11958_m_edge_confidence_revision.md,21
11795,496,PARTIAL_DALPHA_CANDIDATE,65.179,M5,val,7,0,2,9,interferometer-n_e_line,thomson_scattering-t_e;thomson_scattering-n_e,,13,3,141,54,243,58,0.2842741935483871,0.10887096774193548,0.4899193548387097,0.11693548387096774,0,362,76,58,0.0,0.7298387096774194,0.1532258064516129,0.11693548387096774,438,0.8830645161290323,-0.6798569711856994,0.0915579674162713,0.10080744240177314,0.7377119586329368,0.2709280457154309,496,1.0,-1.12,-0.3536146003903865,-0.4380486013213083,0.03000091255349957,0.29135146014438473,496,1.0,-0.3590185353099198,0.04119413623613046,0.05331921989253087,0.4303319758692132,0.14216268836208854,438,0.8830645161290323,-0.7343019717694773,-0.440394397466109,-0.4485519772313825,-0.08029532583842036,0.12328776963708253,496,1.0,0.3,1.0,0.9181451612903225,1.0,0.2249403753810927,496,1.0,0.0,0.0,0.0,0.0,0.0,496,1.0,0.0,1.0,0.8830645161290323,1.0,0.32134339340156104,496,1.0,0.0,0.0,0.0,0.0,0.0,496,1.0,0.0,1.0,0.6350806451612904,1.0,0.4814075397236831,496,1.0,0.0,0.6666666666666667,0.5336021505376345,0.6666666666666667,0.21566473470887135,496,1.0,0.06,0.5833333333333334,0.4945833333333334,0.5833333333333334,0.16495756192777739,496,1.0,0.0,0.6000000000000001,0.48024193548387095,0.6000000000000001,0.19409826123798418,496,1.0,0.12,0.5333333333333334,0.47397849462365593,0.5333333333333334,0.1301715237020718,496,1.0,0.4166666666666667,0.4166666666666667,0.4876344086021505,1.0,0.18650667948433566,-11.140266992097303,"{'has_nbi_global': True, 'has_ip_global': True, 'has_density_global': False, 'has_dalpha_global': True, 'has_softx_lower_global': True, 'has_softx_upper_global': True, 'has_te_global': False, 'has_ne_global': False}",outputs\reports\tokamark_shot_11795_m_edge_confidence_revision.csv,outputs\reports\tokamark_shot_11795_m_edge_confidence_revision.json,outputs\reports\tokamark_shot_11795_m_edge_confidence_revision.md,22
12079,381,LOW_PRIORITY,16.429,M5,train,0,0,2,2,summary-power_nbi;interferometer-n_e_line;spectrometer_visible-filter_spectrometer_dalpha_voltage;equilibrium-q95;equilibrium-elongation;equilibrium-triangularity_upper;equilibrium-triangularity_lower;equilibrium-minor_radius,thomson_scattering-t_e;thomson_scattering-n_e,,2,14,13,260,47,61,0.03412073490813648,0.6824146981627297,0.12335958005249344,0.16010498687664043,0,0,0,381,0.0,0.0,0.0,1.0,320,0.8398950131233596,-0.7777777777777778,-0.6596191590536566,-0.4897651498925665,0.2222222222222222,0.30235236569654916,381,1.0,-1.0,-0.9020517071022258,-0.887331665760768,-0.7234567901234568,0.07410161089757276,381,1.0,-0.10586419753086419,-0.06963139907729952,-0.05598948345228522,0.03024691358024691,0.04494476270736203,320,0.8398950131233596,-0.945679012345679,-0.24020590732497588,-0.37608911465384803,-0.14567901234567893,0.2418818925572393,381,1.0,0.0,0.0,0.0,0.0,0.0,381,1.0,0.0,0.0,0.0,0.0,0.0,381,1.0,0.0,0.5,0.4199475065616798,0.5,0.18335169760181605,381,1.0,0.0,0.0,0.0,0.0,0.0,381,1.0,0.0,0.0,0.0,0.0,0.0,381,1.0,0.0,0.2222222222222222,0.1866433362496355,0.2222222222222222,0.08148964337858493,381,1.0,0.0,0.1361111111111111,0.11431904345290171,0.1361111111111111,0.049912406569383255,381,1.0,0.0,0.2,0.1679790026246719,0.2,0.07334067904072641,381,1.0,0.0,0.044444444444444446,0.03732866724992709,0.044444444444444446,0.016297928675716986,381,1.0,0.8888888888888888,0.8888888888888888,0.9066783318751824,1.0,0.04074482168929248,-11.369444444444444,"{'has_nbi_global': False, 'has_ip_global': False, 'has_density_global': False, 'has_dalpha_global': False, 'has_softx_lower_global': True, 'has_softx_upper_global': True, 'has_te_global': False, 'has_ne_global': False}",outputs\reports\tokamark_shot_12079_m_edge_confidence_revision.csv,outputs\reports\tokamark_shot_12079_m_edge_confidence_revision.json,outputs\reports\tokamark_shot_12079_m_edge_confidence_revision.md,23
