summary_power_nbi_value,summary_power_nbi_time,summary_ip_value,summary_ip_time,interferometer_n_e_line_value,interferometer_n_e_line_time,dalpha_voltage_proxy,dalpha_voltage_time,thomson_t_e_edge_median,thomson_t_e_profile_gradient_proxy,thomson_t_e_time,thomson_n_e_edge_median,thomson_n_e_profile_gradient_proxy,thomson_n_e_time
,-0.052450005054473864,-214.6553955078125,-0.052450005054473864,,-0.052450005054473864,,-0.06602000505447352,57.31155687848278,11.005973633180588,0.227799994945526,3.785679251553997e+17,1.0202798789566144e+16,0.227799994945526
,-0.052200005054473864,148.44558715820312,-0.052200005054473864,,-0.052200005054473864,,-0.06600000505447351,,,0.23279999494552595,,,0.23279999494552595
,-0.05195000505447386,-1760.1993408203125,-0.05195000505447386,,-0.05195000505447386,,-0.0659800050544735,,,0.23779999494552595,,,0.23779999494552595
,-0.05170000505447386,-1851.8397216796875,-0.05170000505447386,,-0.05170000505447386,,-0.0659600050544735,,,0.24279999494552595,,,0.24279999494552595
,-0.05145000505447386,-3820.69482421875,-0.05145000505447386,,-0.05145000505447386,,-0.06594000505447349,,,0.24779999494552596,,,0.24779999494552596
,-0.05120000505447386,-1883.7413330078125,-0.05120000505447386,,-0.05120000505447386,,-0.06592000505447349,,,0.25279999494552596,,,0.25279999494552596
,-0.05095000505447386,-4037.668212890625,-0.05095000505447386,,-0.05095000505447386,,-0.06590000505447348,,,0.25779999494552597,,,0.25779999494552597
,-0.05070000505447386,-2376.694091796875,-0.05070000505447386,,-0.05070000505447386,,-0.06588000505447347,,,0.26279999494552597,,,0.26279999494552597
,-0.05045000505447386,-3053.574462890625,-0.05045000505447386,,-0.05045000505447386,,-0.06586000505447347,,,0.267799994945526,,,0.267799994945526
,-0.05020000505447386,-5476.67529296875,-0.05020000505447386,,-0.05020000505447386,,-0.06584000505447346,,,0.272799994945526,,,0.272799994945526
,-0.04995000505447386,-4995.2041015625,-0.04995000505447386,,-0.04995000505447386,,-0.06582000505447345,,,0.27779999494552593,,,0.27779999494552593
,-0.04970000505447386,-4032.768310546875,-0.04970000505447386,,-0.04970000505447386,,-0.06580000505447345,,,0.28279999494552593,,,0.28279999494552593
,-0.04945000505447386,-3636.766845703125,-0.04945000505447386,,-0.04945000505447386,,-0.06578000505447344,,,0.28779999494552594,,,0.28779999494552594
,-0.04920000505447386,-1023.7557983398438,-0.04920000505447386,,-0.04920000505447386,,-0.06576000505447344,,,0.29279999494552594,,,0.29279999494552594
,-0.04895000505447386,-679.528564453125,-0.04895000505447386,,-0.04895000505447386,,-0.06574000505447343,,,0.29779999494552595,,,0.29779999494552595
,-0.04870000505447386,-2336.9775390625,-0.04870000505447386,,-0.04870000505447386,,-0.06572000505447342,,,0.30279999494552595,,,0.30279999494552595
,-0.04845000505447386,-3012.199951171875,-0.04845000505447386,,-0.04845000505447386,,-0.06570000505447342,,,0.30779999494552596,,,0.30779999494552596
,-0.04820000505447386,-2757.305419921875,-0.04820000505447386,,-0.04820000505447386,,-0.06568000505447341,,,,,,
,-0.04795000505447386,-3816.1181640625,-0.04795000505447386,,-0.04795000505447386,,-0.0656600050544734,,,,,,
,-0.04770000505447386,-1761.029541015625,-0.04770000505447386,,-0.04770000505447386,,-0.0656400050544734,,,,,,
,-0.04745000505447386,-1375.51708984375,-0.04745000505447386,,-0.04745000505447386,,-0.0656200050544734,,,,,,
,-0.04720000505447386,-1482.6043701171875,-0.04720000505447386,,-0.04720000505447386,,-0.06560000505447339,,,,,,
,-0.04695000505447386,-3653.474853515625,-0.04695000505447386,,-0.04695000505447386,,-0.06558000505447338,,,,,,
,-0.04670000505447386,-2887.04931640625,-0.04670000505447386,,-0.04670000505447386,,-0.06556000505447337,,,,,,
,-0.04645000505447386,-2268.524658203125,-0.04645000505447386,,-0.04645000505447386,,-0.06554000505447337,,,,,,
,-0.04620000505447386,-8.713151931762695,-0.04620000505447386,,-0.04620000505447386,,-0.06552000505447336,,,,,,
,-0.04595000505447386,700.2716064453125,-0.04595000505447386,,-0.04595000505447386,,-0.06550000505447336,,,,,,
,-0.04570000505447386,621.1998901367188,-0.04570000505447386,,-0.04570000505447386,,-0.06548000505447335,,,,,,
,-0.04545000505447386,136.09275817871094,-0.04545000505447386,,-0.04545000505447386,,-0.06546000505447334,,,,,,
,-0.04520000505447386,-1333.300048828125,-0.04520000505447386,,-0.04520000505447386,,-0.06544000505447334,,,,,,
,-0.04495000505447386,-857.8796997070312,-0.04495000505447386,,-0.04495000505447386,,-0.06542000505447333,,,,,,
,-0.04470000505447386,-949.0755004882812,-0.04470000505447386,,-0.04470000505447386,,-0.06540000505447333,,,,,,
,-0.04445000505447386,170.13914489746094,-0.04445000505447386,,-0.04445000505447386,,-0.06538000505447332,,,,,,
,-0.044200005054473857,-1510.37939453125,-0.044200005054473857,,-0.044200005054473857,,-0.06536000505447331,,,,,,
,-0.043950005054473856,-2475.135498046875,-0.043950005054473856,,-0.043950005054473856,,-0.06534000505447331,,,,,,
,-0.043700005054473856,-4302.6943359375,-0.043700005054473856,,-0.043700005054473856,,-0.0653200050544733,,,,,,
,-0.043450005054473856,-3669.32861328125,-0.043450005054473856,,-0.043450005054473856,,-0.0653000050544733,,,,,,
,-0.043200005054473856,-4207.0283203125,-0.043200005054473856,,-0.043200005054473856,,-0.06528000505447329,,,,,,
,-0.042950005054473855,-2371.8359375,-0.042950005054473855,,-0.042950005054473855,,-0.06526000505447328,,,,,,
,-0.042700005054473855,-1928.278564453125,-0.042700005054473855,,-0.042700005054473855,,-0.06524000505447328,,,,,,
,-0.042450005054473855,-2000.6383056640625,-0.042450005054473855,,-0.042450005054473855,,-0.06522000505447327,,,,,,
,-0.042200005054473855,-3020.020751953125,-0.042200005054473855,,-0.042200005054473855,,-0.06520000505447326,,,,,,
,-0.041950005054473855,-3461.15576171875,-0.041950005054473855,,-0.041950005054473855,,-0.06518000505447326,,,,,,
,-0.041700005054473854,-2821.474609375,-0.041700005054473854,,-0.041700005054473854,,-0.06516000505447325,,,,,,
,-0.041450005054473854,-2726.869140625,-0.041450005054473854,,-0.041450005054473854,,-0.06514000505447325,,,,,,
,-0.041200005054473854,-2162.249755859375,-0.041200005054473854,,-0.041200005054473854,,-0.06512000505447324,,,,,,
,-0.040950005054473854,-2418.1240234375,-0.040950005054473854,,-0.040950005054473854,,-0.06510000505447323,,,,,,
,-0.04070000505447385,-2737.86083984375,-0.04070000505447385,,-0.04070000505447385,,-0.06508000505447323,,,,,,
,-0.04045000505447385,-3054.557861328125,-0.04045000505447385,,-0.04045000505447385,,-0.06506000505447322,,,,,,
,-0.04020000505447385,-3707.83740234375,-0.04020000505447385,,-0.04020000505447385,,-0.06504000505447322,,,,,,
,-0.03995000505447385,-2161.090576171875,-0.03995000505447385,,-0.03995000505447385,,-0.06502000505447321,,,,,,
,-0.03970000505447385,-1428.7093505859375,-0.03970000505447385,,-0.03970000505447385,,-0.0650000050544732,,,,,,
,-0.03945000505447385,-1023.9592895507812,-0.03945000505447385,,-0.03945000505447385,,-0.0649800050544732,,,,,,
,-0.03920000505447385,806.66796875,-0.03920000505447385,,-0.03920000505447385,,-0.06496000505447319,,,,,,
,-0.03895000505447385,632.6881103515625,-0.03895000505447385,,-0.03895000505447385,,-0.06494000505447318,,,,,,
,-0.03870000505447385,678.88037109375,-0.03870000505447385,,-0.03870000505447385,,-0.06492000505447318,,,,,,
,-0.03845000505447385,-88.02192687988281,-0.03845000505447385,,-0.03845000505447385,,-0.06490000505447317,,,,,,
,-0.03820000505447385,972.8140869140625,-0.03820000505447385,,-0.03820000505447385,,-0.06488000505447317,,,,,,
,-0.03795000505447385,516.7949829101562,-0.03795000505447385,,-0.03795000505447385,,-0.06486000505447316,,,,,,
,-0.03770000505447385,90.87336730957031,-0.03770000505447385,,-0.03770000505447385,,-0.06484000505447315,,,,,,
,-0.03745000505447385,-463.6008605957031,-0.03745000505447385,,-0.03745000505447385,,-0.06482000505447315,,,,,,
,-0.03720000505447385,-1631.8511962890625,-0.03720000505447385,,-0.03720000505447385,,-0.06480000505447314,,,,,,
,-0.03695000505447385,-1992.539306640625,-0.03695000505447385,,-0.03695000505447385,,-0.06478000505447314,,,,,,
,-0.03670000505447385,-2657.23681640625,-0.03670000505447385,,-0.03670000505447385,,-0.06476000505447313,,,,,,
,-0.03645000505447385,-2615.589599609375,-0.03645000505447385,,-0.03645000505447385,,-0.06474000505447312,,,,,,
,-0.03620000505447385,-1019.83203125,-0.03620000505447385,,-0.03620000505447385,,-0.06472000505447312,,,,,,
,-0.03595000505447385,-1146.0985107421875,-0.03595000505447385,,-0.03595000505447385,,-0.06470000505447311,,,,,,
,-0.03570000505447385,-1412.282958984375,-0.03570000505447385,,-0.03570000505447385,,-0.0646800050544731,,,,,,
,-0.03545000505447385,-515.3316650390625,-0.03545000505447385,,-0.03545000505447385,,-0.0646600050544731,,,,,,
,-0.03520000505447385,-1164.9366455078125,-0.03520000505447385,,-0.03520000505447385,,-0.0646400050544731,,,,,,
,-0.03495000505447385,-2150.1162109375,-0.03495000505447385,,-0.03495000505447385,,-0.06462000505447309,,,,,,
,-0.03470000505447385,-1960.5604248046875,-0.03470000505447385,,-0.03470000505447385,,-0.06460000505447308,,,,,,
,-0.03445000505447385,-1377.343017578125,-0.03445000505447385,,-0.03445000505447385,,-0.06458000505447307,,,,,,
,-0.03420000505447385,-2882.904296875,-0.03420000505447385,,-0.03420000505447385,,-0.06456000505447307,,,,,,
,-0.03395000505447385,-3489.075927734375,-0.03395000505447385,,-0.03395000505447385,,-0.06454000505447306,,,,,,
,-0.03370000505447385,-4356.01513671875,-0.03370000505447385,,-0.03370000505447385,,-0.06452000505447306,,,,,,
,-0.03345000505447385,-4456.4609375,-0.03345000505447385,,-0.03345000505447385,,-0.06450000505447305,,,,,,
,-0.03320000505447385,-2199.763671875,-0.03320000505447385,,-0.03320000505447385,,-0.06448000505447304,,,,,,
,-0.03295000505447385,-3181.461181640625,-0.03295000505447385,,-0.03295000505447385,,-0.06446000505447304,,,,,,
,-0.032700005054473846,-271.4742431640625,-0.032700005054473846,,-0.032700005054473846,,-0.06444000505447303,,,,,,
,-0.032450005054473846,-48.05485916137695,-0.032450005054473846,,-0.032450005054473846,,-0.06442000505447303,,,,,,
,-0.032200005054473846,-2375.4482421875,-0.032200005054473846,,-0.032200005054473846,,-0.06440000505447302,,,,,,
,-0.031950005054473846,-2031.8668212890625,-0.031950005054473846,,-0.031950005054473846,,-0.06438000505447301,,,,,,
,-0.031700005054473845,-760.8936157226562,-0.031700005054473845,,-0.031700005054473845,,-0.06436000505447301,,,,,,
,-0.031450005054473845,-2149.318603515625,-0.031450005054473845,,-0.031450005054473845,,-0.064340005054473,,,,,,
,-0.031200005054473845,-1167.4705810546875,-0.031200005054473845,,-0.031200005054473845,,-0.064320005054473,,,,,,
,-0.030950005054473845,-1633.1693115234375,-0.030950005054473845,,-0.030950005054473845,,-0.06430000505447299,,,,,,
,-0.030700005054473845,-1053.704345703125,-0.030700005054473845,,-0.030700005054473845,,-0.06428000505447298,,,,,,
,-0.030450005054473844,-4006.9189453125,-0.030450005054473844,,-0.030450005054473844,,-0.06426000505447298,,,,,,
,-0.030200005054473844,-4433.3515625,-0.030200005054473844,,-0.030200005054473844,,-0.06424000505447297,,,,,,
,-0.029950005054473844,-3723.087646484375,-0.029950005054473844,,-0.029950005054473844,,-0.06422000505447296,,,,,,
,-0.029700005054473844,-2496.53955078125,-0.029700005054473844,,-0.029700005054473844,,-0.06420000505447296,,,,,,
,-0.029450005054473843,-1483.1317138671875,-0.029450005054473843,,-0.029450005054473843,,-0.06418000505447295,,,,,,
,-0.029200005054473843,55.65636444091797,-0.029200005054473843,,-0.029200005054473843,,-0.06416000505447295,,,,,,
,-0.028950005054473843,-1758.389892578125,-0.028950005054473843,,-0.028950005054473843,,-0.06414000505447294,,,,,,
,-0.028700005054473843,-1021.6282348632812,-0.028700005054473843,,-0.028700005054473843,,-0.06412000505447293,,,,,,
,-0.028450005054473843,-1509.6243896484375,-0.028450005054473843,,-0.028450005054473843,,-0.06410000505447293,,,,,,
,-0.028200005054473842,-717.6412353515625,-0.028200005054473842,,-0.028200005054473842,,-0.06408000505447292,,,,,,
,-0.027950005054473842,-40.298675537109375,-0.027950005054473842,,-0.027950005054473842,,-0.06406000505447292,,,,,,
,-0.027700005054473842,-83.36241149902344,-0.027700005054473842,,-0.027700005054473842,,-0.06404000505447291,,,,,,
,-0.02745000505447384,-239.73313903808594,-0.02745000505447384,,-0.02745000505447384,,-0.0640200050544729,,,,,,
,-0.02720000505447384,-2511.751708984375,-0.02720000505447384,,-0.02720000505447384,,-0.0640000050544729,,,,,,
,-0.02695000505447384,-1930.636474609375,-0.02695000505447384,,-0.02695000505447384,,-0.06398000505447289,,,,,,
,-0.02670000505447384,-1266.007080078125,-0.02670000505447384,,-0.02670000505447384,,-0.06396000505447288,,,,,,
,-0.02645000505447384,-1475.9361572265625,-0.02645000505447384,,-0.02645000505447384,,-0.06394000505447288,,,,,,
,-0.02620000505447384,1462.2281494140625,-0.02620000505447384,,-0.02620000505447384,,-0.06392000505447287,,,,,,
,-0.02595000505447384,1480.722900390625,-0.02595000505447384,,-0.02595000505447384,,-0.06390000505447287,,,,,,
,-0.02570000505447384,1208.53173828125,-0.02570000505447384,,-0.02570000505447384,,-0.06388000505447286,,,,,,
,-0.02545000505447384,132.2374267578125,-0.02545000505447384,,-0.02545000505447384,,-0.06386000505447285,,,,,,
,-0.02520000505447384,-451.8008728027344,-0.02520000505447384,,-0.02520000505447384,,-0.06384000505447285,,,,,,
,-0.02495000505447384,-1158.2862548828125,-0.02495000505447384,,-0.02495000505447384,,-0.06382000505447284,,,,,,
,-0.02470000505447384,-1050.7757568359375,-0.02470000505447384,,-0.02470000505447384,,-0.06380000505447284,,,,,,
,-0.02445000505447384,-1512.1019287109375,-0.02445000505447384,,-0.02445000505447384,,-0.06378000505447283,,,,,,
,-0.02420000505447384,-3963.285888671875,-0.02420000505447384,,-0.02420000505447384,,-0.06376000505447282,,,,,,
,-0.02395000505447384,-6155.1025390625,-0.02395000505447384,,-0.02395000505447384,,-0.06374000505447282,,,,,,
,-0.02370000505447384,-6225.99853515625,-0.02370000505447384,,-0.02370000505447384,,-0.06372000505447281,,,,,,
,-0.023450005054473838,-6434.44482421875,-0.023450005054473838,,-0.023450005054473838,,-0.0637000050544728,,,,,,
,-0.023200005054473838,-5325.0986328125,-0.023200005054473838,,-0.023200005054473838,,-0.0636800050544728,,,,,,
,-0.022950005054473838,-5321.73583984375,-0.022950005054473838,,-0.022950005054473838,,-0.06366000505447279,,,,,,
,-0.022700005054473837,-3647.627685546875,-0.022700005054473837,,-0.022700005054473837,,-0.06364000505447279,,,,,,
,-0.022450005054473837,-3970.75048828125,-0.022450005054473837,,-0.022450005054473837,,-0.06362000505447278,,,,,,
,-0.022200005054473837,-6502.91943359375,-0.022200005054473837,,-0.022200005054473837,,-0.06360000505447277,,,,,,
,-0.021950005054473837,-6459.8203125,-0.021950005054473837,,-0.021950005054473837,,-0.06358000505447277,,,,,,
,-0.021700005054473837,-4689.77294921875,-0.021700005054473837,,-0.021700005054473837,,-0.06356000505447276,,,,,,
,-0.021450005054473836,-4597.17822265625,-0.021450005054473836,,-0.021450005054473836,,-0.06354000505447276,,,,,,
,-0.021200005054473836,-3359.5263671875,-0.021200005054473836,,-0.021200005054473836,,-0.06352000505447275,,,,,,
,-0.020950005054473836,-3310.597900390625,-0.020950005054473836,,-0.020950005054473836,,-0.06350000505447274,,,,,,
,-0.020700005054473836,-4333.32177734375,-0.020700005054473836,,-0.020700005054473836,,-0.06348000505447274,,,,,,
,-0.020450005054473835,-5602.74951171875,-0.020450005054473835,,-0.020450005054473835,,-0.06346000505447273,,,,,,
,-0.020200005054473835,-3861.07080078125,-0.020200005054473835,,-0.020200005054473835,,-0.06344000505447273,,,,,,
,-0.019950005054473835,-2606.609375,-0.019950005054473835,,-0.019950005054473835,,-0.06342000505447272,,,,,,
,-0.019700005054473835,-2426.838134765625,-0.019700005054473835,,-0.019700005054473835,,-0.06340000505447271,,,,,,
