shot_id,marker_id,marker_family,marker_type,marker_description,source_column,t_start,t_end,center_time,n_peak_indices,score_max,evidence_json
12046,12046_SOFTX_SHARP_CHANGE_04,PHYSICAL,SOFTX_SHARP_CHANGE,soft-X combined proxy sharp change,softx_combined_proxy,0.2369999888539317,0.2489999888539317,0.2429999888539317,1,18.766713620027055,"{""P_missing_critical_max"": 0.0, ""P_missing_critical_median"": 0.0, ""P_missing_critical_min"": 0.0, ""Q_diag_max"": 1.0, ""Q_diag_median"": 1.0, ""Q_diag_min"": 1.0, ""dalpha_proxy_max"": 0.3051757812384126, ""dalpha_proxy_median"": 0.3051757812384126, ""dalpha_proxy_min"": 0.3051757812384126, ""density_proxy_max"": 7.550672682988916e+19, ""density_proxy_median"": 7.550672682988916e+19, ""density_proxy_min"": 7.550672682988916e+19, ""m_edge_conf_max"": 0.3787398497833112, ""m_edge_conf_median"": 0.3787398497833112, ""m_edge_conf_min"": 0.3787398497833112, ""m_edge_raw_max"": 0.3787398497833112, ""m_edge_raw_median"": 0.3787398497833112, ""m_edge_raw_min"": 0.3787398497833112, ""nbi_proxy_max"": -0.5858556628227234, ""nbi_proxy_median"": -0.5858556628227234, ""nbi_proxy_min"": -0.5858556628227234, ""profile_gradient_proxy_max"": 1.1787088466726774e+17, ""profile_gradient_proxy_median"": 1.1787088466726774e+17, ""profile_gradient_proxy_min"": 1.1787088466726774e+17, ""softx_combined_proxy_max"": 0.01267433166635165, ""softx_combined_proxy_median"": 0.01267433166635165, ""softx_combined_proxy_min"": 0.01267433166635165}"
12046,12046_POWER_CONTEXT_CHANGE_02,PHYSICAL,POWER_CONTEXT_CHANGE,NBI / power proxy sharp change,nbi_proxy,0.2399999888539317,0.2519999888539317,0.2459999888539317,1,4.783515950307687,"{""P_missing_critical_max"": 0.0, ""P_missing_critical_median"": 0.0, ""P_missing_critical_min"": 0.0, ""Q_diag_max"": 1.0, ""Q_diag_median"": 1.0, ""Q_diag_min"": 1.0, ""dalpha_proxy_max"": 0.3173828124297843, ""dalpha_proxy_median"": 0.3173828124297843, ""dalpha_proxy_min"": 0.3173828124297843, ""density_proxy_max"": 7.890127106855456e+19, ""density_proxy_median"": 7.890127106855456e+19, ""density_proxy_min"": 7.890127106855456e+19, ""m_edge_conf_max"": 0.513385485892819, ""m_edge_conf_median"": 0.513385485892819, ""m_edge_conf_min"": 0.513385485892819, ""m_edge_raw_max"": 0.513385485892819, ""m_edge_raw_median"": 0.513385485892819, ""m_edge_raw_min"": 0.513385485892819, ""nbi_proxy_max"": -11.865500450134276, ""nbi_proxy_median"": -11.865500450134276, ""nbi_proxy_min"": -11.865500450134276, ""profile_gradient_proxy_max"": 1.2115516951566026e+17, ""profile_gradient_proxy_median"": 1.2115516951566026e+17, ""profile_gradient_proxy_min"": 1.2115516951566026e+17, ""softx_combined_proxy_max"": 0.008296966552002901, ""softx_combined_proxy_median"": 0.008296966552002901, ""softx_combined_proxy_min"": 0.008296966552002901}"
12046,12046_DENSITY_CONTEXT_CHANGE_03,PHYSICAL,DENSITY_CONTEXT_CHANGE,density proxy sharp change,density_proxy,0.26799998885393167,0.2799999888539317,0.2739999888539317,1,6.502968680283545,"{""P_missing_critical_max"": 0.0, ""P_missing_critical_median"": 0.0, ""P_missing_critical_min"": 0.0, ""Q_diag_max"": 1.0, ""Q_diag_median"": 1.0, ""Q_diag_min"": 1.0, ""dalpha_proxy_max"": 0.4663085936862692, ""dalpha_proxy_median"": 0.4663085936862692, ""dalpha_proxy_min"": 0.4663085936862692, ""density_proxy_max"": 7.249309739955048e+19, ""density_proxy_median"": 7.249309739955048e+19, ""density_proxy_min"": 7.249309739955048e+19, ""m_edge_conf_max"": 0.2189944301272786, ""m_edge_conf_median"": 0.2189944301272786, ""m_edge_conf_min"": 0.2189944301272786, ""m_edge_raw_max"": 0.2189944301272786, ""m_edge_raw_median"": 0.2189944301272786, ""m_edge_raw_min"": 0.2189944301272786, ""nbi_proxy_max"": 0.8784895539283752, ""nbi_proxy_median"": 0.8784895539283752, ""nbi_proxy_min"": 0.8784895539283752, ""profile_gradient_proxy_max"": 9.901709213244498e+16, ""profile_gradient_proxy_median"": 9.901709213244498e+16, ""profile_gradient_proxy_min"": 9.901709213244498e+16, ""softx_combined_proxy_max"": 3.814697285540862e-05, ""softx_combined_proxy_median"": 3.814697285540862e-05, ""softx_combined_proxy_min"": 3.814697285540862e-05}"
12046,12046_POWER_CONTEXT_CHANGE_03,PHYSICAL,POWER_CONTEXT_CHANGE,NBI / power proxy sharp change,nbi_proxy,0.2799999888539317,0.2919999888539317,0.2859999888539317,1,3.495781778273998,"{""P_missing_critical_max"": 0.0, ""P_missing_critical_median"": 0.0, ""P_missing_critical_min"": 0.0, ""Q_diag_max"": 1.0, ""Q_diag_median"": 1.0, ""Q_diag_min"": 1.0, ""dalpha_proxy_max"": 0.490722656355547, ""dalpha_proxy_median"": 0.490722656355547, ""dalpha_proxy_min"": 0.490722656355547, ""density_proxy_max"": 7.593923951988415e+19, ""density_proxy_median"": 7.593923951988415e+19, ""density_proxy_min"": 7.593923951988415e+19, ""m_edge_conf_max"": 0.1161842731785203, ""m_edge_conf_median"": 0.1161842731785203, ""m_edge_conf_min"": 0.1161842731785203, ""m_edge_raw_max"": 0.1161842731785203, ""m_edge_raw_median"": 0.1161842731785203, ""m_edge_raw_min"": 0.1161842731785203, ""nbi_proxy_max"": 9.22872257232666, ""nbi_proxy_median"": 9.22872257232666, ""nbi_proxy_min"": 9.22872257232666, ""profile_gradient_proxy_max"": 4.949168667289855e+16, ""profile_gradient_proxy_median"": 4.949168667289855e+16, ""profile_gradient_proxy_min"": 4.949168667289855e+16, ""softx_combined_proxy_max"": -4.29153442898e-05, ""softx_combined_proxy_median"": -4.29153442898e-05, ""softx_combined_proxy_min"": -4.29153442898e-05}"
12046,12046_D_ALPHA_SHARP_CHANGE_02,PHYSICAL,D_ALPHA_SHARP_CHANGE,D-alpha proxy sharp change,dalpha_proxy,0.3019999888539317,0.3219999888539317,0.3119999888539317,2,106.56954032950351,"{""P_missing_critical_max"": 0.4222222222222222, ""P_missing_critical_median"": 0.21666666666666667, ""P_missing_critical_min"": 0.0111111111111111, ""Q_diag_max"": 0.8888888888888888, ""Q_diag_median"": 0.7583333333333333, ""Q_diag_min"": 0.6277777777777778, ""dalpha_proxy_max"": 0.7543945308576272, ""dalpha_proxy_median"": 0.5249023435538136, ""dalpha_proxy_min"": 0.29541015625, ""density_proxy_max"": 1.103965177634074e+20, ""density_proxy_median"": 6.742574077722387e+19, ""density_proxy_min"": 2.445496379104035e+19, ""m_edge_conf_max"": -0.1208116060386165, ""m_edge_conf_median"": -0.33302391867891906, ""m_edge_conf_min"": -0.5452362313192216, ""m_edge_raw_max"": -0.051134192982352, ""m_edge_raw_median"": -0.1856627602533965, ""m_edge_raw_min"": -0.320191327524441, ""nbi_proxy_max"": 1.757567048072815, ""nbi_proxy_median"": 1.318028301000595, ""nbi_proxy_min"": 0.8784895539283752, ""profile_gradient_proxy_max"": 7.721544892463718e+16, ""profile_gradient_proxy_median"": 7.721544892463718e+16, ""profile_gradient_proxy_min"": 7.721544892463718e+16, ""softx_combined_proxy_max"": -0.00018596649232872052, ""softx_combined_proxy_median"": -0.0009703636176633852, ""softx_combined_proxy_min"": -0.00175476074299805}"
12046,12046_DENSITY_CONTEXT_CHANGE_04,PHYSICAL,DENSITY_CONTEXT_CHANGE,density proxy sharp change,density_proxy,0.3049999888539317,0.3169999888539317,0.3109999888539317,1,49.685632313958195,"{""P_missing_critical_max"": 0.0111111111111111, ""P_missing_critical_median"": 0.0111111111111111, ""P_missing_critical_min"": 0.0111111111111111, ""Q_diag_max"": 0.8888888888888888, ""Q_diag_median"": 0.8888888888888888, ""Q_diag_min"": 0.8888888888888888, ""dalpha_proxy_max"": 1.6479492187217566, ""dalpha_proxy_median"": 1.6479492187217566, ""dalpha_proxy_min"": 1.6479492187217566, ""density_proxy_max"": 4.607911614911559e+19, ""density_proxy_median"": 4.607911614911559e+19, ""density_proxy_min"": 4.607911614911559e+19, ""m_edge_conf_max"": -0.1929025050935903, ""m_edge_conf_median"": -0.1929025050935903, ""m_edge_conf_min"": -0.1929025050935903, ""m_edge_raw_max"": -0.1540636010243667, ""m_edge_raw_median"": -0.1540636010243667, ""m_edge_raw_min"": -0.1540636010243667, ""nbi_proxy_max"": 0.7321973443031311, ""nbi_proxy_median"": 0.7321973443031311, ""nbi_proxy_min"": 0.7321973443031311, ""profile_gradient_proxy_max"": 1.0914842478477414e+17, ""profile_gradient_proxy_median"": 1.0914842478477414e+17, ""profile_gradient_proxy_min"": 1.0914842478477414e+17, ""softx_combined_proxy_max"": -0.0016212463384973998, ""softx_combined_proxy_median"": -0.0016212463384973998, ""softx_combined_proxy_min"": -0.0016212463384973998}"
12046,12046_POWER_CONTEXT_CHANGE_04,PHYSICAL,POWER_CONTEXT_CHANGE,NBI / power proxy sharp change,nbi_proxy,0.31799998885393177,0.3299999888539318,0.3239999888539318,1,5.582302962045106,"{""P_missing_critical_max"": 0.4222222222222222, ""P_missing_critical_median"": 0.4222222222222222, ""P_missing_critical_min"": 0.4222222222222222, ""Q_diag_max"": 0.6277777777777778, ""Q_diag_median"": 0.6277777777777778, ""Q_diag_min"": 0.6277777777777778, ""dalpha_proxy_max"": 0.0366210937646096, ""dalpha_proxy_median"": 0.0366210937646096, ""dalpha_proxy_min"": 0.0366210937646096, ""density_proxy_max"": 3.9308882097177887e+18, ""density_proxy_median"": 3.9308882097177887e+18, ""density_proxy_min"": 3.9308882097177887e+18, ""m_edge_conf_max"": -0.4028944712383842, ""m_edge_conf_median"": -0.4028944712383842, ""m_edge_conf_min"": -0.4028944712383842, ""m_edge_raw_max"": -0.065599134659798, ""m_edge_raw_median"": -0.065599134659798, ""m_edge_raw_min"": -0.065599134659798, ""nbi_proxy_max"": -2.929278612136841, ""nbi_proxy_median"": -2.929278612136841, ""nbi_proxy_min"": -2.929278612136841, ""softx_combined_proxy_max"": -0.0019264221179136, ""softx_combined_proxy_median"": -0.0019264221179136, ""softx_combined_proxy_min"": -0.0019264221179136}"
12046,12046_M_EDGE_CONF_NEGATIVE_REGION_01,UNNS_AUDIT,M_EDGE_CONF_NEGATIVE_REGION,m_edge_conf negative region,m_edge_conf,-0.0400000111460685,-0.0040000111460685005,-0.0220000111460685,4,3.3615181895154276,"{""P_missing_critical_max"": 1.0, ""P_missing_critical_median"": 1.0, ""P_missing_critical_min"": 1.0, ""Q_diag_max"": 0.06, ""Q_diag_median"": 0.06, ""Q_diag_min"": 0.06, ""m_edge_conf_max"": -1.12, ""m_edge_conf_median"": -1.12, ""m_edge_conf_min"": -1.12}"
12046,12046_P_MISSING_CRITICAL_SPIKE_01,UNNS_AUDIT,P_MISSING_CRITICAL_SPIKE,critical-missing penalty spike,P_missing_critical,-0.0400000111460685,-0.0040000111460685005,-0.0220000111460685,4,2.886447994403236,"{""P_missing_critical_max"": 1.0, ""P_missing_critical_median"": 1.0, ""P_missing_critical_min"": 1.0, ""Q_diag_max"": 0.06, ""Q_diag_median"": 0.06, ""Q_diag_min"": 0.06, ""m_edge_conf_max"": -1.12, ""m_edge_conf_median"": -1.12, ""m_edge_conf_min"": -1.12}"
12046,12046_Q_DIAG_DROP_01,UNNS_AUDIT,Q_DIAG_DROP,diagnostic-confidence drop,Q_diag,-0.0150000111460685,-0.0030000111460684997,-0.0090000111460685,1,17.39192117356955,"{""P_missing_critical_max"": 0.4222222222222222, ""P_missing_critical_median"": 0.4222222222222222, ""P_missing_critical_min"": 0.4222222222222222, ""Q_diag_max"": 0.6277777777777778, ""Q_diag_median"": 0.6277777777777778, ""Q_diag_min"": 0.6277777777777778, ""dalpha_proxy_max"": -0.00244140625, ""dalpha_proxy_median"": -0.00244140625, ""dalpha_proxy_min"": -0.00244140625, ""density_proxy_max"": 9.905061824372408e+17, ""density_proxy_median"": 9.905061824372408e+17, ""density_proxy_min"": 9.905061824372408e+17, ""m_edge_conf_max"": -0.4795698238877783, ""m_edge_conf_median"": -0.4795698238877783, ""m_edge_conf_min"": -0.4795698238877783, ""m_edge_raw_max"": -0.2257371221068619, ""m_edge_raw_median"": -0.2257371221068619, ""m_edge_raw_min"": -0.2257371221068619, ""nbi_proxy_max"": 0.1464394778013229, ""nbi_proxy_median"": 0.1464394778013229, ""nbi_proxy_min"": 0.1464394778013229, ""softx_combined_proxy_max"": 8.58306883649e-05, ""softx_combined_proxy_median"": 8.58306883649e-05, ""softx_combined_proxy_min"": 8.58306883649e-05}"
