summary_power_nbi_value,summary_power_nbi_time,summary_ip_value,summary_ip_time,interferometer_n_e_line_value,interferometer_n_e_line_time,dalpha_voltage_proxy,dalpha_voltage_time,soft_x_lower_proxy,soft_x_lower_time,soft_x_upper_proxy,soft_x_upper_time
,-0.06590000504255294,1635.7421875,-0.06590000504255294,,-0.06590000504255294,,-0.06912000504255286,,-0.06912000504255286,,-0.06912000504255286
,-0.06565000504255294,1917.231201171875,-0.06565000504255294,,-0.06565000504255294,,-0.06910000504255286,,-0.06910000504255286,,-0.06910000504255286
,-0.06540000504255294,1724.12353515625,-0.06540000504255294,,-0.06540000504255294,,-0.06908000504255285,,-0.06908000504255285,,-0.06908000504255285
,-0.06515000504255294,3274.460205078125,-0.06515000504255294,,-0.06515000504255294,,-0.06906000504255284,,-0.06906000504255284,,-0.06906000504255284
,-0.06490000504255294,3664.139404296875,-0.06490000504255294,,-0.06490000504255294,,-0.06904000504255284,,-0.06904000504255284,,-0.06904000504255284
,-0.06465000504255294,4237.39453125,-0.06465000504255294,,-0.06465000504255294,,-0.06902000504255283,,-0.06902000504255283,,-0.06902000504255283
,-0.06440000504255294,3509.66259765625,-0.06440000504255294,,-0.06440000504255294,,-0.06900000504255283,,-0.06900000504255283,,-0.06900000504255283
,-0.06415000504255294,1837.586669921875,-0.06415000504255294,,-0.06415000504255294,,-0.06898000504255282,,-0.06898000504255282,,-0.06898000504255282
,-0.06390000504255294,2570.875732421875,-0.06390000504255294,,-0.06390000504255294,,-0.06896000504255281,,-0.06896000504255281,,-0.06896000504255281
,-0.06365000504255294,1519.6766357421875,-0.06365000504255294,,-0.06365000504255294,,-0.06894000504255281,,-0.06894000504255281,,-0.06894000504255281
,-0.06340000504255294,2849.21533203125,-0.06340000504255294,,-0.06340000504255294,,-0.0689200050425528,,-0.0689200050425528,,-0.0689200050425528
,-0.06315000504255294,2715.590087890625,-0.06315000504255294,,-0.06315000504255294,,-0.0689000050425528,,-0.0689000050425528,,-0.0689000050425528
,-0.06290000504255294,1857.1192626953125,-0.06290000504255294,,-0.06290000504255294,,-0.06888000504255279,,-0.06888000504255279,,-0.06888000504255279
,-0.06265000504255294,202.09780883789062,-0.06265000504255294,,-0.06265000504255294,,-0.06886000504255278,,-0.06886000504255278,,-0.06886000504255278
,-0.06240000504255294,-744.4061279296875,-0.06240000504255294,,-0.06240000504255294,,-0.06884000504255278,,-0.06884000504255278,,-0.06884000504255278
,-0.06215000504255294,819.6633911132812,-0.06215000504255294,,-0.06215000504255294,,-0.06882000504255277,,-0.06882000504255277,,-0.06882000504255277
,-0.06190000504255294,1589.3486328125,-0.06190000504255294,,-0.06190000504255294,,-0.06880000504255276,,-0.06880000504255276,,-0.06880000504255276
,-0.06165000504255294,2442.76904296875,-0.06165000504255294,,-0.06165000504255294,,-0.06878000504255276,,-0.06878000504255276,,-0.06878000504255276
,-0.06140000504255294,1334.1947021484375,-0.06140000504255294,,-0.06140000504255294,,-0.06876000504255275,,-0.06876000504255275,,-0.06876000504255275
,-0.06115000504255294,1363.8779296875,-0.06115000504255294,,-0.06115000504255294,,-0.06874000504255275,,-0.06874000504255275,,-0.06874000504255275
,-0.06090000504255294,1380.31298828125,-0.06090000504255294,,-0.06090000504255294,,-0.06872000504255274,,-0.06872000504255274,,-0.06872000504255274
,-0.06065000504255294,500.5990905761719,-0.06065000504255294,,-0.06065000504255294,,-0.06870000504255273,,-0.06870000504255273,,-0.06870000504255273
,-0.06040000504255294,797.7313232421875,-0.06040000504255294,,-0.06040000504255294,,-0.06868000504255273,,-0.06868000504255273,,-0.06868000504255273
,-0.06015000504255294,1979.6068115234375,-0.06015000504255294,,-0.06015000504255294,,-0.06866000504255272,,-0.06866000504255272,,-0.06866000504255272
,-0.05990000504255294,1747.44580078125,-0.05990000504255294,,-0.05990000504255294,,-0.06864000504255272,,-0.06864000504255272,,-0.06864000504255272
,-0.05965000504255294,2710.8564453125,-0.05965000504255294,,-0.05965000504255294,,-0.06862000504255271,,-0.06862000504255271,,-0.06862000504255271
,-0.05940000504255294,2681.406005859375,-0.05940000504255294,,-0.05940000504255294,,-0.0686000050425527,,-0.0686000050425527,,-0.0686000050425527
,-0.05915000504255294,3716.5751953125,-0.05915000504255294,,-0.05915000504255294,,-0.0685800050425527,,-0.0685800050425527,,-0.0685800050425527
,-0.05890000504255294,5013.6533203125,-0.05890000504255294,,-0.05890000504255294,,-0.06856000504255269,,-0.06856000504255269,,-0.06856000504255269
,-0.05865000504255294,7375.169921875,-0.05865000504255294,,-0.05865000504255294,,-0.06854000504255268,,-0.06854000504255268,,-0.06854000504255268
,-0.05840000504255294,9015.9296875,-0.05840000504255294,,-0.05840000504255294,,-0.06852000504255268,,-0.06852000504255268,,-0.06852000504255268
,-0.05815000504255294,9379.095703125,-0.05815000504255294,,-0.05815000504255294,,-0.06850000504255267,,-0.06850000504255267,,-0.06850000504255267
,-0.05790000504255294,8954.16796875,-0.05790000504255294,,-0.05790000504255294,,-0.06848000504255267,,-0.06848000504255267,,-0.06848000504255267
,-0.05765000504255294,7476.9736328125,-0.05765000504255294,,-0.05765000504255294,,-0.06846000504255266,,-0.06846000504255266,,-0.06846000504255266
,-0.05740000504255294,5585.98583984375,-0.05740000504255294,,-0.05740000504255294,,-0.06844000504255265,,-0.06844000504255265,,-0.06844000504255265
,-0.05715000504255294,5687.673828125,-0.05715000504255294,,-0.05715000504255294,,-0.06842000504255265,,-0.06842000504255265,,-0.06842000504255265
,-0.05690000504255294,5537.84033203125,-0.05690000504255294,,-0.05690000504255294,,-0.06840000504255264,,-0.06840000504255264,,-0.06840000504255264
,-0.05665000504255294,2923.731689453125,-0.05665000504255294,,-0.05665000504255294,,-0.06838000504255264,,-0.06838000504255264,,-0.06838000504255264
,-0.056400005042552936,1378.5562744140625,-0.056400005042552936,,-0.056400005042552936,,-0.06836000504255263,,-0.06836000504255263,,-0.06836000504255263
,-0.056150005042552936,-114.55513000488281,-0.056150005042552936,,-0.056150005042552936,,-0.06834000504255262,,-0.06834000504255262,,-0.06834000504255262
,-0.055900005042552936,-844.4942626953125,-0.055900005042552936,,-0.055900005042552936,,-0.06832000504255262,,-0.06832000504255262,,-0.06832000504255262
,-0.055650005042552936,-1148.5711669921875,-0.055650005042552936,,-0.055650005042552936,,-0.06830000504255261,,-0.06830000504255261,,-0.06830000504255261
,-0.055400005042552936,-1420.400146484375,-0.055400005042552936,,-0.055400005042552936,,-0.0682800050425526,,-0.0682800050425526,,-0.0682800050425526
,-0.055150005042552935,152.69435119628906,-0.055150005042552935,,-0.055150005042552935,,-0.0682600050425526,,-0.0682600050425526,,-0.0682600050425526
,-0.054900005042552935,-341.45770263671875,-0.054900005042552935,,-0.054900005042552935,,-0.06824000504255259,,-0.06824000504255259,,-0.06824000504255259
,-0.054650005042552935,-908.1421508789062,-0.054650005042552935,,-0.054650005042552935,,-0.06822000504255259,,-0.06822000504255259,,-0.06822000504255259
,-0.054400005042552935,-4112.13623046875,-0.054400005042552935,,-0.054400005042552935,,-0.06820000504255258,,-0.06820000504255258,,-0.06820000504255258
,-0.054150005042552934,-4611.23876953125,-0.054150005042552934,,-0.054150005042552934,,-0.06818000504255257,,-0.06818000504255257,,-0.06818000504255257
,-0.053900005042552934,-3371.718505859375,-0.053900005042552934,,-0.053900005042552934,,-0.06816000504255257,,-0.06816000504255257,,-0.06816000504255257
,-0.053650005042552934,-3575.21044921875,-0.053650005042552934,,-0.053650005042552934,,-0.06814000504255256,,-0.06814000504255256,,-0.06814000504255256
,-0.053400005042552934,-3723.125732421875,-0.053400005042552934,,-0.053400005042552934,,-0.06812000504255256,,-0.06812000504255256,,-0.06812000504255256
,-0.053150005042552934,-4804.14599609375,-0.053150005042552934,,-0.053150005042552934,,-0.06810000504255255,,-0.06810000504255255,,-0.06810000504255255
,-0.05290000504255293,-4421.87109375,-0.05290000504255293,,-0.05290000504255293,,-0.06808000504255254,,-0.06808000504255254,,-0.06808000504255254
,-0.05265000504255293,-5596.4765625,-0.05265000504255293,,-0.05265000504255293,,-0.06806000504255254,,-0.06806000504255254,,-0.06806000504255254
,-0.05240000504255293,-6231.99169921875,-0.05240000504255293,,-0.05240000504255293,,-0.06804000504255253,,-0.06804000504255253,,-0.06804000504255253
,-0.05215000504255293,-3808.235595703125,-0.05215000504255293,,-0.05215000504255293,,-0.06802000504255253,,-0.06802000504255253,,-0.06802000504255253
,-0.05190000504255293,-3782.393310546875,-0.05190000504255293,,-0.05190000504255293,,-0.06800000504255252,,-0.06800000504255252,,-0.06800000504255252
,-0.05165000504255293,-1839.456787109375,-0.05165000504255293,,-0.05165000504255293,,-0.06798000504255251,,-0.06798000504255251,,-0.06798000504255251
,-0.05140000504255293,-598.787353515625,-0.05140000504255293,,-0.05140000504255293,,-0.06796000504255251,,-0.06796000504255251,,-0.06796000504255251
,-0.05115000504255293,-356.016357421875,-0.05115000504255293,,-0.05115000504255293,,-0.0679400050425525,,-0.0679400050425525,,-0.0679400050425525
,-0.05090000504255293,-643.3324584960938,-0.05090000504255293,,-0.05090000504255293,,-0.0679200050425525,,-0.0679200050425525,,-0.0679200050425525
,-0.05065000504255293,-585.0556030273438,-0.05065000504255293,,-0.05065000504255293,,-0.06790000504255249,,-0.06790000504255249,,-0.06790000504255249
,-0.05040000504255293,2225.252685546875,-0.05040000504255293,,-0.05040000504255293,,-0.06788000504255248,,-0.06788000504255248,,-0.06788000504255248
,-0.05015000504255293,2575.795654296875,-0.05015000504255293,,-0.05015000504255293,,-0.06786000504255248,,-0.06786000504255248,,-0.06786000504255248
,-0.04990000504255293,4557.82666015625,-0.04990000504255293,,-0.04990000504255293,,-0.06784000504255247,,-0.06784000504255247,,-0.06784000504255247
,-0.04965000504255293,5592.1123046875,-0.04965000504255293,,-0.04965000504255293,,-0.06782000504255246,,-0.06782000504255246,,-0.06782000504255246
,-0.04940000504255293,3630.056396484375,-0.04940000504255293,,-0.04940000504255293,,-0.06780000504255246,,-0.06780000504255246,,-0.06780000504255246
,-0.04915000504255293,5429.97802734375,-0.04915000504255293,,-0.04915000504255293,,-0.06778000504255245,,-0.06778000504255245,,-0.06778000504255245
,-0.04890000504255293,5624.0341796875,-0.04890000504255293,,-0.04890000504255293,,-0.06776000504255245,,-0.06776000504255245,,-0.06776000504255245
,-0.04865000504255293,7363.2607421875,-0.04865000504255293,,-0.04865000504255293,,-0.06774000504255244,,-0.06774000504255244,,-0.06774000504255244
,-0.04840000504255293,8339.3701171875,-0.04840000504255293,,-0.04840000504255293,,-0.06772000504255243,,-0.06772000504255243,,-0.06772000504255243
,-0.04815000504255293,11670.998046875,-0.04815000504255293,,-0.04815000504255293,,-0.06770000504255243,,-0.06770000504255243,,-0.06770000504255243
,-0.04790000504255293,10307.939453125,-0.04790000504255293,,-0.04790000504255293,,-0.06768000504255242,,-0.06768000504255242,,-0.06768000504255242
,-0.04765000504255293,10653.90234375,-0.04765000504255293,,-0.04765000504255293,,-0.06766000504255242,,-0.06766000504255242,,-0.06766000504255242
,-0.04740000504255293,12710.6474609375,-0.04740000504255293,,-0.04740000504255293,,-0.06764000504255241,,-0.06764000504255241,,-0.06764000504255241
,-0.04715000504255293,12496.0439453125,-0.04715000504255293,,-0.04715000504255293,,-0.0676200050425524,,-0.0676200050425524,,-0.0676200050425524
,-0.04690000504255293,11867.3955078125,-0.04690000504255293,,-0.04690000504255293,,-0.0676000050425524,,-0.0676000050425524,,-0.0676000050425524
,-0.04665000504255293,11872.0908203125,-0.04665000504255293,,-0.04665000504255293,,-0.06758000504255239,,-0.06758000504255239,,-0.06758000504255239
,-0.04640000504255293,12883.12109375,-0.04640000504255293,,-0.04640000504255293,,-0.06756000504255238,,-0.06756000504255238,,-0.06756000504255238
,-0.04615000504255293,12399.3916015625,-0.04615000504255293,,-0.04615000504255293,,-0.06754000504255238,,-0.06754000504255238,,-0.06754000504255238
,-0.04590000504255293,11824.3720703125,-0.04590000504255293,,-0.04590000504255293,,-0.06752000504255237,,-0.06752000504255237,,-0.06752000504255237
,-0.04565000504255293,11280.5380859375,-0.04565000504255293,,-0.04565000504255293,,-0.06750000504255237,,-0.06750000504255237,,-0.06750000504255237
,-0.04540000504255293,13390.0361328125,-0.04540000504255293,,-0.04540000504255293,,-0.06748000504255236,,-0.06748000504255236,,-0.06748000504255236
,-0.045150005042552926,13253.7236328125,-0.045150005042552926,,-0.045150005042552926,,-0.06746000504255235,,-0.06746000504255235,,-0.06746000504255235
,-0.044900005042552926,14035.5048828125,-0.044900005042552926,,-0.044900005042552926,,-0.06744000504255235,,-0.06744000504255235,,-0.06744000504255235
,-0.044650005042552926,13630.3505859375,-0.044650005042552926,,-0.044650005042552926,,-0.06742000504255234,,-0.06742000504255234,,-0.06742000504255234
,-0.044400005042552926,9975.7080078125,-0.044400005042552926,,-0.044400005042552926,,-0.06740000504255234,,-0.06740000504255234,,-0.06740000504255234
,-0.044150005042552926,10724.236328125,-0.044150005042552926,,-0.044150005042552926,,-0.06738000504255233,,-0.06738000504255233,,-0.06738000504255233
,-0.043900005042552925,8932.3193359375,-0.043900005042552925,,-0.043900005042552925,,-0.06736000504255232,,-0.06736000504255232,,-0.06736000504255232
,-0.043650005042552925,9486.5791015625,-0.043650005042552925,,-0.043650005042552925,,-0.06734000504255232,,-0.06734000504255232,,-0.06734000504255232
,-0.043400005042552925,7219.99169921875,-0.043400005042552925,,-0.043400005042552925,,-0.06732000504255231,,-0.06732000504255231,,-0.06732000504255231
,-0.043150005042552925,5518.9658203125,-0.043150005042552925,,-0.043150005042552925,,-0.0673000050425523,,-0.0673000050425523,,-0.0673000050425523
,-0.042900005042552924,4551.8203125,-0.042900005042552924,,-0.042900005042552924,,-0.0672800050425523,,-0.0672800050425523,,-0.0672800050425523
,-0.042650005042552924,2159.46435546875,-0.042650005042552924,,-0.042650005042552924,,-0.06726000504255229,,-0.06726000504255229,,-0.06726000504255229
,-0.042400005042552924,3222.366455078125,-0.042400005042552924,,-0.042400005042552924,,-0.06724000504255229,,-0.06724000504255229,,-0.06724000504255229
,-0.042150005042552924,3467.954345703125,-0.042150005042552924,,-0.042150005042552924,,-0.06722000504255228,,-0.06722000504255228,,-0.06722000504255228
,-0.041900005042552924,4190.1806640625,-0.041900005042552924,,-0.041900005042552924,,-0.06720000504255227,,-0.06720000504255227,,-0.06720000504255227
,-0.04165000504255292,3367.60595703125,-0.04165000504255292,,-0.04165000504255292,,-0.06718000504255227,,-0.06718000504255227,,-0.06718000504255227
,-0.04140000504255292,3132.749267578125,-0.04140000504255292,,-0.04140000504255292,,-0.06716000504255226,,-0.06716000504255226,,-0.06716000504255226
,-0.04115000504255292,4168.0322265625,-0.04115000504255292,,-0.04115000504255292,,-0.06714000504255226,,-0.06714000504255226,,-0.06714000504255226
,-0.04090000504255292,3545.752685546875,-0.04090000504255292,,-0.04090000504255292,,-0.06712000504255225,,-0.06712000504255225,,-0.06712000504255225
,-0.04065000504255292,4645.11181640625,-0.04065000504255292,,-0.04065000504255292,,-0.06710000504255224,,-0.06710000504255224,,-0.06710000504255224
,-0.04040000504255292,4990.61865234375,-0.04040000504255292,,-0.04040000504255292,,-0.06708000504255224,,-0.06708000504255224,,-0.06708000504255224
,-0.04015000504255292,7048.6162109375,-0.04015000504255292,,-0.04015000504255292,,-0.06706000504255223,,-0.06706000504255223,,-0.06706000504255223
,-0.03990000504255292,6556.8154296875,-0.03990000504255292,,-0.03990000504255292,,-0.06704000504255223,,-0.06704000504255223,,-0.06704000504255223
,-0.03965000504255292,5754.14794921875,-0.03965000504255292,,-0.03965000504255292,,-0.06702000504255222,,-0.06702000504255222,,-0.06702000504255222
,-0.03940000504255292,7103.4560546875,-0.03940000504255292,,-0.03940000504255292,,-0.06700000504255221,,-0.06700000504255221,,-0.06700000504255221
,-0.03915000504255292,7757.8603515625,-0.03915000504255292,,-0.03915000504255292,,-0.06698000504255221,,-0.06698000504255221,,-0.06698000504255221
,-0.03890000504255292,7970.34716796875,-0.03890000504255292,,-0.03890000504255292,,-0.0669600050425522,,-0.0669600050425522,,-0.0669600050425522
,-0.03865000504255292,8932.7470703125,-0.03865000504255292,,-0.03865000504255292,,-0.0669400050425522,,-0.0669400050425522,,-0.0669400050425522
,-0.03840000504255292,9450.138671875,-0.03840000504255292,,-0.03840000504255292,,-0.06692000504255219,,-0.06692000504255219,,-0.06692000504255219
,-0.03815000504255292,8820.1767578125,-0.03815000504255292,,-0.03815000504255292,,-0.06690000504255218,,-0.06690000504255218,,-0.06690000504255218
,-0.03790000504255292,8792.021484375,-0.03790000504255292,,-0.03790000504255292,,-0.06688000504255218,,-0.06688000504255218,,-0.06688000504255218
,-0.03765000504255292,7984.3857421875,-0.03765000504255292,,-0.03765000504255292,,-0.06686000504255217,,-0.06686000504255217,,-0.06686000504255217
,-0.03740000504255292,6406.6103515625,-0.03740000504255292,,-0.03740000504255292,,-0.06684000504255216,,-0.06684000504255216,,-0.06684000504255216
,-0.03715000504255292,7018.525390625,-0.03715000504255292,,-0.03715000504255292,,-0.06682000504255216,,-0.06682000504255216,,-0.06682000504255216
,-0.03690000504255292,6981.4580078125,-0.03690000504255292,,-0.03690000504255292,,-0.06680000504255215,,-0.06680000504255215,,-0.06680000504255215
,-0.03665000504255292,7393.08740234375,-0.03665000504255292,,-0.03665000504255292,,-0.06678000504255215,,-0.06678000504255215,,-0.06678000504255215
,-0.03640000504255292,4470.2705078125,-0.03640000504255292,,-0.03640000504255292,,-0.06676000504255214,,-0.06676000504255214,,-0.06676000504255214
,-0.03615000504255292,4478.39013671875,-0.03615000504255292,,-0.03615000504255292,,-0.06674000504255213,,-0.06674000504255213,,-0.06674000504255213
,-0.03590000504255292,2436.682861328125,-0.03590000504255292,,-0.03590000504255292,,-0.06672000504255213,,-0.06672000504255213,,-0.06672000504255213
,-0.03565000504255292,2555.801513671875,-0.03565000504255292,,-0.03565000504255292,,-0.06670000504255212,,-0.06670000504255212,,-0.06670000504255212
,-0.03540000504255292,5106.7880859375,-0.03540000504255292,,-0.03540000504255292,,-0.06668000504255212,,-0.06668000504255212,,-0.06668000504255212
,-0.03515000504255292,4293.56494140625,-0.03515000504255292,,-0.03515000504255292,,-0.06666000504255211,,-0.06666000504255211,,-0.06666000504255211
,-0.03490000504255292,4322.26806640625,-0.03490000504255292,,-0.03490000504255292,,-0.0666400050425521,,-0.0666400050425521,,-0.0666400050425521
,-0.03465000504255292,3327.5146484375,-0.03465000504255292,,-0.03465000504255292,,-0.0666200050425521,,-0.0666200050425521,,-0.0666200050425521
,-0.03440000504255292,701.8319091796875,-0.03440000504255292,,-0.03440000504255292,,-0.06660000504255209,,-0.06660000504255209,,-0.06660000504255209
,-0.03415000504255292,391.938232421875,-0.03415000504255292,,-0.03415000504255292,,-0.06658000504255208,,-0.06658000504255208,,-0.06658000504255208
,-0.033900005042552916,822.4908447265625,-0.033900005042552916,,-0.033900005042552916,,-0.06656000504255208,,-0.06656000504255208,,-0.06656000504255208
,-0.033650005042552916,1625.4884033203125,-0.033650005042552916,,-0.033650005042552916,,-0.06654000504255207,,-0.06654000504255207,,-0.06654000504255207
,-0.033400005042552916,-82.44146728515625,-0.033400005042552916,,-0.033400005042552916,,-0.06652000504255207,,-0.06652000504255207,,-0.06652000504255207
,-0.033150005042552916,-963.0613403320312,-0.033150005042552916,,-0.033150005042552916,,-0.06650000504255206,,-0.06650000504255206,,-0.06650000504255206
,-0.032900005042552916,-1816.1273193359375,-0.032900005042552916,,-0.032900005042552916,,-0.06648000504255205,,-0.06648000504255205,,-0.06648000504255205
,-0.032650005042552915,-2383.60986328125,-0.032650005042552915,,-0.032650005042552915,,-0.06646000504255205,,-0.06646000504255205,,-0.06646000504255205
,-0.032400005042552915,-1763.6788330078125,-0.032400005042552915,,-0.032400005042552915,,-0.06644000504255204,,-0.06644000504255204,,-0.06644000504255204
,-0.032150005042552915,-521.462158203125,-0.032150005042552915,,-0.032150005042552915,,-0.06642000504255204,,-0.06642000504255204,,-0.06642000504255204
,-0.031900005042552915,44.88285827636719,-0.031900005042552915,,-0.031900005042552915,,-0.06640000504255203,,-0.06640000504255203,,-0.06640000504255203
,-0.031650005042552914,386.30450439453125,-0.031650005042552914,,-0.031650005042552914,,-0.06638000504255202,,-0.06638000504255202,,-0.06638000504255202
,-0.031400005042552914,-458.3860168457031,-0.031400005042552914,,-0.031400005042552914,,-0.06636000504255202,,-0.06636000504255202,,-0.06636000504255202
,-0.031150005042552914,-989.9768676757812,-0.031150005042552914,,-0.031150005042552914,,-0.06634000504255201,,-0.06634000504255201,,-0.06634000504255201
,-0.030900005042552914,-780.60791015625,-0.030900005042552914,,-0.030900005042552914,,-0.066320005042552,,-0.066320005042552,,-0.066320005042552
,-0.030650005042552914,1249.6292724609375,-0.030650005042552914,,-0.030650005042552914,,-0.066300005042552,,-0.066300005042552,,-0.066300005042552
,-0.030400005042552913,3181.435302734375,-0.030400005042552913,,-0.030400005042552913,,-0.06628000504255199,,-0.06628000504255199,,-0.06628000504255199
,-0.030150005042552913,4203.35791015625,-0.030150005042552913,,-0.030150005042552913,,-0.06626000504255199,,-0.06626000504255199,,-0.06626000504255199
,-0.029900005042552913,4083.123779296875,-0.029900005042552913,,-0.029900005042552913,,-0.06624000504255198,,-0.06624000504255198,,-0.06624000504255198
,-0.029650005042552913,2837.48779296875,-0.029650005042552913,,-0.029650005042552913,,-0.06622000504255197,,-0.06622000504255197,,-0.06622000504255197
,-0.029400005042552912,3453.838134765625,-0.029400005042552912,,-0.029400005042552912,,-0.06620000504255197,,-0.06620000504255197,,-0.06620000504255197
,-0.029150005042552912,2411.7421875,-0.029150005042552912,,-0.029150005042552912,,-0.06618000504255196,,-0.06618000504255196,,-0.06618000504255196
,-0.028900005042552912,4878.4560546875,-0.028900005042552912,,-0.028900005042552912,,-0.06616000504255196,,-0.06616000504255196,,-0.06616000504255196
,-0.028650005042552912,6699.15087890625,-0.028650005042552912,,-0.028650005042552912,,-0.06614000504255195,,-0.06614000504255195,,-0.06614000504255195
,-0.02840000504255291,6272.083984375,-0.02840000504255291,,-0.02840000504255291,,-0.06612000504255194,,-0.06612000504255194,,-0.06612000504255194
,-0.02815000504255291,5499.8779296875,-0.02815000504255291,,-0.02815000504255291,,-0.06610000504255194,,-0.06610000504255194,,-0.06610000504255194
,-0.02790000504255291,5158.25634765625,-0.02790000504255291,,-0.02790000504255291,,-0.06608000504255193,,-0.06608000504255193,,-0.06608000504255193
,-0.02765000504255291,5410.640625,-0.02765000504255291,,-0.02765000504255291,,-0.06606000504255193,,-0.06606000504255193,,-0.06606000504255193
,-0.02740000504255291,6861.13232421875,-0.02740000504255291,,-0.02740000504255291,,-0.06604000504255192,,-0.06604000504255192,,-0.06604000504255192
,-0.02715000504255291,7965.4541015625,-0.02715000504255291,,-0.02715000504255291,,-0.06602000504255191,,-0.06602000504255191,,-0.06602000504255191
,-0.02690000504255291,7676.1728515625,-0.02690000504255291,,-0.02690000504255291,,-0.0660000050425519,,-0.0660000050425519,,-0.0660000050425519
,-0.02665000504255291,8463.1162109375,-0.02665000504255291,,-0.02665000504255291,,-0.0659800050425519,,-0.0659800050425519,,-0.0659800050425519
,-0.02640000504255291,4909.76953125,-0.02640000504255291,,-0.02640000504255291,,-0.0659600050425519,,-0.0659600050425519,,-0.0659600050425519
,-0.02615000504255291,5474.8193359375,-0.02615000504255291,,-0.02615000504255291,,-0.06594000504255189,,-0.06594000504255189,,-0.06594000504255189
,-0.02590000504255291,5885.990234375,-0.02590000504255291,,-0.02590000504255291,,-0.06592000504255188,,-0.06592000504255188,,-0.06592000504255188
,-0.02565000504255291,6309.7578125,-0.02565000504255291,,-0.02565000504255291,,-0.06590000504255188,,-0.06590000504255188,,-0.06590000504255188
,-0.02540000504255291,7365.916015625,-0.02540000504255291,,-0.02540000504255291,,-0.06588000504255187,,-0.06588000504255187,,-0.06588000504255187
,-0.02515000504255291,6714.0517578125,-0.02515000504255291,,-0.02515000504255291,,-0.06586000504255186,,-0.06586000504255186,,-0.06586000504255186
,-0.02490000504255291,6163.423828125,-0.02490000504255291,,-0.02490000504255291,,-0.06584000504255186,,-0.06584000504255186,,-0.06584000504255186
,-0.024650005042552908,5963.77392578125,-0.024650005042552908,,-0.024650005042552908,,-0.06582000504255185,,-0.06582000504255185,,-0.06582000504255185
,-0.024400005042552908,3962.3466796875,-0.024400005042552908,,-0.024400005042552908,,-0.06580000504255185,,-0.06580000504255185,,-0.06580000504255185
,-0.024150005042552908,4069.408447265625,-0.024150005042552908,,-0.024150005042552908,,-0.06578000504255184,,-0.06578000504255184,,-0.06578000504255184
,-0.023900005042552908,3141.540283203125,-0.023900005042552908,,-0.023900005042552908,,-0.06576000504255183,,-0.06576000504255183,,-0.06576000504255183
,-0.023650005042552907,2382.700927734375,-0.023650005042552907,,-0.023650005042552907,,-0.06574000504255183,,-0.06574000504255183,,-0.06574000504255183
,-0.023400005042552907,2556.7958984375,-0.023400005042552907,,-0.023400005042552907,,-0.06572000504255182,,-0.06572000504255182,,-0.06572000504255182
,-0.023150005042552907,826.0557861328125,-0.023150005042552907,,-0.023150005042552907,,-0.06570000504255182,,-0.06570000504255182,,-0.06570000504255182
,-0.022900005042552907,-1134.595458984375,-0.022900005042552907,,-0.022900005042552907,,-0.06568000504255181,,-0.06568000504255181,,-0.06568000504255181
,-0.022650005042552906,-238.65377807617188,-0.022650005042552906,,-0.022650005042552906,,-0.0656600050425518,,-0.0656600050425518,,-0.0656600050425518
