soft_x_lower_proxy,soft_x_lower_time,soft_x_upper_proxy,soft_x_upper_time
,-0.06782000572204554,,-0.06782000572204554
,-0.06780000572204553,,-0.06780000572204553
,-0.06778000572204552,,-0.06778000572204552
,-0.06776000572204552,,-0.06776000572204552
,-0.06774000572204551,,-0.06774000572204551
,-0.0677200057220455,,-0.0677200057220455
,-0.0677000057220455,,-0.0677000057220455
,-0.0676800057220455,,-0.0676800057220455
,-0.06766000572204549,,-0.06766000572204549
,-0.06764000572204548,,-0.06764000572204548
,-0.06762000572204548,,-0.06762000572204548
,-0.06760000572204547,,-0.06760000572204547
,-0.06758000572204546,,-0.06758000572204546
,-0.06756000572204546,,-0.06756000572204546
,-0.06754000572204545,,-0.06754000572204545
,-0.06752000572204545,,-0.06752000572204545
,-0.06750000572204544,,-0.06750000572204544
,-0.06748000572204543,,-0.06748000572204543
,-0.06746000572204543,,-0.06746000572204543
,-0.06744000572204542,,-0.06744000572204542
,-0.06742000572204541,,-0.06742000572204541
,-0.06740000572204541,,-0.06740000572204541
,-0.0673800057220454,,-0.0673800057220454
,-0.0673600057220454,,-0.0673600057220454
,-0.06734000572204539,,-0.06734000572204539
,-0.06732000572204538,,-0.06732000572204538
,-0.06730000572204538,,-0.06730000572204538
,-0.06728000572204537,,-0.06728000572204537
,-0.06726000572204537,,-0.06726000572204537
,-0.06724000572204536,,-0.06724000572204536
,-0.06722000572204535,,-0.06722000572204535
,-0.06720000572204535,,-0.06720000572204535
,-0.06718000572204534,,-0.06718000572204534
,-0.06716000572204534,,-0.06716000572204534
,-0.06714000572204533,,-0.06714000572204533
,-0.06712000572204532,,-0.06712000572204532
,-0.06710000572204532,,-0.06710000572204532
,-0.06708000572204531,,-0.06708000572204531
,-0.0670600057220453,,-0.0670600057220453
,-0.0670400057220453,,-0.0670400057220453
,-0.06702000572204529,,-0.06702000572204529
,-0.06700000572204529,,-0.06700000572204529
,-0.06698000572204528,,-0.06698000572204528
,-0.06696000572204527,,-0.06696000572204527
,-0.06694000572204527,,-0.06694000572204527
,-0.06692000572204526,,-0.06692000572204526
,-0.06690000572204526,,-0.06690000572204526
,-0.06688000572204525,,-0.06688000572204525
,-0.06686000572204524,,-0.06686000572204524
,-0.06684000572204524,,-0.06684000572204524
,-0.06682000572204523,,-0.06682000572204523
,-0.06680000572204522,,-0.06680000572204522
,-0.06678000572204522,,-0.06678000572204522
,-0.06676000572204521,,-0.06676000572204521
,-0.0667400057220452,,-0.0667400057220452
,-0.0667200057220452,,-0.0667200057220452
,-0.0667000057220452,,-0.0667000057220452
,-0.06668000572204519,,-0.06668000572204519
,-0.06666000572204518,,-0.06666000572204518
,-0.06664000572204518,,-0.06664000572204518
,-0.06662000572204517,,-0.06662000572204517
,-0.06660000572204516,,-0.06660000572204516
,-0.06658000572204516,,-0.06658000572204516
,-0.06656000572204515,,-0.06656000572204515
,-0.06654000572204515,,-0.06654000572204515
,-0.06652000572204514,,-0.06652000572204514
,-0.06650000572204513,,-0.06650000572204513
,-0.06648000572204513,,-0.06648000572204513
,-0.06646000572204512,,-0.06646000572204512
,-0.06644000572204511,,-0.06644000572204511
,-0.06642000572204511,,-0.06642000572204511
,-0.0664000057220451,,-0.0664000057220451
,-0.0663800057220451,,-0.0663800057220451
,-0.06636000572204509,,-0.06636000572204509
,-0.06634000572204508,,-0.06634000572204508
,-0.06632000572204508,,-0.06632000572204508
,-0.06630000572204507,,-0.06630000572204507
,-0.06628000572204507,,-0.06628000572204507
,-0.06626000572204506,,-0.06626000572204506
,-0.06624000572204505,,-0.06624000572204505
,-0.06622000572204505,,-0.06622000572204505
,-0.06620000572204504,,-0.06620000572204504
,-0.06618000572204503,,-0.06618000572204503
,-0.06616000572204503,,-0.06616000572204503
,-0.06614000572204502,,-0.06614000572204502
,-0.06612000572204502,,-0.06612000572204502
,-0.06610000572204501,,-0.06610000572204501
,-0.066080005722045,,-0.066080005722045
,-0.066060005722045,,-0.066060005722045
,-0.06604000572204499,,-0.06604000572204499
,-0.06602000572204499,,-0.06602000572204499
,-0.06600000572204498,,-0.06600000572204498
,-0.06598000572204497,,-0.06598000572204497
,-0.06596000572204497,,-0.06596000572204497
,-0.06594000572204496,,-0.06594000572204496
,-0.06592000572204496,,-0.06592000572204496
,-0.06590000572204495,,-0.06590000572204495
,-0.06588000572204494,,-0.06588000572204494
,-0.06586000572204494,,-0.06586000572204494
,-0.06584000572204493,,-0.06584000572204493
,-0.06582000572204492,,-0.06582000572204492
,-0.06580000572204492,,-0.06580000572204492
,-0.06578000572204491,,-0.06578000572204491
,-0.0657600057220449,,-0.0657600057220449
,-0.0657400057220449,,-0.0657400057220449
,-0.0657200057220449,,-0.0657200057220449
,-0.06570000572204489,,-0.06570000572204489
,-0.06568000572204488,,-0.06568000572204488
,-0.06566000572204488,,-0.06566000572204488
,-0.06564000572204487,,-0.06564000572204487
,-0.06562000572204486,,-0.06562000572204486
,-0.06560000572204486,,-0.06560000572204486
,-0.06558000572204485,,-0.06558000572204485
,-0.06556000572204485,,-0.06556000572204485
,-0.06554000572204484,,-0.06554000572204484
,-0.06552000572204483,,-0.06552000572204483
,-0.06550000572204483,,-0.06550000572204483
,-0.06548000572204482,,-0.06548000572204482
,-0.06546000572204481,,-0.06546000572204481
,-0.06544000572204481,,-0.06544000572204481
,-0.0654200057220448,,-0.0654200057220448
,-0.0654000057220448,,-0.0654000057220448
,-0.06538000572204479,,-0.06538000572204479
,-0.06536000572204478,,-0.06536000572204478
,-0.06534000572204478,,-0.06534000572204478
,-0.06532000572204477,,-0.06532000572204477
,-0.06530000572204477,,-0.06530000572204477
,-0.06528000572204476,,-0.06528000572204476
,-0.06526000572204475,,-0.06526000572204475
,-0.06524000572204475,,-0.06524000572204475
,-0.06522000572204474,,-0.06522000572204474
,-0.06520000572204473,,-0.06520000572204473
,-0.06518000572204473,,-0.06518000572204473
,-0.06516000572204472,,-0.06516000572204472
,-0.06514000572204472,,-0.06514000572204472
,-0.06512000572204471,,-0.06512000572204471
,-0.0651000057220447,,-0.0651000057220447
,-0.0650800057220447,,-0.0650800057220447
,-0.06506000572204469,,-0.06506000572204469
,-0.06504000572204469,,-0.06504000572204469
,-0.06502000572204468,,-0.06502000572204468
,-0.06500000572204467,,-0.06500000572204467
,-0.06498000572204467,,-0.06498000572204467
,-0.06496000572204466,,-0.06496000572204466
,-0.06494000572204466,,-0.06494000572204466
,-0.06492000572204465,,-0.06492000572204465
,-0.06490000572204464,,-0.06490000572204464
,-0.06488000572204464,,-0.06488000572204464
,-0.06486000572204463,,-0.06486000572204463
,-0.06484000572204462,,-0.06484000572204462
,-0.06482000572204462,,-0.06482000572204462
,-0.06480000572204461,,-0.06480000572204461
,-0.0647800057220446,,-0.0647800057220446
,-0.0647600057220446,,-0.0647600057220446
,-0.0647400057220446,,-0.0647400057220446
,-0.06472000572204459,,-0.06472000572204459
,-0.06470000572204458,,-0.06470000572204458
,-0.06468000572204458,,-0.06468000572204458
,-0.06466000572204457,,-0.06466000572204457
,-0.06464000572204456,,-0.06464000572204456
,-0.06462000572204456,,-0.06462000572204456
,-0.06460000572204455,,-0.06460000572204455
,-0.06458000572204455,,-0.06458000572204455
,-0.06456000572204454,,-0.06456000572204454
,-0.06454000572204453,,-0.06454000572204453
,-0.06452000572204453,,-0.06452000572204453
,-0.06450000572204452,,-0.06450000572204452
,-0.06448000572204451,,-0.06448000572204451
,-0.06446000572204451,,-0.06446000572204451
,-0.0644400057220445,,-0.0644400057220445
,-0.0644200057220445,,-0.0644200057220445
,-0.06440000572204449,,-0.06440000572204449
,-0.06438000572204448,,-0.06438000572204448
,-0.06436000572204448,,-0.06436000572204448
,-0.06434000572204447,,-0.06434000572204447
,-0.06432000572204447,,-0.06432000572204447
,-0.06430000572204446,,-0.06430000572204446
,-0.06428000572204445,,-0.06428000572204445
,-0.06426000572204445,,-0.06426000572204445
,-0.06424000572204444,,-0.06424000572204444
,-0.06422000572204443,,-0.06422000572204443
,-0.06420000572204443,,-0.06420000572204443
,-0.06418000572204442,,-0.06418000572204442
,-0.06416000572204442,,-0.06416000572204442
,-0.06414000572204441,,-0.06414000572204441
,-0.0641200057220444,,-0.0641200057220444
,-0.0641000057220444,,-0.0641000057220444
,-0.06408000572204439,,-0.06408000572204439
,-0.06406000572204439,,-0.06406000572204439
,-0.06404000572204438,,-0.06404000572204438
,-0.06402000572204437,,-0.06402000572204437
