time_s,dalpha_proxy,softx_lower_proxy,softx_upper_proxy,softx_combined_proxy,te_profile_gradient_proxy,ne_profile_gradient_proxy,profile_gradient_proxy,nbi_proxy,density_proxy,m_edge_raw,m_edge_conf,Q_diag,P_missing_critical,m_edge_conf_state
-0.0340000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0330000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0320000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0310000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0300000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0290000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0280000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0270000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0260000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0250000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0240000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0230000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0220000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0210000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0200000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0190000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0180000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0170000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0160000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0150000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0140000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0130000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0120000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0110000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0100000111460685,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0090000111460685,-0.0048828125,5.722045890707e-05,0.0001621246335227,0.000109672546214885,,,,0.6151038408279419,-9.96739038977196e+17,-0.3930345210919301,-0.5621903868020968,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
-0.0080000111460685,-0.0048828125,6.675720204361717e-05,1.9073486328125e-05,4.2915344185871086e-05,,,,-0.4100691378116607,-8.910454601002516e+17,-0.084730025634573,-0.4046946818768404,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
-0.0070000111460685,-0.0048828125,-7.629394543682855e-05,0.0002479553220347,8.583068829893573e-05,,,,0.6151038408279419,-7.994425350501171e+17,-0.3926206990476891,-0.5620386241845943,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
-0.0060000111460685,-0.0048828125,7.629394505976656e-05,7.629394538470956e-05,7.629394522223805e-05,,,,0.6151038408279419,-8.833778783250022e+17,-0.3925182917056778,-0.5619221900817233,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
-0.0050000111460685,-0.0048828125,-0.0001144409180971,-9.536743149387656e-05,-0.00010490417479548827,,,,-0.4100691378116607,-8.72686089817555e+17,-0.0880635782766316,-0.4068723991273126,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
-0.0040000111460685,-0.0048828125,0.0003147125239761,0.000114440918155,0.00021457672106555,,,,-0.4100691378116607,-9.189057103585608e+17,-0.0806801947343991,-0.402045738907382,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
-0.0030000111460685,-0.0024414062524225,-1.907348625242144e-05,0.0003051757812689,0.00014305114750823926,,,,-0.4100691378116607,-1.0283526783353487e+18,-0.0877040407601302,-0.4065462120211865,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
-0.0020000111460685,-0.0048828124975402,-9.536743141002028e-05,7.629394496659289e-05,-9.536743221713697e-06,,,,-1.1421421766281128,-9.740034749769974e+17,0.1330049686008793,-0.293709152294626,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
-0.0010000111460685,0.02685546875,0.0001049041745315,-2.86102293458758e-05,3.81469725928121e-05,,,,0.6151038408279419,-1.0242977481715876e+18,-0.4320002375937127,-0.5875017288014666,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
-1.1146068512601914e-08,0.01708984375,-0.0002479553221567,0.0001525878903874,-4.768371588464999e-05,,,,0.6151038408279419,-1.0785596090750076e+18,-0.4243437329296128,-0.5824927616370024,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0009999888539314,0.0097656249974284,0.0001907348632109,1.9073486267853307e-05,0.00010490417473937665,,,,-0.4100691378116607,-9.95995356799959e+17,-0.1013224749069208,-0.4154174189901087,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0019999888539314,0.1074218749973911,-7.629394511887355e-05,-0.0003051757811277,-0.00019073486312328679,,,,-0.4100691378116607,-1.0826000394291772e+18,-0.2250010309023097,-0.4957570250957184,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0029999888539314,0.1538085937526461,-0.0001907348634466,-0.0004577636717509,-0.00032424926759875,,,,0.76142817735672,-1.1327872476790129e+18,-0.6361038913537528,-0.7139901169560017,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0039999888539314,0.5126953124838995,-8.385626177817573e-14,-0.0003337860106688,-0.00016689300537632814,,,,0.6151038408279419,-4768581929664512.0,-0.7706091622560678,-0.8082032727172566,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0049999888539314,0.3979492187527206,-0.000190734863345,-0.0002384185790059,-0.00021457672117545,,,,-1.1421421766281128,8.966912598943465e+18,-0.1701162614087993,-0.4966442459846656,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0059999888539314,0.332031249997242,-7.629394524786079e-05,-0.000305175781293,-0.0001907348632704304,,,,-1.5819522142410278,1.5290081374736744e+19,-0.1170601277569635,-0.4659146055309218,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0069999888539314,0.300292968763976,-0.0001716613770295,-0.0004196166994589,-0.0002956390382442,21.64678538678797,8.836948222530454e+16,4.418474111265228e+16,0.6151038408279419,1.813403636970029e+19,-0.3673071428823822,-0.395170189979614,0.8888888888888888,0.0111111111111111,confidence_negative_leakage_margin
0.0079999888539314,0.3076171875084974,-3.814697261199253e-05,-0.0005817413327533,-0.0003099441526826463,17.70940037131929,9.099928961640914e+16,4.549964480820458e+16,2.3729286193847656,2.041191440017313e+19,-0.3538189464014549,-0.3791733454979298,0.8888888888888888,0.0111111111111111,confidence_negative_leakage_margin
0.0089999888539314,0.366210937488521,-0.0003242492677126,-0.0006103515622533,-0.00046730041498295,13.772015355850607,9.362909700751373e+16,4.681454850375687e+16,0.6151038408279419,2.017866180443348e+19,-0.3105141759320807,-0.332709191311216,0.8888888888888888,0.0111111111111111,confidence_negative_leakage_margin
0.0099999888539314,0.1611328125145351,-0.0003242492669308,0.000324249267192,1.3060001214162953e-13,9.834630340381922,9.625890439861834e+16,4.8129452199309176e+16,-1.1421421766281128,2.49118394596836e+19,0.1722834906226022,0.1086338446709245,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0109999888539314,0.1977539062117242,-0.0001525878907055,-0.0003433227536762,-0.00024795532219085,5.897245324913239,9.888871178972291e+16,4.944435589486146e+16,-1.1421421766281128,3.2674666429689102e+19,0.2067311149666147,0.1441367905833123,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0119999888539314,0.1928710936933504,-5.7220458891201376e-05,-0.0003623962399781,-0.0002098083494346507,1.9598603094445544,1.0151851918082752e+17,5.075925959041376e+16,0.76142817735672,3.735466730457347e+19,-0.0738949710096903,-0.1276512440451342,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0129999888539314,0.2075195312047176,5.7220459055128726e-05,-0.0003242492674366,-0.00013351440419073565,2.463818253089584,1.2006127682308014e+17,6.003063841154007e+16,0.6151038408279419,3.955668123175302e+19,-0.0519584811326719,-0.1069976348553148,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0139999888539315,0.419921875033617,-2.387574120073059e-14,-0.0004196166990635,-0.00020980834954368788,2.9677761967346123,1.3860403446533277e+17,6.930201723266638e+16,-0.4100691378116607,3.932347041745522e+19,0.0207123940706914,-0.0240252524724085,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0149999888539315,0.2392578125030933,0.0001525878905283,-0.0003814697260791,-0.0001144409177754,3.471734140379641,1.5714679210758538e+17,7.857339605379269e+16,-0.4100691378116607,3.88737173851367e+19,0.0770042277804141,0.0193755614599983,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0159999888539315,0.4052734376001803,0.0001716613766963,-0.0001239776610472,2.3841857824550005e-05,3.97569208402467,1.75689549749838e+17,8.7844774874919e+16,-0.4100691378116607,3.866866286460299e+19,0.0094634411851398,-0.0362001636101986,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0169999888539315,0.1953125000095037,0.000143051147003,0.0001525878903775,0.00014781951869025,4.479650027669699,1.9423230739209062e+17,9.711615369604531e+16,0.6151038408279419,3.877016538003276e+19,-0.0641593609029327,-0.12291838716357,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0179999888539315,0.16845703125,0.0001144409181064,0.0003719329834985,0.00024318695080244998,5.898672901212807,1.883097580679348e+17,9.41548790339674e+16,0.76142817735672,4.162451075987879e+19,-0.0453483901161151,-0.11012260416252,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0189999888539315,0.1782226562532424,5.722045878172238e-05,0.0002002716067366,0.0001287460327591612,7.317695774755914,1.82387208743779e+17,9.11936043718895e+16,0.6151038408279419,4.363754502652271e+19,-0.016480920264994,-0.0820564339265492,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0199999888539315,0.1489257812631188,9.5367431743116e-05,0.0002479553220734,0.000171661376908258,8.736718648299021,1.7646465941962323e+17,8.823232970981162e+16,0.6151038408279419,4.480717031177873e+19,0.0075615863286365,-0.0647596462098984,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0209999888539315,0.1611328125165849,0.0002098083495316,0.0001811981200005,0.00019550323476605,10.15574152184213,1.7054211009546742e+17,8.527105504773371e+16,0.6151038408279419,4.432558861685935e+19,-0.0137095521673677,-0.0844172470595249,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0219999888539315,0.1782226562131032,0.0001335144041789,0.00013351440393,0.00013351440405445,11.574764395385236,1.646195607713116e+17,8.23097803856558e+16,0.76142817735672,4.309356384770379e+19,0.0227666152210638,0.0227666152210638,1.0,0.0,confidence_boundary_ambiguous_margin
0.0229999888539315,0.1977539062466085,0.0002479553220933,3.8146972907964367e-05,0.0001430511475006322,11.621160548970044,1.639408105527005e+17,8.197040527635026e+16,-1.1421421766281128,4.372045260130353e+19,0.3291237859991817,0.3291237859991817,1.0,0.0,confidence_positive_boundary_margin
0.0239999888539315,0.1806640624622833,-3.8146972334801e-05,7.629394574109867e-05,1.9073486703148834e-05,11.667556702554853,1.632620603340894e+17,8.16310301670447e+16,-1.1421421766281128,4.316347079699779e+19,0.3347277737181719,0.334727773718172,1.0,0.0,confidence_positive_boundary_margin
0.0249999888539315,0.1806640624930678,3.814697266978929e-05,0.0002479553223197,0.00014305114749474466,11.71395285613966,1.6258331011547834e+17,8.129165505773917e+16,-1.1421421766281128,4.407979059344677e+19,0.340699418175208,0.340699418175208,1.0,0.0,confidence_positive_boundary_margin
0.0259999888539315,0.1977539062324833,0.0001049041748867,2.463277791377867e-13,5.245208756651389e-05,11.760349009724466,1.6190455989686723e+17,8.095227994843362e+16,0.76142817735672,4.490981631930139e+19,0.0186698648700785,0.0186698648700784,1.0,0.0,confidence_boundary_ambiguous_margin
0.0269999888539315,0.1879882812570812,0.0003242492675089,-2.8610229174086947e-05,0.00014781951916740654,11.806745163309271,1.6122580967825613e+17,8.061290483912806e+16,-0.4100691378116607,4.6348975884990415e+19,0.2276202790824772,0.2276202790824773,1.0,0.0,confidence_positive_boundary_margin
0.0279999888539315,0.1782226562822008,0.0002193450928992,0.0001621246338309,0.00019073486336505,11.387191462883166,1.7042586278081392e+17,8.521293139040696e+16,0.6151038408279419,4.582568751500624e+19,0.0774905481309046,0.0774905481309046,1.0,0.0,confidence_boundary_ambiguous_margin
0.0289999888539315,0.22216796875,3.814697279746628e-05,0.0004196166990634,0.00022888183593043314,10.96763776245706,1.796259158833717e+17,8.981295794168586e+16,0.6151038408279419,4.50750641208631e+19,0.0487725926323228,0.0487725926323228,1.0,0.0,confidence_boundary_ambiguous_margin
0.0299999888539315,0.24658203125,0.0007629394508565,0.0003623962407479,0.0005626678458022,10.548084062030952,1.888259689859296e+17,9.44129844929648e+16,0.6151038408279419,4.604499610428244e+19,0.0393424690731125,0.0393424690731125,1.0,0.0,confidence_boundary_ambiguous_margin
0.0309999888539315,0.2246093750590348,0.0003051757809185,0.0004577636723362,0.00038146972662735,10.128530361604843,1.9802602208848733e+17,9.901301104424366e+16,-1.1421421766281128,4.746122425546257e+19,0.3439771404994253,0.3439771404994254,1.0,0.0,confidence_positive_boundary_margin
0.0319999888539315,0.2514648437537269,0.0001239776617879,0.0003623962402926,0.00024318695104025002,9.708976661178738,2.0722607519104512e+17,1.0361303759552256e+17,0.6151038408279419,4.9839687808667615e+19,0.0428012582194813,0.0428012582194812,1.0,0.0,confidence_boundary_ambiguous_margin
0.0329999888539315,0.2880859375037642,0.0002861022949365,0.0001239776617062,0.00020503997832135,8.738493411530872,2.230758431329355e+17,1.1153792156646774e+17,-0.4100691378116607,5.2303152406792765e+19,0.2027577830670475,0.2027577830670476,1.0,0.0,confidence_positive_boundary_margin
0.0339999888539315,0.2832031249885955,0.0004673004139104,0.0002384185785818,0.0003528594962461,7.768010161883003,2.3892561107482586e+17,1.1946280553741293e+17,-0.4100691378116607,5.0859801502778655e+19,0.2064433177873691,0.206443317787369,1.0,0.0,confidence_positive_boundary_margin
0.0349999888539315,0.2539062499961612,0.0002002716062203,0.0004196166985289,0.0003099441523746,6.797526912235137,2.547753790167162e+17,1.273876895083581e+17,-0.4100691378116607,5.195974413911274e+19,0.2251737069939627,0.2251737069939627,1.0,0.0,confidence_positive_boundary_margin
0.0359999888539315,0.231933593757752,0.0002002716063998,0.0003433227531643,0.00027179717978205,5.827043662587269,2.7062514695860653e+17,1.3531257347930326e+17,0.6151038408279419,5.271039392153495e+19,0.0658221309277634,0.0658221309277635,1.0,0.0,confidence_boundary_ambiguous_margin
0.0369999888539315,0.2246093750234797,0.0004768371579585,0.0004673004147486,0.00047206878635355,4.856560412939402,2.864749149004969e+17,1.4323745745024845e+17,-0.4100691378116607,5.4342583748596335e+19,0.2405216122431943,0.2405216122431943,1.0,0.0,confidence_positive_boundary_margin
0.0379999888539315,0.2514648437262966,0.0012397766099392,5.7220459462763325e-05,0.0006484985347009817,7.2023677590381165,2.55689551818392e+17,1.27844775909196e+17,-0.4100691378116607,5.486723111495244e+19,0.2386026325552691,0.2386026325552692,1.0,0.0,confidence_positive_boundary_margin
0.0389999888539315,0.2587890624441704,0.0003623962403434,0.000219345092789,0.0002908706665662,9.548175105136831,2.2490418873628704e+17,1.1245209436814352e+17,0.6151038408279419,5.9324246633677324e+19,0.052503097073207,0.0525030970732071,1.0,0.0,confidence_boundary_ambiguous_margin
0.0399999888539315,0.24169921875,0.00030517578125,0.0003528594967872,0.0003290176390186,11.893982451235548,1.9411882565418208e+17,9.705941282709104e+16,-1.1421421766281128,6.056780747883151e+19,0.3447397968578634,0.3447397968578634,1.0,0.0,confidence_positive_boundary_margin
0.0409999888539315,0.2465820312459376,0.0006484985345849,0.0004863739009387,0.0005674362177618,14.239789797334264,1.633334625720772e+17,8.16667312860386e+16,-1.1421421766281128,5.966873242275257e+19,0.3341091010844469,0.3341091010844469,1.0,0.0,confidence_positive_boundary_margin
0.0419999888539315,0.2368164062540996,0.0004100799563749,0.0002479553221695,0.0003290176392722,16.585597143432977,1.3254809948997222e+17,6.627404974498612e+16,-1.1421421766281128,5.710058991961663e+19,0.295563834792617,0.2955638347926171,1.0,0.0,confidence_positive_boundary_margin
0.0429999888539315,0.25390625,0.0004768371589787,0.0004577636711639,0.0004673004150713,14.62134482023282,2.0825475301284826e+17,1.0412737650642413e+17,-0.4100691378116607,5.758445859872178e+19,0.1700606411315416,0.1700606411315416,1.0,0.0,confidence_boundary_ambiguous_margin
0.0439999888539315,0.3051757812792192,0.0006389617912258,0.0001811981203943,0.00041007995581005,12.657092497032664,2.8396140653572422e+17,1.4198070326786211e+17,0.6151038408279419,5.717369864677071e+19,-0.0272371369243976,-0.0272371369243976,1.0,0.0,confidence_boundary_ambiguous_margin
0.0449999888539315,0.2807617187373656,0.0005531311036801,0.0002861022952508,0.00041961669946545,10.692840173832508,3.5966806005860026e+17,1.7983403002930013e+17,0.6151038408279419,5.664204519232242e+19,-0.0196628445954592,-0.0196628445954593,1.0,0.0,confidence_boundary_ambiguous_margin
0.0459999888539315,0.322265625,0.0009918212880003,0.0002479553224315,0.0006198883052158999,8.728587850632351,4.353747135814763e+17,2.1768735679073814e+17,-0.4100691378116607,5.613880311833585e+19,0.1118654013273352,0.1118654013273351,1.0,0.0,confidence_boundary_ambiguous_margin
0.0469999888539315,0.2661132812885738,-0.0002193450963729,0.0008487701424554,0.00031471252304125,6.764335527432195,5.1108136710435226e+17,2.5554068355217613e+17,-0.4100691378116607,5.821222696162375e+19,0.1130790366570084,0.1130790366570085,1.0,0.0,confidence_boundary_ambiguous_margin
0.0479999888539315,0.31005859375,0.0003528594969689,0.0001239776608457,0.0002384185789073,8.00213331422753,4.797299514054396e+17,2.398649757027198e+17,0.6151038408279419,5.881468016880779e+19,-0.0847330525261042,-0.0847330525261043,1.0,0.0,confidence_boundary_ambiguous_margin
0.0489999888539315,0.2685546875043605,0.0003814697267157,0.0002670288085937,0.00032424926765470003,9.239931101022863,4.483785357065269e+17,2.2418926785326346e+17,-0.4100691378116607,5.8649485143804215e+19,0.1147052646252542,0.1147052646252542,1.0,0.0,confidence_boundary_ambiguous_margin
0.0499999888539315,0.2929687499956022,0.0003337860110685,0.0004005432127531,0.00036716461191080004,10.477728887818198,4.170271200076143e+17,2.0851356000380714e+17,2.3729286193847656,5.8473879942708855e+19,-0.0879726988960265,-0.0879726988960266,1.0,0.0,confidence_boundary_ambiguous_margin
0.0509999888539315,0.26123046875,0.0006198883059585,0.0003814697263892,0.00050067901617385,11.715526674613534,3.856757043087016e+17,1.928378521543508e+17,0.6151038408279419,6.033859448881231e+19,-0.0343096073131676,-0.0343096073131676,1.0,0.0,confidence_boundary_ambiguous_margin
0.0519999888539315,0.2929687499776383,0.0014495849588061,-5.722045891449478e-05,0.0006961822499458026,12.953324461408869,3.543242886097889e+17,1.7716214430489446e+17,-1.1421421766281128,6.152515665118259e+19,0.2494505638857383,0.2494505638857383,1.0,0.0,confidence_positive_boundary_margin
0.0529999888539315,0.2856445312409807,0.0005531311028638,0.0001907348632636,0.00037193298306370005,12.607482628781582,3.84927780276358e+17,1.92463890138179e+17,-0.4100691378116607,6.248771311060281e+19,0.1228692764237665,0.1228692764237665,1.0,0.0,confidence_boundary_ambiguous_margin
0.0539999888539315,0.2709960937590937,0.0003814697263671,0.0002574920653764,0.00031948089587174996,12.261640796154296,4.15531271942927e+17,2.077656359714635e+17,-1.1421421766281128,6.366364519455575e+19,0.2493600959270493,0.2493600959270493,1.0,0.0,confidence_positive_boundary_margin
0.0549999888539315,0.2783203125091683,0.0006198883056282,0.0001716613770247,0.00039577484132645,11.91579896352701,4.46134763609496e+17,2.23067381804748e+17,0.76142817735672,6.31045611240177e+19,-0.0726959070816487,-0.0726959070816487,1.0,0.0,confidence_boundary_ambiguous_margin
0.0559999888539315,0.2807617187546214,0.000591278076226,0.0002956390378151,0.00044345855702055,11.569957130899724,4.7673825527606496e+17,2.3836912763803248e+17,0.6151038408279419,6.312893509778224e+19,-0.050500366025286,-0.050500366025286,1.0,0.0,confidence_boundary_ambiguous_margin
0.0569999888539315,0.2563476562453413,0.0006580352781565,0.0002288818363742,0.00044345855726534995,11.224115298272435,5.07341746942634e+17,2.53670873471317e+17,0.76142817735672,6.404510975869636e+19,-0.0500132007408697,-0.0500132007408697,1.0,0.0,confidence_boundary_ambiguous_margin
0.0579999888539315,0.258789062495304,0.0004768371577995,0.0004959106439809,0.0004863739008902,11.806280249878313,4.983304164125756e+17,2.491652082062878e+17,0.76142817735672,6.496384848072645e+19,-0.0374354455047871,-0.0374354455047871,1.0,0.0,confidence_boundary_ambiguous_margin
0.0589999888539315,0.2612304687547332,0.0004959106445127,0.0002765655517393,0.00038623809812599996,12.388445201484188,4.893190858825171e+17,2.4465954294125856e+17,0.76142817735672,6.431525536759441e+19,-0.0263517471099415,-0.0263517471099415,1.0,0.0,confidence_boundary_ambiguous_margin
0.0599999888539315,0.2612304687547705,0.0023651123007928,-0.0005149841283064,0.0009250640862431999,12.970610153090064,4.803077553524586e+17,2.401538776762293e+17,-1.1421421766281128,6.498004648602685e+19,0.3030100558828774,0.3030100558828774,1.0,0.0,confidence_positive_boundary_margin
0.0609999888539315,0.2416992187644232,0.0009155273429987,0.0001907348636944,0.0005531311033465501,13.55277510469594,4.712964248224002e+17,2.356482124112001e+17,-0.4100691378116607,6.727269095766072e+19,0.177096123908786,0.177096123908786,1.0,0.0,confidence_boundary_ambiguous_margin
0.0619999888539315,0.2587890625145351,0.0006103515621971,0.0002288818356725,0.00041961669893480005,14.134940056301817,4.6228509429234176e+17,2.3114254714617088e+17,0.6151038408279419,6.741988917634086e+19,-0.0164149291831264,-0.0164149291831264,1.0,0.0,confidence_boundary_ambiguous_margin
0.0629999888539315,0.2514648437548823,0.0005245208739471,0.0003242492674636,0.00042438507070535,14.673466281207794,4.864584082287665e+17,2.4322920411438326e+17,0.6151038408279419,6.694807114467613e+19,-0.0198911361209133,-0.0198911361209133,1.0,0.0,confidence_boundary_ambiguous_margin
0.0639999888539315,0.2441406250393565,0.0005817413330078,0.0001716613771837,0.00037670135509575,15.211992506113774,5.106317221651913e+17,2.5531586108259565e+17,0.76142817735672,6.588616281457007e+19,-0.0479117063837328,-0.0479117063837328,1.0,0.0,confidence_boundary_ambiguous_margin
0.0649999888539315,0.2587890625099137,0.0004577636717007,0.0009346008286452,0.00069618225017295,15.750518731019753,5.34805036101616e+17,2.67402518050808e+17,-0.4100691378116607,6.916397850078426e+19,0.1334744149813362,0.1334744149813363,1.0,0.0,confidence_boundary_ambiguous_margin
0.0659999888539315,0.2734374999900117,0.0004863739012111,9.5367431640625e-05,0.0002908706664258625,16.289044955925732,5.589783500380408e+17,2.794891750190204e+17,-0.4100691378116607,6.956058114101608e+19,0.1173330443210208,0.1173330443210209,1.0,0.0,confidence_boundary_ambiguous_margin
0.0669999888539315,0.2514648437449686,0.0004863739015244,0.0001144409179687,0.00030040740974655,16.82757118083171,5.831516639744655e+17,2.915758319872328e+17,0.6151038408279419,7.142449524265452e+19,-0.0391377839459667,-0.0391377839459667,1.0,0.0,confidence_boundary_ambiguous_margin
0.0679999888539315,0.2392578125253432,0.0004673004153558,0.0002670288083759,0.00036716461186585,16.769074805619688,5.628732503110386e+17,2.814366251555193e+17,-1.1421421766281128,7.133104994843309e+19,0.2668891370439585,0.2668891370439586,1.0,0.0,confidence_positive_boundary_margin
0.0689999888539315,0.249023437494894,0.0004100799569522,0.0002861022952011,0.00034809112607665,16.71057843040766,5.425948366476116e+17,2.712974183238058e+17,0.6151038408279419,7.351839639049811e+19,-0.0216598024702123,-0.0216598024702123,1.0,0.0,confidence_boundary_ambiguous_margin
