time_s,dalpha_proxy,softx_lower_proxy,softx_upper_proxy,softx_combined_proxy,te_profile_gradient_proxy,ne_profile_gradient_proxy,profile_gradient_proxy,nbi_proxy,density_proxy,m_edge_raw,m_edge_conf,Q_diag,P_missing_critical,m_edge_conf_state
-0.0272000091075896,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0262000091075896,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0252000091075896,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0242000091075896,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0232000091075896,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0222000091075896,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0212000091075896,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0202000091075896,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0192000091075896,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0182000091075896,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0172000091075896,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0162000091075896,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0152000091075896,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0142000091075896,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0132000091075896,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0122000091075896,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0112000091075896,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0102000091075896,,,,,,,,,,,-1.12,0.06,1.0,low_confidence_uninterpretable
-0.0092000091075896,-0.0048828125,0.0002288818356055,-3.814697256889972e-05,9.536743151830013e-05,,,,-0.366126537322998,1.1771082865167565e+18,-0.089563357220345,-0.4087011209245583,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
-0.0082000091075896,-0.0048828125,1.907348641693112e-05,-1.907348631036378e-05,5.328366972634762e-14,,,,-1.0981959104537964,1.2494421328511631e+18,0.0987088671849901,-0.3128607268087934,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
-0.0072000091075896,-0.0048828125,0.0003433227537618,-1.907348629202022e-05,0.0001621246337348899,,,,-0.366126537322998,1.12736280706338e+18,-0.0878773142226289,-0.4075889504564731,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
-0.0062000091075896,-0.0048828125,0.0003051757808831,-0.0001525878905149,7.629394518410001e-05,,,,0.366126537322998,1.2890781526429532e+18,-0.2799839386772733,-0.5059914715732723,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
-0.0052000091075896,-0.0048828125,0.0002288818357138,0.0001525878905318,0.0001907348631228,,,,-0.366126537322998,1.4858593979334656e+18,-0.0860309083827542,-0.4065058402693822,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
-0.0042000091075896,-0.0048828125,0.0001907348631487,0.0002670288086316,0.00022888183589015,,,,-0.366126537322998,1.1410651958466314e+18,-0.0871348117827895,-0.4071107978714396,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
-0.0032000091075896,-0.0048828124975402,-0.0001335144038356,0.0003147125243468,9.059906025560001e-05,,,,0.366126537322998,1.288281419029676e+18,-0.2817594089393241,-0.5071452671001422,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
-0.0022000091075896,-0.002441406252497,0.0003814697262503,1.950822587238471e-14,0.00019073486313490412,,,,-0.366126537322998,1.5219221423739372e+18,-0.0860634252699956,-0.4065387511819977,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
-0.0012000091075896,0.029296875,0.0001144409183845,-3.814697261665121e-05,3.814697288392439e-05,,,,-1.0981959104537964,1.6078313838985871e+18,0.0886881370304891,-0.3194912199702556,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
-0.0002000091075896,0.0244140625025715,0.0001144409181294,-0.0001525878907857,-1.9073486328150004e-05,,,,0.366126537322998,1.6380400535548723e+18,-0.2923251788577591,-0.5141272181042081,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0007999908924103,0.0122070312473911,0.0004959106445006,-1.9073486328125e-05,0.00023841857908623752,,,,-0.366126537322998,1.7490526573701366e+18,-0.0889894600376178,-0.4085148347273385,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0017999908924103,0.1513671874973538,7.629394509543457e-05,-0.0003814697261283,-0.0001525878905164327,,,,0.366126537322998,1.577374911809192e+18,-0.3440896835528164,-0.5477543382304747,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0027999908924103,0.2880859374973166,1.4465206376462758e-12,5.722045825063272e-05,2.861022984857668e-05,,,,0.366126537322998,1.9778896144126444e+18,-0.3908903861863573,-0.5783055679887215,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0037999908924103,0.659179687508162,-0.0020313262916072,0.0006103515608846,-0.0007104873653613001,,,,-1.0981959104537964,1.3305728968414986e+19,-0.1104803287850672,-0.4527702322320072,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0047999908924103,0.5297851562444841,-0.0002956390377519,-0.0002002716067146,-0.00024795532223325,,,,-0.366126537322998,2.5021575118182154e+19,-0.1844529343221385,-0.4781648618986113,0.6277777777777778,0.4222222222222222,confidence_negative_leakage_margin
0.0057999908924103,0.48095703125,7.629394511596187e-05,-0.0004959106447714,-0.00020980834982771906,28.18267543389591,1.8095825530500166e+17,9.047912765250085e+16,1.0981959104537964,3.175932959663535e+19,-0.3127304404262891,-0.3635970041167967,0.8888888888888888,0.0111111111111111,confidence_negative_leakage_margin
0.0067999908924103,0.5004882812783248,0.0001335144046288,-0.0004959106444427,-0.00018119811990694997,23.218938126860948,1.7144362378464454e+17,8.572181189232229e+16,-0.366126537322998,3.3605048979857342e+19,-0.0998591504391934,-0.160226523635391,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0077999908924103,0.270996093738521,5.72204589395352e-05,-0.000696182250629,-0.0003194808958447324,18.25520081982599,1.6192899226428746e+17,8.096449613214374e+16,0.366126537322998,4.093440448572844e+19,-0.1168574887658771,-0.1886700921975158,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0087999908924103,0.2685546874622088,0.0002670288081281,-0.0004196166994685,-7.629394567019998e-05,13.291463512791031,1.5241436074393034e+17,7.620718037196517e+16,-0.366126537322998,4.810015925845623e+19,0.0304286422993961,-0.0498473961505181,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0097999908924103,0.2197265625235543,-0.0001716613768151,-0.0006103515622699,-0.0003910064695425,8.327726205756072,1.4289972922357325e+17,7.144986461178663e+16,-0.366126537322998,5.215838630783327e+19,0.0980968502048892,0.0207499597168525,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0107999908924103,0.749511718723166,0.0001335144041804,-0.0005340576171875,-0.00020027160650354999,3.363988898721111,1.3338509770321613e+17,6.669254885160806e+16,0.366126537322998,5.536075350614947e+19,-0.1060824534916469,-0.1491484681053659,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0117999908924103,0.3491210937530188,-5.722045907871329e-05,-0.0004577636714976,-0.00025749206528815667,3.925965402560801,1.613845892316921e+17,8.069229461584605e+16,0.366126537322998,5.626361088222796e+19,0.003035195482567,-0.0616765434371682,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0127999908924103,0.4467773437530561,0.0001144409183746,-0.0003814697262043,-0.00013351440391485,4.487941906400492,1.8938408076016803e+17,9.469204038008402e+16,-0.366126537322998,5.706669417515555e+19,0.0871494721930741,0.0220400588220534,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0137999908924103,0.3100585937561867,0.0002670288088354,8.58306884765625e-05,0.00017642974865598126,5.049918410240183,2.17383572288644e+17,1.08691786144322e+17,-0.366126537322998,5.548049472046078e+19,0.1186212321602658,0.0455822254754949,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0147999908924103,1.6943359374593017,0.0002288818354972,-0.0002670288086671,-1.907348658495001e-05,5.6118949140798735,2.4538306381712e+17,1.2269153190856e+17,0.366126537322998,5.21938873392709e+19,-0.1902893951132662,-0.2204358060858492,0.8888888888888888,0.0111111111111111,confidence_negative_leakage_margin
0.0157999908924103,0.4565429687278247,0.0005340576166925,-0.000324249267343,0.00010490417467475002,6.173871417919564,2.733825553455959e+17,1.3669127767279795e+17,-0.366126537322998,5.292723080867191e+19,0.0547769673682607,-0.0109868046880503,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0167999908924103,0.32958984375,3.814697285657329e-05,1.907348642828665e-05,2.861022964242997e-05,6.884828005708,2.7217884131039232e+17,1.3608942065519616e+17,0.366126537322998,5.2690567527862895e+19,-0.0264447576843057,-0.0945679760289327,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0177999908924103,0.3149414062759395,0.0001525878905236,-9.53674284741776e-06,7.152557383809112e-05,7.595784593496437,2.709751272751888e+17,1.354875636375944e+17,-1.0981959104537964,5.2432103130498335e+19,0.1810045914317724,0.1017874253250338,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0187999908924103,0.2612304687827971,9.536743228119364e-05,-0.0003242492669631,-0.00011444091734095317,8.306741181284874,2.6977141323998515e+17,1.3488570661999258e+17,-0.366126537322998,5.276917381315586e+19,0.0823272665540804,0.0043612684575232,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0197999908924103,0.2832031250597057,0.0026130676237916,9.53674315758402e-05,0.00135421752768372,9.01769776907331,2.685676992047816e+17,1.342838496023908e+17,0.366126537322998,5.315800950324907e+19,-0.0037138302982964,-0.0829495926618359,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0207999908924103,0.310058593736583,0.0002479553224228,0.0001525878904939,0.00020027160645835,9.728654356861746,2.67363985169578e+17,1.33681992584789e+17,1.0981959104537964,5.375766555285206e+19,-0.1434924233426193,-0.2130198314857211,0.8888888888888888,0.0111111111111111,confidence_negative_leakage_margin
0.0217999908924103,0.3222656249660848,0.0002956390380991,5.722045927583373e-05,0.00017642974868746687,10.34032705309254,2.7275701945813075e+17,1.3637850972906538e+17,-0.366126537322998,5.530747996876046e+19,0.0653307204812347,-0.0147848995766595,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0227999908924103,0.3076171874862848,7.629394560716157e-05,0.0004005432125423,0.00023841857907473077,10.951999749323331,2.781500537466835e+17,1.3907502687334174e+17,0.366126537322998,5.547989218808876e+19,-0.0387353449535652,-0.1161424725531146,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0237999908924103,0.2978515625485248,7.629394577283593e-05,-3.814697262917141e-05,1.907348657183226e-05,11.563672445554127,2.8354308803523622e+17,1.4177154401761811e+17,0.366126537322998,5.546270022427686e+19,-0.0432233493024752,-0.1215396665660304,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0247999908924103,0.3027343750525499,0.0002861022947576,0.0001239776607633,0.00020503997776044998,12.17534514178492,2.88936122323789e+17,1.444680611618945e+17,-1.0981959104537964,5.5469187342880735e+19,0.1650922665191864,0.0759788309229735,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0257999908924103,0.3076171874964594,0.000514984130638,0.0001716613770361,0.00034332275383705,12.787017838015714,2.9432915661234176e+17,1.4716457830617088e+17,1.0981959104537964,5.65626648508435e+19,-0.1479606807348764,-0.2250469265928149,0.8888888888888888,0.0111111111111111,confidence_negative_leakage_margin
0.0267999908924103,0.3320312500214672,0.0001716613774562,3.814697251648957e-05,0.00010490417498634479,12.325714135367468,3.340657694618198e+17,1.670328847309099e+17,-0.366126537322998,5.79024769438932e+19,0.0575146480455789,-0.0277227815270767,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0277999908924103,0.3247070311849275,-0.0001335144026022,0.0004959106435003,0.00018119812044905002,11.864410432719222,3.7380238231129786e+17,1.8690119115564893e+17,-1.0981959104537964,5.733068691698457e+19,0.163668769015473,0.0734238480331653,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0287999908924103,0.302734375018262,0.0001525878902825,7.62939453125e-05,0.0001144409177975,11.403106730070975,4.135389951607759e+17,2.0676949758038794e+17,-0.366126537322998,5.76331053911811e+19,0.067056748240878,-0.0201305392706905,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0297999908924103,0.2954101562795174,0.0001144409188046,0.0001716613771549,0.00014305114797975,10.941803027422733,4.53275608010254e+17,2.26637804005127e+17,0.366126537322998,5.770840434549772e+19,-0.0340683955608961,-0.1173452041830172,0.8888888888888888,0.0111111111111111,confidence_boundary_ambiguous_margin
0.0307999908924103,0.3662109374068263,0.0002670288091469,8.583068849112088e-05,0.00017642974881901043,10.480499324774485,4.93012220859732e+17,2.46506110429866e+17,-0.366126537322998,6.02139846370132e+19,-0.0279735135556989,-0.0279735135556988,1.0,0.0,confidence_boundary_ambiguous_margin
0.0317999908924103,0.3588867187650568,0.0005149841305947,0.0001335144042674,0.00032424926743105,11.515207542870858,5.06568068261638e+17,2.53284034130819e+17,-0.366126537322998,6.0580676162923e+19,-0.035341743316182,-0.035341743316182,1.0,0.0,confidence_boundary_ambiguous_margin
0.0327999908924103,0.339355468734794,0.0004577636722313,0.0001716613771907,0.000314712524711,12.54991576096723,5.20123915663544e+17,2.60061957831772e+17,-0.366126537322998,5.987825535854156e+19,-0.0462420260149063,-0.0462420260149062,1.0,0.0,confidence_boundary_ambiguous_margin
0.0337999908924103,0.35400390625,0.0008201599120493,0.0002479553224155,0.0005340576172324001,13.5846239790636,5.3367976306544986e+17,2.6683988153272493e+17,-1.0981959104537964,6.053092985883591e+19,0.0489782384567688,0.0489782384567688,1.0,0.0,confidence_boundary_ambiguous_margin
0.0347999908924103,0.3369140625310082,0.0005722045897226,0.0002574920652782,0.00041484832750039995,14.619332197159974,5.4723561046735584e+17,2.7361780523367792e+17,0.366126537322998,6.258289123514961e+19,-0.1614474365206831,-0.1614474365206831,1.0,0.0,confidence_boundary_ambiguous_margin
0.0357999908924103,0.3417968750782658,0.0003433227542119,0.0004577636715387,0.0004005432128753,15.654040415256349,5.607914578692618e+17,2.803957289346309e+17,-0.366126537322998,6.426849533708835e+19,-0.0526581284802026,-0.0526581284802026,1.0,0.0,confidence_boundary_ambiguous_margin
0.0367999908924103,0.3637695312816045,0.0004196166995582,0.0001907348630652,0.0003051757813117,14.25371669748734,5.98255630455853e+17,2.991278152279265e+17,0.366126537322998,6.553955276902996e+19,-0.1603380709893603,-0.1603380709893603,1.0,0.0,confidence_boundary_ambiguous_margin
0.0377999908924103,0.3686523437340486,0.0007629394528446,0.0005054473872747,0.00063419342005965,12.853392979718333,6.357198030424443e+17,3.1785990152122214e+17,-0.366126537322998,6.717211203199828e+19,-0.0340057936256221,-0.0340057936256221,1.0,0.0,confidence_boundary_ambiguous_margin
0.0387999908924103,0.3857421875161004,0.0007057189945179,0.0002670288086566,0.00048637390158725,11.453069261949327,6.731839756290355e+17,3.3659198781451776e+17,-0.366126537322998,6.668385410247505e+19,-0.0331741930144435,-0.0331741930144434,1.0,0.0,confidence_boundary_ambiguous_margin
0.0397999908924103,0.3955078124756258,0.0008964538566601,0.0002670288085461,0.0005817413326031,10.05274554418032,7.106481482156268e+17,3.553240741078134e+17,0.366126537322998,6.713514205302594e+19,-0.1294700639394492,-0.1294700639394492,1.0,0.0,confidence_boundary_ambiguous_margin
0.0407999908924103,0.410156249987701,0.0004005432135311,0.0002670288086578,0.00033378601109445,8.652421826411313,7.48112320802218e+17,3.74056160401109e+17,-0.366126537322998,6.741047295876058e+19,-0.0234086340372142,-0.0234086340372142,1.0,0.0,confidence_boundary_ambiguous_margin
0.0417999908924103,0.4199218749917262,0.00051498413073,0.0003433227539708,0.00042915344235039995,8.969046422743293,7.356818793698696e+17,3.678409396849348e+17,-0.366126537322998,6.784927925331296e+19,-0.0266021643432219,-0.0266021643432219,1.0,0.0,confidence_boundary_ambiguous_margin
0.0427999908924103,0.4541015624707807,0.0009727478002885,0.0001907348640639,0.0005817413321761999,9.285671019075272,7.23251437937521e+17,3.616257189687605e+17,-0.366126537322998,6.850651452783932e+19,-0.0327505757263383,-0.0327505757263383,1.0,0.0,confidence_boundary_ambiguous_margin
0.0437999908924103,0.48583984375,0.0008392333977465,0.000104904174854,0.00047206878630025003,9.602295615407252,7.108209965051726e+17,3.554104982525863e+17,-0.366126537322998,6.819632030741116e+19,-0.0423101910249847,-0.0423101910249848,1.0,0.0,confidence_boundary_ambiguous_margin
0.0447999908924103,0.4882812499787564,0.0008201599116114,7.629394581039654e-05,0.00044822692871089825,9.91892021173923,6.98390555072824e+17,3.49195277536412e+17,0.366126537322998,6.862745640884817e+19,-0.145764844056344,-0.145764844056344,1.0,0.0,confidence_boundary_ambiguous_margin
0.0457999908924103,0.471191406237142,0.0005531311040848,0.000238418578683,0.0003957748413839,10.23554480807121,6.859601136404756e+17,3.429800568202378e+17,1.0981959104537964,6.9451505189494194e+19,-0.244918625012615,-0.244918625012615,1.0,0.0,confidence_negative_leakage_margin
0.0467999908924103,0.5102539062543232,0.0005340576175252,0.0003433227537035,0.00043869018561435,9.15160415177802,6.900240204626743e+17,3.4501201023133715e+17,0.366126537322998,6.9628504571333575e+19,-0.1392474847272989,-0.1392474847272989,1.0,0.0,confidence_boundary_ambiguous_margin
0.0477999908924103,0.4980468749869184,0.000648498535565,0.0002670288090025,0.00045776367228374997,8.067663495484828,6.94087927284873e+17,3.470439636424365e+17,0.366126537322998,6.987416625530431e+19,-0.1279919762349274,-0.1279919762349275,1.0,0.0,confidence_boundary_ambiguous_margin
0.0487999908924103,0.4663085937675912,0.0006675720218623,0.000391006469297,0.00052928924557965,6.983722839191637,6.981518341070717e+17,3.490759170535359e+17,-1.0981959104537964,6.93541500319244e+19,0.0950222859460797,0.0950222859460798,1.0,0.0,confidence_boundary_ambiguous_margin
0.0497999908924103,0.4516601562633052,0.0008773803708858,0.0003433227538716,0.0006103515623787,5.899782182898446,7.022157409292704e+17,3.511078704646352e+17,1.0981959104537964,7.015162581555033e+19,-0.2055108753445635,-0.2055108753445635,1.0,0.0,confidence_negative_leakage_margin
0.0507999908924103,0.466308593723166,0.0007629394535442,0.0002861022949917,0.00052452087426795,4.815841526605254,7.06279647751469e+17,3.531398238757345e+17,0.366126537322998,7.125529359727932e+19,-0.1008082822348377,-0.1008082822348377,1.0,0.0,confidence_boundary_ambiguous_margin
0.0517999908924103,0.4321289062545096,0.0008583068845894,0.0004386901854059,0.00064849853499765,6.017682692781364,6.768177678177591e+17,3.3840888390887955e+17,1.0981959104537964,7.427520343803586e+19,-0.1903818725182323,-0.1903818725182324,1.0,0.0,confidence_boundary_ambiguous_margin
0.0527999908924103,0.4345703125,0.0033378601034788,-0.0006675720192819,0.00133514404209845,7.219523858957473,6.473558878840492e+17,3.236779439420246e+17,-0.366126537322998,7.535290075511679e+19,0.0261721558455401,0.0261721558455401,1.0,0.0,confidence_boundary_ambiguous_margin
0.0537999908924103,0.4418945312270793,0.0010681152336587,0.0005245208735041,0.0007963180535814,8.421365025133582,6.178940079503393e+17,3.0894700397516966e+17,0.366126537322998,7.50044787144141e+19,-0.1024927491707385,-0.1024927491707385,1.0,0.0,confidence_boundary_ambiguous_margin
0.0547999908924103,0.4687499999722715,0.0007438659667246,0.0006008148189568,0.0006723403928407001,9.623206191309691,5.884321280166294e+17,2.942160640083147e+17,0.366126537322998,7.45400362067485e+19,-0.1203689184009108,-0.1203689184009108,1.0,0.0,confidence_boundary_ambiguous_margin
0.0557999908924103,0.4174804687826107,0.0008392333985466,0.0002384185796656,0.0005388259891061,10.8250473574858,5.589702480829194e+17,2.794851240414597e+17,1.0981959104537964,7.585476184249886e+19,-0.2207910895997073,-0.2207910895997073,1.0,0.0,confidence_negative_leakage_margin
0.0567999908924103,0.4101562500187838,0.0009536743155257,0.000343322754163,0.00064849853484435,11.034981646852634,5.856494635514528e+17,2.928247317757264e+17,0.366126537322998,7.687687664777245e+19,-0.1116285354596161,-0.1116285354596161,1.0,0.0,confidence_boundary_ambiguous_margin
0.0577999908924103,0.3955078125094664,0.0027847289955121,-0.0009536743109334,0.00091552734228935,11.244915936219469,6.123286790199862e+17,3.061643395099931e+17,-0.366126537322998,7.693159714246361e+19,0.0018626482932306,0.0018626482932306,1.0,0.0,confidence_boundary_ambiguous_margin
0.0587999908924103,0.4125976562547705,0.0006866455076261,0.0002479553219301,0.00046730041477809997,11.454850225586302,6.390078944885194e+17,3.195039472442597e+17,-0.366126537322998,7.767886042907227e+19,-0.0113393306482507,-0.0113393306482507,1.0,0.0,confidence_boundary_ambiguous_margin
0.0597999908924103,0.4248046874663457,0.0008392333986628,0.0005722045892427,0.00070571899395275,11.664784514953135,6.656871099570528e+17,3.328435549785264e+17,1.0981959104537964,7.831365687029898e+19,-0.2208339984476651,-0.2208339984476651,1.0,0.0,confidence_negative_leakage_margin
0.0607999908924103,0.4199218749903099,0.0008201599120336,0.0004577636721399,0.00063896179208675,11.874718804319969,6.923663254255862e+17,3.461831627127931e+17,-0.366126537322998,7.972871953915367e+19,-0.0081019751696204,-0.0081019751696204,1.0,0.0,confidence_boundary_ambiguous_margin
0.0617999908924103,0.4248046874902354,0.0007820129401015,0.0001811981206511,0.00048160553037630003,11.170898917314934,6.826656209925568e+17,3.413328104962784e+17,-1.0981959104537964,7.94829303118341e+19,0.1048194238740682,0.1048194238740681,1.0,0.0,confidence_boundary_ambiguous_margin
0.0627999908924104,0.4321289062549195,0.0009918212891009,-3.814697280998648e-05,0.0004768371581454568,10.4670790303099,6.729649165595276e+17,3.364824582797638e+17,-1.0981959104537964,7.863320133760975e+19,0.1125710376083518,0.1125710376083518,1.0,0.0,confidence_boundary_ambiguous_margin
0.0637999908924104,0.4321289062599137,0.0008773803710162,0.0003051757813855,0.00059127807620085,9.763259143304868,6.632642121264982e+17,3.316321060632491e+17,1.0981959104537964,7.919407541307782e+19,-0.1880887268108567,-0.1880887268108567,1.0,0.0,confidence_boundary_ambiguous_margin
0.0647999908924104,0.4174804687300236,0.0009346008296099,0.0003814697269916,0.00065803527830075,9.059439256299834,6.535635076934689e+17,3.2678175384673446e+17,-2.562020778656006,8.131073205356986e+19,0.1491827545894036,0.1491827545894037,1.0,0.0,confidence_boundary_ambiguous_margin
0.0657999908924104,0.4248046874899372,0.0005340576175412,0.0002670288090261,0.00040054321328365,8.3556193692948,6.438628032604396e+17,3.219314016302198e+17,1.0981959104537964,8.259450423797508e+19,-0.1553670741815249,-0.155367074181525,1.0,0.0,confidence_boundary_ambiguous_margin
0.0667999908924104,0.44677734375,0.0008201599122677,0.0002193450928922,0.0005197525025799499,9.323344465051049,6.738273045236515e+17,3.369136522618257e+17,1.0981959104537964,8.479966716645658e+19,-0.1642865105826048,-0.1642865105826048,1.0,0.0,confidence_boundary_ambiguous_margin
0.0677999908924104,0.4418945312346822,0.0008964538573022,0.0005531311036951,0.00072479248049865,10.291069560807296,7.037918057868634e+17,3.518959028934317e+17,-1.0981959104537964,8.459649500982962e+19,0.1397197705267834,0.1397197705267834,1.0,0.0,confidence_boundary_ambiguous_margin
