null_index,seed,swap_attempts,swap_accepted,mobility_fraction,mobile_groups,transition_groups,graph_signature,matches_real_graph,scale_persistence,time_persistence,stitch_defect
16,20260920,70440,70367,0.9989636570130608,66,66,03f4af70b58dc4327a24c16e1bc94cebe3cbb2a42fdfaa764152fd7ecd83a488,False,0.4622028745163074,0.48752498798046506,0.9956016001284602
17,20260921,70440,70349,0.9987081203861442,66,66,ce2e2eb5cc0f0c5875133f54a5dfbf0cb447326f23777708798e633afdbed0a0,False,0.4633084577114428,0.48634833877375444,0.9983699285194413
18,20260922,70440,70361,0.9988784781374219,66,66,ec4cca4130545cab89222f865bceb3c7cad715a772b39f084b361107c306b1d3,False,0.4626174682144832,0.4877274222525874,0.994300800247556
19,20260923,70440,70378,0.9991198182850654,66,66,466b9ae561445cb4176f61c617c4618a9d1026b4e8ebf7d095572df085eb66bb,False,0.46123548922056384,0.4877274222525874,0.9974033021124087
20,20260924,70440,70338,0.9985519591141397,66,66,b1e1ec34233f8c57670c61cbc784f8f5b5c730d611fd128e098c7de7ce599cb6,False,0.46275566611387503,0.48877755003922163,0.996725151699467
21,20260925,70440,70362,0.9988926746166951,66,66,9df938776e76de286544333a06354cd3c36bc2f4e7ef6c323c9061a66353c4a6,False,0.4621337755666114,0.48928363571952727,0.9954056700961496
22,20260926,70440,70363,0.9989068710959682,66,66,858fef43acc0672979e86fda8f46d24753e334fb4bbf1c0a0f92697cba88994c,False,0.4628247650635711,0.4860699916495863,0.9952228834424687
23,20260927,70440,70358,0.9988358886996025,66,66,5bed29f48a1ef7d2d718603787c6ddc1251c4aa1eb48e28335960087aead2447,False,0.46372305140961856,0.4874111187023964,0.9959219646998696
24,20260928,70440,70356,0.9988074957410562,66,66,487b44323a115c09557f831290fd8dd3a30761b85ad5d51deae0173423b1fe6b,False,0.4629629629629629,0.48980237354184064,0.9982372458411352
25,20260929,70440,70365,0.9989352640545145,66,66,fce76252219d7acdc974e1cef5df2c857ee24f478564526e53632362fabbd016,False,0.463032061912659,0.4890179407373669,0.9972675472723862
26,20260930,70440,70361,0.9988784781374219,66,66,443066b5ffc0e73bf90c1cb0d2a60f6309a99a00504645504d8b24e0ab582443,False,0.46344665561083476,0.48584225309344875,0.9954387629009767
27,20260931,70440,70366,0.9989494605337876,66,66,0cb694eb32e2278273abffdaddee0aab78803028bf2a30eefc23bf1bc7d5dec0,False,0.4631702598120508,0.4878033351046332,0.995409873689973
28,20260932,70440,70357,0.9988216922203293,66,66,6fa8871cb40216f220f757e290866fe3405be8a85c4836476ca264eaaf045c3c,False,0.4631702598120508,0.4882208557908854,0.9962079284248916
29,20260933,70440,70351,0.9987365133446905,66,66,6349c3706b251628b0713edf5071148029e5eacc314f1ad46d54ffee03cac9c7,False,0.462893864013267,0.48873959361319874,0.9962387727785125
30,20260934,70440,70362,0.9988926746166951,66,66,7b9d385b825a3425e65aeb6bb3d770559950c173e0ae5222126f8f2ce5b055b4,False,0.4632393587617469,0.4876515094005415,0.9968884243745524
31,20260935,70440,70363,0.9989068710959682,66,66,433abefd286e666bb85f9a348fb4d66ecb9da940a68b6bfc85d133647a8671c2,False,0.4636539524599226,0.489650547837749,0.9965085554351649
32,20260936,70440,70370,0.9990062464508802,66,66,1af23fa3af6c56d32c310ea749cddf4cb1a1aff270432e0e8640e61911f9c8c4,False,0.4620646766169154,0.4900807206660087,0.9971244997817897
33,20260937,70440,70360,0.9988642816581488,66,66,42eae539cc2a5d488097d0770571a77f616eac8baac920aa15bc9576d1d8c5ea,False,0.4622719734660033,0.488942027885321,0.996043086605109
34,20260938,70440,70342,0.9986087450312322,66,66,12cd8860f38969edcbe725b7b58fa8aeea3b0a34d322c1a757b49ee60de4aa64,False,0.4622719734660033,0.48975176497381007,0.996509774574445
35,20260939,70440,70369,0.9989920499716071,66,66,86f5c21b3382e830f2408d8e76a9cf0dbd544d73b857a75a80945b6a9001ed9e,False,0.46344665561083476,0.48818289936486253,0.9959183673469387
36,20260940,70440,70351,0.9987365133446905,66,66,41892c04e17c3f2969bf71cca6d3e6ebdee2ef25d819e5a787df93b24ed566fa,False,0.46158098396904373,0.48706951086819006,0.9947944795599083
37,20260941,70440,70360,0.9988642816581488,66,66,2eed5be034c6cdd4b9cfa191720465738ceb8ac6ec08c916981ddd0486c6bf50,False,0.46310116086235487,0.4884992029150535,0.995425512168691
38,20260942,70440,70381,0.9991624077228847,66,66,2fdcf9875d82e6d2cd14b92afb612305d5821f0957846c138783240d209064d0,False,0.4631702598120508,0.4876894658265644,0.9950173946703735
39,20260943,70440,70375,0.9990772288472459,66,66,55a545f0cd6887ba3d1a0bd9e3c87ccdf873c8a91ff03bcc7103fba1ba524d68,False,0.4628247650635711,0.4878792479566791,0.9961780318159956
40,20260944,70440,70361,0.9988784781374219,66,66,7e68fe2a3f6275d665e22e17db59552c459e3ceb3287f465118e77b763f6946c,False,0.4629629629629629,0.4899162428199094,0.9969371719571849
41,20260945,70440,70347,0.9986797274275979,66,66,d6a9c238fd2949c5da72e03767f1f6e397df33cfb98f388056a8fa0c977db6ac,False,0.4626865671641791,0.48806903008679375,0.9971219553485534
42,20260946,70440,70358,0.9988358886996025,66,66,e4e2096df8c18a7005f3670a718a11918eae5dbcba9936356f6c5f49942bdd2c,False,0.4633084577114428,0.4883853336369847,0.995786104835926
43,20260947,70440,70362,0.9988926746166951,66,66,ecdc5235e507401db4c73632f601932f2116d642ca138919bb1ac0acc935640b,False,0.46199557766721955,0.48743642298641154,0.9965910088606339
44,20260948,70440,70361,0.9988784781374219,66,66,e627e13b107d7170ebc2219bf953e97de1ff069770c1bd2cfd2d3b4e03446e97,False,0.46310116086235487,0.4880437258027784,0.9965922612751189
45,20260949,70440,70361,0.9988784781374219,66,66,0f4f1c4fd70988d099202f506f992b7a46bd0713071b70aa3ef11962b09150c3,False,0.46310116086235487,0.48858776790910696,0.9976816522643999
46,20260950,70440,70347,0.9986797274275979,66,66,c243eb49458897003ac091189c574738803085b9166de0159113cca8ce98ef1e,False,0.46386124930901046,0.487246640856297,0.9955422559163898
47,20260951,70440,70366,0.9989494605337876,66,66,9b96d14f98bac02a0e8fb3ade38cc69b61d2665cbc58fc4c875b891050be37a7,False,0.4622028745163073,0.4890052885953592,0.9965057811415844
48,20260952,70440,70362,0.9988926746166951,66,66,226f7d7f985a3850cd1a3b68e924845dc52f56af29e2d6dea9bd6a20e670b799,False,0.46455223880597013,0.48819555150687016,0.9954931212007644
49,20260953,70440,70364,0.9989210675752414,66,66,342855b92c6780f2ebf79687c63f75e9892de7283dc05d49c5501220a7f71274,False,0.4622028745163073,0.488448594347023,0.996408266847967
50,20260954,70440,70347,0.9986797274275979,66,66,03a105bcd60b54413a86907631623e27e76e853514fe712ce77cd86a432ad129,False,0.4622719734660033,0.48929628786153495,0.9968675205642343
51,20260955,70440,70379,0.9991340147643385,66,66,9af9a4a365ce24c9283f914665ca44e7941796a6eeef0ee9d4bbe0b1b8c5acf8,False,0.46406854615809834,0.4878539436726638,0.9961886022818947
52,20260956,70440,70366,0.9989494605337876,66,66,5c54a201a18dfe926f3e3e9243b4d42b3a95e997a9a32b28d1698e9b1cc84fcb,False,0.4633084577114428,0.48785394367266377,0.9962590268011406
53,20260957,70440,70375,0.9990772288472459,66,66,3a6a571ba99e36835d3a25902bcff6e1bbbd499a5bd46843eb5eec5ba9d04859,False,0.4620646766169154,0.487246640856297,0.9966924848052479
54,20260958,70440,70365,0.9989352640545145,66,66,1b33247882654d4f638bedc04212672a24cbdc8d345176dff8319b6f71e7d1ab,False,0.462824765063571,0.4880816822288014,0.9979044206236912
55,20260959,70440,70358,0.9988358886996025,66,66,67634331f936614527432053d4f5fc76e65750834af757ec3ac2e495f9d6c416,False,0.4636539524599226,0.48809433437080896,0.9963612568385051
56,20260960,70440,70347,0.9986797274275979,66,66,8874958363fd7988818fdea69ee0c1a6ffaa003ffd2bbd13f5b073dab320a6a7,False,0.4628247650635711,0.4897770692578254,0.9970398102968908
57,20260961,70440,70362,0.9988926746166951,66,66,2352a3813bb4a8d914b21b8bf028adc9bb9147a772f962cfe2a2cadd42705c6d,False,0.4628247650635711,0.48696829373212885,0.9976039217114012
58,20260962,70440,70366,0.9989494605337876,66,66,006adc19bf5a70cf34fbc94b9ffd1e66c5c3be0e180623d5a5fbedfadbd5184e,False,0.4634466556108347,0.4884359422050154,0.9978052408282205
59,20260963,70440,70357,0.9988216922203293,66,66,d7755d9dd744846d4e60671c95899039525d3ba49a085f9fac7a8b32a9c4a9cb,False,0.4622719734660033,0.4878159872466409,0.9960778793802281
60,20260964,70440,70351,0.9987365133446905,66,66,b02964ff8a450164e8168a65c3ea1560912d68c2aa407d770355b4106c606916,False,0.46323935876174677,0.48848655077304587,0.9960404392538849
61,20260965,70440,70363,0.9989068710959682,66,66,28bda414c251188fea48a008aebad0b4e992b2e919031ecafe92c284ba5fe2d1,False,0.462824765063571,0.4901566335180546,0.9940626374554503
62,20260966,70440,70356,0.9988074957410562,66,66,1268dcc6d2d4eaa11fb02f2488579bae725537a7cd9fbc3db15ff8442c08df19,False,0.46185737976782754,0.48985298210987116,0.9973597708340495
63,20260967,70440,70367,0.9989636570130608,66,66,4dac4c0a757b5f2e28ee8a045e8861b5fe03b620ed1544675bc394c60defb094,False,0.46123548922056384,0.48819555150687005,0.9953808080716214
64,20260968,70440,70361,0.9988784781374219,66,66,fee5b3271870366fb07d16591ba59c5b96f1cbea64e887a9dcf304cbe42dc0ea,False,0.4631702598120508,0.4869556415901213,0.997625598854919
65,20260969,70440,70361,0.9988784781374219,66,66,5983cf7f8ca19aabb7848a398518d3a86a624f376c682c6d2fecb6cee70ab274,False,0.4630320619126589,0.4870568587261823,0.9976606655510514
66,20260970,70440,70363,0.9989068710959682,66,66,d3b5b06b0f4d44d18f48e52e13e5f35c154ec6a4da2533b4224d29d38b3baf0f,False,0.46275566611387503,0.4881196386548242,0.996549758076199
67,20260971,70440,70361,0.9988784781374219,66,66,94a0fc0ec769e74ee67f021a6a79bff4fc9af0ee23d1e9a62183866104bdee14,False,0.4632393587617469,0.48933424428755784,0.9987819732034104
68,20260972,70440,70363,0.9989068710959682,66,66,bfa1c76619fc7e943eeada29489ec4f6144e5ff11c6ae12c06196da4a97d9abf,False,0.4631702598120509,0.487917204382702,0.9952028978868268
69,20260973,70440,70361,0.9988784781374219,66,66,5e9b2906fe7a813873be46bee8521d3224c337dd5857bb3cdf86607a573469a3,False,0.46323935876174677,0.48813229079683185,0.9963897484300683
70,20260974,70440,70357,0.9988216922203293,66,66,1eebbc0148029849d1ce33ad97a96908282ff2674b7549fcf81a9ee6e24e9d2f,False,0.46185737976782754,0.48978972139983296,0.9943230348400891
71,20260975,70440,70369,0.9989920499716071,66,66,1c4cf42c53d44c2d71eab5cb62c17823029e5221f6db5345ac429664b8ec61a7,False,0.4630320619126589,0.48915711429945086,0.9970052328620819
72,20260976,70440,70368,0.9989778534923339,66,66,9576c8400a969e4c2951241a146b5554618c29b31af05a88e0e7652e1d93d77f,False,0.4631702598120508,0.4884359422050153,0.9971651423019122
73,20260977,70440,70349,0.9987081203861442,66,66,5feaab2f8428648bea77e38fe7345ab34e521d8f64faf95513f219529832c752,False,0.463032061912659,0.48752498798046506,0.9978370816047819
74,20260978,70440,70370,0.9990062464508802,66,66,343b77723030f2202dcd389875704399ba4b833227f94fc97bba29575d3b8fbd,False,0.4626865671641791,0.48655077304587663,0.9988845285574501
75,20260979,70440,70354,0.9987791027825099,66,66,955081f33ff1c3f4a9221c0b40297855fd8f2a6f2645e6f7385c08112b1d33a9,False,0.46261746821448313,0.48814494293883953,0.996607094774785
76,20260980,70440,70359,0.9988500851788756,66,66,a5d3669f5d2978f687cdb1d47c4c1fcd99b78e49499550679865b8f3cf578170,False,0.4629629629629629,0.4878159872466409,0.9960730883664364
77,20260981,70440,70350,0.9987223168654173,66,66,52ea1761836a75d078bae33b9c09e1e9a50ab9e2a9e4d8639c6426575cf3efbd,False,0.4633084577114428,0.487917204382702,0.9930051539284237
78,20260982,70440,70354,0.9987791027825099,66,66,988c88c3fcc8dca2c0ff157d6c923dc439a38eadfd34ec6dea4a7f1729bb396a,False,0.4625483692647871,0.4907765884764291,0.9977828761367222
79,20260983,70440,70363,0.9989068710959682,66,66,1614d974ed9b643582c1c190ee2434e3d307616b253169b22f82c9ab4fb93a18,False,0.46178828081813156,0.487246640856297,0.995695484029931
80,20260984,70440,70356,0.9988074957410562,66,66,ca7c3f46dc763bb74bee30fbe4d15a1c1630f0e36f0ad7e0494aa90a7b821675,False,0.46261746821448313,0.48818289936486253,0.9976538951368487
81,20260985,70440,70350,0.9987223168654173,66,66,4655d6a2fe6893430468bf68e29e5fac423750c189875ed2b03666593838523d,False,0.46310116086235487,0.4868544244540602,0.9957176716392298
82,20260986,70440,70360,0.9988642816581488,66,66,4bcdfc1224b819aea027dd2999429739beffebb68218f60fcfb259bfe17de706,False,0.46151188501934765,0.4886130721931223,0.9945781172561909
83,20260987,70440,70374,0.9990630323679728,66,66,9f388643bf2e87cd39be20b524708a222203499800bba44724a3b16983223ee2,False,0.4622028745163073,0.4877653786786103,0.998298378526251
84,20260988,70440,70358,0.9988358886996025,66,66,70f088fcf185a31be414d763b6841a889afa56397c742de7c28eb40d4a65189e,False,0.4623410724156992,0.4874490751284192,0.9943184626951199
85,20260989,70440,70353,0.9987649063032368,66,66,39ff6f96fdfd9d2b51f3ec83e6073f1269db4afe1c9cad30cf3bf75346b1b79e,False,0.4631702598120508,0.48792985652470966,0.9985692879995508
86,20260990,70440,70366,0.9989494605337876,66,66,602f96b418e2e00fc58b34591f5126b809c93b95e1665ca481643ae1fe9af177,False,0.4636539524599227,0.4873731622763734,0.999215510937473
87,20260991,70440,70342,0.9986087450312322,66,66,928400312c616ab49f5ba150c246ae6fc167066b9cbf9d9a021a2bf02f60b900,False,0.463032061912659,0.4887142893291834,0.9983151635524503
88,20260992,70440,70361,0.9988784781374219,66,66,203d1689e21b741c5a2436c3d7af5456058ce948aee23e3582e40906271126f5,False,0.46275566611387503,0.4870948151522053,0.9946967034661944
89,20260993,70440,70363,0.9989068710959682,66,66,1320463c52609ad1117b05a5ea5173a5e90970e53e001ea8c45616256483f8a8,False,0.46310116086235487,0.4892203750094892,0.9935368903905881
90,20260994,70440,70349,0.9987081203861442,66,66,9b769d1808d89a0039494d58210306887dab23914c04107646f6611999a1eb8b,False,0.4621337755666114,0.48749968369644975,0.998279184338361
91,20260995,70440,70353,0.9987649063032368,66,66,f8d357daa377c3818d263d85a4be008f856107f467f913330ed140a1cc02ff45,False,0.46261746821448313,0.48856246362509176,0.9962132822120894
92,20260996,70440,70364,0.9989210675752414,66,66,0b78b7136f1378e3ab4793fbd2e80858296866a1429258343de11f38ac0c96d8,False,0.4608208955223881,0.4878665958146714,0.9962378554623398
93,20260997,70440,70366,0.9989494605337876,66,66,d1b6823c7cb9a6f80b07057ffde025f73fe6f631dd05af60cf1e5da7b50bb551,False,0.462962962962963,0.4878159872466409,0.9948670861070547
94,20260998,70440,70368,0.9989778534923339,66,66,c6964a277c70bd1eac783e3534c547923919f682087fb852f32b6abffce57ac5,False,0.46455223880597013,0.4906880234823756,0.9932449758244309
95,20260999,70440,70362,0.9988926746166951,66,66,e6e87697799db0875e00fc326455702b627ce579681a94b61c872e290086931e,False,0.46261746821448313,0.48862572433512996,0.9947075806220892
96,20261000,70440,70365,0.9989352640545145,66,66,4506fd3b222f38293b732d1d3bb6063621c4ed63e5048809036363f90dd00a77,False,0.462893864013267,0.48863837647713765,0.9949714369328451
97,20261001,70440,70367,0.9989636570130608,66,66,ccd1431af908d45e7d564b6c274d02dbe54068dc7bad6e09e3c71cc2368d1a2a,False,0.4624101713653952,0.4889673321693363,0.9965988616763187
98,20261002,70440,70354,0.9987791027825099,66,66,48086f16ec5f81844f381f208cb600a64831f7bb8fa179aa6d14a04d58c5437f,False,0.46310116086235487,0.4873352058503505,0.9956243500585072
99,20261003,70440,70357,0.9988216922203293,66,66,1485e8df3ddeb5440313dc1f033276d9dfd81a4fdbed5d4367cabfa58cb213ce,False,0.4621337755666114,0.48813229079683185,0.9973197021450831
100,20261004,70440,70356,0.9988074957410562,66,66,2b8961afec1e81117f35b67377082230dfeda2450409183c6a4ff6ea4a54e0f7,False,0.463032061912659,0.4889293757433134,0.9958476756438112
