ladder,domain,kappa,epsilon,nu_V,vuln_count,inv,rho,Ak
P_SCALE,unknown,0.016037,0.00400930,999,1997,998.5186,0.999518,0.530200
P_SCALE,unknown,0.018047,0.00451180,999,1997,998.3915,0.999391,0.537100
P_SCALE,unknown,0.020309,0.00507729,999,1997,998.7734,0.999773,0.523100
P_SCALE,unknown,0.022855,0.00571366,999,1997,998.5890,0.999589,0.535100
P_SCALE,unknown,0.025719,0.00642978,999,1997,998.7128,0.999713,0.525500
P_SCALE,unknown,0.028943,0.00723567,999,1997,998.4379,0.999437,0.533900
P_SCALE,unknown,0.032570,0.00814255,999,1997,998.6478,0.999647,0.525900
P_SCALE,unknown,0.036652,0.00916310,999,1997,998.4727,0.999472,0.539000
P_SCALE,unknown,0.041246,0.01031157,999,1997,998.6422,0.999642,0.523800
P_SCALE,unknown,0.046416,0.01160397,999,1997,998.5096,0.999509,0.529000
P_SCALE,unknown,0.052233,0.01305836,999,1997,998.5383,0.999538,0.537000
P_SCALE,unknown,0.058780,0.01469504,999,1997,998.3779,0.999377,0.534500
P_SCALE,unknown,0.066147,0.01653685,999,1997,998.5505,0.999550,0.531000
P_SCALE,unknown,0.074438,0.01860951,999,1997,998.4433,0.999443,0.532200
P_SCALE,unknown,0.083768,0.02094194,999,1997,998.5231,0.999523,0.529600
P_SCALE,unknown,0.094267,0.02356671,999,1997,998.5640,0.999564,0.531100
P_SCALE,unknown,0.106082,0.02652046,999,1997,998.4727,0.999472,0.535600
P_SCALE,unknown,0.119378,0.02984442,999,1997,998.5481,0.999548,0.530100
P_SCALE,unknown,0.134340,0.03358498,999,1997,998.2555,0.999255,0.538400
P_SCALE,unknown,0.151178,0.03779438,999,1997,998.6832,0.999683,0.525000
P_SCALE,unknown,0.170125,0.04253136,999,1997,998.5759,0.999575,0.522800
P_SCALE,unknown,0.191448,0.04786205,999,1997,998.6903,0.999690,0.523400
P_SCALE,unknown,0.215443,0.05386087,999,1997,998.4435,0.999443,0.534500
P_SCALE,unknown,0.242446,0.06061155,999,1997,998.4621,0.999462,0.538000
P_SCALE,unknown,0.272833,0.06820833,999,1997,998.5607,0.999560,0.526700
P_SCALE,unknown,0.307029,0.07675727,999,1997,998.4578,0.999457,0.531300
P_SCALE,unknown,0.345511,0.08637768,999,1997,998.4849,0.999484,0.533800
P_SCALE,unknown,0.388816,0.09720388,999,1997,998.6193,0.999619,0.529600
P_SCALE,unknown,0.437548,0.10938698,999,1997,998.4132,0.999413,0.524800
P_SCALE,unknown,0.492388,0.12309707,999,1997,998.1514,0.999151,0.540500
P_SCALE,unknown,0.554102,0.13852551,1000,1999,998.6141,0.998614,0.558800
P_SCALE,unknown,0.623551,0.15588768,1000,1999,998.4349,0.998435,0.571300
P_SCALE,unknown,0.701704,0.17542596,1000,1999,998.3919,0.998392,0.567500
P_SCALE,unknown,0.789652,0.19741307,1000,1999,998.5000,0.998500,0.558900
P_SCALE,unknown,0.888624,0.22215595,1000,1999,999.0053,0.999005,0.547800
P_SCALE,unknown,1.000000,0.25000000,1000,1999,998.7950,0.998795,0.554100
D_STITCH,unknown,0.010000,0.00000945,897,1773,872.9016,0.973134,0.978300
D_STITCH,unknown,0.011253,0.00001064,898,1774,873.9251,0.973191,0.980100
D_STITCH,unknown,0.012664,0.00001197,899,1778,874.9804,0.973282,0.976800
D_STITCH,unknown,0.014251,0.00001347,900,1780,875.9536,0.973282,0.979900
D_STITCH,unknown,0.016037,0.00001516,902,1783,877.1834,0.972487,0.980100
D_STITCH,unknown,0.018047,0.00001706,902,1785,878.5526,0.974005,0.972700
D_STITCH,unknown,0.020309,0.00001920,903,1788,879.1543,0.973593,0.975800
D_STITCH,unknown,0.022855,0.00002161,903,1791,880.3682,0.974937,0.970100
D_STITCH,unknown,0.025719,0.00002431,904,1792,881.7822,0.975423,0.965700
D_STITCH,unknown,0.028943,0.00002736,904,1794,882.6822,0.976418,0.963600
D_STITCH,unknown,0.032570,0.00003079,904,1796,883.9727,0.977846,0.949300
D_STITCH,unknown,0.036652,0.00003465,905,1797,884.8627,0.977749,0.955500
D_STITCH,unknown,0.041246,0.00003899,907,1800,886.0808,0.976936,0.958900
D_STITCH,unknown,0.046416,0.00004388,907,1801,887.2178,0.978189,0.947700
D_STITCH,unknown,0.052233,0.00004938,907,1802,888.4193,0.979514,0.938300
D_STITCH,unknown,0.058780,0.00005557,907,1804,889.3384,0.980527,0.927200
D_STITCH,unknown,0.066147,0.00006253,908,1805,890.4626,0.980686,0.929500
D_STITCH,unknown,0.074438,0.00007037,908,1805,891.3486,0.981661,0.918100
D_STITCH,unknown,0.083768,0.00007919,911,1808,892.1219,0.979278,0.941700
D_STITCH,unknown,0.094267,0.00008912,913,1811,893.1986,0.978312,0.952100
D_STITCH,unknown,0.106082,0.00010028,916,1815,894.1967,0.976197,0.965500
D_STITCH,unknown,0.119378,0.00011285,916,1815,895.1754,0.977266,0.958000
D_STITCH,unknown,0.134340,0.00012700,918,1819,896.1094,0.976154,0.967800
D_STITCH,unknown,0.151178,0.00014292,921,1825,897.3851,0.974360,0.974600
D_STITCH,unknown,0.170125,0.00016083,924,1831,898.0248,0.971888,0.983700
D_STITCH,unknown,0.191448,0.00018099,926,1833,899.6509,0.971545,0.986500
D_STITCH,unknown,0.215443,0.00020367,927,1837,900.6645,0.971591,0.983300
D_STITCH,unknown,0.242446,0.00022920,928,1839,901.8361,0.971806,0.983400
D_STITCH,unknown,0.272833,0.00025792,930,1842,903.0144,0.970983,0.984200
D_STITCH,unknown,0.307029,0.00029025,931,1845,904.3939,0.971422,0.985400
D_STITCH,unknown,0.345511,0.00032663,933,1848,905.8671,0.970919,0.987100
D_STITCH,unknown,0.388816,0.00036757,934,1850,907.1697,0.971274,0.985800
D_STITCH,unknown,0.437548,0.00041364,939,1857,908.6552,0.967684,0.993500
D_STITCH,unknown,0.492388,0.00046548,939,1858,910.0487,0.969168,0.991100
D_STITCH,unknown,0.554102,0.00052382,940,1861,911.4581,0.969636,0.989300
D_STITCH,unknown,0.623551,0.00058947,945,1868,912.9371,0.966071,0.995500
D_STITCH,unknown,0.701704,0.00066336,950,1875,914.5685,0.962704,0.998500
D_STITCH,unknown,0.789652,0.00074650,951,1877,916.1561,0.963361,0.997700
D_STITCH,unknown,0.888624,0.00084006,952,1878,917.6962,0.963967,0.997100
D_STITCH,unknown,1.000000,0.00094535,957,1888,919.3752,0.960685,0.998900
