ladder,domain,kappa,epsilon,nu_V,vuln_count,inv,rho,Ak
phase3_transition_ladder_layer_transition_code,molecular,0.106082,0.10608184,2,3,1.5215,0.760750,0.913000
phase3_transition_ladder_layer_transition_code,molecular,0.119378,0.11937766,2,3,1.5285,0.764250,0.905500
phase3_transition_ladder_layer_transition_code,molecular,0.134340,0.13433993,2,3,1.4910,0.745500,0.915000
phase3_transition_ladder_layer_transition_code,molecular,0.151178,0.15117751,2,3,1.4955,0.747750,0.916500
phase3_transition_ladder_layer_transition_code,molecular,0.170125,0.17012543,2,3,1.4830,0.741500,0.926000
phase3_transition_ladder_layer_transition_code,molecular,0.191448,0.19144820,2,3,1.4765,0.738250,0.927500
phase3_transition_ladder_layer_transition_code,molecular,0.215443,0.21544347,2,3,1.5145,0.757250,0.915500
phase3_transition_ladder_layer_transition_code,molecular,0.242446,0.24244620,2,3,1.4970,0.748500,0.922500
phase3_transition_ladder_layer_transition_code,molecular,0.272833,0.27283334,2,3,1.5000,0.750000,0.907500
phase3_transition_ladder_layer_transition_code,molecular,0.307029,0.30702906,2,3,1.5050,0.752500,0.919000
phase3_transition_ladder_layer_transition_code,molecular,0.345511,0.34551073,2,3,1.4865,0.743250,0.916500
phase3_transition_ladder_layer_transition_code,molecular,0.388816,0.38881552,2,3,1.4860,0.743000,0.927000
phase3_transition_ladder_layer_transition_code,molecular,0.437548,0.43754794,2,3,1.4610,0.730500,0.931500
phase3_transition_ladder_layer_transition_code,molecular,0.492388,0.49238826,2,3,1.5170,0.758500,0.916000
phase3_transition_ladder_layer_transition_code,molecular,0.554102,0.55410203,3,6,1.4965,0.498833,1.000000
phase3_transition_ladder_layer_transition_code,molecular,0.623551,0.62355073,3,6,1.5485,0.516167,0.999500
phase3_transition_ladder_layer_transition_code,molecular,0.701704,0.70170383,3,6,1.6405,0.546833,0.999000
phase3_transition_ladder_layer_transition_code,molecular,0.789652,0.78965229,3,6,1.6985,0.566167,0.996500
phase3_transition_ladder_layer_transition_code,molecular,0.888624,0.88862382,3,6,1.8065,0.602167,0.995500
phase3_transition_ladder_layer_transition_code,molecular,1.000000,1.00000000,3,6,1.8920,0.630667,0.987000
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.010000,0.01000000,2,4,1.9865,0.993250,0.789000
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.011253,0.01125336,2,4,2.0325,1.016250,0.760000
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.012664,0.01266380,2,4,1.9775,0.988750,0.776500
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.014251,0.01425103,2,4,2.0055,1.002750,0.766500
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.016037,0.01603719,2,4,2.0140,1.007000,0.767500
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.018047,0.01804722,2,4,1.9925,0.996250,0.783000
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.020309,0.02030918,2,4,2.0130,1.006500,0.765000
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.022855,0.02285464,2,4,1.9970,0.998500,0.769500
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.025719,0.02571914,2,4,1.9740,0.987000,0.779000
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.028943,0.02894266,2,4,2.0090,1.004500,0.778500
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.032570,0.03257021,2,4,1.9780,0.989000,0.783500
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.036652,0.03665241,2,4,2.0145,1.007250,0.761000
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.041246,0.04124626,2,4,1.9835,0.991750,0.785500
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.046416,0.04641589,2,4,2.0215,1.010750,0.758500
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.052233,0.05223345,2,4,1.9980,0.999000,0.771500
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.058780,0.05878016,2,4,2.0040,1.002000,0.781000
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.066147,0.06614741,2,4,1.9985,0.999250,0.777500
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.074438,0.07443803,2,4,2.0345,1.017250,0.758500
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.083768,0.08376776,2,4,2.0265,1.013250,0.758500
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.094267,0.09426685,2,4,2.0045,1.002250,0.775500
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.106082,0.10608184,2,4,1.9925,0.996250,0.783000
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.119378,0.11937766,2,4,1.9930,0.996500,0.778000
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.134340,0.13433993,2,4,2.0150,1.007500,0.772500
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.151178,0.15117751,2,4,1.9925,0.996250,0.773500
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.170125,0.17012543,2,4,2.0030,1.001500,0.771000
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.191448,0.19144820,2,4,2.0095,1.004750,0.757000
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.215443,0.21544347,2,4,2.0075,1.003750,0.770500
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.242446,0.24244620,2,4,1.9930,0.996500,0.776000
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.272833,0.27283334,2,4,1.9945,0.997250,0.783500
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.307029,0.30702906,2,4,2.0145,1.007250,0.768000
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.345511,0.34551073,2,4,1.9975,0.998750,0.769500
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.388816,0.38881552,2,4,1.9975,0.998750,0.779000
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.437548,0.43754794,2,4,1.9770,0.988500,0.774500
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.492388,0.49238826,2,4,1.9955,0.997750,0.770500
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.554102,0.55410203,3,6,2.0340,0.678000,0.989000
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.623551,0.62355073,3,6,2.0120,0.670667,0.993500
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.701704,0.70170383,3,6,2.0810,0.693667,0.987000
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.789652,0.78965229,3,6,2.1275,0.709167,0.981000
phase3_transition_ladder_neutral_multiplicity_delta,unknown,0.888624,0.88862382,3,6,2.1800,0.726667,0.975500
phase3_transition_ladder_neutral_multiplicity_delta,unknown,1.000000,1.00000000,3,6,2.2805,0.760167,0.961500
phase3_transition_ladder_route_transition_code,molecular,0.010000,0.01000000,2,2,1.0185,0.509250,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.011253,0.01125336,2,2,0.9950,0.497500,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.012664,0.01266380,2,2,0.9970,0.498500,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.014251,0.01425103,2,2,1.0080,0.504000,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.016037,0.01603719,2,2,0.9735,0.486750,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.018047,0.01804722,2,2,0.9790,0.489500,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.020309,0.02030918,2,2,1.0120,0.506000,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.022855,0.02285464,2,2,0.9985,0.499250,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.025719,0.02571914,2,2,0.9920,0.496000,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.028943,0.02894266,2,2,1.0020,0.501000,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.032570,0.03257021,2,2,0.9815,0.490750,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.036652,0.03665241,2,2,1.0085,0.504250,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.041246,0.04124626,2,2,1.0295,0.514750,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.046416,0.04641589,2,2,1.0045,0.502250,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.052233,0.05223345,2,2,1.0065,0.503250,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.058780,0.05878016,2,2,1.0130,0.506500,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.066147,0.06614741,2,2,1.0015,0.500750,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.074438,0.07443803,2,2,0.9940,0.497000,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.083768,0.08376776,2,2,0.9795,0.489750,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.094267,0.09426685,2,2,0.9780,0.489000,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.106082,0.10608184,2,2,0.9940,0.497000,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.119378,0.11937766,2,2,1.0105,0.505250,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.134340,0.13433993,2,2,1.0140,0.507000,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.151178,0.15117751,2,2,1.0025,0.501250,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.170125,0.17012543,2,2,1.0155,0.507750,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.191448,0.19144820,2,2,1.0135,0.506750,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.215443,0.21544347,2,2,0.9785,0.489250,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.242446,0.24244620,2,2,1.0090,0.504500,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.272833,0.27283334,2,2,0.9730,0.486500,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.307029,0.30702906,2,2,1.0045,0.502250,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.345511,0.34551073,2,2,1.0125,0.506250,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.388816,0.38881552,2,2,1.0090,0.504500,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.437548,0.43754794,2,2,1.0135,0.506750,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.492388,0.49238826,2,2,1.0020,0.501000,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.554102,0.55410203,3,6,1.0140,0.338000,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.623551,0.62355073,3,6,1.1005,0.366833,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.701704,0.70170383,3,6,1.1795,0.393167,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.789652,0.78965229,3,6,1.2955,0.431833,1.000000
phase3_transition_ladder_route_transition_code,molecular,0.888624,0.88862382,3,6,1.3880,0.462667,0.999500
phase3_transition_ladder_route_transition_code,molecular,1.000000,1.00000000,3,6,1.4970,0.499000,0.997500
phase3_transition_ladder_transition_class_code,molecular,0.010000,0.01000000,2,2,1.0295,0.514750,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.011253,0.01125336,2,2,0.9900,0.495000,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.012664,0.01266380,2,2,0.9850,0.492500,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.014251,0.01425103,2,2,1.0005,0.500250,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.016037,0.01603719,2,2,1.0095,0.504750,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.018047,0.01804722,2,2,1.0120,0.506000,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.020309,0.02030918,2,2,1.0205,0.510250,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.022855,0.02285464,2,2,1.0080,0.504000,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.025719,0.02571914,2,2,1.0075,0.503750,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.028943,0.02894266,2,2,1.0220,0.511000,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.032570,0.03257021,2,2,0.9965,0.498250,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.036652,0.03665241,2,2,1.0190,0.509500,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.041246,0.04124626,2,2,1.0335,0.516750,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.046416,0.04641589,2,2,0.9845,0.492250,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.052233,0.05223345,2,2,1.0210,0.510500,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.058780,0.05878016,2,2,1.0140,0.507000,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.066147,0.06614741,2,2,1.0355,0.517750,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.074438,0.07443803,2,2,0.9825,0.491250,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.083768,0.08376776,2,2,1.0020,0.501000,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.094267,0.09426685,2,2,1.0030,0.501500,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.106082,0.10608184,2,2,0.9960,0.498000,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.119378,0.11937766,2,2,0.9825,0.491250,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.134340,0.13433993,2,2,0.9820,0.491000,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.151178,0.15117751,2,2,0.9950,0.497500,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.170125,0.17012543,2,2,1.0060,0.503000,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.191448,0.19144820,2,2,0.9800,0.490000,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.215443,0.21544347,2,2,1.0050,0.502500,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.242446,0.24244620,2,2,1.0135,0.506750,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.272833,0.27283334,2,2,0.9745,0.487250,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.307029,0.30702906,2,2,1.0140,0.507000,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.345511,0.34551073,2,2,1.0175,0.508750,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.388816,0.38881552,2,2,0.9960,0.498000,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.437548,0.43754794,2,2,1.0050,0.502500,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.492388,0.49238826,2,2,1.0280,0.514000,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.554102,0.55410203,3,6,0.9930,0.331000,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.623551,0.62355073,3,6,1.0940,0.364667,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.701704,0.70170383,3,6,1.1345,0.378167,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.789652,0.78965229,3,6,1.2500,0.416667,1.000000
phase3_transition_ladder_transition_class_code,molecular,0.888624,0.88862382,3,6,1.3855,0.461833,0.998000
phase3_transition_ladder_transition_class_code,molecular,1.000000,1.00000000,3,6,1.5090,0.503000,0.997500
