object_id,object_name,target_mass_class,selected_model_mass,progenitor_type,network,phase_name,stage_index,alpha,alpha_radius,gap_base,delta_logT_base,delta_logRho_base,delta_ye_base,delta_support_base,delta_energy_loss_base,composition_transition_count,gap_alpha,delta_logT_alpha,delta_logRho_alpha,delta_ye_alpha,delta_support_alpha,delta_energy_loss_alpha,gap_response_norm,thermal_response_norm,density_response_norm,composition_response_norm,support_response_norm,loss_response_norm,structural_response,phase_persistence_score,boundary_role_mode,composition_stage_mode,dominant_species_mode,alpha_status,instability_flag
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,1.4,0.4,0.0285764033005,0.35919909854,0.05080678167,8.56692000006e-07,0.5902410704,1.92865500001e-16,0,0.0400069646207,0.502878737956,0.071129494338,1.19936880001e-06,0.82633749856,2.70011700001e-16,0.833686703847,1.78727227094,0.0905944343906,0.0178326679284,2.95178955728,1.81104046273e-16,0.881848872944,0.53139229955,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,1.45,0.45,0.0285764033005,0.35919909854,0.05080678167,8.56692000006e-07,0.5902410704,1.92865500001e-16,0,0.0414357847857,0.520838692883,0.0736698334215,1.24220340001e-06,0.85584955208,2.79654975001e-16,0.937897541828,2.0106813048,0.101918738689,0.0200617514194,3.32076325193,2.03742052057e-16,0.992079982062,0.501987876493,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,1.5,0.5,0.0285764033005,0.35919909854,0.05080678167,8.56692000006e-07,0.5902410704,1.92865500001e-16,0,0.0428646049508,0.53879864781,0.076210172505,1.28503800001e-06,0.8853616056,2.89298250001e-16,1.04210837981,2.23409033867,0.113243042988,0.0222908349105,3.68973694659,2.26380057841e-16,1.10231109118,0.475666995335,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,0.5,0.5,0.0249755174005,0.34512244342,0.07699570516,0.000146229698,0.4412955569,2.6036842e-15,0,0.0124877587003,0.17256122171,0.03849785258,7.3114849e-05,0.22064777845,1.3018421e-15,0.910793275817,2.14653856214,0.171615435238,3.80484708286,2.75864320922,3.05613072216e-15,1.53792050178,0.394023374372,surface_envelope,outer_envelope,h1,unstable,yes
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,0.55,0.45,0.0249755174005,0.34512244342,0.07699570516,0.000146229698,0.4412955569,2.6036842e-15,0,0.0137365345703,0.189817343881,0.042347637838,8.04263339e-05,0.242712556295,1.43202631e-15,0.819713948235,1.93188470593,0.154453891714,3.42436237457,2.4827788883,2.75051764994e-15,1.3841284516,0.419440487499,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,0.6,0.4,0.0249755174005,0.34512244342,0.07699570516,0.000146229698,0.4412955569,2.6036842e-15,0,0.0149853104403,0.207073466052,0.046197423096,8.77378188e-05,0.26477733414,1.56221052e-15,0.728634620654,1.71723084971,0.137292348191,3.04387766628,2.20691456738,2.44490457772e-15,1.23033640142,0.448362856545,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,0.65,0.35,0.0249755174005,0.34512244342,0.07699570516,0.000146229698,0.4412955569,2.6036842e-15,0,0.0162340863103,0.224329588223,0.050047208354,9.50493037e-05,0.286842111985,1.69239473e-15,0.637555293072,1.5025769935,0.120130804667,2.663392958,1.93105024645,2.13929150551e-15,1.07654435125,0.481569295353,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,0.7,0.3,0.0249755174005,0.34512244342,0.07699570516,0.000146229698,0.4412955569,2.6036842e-15,0,0.0174828621804,0.241585710394,0.053896993612,0.0001023607886,0.30890688983,1.82257894e-15,0.54647596549,1.28792313729,0.102969261143,2.28290824971,1.65518592553,1.83367843329e-15,0.922752301068,0.520087792611,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,0.75,0.25,0.0249755174005,0.34512244342,0.07699570516,0.000146229698,0.4412955569,2.6036842e-15,0,0.0187316380504,0.258841832565,0.05774677887,0.0001096722735,0.330971667675,1.95276315e-15,0.455396637908,1.07326928107,0.0858077176191,1.90242354143,1.37932160461,1.52806536108e-15,0.76896025089,0.565303827204,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,0.8,0.2,0.0249755174005,0.34512244342,0.07699570516,0.000146229698,0.4412955569,2.6036842e-15,0,0.0199804139204,0.276097954736,0.061596564128,0.0001169837584,0.35303644552,2.08294736e-15,0.364317310327,0.858615424857,0.0686461740953,1.52193883314,1.10345728369,1.22245228886e-15,0.615168200712,0.619130564581,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,0.85,0.15,0.0249755174005,0.34512244342,0.07699570516,0.000146229698,0.4412955569,2.6036842e-15,0,0.0212291897904,0.293354076907,0.065446349386,0.0001242952433,0.375101223365,2.21313157e-15,0.273237982745,0.643961568643,0.0514846305715,1.14145412486,0.827592962766,9.16839216647e-16,0.461376150534,0.684286519685,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,0.9,0.1,0.0249755174005,0.34512244342,0.07699570516,0.000146229698,0.4412955569,2.6036842e-15,0,0.0224779656604,0.310610199078,0.069296134644,0.0001316067282,0.39716600121,2.34331578e-15,0.182158655163,0.429307712428,0.0343230870476,0.760969416571,0.551728641844,6.11226144431e-16,0.307584100356,0.764769164544,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,0.95,0.05,0.0249755174005,0.34512244342,0.07699570516,0.000146229698,0.4412955569,2.6036842e-15,0,0.0237267415305,0.327866321249,0.073145919902,0.0001389182131,0.419230779055,2.47349999e-15,0.0910793275817,0.214653856214,0.0171615435238,0.380484708286,0.275864320922,3.05613072216e-16,0.153792050178,0.866707306439,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,1,0,0.0249755174005,0.34512244342,0.07699570516,0.000146229698,0.4412955569,2.6036842e-15,0,0.0249755174005,0.34512244342,0.07699570516,0.000146229698,0.4412955569,2.6036842e-15,0,0,0,0,0,0,0,1,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,1.05,0.05,0.0249755174005,0.34512244342,0.07699570516,0.000146229698,0.4412955569,2.6036842e-15,0,0.0262242932705,0.362378565591,0.080845490418,0.0001535411829,0.463360334745,2.73386841e-15,0.0910793275817,0.214653856214,0.0171615435238,0.380484708286,0.275864320922,3.05613072216e-16,0.153792050178,0.866707306439,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,1.1,0.1,0.0249755174005,0.34512244342,0.07699570516,0.000146229698,0.4412955569,2.6036842e-15,0,0.0274730691406,0.379634687762,0.084695275676,0.0001608526678,0.48542511259,2.86405262e-15,0.182158655163,0.429307712428,0.0343230870476,0.760969416571,0.551728641844,6.11226144431e-16,0.307584100356,0.764769164544,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,1.15,0.15,0.0249755174005,0.34512244342,0.07699570516,0.000146229698,0.4412955569,2.6036842e-15,0,0.0287218450106,0.396890809933,0.088545060934,0.0001681641527,0.507489890435,2.99423683e-15,0.273237982745,0.643961568643,0.0514846305715,1.14145412486,0.827592962766,9.16839216647e-16,0.461376150534,0.684286519685,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,1.2,0.2,0.0249755174005,0.34512244342,0.07699570516,0.000146229698,0.4412955569,2.6036842e-15,0,0.0299706208806,0.414146932104,0.092394846192,0.0001754756376,0.52955466828,3.12442104e-15,0.364317310327,0.858615424857,0.0686461740953,1.52193883314,1.10345728369,1.22245228886e-15,0.615168200712,0.619130564581,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,1.25,0.25,0.0249755174005,0.34512244342,0.07699570516,0.000146229698,0.4412955569,2.6036842e-15,0,0.0312193967506,0.431403054275,0.09624463145,0.0001827871225,0.551619446125,3.25460525e-15,0.455396637908,1.07326928107,0.0858077176191,1.90242354143,1.37932160461,1.52806536108e-15,0.76896025089,0.565303827204,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,1.3,0.3,0.0249755174005,0.34512244342,0.07699570516,0.000146229698,0.4412955569,2.6036842e-15,0,0.0324681726207,0.448659176446,0.100094416708,0.0001900986074,0.57368422397,3.38478946e-15,0.54647596549,1.28792313729,0.102969261143,2.28290824971,1.65518592553,1.83367843329e-15,0.922752301068,0.520087792611,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,1.35,0.35,0.0249755174005,0.34512244342,0.07699570516,0.000146229698,0.4412955569,2.6036842e-15,0,0.0337169484907,0.465915298617,0.103944201966,0.0001974100923,0.595749001815,3.51497367e-15,0.637555293072,1.5025769935,0.120130804667,2.663392958,1.93105024645,2.13929150551e-15,1.07654435125,0.481569295353,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,1.4,0.4,0.0249755174005,0.34512244342,0.07699570516,0.000146229698,0.4412955569,2.6036842e-15,0,0.0349657243607,0.483171420788,0.107793987224,0.0002047215772,0.61781377966,3.64515788e-15,0.728634620654,1.71723084971,0.137292348191,3.04387766628,2.20691456738,2.44490457772e-15,1.23033640142,0.448362856545,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,1.45,0.45,0.0249755174005,0.34512244342,0.07699570516,0.000146229698,0.4412955569,2.6036842e-15,0,0.0362145002307,0.500427542959,0.111643772482,0.0002120330621,0.639878557505,3.77534209e-15,0.819713948235,1.93188470593,0.154453891714,3.42436237457,2.4827788883,2.75051764994e-15,1.3841284516,0.419440487499,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,1.5,0.5,0.0249755174005,0.34512244342,0.07699570516,0.000146229698,0.4412955569,2.6036842e-15,0,0.0374632761008,0.51768366513,0.11549355774,0.000219344547,0.66194333535,3.9055263e-15,0.910793275817,2.14653856214,0.171615435238,3.80484708286,2.75864320922,3.05613072216e-15,1.53792050178,0.394023374372,surface_envelope,outer_envelope,h1,unstable,yes
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,0.5,0.5,0.00801301681354,0.07817939791,0.20071468085,0.000872494047,0.0777948391,1.92865500001e-16,0,0.00400650840677,0.039089698955,0.100357340425,0.0004362470235,0.03889741955,9.64327500005e-17,0.292214239879,0.486247984095,0.447372190971,22.701998807,0.486313993513,2.26380057841e-16,3.71370881538,0.2121471731,surface_envelope,outer_envelope,h1,unstable,yes
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,0.55,0.45,0.00801301681354,0.07817939791,0.20071468085,0.000872494047,0.0777948391,1.92865500001e-16,0,0.00440715924745,0.0429986688505,0.110393074468,0.00047987172585,0.042787161505,1.06076025001e-16,0.262992815891,0.437623185685,0.402634971874,20.4317989263,0.437682594162,2.03742052057e-16,3.34233793384,0.230290690231,surface_envelope,outer_envelope,h1,unstable,yes
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,0.6,0.4,0.00801301681354,0.07817939791,0.20071468085,0.000872494047,0.0777948391,1.92865500001e-16,0,0.00480781008812,0.046907638746,0.12042880851,0.0005234964282,0.04667690346,1.15719300001e-16,0.233771391903,0.388998387276,0.357897752777,18.1615990456,0.38905119481,1.81104046273e-16,2.9709670523,0.251827826025,surface_envelope,outer_envelope,h1,unstable,yes
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,0.65,0.35,0.00801301681354,0.07817939791,0.20071468085,0.000872494047,0.0777948391,1.92865500001e-16,0,0.0052084609288,0.0508166086415,0.130464542553,0.00056712113055,0.050566645415,1.25362575001e-16,0.204549967916,0.340373588866,0.31316053368,15.8913991649,0.340419795459,1.58466040489e-16,2.59959617076,0.277808940937,surface_envelope,outer_envelope,h1,unstable,yes
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,0.7,0.3,0.00801301681354,0.07817939791,0.20071468085,0.000872494047,0.0777948391,1.92865500001e-16,0,0.00560911176948,0.054725578537,0.140500276595,0.0006107458329,0.05445638737,1.35005850001e-16,0.175328543928,0.291748790457,0.268423314582,13.6211992842,0.291788396108,1.35828034705e-16,2.22822528923,0.309767723875,surface_envelope,outer_envelope,h1,unstable,yes
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,0.75,0.25,0.00801301681354,0.07817939791,0.20071468085,0.000872494047,0.0777948391,1.92865500001e-16,0,0.00600976261016,0.0586345484325,0.150536010637,0.00065437053525,0.058346129325,1.44649125001e-16,0.14610711994,0.243123992047,0.223686095485,11.3509994035,0.243156996756,1.13190028921e-16,1.85685440769,0.350035338626,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,0.8,0.2,0.00801301681354,0.07817939791,0.20071468085,0.000872494047,0.0777948391,1.92865500001e-16,0,0.00641041345083,0.062543518328,0.16057174468,0.0006979952376,0.06223587128,1.54292400001e-16,0.116885695952,0.194499193638,0.178948876388,9.08079952278,0.194525597405,9.05520231366e-17,1.48548352615,0.402336201177,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,0.85,0.15,0.00801301681354,0.07817939791,0.20071468085,0.000872494047,0.0777948391,1.92865500001e-16,0,0.00681106429151,0.0664524882235,0.170607478723,0.00074161993995,0.066125613235,1.63935675001e-16,0.0876642719638,0.145874395228,0.134211657291,6.81059964209,0.145894198054,6.79140173524e-17,1.11411264461,0.473011692422,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,0.9,0.1,0.00801301681354,0.07817939791,0.20071468085,0.000872494047,0.0777948391,1.92865500001e-16,0,0.00721171513219,0.070361458119,0.180643212765,0.0007852446423,0.07001535519,1.73578950001e-16,0.0584428479759,0.097249596819,0.0894744381941,4.54039976139,0.0972627987026,4.52760115683e-17,0.742741763075,0.573808478793,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,0.95,0.05,0.00801301681354,0.07817939791,0.20071468085,0.000872494047,0.0777948391,1.92865500001e-16,0,0.00761236597286,0.0742704280145,0.190678946807,0.00082886934465,0.073905097145,1.83222225001e-16,0.0292214239879,0.0486247984095,0.0447372190971,2.2701998807,0.0486313993513,2.26380057841e-17,0.371370881538,0.729197340751,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,1,0,0.00801301681354,0.07817939791,0.20071468085,0.000872494047,0.0777948391,1.92865500001e-16,0,0.00801301681354,0.07817939791,0.20071468085,0.000872494047,0.0777948391,1.92865500001e-16,0,0,0,0,0,0,0,1,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,1.05,0.05,0.00801301681354,0.07817939791,0.20071468085,0.000872494047,0.0777948391,1.92865500001e-16,0,0.00841366765422,0.0820883678055,0.210750414893,0.00091611874935,0.081684581055,2.02508775001e-16,0.0292214239879,0.0486247984095,0.0447372190971,2.2701998807,0.0486313993513,2.26380057841e-17,0.371370881538,0.729197340751,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,1.1,0.1,0.00801301681354,0.07817939791,0.20071468085,0.000872494047,0.0777948391,1.92865500001e-16,0,0.00881431849489,0.085997337701,0.220786148935,0.0009597434517,0.08557432301,2.12152050001e-16,0.0584428479759,0.097249596819,0.0894744381941,4.54039976139,0.0972627987026,4.52760115683e-17,0.742741763075,0.573808478793,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,1.15,0.15,0.00801301681354,0.07817939791,0.20071468085,0.000872494047,0.0777948391,1.92865500001e-16,0,0.00921496933557,0.0899063075965,0.230821882977,0.00100336815405,0.089464064965,2.21795325001e-16,0.0876642719638,0.145874395228,0.134211657291,6.81059964209,0.145894198054,6.79140173524e-17,1.11411264461,0.473011692422,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,1.2,0.2,0.00801301681354,0.07817939791,0.20071468085,0.000872494047,0.0777948391,1.92865500001e-16,0,0.00961562017625,0.093815277492,0.24085761702,0.0010469928564,0.09335380692,2.31438600001e-16,0.116885695952,0.194499193638,0.178948876388,9.08079952278,0.194525597405,9.05520231366e-17,1.48548352615,0.402336201177,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,1.25,0.25,0.00801301681354,0.07817939791,0.20071468085,0.000872494047,0.0777948391,1.92865500001e-16,0,0.0100162710169,0.0977242473875,0.250893351062,0.00109061755875,0.097243548875,2.41081875001e-16,0.14610711994,0.243123992047,0.223686095485,11.3509994035,0.243156996756,1.13190028921e-16,1.85685440769,0.350035338626,surface_envelope,outer_envelope,h1,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,surface_envelope,1,1.3,0.3,0.00801301681354,0.07817939791,0.20071468085,0.000872494047,0.0777948391,1.92865500001e-16,0,0.0104169218576,0.101633217283,0.260929085105,0.0011342422611,0.10113329083,2.50725150001e-16,0.175328543928,0.291748790457,0.268423314582,13.6211992842,0.291788396108,1.35828034705e-16,2.22822528923,0.309767723875,surface_envelope,outer_envelope,h1,unstable,yes
