object_id,object_name,supernova_type,band,phase_name,stage_index,alpha,alpha_radius,gap_base,duration_base,slope_base,curvature_base,gap_alpha,duration_alpha,slope_alpha,curvature_alpha,gap_response_norm,duration_response_norm,slope_response_norm,curvature_response_norm,structural_response,phase_persistence_score,boundary_role,support_regime_proxy,alpha_status,instability_flag
B_SN2013ej,SN2013ej,II,B,rise,1,1,0,1.95,6.072,-0.3205439908,-3.096608745,1.95,6.072,-0.3205439908,-3.096608745,0,0,0,0,0,1,boundary_response_rise,shock_cooling,valid,no
B_SN2013ej,SN2013ej,II,B,rise,1,1.05,0.05,1.95,6.072,-0.3205439908,-3.096608745,2.0475,6.3756,-0.3365711903,-3.251439182,0.156,0.01289884012,0.4762212444,38.66594753,5.937594969,0.144142171,boundary_response_rise,shock_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,rise,1,1.1,0.1,1.95,6.072,-0.3205439908,-3.096608745,2.145,6.6792,-0.3525983899,-3.40626962,0.312,0.02579768025,0.9524424888,77.33189506,11.87518994,0.07766875711,boundary_response_rise,shock_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,rise,1,1.15,0.15,1.95,6.072,-0.3205439908,-3.096608745,2.2425,6.9828,-0.3686255894,-3.561100057,0.468,0.03869652037,1.428663733,115.9978426,17.81278491,0.05315534117,boundary_response_rise,shock_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,rise,1,1.2,0.2,1.95,6.072,-0.3205439908,-3.096608745,2.34,7.2864,-0.384652789,-3.715930494,0.624,0.0515953605,1.904884978,154.6637901,23.75037987,0.04040342027,boundary_response_rise,shock_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,rise,1,1.25,0.25,1.95,6.072,-0.3205439908,-3.096608745,2.4375,7.59,-0.4006799885,-3.870760931,0.78,0.06449420062,2.381106222,193.3297377,29.68797484,0.03258605382,boundary_response_rise,shock_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,rise,1,1.3,0.3,1.95,6.072,-0.3205439908,-3.096608745,2.535,7.8936,-0.416707188,-4.025591369,0.936,0.07739304074,2.857327466,231.9956852,35.62556981,0.02730332948,boundary_response_rise,shock_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,rise,1,1.35,0.35,1.95,6.072,-0.3205439908,-3.096608745,2.6325,8.1972,-0.4327343876,-4.180421806,1.092,0.09029188087,3.333548711,270.6616327,41.56316478,0.02349449354,boundary_response_rise,shock_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,rise,1,1.4,0.4,1.95,6.072,-0.3205439908,-3.096608745,2.73,8.5008,-0.4487615871,-4.335252243,1.248,0.103190721,3.809769955,309.3275803,47.50075975,0.02061823372,boundary_response_rise,shock_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,rise,1,1.45,0.45,1.95,6.072,-0.3205439908,-3.096608745,2.8275,8.8044,-0.4647887867,-4.49008268,1.404,0.1160895611,4.285991199,347.9935278,53.43835472,0.0183694016,boundary_response_rise,shock_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,rise,1,1.5,0.5,1.95,6.072,-0.3205439908,-3.096608745,2.925,9.108,-0.4808159862,-4.644913117,1.56,0.1289884012,4.762212444,386.6594753,59.37594969,0.01656288647,boundary_response_rise,shock_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,peak,2,0.5,0.5,0.506,8.479,-8.13495626,-147.869347,0.253,4.2395,-4.06747813,-73.9346735,0.4048,0.1801206611,120.858263,18463.77403,2787.9108,0.00035856292,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,peak,2,0.55,0.45,0.506,8.479,-8.13495626,-147.869347,0.2783,4.66345,-4.474225943,-81.32814085,0.36432,0.162108595,108.7724367,16617.39663,2509.11972,0.0003983873725,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,peak,2,0.6,0.4,0.506,8.479,-8.13495626,-147.869347,0.3036,5.0874,-4.880973756,-88.7216082,0.32384,0.1440965289,96.68661037,14771.01922,2230.32864,0.0004481634762,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,peak,2,0.65,0.35,0.506,8.479,-8.13495626,-147.869347,0.3289,5.51135,-5.287721569,-96.11507555,0.28336,0.1260844628,84.60078407,12924.64182,1951.53756,0.0005121540402,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,peak,2,0.7,0.3,0.506,8.479,-8.13495626,-147.869347,0.3542,5.9353,-5.694469382,-103.5085429,0.24288,0.1080723967,72.51495778,11078.26442,1672.74648,0.0005974620481,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,peak,2,0.75,0.25,0.506,8.479,-8.13495626,-147.869347,0.3795,6.35925,-6.101217195,-110.9020103,0.2024,0.09006033054,60.42913148,9231.887015,1393.9554,0.0007168687973,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,peak,2,0.8,0.2,0.506,8.479,-8.13495626,-147.869347,0.4048,6.7832,-6.507965008,-118.2954776,0.16192,0.07204826443,48.34330519,7385.509612,1115.16432,0.0008959254314,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,peak,2,0.85,0.15,0.506,8.479,-8.13495626,-147.869347,0.4301,7.20715,-6.914712821,-125.688945,0.12144,0.05403619833,36.25747889,5539.132209,836.37324,0.001194210601,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,peak,2,0.9,0.1,0.506,8.479,-8.13495626,-147.869347,0.4554,7.6311,-7.321460634,-133.0824123,0.08096,0.03602413222,24.17165259,3692.754806,557.58216,0.001790246935,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,peak,2,0.95,0.05,0.506,8.479,-8.13495626,-147.869347,0.4807,8.05505,-7.728208447,-140.4758796,0.04048,0.01801206611,12.0858263,1846.377403,278.79108,0.003574095357,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,peak,2,1,0,0.506,8.479,-8.13495626,-147.869347,0.506,8.479,-8.13495626,-147.869347,0,0,0,0,0,1,maximum_observable_response,ejecta_cooling,valid,no
B_SN2013ej,SN2013ej,II,B,peak,2,1.05,0.05,0.506,8.479,-8.13495626,-147.869347,0.5313,8.90295,-8.541704073,-155.2628144,0.04048,0.01801206611,12.0858263,1846.377403,278.79108,0.003574095357,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,peak,2,1.1,0.1,0.506,8.479,-8.13495626,-147.869347,0.5566,9.3269,-8.948451886,-162.6562817,0.08096,0.03602413222,24.17165259,3692.754806,557.58216,0.001790246935,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,peak,2,1.15,0.15,0.506,8.479,-8.13495626,-147.869347,0.5819,9.75085,-9.355199699,-170.0497491,0.12144,0.05403619833,36.25747889,5539.132209,836.37324,0.001194210601,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,peak,2,1.2,0.2,0.506,8.479,-8.13495626,-147.869347,0.6072,10.1748,-9.761947512,-177.4432164,0.16192,0.07204826443,48.34330519,7385.509612,1115.16432,0.0008959254314,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,peak,2,1.25,0.25,0.506,8.479,-8.13495626,-147.869347,0.6325,10.59875,-10.16869532,-184.8366838,0.2024,0.09006033054,60.42913148,9231.887015,1393.9554,0.0007168687973,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,peak,2,1.3,0.3,0.506,8.479,-8.13495626,-147.869347,0.6578,11.0227,-10.57544314,-192.2301511,0.24288,0.1080723967,72.51495778,11078.26442,1672.74648,0.0005974620481,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,peak,2,1.35,0.35,0.506,8.479,-8.13495626,-147.869347,0.6831,11.44665,-10.98219095,-199.6236185,0.28336,0.1260844628,84.60078407,12924.64182,1951.53756,0.0005121540402,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,peak,2,1.4,0.4,0.506,8.479,-8.13495626,-147.869347,0.7084,11.8706,-11.38893876,-207.0170858,0.32384,0.1440965289,96.68661037,14771.01922,2230.32864,0.0004481634762,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,peak,2,1.45,0.45,0.506,8.479,-8.13495626,-147.869347,0.7337,12.29455,-11.79568658,-214.4105532,0.36432,0.162108595,108.7724367,16617.39663,2509.11972,0.0003983873725,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,peak,2,1.5,0.5,0.506,8.479,-8.13495626,-147.869347,0.759,12.7185,-12.20243439,-221.8040205,0.4048,0.1801206611,120.858263,18463.77403,2787.9108,0.00035856292,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,early_decline,3,0.5,0.5,1.79,34.738,1.069373811,-4914.263881,0.895,17.369,0.5346869055,-2457.13194,1.432,0.7379445129,15.88732098,613621.82,92046.45028,1.086396198e-05,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,early_decline,3,0.55,0.45,1.79,34.738,1.069373811,-4914.263881,0.9845,19.1059,0.5881555961,-2702.845135,1.2888,0.6641500616,14.29858888,552259.638,82841.80525,1.207105429e-05,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,early_decline,3,0.6,0.4,1.79,34.738,1.069373811,-4914.263881,1.074,20.8428,0.6416242866,-2948.558329,1.1456,0.5903556103,12.70985678,490897.456,73637.16022,1.357991559e-05,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,early_decline,3,0.65,0.35,1.79,34.738,1.069373811,-4914.263881,1.1635,22.5797,0.6950929771,-3194.271523,1.0024,0.516561159,11.12112469,429535.274,64432.51519,1.551987342e-05,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,early_decline,3,0.7,0.3,1.79,34.738,1.069373811,-4914.263881,1.253,24.3166,0.7485616677,-3439.984717,0.8592,0.4427667077,9.532392588,368173.092,55227.87017,1.810647216e-05,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,early_decline,3,0.75,0.25,1.79,34.738,1.069373811,-4914.263881,1.3425,26.0535,0.8020303582,-3685.697911,0.716,0.3689722564,7.94366049,306810.91,46023.22514,2.172768791e-05,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,early_decline,3,0.8,0.2,1.79,34.738,1.069373811,-4914.263881,1.432,27.7904,0.8554990488,-3931.411105,0.5728,0.2951778052,6.354928392,245448.728,36818.58011,2.715946236e-05,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,early_decline,3,0.85,0.15,1.79,34.738,1.069373811,-4914.263881,1.5215,29.5273,0.9089677394,-4177.124299,0.4296,0.2213833539,4.766196294,184086.546,27613.93508,3.621228864e-05,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,early_decline,3,0.9,0.1,1.79,34.738,1.069373811,-4914.263881,1.611,31.2642,0.9624364299,-4422.837493,0.2864,0.1475889026,3.177464196,122724.364,18409.29006,5.431744948e-05,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,early_decline,3,0.95,0.05,1.79,34.738,1.069373811,-4914.263881,1.7005,33.0011,1.01590512,-4668.550687,0.1432,0.07379445129,1.588732098,61362.182,9204.645028,0.0001086289985,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,early_decline,3,1,0,1.79,34.738,1.069373811,-4914.263881,1.79,34.738,1.069373811,-4914.263881,0,0,0,0,0,1,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN2013ej,SN2013ej,II,B,early_decline,3,1.05,0.05,1.79,34.738,1.069373811,-4914.263881,1.8795,36.4749,1.122842502,-5159.977075,0.1432,0.07379445129,1.588732098,61362.182,9204.645028,0.0001086289985,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,early_decline,3,1.1,0.1,1.79,34.738,1.069373811,-4914.263881,1.969,38.2118,1.176311192,-5405.690269,0.2864,0.1475889026,3.177464196,122724.364,18409.29006,5.431744948e-05,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,early_decline,3,1.15,0.15,1.79,34.738,1.069373811,-4914.263881,2.0585,39.9487,1.229779883,-5651.403463,0.4296,0.2213833539,4.766196294,184086.546,27613.93508,3.621228864e-05,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,early_decline,3,1.2,0.2,1.79,34.738,1.069373811,-4914.263881,2.148,41.6856,1.283248573,-5897.116657,0.5728,0.2951778052,6.354928392,245448.728,36818.58011,2.715946236e-05,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,early_decline,3,1.25,0.25,1.79,34.738,1.069373811,-4914.263881,2.2375,43.4225,1.336717264,-6142.829851,0.716,0.3689722564,7.94366049,306810.91,46023.22514,2.172768791e-05,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,early_decline,3,1.3,0.3,1.79,34.738,1.069373811,-4914.263881,2.327,45.1594,1.390185954,-6388.543045,0.8592,0.4427667077,9.532392588,368173.092,55227.87017,1.810647216e-05,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,early_decline,3,1.35,0.35,1.79,34.738,1.069373811,-4914.263881,2.4165,46.8963,1.443654645,-6634.256239,1.0024,0.516561159,11.12112469,429535.274,64432.51519,1.551987342e-05,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,early_decline,3,1.4,0.4,1.79,34.738,1.069373811,-4914.263881,2.506,48.6332,1.497123335,-6879.969433,1.1456,0.5903556103,12.70985678,490897.456,73637.16022,1.357991559e-05,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,early_decline,3,1.45,0.45,1.79,34.738,1.069373811,-4914.263881,2.5955,50.3701,1.550592026,-7125.682627,1.2888,0.6641500616,14.29858888,552259.638,82841.80525,1.207105429e-05,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,early_decline,3,1.5,0.5,1.79,34.738,1.069373811,-4914.263881,2.685,52.107,1.604060716,-7371.395822,1.432,0.7379445129,15.88732098,613621.82,92046.45028,1.086396198e-05,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2013ej,SN2013ej,II,B,plateau_or_shoulder,4,0.5,0.5,3.69,78.638,-1.628636864,502.7923361,1.845,39.319,-0.814318432,251.396168,2.952,1.670518758,24.19610089,62781.39632,9422.520819,0.0001061174501,plateau_or_buffer_regime,recombination_plateau,unstable,yes
B_SN2013ej,SN2013ej,II,B,plateau_or_shoulder,4,0.55,0.45,3.69,78.638,-1.628636864,502.7923361,2.0295,43.2509,-0.8957502752,276.5357849,2.6568,1.503466882,21.7764908,56503.25669,8480.268737,0.0001179068876,plateau_or_buffer_regime,recombination_plateau,unstable,yes
B_SN2013ej,SN2013ej,II,B,plateau_or_shoulder,4,0.6,0.4,3.69,78.638,-1.628636864,502.7923361,2.214,47.1828,-0.9771821184,301.6754017,2.3616,1.336415006,19.35688071,50225.11706,7538.016655,0.0001326432936,plateau_or_buffer_regime,recombination_plateau,unstable,yes
B_SN2013ej,SN2013ej,II,B,plateau_or_shoulder,4,0.65,0.35,3.69,78.638,-1.628636864,502.7923361,2.3985,51.1147,-1.058613962,326.8150185,2.0664,1.16936313,16.93727062,43946.97743,6595.764573,0.0001515894631,plateau_or_buffer_regime,recombination_plateau,unstable,yes
B_SN2013ej,SN2013ej,II,B,plateau_or_shoulder,4,0.7,0.3,3.69,78.638,-1.628636864,502.7923361,2.583,55.0466,-1.140045805,351.9546353,1.7712,1.002311255,14.51766053,37668.83779,5653.512491,0.0001768499055,plateau_or_buffer_regime,recombination_plateau,unstable,yes
B_SN2013ej,SN2013ej,II,B,plateau_or_shoulder,4,0.75,0.25,3.69,78.638,-1.628636864,502.7923361,2.7675,58.9785,-1.221477648,377.0942521,1.476,0.8352593789,12.09805044,31390.69816,4711.260409,0.0002122123807,plateau_or_buffer_regime,recombination_plateau,unstable,yes
B_SN2013ej,SN2013ej,II,B,plateau_or_shoulder,4,0.8,0.2,3.69,78.638,-1.628636864,502.7923361,2.952,62.9104,-1.302909491,402.2338689,1.1808,0.6682075031,9.678440355,25112.55853,3769.008328,0.0002652514035,plateau_or_buffer_regime,recombination_plateau,unstable,yes
B_SN2013ej,SN2013ej,II,B,plateau_or_shoulder,4,0.85,0.15,3.69,78.638,-1.628636864,502.7923361,3.1365,66.8423,-1.384341334,427.3734857,0.8856,0.5011556273,7.258830266,18834.4189,2826.756246,0.0003536372704,plateau_or_buffer_regime,recombination_plateau,unstable,yes
B_SN2013ej,SN2013ej,II,B,plateau_or_shoulder,4,0.9,0.1,3.69,78.638,-1.628636864,502.7923361,3.321,70.7742,-1.465773178,452.5131025,0.5904,0.3341037515,4.839220177,12556.27926,1884.504164,0.0005303621276,plateau_or_buffer_regime,recombination_plateau,unstable,yes
B_SN2013ej,SN2013ej,II,B,plateau_or_shoulder,4,0.95,0.05,3.69,78.638,-1.628636864,502.7923361,3.5055,74.7061,-1.547205021,477.6527193,0.2952,0.1670518758,2.419610089,6278.139632,942.2520819,0.001060161986,plateau_or_buffer_regime,recombination_plateau,unstable,yes
B_SN2013ej,SN2013ej,II,B,plateau_or_shoulder,4,1,0,3.69,78.638,-1.628636864,502.7923361,3.69,78.638,-1.628636864,502.7923361,0,0,0,0,0,1,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN2013ej,SN2013ej,II,B,plateau_or_shoulder,4,1.05,0.05,3.69,78.638,-1.628636864,502.7923361,3.8745,82.5699,-1.710068707,527.9319529,0.2952,0.1670518758,2.419610089,6278.139632,942.2520819,0.001060161986,plateau_or_buffer_regime,recombination_plateau,unstable,yes
B_SN2013ej,SN2013ej,II,B,plateau_or_shoulder,4,1.1,0.1,3.69,78.638,-1.628636864,502.7923361,4.059,86.5018,-1.79150055,553.0715697,0.5904,0.3341037515,4.839220177,12556.27926,1884.504164,0.0005303621276,plateau_or_buffer_regime,recombination_plateau,unstable,yes
B_SN2013ej,SN2013ej,II,B,plateau_or_shoulder,4,1.15,0.15,3.69,78.638,-1.628636864,502.7923361,4.2435,90.4337,-1.872932394,578.2111865,0.8856,0.5011556273,7.258830266,18834.4189,2826.756246,0.0003536372704,plateau_or_buffer_regime,recombination_plateau,unstable,yes
B_SN2013ej,SN2013ej,II,B,plateau_or_shoulder,4,1.2,0.2,3.69,78.638,-1.628636864,502.7923361,4.428,94.3656,-1.954364237,603.3508033,1.1808,0.6682075031,9.678440355,25112.55853,3769.008328,0.0002652514035,plateau_or_buffer_regime,recombination_plateau,unstable,yes
B_SN2013ej,SN2013ej,II,B,plateau_or_shoulder,4,1.25,0.25,3.69,78.638,-1.628636864,502.7923361,4.6125,98.2975,-2.03579608,628.4904201,1.476,0.8352593789,12.09805044,31390.69816,4711.260409,0.0002122123807,plateau_or_buffer_regime,recombination_plateau,unstable,yes
B_SN2013ej,SN2013ej,II,B,plateau_or_shoulder,4,1.3,0.3,3.69,78.638,-1.628636864,502.7923361,4.797,102.2294,-2.117227923,653.6300369,1.7712,1.002311255,14.51766053,37668.83779,5653.512491,0.0001768499055,plateau_or_buffer_regime,recombination_plateau,unstable,yes
B_SN2013ej,SN2013ej,II,B,plateau_or_shoulder,4,1.35,0.35,3.69,78.638,-1.628636864,502.7923361,4.9815,106.1613,-2.198659766,678.7696537,2.0664,1.16936313,16.93727062,43946.97743,6595.764573,0.0001515894631,plateau_or_buffer_regime,recombination_plateau,unstable,yes
B_SN2013ej,SN2013ej,II,B,plateau_or_shoulder,4,1.4,0.4,3.69,78.638,-1.628636864,502.7923361,5.166,110.0932,-2.28009161,703.9092705,2.3616,1.336415006,19.35688071,50225.11706,7538.016655,0.0001326432936,plateau_or_buffer_regime,recombination_plateau,unstable,yes
B_SN2013ej,SN2013ej,II,B,plateau_or_shoulder,4,1.45,0.45,3.69,78.638,-1.628636864,502.7923361,5.3505,114.0251,-2.361523453,729.0488873,2.6568,1.503466882,21.7764908,56503.25669,8480.268737,0.0001179068876,plateau_or_buffer_regime,recombination_plateau,unstable,yes
B_SN2013ej,SN2013ej,II,B,plateau_or_shoulder,4,1.5,0.5,3.69,78.638,-1.628636864,502.7923361,5.535,117.957,-2.442955296,754.1885041,2.952,1.670518758,24.19610089,62781.39632,9422.520819,0.0001061174501,plateau_or_buffer_regime,recombination_plateau,unstable,yes
B_SN2013ej,SN2013ej,II,B,break,5,0.5,0.5,1.49,98.12,-0.02816943388,0.1376161987,0.745,49.06,-0.01408471694,0.06880809935,1.192,2.084377788,0.4185036451,17.18350995,3.742415376,0.210863014,transition_break,ambiguous,unstable,yes
B_SN2013ej,SN2013ej,II,B,break,5,0.55,0.45,1.49,98.12,-0.02816943388,0.1376161987,0.8195,53.966,-0.01549318863,0.07568890929,1.0728,1.875940009,0.3766532806,15.46515896,3.368173838,0.228928618,transition_break,ambiguous,unstable,yes
B_SN2013ej,SN2013ej,II,B,break,5,0.6,0.4,1.49,98.12,-0.02816943388,0.1376161987,0.894,58.872,-0.01690166033,0.08256971922,0.9536,1.667502231,0.3348029161,13.74680796,2.993932301,0.2503798073,transition_break,ambiguous,unstable,yes
B_SN2013ej,SN2013ej,II,B,break,5,0.65,0.35,1.49,98.12,-0.02816943388,0.1376161987,0.9685,63.778,-0.01831013202,0.08945052915,0.8344,1.459064452,0.2929525516,12.02845697,2.619690763,0.2762666939,transition_break,ambiguous,unstable,yes
B_SN2013ej,SN2013ej,II,B,break,5,0.7,0.3,1.49,98.12,-0.02816943388,0.1376161987,1.043,68.684,-0.01971860372,0.09633133909,0.7152,1.250626673,0.2511021871,10.31010597,2.245449226,0.3081237544,transition_break,ambiguous,unstable,yes
B_SN2013ej,SN2013ej,II,B,break,5,0.75,0.25,1.49,98.12,-0.02816943388,0.1376161987,1.1175,73.59,-0.02112707541,0.103212149,0.596,1.042188894,0.2092518225,8.591754976,1.871207688,0.3482854982,transition_break,ambiguous,valid,no
B_SN2013ej,SN2013ej,II,B,break,5,0.8,0.2,1.49,98.12,-0.02816943388,0.1376161987,1.192,78.496,-0.0225355471,0.110092959,0.4768,0.8337511153,0.167401458,6.873403981,1.49696615,0.4004860057,transition_break,ambiguous,valid,no
B_SN2013ej,SN2013ej,II,B,break,5,0.85,0.15,1.49,98.12,-0.02816943388,0.1376161987,1.2665,83.402,-0.0239440188,0.1169737689,0.3576,0.6253133364,0.1255510935,5.155052985,1.122724613,0.4710926674,transition_break,ambiguous,valid,no
B_SN2013ej,SN2013ej,II,B,break,5,0.9,0.1,1.49,98.12,-0.02816943388,0.1376161987,1.341,88.308,-0.02535249049,0.1238545788,0.2384,0.4168755576,0.08370072902,3.43670199,0.7484830752,0.5719243235,transition_break,ambiguous,valid,no
B_SN2013ej,SN2013ej,II,B,break,5,0.95,0.05,1.49,98.12,-0.02816943388,0.1376161987,1.4155,93.214,-0.02676096219,0.1307353888,0.1192,0.2084377788,0.04185036451,1.718350995,0.3742415376,0.7276741189,transition_break,ambiguous,valid,no
B_SN2013ej,SN2013ej,II,B,break,5,1,0,1.49,98.12,-0.02816943388,0.1376161987,1.49,98.12,-0.02816943388,0.1376161987,0,0,0,0,0,1,transition_break,ambiguous,valid,no
B_SN2013ej,SN2013ej,II,B,break,5,1.05,0.05,1.49,98.12,-0.02816943388,0.1376161987,1.5645,103.026,-0.02957790557,0.1444970086,0.1192,0.2084377788,0.04185036451,1.718350995,0.3742415376,0.7276741189,transition_break,ambiguous,valid,no
B_SN2013ej,SN2013ej,II,B,break,5,1.1,0.1,1.49,98.12,-0.02816943388,0.1376161987,1.639,107.932,-0.03098637727,0.1513778186,0.2384,0.4168755576,0.08370072902,3.43670199,0.7484830752,0.5719243235,transition_break,ambiguous,valid,no
