object_id,object_name,supernova_type,band,phase_name,stage_index,alpha,alpha_radius,gap_base,duration_base,slope_base,curvature_base,gap_alpha,duration_alpha,slope_alpha,curvature_alpha,gap_response_norm,duration_response_norm,slope_response_norm,curvature_response_norm,structural_response,phase_persistence_score,boundary_role,support_regime_proxy,alpha_status,instability_flag
B_SN2011dh,SN2011dh,IIb,B,peak,2,0.65,0.35,0.312,9.5565,-0.04138091883,-0.4431653934,0.2028,6.211725,-0.02689759724,-0.2880575057,0.1133367929,0.1167664514,0.3356776579,6.070200071,1.041246312,0.4898967822,maximum_observable_response,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,peak,2,0.7,0.3,0.312,9.5565,-0.04138091883,-0.4431653934,0.2184,6.68955,-0.02896664318,-0.3102157754,0.09714582252,0.1000855298,0.2877237068,5.203028633,0.8924968388,0.5284024678,maximum_observable_response,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,peak,2,0.75,0.25,0.312,9.5565,-0.04138091883,-0.4431653934,0.234,7.167375,-0.03103568912,-0.3323740451,0.0809548521,0.08340460813,0.2397697556,4.335857194,0.7437473657,0.5734775689,maximum_observable_response,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,peak,2,0.8,0.2,0.312,9.5565,-0.04138091883,-0.4431653934,0.2496,7.6452,-0.03310473506,-0.3545323147,0.06476388168,0.06672368651,0.1918158045,3.468685755,0.5949978926,0.626960076,maximum_observable_response,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,peak,2,0.85,0.15,0.312,9.5565,-0.04138091883,-0.4431653934,0.2652,8.123025,-0.03517378101,-0.3766905844,0.04857291126,0.05004276488,0.1438618534,2.601514316,0.4462484194,0.6914441437,maximum_observable_response,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,peak,2,0.9,0.1,0.312,9.5565,-0.04138091883,-0.4431653934,0.2808,8.60085,-0.03724282695,-0.3988488541,0.03238194084,0.03336184325,0.09590790226,1.734342878,0.2974989463,0.7707135353,maximum_observable_response,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,peak,2,0.95,0.05,0.312,9.5565,-0.04138091883,-0.4431653934,0.2964,9.078675,-0.03931187289,-0.4210071237,0.01619097042,0.01668092163,0.04795395113,0.8671714388,0.1487494731,0.8705118247,maximum_observable_response,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,peak,2,1,0,0.312,9.5565,-0.04138091883,-0.4431653934,0.312,9.5565,-0.04138091883,-0.4431653934,0,0,0,0,0,1,maximum_observable_response,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,peak,2,1.05,0.05,0.312,9.5565,-0.04138091883,-0.4431653934,0.3276,10.034325,-0.04344996477,-0.4653236631,0.01619097042,0.01668092163,0.04795395113,0.8671714388,0.1487494731,0.8705118247,maximum_observable_response,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,peak,2,1.1,0.1,0.312,9.5565,-0.04138091883,-0.4431653934,0.3432,10.51215,-0.04551901071,-0.4874819327,0.03238194084,0.03336184325,0.09590790226,1.734342878,0.2974989463,0.7707135353,maximum_observable_response,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,peak,2,1.15,0.15,0.312,9.5565,-0.04138091883,-0.4431653934,0.3588,10.989975,-0.04758805665,-0.5096402024,0.04857291126,0.05004276488,0.1438618534,2.601514316,0.4462484194,0.6914441437,maximum_observable_response,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,peak,2,1.2,0.2,0.312,9.5565,-0.04138091883,-0.4431653934,0.3744,11.4678,-0.0496571026,-0.5317984721,0.06476388168,0.06672368651,0.1918158045,3.468685755,0.5949978926,0.626960076,maximum_observable_response,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,peak,2,1.25,0.25,0.312,9.5565,-0.04138091883,-0.4431653934,0.39,11.945625,-0.05172614854,-0.5539567417,0.0809548521,0.08340460813,0.2397697556,4.335857194,0.7437473657,0.5734775689,maximum_observable_response,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,peak,2,1.3,0.3,0.312,9.5565,-0.04138091883,-0.4431653934,0.4056,12.42345,-0.05379519448,-0.5761150114,0.09714582252,0.1000855298,0.2877237068,5.203028633,0.8924968388,0.5284024678,maximum_observable_response,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,peak,2,1.35,0.35,0.312,9.5565,-0.04138091883,-0.4431653934,0.4212,12.901275,-0.05586424042,-0.5982732811,0.1133367929,0.1167664514,0.3356776579,6.070200071,1.041246312,0.4898967822,maximum_observable_response,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,peak,2,1.4,0.4,0.312,9.5565,-0.04138091883,-0.4431653934,0.4368,13.3791,-0.05793328636,-0.6204315508,0.1295277634,0.133447373,0.383631609,6.93737151,1.189995785,0.4566218834,maximum_observable_response,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,peak,2,1.45,0.45,0.312,9.5565,-0.04138091883,-0.4431653934,0.4524,13.856925,-0.0600023323,-0.6425898204,0.1457187338,0.1501282946,0.4315855602,7.804542949,1.338745258,0.4275797018,maximum_observable_response,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,peak,2,1.5,0.5,0.312,9.5565,-0.04138091883,-0.4431653934,0.468,14.33475,-0.06207137825,-0.6647480901,0.1619097042,0.1668092163,0.4795395113,8.671714388,1.487494731,0.4020109017,maximum_observable_response,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,early_decline,3,0.5,0.5,2.114,34.2852,-0.4970841081,-0.9142742032,1.057,17.1426,-0.248542054,-0.4571371016,1.097042034,0.5984499913,5.760419947,17.89021634,4.165947254,0.1935753407,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2011dh,SN2011dh,IIb,B,early_decline,3,0.55,0.45,2.114,34.2852,-0.4970841081,-0.9142742032,1.1627,18.85686,-0.2733962595,-0.5028508118,0.9873378308,0.5386049921,5.184377953,16.10119471,3.749352529,0.2105550165,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2011dh,SN2011dh,IIb,B,early_decline,3,0.6,0.4,2.114,34.2852,-0.4970841081,-0.9142742032,1.2684,20.57112,-0.2982504649,-0.5485645219,0.8776336274,0.478759993,4.608335958,14.31217307,3.332757803,0.2307998844,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2011dh,SN2011dh,IIb,B,early_decline,3,0.65,0.35,2.114,34.2852,-0.4970841081,-0.9142742032,1.3741,22.28538,-0.3231046703,-0.5942782321,0.767929424,0.4189149939,4.032293963,12.52315144,2.916163078,0.255351981,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2011dh,SN2011dh,IIb,B,early_decline,3,0.7,0.3,2.114,34.2852,-0.4970841081,-0.9142742032,1.4798,23.99964,-0.3479588757,-0.6399919422,0.6582252206,0.3590699948,3.456251968,10.7341298,2.499568352,0.2857495266,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2011dh,SN2011dh,IIb,B,early_decline,3,0.75,0.25,2.114,34.2852,-0.4970841081,-0.9142742032,1.5855,25.7139,-0.3728130811,-0.6857056524,0.5485210171,0.2992249956,2.880209974,8.94510817,2.082973627,0.3243621649,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2011dh,SN2011dh,IIb,B,early_decline,3,0.8,0.2,2.114,34.2852,-0.4970841081,-0.9142742032,1.6912,27.42816,-0.3976672865,-0.7314193626,0.4388168137,0.2393799965,2.304167979,7.156086536,1.666378902,0.3750404713,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,early_decline,3,0.85,0.15,2.114,34.2852,-0.4970841081,-0.9142742032,1.7969,29.14242,-0.4225214919,-0.7771330727,0.3291126103,0.1795349974,1.728125984,5.367064902,1.249784176,0.4444870804,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,early_decline,3,0.9,0.1,2.114,34.2852,-0.4970841081,-0.9142742032,1.9026,30.85668,-0.4473756973,-0.8228467829,0.2194084069,0.1196899983,1.152083989,3.578043268,0.8331894508,0.5454973568,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,early_decline,3,0.95,0.05,2.114,34.2852,-0.4970841081,-0.9142742032,2.0083,32.57094,-0.4722299027,-0.868560493,0.1097042034,0.05984499913,0.5760419947,1.789021634,0.4165947254,0.7059182009,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,early_decline,3,1,0,2.114,34.2852,-0.4970841081,-0.9142742032,2.114,34.2852,-0.4970841081,-0.9142742032,0,0,0,0,0,1,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,early_decline,3,1.05,0.05,2.114,34.2852,-0.4970841081,-0.9142742032,2.2197,35.99946,-0.5219383135,-0.9599879134,0.1097042034,0.05984499913,0.5760419947,1.789021634,0.4165947254,0.7059182009,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,early_decline,3,1.1,0.1,2.114,34.2852,-0.4970841081,-0.9142742032,2.3254,37.71372,-0.5467925189,-1.005701624,0.2194084069,0.1196899983,1.152083989,3.578043268,0.8331894508,0.5454973568,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,early_decline,3,1.15,0.15,2.114,34.2852,-0.4970841081,-0.9142742032,2.4311,39.42798,-0.5716467243,-1.051415334,0.3291126103,0.1795349974,1.728125984,5.367064902,1.249784176,0.4444870804,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,early_decline,3,1.2,0.2,2.114,34.2852,-0.4970841081,-0.9142742032,2.5368,41.14224,-0.5965009297,-1.097129044,0.4388168137,0.2393799965,2.304167979,7.156086536,1.666378902,0.3750404713,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN2011dh,SN2011dh,IIb,B,early_decline,3,1.25,0.25,2.114,34.2852,-0.4970841081,-0.9142742032,2.6425,42.8565,-0.6213551351,-1.142842754,0.5485210171,0.2992249956,2.880209974,8.94510817,2.082973627,0.3243621649,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2011dh,SN2011dh,IIb,B,early_decline,3,1.3,0.3,2.114,34.2852,-0.4970841081,-0.9142742032,2.7482,44.57076,-0.6462093405,-1.188556464,0.6582252206,0.3590699948,3.456251968,10.7341298,2.499568352,0.2857495266,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2011dh,SN2011dh,IIb,B,early_decline,3,1.35,0.35,2.114,34.2852,-0.4970841081,-0.9142742032,2.8539,46.28502,-0.6710635459,-1.234270174,0.767929424,0.4189149939,4.032293963,12.52315144,2.916163078,0.255351981,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2011dh,SN2011dh,IIb,B,early_decline,3,1.4,0.4,2.114,34.2852,-0.4970841081,-0.9142742032,2.9596,47.99928,-0.6959177513,-1.279983884,0.8776336274,0.478759993,4.608335958,14.31217307,3.332757803,0.2307998844,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2011dh,SN2011dh,IIb,B,early_decline,3,1.45,0.45,2.114,34.2852,-0.4970841081,-0.9142742032,3.0653,49.71354,-0.7207719567,-1.325697595,0.9873378308,0.5386049921,5.184377953,16.10119471,3.749352529,0.2105550165,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2011dh,SN2011dh,IIb,B,early_decline,3,1.5,0.5,2.114,34.2852,-0.4970841081,-0.9142742032,3.171,51.4278,-0.7456261621,-1.371411305,1.097042034,0.5984499913,5.760419947,17.89021634,4.165947254,0.1935753407,post_boundary_relaxation,ejecta_cooling,unstable,yes
B_SN2011dh,SN2011dh,IIb,B,plateau_or_shoulder,4,0.5,0.5,1.38,64.8418,0.1461431801,0.2003508183,0.69,32.4209,0.07307159005,0.1001754092,0.7161390763,1.131817071,1.693568706,3.920398794,1.468095877,0.4051706457,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN2011dh,SN2011dh,IIb,B,plateau_or_shoulder,4,0.55,0.45,1.38,64.8418,0.1461431801,0.2003508183,0.759,35.66299,0.08037874906,0.1101929501,0.6445251687,1.018635364,1.524211836,3.528358914,1.321286289,0.4307956346,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN2011dh,SN2011dh,IIb,B,plateau_or_shoulder,4,0.6,0.4,1.38,64.8418,0.1461431801,0.2003508183,0.828,38.90508,0.08768590806,0.120210491,0.572911261,0.9054536568,1.354854965,3.136319035,1.174476701,0.4598807609,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN2011dh,SN2011dh,IIb,B,plateau_or_shoulder,4,0.65,0.35,1.38,64.8418,0.1461431801,0.2003508183,0.897,42.14717,0.09499306706,0.1302280319,0.5012973534,0.7922719497,1.185498094,2.744279155,1.027667114,0.4931775996,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN2011dh,SN2011dh,IIb,B,plateau_or_shoulder,4,0.7,0.3,1.38,64.8418,0.1461431801,0.2003508183,0.966,45.38926,0.1023002261,0.1402455728,0.4296834458,0.6790902426,1.016141224,2.352239276,0.8808575261,0.5316723814,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN2011dh,SN2011dh,IIb,B,plateau_or_shoulder,4,0.75,0.25,1.38,64.8418,0.1461431801,0.2003508183,1.035,48.63135,0.1096073851,0.1502631137,0.3580695381,0.5659085355,0.8467843531,1.960199397,0.7340479384,0.5766853256,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN2011dh,SN2011dh,IIb,B,plateau_or_shoulder,4,0.8,0.2,1.38,64.8418,0.1461431801,0.2003508183,1.104,51.87344,0.1169145441,0.1602806546,0.2864556305,0.4527268284,0.6774274825,1.568159517,0.5872383507,0.6300250996,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN2011dh,SN2011dh,IIb,B,plateau_or_shoulder,4,0.85,0.15,1.38,64.8418,0.1461431801,0.2003508183,1.173,55.11553,0.1242217031,0.1702981956,0.2148417229,0.3395451213,0.5080706119,1.176119638,0.440428763,0.6942377337,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN2011dh,SN2011dh,IIb,B,plateau_or_shoulder,4,0.9,0.1,1.38,64.8418,0.1461431801,0.2003508183,1.242,58.35762,0.1315288621,0.1803157365,0.1432278153,0.2263634142,0.3387137412,0.7840797587,0.2936191754,0.7730250286,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN2011dh,SN2011dh,IIb,B,plateau_or_shoulder,4,0.95,0.05,1.38,64.8418,0.1461431801,0.2003508183,1.311,61.59971,0.1388360211,0.1903332774,0.07161390763,0.1131817071,0.1693568706,0.3920398794,0.1468095877,0.8719843388,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN2011dh,SN2011dh,IIb,B,plateau_or_shoulder,4,1,0,1.38,64.8418,0.1461431801,0.2003508183,1.38,64.8418,0.1461431801,0.2003508183,0,0,0,0,0,1,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN2011dh,SN2011dh,IIb,B,plateau_or_shoulder,4,1.05,0.05,1.38,64.8418,0.1461431801,0.2003508183,1.449,68.08389,0.1534503391,0.2103683592,0.07161390763,0.1131817071,0.1693568706,0.3920398794,0.1468095877,0.8719843388,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN2011dh,SN2011dh,IIb,B,plateau_or_shoulder,4,1.1,0.1,1.38,64.8418,0.1461431801,0.2003508183,1.518,71.32598,0.1607574981,0.2203859001,0.1432278153,0.2263634142,0.3387137412,0.7840797587,0.2936191754,0.7730250286,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN2011dh,SN2011dh,IIb,B,plateau_or_shoulder,4,1.15,0.15,1.38,64.8418,0.1461431801,0.2003508183,1.587,74.56807,0.1680646571,0.230403441,0.2148417229,0.3395451213,0.5080706119,1.176119638,0.440428763,0.6942377337,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN2011dh,SN2011dh,IIb,B,plateau_or_shoulder,4,1.2,0.2,1.38,64.8418,0.1461431801,0.2003508183,1.656,77.81016,0.1753718161,0.240420982,0.2864556305,0.4527268284,0.6774274825,1.568159517,0.5872383507,0.6300250996,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN2011dh,SN2011dh,IIb,B,plateau_or_shoulder,4,1.25,0.25,1.38,64.8418,0.1461431801,0.2003508183,1.725,81.05225,0.1826789751,0.2504385229,0.3580695381,0.5659085355,0.8467843531,1.960199397,0.7340479384,0.5766853256,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN2011dh,SN2011dh,IIb,B,plateau_or_shoulder,4,1.3,0.3,1.38,64.8418,0.1461431801,0.2003508183,1.794,84.29434,0.1899861341,0.2604560638,0.4296834458,0.6790902426,1.016141224,2.352239276,0.8808575261,0.5316723814,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN2011dh,SN2011dh,IIb,B,plateau_or_shoulder,4,1.35,0.35,1.38,64.8418,0.1461431801,0.2003508183,1.863,87.53643,0.1972932931,0.2704736047,0.5012973534,0.7922719497,1.185498094,2.744279155,1.027667114,0.4931775996,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN2011dh,SN2011dh,IIb,B,plateau_or_shoulder,4,1.4,0.4,1.38,64.8418,0.1461431801,0.2003508183,1.932,90.77852,0.2046004521,0.2804911456,0.572911261,0.9054536568,1.354854965,3.136319035,1.174476701,0.4598807609,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN2011dh,SN2011dh,IIb,B,plateau_or_shoulder,4,1.45,0.45,1.38,64.8418,0.1461431801,0.2003508183,2.001,94.02061,0.2119076111,0.2905086865,0.6445251687,1.018635364,1.524211836,3.528358914,1.321286289,0.4307956346,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN2011dh,SN2011dh,IIb,B,plateau_or_shoulder,4,1.5,0.5,1.38,64.8418,0.1461431801,0.2003508183,2.07,97.2627,0.2192147701,0.3005262275,0.7161390763,1.131817071,1.693568706,3.920398794,1.468095877,0.4051706457,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN2011dh,SN2011dh,IIb,B,break,5,0.5,0.5,0.66,29.29,0.01805387555,-0.0005203751617,0.33,14.645,0.009026937775,-0.0002601875808,0.3425012974,0.5112585093,0.2092159117,0.01018252969,0.3232878379,0.7556934866,transition_break,ambiguous,valid,no
B_SN2011dh,SN2011dh,IIb,B,break,5,0.55,0.45,0.66,29.29,0.01805387555,-0.0005203751617,0.363,16.1095,0.009929631553,-0.0002862063389,0.3082511676,0.4601326584,0.1882943205,0.009164276723,0.2909590542,0.7746179066,transition_break,ambiguous,valid,no
B_SN2011dh,SN2011dh,IIb,B,break,5,0.6,0.4,0.66,29.29,0.01805387555,-0.0005203751617,0.396,17.574,0.01083232533,-0.000312225097,0.2740010379,0.4090068075,0.1673727293,0.008146023754,0.2586302704,0.7945145001,transition_break,ambiguous,valid,no
B_SN2011dh,SN2011dh,IIb,B,break,5,0.65,0.35,0.66,29.29,0.01805387555,-0.0005203751617,0.429,19.0385,0.01173501911,-0.0003382438551,0.2397509081,0.3578809565,0.1464511382,0.007127770784,0.2263014866,0.8154601547,transition_break,ambiguous,valid,no
B_SN2011dh,SN2011dh,IIb,B,break,5,0.7,0.3,0.66,29.29,0.01805387555,-0.0005203751617,0.462,20.503,0.01263771288,-0.0003642626132,0.2055007784,0.3067551056,0.125529547,0.006109517815,0.1939727028,0.8375400859,transition_break,ambiguous,valid,no
B_SN2011dh,SN2011dh,IIb,B,break,5,0.75,0.25,0.66,29.29,0.01805387555,-0.0005203751617,0.495,21.9675,0.01354040666,-0.0003902813713,0.1712506487,0.2556292547,0.1046079558,0.005091264846,0.161643919,0.8608489948,transition_break,ambiguous,valid,no
B_SN2011dh,SN2011dh,IIb,B,break,5,0.8,0.2,0.66,29.29,0.01805387555,-0.0005203751617,0.528,23.432,0.01444310044,-0.0004163001294,0.1370005189,0.2045034037,0.08368636466,0.004073011877,0.1293151352,0.8854924271,transition_break,ambiguous,valid,no
B_SN2011dh,SN2011dh,IIb,B,break,5,0.85,0.15,0.66,29.29,0.01805387555,-0.0005203751617,0.561,24.8965,0.01534579422,-0.0004423188874,0.1027503892,0.1533775528,0.0627647735,0.003054758908,0.09698635138,0.91158837,transition_break,ambiguous,valid,no
