object_id,object_name,supernova_type,band,phase_name,stage_index,alpha,alpha_radius,gap_base,duration_base,slope_base,curvature_base,gap_alpha,duration_alpha,slope_alpha,curvature_alpha,gap_response_norm,duration_response_norm,slope_response_norm,curvature_response_norm,structural_response,phase_persistence_score,boundary_role,support_regime_proxy,alpha_status,instability_flag
B_SN1999em,SN1999em,II P,B,peak,2,1.3,0.3,0.275,7.1,-0.06868006724,85.09692202,0.3575,9.23,-0.08928408741,110.6259986,0.08776595745,0.06239015817,0.07185368171,31.35147734,4.767323084,0.1733906676,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN1999em,SN1999em,II P,B,peak,2,1.35,0.35,0.275,7.1,-0.06868006724,85.09692202,0.37125,9.585,-0.09271809077,114.8808447,0.102393617,0.07278851787,0.08382929533,36.57672357,5.561876931,0.1523954214,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN1999em,SN1999em,II P,B,peak,2,1.4,0.4,0.275,7.1,-0.06868006724,85.09692202,0.385,9.94,-0.09615209414,119.1356908,0.1170212766,0.08318687756,0.09580490894,41.80196979,6.356430779,0.1359354869,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN1999em,SN1999em,II P,B,peak,2,1.45,0.45,0.275,7.1,-0.06868006724,85.09692202,0.39875,10.295,-0.0995860975,123.3905369,0.1316489362,0.09358523726,0.1077805226,47.02721601,7.150984626,0.1226845646,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN1999em,SN1999em,II P,B,peak,2,1.5,0.5,0.275,7.1,-0.06868006724,85.09692202,0.4125,10.65,-0.1030201009,127.645383,0.1462765957,0.103983597,0.1197561362,52.25246224,7.945538473,0.1117875691,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN1999em,SN1999em,II P,B,early_decline,3,0.5,0.5,1.301,34.9,0.4026728017,-2.017694791,0.6505,17.45,0.2013364009,-1.008847395,0.6920212766,0.5111306385,0.7021329596,1.238934598,0.7213078358,0.5809536093,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1999em,SN1999em,II P,B,early_decline,3,0.55,0.45,1.301,34.9,0.4026728017,-2.017694791,0.71555,19.195,0.2214700409,-1.109732135,0.6228191489,0.4600175747,0.6319196636,1.115041138,0.6491770523,0.6063630334,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1999em,SN1999em,II P,B,early_decline,3,0.6,0.4,1.301,34.9,0.4026728017,-2.017694791,0.7806,20.94,0.241603681,-1.210616875,0.5536170213,0.4089045108,0.5617063677,0.9911476784,0.5770462687,0.6340968048,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1999em,SN1999em,II P,B,early_decline,3,0.65,0.35,1.301,34.9,0.4026728017,-2.017694791,0.84565,22.685,0.2617373211,-1.311501614,0.4844148936,0.357791447,0.4914930717,0.8672542186,0.5049154851,0.6644891424,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1999em,SN1999em,II P,B,early_decline,3,0.7,0.3,1.301,34.9,0.4026728017,-2.017694791,0.9107,24.43,0.2818709612,-1.412386354,0.415212766,0.3066783831,0.4212797758,0.7433607588,0.4327847015,0.6979415672,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1999em,SN1999em,II P,B,early_decline,3,0.75,0.25,1.301,34.9,0.4026728017,-2.017694791,0.97575,26.175,0.3020046013,-1.513271093,0.3460106383,0.2555653193,0.3510664798,0.619467299,0.3606539179,0.734940742,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1999em,SN1999em,II P,B,early_decline,3,0.8,0.2,1.301,34.9,0.4026728017,-2.017694791,1.0408,27.92,0.3221382414,-1.614155833,0.2768085106,0.2044522554,0.2808531838,0.4955738392,0.2885231343,0.7760823018,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1999em,SN1999em,II P,B,early_decline,3,0.85,0.15,1.301,34.9,0.4026728017,-2.017694791,1.10585,29.665,0.3422718814,-1.715040572,0.207606383,0.1533391916,0.2106398879,0.3716803794,0.2163923508,0.8221031638,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1999em,SN1999em,II P,B,early_decline,3,0.9,0.1,1.301,34.9,0.4026728017,-2.017694791,1.1709,31.41,0.3624055215,-1.815925312,0.1384042553,0.1022261277,0.1404265919,0.2477869196,0.1442615672,0.8739260574,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1999em,SN1999em,II P,B,early_decline,3,0.95,0.05,1.301,34.9,0.4026728017,-2.017694791,1.23595,33.155,0.3825391616,-1.916810051,0.06920212766,0.05111306385,0.07021329596,0.1238934598,0.07213078358,0.9327220292,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1999em,SN1999em,II P,B,early_decline,3,1,0,1.301,34.9,0.4026728017,-2.017694791,1.301,34.9,0.4026728017,-2.017694791,0,0,0,0,0,1,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1999em,SN1999em,II P,B,early_decline,3,1.05,0.05,1.301,34.9,0.4026728017,-2.017694791,1.36605,36.645,0.4228064418,-2.118579531,0.06920212766,0.05111306385,0.07021329596,0.1238934598,0.07213078358,0.9327220292,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1999em,SN1999em,II P,B,early_decline,3,1.1,0.1,1.301,34.9,0.4026728017,-2.017694791,1.4311,38.39,0.4429400819,-2.21946427,0.1384042553,0.1022261277,0.1404265919,0.2477869196,0.1442615672,0.8739260574,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1999em,SN1999em,II P,B,early_decline,3,1.15,0.15,1.301,34.9,0.4026728017,-2.017694791,1.49615,40.135,0.463073722,-2.32034901,0.207606383,0.1533391916,0.2106398879,0.3716803794,0.2163923508,0.8221031638,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1999em,SN1999em,II P,B,early_decline,3,1.2,0.2,1.301,34.9,0.4026728017,-2.017694791,1.5612,41.88,0.483207362,-2.421233749,0.2768085106,0.2044522554,0.2808531838,0.4955738392,0.2885231343,0.7760823018,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1999em,SN1999em,II P,B,early_decline,3,1.25,0.25,1.301,34.9,0.4026728017,-2.017694791,1.62625,43.625,0.5033410021,-2.522118489,0.3460106383,0.2555653193,0.3510664798,0.619467299,0.3606539179,0.734940742,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1999em,SN1999em,II P,B,early_decline,3,1.3,0.3,1.301,34.9,0.4026728017,-2.017694791,1.6913,45.37,0.5234746422,-2.623003228,0.415212766,0.3066783831,0.4212797758,0.7433607588,0.4327847015,0.6979415672,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1999em,SN1999em,II P,B,early_decline,3,1.35,0.35,1.301,34.9,0.4026728017,-2.017694791,1.75635,47.115,0.5436082823,-2.723887968,0.4844148936,0.357791447,0.4914930717,0.8672542186,0.5049154851,0.6644891424,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1999em,SN1999em,II P,B,early_decline,3,1.4,0.4,1.301,34.9,0.4026728017,-2.017694791,1.8214,48.86,0.5637419224,-2.824772707,0.5536170213,0.4089045108,0.5617063677,0.9911476784,0.5770462687,0.6340968048,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1999em,SN1999em,II P,B,early_decline,3,1.45,0.45,1.301,34.9,0.4026728017,-2.017694791,1.88645,50.605,0.5838755625,-2.925657447,0.6228191489,0.4600175747,0.6319196636,1.115041138,0.6491770523,0.6063630334,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1999em,SN1999em,II P,B,early_decline,3,1.5,0.5,1.301,34.9,0.4026728017,-2.017694791,1.9515,52.35,0.6040092026,-3.026542186,0.6920212766,0.5111306385,0.7021329596,1.238934598,0.7213078358,0.5809536093,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1999em,SN1999em,II P,B,plateau_or_shoulder,4,0.5,0.5,1.58,65.02,0.9531333863,12.18335496,0.79,32.51,0.4765666931,6.09167748,0.8404255319,0.9522554189,1.661960685,7.481002601,1.993291331,0.3340804116,plateau_or_buffer_regime,recombination_plateau,unstable,yes
B_SN1999em,SN1999em,II P,B,plateau_or_shoulder,4,0.55,0.45,1.58,65.02,0.9531333863,12.18335496,0.869,35.761,0.5242233625,6.700845228,0.7563829787,0.857029877,1.495764617,6.732902341,1.793962198,0.3579146492,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1999em,SN1999em,II P,B,plateau_or_shoulder,4,0.6,0.4,1.58,65.02,0.9531333863,12.18335496,0.948,39.012,0.5718800318,7.310012976,0.6723404255,0.7618043351,1.329568548,5.984802081,1.594633065,0.3854109521,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1999em,SN1999em,II P,B,plateau_or_shoulder,4,0.65,0.35,1.58,65.02,0.9531333863,12.18335496,1.027,42.263,0.6195367011,7.919180724,0.5882978723,0.6665787932,1.16337248,5.236701821,1.395303932,0.4174835547,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1999em,SN1999em,II P,B,plateau_or_shoulder,4,0.7,0.3,1.58,65.02,0.9531333863,12.18335496,1.106,45.514,0.6671933704,8.528348472,0.5042553191,0.5713532513,0.9971764111,4.48860156,1.195974799,0.4553786321,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1999em,SN1999em,II P,B,plateau_or_shoulder,4,0.75,0.25,1.58,65.02,0.9531333863,12.18335496,1.185,48.765,0.7148500397,9.13751622,0.420212766,0.4761277094,0.8309803426,3.7405013,0.9966456657,0.5008399924,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1999em,SN1999em,II P,B,plateau_or_shoulder,4,0.8,0.2,1.58,65.02,0.9531333863,12.18335496,1.264,52.016,0.762506709,9.746683968,0.3361702128,0.3809021675,0.6647842741,2.99240104,0.7973165325,0.5563850228,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1999em,SN1999em,II P,B,plateau_or_shoulder,4,0.85,0.15,1.58,65.02,0.9531333863,12.18335496,1.343,55.267,0.8101633784,10.35585172,0.2521276596,0.2856766257,0.4985882056,2.24430078,0.5979873994,0.6257871623,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1999em,SN1999em,II P,B,plateau_or_shoulder,4,0.9,0.1,1.58,65.02,0.9531333863,12.18335496,1.422,58.518,0.8578200477,10.96501946,0.1680851064,0.1904510838,0.332392137,1.49620052,0.3986582663,0.714970929,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1999em,SN1999em,II P,B,plateau_or_shoulder,4,0.95,0.05,1.58,65.02,0.9531333863,12.18335496,1.501,61.769,0.905476717,11.57418721,0.08404255319,0.09522554189,0.1661960685,0.7481002601,0.1993291331,0.8337994737,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1999em,SN1999em,II P,B,plateau_or_shoulder,4,1,0,1.58,65.02,0.9531333863,12.18335496,1.58,65.02,0.9531333863,12.18335496,0,0,0,0,0,1,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1999em,SN1999em,II P,B,plateau_or_shoulder,4,1.05,0.05,1.58,65.02,0.9531333863,12.18335496,1.659,68.271,1.000790056,12.79252271,0.08404255319,0.09522554189,0.1661960685,0.7481002601,0.1993291331,0.8337994737,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1999em,SN1999em,II P,B,plateau_or_shoulder,4,1.1,0.1,1.58,65.02,0.9531333863,12.18335496,1.738,71.522,1.048446725,13.40169046,0.1680851064,0.1904510838,0.332392137,1.49620052,0.3986582663,0.714970929,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1999em,SN1999em,II P,B,plateau_or_shoulder,4,1.15,0.15,1.58,65.02,0.9531333863,12.18335496,1.817,74.773,1.096103394,14.0108582,0.2521276596,0.2856766257,0.4985882056,2.24430078,0.5979873994,0.6257871623,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1999em,SN1999em,II P,B,plateau_or_shoulder,4,1.2,0.2,1.58,65.02,0.9531333863,12.18335496,1.896,78.024,1.143760064,14.62002595,0.3361702128,0.3809021675,0.6647842741,2.99240104,0.7973165325,0.5563850228,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1999em,SN1999em,II P,B,plateau_or_shoulder,4,1.25,0.25,1.58,65.02,0.9531333863,12.18335496,1.975,81.275,1.191416733,15.2291937,0.420212766,0.4761277094,0.8309803426,3.7405013,0.9966456657,0.5008399924,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1999em,SN1999em,II P,B,plateau_or_shoulder,4,1.3,0.3,1.58,65.02,0.9531333863,12.18335496,2.054,84.526,1.239073402,15.83836145,0.5042553191,0.5713532513,0.9971764111,4.48860156,1.195974799,0.4553786321,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1999em,SN1999em,II P,B,plateau_or_shoulder,4,1.35,0.35,1.58,65.02,0.9531333863,12.18335496,2.133,87.777,1.286730072,16.4475292,0.5882978723,0.6665787932,1.16337248,5.236701821,1.395303932,0.4174835547,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1999em,SN1999em,II P,B,plateau_or_shoulder,4,1.4,0.4,1.58,65.02,0.9531333863,12.18335496,2.212,91.028,1.334386741,17.05669694,0.6723404255,0.7618043351,1.329568548,5.984802081,1.594633065,0.3854109521,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1999em,SN1999em,II P,B,plateau_or_shoulder,4,1.45,0.45,1.58,65.02,0.9531333863,12.18335496,2.291,94.279,1.38204341,17.66586469,0.7563829787,0.857029877,1.495764617,6.732902341,1.793962198,0.3579146492,plateau_or_buffer_regime,recombination_plateau,unstable,yes
B_SN1999em,SN1999em,II P,B,plateau_or_shoulder,4,1.5,0.5,1.58,65.02,0.9531333863,12.18335496,2.37,97.53,1.429700079,18.27503244,0.8404255319,0.9522554189,1.661960685,7.481002601,1.993291331,0.3340804116,plateau_or_buffer_regime,recombination_plateau,unstable,yes
B_SN1999em,SN1999em,II P,B,break,5,0.5,0.5,0.83,58.9,-3.345273307,109.7797199,0.415,29.45,-1.672636653,54.88985995,0.4414893617,0.8626244874,5.833089888,67.40855641,11.42163004,0.08050473224,transition_break,ambiguous,unstable,yes
B_SN1999em,SN1999em,II P,B,break,5,0.55,0.45,0.83,58.9,-3.345273307,109.7797199,0.4565,32.395,-1.839900319,60.37884595,0.3973404255,0.7763620387,5.249780899,60.66770077,10.27946703,0.0886566712,transition_break,ambiguous,unstable,yes
B_SN1999em,SN1999em,II P,B,break,5,0.6,0.4,0.83,58.9,-3.345273307,109.7797199,0.498,35.34,-2.007163984,65.86783194,0.3531914894,0.6900995899,4.66647191,53.92684513,9.137304029,0.09864555677,transition_break,ambiguous,unstable,yes
B_SN1999em,SN1999em,II P,B,break,5,0.65,0.35,0.83,58.9,-3.345273307,109.7797199,0.5395,38.285,-2.17442765,71.35681794,0.3090425532,0.6038371412,4.083162921,47.18598949,7.995141025,0.1111711309,transition_break,ambiguous,unstable,yes
B_SN1999em,SN1999em,II P,B,break,5,0.7,0.3,0.83,58.9,-3.345273307,109.7797199,0.581,41.23,-2.341691315,76.84580393,0.264893617,0.5175746924,3.499853933,40.44513385,6.852978021,0.1273402265,transition_break,ambiguous,unstable,yes
B_SN1999em,SN1999em,II P,B,break,5,0.75,0.25,0.83,58.9,-3.345273307,109.7797199,0.6225,44.175,-2.50895498,82.33478992,0.2207446809,0.4313122437,2.916544944,33.70427821,5.710815018,0.149013197,transition_break,ambiguous,unstable,yes
B_SN1999em,SN1999em,II P,B,break,5,0.8,0.2,0.83,58.9,-3.345273307,109.7797199,0.664,47.12,-2.676218646,87.82377592,0.1765957447,0.345049795,2.333235955,26.96342256,4.568652014,0.1795766727,transition_break,ambiguous,unstable,yes
B_SN1999em,SN1999em,II P,B,break,5,0.85,0.15,0.83,58.9,-3.345273307,109.7797199,0.7055,50.065,-2.843482311,93.31276192,0.1324468085,0.2587873462,1.749926966,20.22256692,3.426489011,0.225912681,transition_break,ambiguous,unstable,yes
B_SN1999em,SN1999em,II P,B,break,5,0.9,0.1,0.83,58.9,-3.345273307,109.7797199,0.747,53.01,-3.010745976,98.80174791,0.08829787234,0.1725248975,1.166617978,13.48171128,2.284326007,0.3044764734,transition_break,ambiguous,unstable,yes
B_SN1999em,SN1999em,II P,B,break,5,0.95,0.05,0.83,58.9,-3.345273307,109.7797199,0.7885,55.955,-3.178009642,104.2907339,0.04414893617,0.08626244874,0.5833089888,6.740855641,1.142163004,0.4668178838,transition_break,ambiguous,valid,no
B_SN1999em,SN1999em,II P,B,break,5,1,0,0.83,58.9,-3.345273307,109.7797199,0.83,58.9,-3.345273307,109.7797199,0,0,0,0,0,1,transition_break,ambiguous,valid,no
B_SN1999em,SN1999em,II P,B,break,5,1.05,0.05,0.83,58.9,-3.345273307,109.7797199,0.8715,61.845,-3.512536972,115.2687059,0.04414893617,0.08626244874,0.5833089888,6.740855641,1.142163004,0.4668178838,transition_break,ambiguous,valid,no
B_SN1999em,SN1999em,II P,B,break,5,1.1,0.1,0.83,58.9,-3.345273307,109.7797199,0.913,64.79,-3.679800638,120.7576919,0.08829787234,0.1725248975,1.166617978,13.48171128,2.284326007,0.3044764734,transition_break,ambiguous,unstable,yes
B_SN1999em,SN1999em,II P,B,break,5,1.15,0.15,0.83,58.9,-3.345273307,109.7797199,0.9545,67.735,-3.847064303,126.2466779,0.1324468085,0.2587873462,1.749926966,20.22256692,3.426489011,0.225912681,transition_break,ambiguous,unstable,yes
B_SN1999em,SN1999em,II P,B,break,5,1.2,0.2,0.83,58.9,-3.345273307,109.7797199,0.996,70.68,-4.014327968,131.7356639,0.1765957447,0.345049795,2.333235955,26.96342256,4.568652014,0.1795766727,transition_break,ambiguous,unstable,yes
B_SN1999em,SN1999em,II P,B,break,5,1.25,0.25,0.83,58.9,-3.345273307,109.7797199,1.0375,73.625,-4.181591634,137.2246499,0.2207446809,0.4313122437,2.916544944,33.70427821,5.710815018,0.149013197,transition_break,ambiguous,unstable,yes
B_SN1999em,SN1999em,II P,B,break,5,1.3,0.3,0.83,58.9,-3.345273307,109.7797199,1.079,76.57,-4.348855299,142.7136359,0.264893617,0.5175746924,3.499853933,40.44513385,6.852978021,0.1273402265,transition_break,ambiguous,unstable,yes
B_SN1999em,SN1999em,II P,B,break,5,1.35,0.35,0.83,58.9,-3.345273307,109.7797199,1.1205,79.515,-4.516118964,148.2026219,0.3090425532,0.6038371412,4.083162921,47.18598949,7.995141025,0.1111711309,transition_break,ambiguous,unstable,yes
B_SN1999em,SN1999em,II P,B,break,5,1.4,0.4,0.83,58.9,-3.345273307,109.7797199,1.162,82.46,-4.68338263,153.6916079,0.3531914894,0.6900995899,4.66647191,53.92684513,9.137304029,0.09864555677,transition_break,ambiguous,unstable,yes
B_SN1999em,SN1999em,II P,B,break,5,1.45,0.45,0.83,58.9,-3.345273307,109.7797199,1.2035,85.405,-4.850646295,159.1805939,0.3973404255,0.7763620387,5.249780899,60.66770077,10.27946703,0.0886566712,transition_break,ambiguous,unstable,yes
B_SN1999em,SN1999em,II P,B,break,5,1.5,0.5,0.83,58.9,-3.345273307,109.7797199,1.245,88.35,-5.01790996,164.6695798,0.4414893617,0.8626244874,5.833089888,67.40855641,11.42163004,0.08050473224,transition_break,ambiguous,unstable,yes
B_SN1999em,SN1999em,II P,B,tail_decay,6,0.5,0.5,1.9,197.79,-1.000126326,-0.05045115344,0.95,98.895,-0.500063163,-0.02522557672,1.010638298,2.896748682,1.743901387,0.03097875842,1.539511945,0.3937764505,tail_decay,radioactive_tail,unstable,yes
B_SN1999em,SN1999em,II P,B,tail_decay,6,0.55,0.45,1.9,197.79,-1.000126326,-0.05045115344,1.045,108.7845,-0.5500694793,-0.02774813439,0.9095744681,2.607073814,1.569511248,0.02788088258,1.385560751,0.4191886539,tail_decay,radioactive_tail,valid,no
B_SN1999em,SN1999em,II P,B,tail_decay,6,0.6,0.4,1.9,197.79,-1.000126326,-0.05045115344,1.14,118.674,-0.6000757956,-0.03027069206,0.8085106383,2.317398946,1.395121109,0.02478300674,1.231609556,0.4481070612,tail_decay,radioactive_tail,valid,no
B_SN1999em,SN1999em,II P,B,tail_decay,6,0.65,0.35,1.9,197.79,-1.000126326,-0.05045115344,1.235,128.5635,-0.6500821119,-0.03279324974,0.7074468085,2.027724077,1.220730971,0.0216851309,1.077658362,0.4813110848,tail_decay,radioactive_tail,valid,no
B_SN1999em,SN1999em,II P,B,tail_decay,6,0.7,0.3,1.9,197.79,-1.000126326,-0.05045115344,1.33,138.453,-0.7000884282,-0.03531580741,0.6063829787,1.738049209,1.046340832,0.01858725505,0.9237071673,0.5198296378,tail_decay,radioactive_tail,valid,no
B_SN1999em,SN1999em,II P,B,tail_decay,6,0.75,0.25,1.9,197.79,-1.000126326,-0.05045115344,1.425,148.3425,-0.7500947445,-0.03783836508,0.5053191489,1.448374341,0.8719506933,0.01548937921,0.7697559727,0.565049654,tail_decay,radioactive_tail,valid,no
B_SN1999em,SN1999em,II P,B,tail_decay,6,0.8,0.2,1.9,197.79,-1.000126326,-0.05045115344,1.52,158.232,-0.8001010608,-0.04036092275,0.4042553191,1.158699473,0.6975605547,0.01239150337,0.6158047782,0.6188866461,tail_decay,radioactive_tail,valid,no
B_SN1999em,SN1999em,II P,B,tail_decay,6,0.85,0.15,1.9,197.79,-1.000126326,-0.05045115344,1.615,168.1215,-0.8501073771,-0.04288348042,0.3031914894,0.8690246046,0.523170416,0.009293627527,0.4618535836,0.6840630356,tail_decay,radioactive_tail,valid,no
B_SN1999em,SN1999em,II P,B,tail_decay,6,0.9,0.1,1.9,197.79,-1.000126326,-0.05045115344,1.71,178.011,-0.9001136934,-0.0454060381,0.2021276596,0.5793497364,0.3487802773,0.006195751685,0.3079023891,0.7645830517,tail_decay,radioactive_tail,valid,no
B_SN1999em,SN1999em,II P,B,tail_decay,6,0.95,0.05,1.9,197.79,-1.000126326,-0.05045115344,1.805,187.9005,-0.9501200097,-0.04792859577,0.1010638298,0.2896748682,0.1743901387,0.003097875842,0.1539511945,0.8665877766,tail_decay,radioactive_tail,valid,no
B_SN1999em,SN1999em,II P,B,tail_decay,6,1,0,1.9,197.79,-1.000126326,-0.05045115344,1.9,197.79,-1.000126326,-0.05045115344,0,0,0,0,0,1,tail_decay,radioactive_tail,valid,no
B_SN1999em,SN1999em,II P,B,tail_decay,6,1.05,0.05,1.9,197.79,-1.000126326,-0.05045115344,1.995,207.6795,-1.050132642,-0.05297371111,0.1010638298,0.2896748682,0.1743901387,0.003097875842,0.1539511945,0.8665877766,tail_decay,radioactive_tail,valid,no
B_SN1999em,SN1999em,II P,B,tail_decay,6,1.1,0.1,1.9,197.79,-1.000126326,-0.05045115344,2.09,217.569,-1.100138959,-0.05549626878,0.2021276596,0.5793497364,0.3487802773,0.006195751685,0.3079023891,0.7645830517,tail_decay,radioactive_tail,valid,no
B_SN1999em,SN1999em,II P,B,tail_decay,6,1.15,0.15,1.9,197.79,-1.000126326,-0.05045115344,2.185,227.4585,-1.150145275,-0.05801882646,0.3031914894,0.8690246046,0.523170416,0.009293627527,0.4618535836,0.6840630356,tail_decay,radioactive_tail,valid,no
