index,ell,gap,normalized_gap,domain,observable,source
42,43.0,-2.758000729,-0.01589236139089562,cosmology,cmb_power_spectrum_transition,planck_TE
43,44.0,-0.718650881,-0.004141064719326085,cosmology,cmb_power_spectrum_transition,planck_TE
44,45.0,0.0027063199999999288,1.5594562766849618e-05,cosmology,cmb_power_spectrum_transition,planck_TE
45,46.0,3.30376871,0.019037227125857308,cosmology,cmb_power_spectrum_transition,planck_TE
46,47.0,-2.2185458209999998,-0.012783873324927326,cosmology,cmb_power_spectrum_transition,planck_TE
47,48.0,7.458342990999999,0.04297703076866204,cosmology,cmb_power_spectrum_transition,planck_TE
48,49.0,-5.8593278699999995,-0.03376306432360869,cosmology,cmb_power_spectrum_transition,planck_TE
49,50.0,8.779368020000001,0.050589141580140516,cosmology,cmb_power_spectrum_transition,planck_TE
50,51.0,-13.79292,-0.07947861179688326,cosmology,cmb_power_spectrum_transition,planck_TE
51,52.0,-2.3103054999999997,-0.013312617920404399,cosmology,cmb_power_spectrum_transition,planck_TE
52,53.0,11.06631642,0.06376716944393608,cosmology,cmb_power_spectrum_transition,planck_TE
53,54.0,-6.03903563,-0.03479859003491039,cosmology,cmb_power_spectrum_transition,planck_TE
54,55.0,-7.873575400000001,-0.04536971451078451,cosmology,cmb_power_spectrum_transition,planck_TE
55,56.0,2.062678290000001,0.011885721592872942,cosmology,cmb_power_spectrum_transition,planck_TE
56,57.0,3.22280732,0.018570705251856293,cosmology,cmb_power_spectrum_transition,planck_TE
57,58.0,6.30393333,0.03632500369236561,cosmology,cmb_power_spectrum_transition,planck_TE
58,59.0,-5.45500515,-0.03143324522050798,cosmology,cmb_power_spectrum_transition,planck_TE
59,60.0,-3.9391098300000005,-0.022698238009345145,cosmology,cmb_power_spectrum_transition,planck_TE
60,61.0,0.25881222000000026,0.0014913474421420238,cosmology,cmb_power_spectrum_transition,planck_TE
61,62.0,7.190961517,0.041436304919913236,cosmology,cmb_power_spectrum_transition,planck_TE
62,63.0,-6.799780627,-0.039182212668332765,cosmology,cmb_power_spectrum_transition,planck_TE
63,64.0,4.189063190000001,0.024138538255178994,cosmology,cmb_power_spectrum_transition,planck_TE
64,65.0,-1.16861031,-0.006733855135121889,cosmology,cmb_power_spectrum_transition,planck_TE
65,66.0,3.1503869453999997,0.018153399065855193,cosmology,cmb_power_spectrum_transition,planck_TE
66,67.0,-5.3850076054,-0.03102990004965232,cosmology,cmb_power_spectrum_transition,planck_TE
67,68.0,6.314547272,0.03638616415554909,cosmology,cmb_power_spectrum_transition,planck_TE
68,69.0,-5.276518332,-0.03040475491398239,cosmology,cmb_power_spectrum_transition,planck_TE
69,70.0,-1.0800896799999995,-0.006223774833939428,cosmology,cmb_power_spectrum_transition,planck_TE
70,71.0,-1.7823962900000003,-0.010270659352850228,cosmology,cmb_power_spectrum_transition,planck_TE
71,72.0,-3.426938420000001,-0.01974696498892218,cosmology,cmb_power_spectrum_transition,planck_TE
72,73.0,-4.2247618,-0.024344243498584904,cosmology,cmb_power_spectrum_transition,planck_TE
73,74.0,12.72032822,0.07329804193211582,cosmology,cmb_power_spectrum_transition,planck_TE
74,75.0,-9.45723852,-0.05449521848902268,cosmology,cmb_power_spectrum_transition,planck_TE
75,76.0,4.74388555,0.027335577820888832,cosmology,cmb_power_spectrum_transition,planck_TE
76,77.0,1.2769530600000003,0.00735815596252151,cosmology,cmb_power_spectrum_transition,planck_TE
77,78.0,-4.35311978,-0.025083877605318803,cosmology,cmb_power_spectrum_transition,planck_TE
78,79.0,2.6580882800000003,0.015316638284566657,cosmology,cmb_power_spectrum_transition,planck_TE
79,80.0,-3.68854521,-0.02125441551468748,cosmology,cmb_power_spectrum_transition,planck_TE
80,81.0,-6.8956581,-0.039734685129322406,cosmology,cmb_power_spectrum_transition,planck_TE
81,82.0,9.9884479,0.057556193546942476,cosmology,cmb_power_spectrum_transition,planck_TE
82,83.0,2.7873631099999994,0.01606155553404523,cosmology,cmb_power_spectrum_transition,planck_TE
83,84.0,-8.335774409999999,-0.04803303277034764,cosmology,cmb_power_spectrum_transition,planck_TE
84,85.0,2.093873199999999,0.01206547527388672,cosmology,cmb_power_spectrum_transition,planck_TE
85,86.0,3.94735501,0.022745749012121595,cosmology,cmb_power_spectrum_transition,planck_TE
86,87.0,-9.85130461,-0.05676593605929972,cosmology,cmb_power_spectrum_transition,planck_TE
87,88.0,2.682934600000001,0.015459809637830594,cosmology,cmb_power_spectrum_transition,planck_TE
88,89.0,5.22366212,0.030100182832465076,cosmology,cmb_power_spectrum_transition,planck_TE
89,90.0,-10.12066142,-0.058318044339260515,cosmology,cmb_power_spectrum_transition,planck_TE
90,91.0,2.673530399999997,0.015405620041932076,cosmology,cmb_power_spectrum_transition,planck_TE
91,92.0,-15.065677399999998,-0.08681259120850968,cosmology,cmb_power_spectrum_transition,planck_TE
92,93.0,13.0139192,0.0749897941880911,cosmology,cmb_power_spectrum_transition,planck_TE
93,94.0,3.660408500000001,0.021092284026117153,cosmology,cmb_power_spectrum_transition,planck_TE
94,95.0,-1.9375438999999997,-0.011164662701409067,cosmology,cmb_power_spectrum_transition,planck_TE
95,96.0,-10.732009400000003,-0.06184080012811661,cosmology,cmb_power_spectrum_transition,planck_TE
96,97.0,13.136014800000002,0.07569334273288855,cosmology,cmb_power_spectrum_transition,planck_TE
97,98.0,-5.785034200000002,-0.03333496369249537,cosmology,cmb_power_spectrum_transition,planck_TE
98,99.0,-4.702098399999997,-0.027094788729605163,cosmology,cmb_power_spectrum_transition,planck_TE
99,100.0,1.278063399999997,0.007364554048048164,cosmology,cmb_power_spectrum_transition,planck_TE
100,101.0,1.5432400000000008,0.008892574804278004,cosmology,cmb_power_spectrum_transition,planck_TE
101,102.0,-4.6134686999999985,-0.026584079936980098,cosmology,cmb_power_spectrum_transition,planck_TE
102,103.0,-3.590417000000002,-0.020688973685914974,cosmology,cmb_power_spectrum_transition,planck_TE
103,104.0,7.328300500000001,0.04222769004463199,cosmology,cmb_power_spectrum_transition,planck_TE
104,105.0,3.414867900000001,0.01967741132129658,cosmology,cmb_power_spectrum_transition,planck_TE
105,106.0,-18.7364315,-0.10796448943714564,cosmology,cmb_power_spectrum_transition,planck_TE
106,107.0,-4.246728500000003,-0.024470821686652326,cosmology,cmb_power_spectrum_transition,planck_TE
107,108.0,3.0183814000000027,0.017392746680582008,cosmology,cmb_power_spectrum_transition,planck_TE
108,109.0,10.096931999999999,0.05818130887205377,cosmology,cmb_power_spectrum_transition,planck_TE
109,110.0,14.2978443,0.08238812496933064,cosmology,cmb_power_spectrum_transition,planck_TE
110,111.0,-15.838112099999998,-0.09126357313690062,cosmology,cmb_power_spectrum_transition,planck_TE
111,112.0,15.293438799999999,0.08812501525598582,cosmology,cmb_power_spectrum_transition,planck_TE
112,113.0,-1.8178888000000004,-0.010475176991173875,cosmology,cmb_power_spectrum_transition,planck_TE
113,114.0,-16.4613438,-0.09485480620022672,cosmology,cmb_power_spectrum_transition,planck_TE
114,115.0,-13.856950300000001,-0.07984757205743273,cosmology,cmb_power_spectrum_transition,planck_TE
115,116.0,-6.402920099999996,-0.03689539278081513,cosmology,cmb_power_spectrum_transition,planck_TE
116,117.0,12.650076499999997,0.07289323213245458,cosmology,cmb_power_spectrum_transition,planck_TE
117,118.0,10.766876,0.06204171110027312,cosmology,cmb_power_spectrum_transition,planck_TE
118,119.0,-3.554215899999999,-0.02048037295644504,cosmology,cmb_power_spectrum_transition,planck_TE
119,120.0,-16.228960199999996,-0.09351574776065318,cosmology,cmb_power_spectrum_transition,planck_TE
120,121.0,23.1584886,0.13344560290655977,cosmology,cmb_power_spectrum_transition,planck_TE
121,122.0,-15.004744899999999,-0.08646148132653302,cosmology,cmb_power_spectrum_transition,planck_TE
122,123.0,21.895591699999997,0.12616844241736766,cosmology,cmb_power_spectrum_transition,planck_TE
123,124.0,-13.510480399999999,-0.07785111687017686,cosmology,cmb_power_spectrum_transition,planck_TE
124,125.0,-4.009449199999999,-0.023103552872497195,cosmology,cmb_power_spectrum_transition,planck_TE
125,126.0,-3.4448487000000014,-0.01985016896540385,cosmology,cmb_power_spectrum_transition,planck_TE
126,127.0,-9.1686792,-0.05283246004667308,cosmology,cmb_power_spectrum_transition,planck_TE
127,128.0,13.0715274,0.07532174853598243,cosmology,cmb_power_spectrum_transition,planck_TE
128,129.0,2.353925099999998,0.013563966094332412,cosmology,cmb_power_spectrum_transition,planck_TE
129,130.0,3.7911202999999993,0.02184548149333017,cosmology,cmb_power_spectrum_transition,planck_TE
130,131.0,4.271264600000002,0.02461220546665753,cosmology,cmb_power_spectrum_transition,planck_TE
131,132.0,-21.8178346,-0.12572038454671003,cosmology,cmb_power_spectrum_transition,planck_TE
132,133.0,3.552851699999998,0.020472512059534643,cosmology,cmb_power_spectrum_transition,planck_TE
133,134.0,-7.024248499999999,-0.040475658504242715,cosmology,cmb_power_spectrum_transition,planck_TE
134,135.0,-5.144008499999998,-0.029641196690140127,cosmology,cmb_power_spectrum_transition,planck_TE
135,136.0,20.3972809,0.11753476206365884,cosmology,cmb_power_spectrum_transition,planck_TE
136,137.0,-9.096882999999998,-0.05241875052698534,cosmology,cmb_power_spectrum_transition,planck_TE
137,138.0,6.369130300000002,0.036700686627448485,cosmology,cmb_power_spectrum_transition,planck_TE
138,139.0,10.431556899999997,0.06010950990016607,cosmology,cmb_power_spectrum_transition,planck_TE
139,140.0,-4.368012499999999,-0.025169693568253382,cosmology,cmb_power_spectrum_transition,planck_TE
140,141.0,-23.5806282,-0.13587808778956434,cosmology,cmb_power_spectrum_transition,planck_TE
141,142.0,10.334279799999997,0.059548972402114424,cosmology,cmb_power_spectrum_transition,planck_TE
142,143.0,5.7205291,0.03296326750330415,cosmology,cmb_power_spectrum_transition,planck_TE
143,144.0,-3.445172999999997,-0.01985203767150853,cosmology,cmb_power_spectrum_transition,planck_TE
144,145.0,-7.196328000000001,-0.04146722807607391,cosmology,cmb_power_spectrum_transition,planck_TE
145,146.0,8.730198999999999,0.050305816116568376,cosmology,cmb_power_spectrum_transition,planck_TE
146,147.0,5.034048400000003,0.029007576245662376,cosmology,cmb_power_spectrum_transition,planck_TE
147,148.0,-2.4634617000000034,-0.014195146214926959,cosmology,cmb_power_spectrum_transition,planck_TE
148,149.0,0.6885511999999991,0.003967622050086425,cosmology,cmb_power_spectrum_transition,planck_TE
149,150.0,-4.829957499999999,-0.02783154815209141,cosmology,cmb_power_spectrum_transition,planck_TE
150,151.0,-5.8463134,-0.033688071355558985,cosmology,cmb_power_spectrum_transition,planck_TE
151,152.0,2.9598013000000023,0.017055191976652555,cosmology,cmb_power_spectrum_transition,planck_TE
152,153.0,15.429140099999998,0.08890696359926863,cosmology,cmb_power_spectrum_transition,planck_TE
153,154.0,-23.121968600000002,-0.13323516458727552,cosmology,cmb_power_spectrum_transition,planck_TE
154,155.0,7.610363200000002,0.04385301316951641,cosmology,cmb_power_spectrum_transition,planck_TE
155,156.0,-13.437464300000002,-0.07743037795000463,cosmology,cmb_power_spectrum_transition,planck_TE
156,157.0,7.439326300000005,0.042867451346636117,cosmology,cmb_power_spectrum_transition,planck_TE
157,158.0,0.3389288999999991,0.001953001863988524,cosmology,cmb_power_spectrum_transition,planck_TE
158,159.0,6.054922599999998,0.034890135140751545,cosmology,cmb_power_spectrum_transition,planck_TE
159,160.0,7.8511609000000036,0.045240555975527216,cosmology,cmb_power_spectrum_transition,planck_TE
160,161.0,-7.996514900000001,-0.0460781258402929,cosmology,cmb_power_spectrum_transition,planck_TE
161,162.0,4.404374699999998,0.02537922260038585,cosmology,cmb_power_spectrum_transition,planck_TE
162,163.0,-8.179414700000002,-0.047132044967057043,cosmology,cmb_power_spectrum_transition,planck_TE
163,164.0,19.508482400000005,0.1124132598040103,cosmology,cmb_power_spectrum_transition,planck_TE
164,165.0,-20.652266500000003,-0.11900405946523847,cosmology,cmb_power_spectrum_transition,planck_TE
165,166.0,-8.536486199999999,-0.04918958949948604,cosmology,cmb_power_spectrum_transition,planck_TE
166,167.0,19.9134934,0.11474704496643182,cosmology,cmb_power_spectrum_transition,planck_TE
167,168.0,-7.9282374,-0.04568469204114365,cosmology,cmb_power_spectrum_transition,planck_TE
168,169.0,4.606248000000001,0.026542472270713522,cosmology,cmb_power_spectrum_transition,planck_TE
169,170.0,6.419663199999995,0.03699187114400264,cosmology,cmb_power_spectrum_transition,planck_TE
170,171.0,4.696791700000006,0.02706421005959027,cosmology,cmb_power_spectrum_transition,planck_TE
171,172.0,-21.2936087,-0.12269965022794563,cosmology,cmb_power_spectrum_transition,planck_TE
172,173.0,26.510955399999997,0.15276344186735555,cosmology,cmb_power_spectrum_transition,planck_TE
173,174.0,-8.920826099999996,-0.05140426207861741,cosmology,cmb_power_spectrum_transition,planck_TE
174,175.0,-20.5558921,-0.11844872357372618,cosmology,cmb_power_spectrum_transition,planck_TE
175,176.0,20.9850214,0.12092148503724284,cosmology,cmb_power_spectrum_transition,planck_TE
176,177.0,-5.1644589,-0.029759037539118523,cosmology,cmb_power_spectrum_transition,planck_TE
177,178.0,-13.816921,-0.07961691218300432,cosmology,cmb_power_spectrum_transition,planck_TE
178,179.0,12.4235622,0.07158799421937,cosmology,cmb_power_spectrum_transition,planck_TE
179,180.0,15.156578999999997,0.08733639131596448,cosmology,cmb_power_spectrum_transition,planck_TE
180,181.0,6.563967000000002,0.03782338946651996,cosmology,cmb_power_spectrum_transition,planck_TE
181,182.0,-7.698280499999999,-0.04435961691672367,cosmology,cmb_power_spectrum_transition,planck_TE
182,183.0,-19.4245298,-0.11192950175243459,cosmology,cmb_power_spectrum_transition,planck_TE
183,184.0,14.068508999999999,0.08106663167566824,cosmology,cmb_power_spectrum_transition,planck_TE
184,185.0,1.2779206999999957,0.0073637317712638775,cosmology,cmb_power_spectrum_transition,planck_TE
185,186.0,7.811867600000003,0.04501413713623006,cosmology,cmb_power_spectrum_transition,planck_TE
186,187.0,10.7134737,0.06173399230898305,cosmology,cmb_power_spectrum_transition,planck_TE
187,188.0,-20.7494267,-0.11956392335322646,cosmology,cmb_power_spectrum_transition,planck_TE
188,189.0,14.3031967,0.0824189669753585,cosmology,cmb_power_spectrum_transition,planck_TE
189,190.0,-5.685182699999999,-0.03275959179112592,cosmology,cmb_power_spectrum_transition,planck_TE
190,191.0,2.1677283000000003,0.012491048743617573,cosmology,cmb_power_spectrum_transition,planck_TE
191,192.0,-9.508697900000001,-0.05479174163903938,cosmology,cmb_power_spectrum_transition,planck_TE
192,193.0,29.209998000000002,0.16831607024689016,cosmology,cmb_power_spectrum_transition,planck_TE
193,194.0,-11.401885,-0.06570080821665798,cosmology,cmb_power_spectrum_transition,planck_TE
194,195.0,15.102903439999999,0.08702709792513641,cosmology,cmb_power_spectrum_transition,planck_TE
195,196.0,-18.05983394,-0.1040657475598667,cosmology,cmb_power_spectrum_transition,planck_TE
196,197.0,6.717380200000001,0.038707398665972836,cosmology,cmb_power_spectrum_transition,planck_TE
197,198.0,8.38688132,0.048327524890944905,cosmology,cmb_power_spectrum_transition,planck_TE
198,199.0,-5.358758109999999,-0.030878643212466233,cosmology,cmb_power_spectrum_transition,planck_TE
199,200.0,-10.347255310000001,-0.05962374087189145,cosmology,cmb_power_spectrum_transition,planck_TE
200,201.0,11.743514050000002,0.06766936909017049,cosmology,cmb_power_spectrum_transition,planck_TE
201,202.0,-4.028489050000001,-0.023213265743072902,cosmology,cmb_power_spectrum_transition,planck_TE
202,203.0,19.5598347,0.11270916592951358,cosmology,cmb_power_spectrum_transition,planck_TE
203,204.0,-11.23437215,-0.06473555294249272,cosmology,cmb_power_spectrum_transition,planck_TE
204,205.0,-2.78250011,-0.016033533585888625,cosmology,cmb_power_spectrum_transition,planck_TE
205,206.0,2.0296030800000002,0.011695133104308485,cosmology,cmb_power_spectrum_transition,planck_TE
206,207.0,-17.21942492,-0.09922307883916223,cosmology,cmb_power_spectrum_transition,planck_TE
207,208.0,9.737776100000001,0.05611175345154383,cosmology,cmb_power_spectrum_transition,planck_TE
208,209.0,30.5907432,0.1762723051660523,cosmology,cmb_power_spectrum_transition,planck_TE
209,210.0,-15.999423279999998,-0.092193092676905,cosmology,cmb_power_spectrum_transition,planck_TE
210,211.0,5.695714,0.03282027604829674,cosmology,cmb_power_spectrum_transition,planck_TE
211,212.0,-5.5223972,-0.031821576812378745,cosmology,cmb_power_spectrum_transition,planck_TE
212,213.0,12.66470718,0.07297753814858783,cosmology,cmb_power_spectrum_transition,planck_TE
213,214.0,4.2073559,0.024243945898868864,cosmology,cmb_power_spectrum_transition,planck_TE
214,215.0,-27.34417504,-0.15756468339627755,cosmology,cmb_power_spectrum_transition,planck_TE
215,216.0,16.64376997,0.09590599614021203,cosmology,cmb_power_spectrum_transition,planck_TE
216,217.0,4.55868407,0.026268395778715873,cosmology,cmb_power_spectrum_transition,planck_TE
217,218.0,0.6203169000000006,0.003574437181260103,cosmology,cmb_power_spectrum_transition,planck_TE
218,219.0,8.111125200000002,0.046738542020595866,cosmology,cmb_power_spectrum_transition,planck_TE
219,220.0,-7.420426400000002,-0.042758544906585705,cosmology,cmb_power_spectrum_transition,planck_TE
220,221.0,-1.4399236000000002,-0.008297237192818534,cosmology,cmb_power_spectrum_transition,planck_TE
221,222.0,12.307725200000002,0.07092050945510577,cosmology,cmb_power_spectrum_transition,planck_TE
222,223.0,1.4011773999999981,0.008073970894717439,cosmology,cmb_power_spectrum_transition,planck_TE
223,224.0,0.0770704000000002,0.00044410091573289246,cosmology,cmb_power_spectrum_transition,planck_TE
224,225.0,3.588187699999999,0.020676127844042543,cosmology,cmb_power_spectrum_transition,planck_TE
225,226.0,-5.569426499999999,-0.03209257261876195,cosmology,cmb_power_spectrum_transition,planck_TE
226,227.0,8.442051799999998,0.04864543242340123,cosmology,cmb_power_spectrum_transition,planck_TE
227,228.0,-30.74206485,-0.17714426227715088,cosmology,cmb_power_spectrum_transition,planck_TE
228,229.0,2.40593291,0.013863649449372262,cosmology,cmb_power_spectrum_transition,planck_TE
229,230.0,27.85911124,0.1605318878997447,cosmology,cmb_power_spectrum_transition,planck_TE
230,231.0,3.3458254999999966,0.01927956995723984,cosmology,cmb_power_spectrum_transition,planck_TE
231,232.0,14.540186600000006,0.08378456818684109,cosmology,cmb_power_spectrum_transition,planck_TE
232,233.0,-26.920988800000003,-0.1551261674847271,cosmology,cmb_power_spectrum_transition,planck_TE
233,234.0,-1.0549330999999995,-0.00607881567692574,cosmology,cmb_power_spectrum_transition,planck_TE
234,235.0,17.1173542,0.09863491917966241,cosmology,cmb_power_spectrum_transition,planck_TE
235,236.0,7.258993499999995,0.04182832398234736,cosmology,cmb_power_spectrum_transition,planck_TE
236,237.0,-15.548684399999996,-0.08959581084932373,cosmology,cmb_power_spectrum_transition,planck_TE
237,238.0,19.1759162,0.11049692157348587,cosmology,cmb_power_spectrum_transition,planck_TE
238,239.0,15.535161999999993,0.0895178910484286,cosmology,cmb_power_spectrum_transition,planck_TE
239,240.0,3.2780217000000107,0.018888865748228813,cosmology,cmb_power_spectrum_transition,planck_TE
240,241.0,-37.262606600000005,-0.21471742346808217,cosmology,cmb_power_spectrum_transition,planck_TE
241,242.0,25.8396294,0.14889507617371314,cosmology,cmb_power_spectrum_transition,planck_TE
242,243.0,-18.1897132,-0.10481414770182405,cosmology,cmb_power_spectrum_transition,planck_TE
243,244.0,23.9349007,0.13791950371148742,cosmology,cmb_power_spectrum_transition,planck_TE
244,245.0,-2.2038921999999985,-0.012699435116420516,cosmology,cmb_power_spectrum_transition,planck_TE
245,246.0,-12.687424700000001,-0.07310844276871671,cosmology,cmb_power_spectrum_transition,planck_TE
246,247.0,3.743659600000001,0.021571999841083347,cosmology,cmb_power_spectrum_transition,planck_TE
247,248.0,-14.845154299999997,-0.0855418762433576,cosmology,cmb_power_spectrum_transition,planck_TE
248,249.0,13.250097599999997,0.07635071931260488,cosmology,cmb_power_spectrum_transition,planck_TE
249,250.0,-18.713492600000002,-0.10783230916435733,cosmology,cmb_power_spectrum_transition,planck_TE
250,251.0,40.187306500000005,0.2315703514901749,cosmology,cmb_power_spectrum_transition,planck_TE
251,252.0,-8.620517800000002,-0.049673802770865215,cosmology,cmb_power_spectrum_transition,planck_TE
252,253.0,-8.6961966,-0.05010988490332548,cosmology,cmb_power_spectrum_transition,planck_TE
253,254.0,12.581547199999996,0.07249834739221014,cosmology,cmb_power_spectrum_transition,planck_TE
254,255.0,19.5895304,0.11288028074873509,cosmology,cmb_power_spectrum_transition,planck_TE
255,256.0,-34.0602485,-0.19626455226571857,cosmology,cmb_power_spectrum_transition,planck_TE
256,257.0,17.868967800000007,0.10296592418336419,cosmology,cmb_power_spectrum_transition,planck_TE
257,258.0,-1.5754784000000086,-0.009078341362668342,cosmology,cmb_power_spectrum_transition,planck_TE
258,259.0,33.036936100000005,0.19036794378930194,cosmology,cmb_power_spectrum_transition,planck_TE
259,260.0,-28.981780900000004,-0.16700102033024378,cosmology,cmb_power_spectrum_transition,planck_TE
260,261.0,11.2761371,0.06497621411124932,cosmology,cmb_power_spectrum_transition,planck_TE
261,262.0,7.206889700000005,0.041528087506434955,cosmology,cmb_power_spectrum_transition,planck_TE
262,263.0,8.0379401,0.04631682927578069,cosmology,cmb_power_spectrum_transition,planck_TE
263,264.0,-26.4151552,-0.15221141467471877,cosmology,cmb_power_spectrum_transition,planck_TE
264,265.0,-0.5961228000000034,-0.003435024099644698,cosmology,cmb_power_spectrum_transition,planck_TE
265,266.0,16.1812932,0.0932410773508689,cosmology,cmb_power_spectrum_transition,planck_TE
266,267.0,-2.0153648999999945,-0.011613088781502684,cosmology,cmb_power_spectrum_transition,planck_TE
267,268.0,22.504709699999992,0.12967834844600362,cosmology,cmb_power_spectrum_transition,planck_TE
268,269.0,-37.5031123,-0.21610328368950282,cosmology,cmb_power_spectrum_transition,planck_TE
269,270.0,33.9821213,0.19581436177671574,cosmology,cmb_power_spectrum_transition,planck_TE
270,271.0,-5.635280999999992,-0.0324720444231788,cosmology,cmb_power_spectrum_transition,planck_TE
271,272.0,8.614328999999998,0.04963814119719634,cosmology,cmb_power_spectrum_transition,planck_TE
272,273.0,4.4587689999999895,0.02569265756946147,cosmology,cmb_power_spectrum_transition,planck_TE
273,274.0,-6.800046999999992,-0.039183747583075954,cosmology,cmb_power_spectrum_transition,planck_TE
274,275.0,-20.712541099999996,-0.11935137834583895,cosmology,cmb_power_spectrum_transition,planck_TE
275,276.0,54.13431409999998,0.31193685856544096,cosmology,cmb_power_spectrum_transition,planck_TE
276,277.0,-52.921075599999995,-0.3049458434824468,cosmology,cmb_power_spectrum_transition,planck_TE
277,278.0,23.567280600000004,0.13580117523451293,cosmology,cmb_power_spectrum_transition,planck_TE
278,279.0,-30.384216100000003,-0.1750822390157059,cosmology,cmb_power_spectrum_transition,planck_TE
279,280.0,10.694715200000005,0.06162590065475817,cosmology,cmb_power_spectrum_transition,planck_TE
280,281.0,28.673758899999996,0.1652261125541601,cosmology,cmb_power_spectrum_transition,planck_TE
281,282.0,-2.4217029999999937,-0.013954521060395266,cosmology,cmb_power_spectrum_transition,planck_TE
282,283.0,-1.7923640000000063,-0.010328096048893879,cosmology,cmb_power_spectrum_transition,planck_TE
283,284.0,1.233729000000011,0.007109086999240034,cosmology,cmb_power_spectrum_transition,planck_TE
284,285.0,-19.5686168,-0.11275977081351649,cosmology,cmb_power_spectrum_transition,planck_TE
285,286.0,6.9611487999999895,0.040112060617732787,cosmology,cmb_power_spectrum_transition,planck_TE
286,287.0,-21.3287045,-0.12290188191375988,cosmology,cmb_power_spectrum_transition,planck_TE
287,288.0,35.87726350000001,0.20673469418012935,cosmology,cmb_power_spectrum_transition,planck_TE
288,289.0,-1.0850830000000116,-0.0062525477219035844,cosmology,cmb_power_spectrum_transition,planck_TE
