index,ell,gap,normalized_gap,domain,observable,source
97,98.0,791.2888800000001,0.41669685036104714,cosmology,cmb_power_spectrum_transition,planck_TT
98,99.0,-94.74872000000005,-0.04989517001646829,cosmology,cmb_power_spectrum_transition,planck_TT
99,100.0,-136.70397000000003,-0.07198902344090957,cosmology,cmb_power_spectrum_transition,planck_TT
100,101.0,114.37879000000021,0.06023246723890233,cosmology,cmb_power_spectrum_transition,planck_TT
101,102.0,-270.61234000000013,-0.1425058693442436,cosmology,cmb_power_spectrum_transition,planck_TT
102,103.0,403.10433999999987,0.21227684741995692,cosmology,cmb_power_spectrum_transition,planck_TT
103,104.0,-761.7057999999997,-0.40111824617292935,cosmology,cmb_power_spectrum_transition,planck_TT
104,105.0,524.7061899999999,0.27631301571929723,cosmology,cmb_power_spectrum_transition,planck_TT
105,106.0,531.5111899999997,0.2798965642037734,cosmology,cmb_power_spectrum_transition,planck_TT
106,107.0,603.4764700000001,0.31779385591265097,cosmology,cmb_power_spectrum_transition,planck_TT
107,108.0,-893.4219399999997,-0.4704806523269432,cosmology,cmb_power_spectrum_transition,planck_TT
108,109.0,395.56349,0.2083057964884121,cosmology,cmb_power_spectrum_transition,planck_TT
109,110.0,-519.27891,-0.2734549817709022,cosmology,cmb_power_spectrum_transition,planck_TT
110,111.0,129.2540799999997,0.06806587251967282,cosmology,cmb_power_spectrum_transition,planck_TT
111,112.0,-701.4562899999996,-0.36939054003759675,cosmology,cmb_power_spectrum_transition,planck_TT
112,113.0,-128.75003000000015,-0.06780043716131887,cosmology,cmb_power_spectrum_transition,planck_TT
113,114.0,1134.2933899999998,0.5973248139141735,cosmology,cmb_power_spectrum_transition,planck_TT
114,115.0,993.7069700000002,0.5232912720583406,cosmology,cmb_power_spectrum_transition,planck_TT
115,116.0,120.59145999999964,0.0635040916566906,cosmology,cmb_power_spectrum_transition,planck_TT
116,117.0,-1000.7234999999996,-0.5269862133438337,cosmology,cmb_power_spectrum_transition,planck_TT
117,118.0,-321.1081400000003,-0.16909722093313667,cosmology,cmb_power_spectrum_transition,planck_TT
118,119.0,-466.2356399999999,-0.24552211919630032,cosmology,cmb_power_spectrum_transition,planck_TT
119,120.0,1455.53915,0.7664945062569257,cosmology,cmb_power_spectrum_transition,planck_TT
120,121.0,-674.71886,-0.3553104699780392,cosmology,cmb_power_spectrum_transition,planck_TT
121,122.0,665.7218000000003,0.35057257126712943,cosmology,cmb_power_spectrum_transition,planck_TT
122,123.0,-1167.4005000000002,-0.6147591906762441,cosmology,cmb_power_spectrum_transition,planck_TT
123,124.0,322.82015,0.16999877432636332,cosmology,cmb_power_spectrum_transition,planck_TT
124,125.0,52.42605000000003,0.02760783130412598,cosmology,cmb_power_spectrum_transition,planck_TT
125,126.0,392.6133,0.2067522110507314,cosmology,cmb_power_spectrum_transition,planck_TT
126,127.0,87.96121999999968,0.04632083712324507,cosmology,cmb_power_spectrum_transition,planck_TT
127,128.0,-906.6793699999998,-0.47746208409542973,cosmology,cmb_power_spectrum_transition,planck_TT
128,129.0,1134.35014,0.5973546987600948,cosmology,cmb_power_spectrum_transition,planck_TT
129,130.0,-787.0712100000001,-0.41447580334612855,cosmology,cmb_power_spectrum_transition,planck_TT
130,131.0,-353.74559999999974,-0.18628427755623042,cosmology,cmb_power_spectrum_transition,planck_TT
131,132.0,994.10698,0.5235019194101811,cosmology,cmb_power_spectrum_transition,planck_TT
132,133.0,-325.4114900000004,-0.17136338748283123,cosmology,cmb_power_spectrum_transition,planck_TT
133,134.0,752.03287,0.3960244307957149,cosmology,cmb_power_spectrum_transition,planck_TT
134,135.0,357.00414,0.18800024171179344,cosmology,cmb_power_spectrum_transition,planck_TT
135,136.0,-606.32627,-0.31929457545285084,cosmology,cmb_power_spectrum_transition,planck_TT
136,137.0,-116.50702999999976,-0.0613532095205482,cosmology,cmb_power_spectrum_transition,planck_TT
137,138.0,272.65868999999975,0.14358348792487646,cosmology,cmb_power_spectrum_transition,planck_TT
138,139.0,-403.9900399999997,-0.21274326165841392,cosmology,cmb_power_spectrum_transition,planck_TT
139,140.0,389.8468700000003,0.20529539458726212,cosmology,cmb_power_spectrum_transition,planck_TT
140,141.0,310.3571099999999,0.16343567247420057,cosmology,cmb_power_spectrum_transition,planck_TT
141,142.0,239.35027999999966,0.12604310553313297,cosmology,cmb_power_spectrum_transition,planck_TT
142,143.0,-852.2914599999999,-0.4488211270852414,cosmology,cmb_power_spectrum_transition,planck_TT
143,144.0,368.75073999999995,0.1941860625241004,cosmology,cmb_power_spectrum_transition,planck_TT
144,145.0,-29.36164000000008,-0.015461992729425148,cosmology,cmb_power_spectrum_transition,planck_TT
145,146.0,455.3510699999997,0.23979024787702383,cosmology,cmb_power_spectrum_transition,planck_TT
146,147.0,-955.1705699999998,-0.5029978028713937,cosmology,cmb_power_spectrum_transition,planck_TT
147,148.0,-358.8496399999999,-0.18897209163509993,cosmology,cmb_power_spectrum_transition,planck_TT
148,149.0,1164.7936200000004,0.6133863940747436,cosmology,cmb_power_spectrum_transition,planck_TT
149,150.0,-324.1532100000004,-0.17070077067356645,cosmology,cmb_power_spectrum_transition,planck_TT
150,151.0,342.4330600000003,0.1803270350033171,cosmology,cmb_power_spectrum_transition,planck_TT
151,152.0,0.6573499999994965,0.00034616393773235447,cosmology,cmb_power_spectrum_transition,planck_TT
152,153.0,-627.3489699999996,-0.33036523889511354,cosmology,cmb_power_spectrum_transition,planck_TT
153,154.0,1385.72557,0.7297303109880259,cosmology,cmb_power_spectrum_transition,planck_TT
154,155.0,-1010.5581400000001,-0.5321651860502805,cosmology,cmb_power_spectrum_transition,planck_TT
155,156.0,311.73531,0.1641614397807848,cosmology,cmb_power_spectrum_transition,planck_TT
156,157.0,897.84249,0.47280853700777387,cosmology,cmb_power_spectrum_transition,planck_TT
157,158.0,-853.2021000000004,-0.44930067485774766,cosmology,cmb_power_spectrum_transition,planck_TT
158,159.0,637.6016100000006,0.33576433258120975,cosmology,cmb_power_spectrum_transition,planck_TT
159,160.0,-616.1137000000008,-0.32444868712712277,cosmology,cmb_power_spectrum_transition,planck_TT
160,161.0,-76.48863999999958,-0.040279316671807425,cosmology,cmb_power_spectrum_transition,planck_TT
161,162.0,-276.6557300000004,-0.14568835003132663,cosmology,cmb_power_spectrum_transition,planck_TT
162,163.0,368.93983000000026,0.1942856383041049,cosmology,cmb_power_spectrum_transition,planck_TT
163,164.0,69.94552999999996,0.03683368082694921,cosmology,cmb_power_spectrum_transition,planck_TT
164,165.0,586.42461,0.3088142575202187,cosmology,cmb_power_spectrum_transition,planck_TT
165,166.0,251.97163,0.13268957425679875,cosmology,cmb_power_spectrum_transition,planck_TT
166,167.0,-114.13882000000012,-0.06010609778558564,cosmology,cmb_power_spectrum_transition,planck_TT
167,168.0,-988.3587499999994,-0.5204748715182012,cosmology,cmb_power_spectrum_transition,planck_TT
168,169.0,-293.1774599999999,-0.15438877920141103,cosmology,cmb_power_spectrum_transition,planck_TT
169,170.0,383.7399999999998,0.20207948500116432,cosmology,cmb_power_spectrum_transition,planck_TT
170,171.0,601.9374099999995,0.3169833788912667,cosmology,cmb_power_spectrum_transition,planck_TT
171,172.0,-69.92602999999963,-0.036823412025266844,cosmology,cmb_power_spectrum_transition,planck_TT
172,173.0,-242.39699999999993,-0.12764752417216668,cosmology,cmb_power_spectrum_transition,planck_TT
173,174.0,181.9065899999996,0.09579295884066787,cosmology,cmb_power_spectrum_transition,planck_TT
174,175.0,-7.143469999999979,-0.0037617885514183145,cosmology,cmb_power_spectrum_transition,planck_TT
175,176.0,-407.50930999999946,-0.21459652759154574,cosmology,cmb_power_spectrum_transition,planck_TT
176,177.0,-136.46479,-0.07186307000571235,cosmology,cmb_power_spectrum_transition,planck_TT
177,178.0,1820.6325299999999,0.9587545839338277,cosmology,cmb_power_spectrum_transition,planck_TT
178,179.0,-1147.9857200000006,-0.6045352662904339,cosmology,cmb_power_spectrum_transition,planck_TT
179,180.0,-1287.8894799999998,-0.6782093158305557,cosmology,cmb_power_spectrum_transition,planck_TT
180,181.0,441.64618000000064,0.2325731813392706,cosmology,cmb_power_spectrum_transition,planck_TT
181,182.0,291.5528099999992,0.1535332300397201,cosmology,cmb_power_spectrum_transition,planck_TT
182,183.0,902.4797100000005,0.4752505212404241,cosmology,cmb_power_spectrum_transition,planck_TT
183,184.0,850.7254599999997,0.4479964633193794,cosmology,cmb_power_spectrum_transition,planck_TT
184,185.0,-626.9636399999999,-0.3301623221078216,cosmology,cmb_power_spectrum_transition,planck_TT
185,186.0,-611.7209700000003,-0.3221354526033586,cosmology,cmb_power_spectrum_transition,planck_TT
186,187.0,1178.9211600000008,0.6208260303063938,cosmology,cmb_power_spectrum_transition,planck_TT
187,188.0,-50.41541000000052,-0.026549017795701936,cosmology,cmb_power_spectrum_transition,planck_TT
188,189.0,-330.65963999999985,-0.17412709063915777,cosmology,cmb_power_spectrum_transition,planck_TT
189,190.0,-561.3459499999999,-0.2956077043922692,cosmology,cmb_power_spectrum_transition,planck_TT
190,191.0,950.69805,0.5006425505175673,cosmology,cmb_power_spectrum_transition,planck_TT
191,192.0,-448.08831999999984,-0.23596564585562346,cosmology,cmb_power_spectrum_transition,planck_TT
192,193.0,-391.6430799999998,-0.20624128813954712,cosmology,cmb_power_spectrum_transition,planck_TT
193,194.0,-1474.4547600000005,-0.7764555651178289,cosmology,cmb_power_spectrum_transition,planck_TT
194,195.0,1534.45597,0.8080525151784079,cosmology,cmb_power_spectrum_transition,planck_TT
195,196.0,29.382150000000365,0.015472793402374101,cosmology,cmb_power_spectrum_transition,planck_TT
196,197.0,39.157720000000154,0.020620659538801867,cosmology,cmb_power_spectrum_transition,planck_TT
197,198.0,-321.9793100000006,-0.1695559835978277,cosmology,cmb_power_spectrum_transition,planck_TT
198,199.0,-73.18732999999975,-0.03854082961122172,cosmology,cmb_power_spectrum_transition,planck_TT
199,200.0,-356.5324099999998,-0.18775182623397085,cosmology,cmb_power_spectrum_transition,planck_TT
200,201.0,1256.5968299999995,0.6617304431659344,cosmology,cmb_power_spectrum_transition,planck_TT
201,202.0,-467.5020599999998,-0.24618902257201083,cosmology,cmb_power_spectrum_transition,planck_TT
202,203.0,-339.0663199999999,-0.17855409216354826,cosmology,cmb_power_spectrum_transition,planck_TT
203,204.0,819.8230599999997,0.43172309833970574,cosmology,cmb_power_spectrum_transition,planck_TT
204,205.0,-817.2070199999998,-0.4303454780344407,cosmology,cmb_power_spectrum_transition,planck_TT
205,206.0,-290.3243999999995,-0.15288634292821174,cosmology,cmb_power_spectrum_transition,planck_TT
206,207.0,675.0476399999998,0.3554836072404529,cosmology,cmb_power_spectrum_transition,planck_TT
207,208.0,-1092.2465000000002,-0.5751827023878783,cosmology,cmb_power_spectrum_transition,planck_TT
208,209.0,797.5599199999997,0.4199992127252042,cosmology,cmb_power_spectrum_transition,planck_TT
209,210.0,92.5603800000008,0.048742778761432855,cosmology,cmb_power_spectrum_transition,planck_TT
210,211.0,363.1559099999995,0.19123979587202045,cosmology,cmb_power_spectrum_transition,planck_TT
211,212.0,1.6082699999997203,0.0008469233682773915,cosmology,cmb_power_spectrum_transition,planck_TT
212,213.0,-625.0852999999997,-0.3291731784692717,cosmology,cmb_power_spectrum_transition,planck_TT
213,214.0,1390.52704,0.7322587901271527,cosmology,cmb_power_spectrum_transition,planck_TT
214,215.0,-841.0188099999996,-0.44288489081433285,cosmology,cmb_power_spectrum_transition,planck_TT
215,216.0,-203.34162000000015,-0.107080757411014,cosmology,cmb_power_spectrum_transition,planck_TT
216,217.0,670.6843799999997,0.35318589177235943,cosmology,cmb_power_spectrum_transition,planck_TT
217,218.0,-598.4734099999996,-0.3151592184283386,cosmology,cmb_power_spectrum_transition,planck_TT
218,219.0,698.2746200000001,0.3677150560248706,cosmology,cmb_power_spectrum_transition,planck_TT
219,220.0,-486.2358200000008,-0.2560543182746627,cosmology,cmb_power_spectrum_transition,planck_TT
220,221.0,-120.05844999999954,-0.06322340581132527,cosmology,cmb_power_spectrum_transition,planck_TT
221,222.0,-207.80861000000004,-0.10943309763800449,cosmology,cmb_power_spectrum_transition,planck_TT
222,223.0,551.6854400000002,0.29052042945181855,cosmology,cmb_power_spectrum_transition,planck_TT
223,224.0,-996.5400300000001,-0.5247831762272502,cosmology,cmb_power_spectrum_transition,planck_TT
224,225.0,825.5324199999995,0.4347296770869987,cosmology,cmb_power_spectrum_transition,planck_TT
225,226.0,213.2845900000002,0.11231677726034438,cosmology,cmb_power_spectrum_transition,planck_TT
226,227.0,-1413.1877100000002,-0.7441920171125631,cosmology,cmb_power_spectrum_transition,planck_TT
227,228.0,610.4632200000005,0.32147311489485764,cosmology,cmb_power_spectrum_transition,planck_TT
228,229.0,301.5731999999998,0.1588100196647551,cosmology,cmb_power_spectrum_transition,planck_TT
229,230.0,116.38511000000017,0.06128900581280009,cosmology,cmb_power_spectrum_transition,planck_TT
230,231.0,883.3295099999996,0.46516592606225793,cosmology,cmb_power_spectrum_transition,planck_TT
231,232.0,-238.02081999999973,-0.12534300496470216,cosmology,cmb_power_spectrum_transition,planck_TT
232,233.0,-1898.95575,-1.0,cosmology,cmb_power_spectrum_transition,planck_TT
233,234.0,1494.4329200000002,0.7869761683493679,cosmology,cmb_power_spectrum_transition,planck_TT
234,235.0,79.98160999999982,0.042118732887798896,cosmology,cmb_power_spectrum_transition,planck_TT
235,236.0,-533.5392300000003,-0.2809645406429298,cosmology,cmb_power_spectrum_transition,planck_TT
236,237.0,382.22950000000037,0.20128404782470594,cosmology,cmb_power_spectrum_transition,planck_TT
237,238.0,-457.5317100000002,-0.24093858427190848,cosmology,cmb_power_spectrum_transition,planck_TT
238,239.0,587.8116399999999,0.30954467475084657,cosmology,cmb_power_spectrum_transition,planck_TT
239,240.0,-232.53201999999965,-0.12245257426351279,cosmology,cmb_power_spectrum_transition,planck_TT
240,241.0,-421.56447000000026,-0.22199804813777269,cosmology,cmb_power_spectrum_transition,planck_TT
241,242.0,282.58326000000034,0.14880981823826087,cosmology,cmb_power_spectrum_transition,planck_TT
242,243.0,-508.14220000000023,-0.2675903322128492,cosmology,cmb_power_spectrum_transition,planck_TT
243,244.0,656.2226200000005,0.34557025354592935,cosmology,cmb_power_spectrum_transition,planck_TT
244,245.0,-96.80365000000074,-0.05097730686984188,cosmology,cmb_power_spectrum_transition,planck_TT
245,246.0,-122.54030999999941,-0.0645303662289126,cosmology,cmb_power_spectrum_transition,planck_TT
246,247.0,390.6104299999997,0.20569748926482342,cosmology,cmb_power_spectrum_transition,planck_TT
247,248.0,-1558.4161000000004,-0.820670044575815,cosmology,cmb_power_spectrum_transition,planck_TT
248,249.0,631.3313500000004,0.3324623809691197,cosmology,cmb_power_spectrum_transition,planck_TT
249,250.0,180.95226999999977,0.09529040895239384,cosmology,cmb_power_spectrum_transition,planck_TT
250,251.0,447.80265000000054,0.23581521054400584,cosmology,cmb_power_spectrum_transition,planck_TT
251,252.0,-852.4503600000007,-0.44890480465382127,cosmology,cmb_power_spectrum_transition,planck_TT
252,253.0,-452.77531,-0.23843383922979772,cosmology,cmb_power_spectrum_transition,planck_TT
253,254.0,1107.3957800000007,0.5831603922313623,cosmology,cmb_power_spectrum_transition,planck_TT
254,255.0,566.3321900000001,0.298233484376874,cosmology,cmb_power_spectrum_transition,planck_TT
255,256.0,-816.9295700000002,-0.4301993714176858,cosmology,cmb_power_spectrum_transition,planck_TT
256,257.0,154.82608999999957,0.0815322263301815,cosmology,cmb_power_spectrum_transition,planck_TT
257,258.0,-861.6855699999996,-0.45376811439655695,cosmology,cmb_power_spectrum_transition,planck_TT
258,259.0,1134.2239799999998,0.597288262246237,cosmology,cmb_power_spectrum_transition,planck_TT
259,260.0,-473.3456900000001,-0.24926630860145113,cosmology,cmb_power_spectrum_transition,planck_TT
260,261.0,295.3269100000007,0.1555206907796565,cosmology,cmb_power_spectrum_transition,planck_TT
261,262.0,588.7317899999998,0.31002923053894216,cosmology,cmb_power_spectrum_transition,planck_TT
262,263.0,-1278.1218600000002,-0.673065636205583,cosmology,cmb_power_spectrum_transition,planck_TT
263,264.0,-679.5646699999998,-0.35786229879237563,cosmology,cmb_power_spectrum_transition,planck_TT
264,265.0,1430.70539,0.7534169187460003,cosmology,cmb_power_spectrum_transition,planck_TT
265,266.0,-509.6695100000006,-0.26839462162296335,cosmology,cmb_power_spectrum_transition,planck_TT
266,267.0,486.4918200000002,0.256189129209567,cosmology,cmb_power_spectrum_transition,planck_TT
267,268.0,-771.0639300000003,-0.40604628622862865,cosmology,cmb_power_spectrum_transition,planck_TT
268,269.0,-531.2252499999995,-0.2797459867087474,cosmology,cmb_power_spectrum_transition,planck_TT
269,270.0,1308.2944799999996,0.6889546952318396,cosmology,cmb_power_spectrum_transition,planck_TT
270,271.0,282.80225000000064,0.14892513951417805,cosmology,cmb_power_spectrum_transition,planck_TT
271,272.0,-980.8044100000006,-0.5164967166823138,cosmology,cmb_power_spectrum_transition,planck_TT
272,273.0,471.39438000000064,0.24823873858040169,cosmology,cmb_power_spectrum_transition,planck_TT
273,274.0,-701.3431500000006,-0.369330959923632,cosmology,cmb_power_spectrum_transition,planck_TT
274,275.0,-637.9697299999998,-0.33595818649276044,cosmology,cmb_power_spectrum_transition,planck_TT
275,276.0,1575.1993499999999,0.829508191541588,cosmology,cmb_power_spectrum_transition,planck_TT
276,277.0,-590.5949,-0.31101035398007565,cosmology,cmb_power_spectrum_transition,planck_TT
277,278.0,110.32052000000022,0.058095361095170446,cosmology,cmb_power_spectrum_transition,planck_TT
278,279.0,-748.6197300000003,-0.394227053473995,cosmology,cmb_power_spectrum_transition,planck_TT
279,280.0,356.29079,0.18762458788205044,cosmology,cmb_power_spectrum_transition,planck_TT
280,281.0,300.5176099999999,0.15825414046641154,cosmology,cmb_power_spectrum_transition,planck_TT
281,282.0,500.17213000000083,0.2633932517911493,cosmology,cmb_power_spectrum_transition,planck_TT
282,283.0,-1056.0733500000006,-0.5561337329740309,cosmology,cmb_power_spectrum_transition,planck_TT
283,284.0,-711.9684499999998,-0.3749262983089521,cosmology,cmb_power_spectrum_transition,planck_TT
284,285.0,871.81529,0.45910247776969,cosmology,cmb_power_spectrum_transition,planck_TT
285,286.0,-158.74017999999978,-0.08359340653409106,cosmology,cmb_power_spectrum_transition,planck_TT
286,287.0,-270.0023799999999,-0.14218466122762466,cosmology,cmb_power_spectrum_transition,planck_TT
287,288.0,765.1717099999996,0.40294341245181703,cosmology,cmb_power_spectrum_transition,planck_TT
