index,ell,gap,normalized_gap,domain,observable,source
46,47.0,0.3085822912,0.0007233032532859613,cosmology,cmb_power_spectrum_transition,planck_EE
47,48.0,-0.045805027000000026,-0.00010736495901016666,cosmology,cmb_power_spectrum_transition,planck_EE
48,49.0,-0.1640726887,-0.0003845791313901709,cosmology,cmb_power_spectrum_transition,planck_EE
49,50.0,0.2007706937,0.0004705976333021966,cosmology,cmb_power_spectrum_transition,planck_EE
50,51.0,-0.03037277599999999,-7.119244466911832e-05,cosmology,cmb_power_spectrum_transition,planck_EE
51,52.0,-0.15612702420000002,-0.0003659548449477454,cosmology,cmb_power_spectrum_transition,planck_EE
52,53.0,0.09262123520000001,0.00021710008206564317,cosmology,cmb_power_spectrum_transition,planck_EE
53,54.0,0.084471934,0.00019799848019780663,cosmology,cmb_power_spectrum_transition,planck_EE
54,55.0,-0.2581059713,-0.0006049889901583016,cosmology,cmb_power_spectrum_transition,planck_EE
55,56.0,0.1495184683,0.00035046468197240437,cosmology,cmb_power_spectrum_transition,planck_EE
56,57.0,0.18895566500000002,0.000442903728175158,cosmology,cmb_power_spectrum_transition,planck_EE
57,58.0,-0.023372223000000025,-5.478345781504453e-05,cosmology,cmb_power_spectrum_transition,planck_EE
58,59.0,-0.129788583,-0.00030421870275903573,cosmology,cmb_power_spectrum_transition,planck_EE
59,60.0,0.230836832,0.0005410713327538637,cosmology,cmb_power_spectrum_transition,planck_EE
60,61.0,0.03155190400000002,7.395626859149572e-05,cosmology,cmb_power_spectrum_transition,planck_EE
61,62.0,-0.13891596899999997,-0.0003256128921732231,cosmology,cmb_power_spectrum_transition,planck_EE
62,63.0,-0.10932761000000002,-0.00025625908628608564,cosmology,cmb_power_spectrum_transition,planck_EE
63,64.0,0.184727299,0.00043299262513683904,cosmology,cmb_power_spectrum_transition,planck_EE
64,65.0,0.16059783,0.0003764342161630361,cosmology,cmb_power_spectrum_transition,planck_EE
65,66.0,-0.03953551700000002,-9.266950464084973e-05,cosmology,cmb_power_spectrum_transition,planck_EE
66,67.0,-0.260586077,-0.0006108022483149092,cosmology,cmb_power_spectrum_transition,planck_EE
67,68.0,-0.1846173775,-0.00043273497399863895,cosmology,cmb_power_spectrum_transition,planck_EE
68,69.0,0.2115006405,0.0004957481544090452,cosmology,cmb_power_spectrum_transition,planck_EE
69,70.0,0.22478546299999996,0.000526887191248164,cosmology,cmb_power_spectrum_transition,planck_EE
70,71.0,-0.28889318499999994,-0.0006771528584808272,cosmology,cmb_power_spectrum_transition,planck_EE
71,72.0,0.21308326399999997,0.0004994577539516023,cosmology,cmb_power_spectrum_transition,planck_EE
72,73.0,0.08590204900000004,0.00020135060655622638,cosmology,cmb_power_spectrum_transition,planck_EE
73,74.0,-0.229492929,-0.0005379212835134466,cosmology,cmb_power_spectrum_transition,planck_EE
74,75.0,0.259142692,0.0006074190176629353,cosmology,cmb_power_spectrum_transition,planck_EE
75,76.0,-0.19009840500000003,-0.0004455822602336432,cosmology,cmb_power_spectrum_transition,planck_EE
76,77.0,0.447589022,0.0010491288871073159,cosmology,cmb_power_spectrum_transition,planck_EE
77,78.0,-0.394005646,-0.0009235318217924904,cosmology,cmb_power_spectrum_transition,planck_EE
78,79.0,-0.10117763499999999,-0.00023715590506082654,cosmology,cmb_power_spectrum_transition,planck_EE
79,80.0,0.10297974599999998,0.0002413799736034948,cosmology,cmb_power_spectrum_transition,planck_EE
80,81.0,0.42639005300000005,0.0009994394406248853,cosmology,cmb_power_spectrum_transition,planck_EE
81,82.0,-0.10316931100000004,-0.00024182430558598154,cosmology,cmb_power_spectrum_transition,planck_EE
82,83.0,-0.258668336,-0.0006063071481623185,cosmology,cmb_power_spectrum_transition,planck_EE
83,84.0,-0.051993135999999995,-0.00012186961303286683,cosmology,cmb_power_spectrum_transition,planck_EE
84,85.0,0.12794841799999995,0.00029990543732210127,cosmology,cmb_power_spectrum_transition,planck_EE
85,86.0,0.020551030000000026,4.817070610102919e-05,cosmology,cmb_power_spectrum_transition,planck_EE
86,87.0,-0.008143777000000019,-1.908865338716948e-05,cosmology,cmb_power_spectrum_transition,planck_EE
87,88.0,-0.07668573599999995,-0.00017974797618402127,cosmology,cmb_power_spectrum_transition,planck_EE
88,89.0,0.302214321,0.000708377012559131,cosmology,cmb_power_spectrum_transition,planck_EE
89,90.0,-0.24264927999999997,-0.000568759188834152,cosmology,cmb_power_spectrum_transition,planck_EE
90,91.0,0.08833313099999995,0.00020704895532655556,cosmology,cmb_power_spectrum_transition,planck_EE
91,92.0,0.580466211,0.0013605871458344891,cosmology,cmb_power_spectrum_transition,planck_EE
92,93.0,-0.2903647549999999,-0.0006806021535272113,cosmology,cmb_power_spectrum_transition,planck_EE
93,94.0,-0.25808317700000005,-0.0006049355613264583,cosmology,cmb_power_spectrum_transition,planck_EE
94,95.0,0.05647524599999998,0.000132375480793387,cosmology,cmb_power_spectrum_transition,planck_EE
95,96.0,-0.301959734,-0.0007077802718821846,cosmology,cmb_power_spectrum_transition,planck_EE
96,97.0,0.43749643000000005,0.0010254722974848203,cosmology,cmb_power_spectrum_transition,planck_EE
97,98.0,-0.498157536,-0.001167659249131009,cosmology,cmb_power_spectrum_transition,planck_EE
98,99.0,0.25799556199999996,0.0006047301956384588,cosmology,cmb_power_spectrum_transition,planck_EE
99,100.0,0.257337858,0.0006031885665286054,cosmology,cmb_power_spectrum_transition,planck_EE
100,101.0,0.07389011700000003,0.00017319516879580528,cosmology,cmb_power_spectrum_transition,planck_EE
101,102.0,-0.249090457,-0.0005838570230649283,cosmology,cmb_power_spectrum_transition,planck_EE
102,103.0,0.15640642699999996,0.000366609752763198,cosmology,cmb_power_spectrum_transition,planck_EE
103,104.0,0.31692703899999997,0.0007428629733467567,cosmology,cmb_power_spectrum_transition,planck_EE
104,105.0,-0.46017761299999993,-0.0010786359880792407,cosmology,cmb_power_spectrum_transition,planck_EE
105,106.0,0.10025232299999998,0.0002349870146254685,cosmology,cmb_power_spectrum_transition,planck_EE
106,107.0,0.30279887000000005,0.0007097471695819494,cosmology,cmb_power_spectrum_transition,planck_EE
107,108.0,0.21552898999999992,0.0005051904276107642,cosmology,cmb_power_spectrum_transition,planck_EE
108,109.0,-0.766568379,-0.001796802403147254,cosmology,cmb_power_spectrum_transition,planck_EE
109,110.0,0.27696194500000004,0.0006491865592023561,cosmology,cmb_power_spectrum_transition,planck_EE
110,111.0,0.399311564,0.000935968659098171,cosmology,cmb_power_spectrum_transition,planck_EE
111,112.0,-0.290708105,-0.0006814069507534229,cosmology,cmb_power_spectrum_transition,planck_EE
112,113.0,-0.396046628,-0.0009283157934026477,cosmology,cmb_power_spectrum_transition,planck_EE
113,114.0,-0.011215635999999973,-2.628895512741311e-05,cosmology,cmb_power_spectrum_transition,planck_EE
114,115.0,0.6307550889999999,0.001478462053432235,cosmology,cmb_power_spectrum_transition,planck_EE
115,116.0,0.19154049000000017,0.0004489624437430687,cosmology,cmb_power_spectrum_transition,planck_EE
116,117.0,-0.35836936100000005,-0.0008400019446394956,cosmology,cmb_power_spectrum_transition,planck_EE
117,118.0,0.33123211100000005,0.0007763934299256271,cosmology,cmb_power_spectrum_transition,planck_EE
118,119.0,-0.05627864000000016,-0.00013191464501806623,cosmology,cmb_power_spectrum_transition,planck_EE
119,120.0,0.003578789999999943,8.3885256012618e-06,cosmology,cmb_power_spectrum_transition,planck_EE
120,121.0,-0.3104136489999999,-0.0007275958750353151,cosmology,cmb_power_spectrum_transition,planck_EE
121,122.0,-0.06760784399999997,-0.000158469798518528,cosmology,cmb_power_spectrum_transition,planck_EE
122,123.0,0.3398853129999999,0.0007966761529995962,cosmology,cmb_power_spectrum_transition,planck_EE
123,124.0,0.08487084,0.00019893349823281204,cosmology,cmb_power_spectrum_transition,planck_EE
124,125.0,-0.4132203569999999,-0.0009685702552139398,cosmology,cmb_power_spectrum_transition,planck_EE
125,126.0,0.28029625700000005,0.0006570020391759211,cosmology,cmb_power_spectrum_transition,planck_EE
126,127.0,0.20960266000000005,0.0004912993719951719,cosmology,cmb_power_spectrum_transition,planck_EE
127,128.0,0.05969987999999993,0.00013993388038199077,cosmology,cmb_power_spectrum_transition,planck_EE
128,129.0,-0.880774554,-0.002064496630193183,cosmology,cmb_power_spectrum_transition,planck_EE
129,130.0,0.11031832799999997,0.0002585812854949329,cosmology,cmb_power_spectrum_transition,planck_EE
130,131.0,0.24803843600000008,0.0005813911323332664,cosmology,cmb_power_spectrum_transition,planck_EE
131,132.0,0.15131806999999986,0.00035468286882676665,cosmology,cmb_power_spectrum_transition,planck_EE
132,133.0,0.42479978000000007,0.000995711910992385,cosmology,cmb_power_spectrum_transition,planck_EE
133,134.0,-0.22613652000000006,-0.0005300540091484222,cosmology,cmb_power_spectrum_transition,planck_EE
134,135.0,0.33518970000000015,0.0007856698436424905,cosmology,cmb_power_spectrum_transition,planck_EE
135,136.0,-0.5192932800000001,-0.0012172004990075647,cosmology,cmb_power_spectrum_transition,planck_EE
136,137.0,-0.02304606999999992,-5.40189695968397e-05,cosmology,cmb_power_spectrum_transition,planck_EE
137,138.0,0.13398463000000005,0.00031405405148963983,cosmology,cmb_power_spectrum_transition,planck_EE
138,139.0,-0.5902334310000001,-0.0013834810778682656,cosmology,cmb_power_spectrum_transition,planck_EE
139,140.0,-0.11515141399999995,-0.000269909825488646,cosmology,cmb_power_spectrum_transition,planck_EE
140,141.0,0.8787312150000001,0.00205970713387919,cosmology,cmb_power_spectrum_transition,planck_EE
141,142.0,0.07635006,0.00017896116647467015,cosmology,cmb_power_spectrum_transition,planck_EE
142,143.0,-0.41718488,-0.0009778629219203664,cosmology,cmb_power_spectrum_transition,planck_EE
143,144.0,-0.12947437700000008,-0.0003034822177808533,cosmology,cmb_power_spectrum_transition,planck_EE
144,145.0,0.23430090700000006,0.0005491909714647666,cosmology,cmb_power_spectrum_transition,planck_EE
145,146.0,-0.13452370200000008,-0.00031531761243423946,cosmology,cmb_power_spectrum_transition,planck_EE
146,147.0,-0.02531401199999994,-5.9334925416873115e-05,cosmology,cmb_power_spectrum_transition,planck_EE
147,148.0,-0.178973414,-0.0004195057729803232,cosmology,cmb_power_spectrum_transition,planck_EE
148,149.0,-0.048483925000000094,-0.00011364417753267565,cosmology,cmb_power_spectrum_transition,planck_EE
149,150.0,0.598400313,0.0014026238883543473,cosmology,cmb_power_spectrum_transition,planck_EE
150,151.0,-0.17644032999999992,-0.0004135683360298043,cosmology,cmb_power_spectrum_transition,planck_EE
151,152.0,-0.17328623799999998,-0.00040617528377171294,cosmology,cmb_power_spectrum_transition,planck_EE
152,153.0,-0.09506697799999997,-0.0002228327951032625,cosmology,cmb_power_spectrum_transition,planck_EE
153,154.0,0.10760830599999993,0.000252229113691898,cosmology,cmb_power_spectrum_transition,planck_EE
154,155.0,-0.37907333099999996,-0.0008885311353415928,cosmology,cmb_power_spectrum_transition,planck_EE
155,156.0,0.8579795410000001,0.002011066127109292,cosmology,cmb_power_spectrum_transition,planck_EE
156,157.0,0.28768391999999987,0.0006743183947623049,cosmology,cmb_power_spectrum_transition,planck_EE
157,158.0,-0.36232781000000003,-0.0008492803741583524,cosmology,cmb_power_spectrum_transition,planck_EE
158,159.0,-0.6775665619999999,-0.001588186077388176,cosmology,cmb_power_spectrum_transition,planck_EE
159,160.0,0.2077875349999999,0.0004870447992116356,cosmology,cmb_power_spectrum_transition,planck_EE
160,161.0,-0.13293708999999998,-0.0003115986640239471,cosmology,cmb_power_spectrum_transition,planck_EE
161,162.0,-0.11592640600000004,-0.0002717263724871494,cosmology,cmb_power_spectrum_transition,planck_EE
162,163.0,0.2134465550000001,0.0005003092920005545,cosmology,cmb_power_spectrum_transition,planck_EE
163,164.0,-0.128107081,-0.0003002773363822511,cosmology,cmb_power_spectrum_transition,planck_EE
164,165.0,-0.03874189700000008,-9.080929443358051e-05,cosmology,cmb_power_spectrum_transition,planck_EE
165,166.0,0.770760546,0.0018066286573293281,cosmology,cmb_power_spectrum_transition,planck_EE
166,167.0,-0.8937604189999999,-0.002094934923864237,cosmology,cmb_power_spectrum_transition,planck_EE
167,168.0,0.10109965700000001,0.00023697312807493604,cosmology,cmb_power_spectrum_transition,planck_EE
168,169.0,0.47135508199999987,0.0011048354814453816,cosmology,cmb_power_spectrum_transition,planck_EE
169,170.0,-0.575427764,-0.0013487772487323676,cosmology,cmb_power_spectrum_transition,planck_EE
170,171.0,0.279490746,0.0006551139569901549,cosmology,cmb_power_spectrum_transition,planck_EE
171,172.0,0.611712908,0.0014338280227061064,cosmology,cmb_power_spectrum_transition,planck_EE
172,173.0,-1.163615258,-0.002727462740689454,cosmology,cmb_power_spectrum_transition,planck_EE
173,174.0,0.418813203,0.0009816796390713094,cosmology,cmb_power_spectrum_transition,planck_EE
174,175.0,-0.018302496,-4.290024177529113e-05,cosmology,cmb_power_spectrum_transition,planck_EE
175,176.0,-0.164131001,-0.0003847158128443547,cosmology,cmb_power_spectrum_transition,planck_EE
176,177.0,0.919862942,0.0021561180842181635,cosmology,cmb_power_spectrum_transition,planck_EE
177,178.0,-0.058940390000000065,-0.0001381536693864025,cosmology,cmb_power_spectrum_transition,planck_EE
178,179.0,-0.43624770999999996,-0.0010225453529899467,cosmology,cmb_power_spectrum_transition,planck_EE
179,180.0,-0.2580021389999999,-0.0006047456118357991,cosmology,cmb_power_spectrum_transition,planck_EE
180,181.0,0.148505612,0.0003480905915667227,cosmology,cmb_power_spectrum_transition,planck_EE
181,182.0,0.004191288999999987,9.824196188875966e-06,cosmology,cmb_power_spectrum_transition,planck_EE
182,183.0,0.13915005800000002,0.00032616158644404485,cosmology,cmb_power_spectrum_transition,planck_EE
183,184.0,-1.0366228002,-0.0024297980318290636,cosmology,cmb_power_spectrum_transition,planck_EE
184,185.0,0.9123910322000001,0.002138604257855728,cosmology,cmb_power_spectrum_transition,planck_EE
185,186.0,0.20346736799999987,0.00047691851868631076,cosmology,cmb_power_spectrum_transition,planck_EE
186,187.0,-0.06621653999999988,-0.0001552086434289198,cosmology,cmb_power_spectrum_transition,planck_EE
187,188.0,-0.16352160999999998,-0.00038328742727138765,cosmology,cmb_power_spectrum_transition,planck_EE
188,189.0,-0.30326528900000005,-0.0007108404351053287,cosmology,cmb_power_spectrum_transition,planck_EE
189,190.0,0.404508557,0.0009481501810176127,cosmology,cmb_power_spectrum_transition,planck_EE
190,191.0,0.01201918099999999,2.8172429096063454e-05,cosmology,cmb_power_spectrum_transition,planck_EE
191,192.0,-0.467643414,-0.0010961354956844445,cosmology,cmb_power_spectrum_transition,planck_EE
192,193.0,-0.047772238999999994,-0.0001119760170004677,cosmology,cmb_power_spectrum_transition,planck_EE
193,194.0,0.7730204040000002,0.0018119256646106211,cosmology,cmb_power_spectrum_transition,planck_EE
194,195.0,-0.9066805580000001,-0.0021252191586959438,cosmology,cmb_power_spectrum_transition,planck_EE
195,196.0,0.843772338,0.001977765071141262,cosmology,cmb_power_spectrum_transition,planck_EE
196,197.0,-0.33905656299999987,-0.0007947335996248393,cosmology,cmb_power_spectrum_transition,planck_EE
197,198.0,-0.17703051600000008,-0.0004149517059315051,cosmology,cmb_power_spectrum_transition,planck_EE
198,199.0,0.10358577600000007,0.00024280048114099588,cosmology,cmb_power_spectrum_transition,planck_EE
199,200.0,-0.027415235000000093,-6.426009926877884e-05,cosmology,cmb_power_spectrum_transition,planck_EE
200,201.0,-0.6188884939999999,-0.0014506472791768843,cosmology,cmb_power_spectrum_transition,planck_EE
201,202.0,0.730059351,0.0017112268549717006,cosmology,cmb_power_spectrum_transition,planck_EE
202,203.0,-0.40323385300000003,-0.0009451623311750596,cosmology,cmb_power_spectrum_transition,planck_EE
203,204.0,0.30388965,0.0007123039096967212,cosmology,cmb_power_spectrum_transition,planck_EE
204,205.0,0.3582992639999999,0.0008398376403693169,cosmology,cmb_power_spectrum_transition,planck_EE
205,206.0,-0.4402113149999999,-0.0010318358679449425,cosmology,cmb_power_spectrum_transition,planck_EE
206,207.0,0.6098576050000001,0.0014294792744661711,cosmology,cmb_power_spectrum_transition,planck_EE
207,208.0,-0.9327146340000001,-0.002186241882306773,cosmology,cmb_power_spectrum_transition,planck_EE
208,209.0,-0.179315028,-0.00042030650109925433,cosmology,cmb_power_spectrum_transition,planck_EE
209,210.0,0.298438115,0.0006995257525783445,cosmology,cmb_power_spectrum_transition,planck_EE
210,211.0,0.7565916270000002,0.0017734173373654004,cosmology,cmb_power_spectrum_transition,planck_EE
211,212.0,-0.13698208000000012,-0.00032107994182226714,cosmology,cmb_power_spectrum_transition,planck_EE
212,213.0,0.42349262,0.0009926479857201712,cosmology,cmb_power_spectrum_transition,planck_EE
213,214.0,-0.47928137000000004,-0.00112341435022812,cosmology,cmb_power_spectrum_transition,planck_EE
214,215.0,-0.2611510279999999,-0.0006121264684918286,cosmology,cmb_power_spectrum_transition,planck_EE
215,216.0,0.5198822179999999,0.001218580943652418,cosmology,cmb_power_spectrum_transition,planck_EE
216,217.0,-0.5209576829999999,-0.001221101786084011,cosmology,cmb_power_spectrum_transition,planck_EE
217,218.0,-0.22025601100000003,-0.0005162703559318458,cosmology,cmb_power_spectrum_transition,planck_EE
218,219.0,0.4839560340000001,0.001134371556055033,cosmology,cmb_power_spectrum_transition,planck_EE
219,220.0,0.031004789999999893,7.267385755429883e-05,cosmology,cmb_power_spectrum_transition,planck_EE
220,221.0,0.10950569999999993,0.0002566765213756908,cosmology,cmb_power_spectrum_transition,planck_EE
221,222.0,-0.32094538399999994,-0.0007522817964426082,cosmology,cmb_power_spectrum_transition,planck_EE
222,223.0,-0.25586648700000003,-0.000599739737929427,cosmology,cmb_power_spectrum_transition,planck_EE
223,224.0,-0.10799181399999996,-0.0002531280394953928,cosmology,cmb_power_spectrum_transition,planck_EE
224,225.0,0.20533348499999998,0.0004812926144643394,cosmology,cmb_power_spectrum_transition,planck_EE
225,226.0,0.38526361,0.0009030408757483935,cosmology,cmb_power_spectrum_transition,planck_EE
226,227.0,0.6436407,0.00150866535615785,cosmology,cmb_power_spectrum_transition,planck_EE
227,228.0,-0.8342621949999999,-0.0019554737162343905,cosmology,cmb_power_spectrum_transition,planck_EE
228,229.0,0.23946856500000002,0.0005613037334406204,cosmology,cmb_power_spectrum_transition,planck_EE
229,230.0,0.43513702,0.0010199419447150645,cosmology,cmb_power_spectrum_transition,planck_EE
230,231.0,0.17302364999999997,0.0004055597891043577,cosmology,cmb_power_spectrum_transition,planck_EE
231,232.0,-0.815306524,-0.0019110424611250947,cosmology,cmb_power_spectrum_transition,planck_EE
232,233.0,0.37748274400000004,0.0008848028697069694,cosmology,cmb_power_spectrum_transition,planck_EE
233,234.0,0.19828146000000002,0.000464762979516986,cosmology,cmb_power_spectrum_transition,planck_EE
234,235.0,-0.17600804000000014,-0.0004125550673741504,cosmology,cmb_power_spectrum_transition,planck_EE
235,236.0,0.5410101700000001,0.0012681039294253286,cosmology,cmb_power_spectrum_transition,planck_EE
236,237.0,-0.7122503499999999,-0.0016694833436672093,cosmology,cmb_power_spectrum_transition,planck_EE
237,238.0,0.14583492999999992,0.00034183063098512103,cosmology,cmb_power_spectrum_transition,planck_EE
238,239.0,0.63570744,0.001490070145315228,cosmology,cmb_power_spectrum_transition,planck_EE
239,240.0,0.8716576800000002,0.0020431270804424357,cosmology,cmb_power_spectrum_transition,planck_EE
240,241.0,-1.1943983800000002,-0.0027996170182480063,cosmology,cmb_power_spectrum_transition,planck_EE
241,242.0,0.7616479199999999,0.0017852690647028467,cosmology,cmb_power_spectrum_transition,planck_EE
242,243.0,-0.5126611799999998,-0.001201655149702316,cosmology,cmb_power_spectrum_transition,planck_EE
243,244.0,0.25834409,0.0006055471298678373,cosmology,cmb_power_spectrum_transition,planck_EE
244,245.0,0.17020541999999983,0.0003989539825313971,cosmology,cmb_power_spectrum_transition,planck_EE
245,246.0,-0.28079516999999976,-0.000658171469199281,cosmology,cmb_power_spectrum_transition,planck_EE
246,247.0,-0.5219301400000003,-0.0012233811823158744,cosmology,cmb_power_spectrum_transition,planck_EE
247,248.0,1.0595478200000001,0.0024835332651067183,cosmology,cmb_power_spectrum_transition,planck_EE
248,249.0,-0.31591024,-0.0007404796414265162,cosmology,cmb_power_spectrum_transition,planck_EE
249,250.0,-0.56487189,-0.0013240347465758582,cosmology,cmb_power_spectrum_transition,planck_EE
250,251.0,1.21565936,0.0028494518157739625,cosmology,cmb_power_spectrum_transition,planck_EE
251,252.0,-0.44585366000000004,-0.0010450612752707855,cosmology,cmb_power_spectrum_transition,planck_EE
252,253.0,0.47941885000000006,0.0011237365972724177,cosmology,cmb_power_spectrum_transition,planck_EE
253,254.0,-0.58608708,-0.0013737622143654283,cosmology,cmb_power_spectrum_transition,planck_EE
254,255.0,0.5133160000000001,0.0012031900188436237,cosmology,cmb_power_spectrum_transition,planck_EE
255,256.0,0.001974709999999824,4.628632970938915e-06,cosmology,cmb_power_spectrum_transition,planck_EE
256,257.0,1.3534709699999996,0.003172476139256514,cosmology,cmb_power_spectrum_transition,planck_EE
257,258.0,-1.3071931399999999,-0.003064002950909099,cosmology,cmb_power_spectrum_transition,planck_EE
258,259.0,0.39029003000000007,0.0009148225820940287,cosmology,cmb_power_spectrum_transition,planck_EE
259,260.0,1.1971966199999997,0.0028061759691443903,cosmology,cmb_power_spectrum_transition,planck_EE
260,261.0,-1.4001174799999996,-0.0032818134972307234,cosmology,cmb_power_spectrum_transition,planck_EE
261,262.0,0.3518100500000001,0.0008246272095334574,cosmology,cmb_power_spectrum_transition,planck_EE
262,263.0,0.41771424,0.0009791037183661717,cosmology,cmb_power_spectrum_transition,planck_EE
263,264.0,0.09543790999999979,0.00022370224331853242,cosmology,cmb_power_spectrum_transition,planck_EE
264,265.0,-0.9672245500000001,-0.002267131600301793,cosmology,cmb_power_spectrum_transition,planck_EE
265,266.0,0.4231284900000003,0.0009917944810922984,cosmology,cmb_power_spectrum_transition,planck_EE
266,267.0,1.4027793699999997,0.003288052849752873,cosmology,cmb_power_spectrum_transition,planck_EE
267,268.0,0.21014210000000055,0.0004925637955155095,cosmology,cmb_power_spectrum_transition,planck_EE
268,269.0,-0.3999929100000008,-0.000937565704011207,cosmology,cmb_power_spectrum_transition,planck_EE
269,270.0,0.8990643200000008,0.0021073670334110575,cosmology,cmb_power_spectrum_transition,planck_EE
270,271.0,-1.7771238600000006,-0.004165499790773818,cosmology,cmb_power_spectrum_transition,planck_EE
271,272.0,2.01573911,0.004724803391565291,cosmology,cmb_power_spectrum_transition,planck_EE
272,273.0,-0.6794771099999997,-0.0015926643174666488,cosmology,cmb_power_spectrum_transition,planck_EE
273,274.0,0.1090741899999994,0.0002556650810055643,cosmology,cmb_power_spectrum_transition,planck_EE
274,275.0,-0.48180434000000005,-0.0011293280804096104,cosmology,cmb_power_spectrum_transition,planck_EE
275,276.0,2.59201267,0.006075563148743095,cosmology,cmb_power_spectrum_transition,planck_EE
276,277.0,-2.53568735,-0.0059435390878679745,cosmology,cmb_power_spectrum_transition,planck_EE
277,278.0,1.1190411000000005,0.002622982884219057,cosmology,cmb_power_spectrum_transition,planck_EE
278,279.0,-0.9468076300000003,-0.002219275242113994,cosmology,cmb_power_spectrum_transition,planck_EE
