type,A_name,A_class,B_name,B_class,R_sim
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_deepL_Graph_3_canonical.csv,unknown,0.13228707686953478
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_deepL_Graph_4_canonical.csv,unknown,0.1318156759130721
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_deepL_h_SigSB_significance_0_1_canonical.csv,unknown,-0.293193144253894
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_deepL_h_SigSB_significance_1_1_canonical.csv,unknown,-0.22779984570226405
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_deepL_h_SigSB_significance_2_1_canonical.csv,unknown,0.001004980736498973
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_deepL_h_SigSB_significance_3_1_canonical.csv,unknown,0.13712052636147926
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_deepL_hBkgeff_1_canonical.csv,unknown,-0.29319906850131283
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_deepL_hBkgRejective_1_canonical.csv,unknown,-0.29319906850131283
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_deepL_hSigeff_1_canonical.csv,unknown,-0.29319906850131283
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_deepL_hSigeff_purity_1_canonical.csv,unknown,0.001004980736498973
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_deepL_hSigpur_1_canonical.csv,unknown,0.13712052636147926
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_deepL_hSigSB_1_canonical.csv,unknown,-0.22779984570226405
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_deepL_hSigSB_ratio_0_1_canonical.csv,unknown,-0.293193144253894
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_deepL_hSigSB_ratio_1_1_canonical.csv,unknown,-0.293193144253894
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_deepL_hSigSB_ratio_2_1_canonical.csv,unknown,-0.293193144253894
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_deepL_hSigSB_ratio_3_1_canonical.csv,unknown,-0.293193144253894
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_deepL_MVA_BDTG_rejBvsS_1_canonical.csv,unknown,-0.29319906850131283
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_deepL_test_B_1_canonical.csv,unknown,-0.29319906850131283
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_deepL_test_S_1_canonical.csv,unknown,-0.29319906850131283
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_deepL_train_B_1_canonical.csv,unknown,-0.29319906850131283
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_deepL_train_S_1_canonical.csv,unknown,-0.29319906850131283
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_Fib_Phi_canonical.csv,unknown,-0.29319906850131283
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_Fib_Theta_canonical.csv,unknown,-0.29319906850131283
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_Fib_X_canonical.csv,unknown,0.0018900808365342218
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_Fib_Y_canonical.csv,unknown,0.0018900808365342218
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_Fib_Z_canonical.csv,unknown,-0.29319906850131283
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_sig2pp_1_sig_hit_canonical.csv,unknown,0.13700551423940546
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_sig2pp_1_sig_phi_canonical.csv,unknown,-0.29319906850131283
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_sig2pp_1_sig_theta_canonical.csv,unknown,0.0006989009127750978
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_sig2pp_1_sigdr_hit_canonical.csv,unknown,0.0002943145984894911
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_sig2pp_1_sigdr_phi_canonical.csv,unknown,-0.29319906850131283
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_sig2pp_1_sigdr_theta_canonical.csv,unknown,0.0002943145984894911
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_sig2pp_canonical.csv,unknown,-0.29319906850131283
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_TMVA_Bkg_Test_1_canonical.csv,unknown,-0.29319906850131283
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_TMVA_Bkg_Train_1_canonical.csv,unknown,-0.29319906850131283
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_TMVA_h_SigSB_0_1_canonical.csv,unknown,0.13712427385390366
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_TMVA_h_SigSB_1_1_canonical.csv,unknown,0.13712427385390366
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_TMVA_h_SigSB_2_1_canonical.csv,unknown,0.13712427385390366
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_TMVA_h_SigSB_3_1_canonical.csv,unknown,0.13712427385390366
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_TMVA_hBkgrejec_1_canonical.csv,unknown,-0.29320055018716956
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_TMVA_hSigeff_1_canonical.csv,unknown,-0.29319906850131283
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_TMVA_hSigeff_purity_1_canonical.csv,unknown,0.0010095135526617428
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_TMVA_hSigpur_1_canonical.csv,unknown,-0.22779864906148106
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_TMVA_hSigSB_0_1_canonical.csv,unknown,-0.293193144253894
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_TMVA_hSigSB_1_1_canonical.csv,unknown,-0.293193144253894
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_TMVA_hSigSB_1_canonical.csv,unknown,0.13712427385390366
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_TMVA_hSigSB_2_1_canonical.csv,unknown,-0.293193144253894
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_TMVA_hSigSB_3_1_canonical.csv,unknown,-0.293193144253894
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_TMVA_MVA_BDT_rejBvsS_1_canonical.csv,unknown,-0.29319906850131283
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_TMVA_MVA_BDTD_rejBvsS_1_canonical.csv,unknown,-0.29319906850131283
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_TMVA_MVA_BDTG_rejBvsS_1_canonical.csv,unknown,-0.29319906850131283
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_TMVA_MVA_LikelihoodD_rejBvsS_1_canonical.csv,unknown,-0.29319906850131283
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_TMVA_Sig_Test_1_canonical.csv,unknown,-0.2932016612935282
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,L_TMVA_Sig_Train_1_canonical.csv,unknown,-0.293193144253894
real_vs_real,helium_II_levels_raw_canonical.csv,unknown,protein_population_canonical.csv,unknown,-0.29320055018716956
real_vs_real,helium_levels_raw_canonical.csv,unknown,helium_II_levels_raw_canonical.csv,unknown,0.9999998575233434
real_vs_real,helium_levels_raw_canonical.csv,unknown,helium_levels_raw_canonical.csv,unknown,1.0
real_vs_real,helium_levels_raw_canonical.csv,unknown,planck_EE_canonical.csv,unknown,-0.07810770326573697
real_vs_real,helium_levels_raw_canonical.csv,unknown,planck_TE_canonical.csv,unknown,-0.18527317918935185
real_vs_real,helium_levels_raw_canonical.csv,unknown,planck_TT_canonical.csv,unknown,-0.05512722449209814
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_bkg2c14_1_bkg_hit_canonical.csv,unknown,0.1365235257855603
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_bkg2c14_1_bkg_phi_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_bkg2c14_1_bkg_theta_canonical.csv,unknown,0.0004617874339502551
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_bkg2c14_1_bkgdr_hit_canonical.csv,unknown,-0.00021547874066157367
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_bkg2c14_1_bkgdr_phi_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_bkg2c14_1_bkgdr_theta_canonical.csv,unknown,-0.00021547874066157367
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_bkg2doubleC14_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_bkg2fiveC14_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_bkg2fourC14_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_bkg2singleC14_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_bkg2tripleC14_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_deepL_Graph_1_canonical.csv,unknown,0.12823924887345844
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_deepL_Graph_2_canonical.csv,unknown,-0.22511707108868548
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_deepL_Graph_3_canonical.csv,unknown,0.13180358348400825
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_deepL_Graph_4_canonical.csv,unknown,0.13133252951421903
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_deepL_h_SigSB_significance_0_1_canonical.csv,unknown,-0.2928026913826854
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_deepL_h_SigSB_significance_1_1_canonical.csv,unknown,-0.22763726158046482
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_deepL_h_SigSB_significance_2_1_canonical.csv,unknown,0.0006907576368815543
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_deepL_h_SigSB_significance_3_1_canonical.csv,unknown,0.1366335481830195
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_deepL_hBkgeff_1_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_deepL_hBkgRejective_1_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_deepL_hSigeff_1_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_deepL_hSigeff_purity_1_canonical.csv,unknown,0.0006907576368815543
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_deepL_hSigpur_1_canonical.csv,unknown,0.1366335481830195
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_deepL_hSigSB_1_canonical.csv,unknown,-0.22763726158046482
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_deepL_hSigSB_ratio_0_1_canonical.csv,unknown,-0.2928026913826854
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_deepL_hSigSB_ratio_1_1_canonical.csv,unknown,-0.2928026913826854
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_deepL_hSigSB_ratio_2_1_canonical.csv,unknown,-0.2928026913826854
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_deepL_hSigSB_ratio_3_1_canonical.csv,unknown,-0.2928026913826854
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_deepL_MVA_BDTG_rejBvsS_1_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_deepL_test_B_1_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_deepL_test_S_1_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_deepL_train_B_1_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_deepL_train_S_1_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_Fib_Phi_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_Fib_Theta_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_Fib_X_canonical.csv,unknown,0.0015746875133991211
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_Fib_Y_canonical.csv,unknown,0.0015746875133991211
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_Fib_Z_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_sig2pp_1_sig_hit_canonical.csv,unknown,0.13651861742092555
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_sig2pp_1_sig_phi_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_sig2pp_1_sig_theta_canonical.csv,unknown,0.0003850831068524044
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_sig2pp_1_sigdr_hit_canonical.csv,unknown,-1.8967965880146236e-05
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_sig2pp_1_sigdr_phi_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_sig2pp_1_sigdr_theta_canonical.csv,unknown,-1.8967965880146236e-05
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_sig2pp_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_TMVA_Bkg_Test_1_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_TMVA_Bkg_Train_1_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_TMVA_h_SigSB_0_1_canonical.csv,unknown,0.1366372930257471
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_TMVA_h_SigSB_1_1_canonical.csv,unknown,0.1366372930257471
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_TMVA_h_SigSB_2_1_canonical.csv,unknown,0.1366372930257471
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_TMVA_h_SigSB_3_1_canonical.csv,unknown,0.1366372930257471
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_TMVA_hBkgrejec_1_canonical.csv,unknown,-0.2928100988504254
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_TMVA_hSigeff_1_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_TMVA_hSigeff_purity_1_canonical.csv,unknown,0.0006952846541260609
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_TMVA_hSigpur_1_canonical.csv,unknown,-0.22763606644291456
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_TMVA_hSigSB_0_1_canonical.csv,unknown,-0.2928026913826854
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_TMVA_hSigSB_1_1_canonical.csv,unknown,-0.2928026913826854
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_TMVA_hSigSB_1_canonical.csv,unknown,0.1366372930257471
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_TMVA_hSigSB_2_1_canonical.csv,unknown,-0.2928026913826854
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_TMVA_hSigSB_3_1_canonical.csv,unknown,-0.2928026913826854
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_TMVA_MVA_BDT_rejBvsS_1_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_TMVA_MVA_BDTD_rejBvsS_1_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_TMVA_MVA_BDTG_rejBvsS_1_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_TMVA_MVA_LikelihoodD_rejBvsS_1_canonical.csv,unknown,-0.2928086168575701
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_TMVA_Sig_Test_1_canonical.csv,unknown,-0.29281121018700096
real_vs_real,helium_levels_raw_canonical.csv,unknown,L_TMVA_Sig_Train_1_canonical.csv,unknown,-0.2928026913826854
real_vs_real,helium_levels_raw_canonical.csv,unknown,protein_population_canonical.csv,unknown,-0.2928100988504254
real_vs_real,planck_EE_canonical.csv,unknown,helium_II_levels_raw_canonical.csv,unknown,-0.07814138812623776
real_vs_real,planck_EE_canonical.csv,unknown,helium_levels_raw_canonical.csv,unknown,-0.07810770326573697
real_vs_real,planck_EE_canonical.csv,unknown,planck_EE_canonical.csv,unknown,1.0000000000000002
real_vs_real,planck_EE_canonical.csv,unknown,planck_TE_canonical.csv,unknown,0.9321597256511109
real_vs_real,planck_EE_canonical.csv,unknown,planck_TT_canonical.csv,unknown,0.9967559197386663
real_vs_real,planck_EE_canonical.csv,unknown,L_bkg2c14_1_bkg_hit_canonical.csv,unknown,-0.21381059090289029
real_vs_real,planck_EE_canonical.csv,unknown,L_bkg2c14_1_bkg_phi_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_bkg2c14_1_bkg_theta_canonical.csv,unknown,-0.20993366847361508
real_vs_real,planck_EE_canonical.csv,unknown,L_bkg2c14_1_bkgdr_hit_canonical.csv,unknown,-0.21016306310120966
real_vs_real,planck_EE_canonical.csv,unknown,L_bkg2c14_1_bkgdr_phi_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_bkg2c14_1_bkgdr_theta_canonical.csv,unknown,-0.21016306310120966
real_vs_real,planck_EE_canonical.csv,unknown,L_bkg2doubleC14_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_bkg2fiveC14_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_bkg2fourC14_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_bkg2singleC14_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_bkg2tripleC14_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_deepL_Graph_1_canonical.csv,unknown,-0.2231603935035306
real_vs_real,planck_EE_canonical.csv,unknown,L_deepL_Graph_2_canonical.csv,unknown,-0.1590616183384319
real_vs_real,planck_EE_canonical.csv,unknown,L_deepL_Graph_3_canonical.csv,unknown,-0.21918296108514174
real_vs_real,planck_EE_canonical.csv,unknown,L_deepL_Graph_4_canonical.csv,unknown,-0.21971249734887946
real_vs_real,planck_EE_canonical.csv,unknown,L_deepL_h_SigSB_significance_0_1_canonical.csv,unknown,-0.16290505629580637
real_vs_real,planck_EE_canonical.csv,unknown,L_deepL_h_SigSB_significance_1_1_canonical.csv,unknown,-0.16051032325463274
real_vs_real,planck_EE_canonical.csv,unknown,L_deepL_h_SigSB_significance_2_1_canonical.csv,unknown,-0.20985637752178524
real_vs_real,planck_EE_canonical.csv,unknown,L_deepL_h_SigSB_significance_3_1_canonical.csv,unknown,-0.21368390417859617
real_vs_real,planck_EE_canonical.csv,unknown,L_deepL_hBkgeff_1_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_deepL_hBkgRejective_1_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_deepL_hSigeff_1_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_deepL_hSigeff_purity_1_canonical.csv,unknown,-0.20985637752178524
real_vs_real,planck_EE_canonical.csv,unknown,L_deepL_hSigpur_1_canonical.csv,unknown,-0.21368390417859617
real_vs_real,planck_EE_canonical.csv,unknown,L_deepL_hSigSB_1_canonical.csv,unknown,-0.16051032325463274
real_vs_real,planck_EE_canonical.csv,unknown,L_deepL_hSigSB_ratio_0_1_canonical.csv,unknown,-0.16290505629580637
real_vs_real,planck_EE_canonical.csv,unknown,L_deepL_hSigSB_ratio_1_1_canonical.csv,unknown,-0.16290505629580637
real_vs_real,planck_EE_canonical.csv,unknown,L_deepL_hSigSB_ratio_2_1_canonical.csv,unknown,-0.16290505629580637
real_vs_real,planck_EE_canonical.csv,unknown,L_deepL_hSigSB_ratio_3_1_canonical.csv,unknown,-0.16290505629580637
real_vs_real,planck_EE_canonical.csv,unknown,L_deepL_MVA_BDTG_rejBvsS_1_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_deepL_test_B_1_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_deepL_test_S_1_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_deepL_train_B_1_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_deepL_train_S_1_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_Fib_Phi_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_Fib_Theta_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_Fib_X_canonical.csv,unknown,-0.2095565651414717
real_vs_real,planck_EE_canonical.csv,unknown,L_Fib_Y_canonical.csv,unknown,-0.2095565651414717
real_vs_real,planck_EE_canonical.csv,unknown,L_Fib_Z_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_sig2pp_1_sig_hit_canonical.csv,unknown,-0.21381624114286688
real_vs_real,planck_EE_canonical.csv,unknown,L_sig2pp_1_sig_phi_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_sig2pp_1_sig_theta_canonical.csv,unknown,-0.20995963951947888
real_vs_real,planck_EE_canonical.csv,unknown,L_sig2pp_1_sigdr_hit_canonical.csv,unknown,-0.21009670356963822
real_vs_real,planck_EE_canonical.csv,unknown,L_sig2pp_1_sigdr_phi_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_sig2pp_1_sigdr_theta_canonical.csv,unknown,-0.21009670356963822
real_vs_real,planck_EE_canonical.csv,unknown,L_sig2pp_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_TMVA_Bkg_Test_1_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_TMVA_Bkg_Train_1_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_TMVA_h_SigSB_0_1_canonical.csv,unknown,-0.21367959095179406
real_vs_real,planck_EE_canonical.csv,unknown,L_TMVA_h_SigSB_1_1_canonical.csv,unknown,-0.21367959095179406
real_vs_real,planck_EE_canonical.csv,unknown,L_TMVA_h_SigSB_2_1_canonical.csv,unknown,-0.21367959095179406
real_vs_real,planck_EE_canonical.csv,unknown,L_TMVA_h_SigSB_3_1_canonical.csv,unknown,-0.21367959095179406
real_vs_real,planck_EE_canonical.csv,unknown,L_TMVA_hBkgrejec_1_canonical.csv,unknown,-0.16290461768394351
real_vs_real,planck_EE_canonical.csv,unknown,L_TMVA_hSigeff_1_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_TMVA_hSigeff_purity_1_canonical.csv,unknown,-0.2098546613245552
real_vs_real,planck_EE_canonical.csv,unknown,L_TMVA_hSigpur_1_canonical.csv,unknown,-0.16050963662980058
real_vs_real,planck_EE_canonical.csv,unknown,L_TMVA_hSigSB_0_1_canonical.csv,unknown,-0.16290505629580637
real_vs_real,planck_EE_canonical.csv,unknown,L_TMVA_hSigSB_1_1_canonical.csv,unknown,-0.16290505629580637
real_vs_real,planck_EE_canonical.csv,unknown,L_TMVA_hSigSB_1_canonical.csv,unknown,-0.21367959095179406
real_vs_real,planck_EE_canonical.csv,unknown,L_TMVA_hSigSB_2_1_canonical.csv,unknown,-0.16290505629580637
real_vs_real,planck_EE_canonical.csv,unknown,L_TMVA_hSigSB_3_1_canonical.csv,unknown,-0.16290505629580637
real_vs_real,planck_EE_canonical.csv,unknown,L_TMVA_MVA_BDT_rejBvsS_1_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_TMVA_MVA_BDTD_rejBvsS_1_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_TMVA_MVA_BDTG_rejBvsS_1_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_TMVA_MVA_LikelihoodD_rejBvsS_1_canonical.csv,unknown,-0.1629047054367917
real_vs_real,planck_EE_canonical.csv,unknown,L_TMVA_Sig_Test_1_canonical.csv,unknown,-0.162904551878368
real_vs_real,planck_EE_canonical.csv,unknown,L_TMVA_Sig_Train_1_canonical.csv,unknown,-0.16290505629580637
real_vs_real,planck_EE_canonical.csv,unknown,protein_population_canonical.csv,unknown,-0.16290461768394351
real_vs_real,planck_TE_canonical.csv,unknown,helium_II_levels_raw_canonical.csv,unknown,-0.18545320452971975
real_vs_real,planck_TE_canonical.csv,unknown,helium_levels_raw_canonical.csv,unknown,-0.18527317918935185
real_vs_real,planck_TE_canonical.csv,unknown,planck_EE_canonical.csv,unknown,0.9321597256511109
