source_id,source_url,arxiv_id,doi,publication_url,source_location,row_provenance,beta,lattice_spacing_fm,quark_sep_lattice_units,quark_sep_fm,statistics,data_status,notes
Baker2024_flux_tube_full_QCD,https://arxiv.org/abs/2409.20168,2409.20168,10.1140/epjc/s10052-024-13725-2,https://link.springer.com/article/10.1140/epjc/s10052-024-13725-2,Simulation-setup table / data summary in arXiv:2409.20168; pointwise fields still pending,reported_setup_row_not_pointwise_profile,6.5824,0.126658,7,0.886605,2667,reported_table_1,Full-QCD flux-tube simulation setup row; pointwise field profile values still need extraction/digitization
Baker2024_flux_tube_full_QCD,https://arxiv.org/abs/2409.20168,2409.20168,10.1140/epjc/s10052-024-13725-2,https://link.springer.com/article/10.1140/epjc/s10052-024-13725-2,Simulation-setup table / data summary in arXiv:2409.20168; pointwise fields still pending,reported_setup_row_not_pointwise_profile,6.3942,0.15203,6,0.912182,3000,reported_table_1,Full-QCD flux-tube simulation setup row; pointwise field profile values still need extraction/digitization
Baker2024_flux_tube_full_QCD,https://arxiv.org/abs/2409.20168,2409.20168,10.1140/epjc/s10052-024-13725-2,https://link.springer.com/article/10.1140/epjc/s10052-024-13725-2,Simulation-setup table / data summary in arXiv:2409.20168; pointwise fields still pending,reported_setup_row_not_pointwise_profile,6.885,0.0949777,10,0.949777,779,reported_table_1,Full-QCD flux-tube simulation setup row; pointwise field profile values still need extraction/digitization
Baker2024_flux_tube_full_QCD,https://arxiv.org/abs/2409.20168,2409.20168,10.1140/epjc/s10052-024-13725-2,https://link.springer.com/article/10.1140/epjc/s10052-024-13725-2,Simulation-setup table / data summary in arXiv:2409.20168; pointwise fields still pending,reported_setup_row_not_pointwise_profile,7.158,0.0738309,13,0.959801,10183,reported_table_1,Full-QCD flux-tube simulation setup row; pointwise field profile values still need extraction/digitization
Baker2024_flux_tube_full_QCD,https://arxiv.org/abs/2409.20168,2409.20168,10.1140/epjc/s10052-024-13725-2,https://link.springer.com/article/10.1140/epjc/s10052-024-13725-2,Simulation-setup table / data summary in arXiv:2409.20168; pointwise fields still pending,reported_setup_row_not_pointwise_profile,6.445,0.144692,7,1.01285,3330,reported_table_1,Full-QCD flux-tube simulation setup row; pointwise field profile values still need extraction/digitization
Baker2024_flux_tube_full_QCD,https://arxiv.org/abs/2409.20168,2409.20168,10.1140/epjc/s10052-024-13725-2,https://link.springer.com/article/10.1140/epjc/s10052-024-13725-2,Simulation-setup table / data summary in arXiv:2409.20168; pointwise fields still pending,reported_setup_row_not_pointwise_profile,6.5824,0.126658,8,1.01326,2666,reported_table_1,Full-QCD flux-tube simulation setup row; pointwise field profile values still need extraction/digitization
Baker2024_flux_tube_full_QCD,https://arxiv.org/abs/2409.20168,2409.20168,10.1140/epjc/s10052-024-13725-2,https://link.springer.com/article/10.1140/epjc/s10052-024-13725-2,Simulation-setup table / data summary in arXiv:2409.20168; pointwise fields still pending,reported_setup_row_not_pointwise_profile,7.158,0.0738309,14,1.03363,2107,reported_table_1,Full-QCD flux-tube simulation setup row; pointwise field profile values still need extraction/digitization
Baker2024_flux_tube_full_QCD,https://arxiv.org/abs/2409.20168,2409.20168,10.1140/epjc/s10052-024-13725-2,https://link.springer.com/article/10.1140/epjc/s10052-024-13725-2,Simulation-setup table / data summary in arXiv:2409.20168; pointwise fields still pending,reported_setup_row_not_pointwise_profile,6.25765,0.173715,6,1.04229,3549,reported_table_1,Full-QCD flux-tube simulation setup row; pointwise field profile values still need extraction/digitization
Baker2024_flux_tube_full_QCD,https://arxiv.org/abs/2409.20168,2409.20168,10.1140/epjc/s10052-024-13725-2,https://link.springer.com/article/10.1140/epjc/s10052-024-13725-2,Simulation-setup table / data summary in arXiv:2409.20168; pointwise fields still pending,reported_setup_row_not_pointwise_profile,6.885,0.0949777,11,1.04475,4408,reported_table_1,Full-QCD flux-tube simulation setup row; pointwise field profile values still need extraction/digitization
Baker2024_flux_tube_full_QCD,https://arxiv.org/abs/2409.20168,2409.20168,10.1140/epjc/s10052-024-13725-2,https://link.springer.com/article/10.1140/epjc/s10052-024-13725-2,Simulation-setup table / data summary in arXiv:2409.20168; pointwise fields still pending,reported_setup_row_not_pointwise_profile,6.3942,0.15203,7,1.06421,3000,reported_table_1,Full-QCD flux-tube simulation setup row; pointwise field profile values still need extraction/digitization
Baker2024_flux_tube_full_QCD,https://arxiv.org/abs/2409.20168,2409.20168,10.1140/epjc/s10052-024-13725-2,https://link.springer.com/article/10.1140/epjc/s10052-024-13725-2,Simulation-setup table / data summary in arXiv:2409.20168; pointwise fields still pending,reported_setup_row_not_pointwise_profile,6.33727,0.160714,7,1.125,3133,reported_table_1,Full-QCD flux-tube simulation setup row; pointwise field profile values still need extraction/digitization
Baker2024_flux_tube_full_QCD,https://arxiv.org/abs/2409.20168,2409.20168,10.1140/epjc/s10052-024-13725-2,https://link.springer.com/article/10.1140/epjc/s10052-024-13725-2,Simulation-setup table / data summary in arXiv:2409.20168; pointwise fields still pending,reported_setup_row_not_pointwise_profile,6.885,0.0949777,12,1.13973,4409,reported_table_1,Full-QCD flux-tube simulation setup row; pointwise field profile values still need extraction/digitization
Baker2024_flux_tube_full_QCD,https://arxiv.org/abs/2409.20168,2409.20168,10.1140/epjc/s10052-024-13725-2,https://link.springer.com/article/10.1140/epjc/s10052-024-13725-2,Simulation-setup table / data summary in arXiv:2409.20168; pointwise fields still pending,reported_setup_row_not_pointwise_profile,6.885,0.0949777,12,1.13973,769,reported_table_1,Full-QCD flux-tube simulation setup row; pointwise field profile values still need extraction/digitization
Baker2024_flux_tube_full_QCD,https://arxiv.org/abs/2409.20168,2409.20168,10.1140/epjc/s10052-024-13725-2,https://link.springer.com/article/10.1140/epjc/s10052-024-13725-2,Simulation-setup table / data summary in arXiv:2409.20168; pointwise fields still pending,reported_setup_row_not_pointwise_profile,6.5824,0.126658,9,1.13992,2667,reported_table_1,Full-QCD flux-tube simulation setup row; pointwise field profile values still need extraction/digitization
Baker2024_flux_tube_full_QCD,https://arxiv.org/abs/2409.20168,2409.20168,10.1140/epjc/s10052-024-13725-2,https://link.springer.com/article/10.1140/epjc/s10052-024-13725-2,Simulation-setup table / data summary in arXiv:2409.20168; pointwise fields still pending,reported_setup_row_not_pointwise_profile,6.314762,0.164286,7,1.15,3651,reported_table_1,Full-QCD flux-tube simulation setup row; pointwise field profile values still need extraction/digitization
Baker2024_flux_tube_full_QCD,https://arxiv.org/abs/2409.20168,2409.20168,10.1140/epjc/s10052-024-13725-2,https://link.springer.com/article/10.1140/epjc/s10052-024-13725-2,Simulation-setup table / data summary in arXiv:2409.20168; pointwise fields still pending,reported_setup_row_not_pointwise_profile,6.445,0.144692,8,1.157536,3330,reported_table_1,Full-QCD flux-tube simulation setup row; pointwise field profile values still need extraction/digitization
Baker2024_flux_tube_full_QCD,https://arxiv.org/abs/2409.20168,2409.20168,10.1140/epjc/s10052-024-13725-2,https://link.springer.com/article/10.1140/epjc/s10052-024-13725-2,Simulation-setup table / data summary in arXiv:2409.20168; pointwise fields still pending,reported_setup_row_not_pointwise_profile,6.28581,0.168999,7,1.18299,3148,reported_table_1,Full-QCD flux-tube simulation setup row; pointwise field profile values still need extraction/digitization
Baker2024_flux_tube_full_QCD,https://arxiv.org/abs/2409.20168,2409.20168,10.1140/epjc/s10052-024-13725-2,https://link.springer.com/article/10.1140/epjc/s10052-024-13725-2,Simulation-setup table / data summary in arXiv:2409.20168; pointwise fields still pending,reported_setup_row_not_pointwise_profile,6.25765,0.173715,7,1.216,3546,reported_table_1,Full-QCD flux-tube simulation setup row; pointwise field profile values still need extraction/digitization
Baker2024_flux_tube_full_QCD,https://arxiv.org/abs/2409.20168,2409.20168,10.1140/epjc/s10052-024-13725-2,https://link.springer.com/article/10.1140/epjc/s10052-024-13725-2,Simulation-setup table / data summary in arXiv:2409.20168; pointwise fields still pending,reported_setup_row_not_pointwise_profile,6.3942,0.15203,8,1.21624,3000,reported_table_1,Full-QCD flux-tube simulation setup row; pointwise field profile values still need extraction/digitization
Baker2024_flux_tube_full_QCD,https://arxiv.org/abs/2409.20168,2409.20168,10.1140/epjc/s10052-024-13725-2,https://link.springer.com/article/10.1140/epjc/s10052-024-13725-2,Simulation-setup table / data summary in arXiv:2409.20168; pointwise fields still pending,reported_setup_row_not_pointwise_profile,6.885,0.0949777,13,1.23471,4409,reported_table_1,Full-QCD flux-tube simulation setup row; pointwise field profile values still need extraction/digitization
Baker2024_flux_tube_full_QCD,https://arxiv.org/abs/2409.20168,2409.20168,10.1140/epjc/s10052-024-13725-2,https://link.springer.com/article/10.1140/epjc/s10052-024-13725-2,Simulation-setup table / data summary in arXiv:2409.20168; pointwise fields still pending,reported_setup_row_not_pointwise_profile,6.5824,0.126658,10,1.26658,2667,reported_table_1,Full-QCD flux-tube simulation setup row; pointwise field profile values still need extraction/digitization
Baker2024_flux_tube_full_QCD,https://arxiv.org/abs/2409.20168,2409.20168,10.1140/epjc/s10052-024-13725-2,https://link.springer.com/article/10.1140/epjc/s10052-024-13725-2,Simulation-setup table / data summary in arXiv:2409.20168; pointwise fields still pending,reported_setup_row_not_pointwise_profile,6.3942,0.15203,9,1.36827,3000,reported_table_1,Full-QCD flux-tube simulation setup row; pointwise field profile values still need extraction/digitization
