ladder,domain,kappa,epsilon,nu_V,vuln_count,inv,rho,Ak
phase3B_expanded_transition_ladder_external_final_count,molecular,0.307029,0.30702906,18,34,17.0945,0.949694,0.780500
phase3B_expanded_transition_ladder_external_final_count,molecular,0.345511,0.34551073,18,34,17.0440,0.946889,0.785000
phase3B_expanded_transition_ladder_external_final_count,molecular,0.388816,0.38881552,18,34,17.0405,0.946694,0.783500
phase3B_expanded_transition_ladder_external_final_count,molecular,0.437548,0.43754794,18,34,17.0760,0.948667,0.795000
phase3B_expanded_transition_ladder_external_final_count,molecular,0.492388,0.49238826,18,34,17.0370,0.946500,0.789000
phase3B_expanded_transition_ladder_external_final_count,molecular,0.554102,0.55410203,19,37,17.0130,0.895421,0.909500
phase3B_expanded_transition_ladder_external_final_count,molecular,0.623551,0.62355073,19,37,17.0400,0.896842,0.913500
phase3B_expanded_transition_ladder_external_final_count,molecular,0.701704,0.70170383,19,37,17.1145,0.900763,0.911000
phase3B_expanded_transition_ladder_external_final_count,molecular,0.789652,0.78965229,19,37,17.2110,0.905842,0.893000
phase3B_expanded_transition_ladder_external_final_count,molecular,0.888624,0.88862382,19,37,17.2875,0.909868,0.895500
phase3B_expanded_transition_ladder_external_final_count,molecular,1.000000,1.00000000,19,37,17.3875,0.915132,0.881500
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.010000,0.01000000,18,36,17.9910,0.999500,0.620000
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.011253,0.01125336,18,36,18.0315,1.001750,0.605000
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.012664,0.01266380,18,36,17.9110,0.995056,0.629000
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.014251,0.01425103,18,36,17.9840,0.999111,0.611500
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.016037,0.01603719,18,36,17.9680,0.998222,0.611000
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.018047,0.01804722,18,36,18.0045,1.000250,0.603500
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.020309,0.02030918,18,36,17.9535,0.997417,0.616500
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.022855,0.02285464,18,36,18.0530,1.002944,0.601000
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.025719,0.02571914,18,36,18.0215,1.001194,0.598500
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.028943,0.02894266,18,36,17.9605,0.997806,0.609500
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.032570,0.03257021,18,36,17.9895,0.999417,0.607000
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.036652,0.03665241,18,36,18.0790,1.004389,0.596000
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.041246,0.04124626,18,36,18.0545,1.003028,0.599000
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.046416,0.04641589,18,36,17.9945,0.999694,0.604500
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.052233,0.05223345,18,36,18.0765,1.004250,0.598500
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.058780,0.05878016,18,36,17.9355,0.996417,0.615000
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.066147,0.06614741,18,36,17.9430,0.996833,0.618500
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.074438,0.07443803,18,36,17.9485,0.997139,0.611500
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.083768,0.08376776,18,36,18.0375,1.002083,0.603500
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.094267,0.09426685,18,36,18.0245,1.001361,0.604500
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.106082,0.10608184,18,36,18.0590,1.003278,0.594000
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.119378,0.11937766,18,36,17.9725,0.998472,0.610500
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.134340,0.13433993,18,36,17.9975,0.999861,0.606500
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.151178,0.15117751,18,36,17.9770,0.998722,0.608500
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.170125,0.17012543,18,36,18.0160,1.000889,0.605000
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.191448,0.19144820,18,36,17.9405,0.996694,0.613500
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.215443,0.21544347,18,36,17.9840,0.999111,0.608000
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.242446,0.24244620,18,36,18.0115,1.000639,0.608000
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.272833,0.27283334,18,36,18.0265,1.001472,0.599000
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.307029,0.30702906,18,36,18.0035,1.000194,0.618000
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.345511,0.34551073,18,36,18.0070,1.000389,0.610000
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.388816,0.38881552,18,36,18.0100,1.000556,0.608000
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.437548,0.43754794,18,36,18.0310,1.001722,0.597000
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.492388,0.49238826,18,36,17.9750,0.998611,0.619000
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.554102,0.55410203,19,37,17.9625,0.945395,0.803500
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.623551,0.62355073,19,37,18.0050,0.947632,0.793500
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.701704,0.70170383,19,37,18.0050,0.947632,0.789000
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.789652,0.78965229,19,37,18.0975,0.952500,0.780000
phase3B_expanded_transition_ladder_external_initial_count,molecular,0.888624,0.88862382,19,37,18.0765,0.951395,0.786000
phase3B_expanded_transition_ladder_external_initial_count,molecular,1.000000,1.00000000,19,37,18.1405,0.954763,0.782500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.010000,0.01000000,19,35,17.5735,0.924921,0.857500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.011253,0.01125336,19,35,17.4950,0.920789,0.870500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.012664,0.01266380,19,35,17.5180,0.922000,0.855500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.014251,0.01425103,19,35,17.4920,0.920632,0.863000
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.016037,0.01603719,19,35,17.4870,0.920368,0.865000
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.018047,0.01804722,19,35,17.4385,0.917816,0.878500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.020309,0.02030918,19,35,17.4975,0.920921,0.863000
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.022855,0.02285464,19,35,17.5480,0.923579,0.862500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.025719,0.02571914,19,35,17.4805,0.920026,0.860500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.028943,0.02894266,19,35,17.4920,0.920632,0.864500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.032570,0.03257021,19,35,17.4710,0.919526,0.867500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.036652,0.03665241,19,35,17.5155,0.921868,0.859500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.041246,0.04124626,19,35,17.4745,0.919711,0.868500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.046416,0.04641589,19,35,17.5190,0.922053,0.857500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.052233,0.05223345,19,35,17.4970,0.920895,0.857500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.058780,0.05878016,19,35,17.5075,0.921447,0.869000
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.066147,0.06614741,19,35,17.5885,0.925711,0.849000
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.074438,0.07443803,19,35,17.4630,0.919105,0.855000
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.083768,0.08376776,19,35,17.4640,0.919158,0.855500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.094267,0.09426685,19,35,17.4725,0.919605,0.877500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.106082,0.10608184,19,35,17.5890,0.925737,0.849000
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.119378,0.11937766,19,35,17.5140,0.921789,0.860500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.134340,0.13433993,19,35,17.4700,0.919474,0.865000
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.151178,0.15117751,19,35,17.5600,0.924211,0.857000
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.170125,0.17012543,19,35,17.5380,0.923053,0.864500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.191448,0.19144820,19,35,17.5525,0.923816,0.850000
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.215443,0.21544347,19,35,17.4985,0.920974,0.872500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.242446,0.24244620,19,35,17.4850,0.920263,0.874500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.272833,0.27283334,19,35,17.5355,0.922921,0.870500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.307029,0.30702906,19,35,17.5175,0.921974,0.846500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.345511,0.34551073,19,35,17.4795,0.919974,0.865500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.388816,0.38881552,19,35,17.5550,0.923947,0.853000
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.437548,0.43754794,19,35,17.4675,0.919342,0.859000
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.492388,0.49238826,19,35,17.4570,0.918789,0.864500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.554102,0.55410203,19,37,17.5170,0.921947,0.862000
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.623551,0.62355073,19,37,17.5595,0.924184,0.858500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.701704,0.70170383,19,37,17.5655,0.924500,0.865000
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.789652,0.78965229,19,37,17.6705,0.930026,0.844500
phase3B_expanded_transition_ladder_externalization_delta,unknown,0.888624,0.88862382,19,37,17.7810,0.935842,0.836000
phase3B_expanded_transition_ladder_externalization_delta,unknown,1.000000,1.00000000,19,37,17.7835,0.935974,0.843500
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.010000,0.01000000,19,36,17.9570,0.945105,0.808500
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.011253,0.01125336,19,36,17.9885,0.946763,0.812500
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.012664,0.01266380,19,36,17.9430,0.944368,0.795000
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.014251,0.01425103,19,36,17.9180,0.943053,0.816000
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.016037,0.01603719,19,36,17.9935,0.947026,0.794000
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.018047,0.01804722,19,36,17.9345,0.943921,0.813500
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.020309,0.02030918,19,36,18.0105,0.947921,0.797500
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.022855,0.02285464,19,36,17.9540,0.944947,0.812500
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.025719,0.02571914,19,36,17.9795,0.946289,0.799000
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.028943,0.02894266,19,36,17.9875,0.946711,0.790000
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.032570,0.03257021,19,36,18.0450,0.949737,0.790500
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.036652,0.03665241,19,36,17.9145,0.942868,0.801000
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.041246,0.04124626,19,36,17.9655,0.945553,0.804500
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.046416,0.04641589,19,36,18.0195,0.948395,0.786500
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.052233,0.05223345,19,36,18.0425,0.949605,0.786000
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.058780,0.05878016,19,36,17.9305,0.943711,0.805000
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.066147,0.06614741,19,36,18.0340,0.949158,0.805000
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.074438,0.07443803,19,36,18.0095,0.947868,0.789000
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.083768,0.08376776,19,36,17.9590,0.945211,0.797500
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.094267,0.09426685,19,36,17.9435,0.944395,0.799500
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.106082,0.10608184,19,36,18.0930,0.952263,0.781500
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.119378,0.11937766,19,36,17.9450,0.944474,0.805500
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.134340,0.13433993,19,36,17.9610,0.945316,0.805500
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.151178,0.15117751,19,36,18.0135,0.948079,0.795500
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.170125,0.17012543,19,36,18.0510,0.950053,0.791000
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.191448,0.19144820,19,36,18.0415,0.949553,0.793000
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.215443,0.21544347,19,36,17.9230,0.943316,0.804000
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.242446,0.24244620,19,36,18.0370,0.949316,0.796500
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.272833,0.27283334,19,36,18.0035,0.947553,0.804000
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.307029,0.30702906,19,36,18.0155,0.948184,0.798500
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.345511,0.34551073,19,36,17.9880,0.946737,0.796500
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.388816,0.38881552,19,36,18.0580,0.950421,0.788500
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.437548,0.43754794,19,36,17.9810,0.946368,0.796500
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.492388,0.49238826,19,36,17.9600,0.945263,0.784500
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.554102,0.55410203,19,37,17.9945,0.947079,0.797000
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.623551,0.62355073,19,37,18.0250,0.948684,0.802000
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.701704,0.70170383,19,37,18.0320,0.949053,0.783000
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.789652,0.78965229,19,37,18.1325,0.954342,0.769000
phase3B_expanded_transition_ladder_final_multiplicity,unknown,0.888624,0.88862382,19,37,18.0760,0.951368,0.798000
phase3B_expanded_transition_ladder_final_multiplicity,unknown,1.000000,1.00000000,19,37,18.1055,0.952921,0.775500
