ladder,domain,kappa,epsilon,nu_V,vuln_count,inv,rho,Ak
BCD,molecular,0.789652,0.19741307,13,25,9.8780,0.759846,0.992000
BCD,molecular,0.888624,0.22215595,13,25,10.1615,0.781654,0.988000
BCD,molecular,1.000000,0.25000000,13,25,10.2850,0.791154,0.984500
BCD,molecular,0.010000,0.01000000,10,19,9.5200,0.952000,0.746500
BCD,molecular,0.011253,0.01125336,10,19,9.4430,0.944300,0.775500
BCD,molecular,0.012664,0.01266380,10,19,9.4915,0.949150,0.761500
BCD,molecular,0.014251,0.01425103,10,19,9.5575,0.955750,0.748000
BCD,molecular,0.016037,0.01603719,10,19,9.5255,0.952550,0.767000
BCD,molecular,0.018047,0.01804722,10,19,9.5310,0.953100,0.759000
BCD,molecular,0.020309,0.02030918,10,19,9.5035,0.950350,0.769500
BCD,molecular,0.022855,0.02285464,10,19,9.4830,0.948300,0.762500
BCD,molecular,0.025719,0.02571914,10,19,9.4805,0.948050,0.767000
BCD,molecular,0.028943,0.02894266,10,19,9.5275,0.952750,0.757500
BCD,molecular,0.032570,0.03257021,10,19,9.4980,0.949800,0.761500
BCD,molecular,0.036652,0.03665241,10,19,9.5295,0.952950,0.751500
BCD,molecular,0.041246,0.04124626,10,19,9.4885,0.948850,0.765500
BCD,molecular,0.046416,0.04641589,10,19,9.5300,0.953000,0.769500
BCD,molecular,0.052233,0.05223345,10,19,9.4955,0.949550,0.764000
BCD,molecular,0.058780,0.05878016,10,19,9.5290,0.952900,0.745000
BCD,molecular,0.066147,0.06614741,10,19,9.4605,0.946050,0.767500
BCD,molecular,0.074438,0.07443803,10,19,9.4900,0.949000,0.757000
BCD,molecular,0.083768,0.08376776,10,19,9.4715,0.947150,0.766500
BCD,molecular,0.094267,0.09426685,10,19,9.4645,0.946450,0.763000
BCD,molecular,0.106082,0.10608184,10,19,9.4435,0.944350,0.777000
BCD,molecular,0.119378,0.11937766,10,19,9.4725,0.947250,0.766500
BCD,molecular,0.134340,0.13433993,10,19,9.4945,0.949450,0.752000
BCD,molecular,0.151178,0.15117751,10,19,9.5185,0.951850,0.765500
BCD,molecular,0.170125,0.17012543,10,19,9.5455,0.954550,0.755500
BCD,molecular,0.191448,0.19144820,10,19,9.4675,0.946750,0.774000
BCD,molecular,0.215443,0.21544347,10,19,9.4825,0.948250,0.752500
BCD,molecular,0.242446,0.24244620,10,19,9.5090,0.950900,0.756000
BCD,molecular,0.272833,0.27283334,10,19,9.5115,0.951150,0.765500
BCD,molecular,0.307029,0.30702906,10,19,9.4615,0.946150,0.765000
BCD,molecular,0.345511,0.34551073,10,19,9.5130,0.951300,0.757500
BCD,molecular,0.388816,0.38881552,10,19,9.4260,0.942600,0.775500
BCD,molecular,0.437548,0.43754794,10,19,9.4340,0.943400,0.757000
BCD,molecular,0.492388,0.49238826,10,19,9.4760,0.947600,0.777000
BCD,molecular,0.554102,0.55410203,13,25,9.5435,0.734115,0.998500
BCD,molecular,0.623551,0.62355073,13,25,9.5780,0.736769,0.997000
BCD,molecular,0.701704,0.70170383,13,25,9.7570,0.750538,0.993500
BCD,molecular,0.789652,0.78965229,13,25,9.8880,0.760615,0.991500
BCD,molecular,0.888624,0.88862382,13,25,10.0025,0.769423,0.992000
BCD,molecular,1.000000,1.00000000,13,25,10.2015,0.784731,0.987500
BCD,molecular,0.010000,0.01000000,12,21,10.5160,0.876333,0.903000
BCD,molecular,0.011253,0.01125336,12,21,10.4855,0.873792,0.914500
BCD,molecular,0.012664,0.01266380,12,21,10.4490,0.870750,0.915000
BCD,molecular,0.014251,0.01425103,12,21,10.5245,0.877042,0.907500
BCD,molecular,0.016037,0.01603719,12,21,10.4705,0.872542,0.914000
BCD,molecular,0.018047,0.01804722,12,21,10.5005,0.875042,0.913500
BCD,molecular,0.020309,0.02030918,12,21,10.5030,0.875250,0.917000
BCD,molecular,0.022855,0.02285464,12,21,10.4420,0.870167,0.918500
BCD,molecular,0.025719,0.02571914,12,21,10.5300,0.877500,0.911500
BCD,molecular,0.028943,0.02894266,12,21,10.6070,0.883917,0.897500
BCD,molecular,0.032570,0.03257021,12,21,10.5345,0.877875,0.909000
BCD,molecular,0.036652,0.03665241,12,21,10.5365,0.878042,0.906000
BCD,molecular,0.041246,0.04124626,12,21,10.4670,0.872250,0.917500
BCD,molecular,0.046416,0.04641589,12,21,10.4855,0.873792,0.913500
BCD,molecular,0.052233,0.05223345,12,21,10.4825,0.873542,0.921500
BCD,molecular,0.058780,0.05878016,12,21,10.4765,0.873042,0.912500
BCD,molecular,0.066147,0.06614741,12,21,10.5015,0.875125,0.911500
BCD,molecular,0.074438,0.07443803,12,21,10.4475,0.870625,0.912000
BCD,molecular,0.083768,0.08376776,12,21,10.5120,0.876000,0.910000
BCD,molecular,0.094267,0.09426685,12,21,10.5320,0.877667,0.911000
BCD,molecular,0.106082,0.10608184,12,21,10.4545,0.871208,0.916000
BCD,molecular,0.119378,0.11937766,12,21,10.5625,0.880208,0.905000
BCD,molecular,0.134340,0.13433993,12,21,10.4775,0.873125,0.913000
BCD,molecular,0.151178,0.15117751,12,21,10.4405,0.870042,0.918500
BCD,molecular,0.170125,0.17012543,12,21,10.4800,0.873333,0.911000
BCD,molecular,0.191448,0.19144820,12,21,10.5650,0.880417,0.904500
BCD,molecular,0.215443,0.21544347,12,21,10.5260,0.877167,0.913000
BCD,molecular,0.242446,0.24244620,12,21,10.4505,0.870875,0.912500
BCD,molecular,0.272833,0.27283334,12,21,10.4980,0.874833,0.908000
BCD,molecular,0.307029,0.30702906,12,21,10.5195,0.876625,0.912500
BCD,molecular,0.345511,0.34551073,12,21,10.5355,0.877958,0.906000
BCD,molecular,0.388816,0.38881552,12,21,10.5005,0.875042,0.915000
BCD,molecular,0.437548,0.43754794,12,21,10.5435,0.878625,0.902500
BCD,molecular,0.492388,0.49238826,12,21,10.5005,0.875042,0.911000
BCD,molecular,0.554102,0.55410203,13,25,10.4590,0.804538,0.976000
BCD,molecular,0.623551,0.62355073,13,25,10.6270,0.817462,0.978500
BCD,molecular,0.701704,0.70170383,13,25,10.6470,0.819000,0.971500
BCD,molecular,0.789652,0.78965229,13,25,10.7320,0.825538,0.972500
BCD,molecular,0.888624,0.88862382,13,25,10.9275,0.840577,0.956500
BCD,molecular,1.000000,1.00000000,13,25,10.9930,0.845615,0.951500
BCD,molecular,0.010000,0.01000000,12,21,10.5290,0.877417,0.907000
BCD,molecular,0.011253,0.01125336,12,21,10.5130,0.876083,0.907500
BCD,molecular,0.012664,0.01266380,12,21,10.5010,0.875083,0.919500
BCD,molecular,0.014251,0.01425103,12,21,10.5110,0.875917,0.914500
BCD,molecular,0.016037,0.01603719,12,21,10.4935,0.874458,0.926000
BCD,molecular,0.018047,0.01804722,12,21,10.5305,0.877542,0.908500
BCD,molecular,0.020309,0.02030918,12,21,10.5310,0.877583,0.916000
BCD,molecular,0.022855,0.02285464,12,21,10.4690,0.872417,0.908000
BCD,molecular,0.025719,0.02571914,12,21,10.4715,0.872625,0.919000
BCD,molecular,0.028943,0.02894266,12,21,10.5465,0.878875,0.911500
BCD,molecular,0.032570,0.03257021,12,21,10.4825,0.873542,0.919000
BCD,molecular,0.036652,0.03665241,12,21,10.4740,0.872833,0.913000
BCD,molecular,0.041246,0.04124626,12,21,10.4770,0.873083,0.917000
BCD,molecular,0.046416,0.04641589,12,21,10.5655,0.880458,0.900500
BCD,molecular,0.052233,0.05223345,12,21,10.5325,0.877708,0.901500
BCD,molecular,0.058780,0.05878016,12,21,10.5285,0.877375,0.918500
BCD,molecular,0.066147,0.06614741,12,21,10.5085,0.875708,0.919000
BCD,molecular,0.074438,0.07443803,12,21,10.4890,0.874083,0.913500
BCD,molecular,0.083768,0.08376776,12,21,10.5560,0.879667,0.910000
BCD,molecular,0.094267,0.09426685,12,21,10.5110,0.875917,0.917000
BCD,molecular,0.106082,0.10608184,12,21,10.4950,0.874583,0.919500
BCD,molecular,0.119378,0.11937766,12,21,10.4690,0.872417,0.921500
BCD,molecular,0.134340,0.13433993,12,21,10.5195,0.876625,0.908500
BCD,molecular,0.151178,0.15117751,12,21,10.5050,0.875417,0.909000
BCD,molecular,0.170125,0.17012543,12,21,10.4505,0.870875,0.922000
BCD,molecular,0.191448,0.19144820,12,21,10.5425,0.878542,0.915500
BCD,molecular,0.215443,0.21544347,12,21,10.4885,0.874042,0.913500
BCD,molecular,0.242446,0.24244620,12,21,10.5170,0.876417,0.910000
BCD,molecular,0.272833,0.27283334,12,21,10.5390,0.878250,0.906000
BCD,molecular,0.307029,0.30702906,12,21,10.4910,0.874250,0.922500
BCD,molecular,0.345511,0.34551073,12,21,10.5225,0.876875,0.910500
BCD,molecular,0.388816,0.38881552,12,21,10.5025,0.875208,0.904500
BCD,molecular,0.437548,0.43754794,12,21,10.5535,0.879458,0.907000
BCD,molecular,0.492388,0.49238826,12,21,10.4795,0.873292,0.911500
BCD,molecular,0.554102,0.55410203,13,25,10.4835,0.806423,0.976000
BCD,molecular,0.623551,0.62355073,13,25,10.5405,0.810808,0.975500
BCD,molecular,0.701704,0.70170383,13,25,10.6840,0.821846,0.976500
BCD,molecular,0.789652,0.78965229,13,25,10.8005,0.830808,0.964500
BCD,molecular,0.888624,0.88862382,13,25,10.8995,0.838423,0.963000
BCD,molecular,1.000000,1.00000000,13,25,10.9740,0.844154,0.959500
