null_index,seed,swap_attempts,swap_accepted,mobility_fraction,graph_signature,scale_persistence,time_persistence,stitch_defect,stitch_p90,stitch_max,stitch_n
17,20261922,87245,1338,0.015336122413891914,27b7d2940eee2c7d21f1c0f3317765f9065f04a6f4d77478b2958eb342a1f707,0.3510567482110168,0.5070164863635883,0.21929065389116664,1.0,1.0000000000000002,4846
18,20261923,87245,1332,0.015267350564502263,46c51aa8a9bc1de46600ea88a8d07e90ed4a03754526eb217164a49ed95743b6,0.35118156099184555,0.5068261370726395,0.2216490938440898,1.0,1.0000000000000002,4849
19,20261924,87245,1265,0.014499398246317841,0458d64bd2d4d3126c97cd4738c7ab63531f347e3fba8a49663cbe275d28d173,0.35022466300549177,0.5067944121908147,0.22148311758849645,1.0,1.0000000000000002,4853
20,20261925,87245,1352,0.015496590062467763,d4abb85262c6e7c80876780cfd4b2e0e5a3f26f4050b7918d82aac43f91e8653,0.3509735396904643,0.5067415373877733,0.22100367148812045,1.0,1.0000000000000002,4830
21,20261926,87245,1365,0.015645595736145337,7a673c45b959059f727a913c42a73d214fadd320ba0632296805ab615c54b8a6,0.3506407056082543,0.5066780876241236,0.22384165786469828,1.0,1.0000000000000002,4840
22,20261927,87245,1346,0.015427818213078114,738168d1cec172edc22c465c34ca8c1066aaa7d3604466be6b749d3afb38ee2c,0.35039108004659675,0.5069001617968973,0.22262121649969033,1.0,1.0000000000000002,4850
23,20261928,87245,1387,0.015897759183907387,a4d4369205b8d414e5ddedce61d996904cdf0adbbcbbf694c5bfaafa60cf1d74,0.3512231652521218,0.5064983132937829,0.23043989178531268,1.0,1.0000000000000002,4848
24,20261929,87245,1317,0.015095420941028139,344775ce3d590e6ee1acea4abfd218ede1e607473c0c9ad2193de83b72db6207,0.3504742885671493,0.5066463627422988,0.2219895649371194,1.0,1.0000000000000002,4847
25,20261930,87245,1325,0.015187116740214338,0fca3a54fabcffdeb7ad614eee1d440211e6b37a674f8be855b15f1c3f57cd70,0.35034947578632053,0.5077567336061674,0.22316927052683744,1.0,1.0000000000000002,4855
26,20261931,87245,1386,0.015886297209009113,52974f5b7c3712df0bb84a60e8e0a113d574429c905cec59a5fe214078f13b6a,0.350432684306873,0.5071856857333207,0.22540643625493784,1.0,1.0000000000000002,4852
27,20261932,87245,1362,0.015611209811450514,e802e02b526672118265777f84c7b583c09e9c22b75107822121b39b6d86cc4f,0.350432684306873,0.5061810644755348,0.2245300645611383,1.0,1.0000000000000002,4844
28,20261933,87245,1395,0.015989454983093586,0ea836791aff746ef86e22ee90f00c129924f74a92cbd0724fa56249c467b4c3,0.35022466300549177,0.5058320907754619,0.22318627716559902,1.0,1.0000000000000002,4860
29,20261934,87245,1390,0.015932145108602212,d61c4a796ffbfb6ff18f00cc04b5720d893e7cff1660fd9a0bb0eeae33f0268c,0.3513063737726743,0.507280860378795,0.2273971537754933,1.0,1.0000000000000002,4846
30,20261935,87245,1344,0.015404894263281564,ae7de1a026a1a61bfa9cc2c2cdae146f359f82093f8c5af058f714bb0a493ff9,0.35068230986853055,0.5074606347091357,0.2305500199800853,1.0,1.0000000000000002,4861
31,20261936,87245,1367,0.01566851968594189,386757be5a12ca32989e053f579b4548cbafd143e2a89e31a3f74398cddd0dc2,0.35059910134797806,0.5079047830546831,0.2201208236802935,1.0,1.0000000000000002,4834
32,20261937,87245,1357,0.015553899936959138,b19da2ea4dba98d5e94bc1223503893fdd7b076bf1a5b041a93a5ad0648b60f3,0.350931935430188,0.5071010860484545,0.22080008694191058,1.0,1.0000000000000002,4856
33,20261938,87245,1378,0.015794601409822914,29942c89fa360231ecb7421328d83e91641169175dc251e1cdc9efcc87fc73bc,0.3505574970877018,0.5064454384907416,0.2271773468176908,1.0,1.0000000000000002,4855
34,20261939,87245,1365,0.015645595736145337,8aa66bdc7157742158447b917dfbeb804d7686b62941448b1887182b56b6a7a8,0.34997503744383424,0.5073654600636612,0.224534597011535,1.0,1.0000000000000002,4849
35,20261940,87245,1280,0.014671327869791966,afcc7b5222698683053b7ea0eb6b7263334a43cd16d3cf753a34d42f28d229f1,0.35034947578632053,0.5063608388058755,0.2195832647101669,1.0,1.0000000000000002,4856
36,20261941,87245,1327,0.015210040690010888,d0408f4d19158e413c7931c8a09d50805a3d229feb4bf30cac811cbebbe8891b,0.35076551838908304,0.508052832503199,0.21481132645131004,1.0,1.0000000000000002,4848
37,20261942,87245,1377,0.015783139434924636,274d4bfd27c3833dc5acce317c393a2d856d05ef04753f2608db035333c0b55f,0.35022466300549177,0.50731258526062,0.2271919214090604,1.0,1.0000000000000002,4839
38,20261943,87245,1308,0.014992263166943664,1748181489a456b86d59b4ad30276a8cfa0eda08474a04f5d52c3778f3ab2f98,0.35072391412880677,0.5084758309275298,0.21563913246940009,1.0,1.0000000000000002,4847
39,20261944,87245,1380,0.01581752535961946,6d5fbdf3961eda0fd43185f094ace08f8ec7cfa01d9293f66013dedc02fecc2b,0.3508903311699118,0.5071856857333207,0.2301794507717983,1.0,1.0000000000000002,4854
40,20261945,87245,1355,0.015530975987162588,f73eddb154af0a3bd3aae859158d970f10a34733e3371531e7ff39ca713d4aba,0.35022466300549177,0.5069953364423717,0.2244402583766337,1.0,1.0000000000000002,4847
41,20261946,87245,1392,0.015955069058398764,61e9b27c7ab7e481e68a1779f9ed4fa4d81afa99e9e49e4dbdee698b54ba20a2,0.3504742885671493,0.507587534236435,0.23261854902966722,1.0,1.0000000000000002,4840
42,20261947,87245,1399,0.016035302882686685,a97453791b2eb9a9476da9331bf0d5967dc705736920cbe04c881f3ecdc938bc,0.35076551838908304,0.5068895868362892,0.22985817523510627,1.0,1.0000000000000002,4845
43,20261948,87245,1355,0.015530975987162588,e9eee59cd6e15ca446227c3cbd649a56766d2543e632c75b4dba9d4518e7bb7f,0.3504742885671493,0.5071539608514958,0.21790244873495712,1.0,1.0000000000000002,4833
44,20261949,87245,1460,0.01673448335148146,9ae0984bca16eef3b0d7efcfc833b1c7b04102497bc97ca1588a1553fb0ab80c,0.34980862040272925,0.5075663843152185,0.23040166434497547,1.0,1.0000000000000002,4845
45,20261950,87245,1309,0.01500372514184194,4968153f08f32bad46699852fa4041badddae61c868d3b735123e03bb3607528,0.3510567482110168,0.5065723380180409,0.216083140712323,1.0,1.0000000000000002,4848
46,20261951,87245,1345,0.015416356238179838,ec3bcca37e34b876157974c624178fe59e4901cafd32949811fd43a707c391bf,0.3505574970877018,0.507196260693929,0.21739352620670954,1.0,1.0000000000000002,4840
47,20261952,87245,1409,0.016149922631669436,ea3f07beae26a11f72ea34f2ce5e77049bd88049abbd634ba4e5f0a5f1197346,0.35030787152604426,0.507196260693929,0.2247552670122705,1.0,1.0000000000000002,4849
48,20261953,87245,1417,0.016241618430855635,84e875a4d67a8bc5c084ff271341a7793dd93705c102a3ffcdde7cb02faf7d84,0.35059910134797806,0.5071010860484545,0.22839353031000362,1.0,1.0000000000000002,4853
49,20261954,87245,1308,0.014992263166943664,a0b67468a8688f200e925e7d6346e5cef59dcc1f2fe73c08640b461eb1a09c36,0.3508071226493593,0.5073760350242695,0.22239413200996863,1.0,1.0000000000000002,4863
50,20261955,87245,1342,0.015381970313485014,d27b69766133287d5d43b138446ac266c7a7b75692bd44654559c836c58e0c63,0.35034947578632053,0.5065300381756078,0.22559089316069053,1.0,1.0000000000000002,4863
51,20261956,87245,1333,0.015278812539400539,17fbfbcf22304cc80783570be94425f0639828afba54f10440bffdaaefa2f417,0.34980862040272925,0.5072491354969704,0.21977729691503886,1.0,1.0000000000000002,4861
52,20261957,87245,1305,0.014957877242248839,7685f808142a727a7ec2365eadcb5b9ded8773b52e228cb8da72c9c03afb917b,0.35030787152604426,0.5067098125059484,0.22051034394424524,1.0,1.0000000000000002,4854
53,20261958,87245,1297,0.01486618144306264,316388231b2fb3e98bc5c96c67579c8cc30c7be40fb1605a3bf541c455b0674a,0.35030787152604426,0.5069847614817634,0.2172014510399868,1.0,1.0000000000000002,4843
54,20261959,87245,1412,0.01618430855636426,e41d5debeb50f89478f6c59ea3ebf54e73741de06480c67e7e39526c24717491,0.35068230986853055,0.5076721339213012,0.22998784581685494,1.0,1.0000000000000002,4843
55,20261960,87245,1289,0.01477448564387644,27e60160c5afbdf74cccd39e22048b8b1d2cb32d4022a3624efa73fbc6ca40fe,0.35059910134797806,0.5074817846303523,0.22185291025594417,1.0,1.0000000000000002,4851
56,20261961,87245,1359,0.015576823886755688,9b2727ef2786141f8d464e8af01ac2224922c59ccb60158f27b91e3911c6c29e,0.350432684306873,0.5068578619544643,0.22044753770177408,1.0,1.0000000000000002,4845
57,20261962,87245,1368,0.015679981660840163,9a5c950bb2e81f94f7c2a778bea40c33a5c15e7663d24a8beb32c980d1e83c87,0.35039108004659675,0.5071010860484545,0.2365875821808005,1.0,1.0000000000000002,4854
58,20261963,87245,1323,0.015164192790417788,2efcdeb223cf2b647fbfb9a56bdee702241f5b9d518e224dc127343d38432987,0.35076551838908304,0.5066675126635154,0.22054203961520516,1.0,1.0000000000000002,4850
59,20261964,87245,1388,0.01590922115880566,fd7ea4c20e5d15e6ad6b7bbae56ab2149a2c5af9451dddaf5234f5527c8ded78,0.35068230986853055,0.5068684369150726,0.22833625625667153,1.0,1.0000000000000002,4843
60,20261965,87245,1361,0.015599747836552238,16cbe9143554b9c935f6359c343c31eb4315015fb0984aeb0230b320262294a6,0.3506407056082543,0.5078519082516417,0.22692503885860224,1.0,1.0000000000000002,4851
61,20261966,87245,1323,0.015164192790417788,a5d96c98320f35d9c7f790e23eb97fb7342426a0064d90e9788efa8fae1ec2d4,0.35101514395074057,0.5072914353394034,0.22877310366336565,1.0,1.0000000000000002,4870
62,20261967,87245,1426,0.016344776204940112,52a3e094d6eca389befde5a820bc165c7968a46f5879c0712073e834649ad015,0.35101514395074057,0.5071856857333207,0.22720965856912725,1.0,1.0000000000000002,4853
63,20261968,87245,1372,0.015725829560433262,7c2a58d47da86a6b2afced80dedddd96a77b40a554c3a427b40a03bebefea3ea,0.3506407056082543,0.5062762391210094,0.22372846788402784,1.0,1.0000000000000002,4856
64,20261969,87245,1315,0.01507249699123159,8e2e4572518d309f2d6eb5c686f901d4d0a153ad6a57daf9fc5a0fbf6deaf95b,0.35084872690963553,0.5079365079365079,0.2203943112570699,1.0,1.0000000000000002,4860
65,20261970,87245,1362,0.015611209811450514,49c721d47b3695c389e0091b15fc54dcbd94bf31bea98703cb89ce09210ae606,0.350931935430188,0.5066357877816906,0.21557118622812071,1.0,1.0000000000000002,4841
66,20261971,87245,1371,0.01571436758553499,37954799ed576d4b10c2f6263517dc9f1d0777a64435a48151b4a9781d1d5bb1,0.350432684306873,0.5062339392785762,0.22680121269840486,1.0,1.0000000000000002,4836
67,20261972,87245,1342,0.015381970313485014,520050e7735f215070290376c460fbd247266c9d7dfbdb8d28b5415c3fa7979b,0.35030787152604426,0.5055888666814716,0.22355119883713415,1.0,1.0000000000000002,4858
68,20261973,87245,1319,0.015118344890824689,c01cfe00762b5423613c4fd7ab8aa64b768acec63c9320e7a26c01ae0c92e7b2,0.35068230986853055,0.5064031386483085,0.22636807085949223,1.0,1.0000000000000002,4844
69,20261974,87245,1309,0.01500372514184194,997bf14ae9110cbf0d05ed2fb81f2d57a4a5b422e55944ff3b55e50935d6c4da,0.35034947578632053,0.5073443101424446,0.22516066106139132,1.0,1.0000000000000002,4833
70,20261975,87245,1374,0.015748753510229814,3e40853e5e9dc720da175a1f613af81bac7d9a37c993861c464e35c369458bcf,0.35155599933433185,0.5068155621120312,0.21888617692688828,1.0,1.0000000000000002,4839
71,20261976,87245,1386,0.015886297209009113,aad586ec2cd6761841a120204e8ab9a4fa2f8840505f377a7823b2fa1e2b4423,0.3506407056082543,0.507629834078868,0.23329179852484533,1.0,1.0000000000000002,4860
72,20261977,87245,1363,0.015622671786348788,f2c88d63f79098f2a427808ef9a99529478aeb44057455ab6962ad39fe14a8df,0.35126476951239805,0.5064348635301333,0.22137018923285545,1.0,1.0000000000000002,4843
73,20261978,87245,1353,0.015508052037366039,347a9e5de60f826faba2f33f1f2bc949b46ba287097ac7155968b9aa382c584d,0.35039108004659675,0.5070482112454132,0.22262090151506042,1.0,1.0000000000000002,4832
74,20261979,87245,1405,0.016104074732076337,f526dd2b6f63b17b1ea9c93a8f82e4a9a44a9ccc3b978365334cc43b071155ca,0.35039108004659675,0.5062656641604011,0.22831036977397012,1.0,1.0000000000000002,4856
75,20261980,87245,1317,0.015095420941028139,f70b75181df06034aa7248195c626fceb3f9d2950df89605083442c1319af005,0.3500582459643867,0.5064771633725664,0.22175657264848872,1.0,1.0000000000000002,4851
76,20261981,87245,1435,0.016447933979024585,d44a18cc282db5eb3786e5060cbd140777742c5fae75fd6e3019133de0f80608,0.3513063737726743,0.5070587862060214,0.22931072230535485,1.0,1.0000000000000002,4845
77,20261982,87245,1303,0.014934953292452289,be8d2944e9071d0cdefda8caba0423e069f49c1b5bc5fa63d15a9fd92f918d3d,0.3500582459643867,0.5062868140816177,0.21794190984703757,1.0,1.0000000000000002,4838
78,20261983,87245,1326,0.015198578715112614,ea732e134947c620bbdba7dae83bafed73716660be6247b5d1fbb6ba7fa47cc5,0.34972541188217676,0.5079153580152914,0.21875857039733718,1.0,1.0000000000000002,4834
79,20261984,87245,1318,0.015106882915926415,665c12ba1c6aee84480171bb40e75614cd68c8dfa6715743b77594ddbe745e3c,0.35022466300549177,0.5075029345515688,0.22931810958548954,1.0,1.0000000000000002,4852
80,20261985,87245,1307,0.01498080119204539,d176e01283c093cade6660cd6d66f35820035af0e50050ce755625cc9838dcfe,0.3500582459643867,0.5063608388058755,0.22074751924822372,1.0,1.0000000000000002,4840
81,20261986,87245,1298,0.014877643417960915,34b6f38e40a9b2f000556ed29732ce99ada45b6fbb8fc39186ef3a213fd379fa,0.3508903311699118,0.5069424616393304,0.21831440145425535,1.0,1.0000000000000002,4849
82,20261987,87245,1317,0.015095420941028139,811015f9f39cb3ca74652dfb83620424192334c68904aec840a30eb391cf7316,0.35039108004659675,0.5074077599060943,0.2251147226094161,1.0,1.0000000000000002,4857
83,20261988,87245,1313,0.01504957304143504,e0fb7381711218d70c53140194c5937a027b6d6589227644a04c636d5fc9da95,0.3501830587452155,0.5073866099848778,0.22963703679055672,1.0,1.0000000000000002,4853
84,20261989,87245,1357,0.015553899936959138,dd01b62920003381ab03363fe161dff972d026706440140bbf3c4fa81b8c7ac9,0.35059910134797806,0.507587534236435,0.22114639706729675,1.0,1.0000000000000002,4858
85,20261990,87245,1357,0.015553899936959138,91863395a54eb16179e6d69da085c162c6791de973e7d36bfe8b24ef76757d2b,0.3514311865535031,0.5081162822668485,0.22496907414555722,1.0,1.0000000000000002,4841
86,20261991,87245,1350,0.015473666112671213,57c613094e31b300e8e60bbdd9fe11ed9bc1a0296ec0641b7e2c93e9bd4170a8,0.3500582459643867,0.5069001617968973,0.22134234069852698,1.0,1.0000000000000002,4847
87,20261992,87245,1333,0.015278812539400539,c65dcd020db7755ea9b1fcecdce940e7a0296ef33d18b9fc463059e022c0e663,0.35159760359460807,0.5078413332910334,0.22710142112205553,1.0,1.0000000000000002,4859
88,20261993,87245,1322,0.015152730815519514,c544d8eb69f00e251d1392fe360bfc6c886d91093aac74f951079c0b5c8adb0c,0.35072391412880677,0.5071645358121041,0.2215999071412176,1.0,1.0000000000000002,4852
89,20261994,87245,1387,0.015897759183907387,7d0bd05d9c01120cf7d3fb1cc30f15f057b58c8aeaa12b0b69004ac5bb183926,0.3505574970877018,0.5072914353394034,0.22555495897713013,1.0,1.0000000000000002,4850
90,20261995,87245,1314,0.015061035016333314,67e294e1c39eb24f9a595748f5082662229912a83be5502dd0f7bdb2e483e814,0.350099850224663,0.5065723380180409,0.22096777742397639,1.0,1.0000000000000002,4839
91,20261996,87245,1345,0.015416356238179838,f1083272cbe902b63aa764401b20ee6e973730719e5851cd8030cf5c99801a61,0.3509735396904643,0.5066040628998658,0.2244677265378858,1.0,1.0000000000000002,4859
92,20261997,87245,1380,0.01581752535961946,004849bb70d81b6ad23b1fcdc0ca558352fae7608e9398f8a4a94914cecdc699,0.35068230986853055,0.5068155621120312,0.22141520372171486,1.0,1.0000000000000002,4835
93,20261998,87245,1304,0.014946415267350565,f6a80b14ef8f738f48f16efc30cee3407125997436cfc9b56bdc9d960a80f2fb,0.35039108004659675,0.5079893827395493,0.22542313408100234,1.0,1.0000000000000002,4858
94,20261999,87245,1268,0.014533784171012665,b6e03629274a82e6433d05f36b1138b2504418f753c8cc4f7b91e1a08958e461,0.3505158928274255,0.506191639436143,0.2181207579942889,1.0,1.0000000000000002,4852
95,20262000,87245,1338,0.015336122413891914,3a5668b9ba0986c354a8a92d9487797bc4c89971ee97e9c535c6973cf6ccd591,0.3501414544849393,0.5074289098273109,0.22010752474552656,1.0,1.0000000000000002,4850
96,20262001,87245,1338,0.015336122413891914,6301bccd8384743e795c241ed232fed50b9a0f2f67617e82c9b7b02645a26023,0.3501414544849393,0.5066992375453401,0.22235078060819835,1.0,1.0000000000000002,4852
97,20262002,87245,1380,0.01581752535961946,f8afc163eb2adb62c7f302eca52f248b94cf1aad5c19b988fa6a76a1b2942d82,0.35059910134797806,0.5065088882543912,0.2282281860310956,1.0,1.0000000000000002,4862
98,20262003,87245,1337,0.015324660438993639,a4bef16239c83384d3039c0e3689b419a05b3e6641ca6888cbfbbdb4999470db,0.350099850224663,0.5064137136089167,0.2241332580795692,1.0,1.0000000000000002,4854
99,20262004,87245,1345,0.015416356238179838,01349a3c4546c468dbfb0249778aebf8b5a7d97731f8b66bc75bfda9eb1ddee6,0.3500166417041105,0.5074289098273109,0.2272900428574289,1.0,1.0000000000000002,4849
100,20262005,87245,1333,0.015278812539400539,1a59ed0076c6e8700e2ce0d9b6f85a7806a3b3ea7d545f744da5390c92343e3b,0.3505158928274255,0.5064665884119582,0.22505914992281728,1.0,1.0000000000000002,4856
