t,x,y,z
18600,0.930882584203492,-0.0042641024749333,-0.0045245101344994
18900,0.9251268799423168,0.0086167538482952,0.0014668922407815
19200,0.9115919854770064,-0.0175557815199847,0.001626487687705
19500,0.9164930345266892,-0.0148802325342457,0.0020472188577417
19800,0.9070814675080154,-0.0168318863438091,0.0046047777116643
20100,0.913464792692458,0.0012295205488754,0.0209727218823081
20400,0.907632270796535,-0.0190340919731502,0.0201182033557792
20700,0.9040727181416408,-0.0058131627414883,0.0183702673923056
21000,0.9029432842826676,0.0038440308413168,0.0202614817904005
21300,0.906924165645942,0.002761318334734,0.0238613634280417
21600,0.9115436678450156,-0.0011674785880995,0.0013869227207792
21900,0.9129347527726914,0.0246365456669346,0.0132674916610596
22200,0.9164682977944214,0.0101179046518615,0.0063990403644944
22500,0.9076391225548888,0.0061106284014048,0.0031442001590082
22800,0.9201511373399888,0.0082939071469515,-0.0049628781447861
23100,0.9152168616847256,0.0201011861746899,0.0063029453684675
23400,0.921267010050422,-0.0073124013848099,0.0060243558338104
23700,0.9154501290122176,0.0032719636520341,-0.0069770224640616
24000,0.912965509024078,0.0111185082621879,0.004522920478758
24300,0.9081899328316504,0.0052495255964028,3.146252947990457e-05
24600,0.9063498921349288,0.005002022124159,-0.0062823498573357
24900,0.9112239338517296,0.0174699750578605,-0.012141593012742
25200,0.908040555725753,0.0115455727754433,0.000693035630658
25500,0.9043256607919952,-0.007571365513318,-0.0127098281483194
25800,0.9119123238853378,-0.0137657937106638,-0.0188000678332835
26100,0.9095335272407185,-0.0130133464887159,-0.009351452065644
26400,0.9101895715275374,-0.0239067152217297,-0.0093518460632997
26700,0.907407001655909,-0.0093674069017421,-0.0269078246579474
27000,0.90970258155187,-0.0092274216180649,0.0122220166878123
27300,0.9064757927073804,-0.0123854932766445,0.006807734303178
27600,0.9091418316564264,-0.0134541228238336,0.0155330082645909
27900,0.9065530098035792,-0.0086427902199182,-0.004369449937597
28200,0.9043992993730948,0.0048282163523138,0.0229492070454707
28500,0.910185563310854,-0.0042985371651565,-0.0086286131261864
28800,0.9077132911836482,0.0036021299611507,0.0025796289178443
29100,0.9058594000999054,-0.0005483373507748,0.0150691736165603
29400,0.9015565723890704,-0.0184668074156598,0.0189619158711904
29700,0.9068592002711158,-0.0151592678681793,-0.0216099142512291
30000,0.9032358330854944,-0.0028773704267014,0.0151720799025296
30300,0.9034695094660689,0.0039909087638031,0.0055061916624913
30600,0.898322013527827,0.0139969482239602,0.02243731152173
30900,0.9002983508962333,0.0132989201548492,-0.0017362749381769
31200,0.8908807833193152,0.0057281769600013,0.0269459958623825
31500,0.88980652280444,0.0056719132215523,-0.0019581276397457
31800,0.890177907869429,0.0217365054776459,-0.006321380391495
32100,0.8824652875188451,0.0177663383224067,-0.0115305802422539
32400,0.8920052921276047,0.0099744221163797,0.0102557080676499
32700,0.8870313116573937,0.0017482364000598,-0.0107800582821243
33000,0.8915609580040981,0.0017429644401073,-0.0114063641524527
33300,0.88426572509045,-0.0089727425856088,-0.0107521479759998
33600,0.8854108928074037,-0.0040720876061725,-0.0051409229153105
33900,0.8958082312736764,0.0071224504829421,-0.0164163509386204
34200,0.8865998145061565,0.0061117403206846,0.0036741197717562
34500,0.8881028390089216,-0.0189289856097299,-0.0032542577437416
34800,0.8874003678847532,7.865722729364753e-05,-0.0112158073588759
35100,0.8874606606928644,-0.0162913814535273,-0.0044930237235952
35400,0.8889913840032717,-0.0156131711686101,-0.0009449738753073
35700,0.8869207127310659,-0.0194278157232288,-0.0006055274224423
36000,0.8860655732793876,0.0045992843248766,-0.0041442831390394
36300,0.8880924505181164,-0.0273397209925396,0.0173120200460227
36600,0.8948208818618719,-0.0217440113074515,-0.0013957667187354
36900,0.8865216531775569,-0.0195348569294964,0.0192596956707381
37200,0.8901311305234039,-0.0094416151017377,0.0141775716815184
37500,0.8812006923682525,-0.0284681374896988,0.0234515982284691
37800,0.8844214253700333,0.0072294818289658,0.0031293753332557
38100,0.8858367974443243,0.010273524373487,0.0332475699790904
38400,0.8768221294875804,0.0099262875434725,0.0080038587467008
38700,0.8761477499774372,-0.0127207515883465,0.0210869221390112
39000,0.8682652251601864,0.0183552809026605,-0.0061614473873985
39300,0.8730018077706064,0.0035794996910363,0.0219751495639602
39600,0.8641162869619025,0.0089672939689486,-0.0156521319510908
39900,0.8671300566465687,0.0084795362444797,0.0154339541715643
40200,0.8505792665510788,0.0199999799737688,-0.0056549250683485
40500,0.8484343964908883,-0.0081974837772301,0.0125334751270935
40800,0.8512220524460367,-0.0005463450242108,-0.0171232028309332
41100,0.8441760122051155,0.0098271913685651,0.0157725099645988
41400,0.8485145272876012,0.0133368424434412,-0.0124406062409654
41700,0.8415182856430581,-0.0034901711084707,0.009270706550795
42000,0.8525390538220133,0.0089482761043412,-0.0115071666849494
42300,0.8421625448644673,0.0019581067389785,0.0049515718948089
42600,0.8452140581156132,-0.0008106972054953,-0.0414117238273064
42900,0.8461707249656041,-0.0015628073026614,0.0071024087887303
43200,0.8378939439504272,0.0007144391214665,-0.0050122215672698
43500,0.8460515131434357,-0.000266606103261,0.0006172123951495
43800,0.8383814280756535,-0.012217667557982,-0.0195718052106806
44100,0.8403264074755042,-0.0068471871876329,0.0182736506199865
44400,0.8414379721262447,-0.0152764863913068,-0.0041311285288978
44700,0.8469363655645484,-0.0037880522203507,0.0054732334791048
45000,0.839778332872327,-0.0041984290505405,-0.0087669027451515
45300,0.833438271005811,-0.0071999554165081,0.0242454361560741
45600,0.8372519972449213,-0.0150524783048066,-0.0198987610397911
45900,0.8298342232145444,0.0029047282623181,-0.0010168460444986
46200,0.8372716837101057,-0.011828938530197,0.0112585338779622
46500,0.8273247302856622,-0.0062130936855199,0.0178887249049269
46800,0.8383946457600434,-0.0266684642476677,-0.0097019882431455
47100,0.829141355499749,-0.0100625593859517,0.0057045024725012
47400,0.8316066683384761,-0.0137084289404392,0.0285709837064076
47700,0.8301294956582603,0.0129847220169877,0.016283848140706
48000,0.8218855059136869,-0.004418389578466,0.0144536532146092
48300,0.8377417386709746,0.0110442033283632,0.0203357685385449
48600,0.836547889712587,-0.0010418875591532,0.0150516504642103
48900,0.847633727024669,0.0237768429675538,-0.0063948332520328
49200,0.836654408483658,-0.0050612710737788,0.005026264462381
49500,0.833444797704599,0.0267839188284938,0.0075431256797308
49800,0.8359577224512191,0.010848424618035,0.0029107880204569
50100,0.8235960834133548,0.0224041049342829,-0.0034956962483483
50400,0.8249061458955612,-0.0160646083774856,-0.0147113539852306
50700,0.8257715072967505,0.0241497788129394,-0.0237167901974695
51000,0.8368981031878893,0.0060336954145566,-0.0110732262271415
51300,0.8300278235611641,0.0093834118480058,-0.0218851664679725
51600,0.8306697187919232,-0.0167466064591373,-0.0045679031054012
51900,0.8244345586113114,0.0181701551074253,-0.0080172881260595
52200,0.8197798346704029,-0.0224865301527037,-0.0005157732317701
52500,0.8255981010196957,-0.0251662464197056,-0.0270544172487386
52800,0.8131844047761313,-0.0256147107772482,-0.011217987121067
53100,0.8205418300636869,0.0148118761467308,-0.000635153010195
53400,0.8182617095948574,-0.0284650276893391,0.0253221954966952
53700,0.8251659770629204,-0.0104202313995649,0.010116660433754
54000,0.8241491946516016,-0.0095298473945188,0.0279406704125857
54300,0.8219335044065873,7.377063241511411e-05,-0.0055995373989955
54600,0.8173649635236936,-0.0191880541345124,0.0082503897579153
54900,0.8163087834955716,0.0235703451468801,-0.0053818549300955
55200,0.8229387967708848,0.0063807811960743,0.0279122426506977
55500,0.8098908361974742,0.000558787132818,0.0097094336542404
55800,0.8146726561752203,-0.0112589189359919,0.0153373193129759
56100,0.8059009861212082,-0.0050328962860386,-0.0047639931230849
56400,0.8182481065059234,-0.0080086555194187,-0.0031577634354292
56700,0.8150695709654271,0.0073285384452687,-0.0123474116353031
57000,0.813338220396349,0.0192856879153137,0.0207524181807226
57300,0.8153400591192627,-0.0036329919701253,0.0325546014083564
57600,0.8118171573429162,-0.0067426074495847,0.0149388156555674
57900,0.8165784771722178,-0.005822791813107,-0.005130207996063
58200,0.8070085558209815,0.0099935204834937,0.0042788583465347
58500,0.8144742318205672,0.0028143669638133,-0.0122605599236841
58800,0.8028684502261682,0.0129469055238467,0.0017846353780543
59100,0.8110058630109848,-0.0090180424558641,0.0195180195453716
59400,0.8031811834073718,-0.0138418538935212,0.0187289569073605
59700,0.804335536144002,-0.0253050150783447,-0.017622564932239
60000,0.8032098565281627,0.0093488040345774,0.0022536148500151
60300,0.7990957356258004,-0.0005008499187865,0.0124844424776986
60600,0.8041012293239304,0.0173248740287251,0.0027212837961079
60900,0.7985324356712152,-0.0004046069536261,-0.0152688780696053
61200,0.7960098476809857,0.0122361488484037,0.0222419422363004
61500,0.8027405791362302,-0.0041458789915214,-0.0077076368703854
61800,0.805392055122601,0.0032829370121656,-0.0120927670836141
62100,0.8054728485591366,-0.0163075318036049,-0.0131640677618287
62400,0.7997854092603767,-0.0013981140899185,-0.0036324296939777
62700,0.8030752649242533,-0.0213524641600677,-0.0186628775786975
63000,0.7987515999140874,-0.005388019325246,-0.010822596479268
63300,0.8102293360198137,-0.0273858098698262,0.0169872401146489
63600,0.8018484722216479,-0.0104872399195265,0.0158225462341618
63900,0.8052049758123264,-0.0255074595034477,-0.0094647282860737
64200,0.8057753142192764,0.0078129965937424,0.0050934772562591
64500,0.8024086591910394,-0.01439557157743,0.0098406963363972
64800,0.8005742639945321,0.0087035835735076,0.0029409101910165
65100,0.7913989090686953,-0.006630424263677,0.0012061462841868
65400,0.7934784708609252,-0.0017304192709443,0.0159395778838368
65700,0.7857280480188137,-0.0090135816136121,0.0056216587078044
66000,0.7947238701788318,0.0118984540593359,-0.0031288709549336
66300,0.782147767575113,-0.0056252742008045,-0.0031504252641019
66600,0.7859449632349262,0.017976184995816,0.0089183187224991
66900,0.7854877607278331,0.0050747753076947,0.0042092894047454
67200,0.7887449518668009,0.0177157576714805,0.0090063153416924
67500,0.7884704493676793,-0.011212560562381,0.0177886868370057
67800,0.7798298939068763,0.0144891613160477,-0.0073162407180296
68100,0.7851505135798839,0.0147082936943221,-0.0233473669157677
68400,0.7765631385859602,0.0149188568227522,-0.0128187083816519
68700,0.7893147744082839,-0.0005886888915355,-0.0083767266622056
69000,0.7854397536427177,0.0103911621606846,-0.0094289653988107
69300,0.7873376984880117,-0.0046603931006802,-0.0017855152120723
69600,0.7907174855225118,-0.0164984378770489,0.0036081419219252
69900,0.7916868928506523,-0.0126973847478581,-0.0028429124082835
70200,0.7905748220784946,0.0079060972503991,-0.0220359457954321
70500,0.7735823172221616,-0.0004169261932362,-0.005010605254222
70800,0.7788694974853557,-0.005884414928835,0.0110944689353327
71100,0.7750471158361487,0.0014768682208617,0.0199418480376078
71400,0.7811881625646088,-0.022191369641333,-0.0008176003318095
71700,0.7751057856676068,-0.0251674986608231,-0.0064615687344232
72000,0.775545701986342,-0.0093551299050444,-0.0069675029957636
72300,0.7823586844768314,0.0077893149003298,0.0021742603077566
72600,0.7751741208690606,-0.0069883328590538,0.0144229212521159
72900,0.776333838030734,-0.0067189491305106,0.0403583033236292
73200,0.7691711665348393,-0.0101250002358054,0.0285563293925714
73500,0.7718608806406244,-0.0122784609707745,0.009112114506234
73800,0.7633739375862562,-0.0039523164235608,-0.0066670210658515
74100,0.7614124683869186,0.0429445402762478,0.0081571074721961
74400,0.7580168813888131,0.0082372569723309,0.0119106513713822
74700,0.7514402168597422,0.0012137997966774,6.890154733802405e-05
75000,0.7590162049771932,0.0015434341926554,-0.0043959682304243
75300,0.75473192291022,0.0058474894644855,0.0054352518259906
75600,0.763238021363411,0.0007492048768408,-0.0063107674750295
75900,0.7501340964684913,0.0076696406841126,0.0010681123823036
76200,0.7566400201010206,-0.004274950199423,0.000284350259027
76500,0.7505453992971312,0.0092630201740918,0.0024519512178056
76800,0.7522064456832663,0.0040684232888642,-0.0010209229538673
77100,0.7526063254370958,-0.0065611348978929,0.003002577722744
77400,0.7464003051469816,-0.0164837234136582,0.0007154649789614
77700,0.7545964135353057,0.0034383082136151,-0.0323946838592274
78000,0.746738273226726,0.0014212720151235,-0.0200266293927222
78300,0.7569964688725458,0.0096741874120648,0.0060575133365443
78600,0.7468275760380568,-0.0088243126319779,-0.0054634527995435
78900,0.755439583112869,-0.0084672157772262,-0.006706034364519
79200,0.7480921871302658,-0.0213299939873288,0.0135198391753708
79500,0.753331840291047,-0.0140771201426865,-0.0030448134330484
79800,0.7523329372144852,0.0114193386682263,-0.0091642656836734
80100,0.7482883533221559,0.0149666897081763,0.0118709862453305
80400,0.7544181499024046,-0.0017850915946537,0.0379243185617389
80700,0.7494162147726102,-0.010122395319559,0.0106656970543146
81000,0.7584107210309826,-0.0095420980968617,0.0077348920326522
81300,0.751942875498447,-0.0111892746328528,-0.0065482972719104
81600,0.7484133443284956,-0.005286507394443,0.0029518498022282
81900,0.745164764932982,0.0120589773350566,-0.0060215920520021
82200,0.750084994306288,0.0039749010085762,0.0101458562043505
82500,0.7480164060460697,-0.0034546603487653,0.0184858915049118
82800,0.7444240259071406,-0.0170921192738578,0.0098385933883752
83100,0.7474051890354069,-0.0002228263693871,-0.0113717370559376
83400,0.7407045884864242,0.0098578955274492,0.0091975067353481
83700,0.7510803399178476,0.0063654822831385,0.0012400777154845
84000,0.7402916800341564,0.0196984635617402,0.0138778618106301
84300,0.7399489661170529,0.0119158467133726,0.0017405030158307
84600,0.7434539885113723,-0.0082531519853519,0.0116957942639904
84900,0.7416105496302888,-0.0089789163025679,-0.0127135689730736
85200,0.7451405577004184,0.0107523129470586,0.0040881851177931
85500,0.7353611334017678,-0.004399708151487,-0.003935156611987
85800,0.7469674292708962,-0.0002558530206822,0.009987866142279
86100,0.7351996130916796,-0.0008913588780446,-0.0071272223583172
86400,0.7429531353531954,-0.0013153860114133,0.0043798406508221
86700,0.7335669578177976,-0.0100666156824074,-4.378940556100782e-05
87000,0.7408931614746654,-0.0037964591439322,0.0092949062114578
87300,0.7411363282951842,-0.009245233641313,-0.0293056631276634
87600,0.7382978535979646,0.0008541993236666,-0.0182848119873333
87900,0.7404878156508918,-0.0050437399675076,-0.0215535638194414
88200,0.7311396816236796,0.0146525866446617,0.005353879314359
88500,0.7424272796384143,-0.0128512825516522,0.0084491320631604
88800,0.7269878873377812,-0.0365120157663136,0.0101776277095831
89100,0.7362965088322981,-0.0188045230580205,-0.0121658424957297
89400,0.7326670210932476,-0.0001221990281442,0.0004455891293369
89700,0.7346581315461328,-0.0047575897104296,0.0007790290460293
90000,0.7352312862665608,0.0169611851738898,0.0122998464222853
90300,0.7333900680360971,-0.0275775953181971,0.0056533492391972
90600,0.7287423592453892,-0.0170150228994546,-0.0188582081999413
90900,0.7338669196735296,0.0066128688260409,-0.0133965771535051
91200,0.7231608468324963,0.0073660876485768,0.010083790480855
91500,0.7303221426266475,-0.0133867183542204,0.0154379043090708
91800,0.7225848967029521,-0.0010703615739288,0.0117052676836988
92100,0.7268574912963732,-0.0123954140975152,0.0120028062501146
92400,0.7289469219906615,-0.0093949741143399,0.009952555783669
92700,0.7271954330316258,-0.0212189939812399,-0.010204913992402
93000,0.7297214325537825,0.0108149762465075,0.00434038060795
93300,0.7197429718288989,0.0004796037906845,0.0317776082066352
93600,0.7240980860514336,0.0055814320270687,0.0201304125350982
93900,0.7186821050710603,-0.0006955529464343,0.0235486766201062
94200,0.7219366266990399,-0.0008512099541334,0.0026735645511339
94500,0.7159067914369975,-0.0076891901970476,-0.019397252949498
94800,0.7174703982977385,0.0322384083206692,-0.0191958474750534
95100,0.7206548950092856,0.0178649169760426,-0.0044619359450799
95400,0.7155176248670037,0.0284340963481482,-0.0005558448386964
95700,0.7204722886339978,-0.0137653665385597,0.0017908563451301
96000,0.7121522920540322,0.0011898073895946,-0.0017052034223413
96300,0.7141269597134674,-0.0161478628853096,-0.0110017625944884
96600,0.7039127881964271,0.0136752117239489,-0.0086253726182459
96900,0.7098264404193243,0.0044065861287353,0.0048148087869884
97200,0.7072082597745727,0.0101931016899732,0.0011722601104422
97500,0.7043150111036498,-0.0349742264046212,0.0027140127050513
97800,0.706067553084984,-0.0002726723204313,-0.0096750366743619
98100,0.6975756777924548,-0.0066289326228363,-0.0209801935636907
98400,0.7037623724944219,-0.009533645213946,-0.0253285761560642
98700,0.6976090972105391,-0.0035769098320234,-0.0102400801023605
99000,0.7077526188861476,0.0090877946660816,-0.0056085244160005
99300,0.697944047805839,-0.0158323245947626,0.0179164036372378
99600,0.7024452875778228,-0.0144393817725863,0.0179891412178294
99900,0.6975776963032877,-0.0101984172944574,0.017195207184829
100200,0.6981321971465189,0.0086494140602422,0.0019365702205781
100500,0.70180522593548,0.0056472450620113,0.0147385856939266
100800,0.6932034745282828,0.0100205498139119,0.0158276892035701
101100,0.6950787548173322,0.0097538444165429,0.0132605213192399
101400,0.689489412357723,-0.0024177659201969,0.005917831560997
101700,0.6935627713973896,0.0022396958996048,0.0156487867221039
102000,0.6929823854070153,0.0046738910799475,0.005892892806402
102300,0.6969300112184057,-0.0016124608963666,0.0097476051540152
102600,0.6953760761318601,-0.0035717362897243,-0.0048106610512339
102900,0.6947760881218363,0.0145380031529834,-0.0006969539604158
103200,0.6967675092907024,0.0141827358678656,0.0022235393060564
103500,0.6876420591018603,-0.0092998403709622,0.0103044480271607
103800,0.6936845742807171,-0.0075718890077436,-0.0031811173511848
104100,0.6880248555714573,0.0027365636113712,0.0011311228113829
104400,0.6969187700307586,-0.005097471489223,-0.0102248853492716
104700,0.6892410024187441,0.0136656196071019,-0.0080355372324907
105000,0.6803692791272403,0.0098587676487437,0.0113800568067477
105300,0.6854190037686373,-0.0078282615453161,0.0197052345304652
105600,0.6810817887283092,-0.0311419515385875,0.0001387817644343
105900,0.688994570350938,-0.0158930858313064,-0.0128079914782451
106200,0.686546147544144,-0.0002803002337104,-0.0180716256133719
106500,0.6885769495921851,0.0187095480736829,-8.430168557276515e-06
106800,0.686428870698416,0.0049852468144012,0.004611419090079
107100,0.689963268027453,0.0020091556847615,0.0086625944726856
107400,0.6858289043507503,-0.0216850296793335,-0.0068274468604264
107700,0.6827641993238117,0.0024545459983318,-0.0190214462900717
108000,0.687840776111555,-0.0079056320435504,-0.0143784775670287
108300,0.6823849667033962,-0.0099313331924616,-0.0049904563514999
108600,0.6866876887028189,-0.0258914422950839,-0.0136683910801143
108900,0.6735459049651388,-0.0022318665962699,0.0059214886664263
109200,0.6753929078858063,-0.0249134337075407,0.0161527059267265
109500,0.6716554075129467,-0.0120456012328277,0.008595592377191
109800,0.6740412216269451,-0.0125220482310642,-0.001949444152448
110100,0.673389672704093,0.0082438130361498,0.0202096574872043
110400,0.6708426810533202,0.0055694211177649,0.0074978579626808
110700,0.6785853408089009,0.0278430996900205,0.0129371392966874
111000,0.6763035233970679,0.0140325917313496,0.0109909086379819
111300,0.6831751623807689,-0.0046882184481827,0.0295046032472477
111600,0.6763152810943598,-0.0178587016744922,-0.0001205656500676
111900,0.675487199751669,0.0197387601503132,-0.0220256039886555
112200,0.6788173678085447,0.0206297603519833,0.0021578273618005
112500,0.6728014450058118,0.0179350785902874,0.010541254445847
112800,0.6743362811926847,0.0124206046961965,-0.0055753398731148
113100,0.6706806603926535,0.0003262374152377,-0.0022045285713173
113400,0.6803677960489107,-0.005270797898507,0.005822300971462
113700,0.6765601314038516,0.008456289354478,-0.0220204372470529
114000,0.6753733740798235,0.0154557110665385,-0.0121396016200725
114300,0.6723476164948551,0.010954915308838,0.0019832369738373
114600,0.6667844002635473,0.0049601510475748,0.0091222542961335
114900,0.669260934993304,-0.0112987423837682,-0.0165385447027397
115200,0.6669793202924791,-0.0191327994664603,0.0033250476116104
115500,0.6718611932139769,-0.0248240643958304,-0.0272586606265721
115800,0.6660248224579445,-0.0051864244843076,-0.0064047921499208
116100,0.6729133230049401,0.0135625673114604,0.0031813921249059
116400,0.6661059090975584,-0.0068694096745153,0.0253231140944082
116700,0.6713969996558306,-0.0216667148833898,-0.0015981680973012
117000,0.6650841897687954,-0.004994176424873,0.0176273392123903
117300,0.6648765936035954,-0.0138702567318173,0.0086585157300671
117600,0.6734824082711973,-0.0095090338846847,0.0095629812507389
117900,0.6696319793750064,0.0007622725070984,-0.0137973670545026
118200,0.6740259876144391,0.016468173476401,0.0186824981980352
118500,0.6686224404159704,-0.0142065874248715,0.0027594243108405
118800,0.6724512750230349,-0.0015966019136114,0.0085912021964524
119100,0.6739138909159393,-0.0059475862261464,0.0051652394629166
119400,0.6746826923577222,-0.0066244846123766,0.0177906222371762
119700,0.6745706751631675,-0.0218558112767318,-0.0160163705017079
120000,0.6716969864879448,0.0139475343297686,0.0023433185440134
120300,0.6714332912934575,0.020749908566863,0.0038609924318847
120600,0.666955409375934,0.0122090374467362,0.0279821061464327
120900,0.6665709534562406,-0.014009313063585,-0.0007132259061713
121200,0.6631083598548778,-0.0007107855309747,-0.0082681659666316
121500,0.6667188303963492,-0.0010999670275745,-0.0216522561729125
121800,0.6654805147459164,0.005788554453437,-0.013904484163739
122100,0.6605505851270642,0.0119308803093627,-0.0040911147123069
122400,0.6612704505942577,0.0179247457158664,0.0194604231984066
122700,0.6557861547868852,-0.0075282047099282,-0.0065522377854899
123000,0.6634939346120843,-0.0023139133361138,-0.0031831708132112
123300,0.6592399846505319,0.0010146470984242,-0.0136812295420109
123600,0.6618280517711834,0.0158662097803943,0.0038903092693314
123900,0.6573606769268702,0.0015214577467579,0.0060156598953612
124200,0.6593002604004283,0.0060570688263751,0.008432582075626
124500,0.6597256059826504,-0.0049960444602375,-0.0082589281020544
124800,0.6546422305424662,-0.0029349160538208,-0.0117533385461495
125100,0.6573958232709189,-0.014323469154291,-0.0076505652837063
125400,0.647170316409734,-0.0123931003862108,-0.0075046424501538
125700,0.6559994623016586,-0.0071611283978236,-0.0073894217431824
126000,0.6491669529116205,0.0064893110201637,-0.0051764006939234
126300,0.6541486497551556,-0.0118219447046071,0.0115400373830709
126600,0.6478843271830964,-0.00856771954537,0.0051169245067597
126900,0.6528147905185026,-0.0178724869326968,0.0026415828653963
127200,0.6558345526188128,-0.0045068553411209,-0.0084657888440941
127500,0.6549388356613994,-0.0010985108071204,0.0022328770800556
127800,0.6544919500597144,0.0044983887870027,0.0111824770177032
128100,0.6501922426893617,0.0017373487412873,0.0214332720646983
128400,0.6570084697583735,0.0018325377078628,0.0248628753035223
128700,0.6489410306489711,-0.0045401611479404,0.0269272698987656
129000,0.652409875732392,-0.0013151240040822,0.0043660974454347
129300,0.6479528375187343,-0.0095919557382992,0.0101585194340388
129600,0.6496848265172627,0.0156274815537607,-0.0043557537121253
129900,0.6491923017184741,0.0189920458887716,0.0152787693688553
130200,0.6386764891711956,0.0124487923860326,0.0118506606840559
130500,0.6445673384074503,0.0048743245338851,-0.0001608699461438
130800,0.6384822105677517,0.006518072751197,-0.0132641765441457
131100,0.6469906285723985,0.0049999175040184,-0.0175701327669078
131400,0.6473971438030757,0.0099595357332245,-0.0362762619813206
131700,0.6480479603617798,0.0088133521337014,-0.0008731262105886
132000,0.6476820489072272,-0.0017823498435489,0.0053636189376191
132300,0.6418534393915624,-0.0144962017667355,0.011447295751237
132600,0.6519087934526766,-0.0262983946922376,-0.02514551641182
132900,0.6466508803611257,-0.0048218726470506,-0.0163170452730971
133200,0.6503313455522978,0.0007337393977091,-0.0084754419586117
133500,0.648346811811393,-0.0174838860498863,0.010732086308921
133800,0.6522509246739492,-0.0139133899919471,-0.0024753351002688
134100,0.6458995965494722,-0.0093541859375983,0.0035423442935993
134400,0.6423687470944571,-0.0116484039925412,0.0043206387771852
134700,0.6484487401979596,-0.0080210709729698,-0.004215427664173
135000,0.6451055383785061,-0.0102620409434571,-0.0057008518458628
135300,0.6516043745300202,0.0059252489069592,0.0055506389603166
135600,0.6476890805471307,-0.0085947601980523,-0.00485669665057
135900,0.6514674681155935,0.0053955993135158,0.0151059298253905
136200,0.6487984984164574,-0.0067167747005348,0.0216439718660044
136500,0.6529767005279544,0.000817444465651,0.0043441070510478
