t,x,y,z
40200,0.7763783704649756,0.0053751208578265,0.021148450256633
40500,-0.7696252607743059,0.0146982197685666,-0.0068293376857891
40800,0.7757205157476423,0.0063322713562214,0.0083159084304564
41100,-0.7693686677656606,0.005616147047184,-0.0033382145208964
41400,0.7801958188238306,-0.0201038322043456,-0.0133103384948022
41700,-0.7707675920498794,0.0048855466665263,0.0124638440949269
42000,0.7848544232384999,0.0083833411855947,0.01418236350682
42300,-0.7813033939902903,-0.0032203470599223,-0.0209810356239949
42600,0.781825181235064,-0.0285673910083018,0.0133976098918256
42900,-0.7856875274906583,-0.0049396925509279,0.0033730720619945
43200,0.7664836316398763,0.004133074560009,-0.01341445434216
43500,-0.7817931476900982,0.0253368419856821,-0.0060641568923785
43800,0.767684957434937,0.0159966844417758,0.007851121984737
44100,-0.7730911911765448,-0.0050069163355972,-0.010947308653217
44400,0.7690569166531035,-0.0239653217522797,0.0026635179831202
44700,-0.7689642297507143,0.000936341652996,0.018194084406253
45000,0.7715178716810628,0.0039760940528371,-0.0148633991443635
45300,-0.7585607609408385,0.0144481932737019,0.0058907780701984
45600,0.7648613174049231,0.0073775861159348,0.0072142154210819
45900,-0.7561183986579044,-0.0058033815397591,-0.0299291758041871
46200,0.7539264214802853,-0.0366501562472448,0.013473757232066
46500,-0.7626444134739879,-0.0059628305360203,0.0348490258215659
46800,0.7496971125910654,0.0342302964307967,-0.0228356649619628
47100,-0.7557558280799184,0.0331032641961657,-0.0280612211923208
47400,0.7397875825958503,-0.0203442515066435,0.0276135915238299
47700,-0.7512491074406977,-0.0385474354740038,0.0127067524224974
48000,0.7466819019318971,-0.0002843681521313,-0.0349568372696764
48300,-0.7524148959152744,0.0226063081739453,-0.0120781691915044
48600,0.7540608886171783,0.0055039584045134,0.0356856502939916
48900,-0.742744520386449,-0.0048921534867229,0.0028825039654127
49200,0.7484913929621071,0.0046194787789596,-0.0062722188970923
49500,-0.7347445493268213,0.0072070539408706,0.0123359100667938
49800,0.7427239894693233,0.0032525545370671,-0.0081327587793852
50100,-0.7394816684864163,0.0034399731892429,-0.0143565183766489
50400,0.7469425347220516,-0.0053703948812065,0.0195879200980559
50700,-0.7490151294259514,-0.0006478456326344,0.0108507581263616
51000,0.7372074179881415,0.0024097230168772,-0.0124265410361903
51300,-0.7410972641633554,0.0047115227154296,0.0011667741945567
51600,0.7261504567419345,-0.0059180146900748,0.0037878510171289
51900,-0.7402041285041657,0.0100815916425156,-0.0159530980931449
52200,0.7324056400994772,-0.002629573846752,0.0221770108400544
52500,-0.7380120950781165,-0.0083487893245436,0.0114112716606833
52800,0.7433124824336839,0.0135390560536432,-0.0305025189586774
53100,-0.7270118752798912,0.0329014023547444,0.014620345902839
53400,0.7253335822710497,-0.0008877626661752,0.0271453156166123
53700,-0.7194909659806739,-0.0234805821863705,-0.0119197343937634
54000,0.720941875561927,-0.0380178379186088,-0.0048023714211958
54300,-0.7175765672133178,0.0104290907082955,0.0106841980839863
54600,0.7220362878028348,0.0306934722201662,0.0067084274714297
54900,-0.7251579534674315,0.0196542576081431,-0.02405192970885
55200,0.7222972061253176,-0.0140290346834304,0.0055810603699263
55500,-0.7324303317804203,-0.0201834514611683,-0.0040559698123906
55800,0.7254644018600874,-0.0151470213737869,-0.0054847682185785
56100,-0.7316278261836536,0.0102427034701844,-0.0013096267574255
56400,0.7264306849153771,0.015431803238917,0.0015625996596356
56700,-0.7283817648438987,-0.0086909264615698,-0.0040211871874242
57000,0.7279300442453996,-0.0215081449649347,-0.0036133534960845
57300,-0.7182475086373723,-0.0120848710759653,0.0036273921740789
57600,0.7311609830329387,0.0029015777266958,0.001826926131571
57900,-0.7241202972586996,0.0072738458020174,-0.0023088011868844
58200,0.7273142040131716,0.0229482247309393,0.0118005326594629
58500,-0.7169090179432439,0.0021626878945632,-0.020070674780803
58800,0.7151392193733704,-0.0264012750342803,-0.0087949611029403
59100,-0.7219010653596916,-0.0122102314168857,0.017837759258399
59400,0.7038663097340384,0.0166230291970612,-0.0245836357752009
59700,-0.7136999908322121,0.0143024170566919,-0.0246021043717693
60000,0.7005623447162579,-0.0129165168660291,0.0374003096587148
60300,-0.7057185402200038,-0.0284008568414549,-0.0007393383102195
60600,0.7026546435708214,0.0075790671590561,-0.0373228491807881
60900,-0.7004691486461363,0.0454591883004899,0.016306873408277
61200,0.710214236961581,0.0074781091759553,0.014030815438225
61500,-0.7054883778280107,-0.013003863887021,-0.0185563942876405
61800,0.7127925070391764,-0.0206621993860876,-0.0152368308666987
62100,-0.6998394675907333,0.0063502121407253,0.0159389203972789
62400,0.7060933987726018,-0.0044703850768392,-0.0090594701940528
62700,-0.7037956257169242,0.0130025686437726,0.0032154884601924
63000,0.7065232149388684,-0.0070602841939775,0.011612843260894
63300,-0.71484702273993,0.0035337545184044,-0.0374096674090852
63600,0.7031410589818672,-0.0247622230382475,0.0218006845864602
63900,-0.711830928645135,-0.0016094057902399,0.0186932639625762
64200,0.7022686319936755,0.0376028226757884,-0.0330801341785243
64500,-0.707336260431778,0.0229048496186301,-0.0158151081543146
64800,0.6989276303831639,-0.0118786104743312,0.0201590495093548
65100,-0.7012473441068844,-0.0376956248340668,0.0054729779387897
65400,0.696878730818803,-0.0085776004676913,-0.0236751075601855
65700,-0.6912073107198644,0.0264448904232321,-0.0057228842428015
66000,0.6911487474286331,0.0176180546261578,0.0217297213035731
66300,-0.6856906082213966,0.0074187317265416,-0.0117395073332528
66600,0.688468887424025,-0.0200746794494337,0.0010858363027674
66900,-0.6848090356829962,-0.0101151358244625,0.0233025460009651
67200,0.6799690993311832,0.0286106055218131,0.0016571025436874
67500,-0.6838870458890359,0.0077900004744869,-0.0088675886873643
67800,0.6736941939694152,-0.006482301129055,0.0194129447571163
68100,-0.6787291193421096,-0.0085737279188827,0.020645589038078
68400,0.6685705995161034,-0.0053948721092854,-0.0051295761244815
68700,-0.6782292639599781,-0.0174820671987701,0.0017380181545934
69000,0.6865017248714395,-0.0008275185494048,0.0106227918889405
69300,-0.6845337303121676,0.0029593093552861,-0.0145021671599265
69600,0.6909912261263117,0.0076516159531512,0.0283578142763815
69900,-0.6792619539594751,-0.0010124002017504,-0.0064648561653948
70200,0.6879441957192315,-0.0138432171941456,-0.0255942867274312
70500,-0.6766327108010441,0.0140750687366706,0.0353737648864528
70800,0.6819330416675718,0.0189952242268559,-0.0012547404292436
71100,-0.6789982522572808,-0.0204853992461521,-0.0364639531012923
71400,0.6784462337672659,-0.012089317585581,0.0150264907345763
71700,-0.686853582250716,-0.0169460669710049,0.0291432476160894
72000,0.6762111958454268,0.0223588084425352,-0.0182150681356555
72300,-0.6907575105147273,0.0142595374840225,-0.0039412673245036
72600,0.683624668938216,-0.0088197205283372,0.0211977097957108
72900,-0.6872285740714993,-0.0290626549744237,-0.0120303350147742
73200,0.6850656312439412,0.0017616663505087,-0.0131475871088275
73500,-0.6846152423694836,0.0255275824469316,0.0134671017530608
73800,0.6879883351965582,0.0071634395857616,0.0029473585968128
74100,-0.6813358547420026,-0.0079085784742012,-0.0092149705340777
74400,0.6865496841712689,-0.0200841888097271,0.000471881889296
74700,-0.6815041267937251,-0.0092830257620234,-0.0089199476545267
75000,0.6901144550241431,0.0030353040646374,0.0012899761055758
75300,-0.6870678003256343,0.0252791122087821,0.006124340379982
75600,0.682331872968873,0.0259947782160808,-0.0042504586711209
75900,-0.6872092099525349,0.0170632869775191,-0.0211943779417868
76200,0.6802557337020126,-0.0290780941287315,0.0105630086725957
76500,-0.6886487888889334,-0.019784479761394,0.0208812928330474
76800,0.6854447900491368,0.0162658174286294,-0.0347865176348276
77100,-0.6852203737056913,0.0373456591240984,-0.021356429877653
77400,0.686783437150998,0.0088821386341747,0.0440418437485971
77700,-0.6835799932934906,-0.0312437659513686,-0.0140076424261099
78000,0.6908905082514422,-0.0343201638386226,-0.0298728956748298
78300,-0.681390039187545,0.0313175597538786,0.0214346396293514
78600,0.6865511254640656,0.024443306444284,0.0166504282886199
78900,-0.6847839679935736,-3.85217175038928e-05,-0.0300541892602174
79200,0.6875892386263216,-0.0277379397799039,0.0047425561259808
79500,-0.6872922057125764,0.0042920740645293,0.0268443099182932
79800,0.6843779687994512,-0.0055561861576267,-0.0058307523290047
80100,-0.6932882340493515,-0.0030553086394275,-0.012731360959258
80400,0.6848757910483573,-0.0071121814706138,0.0103172239073259
80700,-0.6899281157109753,0.0032533980178236,-0.0213260036915277
81000,0.6801411433820713,-0.0076863084648468,0.0175861618366737
81300,-0.6844516324293224,-0.004951393906262,0.0162282092323151
81600,0.6851467745533143,0.0130976367893778,-0.0215389787166592
81900,-0.686431254058973,0.0325659289638002,0.0042022351233604
82200,0.6805231885914426,-0.0137681613578093,0.023644813664061
82500,-0.6721524862024421,-0.0308899408792033,0.0027668762027173
82800,0.6782129348574257,-0.0331747843405291,-0.0346309899587011
83100,-0.6725658312096223,0.0067488815334774,0.0224340971165688
83400,0.6780086517376857,0.0158381542313367,0.014418780123741
83700,-0.6780776358391446,0.004819744000168,-0.0263922376687812
84000,0.669854209571076,-0.0417217893776692,-0.0010100139955515
84300,-0.673721616647784,-0.0224312973705986,0.0299899818615043
84600,0.6609631233132701,0.0199064979758769,-0.0212667899955106
84900,-0.6696407495249208,0.0285670028575755,-0.0070500143004758
85200,0.6614127483066927,0.0221464429051817,0.024863228973869
85500,-0.6654194545012989,-0.0218120375215818,0.0042287654127797
85800,0.6655142971345758,-0.0205449244353614,-0.0100538010589698
86100,-0.6660483234415905,-0.0052954304977008,0.0147887171568162
86400,0.6717093133627946,0.0057481352714468,0.0064973347066282
86700,-0.6665058933611089,0.0319353022594128,-0.0099305903482653
87000,0.6726752396178727,0.0177106357882018,0.0139041465632786
87300,-0.6716848051851879,-0.0172778383111447,-0.0073260628255199
87600,0.6730858420281739,-0.0195009392630534,-0.0247229305902588
87900,-0.6664171854901333,-0.0008880366365436,0.0355770754531934
88200,0.6592344092260358,0.0323222609422579,0.0107059418012249
88500,-0.6664200934185676,0.0087022285978463,-0.0444522307773307
88800,0.6512462500563394,-0.0225096315991727,0.0285154547468356
89100,-0.6581649727733019,-0.0304548364066282,0.0192191766243841
89400,0.654632321416555,0.0075635280025197,-0.0365489269713039
89700,-0.6535192354785522,0.0266130092631284,0.0017520723779615
90000,0.6559636513515255,0.0126242832736657,0.03939239342171
90300,0.652466645948301,-0.0398172276518108,-0.0151532520635111
90600,-0.6509110413154339,0.0146456671029917,0.0154907635845077
90900,0.6539791261485075,0.0185274160060691,0.0246195567122502
91200,-0.6424094280668237,0.0235599955591052,-0.0236821129085082
91500,0.6478137148673591,-0.0228892429258475,-0.0061309189542128
91800,-0.6418578828607889,-0.0249122351788435,0.0109182605612606
92100,0.6447235465430856,-0.0186105435323567,-0.0134084176554752
92400,-0.6467478599334795,-0.0051103852338522,-0.0031292799898432
92700,0.6470857385666945,0.020064606367639,0.0240633790411053
93000,-0.6509597875527716,0.0237116637939414,-0.0191868745446407
93300,0.6408633321203211,-0.0190850329930911,0.0162212920912766
93600,-0.6456037052182664,-0.0189507521429179,0.0140136239245823
93900,0.6413334022680635,0.0116100506412016,-0.039894800685226
94200,-0.6401624324765182,0.03835191294521,-0.0020570545407981
94500,0.6408226987539685,0.0045140225162395,0.0418650648334306
94800,-0.6407085715275743,-0.0142864038812838,0.0002173262532481
95100,0.6473864720838206,-0.0150852948610089,-0.0206011887622738
95400,-0.6436827439817713,0.0120447969782155,0.0396004943917874
95700,0.6514298704506379,0.012255393138049,-0.0095182905908496
96000,-0.6460231493352175,-0.0008484337549733,-0.026901410264197
96300,0.6465542391112334,-0.0049390252480524,0.0240503034084231
96600,-0.6489778539280103,-0.0009057537769431,0.008417383271805
96900,0.6480635655561932,0.0157048514935738,-0.0045004653150405
97200,-0.6463275575193246,0.0102103002152558,0.0125499602015504
97500,0.6388809357925833,-0.0049109869949287,-0.0055171055148465
97800,-0.642638483616661,-0.0112224791989827,-0.0180803836347345
98100,0.6422374477150268,-0.0047779880384354,0.0135444303010982
98400,-0.6422775684140933,-0.0172642998795841,0.0006629545667436
98700,0.6402909065728004,0.0159868067638617,0.0009334792418172
99000,-0.6344292008987378,0.0277449392022062,-0.0079500765277042
99300,0.6434313694132158,-0.0059128313825635,0.0368403333365428
99600,-0.638690391333385,-0.018750388654965,-0.0202962847710877
99900,0.6457775059864216,-0.0137638465909908,-0.0224302217343515
100200,-0.6385340928066932,0.0112453336536515,0.0067488474960359
100500,0.64023311133856,0.0278404352999729,0.0256685005753211
100800,-0.6398138745901745,-0.0063362066346585,-0.0237709995640872
101100,0.6387830989608145,-0.0251253128319859,0.0044091893902671
101400,-0.6412444675417552,-0.0143411137874898,0.0187969219602682
101700,0.6368758368329454,0.0094113497332262,-0.0269517313102038
102000,-0.6378886700464381,0.0181973409681516,-0.0129021779942498
102300,0.6336662645225769,0.0170373624771018,0.0154461152432656
102600,-0.6308315797573593,-0.0179607241054681,-0.0118015414351003
102900,0.6342983139679991,-0.0202782563041837,-0.0211765447666094
103200,-0.6281380758168016,-0.0018444586628368,0.0274213022912189
103500,0.6284791022797434,0.004877528234603,-0.0155946365439107
103800,-0.6238998152222125,0.0069403169098531,-0.0179429053738394
104100,0.6274129293743649,-0.0151368213322353,0.0142188582044099
104400,-0.6215091824342229,-0.0168786032514774,-0.006119599556688
104700,0.6254226385543011,0.0019989146796702,-0.0192736590023985
105000,-0.62408330369134,0.0310327341146784,0.0172518143894168
105300,0.6217965356896807,0.0229112756745393,0.00975052157198
105600,-0.6206737039554537,-0.008131644790105,-0.0307672738857714
105900,0.618139137641602,-0.0276986493386589,-0.0104258880105978
106200,-0.6167501403596684,-0.0031958610199429,0.0105221024738261
106500,0.61982071783019,0.0303260445294229,-0.020716973363464
106800,-0.6197270225080205,0.0343420505201443,-0.0041359691746826
107100,0.6201103736288552,0.0005090211286855,0.0104371880728628
107400,-0.6151046289471517,-0.0239652724375568,-0.0104633537889047
107700,0.6203291526774387,-0.0155730836660772,-0.0133382445965311
108000,-0.6167708864274458,0.0239700169280237,0.0166148180172463
108300,0.6198841086892798,0.0451843733431701,0.000654690292838
108600,-0.6121551604957218,0.0218182336849519,-0.0270107203389882
108900,0.6110408194398256,-0.0208013417452026,0.0097130681005211
109200,-0.6141755759393224,-0.0248878964506512,0.025688136103702
109500,0.6131750419383141,-0.0053393166149176,-0.0210656919187764
109800,-0.6139406138796185,0.010860618800356,-0.0115840357340759
110100,0.6123889543546888,0.0155968878584107,0.0239263289347806
110400,-0.6141667994934837,0.0005864349460551,-0.0153676217699204
110700,0.6137990973681421,-0.0092729243954745,0.0156751426511268
111000,-0.6101601586248215,-0.0069942540780884,0.0186660218284613
111300,0.6115781598280977,0.0107278469541963,0.000201831835537
111600,-0.6061214657351109,0.0131646487431799,-0.0173318066834913
111900,0.6081971044576918,-0.0089556555376736,0.0314272774567478
112200,-0.6049774491539631,-0.0123678068641964,-0.0102489270701536
112500,0.605599713589126,-0.0259753235075895,-0.0016858483298076
112800,-0.6014661866863531,-0.0053337327369594,0.0170751862300679
113100,0.6010355231142357,0.0008886793060831,0.0038198313216495
113400,-0.6017277719757772,0.0057210346095215,-0.0211498170705411
113700,0.5996138484980837,-0.0158602947606929,0.0314241535456583
114000,-0.5993095235231165,-0.0109805360429351,-0.0011747363255705
114300,0.5964970797933139,0.0111092122926177,-0.0303314262725971
114600,-0.597165263013342,0.026757966486429,0.0129569130251071
114900,0.59553238119723,0.0158772164152097,0.0072934524874366
115200,-0.5966213446018914,-0.0356146922873278,-0.0057186284043285
115500,0.5974649722744098,-0.0217798541796296,0.0002276147042872
115800,-0.5936714206471877,0.0078876117569898,0.0199991717349163
116100,0.5977073095843883,0.0232132749926921,-0.015513268461888
116400,-0.5938017788177613,0.0250982279419462,-0.001551003097874
116700,0.5989322098873595,-0.0001229342766292,0.0197640432420165
117000,-0.5933462149212112,-0.0329943331204264,-0.0003027965533787
117300,0.5925471241412029,-0.0133946860204329,-0.0157972176191785
117600,-0.5945981702109532,0.0159355426445517,0.0305708013708305
117900,0.5907113000024012,0.0195588092229579,-0.0003994947553541
118200,-0.5911016931086527,0.0108887688973927,-0.0253870742502217
118500,0.5885159224221395,-0.0129569916514783,0.0114698944888241
118800,-0.5831281897364075,-0.0424143166337537,0.0085443173000792
119100,0.5849466000900165,0.0113326484753088,-0.0217834154489323
119400,-0.58181003889268,0.0337858279126868,0.0067467132942219
119700,0.5828870775643552,0.0339221497325596,0.039996183874284
120000,-0.5796064902534586,-0.0088602360924759,-0.0247218616826104
120300,0.580261568455246,-0.0180255007883882,-0.0286387101817813
120600,-0.5794800925378614,-0.0097008084194636,0.0268087892255646
120900,0.5777285138285407,0.0149187969395321,0.0078507590828739
121200,-0.5768574910006327,-0.0177526159635804,-0.0177292575389921
121500,0.5773988193720371,-0.0071377075345739,0.0193859864656882
121800,-0.5761152216233238,-0.0052683048351506,-0.0092597083073876
122100,0.5742026360475373,-0.0041465804220364,-0.0153034946967192
122400,-0.5755860375711556,0.0129307555292103,-0.0022738347774068
122700,0.5728423326856873,0.0116039975060664,0.0012533490742736
123000,-0.5727249234554302,-0.0157324034501761,-0.0232836557644815
123300,0.5724662674245042,-0.0137451377605656,0.0143934355439602
123600,-0.5695992236623334,0.0024931283517446,0.019286765728114
123900,0.5712432660777399,-0.0003098520493658,-0.0123351106396275
124200,-0.5658375334028921,0.0156922863342104,-0.0086498413986531
124500,0.5695803312613396,-0.0005597042798632,0.0115879822649985
124800,-0.5646568477510456,-0.0244073388871354,-0.0127756535858152
125100,0.5684781289026476,-0.0146307588787128,0.011357644759798
125400,-0.565835524945492,0.0175238735079957,0.017891231229841
125700,0.5676149347815415,0.0267874041390222,0.0045201669299424
126000,-0.5671598090210466,0.0292808939600642,-0.0060513520193343
126300,0.5653994860946144,-0.0241471953871792,0.000212335656282
126600,-0.5657559592679233,-0.0136728897854763,0.00867714974207
126900,0.5609948113548168,-0.0106870101767823,-0.0037662566786683
127200,-0.5624228870040685,-0.0085718562149258,0.0027451287342589
127500,0.5602308371362988,0.0106610669130899,0.0024058509661301
127800,-0.561656099843033,0.0155287186373915,0.0023593875823675
128100,0.5630109424457747,-0.0313488715769323,0.0143354849945885
128400,-0.56010290935282,-0.0164305844708502,0.0098291202753058
128700,0.5612836910306187,0.004995758253936,-0.0295617803764932
129000,-0.557652938082984,0.0255401891744608,0.0007202621749637
129300,0.5610824956604967,0.0086151411414973,0.029350960642562
129600,-0.5597612971852034,-0.0002333221403608,-0.0025387701411465
129900,0.5600871739398083,-0.0310241902779796,-0.0024846976390798
130200,-0.5574280291952823,-0.0059222142018285,0.0372898399050657
130500,0.5556514566531748,0.0159468269602871,-0.0031444134131751
130800,-0.558654739393488,0.0218052301879962,-0.02570856366199
131100,0.5523838005020592,0.0108201229516671,0.0374361823071172
131400,-0.5537894770819524,-0.0029523915136931,0.0004290772860958
131700,0.5483980528789999,0.0016093793561844,-0.0155742709079861
132000,-0.5483532243217311,0.0198001468816145,0.0187766304144641
132300,0.5508488753955855,0.0011791645896206,0.0207738608351601
132600,-0.546618605551729,-0.0051278963566671,-0.0180236832034853
132900,0.5478667795337158,-0.0123107623487127,0.0037743760076389
133200,-0.5446135852543548,-0.0072921971793466,0.0049015598154907
133500,0.544330604230379,0.0093160182553264,-0.0170358225943076
133800,-0.54434752534748,0.0145207831164236,0.0037615827259588
134100,0.543422633317238,-0.0123789539768406,0.0230259811636511
134400,-0.5443615210911524,-0.0064512440472221,-0.0046667165395208
